"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
5586,4962,3406,11940,10065,7931,13315,4092,11684,5936,13791,9288,17824,16049,12578,16837,16891,9003,15042
5587,12179,7473,15858,17180,11899,510,17951,18315,10717,14759,965,4841,3686,6941,2369,10735,1795,11687
5588,10618,2941,11007,14413,10848,2686,6714,18050,8495,12976,11076,6806,2389,7107,149,6004,3967,8609
5589,2717,3515,16214,7108,8395,17195,3610,8259,4970,6960,17563,4307,18292,8093,13378,18242,258,8156
5590,19214,5411,3656,1137,168,17628,5351,15217,5870,8376,11163,13126,11720,1822,827,10703,6671,3144
5591,15759,9032,5887,8501,1169,5275,8246,12384,4674,8368,9156,19297,19439,8027,12564,2184,8515,11943
5592,15606,5144,4699,8619,11699,815,12150,18544,14277,16490,19573,6373,15332,3957,6793,14435,11342,12068
5593,6433,14623,4125,2268,9126,6658,15205,166,13123,14452,6425,9326,10290,3242,14710,7292,5702,13706
5594,19368,17602,18972,3088,3470,3217,2992,9915,1183,10337,11521,8276,17034,10135,2716,19449,8181,17925
5595,8457,9575,14170,12309,8500,7740,6544,11413,11153,4951,17267,6000,14036,7889,17698,440,8649,19111
5596,5908,16251,12765,10651,7039,3346,17784,19043,5678,17704,1367,12771,17218,2293,13609,18155,3984,1037
5597,19544,11453,11028,13996,17664,5949,9563,4561,5803,8712,19674,15175,10808,8984,18229,12458,4260,3007
5598,15719,2729,13198,19707,9225,16402,10666,8429,1449,19319,714,3517,18492,17498,13559,10302,14589,18317
5599,12697,7978,9168,8238,14425,11641,4163,5253,11290,16356,5426,13518,3131,7403,19964,18015,11766,15014
5600,12653,2741,16386,17022,16073,7174,13309,3554,16605,12472,19773,11632,17437,4051,17207,13479,17961,10133
5601,19669,18030,2323,4063,11654,3077,5147,5373,10376,5707,7631,18071,12675,7486,2296,6335,11144,18733
5602,14547,6589,14967,13627,15456,5911,8334,10431,693,4224,18605,19824,1857,9906,16799,5957,15161,7681
5603,3591,8067,18430,1309,18534,2054,13601,8697,5014,15101,434,651,19081,13018,6002,12500,11928,3750
5604,15323,14390,1574,12195,250,2853,14785,10802,8611,2103,2762,10079,14791,2027,15018,6843,17771,15872
5605,7682,14490,16960,3484,11685,10587,5180,13929,19075,13035,8940,3416,5053,1784,19051,6282,13628,12910
5606,1845,4789,18547,518,14729,2290,7407,1947,720,9835,15228,10418,193,12519,19685,4027,16509,526
5607,5746,19000,12269,6285,10585,5747,8758,19874,2791,3682,14102,6993,17370,5236,16793,13006,6498,4951
5608,8604,2267,3053,14561,1221,18862,7114,4012,19359,3956,3948,5182,18445,18185,10572,18169,17264,19242
5609,4130,15208,14838,16158,11225,2729,11498,17053,2104,1352,2694,6785,18204,12179,2879,6751,9537,12047
5610,9550,12856,10843,12206,7658,18193,14508,15839,11357,15698,10721,5990,783,11850,13103,13983,2883,5277
5611,1629,2627,17960,15064,14557,10314,19537,15855,19198,4163,1078,16553,18416,15256,10148,5770,8224,2366
5612,7064,18342,14404,2388,7346,11793,256,12740,2901,5633,9948,12852,267,18856,15125,9345,9363,14248
5613,11178,7241,8178,13731,10947,10508,1144,8867,13461,5667,15129,1561,7006,10268,10360,12035,8403,8474
5614,8693,8192,17212,4138,624,8246,8401,2714,4798,19747,880,1235,15351,9770,13047,16010,2690,1938
5615,3169,19928,4646,5046,18485,278,5681,6542,14703,1703,5750,12285,4285,8274,1252,7063,11957,8383
5616,3160,4157,10302,8119,418,10910,2583,8533,5106,3342,444,7732,8324,18149,12074,19561,15582,17706
5617,16534,6833,9928,8648,18160,7673,1241,6674,9963,6324,1532,16564,16815,18120,19247,19084,10338,11923
5618,13480,1872,15280,3574,16824,12412,5655,14116,6795,6786,7165,9619,17178,3103,9452,12843,15542,14832
5619,4500,16155,3418,10967,19883,11892,13005,16657,16489,14829,19001,4031,11927,820,8889,3557,4430,17088
5620,18128,10072,18036,1319,16168,14986,10370,16170,14573,7801,8418,7030,11138,14320,4186,15351,18722,12372
5621,2240,16089,1575,141,7612,1017,19508,2848,14388,11946,8789,8055,12844,15469,2883,19581,4787,16174
5622,19474,7122,10994,10094,2650,13541,18922,13831,8411,12263,2293,19442,13944,1146,10731,8560,2776,17160
5623,17176,8262,13514,9103,5759,16187,19879,5310,14735,13195,6484,14380,2512,2710,4954,12376,13070,5251
5624,7092,14402,12572,12164,3330,11209,18503,7497,3273,12343,6546,6664,7463,19852,1871,9210,18101,15577
5625,8774,8644,10682,8987,17455,5736,9564,6080,6525,17078,9903,197,15492,18862,6131,18867,8259,7198
5626,2048,651,5554,14437,6027,17816,8962,1025,4753,12738,7017,1690,19337,18115,9158,16043,19431,14639
5627,6460,12597,4001,8129,1643,7241,12329,16632,8381,4090,13705,19954,10160,10441,10566,5398,16553,19679
5628,16111,15948,7422,19474,8611,16080,3571,4479,5671,646,19695,11312,4464,17761,4828,17593,5379,5843
5629,3018,17356,19574,7615,633,969,10402,12666,2918,669,16476,4633,16406,12530,11800,13776,12852,4052
5630,16210,1862,17198,6925,500,4222,10947,18538,8101,8362,14434,13747,10320,5660,2402,15068,4882,9815
5631,18460,7404,834,699,12046,17360,4734,9341,19349,10116,13565,879,14077,9899,13990,3527,2987,5615
5632,6704,2548,5068,3697,3789,9263,120,2920,16592,11343,3454,9593,18444,7805,6775,10069,9735,1825
5633,17341,11812,6246,10641,17559,18665,4715,6729,14527,19402,6730,5339,14070,17967,19359,18184,1626,13066
5634,9467,6499,15228,6832,16334,14716,18255,16072,18178,2516,8192,4681,15718,19208,18986,8857,7374,2700
5635,7277,5675,14384,4715,12353,19449,13619,7809,4079,5101,6206,4093,3582,14595,15617,17654,17668,3820
5636,5328,14984,8183,7605,8321,1055,12940,845,6713,6444,7783,19369,4038,8730,11533,583,6283,7316
5637,11832,9256,13549,10742,13436,3761,5395,4796,11960,14904,4400,10572,9341,5527,12165,18947,12621,6976
5638,19642,1055,5663,10664,3358,1982,19418,6271,5788,12562,17352,7699,15812,3060,7822,18276,17467,15603
5639,16719,12241,3132,14597,19123,12892,19049,2311,5310,17116,18879,14989,8394,1681,18242,14133,13722,13166
5640,2556,11333,2865,5744,17361,16686,13591,13272,6959,15424,11221,5356,16869,1515,3299,7652,3510,17777
5641,11976,2074,694,17257,994,18329,9177,13821,18561,4003,3704,537,2653,18413,5139,3436,7164,6823
5642,1890,14535,228,4184,6619,4650,15961,9413,5387,12499,4463,3361,10961,9620,10893,15636,16387,229
5643,14221,13951,2881,16384,6194,9356,2241,15197,8322,2752,17433,2307,9146,18870,11605,16765,5658,7245
5644,1762,10287,18936,15064,18068,12039,7411,18697,6562,15710,3072,11194,6375,8787,3663,10709,15876,135
5645,11306,4164,12429,5662,17881,12184,15535,19521,9089,5964,2036,5935,6739,188,18949,2906,5397,4878
5646,18004,14412,18599,9233,19095,16482,779,6419,10194,18310,17580,4247,19001,8259,13599,6999,1803,11298
5647,754,11243,13361,13880,10929,13116,8225,16667,13422,16882,8545,17163,846,1629,18698,17057,11289,14473
5648,4836,9077,1791,8168,5159,11407,17950,4153,14590,9917,7988,14509,17002,9191,7795,13374,15837,17635
5649,6233,12366,1716,15281,16385,16046,18871,16315,2939,17466,16161,15365,14236,14823,11293,12714,8722,12180
5650,5861,17489,11245,4250,5770,152,6414,18638,268,19266,4625,7416,4222,20000,10644,19200,19916,17915
5651,17710,13794,17097,19772,18371,1975,3319,5141,393,6408,10792,10522,12821,8193,16937,7773,5278,1748
5652,2708,8357,14015,15127,17286,19138,7028,19173,4770,14050,5726,4101,18482,3214,12503,8933,18730,15330
5653,6219,5045,17341,6705,9142,3720,4591,2253,13645,4093,1823,932,9296,13998,10131,19560,19016,19315
5654,565,3475,5911,9642,772,19864,18998,9475,8774,18194,3871,13871,3230,6639,5427,6936,623,3110
5655,4865,13240,4029,7990,5112,16025,7907,18820,15561,14893,17286,4907,11842,14917,19486,13079,5188,15351
5656,9454,3301,2620,16525,18833,7006,13781,17482,12495,18374,7280,1950,6801,16156,770,15078,1499,17552
5657,17118,3097,10162,10031,19041,8315,10296,9210,15096,450,2214,353,9061,6251,8040,19985,5243,8250
5658,14274,11297,168,2188,15029,14364,15511,13039,5585,18417,6939,651,5674,7118,12138,6230,10202,7331
5659,11616,16974,13112,14244,342,17644,1549,11808,10673,6474,12353,12430,11756,5900,12123,6418,15262,10429
5660,18994,18293,2444,6390,14598,4468,11880,12035,19054,5299,3995,14458,14505,13514,15907,19936,173,16080
5661,8775,180,17577,3877,11158,10471,1029,13824,7609,14301,18653,19316,1548,11376,615,16027,160,286
5662,13748,10377,10049,18255,14878,5801,19963,4310,12143,11216,7184,16516,4968,155,19858,15449,8983,8048
5663,10009,14432,2987,6326,770,4745,12481,17466,16840,5121,9216,2278,14347,4055,16435,5574,18826,541
5664,10606,17202,1405,5995,15827,18102,9936,5011,17520,7681,12843,7854,10143,5743,6210,8184,1374,2856
5665,8987,11514,17663,16641,17131,17930,15919,18085,11810,12231,10132,2043,18734,11772,7208,8149,15419,9081
5666,9598,5762,18174,14922,18479,12881,1848,17609,3407,2315,17062,15236,4707,1729,10638,11610,5867,9060
5667,9060,9252,792,8510,16282,16476,16350,12226,14081,9905,8806,15451,12398,4382,3033,5158,9355,7546
5668,3036,5243,1321,14011,9130,5885,13136,7976,18136,9194,10577,7599,5438,7713,19437,17252,12646,2405
5669,5489,14822,17436,5003,3092,7272,15119,643,18957,329,14247,19872,12214,8602,18001,10621,18932,8187
5670,17056,6101,14051,19829,9215,3639,3320,5589,15495,6437,7919,19663,3217,4177,4933,16655,13612,17561
5671,8967,15961,15379,14906,6212,11538,15205,18144,19517,3008,17845,17148,12851,11207,5413,18297,9926,10283
5672,16036,3334,15531,1048,15189,7861,10428,10338,3380,7477,18510,8218,12684,17334,4252,3644,19139,16803
5673,19706,1721,15323,17547,12523,14501,3502,13905,16030,4994,11519,9957,17034,14130,15166,8316,14798,14352
5674,14241,15853,4727,6045,19399,4300,4992,459,13348,4070,17111,12555,9875,4533,18418,8953,17050,17832
5675,6727,6230,8641,18646,13503,14432,16779,14118,3160,6736,13057,6741,18983,1704,6317,14197,2861,4039
5676,18779,9111,11893,15832,10480,3443,443,2686,2561,18835,2794,10553,7073,7172,19109,8686,3784,2899
5677,17829,3625,11029,15638,2808,9789,15751,8028,14603,6262,19882,8566,12904,2742,8490,5888,18229,14431
5678,3491,15408,12206,4468,17792,6503,8934,5952,11317,5664,14670,6643,10235,12461,14298,14036,4234,8523
5679,14606,4829,6896,5241,11681,7436,17727,2170,13307,10278,7897,18029,7315,7817,15167,15122,13053,4522
5680,4839,9685,19603,15460,16649,13853,16960,7191,17208,6473,19299,16021,10033,2934,11910,19563,4647,4461
5681,5585,11049,10820,15752,6544,1526,17215,10205,9838,19914,7795,4802,3847,8678,5900,18448,17828,13463
5682,1314,16491,10370,13965,9394,1878,10378,16568,1043,12655,18019,655,7525,19887,8602,9349,5941,11845
5683,13748,9132,6315,277,1304,19446,12661,2699,526,3543,13973,11543,13107,19315,5829,11573,14993,10246
5684,15981,18041,19553,10115,16848,16580,8578,4497,783,1405,19244,19082,12206,10888,116,17065,7995,7513
5685,882,3484,13896,13412,14828,15213,2465,1103,17954,8172,10769,8776,14098,1492,2399,19851,5539,19459
5686,13317,11193,11546,5631,2692,1279,18719,12343,19961,8462,2557,19428,3170,14966,19776,4447,10061,1899
5687,16764,8934,19210,14057,879,6978,19328,11487,3493,7581,2875,3517,2401,3138,12949,683,12374,17085
5688,1460,1677,11092,10650,17434,17039,14208,19747,2330,10776,3689,8534,537,18172,2758,17383,13462,115
5689,17280,5561,3445,15578,6913,14806,12116,16196,18913,3821,320,9352,15746,3230,8112,2263,701,14435
5690,14352,19768,6591,4081,16726,4136,5569,17676,4665,8471,13228,6166,13619,18358,15064,3895,6292,444
5691,15820,3186,1869,19289,1539,16944,5148,10124,9774,14800,10265,3053,790,9901,16010,5795,1360,11672
5692,8332,10664,9510,17687,19236,11645,13465,1313,7604,17462,18949,13007,14192,19504,12983,19387,13996,17551
5693,5869,15926,12298,7051,19295,17827,14095,3463,16884,6807,11983,1020,4036,14290,12954,2290,19566,19499
5694,3611,2064,141,4506,8463,2219,12499,1139,16071,18440,2903,13647,11739,11641,14247,12686,8985,1379
5695,2772,160,9065,10820,13297,9594,3276,5446,6846,7330,12595,17254,14819,5686,7560,4142,18524,4535
5696,2169,764,12423,8203,5662,10081,13319,8742,3529,13973,7569,17728,15963,19037,1587,10470,12902,3492
5697,3836,8744,12792,8648,16666,11958,8452,18232,14637,17347,12346,995,14791,2782,4350,6253,4408,2760
5698,17095,3383,19555,1629,4125,12142,1325,790,4662,17055,6214,7695,943,18723,5599,513,8874,3992
5699,2076,17667,7783,6488,11257,2599,4149,1613,16113,8559,6885,1778,19807,16334,3094,8439,11277,17472
5700,17568,18249,5745,8165,19571,16832,7793,9760,17519,4680,4854,7434,6736,8354,15266,15225,1398,17937
5701,15138,7947,4698,15711,14778,12037,2631,9663,2150,18973,16831,12349,195,7960,7694,6536,3450,2139
5702,18092,11696,9916,2992,8618,18687,12386,16468,18327,11700,16784,2846,13076,7274,14803,15822,15248,5703
5703,4748,3121,4192,4998,16137,11116,10582,12612,5763,18464,14423,1804,7103,3173,3041,15856,5079,16150
5704,317,9680,16506,1231,18125,332,12748,19763,17439,13067,18796,18223,2590,1354,14368,16736,16383,10082
5705,8557,1767,17055,6629,9734,5175,7614,6783,13988,5179,7555,19719,3501,4003,14114,13325,1164,10787
5706,5756,19704,6121,685,3828,19353,10120,344,7342,14465,8786,3609,14405,4424,18297,19482,14811,8150
5707,5362,2803,9336,6483,3000,7019,15274,15596,14223,3221,6303,10047,8180,13764,11112,19124,16799,13699
5708,12465,10706,9918,2839,1663,17947,8542,17345,725,16619,8527,1491,14504,5298,8562,19551,8135,5662
5709,9051,8957,10578,10806,7303,15070,17278,13636,11883,19818,4583,19995,18102,15196,13340,12751,14288,16049
5710,6105,13740,5549,10588,15185,11491,2027,13126,9014,9295,13866,11253,15643,12246,9784,11565,10697,5321
5711,15250,18089,16509,15857,10662,5367,8856,11694,3828,17191,4697,7026,3242,19579,13668,12846,12595,8675
5712,5750,17363,18616,382,9350,8935,18986,8045,16855,17168,4437,18529,19419,11263,3031,18051,9161,15703
5713,9694,13348,8213,17862,3150,17687,10814,6094,15025,12353,15457,12419,17737,11395,14280,17463,14890,9363
5714,5171,19041,14857,14259,9791,8713,19855,11406,10117,13990,4376,5361,7647,19495,19239,8236,2152,8130
5715,6711,395,18615,5348,2240,9609,1517,14334,4761,3634,6377,3946,9562,11160,10067,2095,19140,7798
5716,15474,16092,10519,15299,9182,15660,17669,4681,1615,4336,15239,10455,6803,18576,15533,11960,8164,15651
5717,16206,6649,6390,9944,3408,17321,1093,2469,9804,8770,15132,12892,13854,10285,11102,18782,4041,18853
5718,10620,12021,10025,8221,13168,19632,17940,2652,18298,14575,14197,10939,16603,6376,4614,9304,12483,19065
5719,4702,5734,1099,6587,19713,16971,16734,5109,17723,14766,6295,11977,11966,8026,8380,9641,5377,1566
5720,18365,10911,16618,2488,18477,6866,19294,14150,13468,13465,5533,17484,17683,1068,2994,19077,19694,14749
5721,11357,17293,8962,5098,8272,564,19941,541,995,10553,8160,6053,8179,19878,4565,670,5740,17763
5722,1033,16405,11327,4687,5179,6289,5915,14301,5719,678,14661,12369,2267,5347,6176,19139,15424,1028
5723,19474,16097,699,572,5412,5754,7415,18798,961,10172,4083,8125,11002,14632,7986,18418,11924,10640
5724,6682,11347,15164,14206,5188,18406,564,17279,16237,8372,11981,10878,12989,10009,5398,3351,5134,11327
5725,11812,11816,16545,9005,8211,19289,7429,2709,17145,3239,11734,17008,3843,16417,4082,3541,2744,19528
5726,15130,17013,11699,908,4831,10917,3011,18077,6029,2968,16445,18420,18952,16578,4165,986,4988,2762
5727,1436,2260,10903,17767,4573,4666,8831,987,13704,13560,2195,8886,19081,7000,7187,11338,766,12606
5728,13173,4284,13380,281,8433,4923,13521,11329,12299,550,19031,18502,5698,15212,2352,7593,18276,2402
5729,13137,19544,7455,14755,15041,1297,10534,413,15731,15804,441,6439,7766,13123,8782,11086,1103,1008
5730,5076,6944,12620,17358,9827,4993,14624,6081,15268,2617,5050,7231,9601,13589,2355,2953,12579,6310
5731,5215,14973,12583,14712,5522,5359,17461,2034,7638,5479,5004,8393,16409,19355,18168,6876,4131,4513
5732,161,12738,6691,8020,6366,5519,14864,2596,9297,3273,4670,11335,13352,11737,18353,7381,17970,8077
5733,8969,911,19725,6426,3788,16176,19254,7534,3356,16257,14169,5130,4946,4546,10318,11419,8563,11443
5734,8680,582,5034,11941,2700,19159,3753,6378,550,19604,9053,4694,18602,10469,7044,19663,371,650
5735,16072,14614,15339,18265,14974,13077,5873,4164,4386,2967,1341,5913,17164,9279,5524,1348,7092,4036
5736,4329,4250,17819,16522,14756,9522,19961,6349,10655,13903,8707,6199,13693,16424,9376,1151,14367,17590
5737,5053,9827,2493,17820,2024,19306,7090,19460,10805,19865,14394,1892,1385,3967,12111,10281,18671,2659
5738,6526,14923,18581,717,14426,1073,3320,2048,18592,14371,10895,948,10815,9545,4685,15397,8402,1912
5739,10007,11064,8588,4075,1698,13018,7665,11722,14770,2707,18488,10273,1704,19913,16261,444,11223,11499
5740,18103,17045,400,12474,15420,18406,9304,9520,2244,11311,13975,248,415,5906,12347,1912,19819,12555
5741,400,10849,5333,3656,8622,19730,17890,1883,3559,376,12228,9440,8921,13620,3434,18003,6016,18435
5742,19565,4036,9580,13195,12103,8373,8566,7693,16495,11330,11614,14000,1721,13892,14973,7333,4554,6050
5743,14237,342,18060,19778,19773,6559,1673,731,16950,8337,3046,16475,18704,17792,10289,8336,11561,15386
5744,7366,1488,11581,16702,6898,16578,2830,14729,10465,16169,1430,4371,8044,14385,9714,3597,8455,12813
5745,7074,18457,18657,18769,18192,4482,12129,1620,3187,13908,16948,5966,10194,10501,18161,6827,15650,1455
5746,2432,7215,2262,13104,3156,2297,6732,11149,15698,5091,17149,2643,11617,10286,13743,4210,18869,2886
5747,4775,5622,1284,13162,12313,13504,16353,12055,10868,5738,11130,15972,3788,16905,13038,13751,1916,14027
5748,13459,13502,424,7980,14628,15689,6917,6363,15985,16521,18008,18747,11361,7330,7910,17742,6751,14462
5749,4998,15208,1233,171,9894,16529,13089,9334,8061,1370,7580,7805,11517,4672,12238,12877,10450,6674
5750,3447,4278,13819,8585,8485,10347,1103,19382,5775,6741,17048,19757,1391,732,17332,17191,11457,17689
5751,12294,1961,16751,10170,19779,15001,19973,6935,5183,16198,10010,13159,5179,8428,7534,15721,13502,8419
5752,9849,12888,15074,11804,14532,5484,1062,14284,9257,5738,9771,7423,11728,1532,9611,3136,14505,19620
5753,18850,14112,17019,8767,5330,3746,12946,18218,4664,10106,16545,15411,9723,3921,13299,18257,3256,11192
5754,19470,12951,17015,15900,12895,15367,13803,775,1900,16228,17808,13049,3744,7343,11822,14256,7202,6177
5755,18675,6559,2428,19125,9682,19120,12447,3924,16457,3590,3796,18095,18384,4036,6640,392,16302,11574
5756,6693,2093,14721,17545,8068,18311,6826,4204,13966,17102,14666,11216,5897,2918,3781,15412,14062,4729
5757,19199,11335,715,12012,19771,8484,4723,15964,14579,13165,5182,19560,3769,18934,12220,16424,8147,14847
5758,4808,10459,6268,8575,3653,12892,11226,5265,11578,3699,1832,2735,12192,15983,1020,8832,2072,17157
5759,5611,6852,2913,19733,1927,1997,6579,10177,11485,6404,17731,15311,16140,12491,11277,11647,3864,1243
5760,16160,375,19674,16249,1638,16404,6164,640,10871,19917,7633,18111,12902,1878,12548,12877,1574,15896
5761,3008,17573,12393,14267,13346,6298,5240,10626,1607,16588,19865,11846,12158,2499,7460,4734,7120,7881
5762,17120,19037,12222,5896,9396,6293,9871,10890,12117,6657,17468,5663,17908,14856,5003,15819,5038,5930
5763,17417,8431,15817,3588,5074,6349,4675,17714,9170,520,1781,14247,12652,9212,11274,17707,10098,15148
5764,14016,18891,11553,19856,9626,9182,11771,5097,14672,14405,13761,19824,16011,638,8214,14587,621,2940
5765,12949,8897,11520,17317,18286,12837,2948,2404,10255,2670,15848,4256,16498,18919,14675,4834,5015,2148
5766,13099,10889,15902,2231,2108,18970,15249,7688,1143,6280,7171,8645,3171,3234,3645,3472,10147,5516
5767,14776,16546,8032,2172,11512,12112,14133,16448,14718,16503,4577,9779,11336,5146,7574,1736,4551,6965
5768,6718,650,7385,13497,120,18882,4560,10255,16679,9040,4995,17515,7620,12490,13146,19660,8817,15208
5769,15364,11525,7986,8172,10530,17784,7637,14832,16241,16505,17910,15550,9407,13792,4000,9622,3731,12658
5770,7832,5797,5703,18749,17658,17436,6351,17114,16697,8315,18534,16054,17048,1828,16159,17927,1777,19918
5771,9009,15537,16805,12009,2437,18274,8717,9370,3635,14658,6354,5012,6226,12386,7732,12176,2951,13315
5772,7199,17348,18570,5028,12558,1584,8887,13743,17264,14934,8837,19095,6342,8547,14806,9334,16584,18836
5773,16654,19246,7746,6215,19897,12823,3821,19793,16793,13878,4441,6879,15875,1504,3306,19123,10996,8413
5774,429,14931,2100,8837,7057,9423,6522,10365,17485,9690,15348,13807,13856,10299,11383,12655,16031,12765
5775,2117,16244,16090,10654,15471,17546,761,7635,15068,7754,11620,16231,9231,300,4113,5072,10089,13332
5776,4741,1555,6228,12333,8922,15865,5482,6168,10087,19415,18610,6128,13630,7270,11916,1244,1734,14964
5777,19502,697,2115,3937,14361,491,749,3136,15909,4489,8750,888,2862,12744,13594,517,15008,10066
5778,11821,11538,8701,7916,18641,12921,8327,9867,4343,3462,14775,4901,1971,13618,16538,7257,984,19727
5779,2761,13494,17557,12134,11509,10079,13980,14387,17001,1691,6208,7229,11993,18685,18050,13407,4387,10109
5780,10142,2865,12005,17073,11884,18903,2635,3675,16775,11833,10046,6733,6527,14899,11996,17064,15009,10999
5781,11762,14399,6005,9862,2159,13618,288,3343,2024,12305,8169,16943,15197,3569,1843,13696,9929,2947
5782,1796,6331,15667,16746,10439,19000,8311,19996,18465,14259,10657,1346,4068,12738,16773,10908,15767,15025
5783,16497,11615,16878,12142,15837,3029,4856,8381,720,4372,6188,11038,12528,5449,17780,12256,7789,7606
5784,10437,2044,9216,19154,9196,3944,9811,15852,12117,337,12982,1800,2261,18589,5576,10101,13508,12181
5785,14741,5629,7336,19809,18775,6960,11231,3309,1947,18621,14742,4940,13570,2709,18654,6065,14771,6599
5786,6292,11074,9843,5838,19812,10866,8708,17136,18239,3806,4516,1497,12636,2801,10188,17116,14923,4546
5787,16087,10376,1309,437,15781,7928,14587,17806,15484,19313,2716,9588,12856,4615,7220,19265,14709,18170
5788,9268,18014,10587,6930,842,19398,15372,14566,10417,2887,14360,17331,14653,4345,11830,6338,19850,2681
5789,18029,2930,16057,582,1933,19772,17938,754,1999,9704,9901,9919,4547,14281,9234,1358,1534,13312
5790,12374,9355,1851,16554,2920,350,13316,6551,526,4935,11271,19273,3264,3794,13056,13381,15363,5901
5791,13856,16230,11377,14757,16441,5178,12331,2785,12983,6874,2228,13242,16375,13954,10207,4230,16513,4058
5792,4728,3117,16805,17350,6771,15917,5186,5194,15364,16895,19048,14920,12083,5319,9158,15538,17787,9522
5793,2368,7978,9899,16457,16721,16551,3657,16965,17259,7192,12249,11031,7322,7575,11263,9458,226,13521
5794,1928,8040,16602,7533,5527,1342,1452,17870,5323,11204,19452,9274,8737,14082,5514,14060,10783,7634
5795,15719,4389,15051,1744,5462,8243,6551,14016,15069,15560,1734,10517,19688,14655,16607,18502,2252,13649
5796,10368,128,15107,7698,8759,14024,10218,4487,8897,12729,13600,2932,16370,9931,9749,16405,1618,15619
5797,1887,19668,19725,16145,7290,7526,10744,118,15211,1787,2513,13612,18590,6822,11802,172,8068,15154
5798,7039,19805,5521,11100,14568,14387,8543,2701,17820,18086,9675,19676,2977,4862,5355,10037,7095,9089
5799,15579,18879,11499,15535,12409,5078,9549,17568,16251,18239,12289,18569,18374,15161,17463,11836,14463,12871
5800,7965,13077,17120,7086,18988,6983,5909,9647,12577,16033,7164,677,12445,13076,19641,9007,14753,1426
5801,15864,7310,17547,11150,11830,12649,15549,18600,10743,18773,19161,5592,8187,5780,5815,5668,918,7212
5802,17129,19231,16028,12586,4885,3512,7840,9152,7639,19353,15250,8692,8308,13067,17379,18297,16485,720
5803,14435,2122,13719,13517,14123,3765,11832,17942,2678,15879,5055,17269,7605,11586,4554,13003,1972,6328
5804,1334,11899,6690,1878,13944,14005,19109,6944,2237,18982,5157,7380,8405,2275,18342,12086,19603,17928
5805,19821,5602,6765,4979,18970,12874,19156,1370,7201,3559,7864,18207,9800,6365,1264,7436,9636,4189
5806,12617,18342,7477,7965,13635,10538,16778,13475,15611,19992,14460,9301,3261,4891,18455,3094,12723,13990
5807,13167,6065,12470,17838,3300,14146,9891,11325,8774,208,6046,16266,3097,12981,10616,4816,6822,10047
5808,12420,10637,16300,18589,10930,1615,3449,6347,7446,16610,11783,2395,14901,4190,10840,18775,1352,10737
5809,9662,5298,10122,3942,7853,4600,19237,8491,10877,19165,14241,3234,3910,4603,5098,9612,16023,1665
5810,16252,6795,14899,11700,10892,13631,12842,12742,18414,17572,5569,1271,19989,18264,15967,16717,16920,3775
5811,16788,13755,8901,15711,17467,16826,7561,5678,7730,15835,11044,12924,8099,18040,8708,1142,5801,14323
5812,19337,1906,13312,2570,15531,14858,13157,2923,5000,697,4072,15146,18804,18653,10291,6069,11083,18598
5813,19382,13905,4275,18407,7142,17509,16541,17777,17483,3893,13967,19431,9531,17338,11957,6154,6431,14494
5814,16711,12824,14240,6748,2251,17363,699,12941,7001,605,6026,16955,13094,8648,13957,11616,10823,11170
5815,18546,10496,11911,11799,4557,16189,8612,7590,9897,1163,10581,18283,4288,12240,9342,7251,2292,15235
5816,931,9788,11012,8926,10452,14573,14205,4070,17855,12357,4897,15201,10278,19842,1005,10245,1680,6553
5817,16289,16058,11732,16265,13999,3597,16642,5855,590,2390,14961,7130,17009,11333,15502,4655,6758,7053
5818,7580,4425,18696,17310,12531,5674,17818,6521,7225,3652,1703,6837,7210,13059,3591,7478,19970,1882
5819,7199,2353,4388,16813,3899,3216,13180,13731,5539,15492,2838,19217,16101,4978,5956,5148,7509,7800
5820,1662,6809,16091,9522,16840,6383,6954,17895,4450,17190,9474,10668,1764,8532,2519,17712,3782,17526
5821,4771,7753,12554,15502,14303,9176,10060,12597,11056,6835,3930,19272,13935,13903,9981,17713,858,9931
5822,4374,9104,7129,4394,7511,19405,1575,8458,12380,12978,15880,1027,585,6151,14590,16832,6320,5745
5823,10653,3466,1711,17643,6527,19426,17508,8526,11832,19641,14812,6259,4808,6123,15799,13292,16326,5214
5824,15446,9200,3972,5512,15169,12544,5300,5736,19567,18949,17159,3083,14796,254,5622,1882,12999,13416
5825,3158,17730,4671,7970,5385,1096,18081,7623,154,3927,267,4923,9621,14378,3662,13207,5264,10228
5826,9025,2955,6444,12141,6684,13170,3644,5146,935,14134,1795,16852,15286,16472,11765,10004,13857,18266
5827,16617,7030,8513,2478,12764,10573,8616,10667,3439,17074,1726,17631,11643,3642,6749,11619,2385,14941
5828,13343,18283,1532,18849,15587,1821,2944,8919,8747,7349,16904,8304,12123,9137,7445,19442,13161,13574
5829,16590,15636,11727,18189,15145,12908,10515,10473,2728,8549,13733,11490,15749,5912,10008,7409,1313,11259
5830,6348,11168,14871,16564,18104,16770,474,897,9191,18218,18804,11911,3607,15218,307,1703,13189,5393
5831,2937,8460,12446,19677,13116,6838,123,3202,6977,12560,18851,7671,13094,11661,6798,11332,166,3434
5832,11305,5257,9020,2340,7168,983,6443,15153,16176,6768,259,2824,4629,15224,15336,7743,442,14825
