"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
6935,17883,5404,15346,15723,7310,2615,11891,9370,11312,16710,3560,992,4028,7045,12670,7478
6936,12770,16562,13244,10781,4873,2572,5729,6297,17172,17123,678,1203,1258,5491,5820,13822
6937,1752,174,2875,10748,9277,9556,14451,18078,15090,1255,3722,4700,8027,6443,19195,13099
6938,7238,12395,8711,18869,12390,123,7967,18928,391,13221,10597,19390,19389,804,3514,9901
6939,10215,6785,4378,13630,12032,7554,8703,5346,15709,1909,15512,17336,1721,16235,10283,15422
6940,14737,2634,15179,5731,19798,18788,8066,3961,2850,5203,15913,4748,1063,4101,11774,7987
6941,5141,9418,7781,3686,10864,15294,16570,13500,6990,12177,4224,18693,1424,11403,10572,11082
6942,9206,13948,3127,5186,16241,5937,10459,8285,4886,5898,13799,15116,8353,10556,11314,3695
6943,15525,18574,3421,9096,16570,3277,4101,14569,7205,16071,19221,16058,6752,6986,13535,15272
6944,4000,4923,17900,11906,18848,10915,1773,18450,5127,13073,19555,16394,13301,17269,1217,12586
6945,10368,4263,599,7132,9369,19717,11848,13205,3263,4689,17041,14478,7257,12687,5385,17858
6946,15442,14227,18341,7173,8961,11387,14386,427,3380,1042,17565,10983,17945,15876,15097,18190
6947,15705,18326,10942,12226,1740,7245,6851,8257,2245,12997,1491,19744,19455,3223,4856,17621
6948,12700,16046,14169,11256,11404,14673,5064,12555,17064,7382,13997,19592,2955,17666,9471,16797
6949,1025,5698,13068,19840,4304,8200,3323,12471,7138,17369,18195,17244,12371,14752,8832,15246
6950,5027,6119,19493,4202,1165,13175,10262,9266,3395,11083,10120,14390,13131,952,7681,13304
6951,3921,14836,19680,16934,3128,16476,5824,2655,19656,12253,11096,4201,18847,17335,14113,4566
6952,14529,11144,11366,13503,7023,2873,10111,17039,12846,7785,2248,2685,10422,13411,14582,13757
6953,8965,464,3777,8292,2866,16698,9776,1123,10849,4396,15357,8286,13942,17901,2420,16669
6954,13788,13541,11940,18634,10936,15940,1840,4152,8317,17187,9333,2172,14164,10774,15077,3982
6955,18093,8901,4830,5845,16602,15557,12451,3500,11344,16225,1508,147,16867,10361,1475,3958
6956,8698,701,4962,19972,17458,11101,1188,14416,11166,15890,19401,19367,3379,6462,2780,3060
6957,17634,13186,8489,11339,15978,15689,7482,9845,10778,9211,6149,15976,3102,11758,11226,1354
6958,5785,17363,17282,1926,10919,9867,2904,5199,7136,15349,10235,18484,15920,11162,1432,19533
6959,12867,12949,8280,7402,19427,15684,14310,5796,6695,12574,6506,2870,10402,7117,11999,13149
6960,18923,13567,10481,8980,1907,7083,14617,1215,3707,3236,130,14205,15622,17168,3897,14007
6961,11370,6103,16081,16819,9369,12728,12466,10458,19797,1385,13431,12959,15585,11636,10611,16397
6962,5468,18079,7040,11771,10351,12045,19555,982,14614,15090,17206,5909,8552,6527,15878,18734
6963,8812,12225,11797,7804,12661,15036,832,13267,9514,7124,5760,15864,11711,19962,4884,13634
6964,8139,9602,6051,15142,7211,3831,10969,4637,743,16543,17034,12961,17939,885,6170,1339
6965,6182,18684,2412,14098,6170,14586,3879,8484,2595,8601,8086,1596,2391,13229,3365,8115
6966,17259,11612,2108,6965,9270,4994,15222,4215,7831,14854,5172,7471,18155,17977,12693,4428
6967,3015,12100,3098,4877,7908,16081,17005,18509,1677,9553,19032,14299,300,955,587,19403
6968,10744,16932,968,14802,10288,18457,477,2286,14259,13625,5332,10842,12370,9899,14805,3954
6969,10340,1132,2232,852,3139,18973,8179,14495,7971,13322,14274,9371,8873,18221,11959,11156
6970,9761,2390,2881,14968,13580,16111,737,14475,14360,1940,19142,19118,8984,4695,14756,6063
6971,7374,15179,14524,4216,15364,2565,5196,14377,9114,11107,14117,19936,16925,15341,16627,4414
6972,19592,254,16102,17320,14881,14135,11759,10918,19767,6044,2512,13429,5595,15265,9983,9819
6973,13705,1843,7930,18759,17571,9384,2376,3498,1511,4734,11079,10998,4254,2431,4588,235
6974,7270,2338,4748,17314,9489,17090,1341,6838,14247,15236,11795,9527,8756,7688,16023,16538
6975,16238,16648,8621,13206,418,7458,12506,18643,2320,19773,5058,13089,12865,4834,607,15320
6976,12107,12814,19837,9318,12560,6744,13817,16685,14818,16493,9783,15618,9706,5214,17109,8666
6977,6839,1488,8000,4323,6305,15444,1055,12610,6827,10259,14749,8299,461,17437,2244,3612
6978,15786,14419,16253,6695,5090,8663,8852,10874,15374,4838,4099,14957,12861,16135,6975,8860
6979,7535,414,14151,14592,6270,3454,7203,652,10883,3859,11524,3288,7830,1158,13220,13373
6980,1107,11507,3106,6473,8838,16510,4411,12156,5817,4119,18353,5583,8434,11080,12605,6564
6981,16268,18906,5185,9756,9398,4014,8861,12387,2134,331,16070,8806,11550,822,17558,15538
6982,9271,6436,17077,9691,4886,10971,16466,12856,12634,179,7659,13389,11231,11802,3714,12899
6983,13339,12460,12855,5473,8132,10598,15880,14620,19096,14170,15551,6735,6737,11355,6782,16277
6984,16178,15230,11022,13339,15025,8912,1705,5537,9753,12423,13904,2912,10047,10671,4773,9355
6985,5727,942,2052,2145,6008,1014,621,9930,3232,17594,12601,2763,1445,17533,13496,16136
6986,18747,17050,12627,8678,18309,6413,11772,2218,8490,9361,4245,7765,9316,10514,1908,2154
6987,832,14464,2339,15617,10086,9635,6510,14442,12374,5924,17431,6668,7032,10319,12916,15237
6988,6796,338,1048,182,15759,4317,11923,2236,16463,2304,12443,12935,6723,1282,8503,17548
6989,9864,452,19703,12976,5893,12169,6361,10507,15524,6030,15786,6246,17381,5368,7894,14111
6990,1607,5611,10862,7190,8148,3198,8764,2203,19190,11791,3027,10726,895,16652,8241,8634
6991,13842,6994,9425,11073,2279,15817,16870,2239,1439,6215,501,18040,4200,2681,8397,14957
6992,12200,13626,19175,6265,13062,15655,131,4591,3657,14271,15668,10385,14746,1344,19409,12002
6993,10063,16625,5694,9608,5499,432,14809,5642,12995,14572,19556,1700,3629,9855,8250,6913
6994,8630,13863,6026,8839,4304,13169,2048,10542,8918,8396,15169,4791,13823,9905,17244,5314
6995,3301,9573,9993,4782,6341,4486,763,4749,9760,7251,16832,18638,3265,7606,10881,7084
6996,11085,7682,717,14412,4436,14233,9272,11978,17921,15341,6838,1250,1807,214,7231,18407
6997,5404,3968,16098,14829,13464,10738,16475,19279,9050,13733,11908,12476,19075,15876,3244,17157
6998,5545,4729,18085,18334,3406,7376,16968,17857,1821,11065,4189,18903,3207,8979,17541,4394
6999,10639,18817,6961,18079,5488,11599,14923,11291,13925,11831,14080,1385,12642,11579,1486,15205
7000,13068,18275,13180,19230,14368,1611,3077,3217,1230,18936,6726,10416,15847,18281,10955,13060
7001,3631,4168,17683,19197,15349,2835,7893,5390,14608,11846,18194,407,17655,12201,17395,981
7002,18241,1109,13293,5187,18573,798,4173,16314,7300,19763,12281,6198,2624,17988,2916,19960
7003,13064,8197,9313,10893,6508,9228,9410,10996,19704,17816,11662,4974,18522,11083,19815,6469
7004,11284,14473,13513,14830,14819,1624,19104,16805,16612,8709,4974,10918,15015,2051,18729,16434
7005,11710,11487,1760,731,13531,16536,18421,2239,8482,13196,13189,13919,2873,1979,2089,10461
7006,2760,14618,6657,6974,19350,9258,1228,12838,1702,4823,4932,8263,6841,14191,19104,17634
7007,19605,13877,11277,5303,11334,5384,573,7947,16889,19940,9754,2595,2840,9417,10129,9230
7008,14696,17294,7758,9150,10901,6227,7654,12714,10282,8424,6737,11913,19250,6570,11190,3214
7009,19115,273,14991,10065,6370,17748,13177,18361,3456,3297,1171,17564,11823,336,2893,18537
7010,15430,16476,11136,16642,1243,19693,19982,6212,7769,15422,11335,103,2178,2257,932,10308
7011,11683,13799,1318,5504,17345,15076,6201,18779,3226,15098,16229,13281,9633,18509,11332,190
7012,440,1953,16550,15612,2749,8470,5821,15074,12130,1587,14227,17041,3456,10829,16581,8777
7013,15224,6962,14781,9813,8981,10180,1557,1228,16418,9787,2650,1595,1709,4333,6172,18905
7014,15717,2187,2276,6569,6560,8279,11678,17361,1609,11749,6557,14005,6940,4812,4379,10828
7015,3467,10516,7814,1491,9537,2605,2579,10278,15207,6605,15411,16126,17503,4637,18722,18532
7016,2119,12868,5725,17375,17729,1855,10283,2088,19384,5784,9913,5231,8241,19237,14029,11694
7017,5728,16495,5000,12711,16936,13712,6127,8020,10458,2233,2062,18342,17184,6483,19998,16793
7018,13752,728,18289,14032,10428,13220,2652,3739,19580,1416,11804,17946,5036,15456,17927,15417
7019,16354,10227,16023,5092,7507,5136,3897,9296,12430,9628,19098,13548,8046,1175,9341,6217
7020,12092,18323,12604,12003,17765,1738,17248,6295,17139,1239,5294,1838,17402,1064,14254,11992
7021,11207,6895,9640,11184,7128,10048,15339,12311,3437,5745,5006,13669,8518,4367,19180,4970
7022,11515,15580,9546,15051,1115,1212,17068,10025,1256,13990,6049,11335,15212,14183,11677,8590
7023,1538,15400,1448,3104,8647,2070,15342,5363,1672,681,12058,4184,4715,4902,14768,17359
7024,14823,9944,11902,11186,7835,4826,10368,17127,17006,9712,18970,19183,12269,16714,17610,13004
7025,9960,13759,15219,2067,10295,3001,18358,19062,611,14598,17533,9037,19579,9472,15702,16516
7026,13599,6902,3478,10038,11043,3247,510,333,6974,2669,5173,6537,6188,9681,18808,6776
7027,1646,15650,1435,16565,6260,5618,7151,9432,3952,9597,19346,11682,9667,14716,11911,7371
7028,184,16358,12439,4691,4858,13479,12009,9861,18071,6560,7759,11950,6758,10911,3845,6774
7029,11907,844,15104,13378,4519,10789,4291,18851,11930,18162,8075,1651,19297,17675,7780,4034
7030,16660,12435,14077,10363,15778,12608,4466,7912,14950,14068,7593,5350,7285,8642,17432,2693
7031,8988,2781,16589,6797,10811,17900,18274,4544,19138,14235,1440,18999,8600,18059,7760,15291
7032,8959,16605,9855,16724,3080,12298,6508,858,12343,6873,11699,15612,16678,19151,3722,13368
7033,11233,15521,3786,14992,8823,10126,17187,1666,3430,9800,18983,16412,3443,17301,16752,15510
7034,6214,10240,11121,19718,5098,4760,19425,16357,16214,19317,2103,6031,12973,1268,7320,14509
7035,10681,15696,16557,7048,15124,18595,836,7699,2543,8225,2561,15038,17775,11340,7183,3330
7036,7036,8012,5880,11012,12967,11407,3399,3433,689,8437,15879,4356,18468,15391,17465,13646
7037,16392,18895,171,9312,13973,2513,11258,14679,4946,15921,2449,10109,2698,19976,11094,9465
7038,2452,14127,2551,17804,309,14047,9419,4858,18599,4412,10146,11597,11815,6440,13114,11928
7039,17785,18476,11393,3465,16707,11463,9398,14993,8584,19061,760,18507,13802,3432,7824,12858
7040,18235,9781,15777,331,8107,5893,10424,18239,7222,7552,4546,12648,8385,18840,3400,5398
7041,1217,16028,17407,18410,11080,15702,4042,8291,2797,18906,15596,17192,13146,15347,16559,15578
7042,6902,18186,14888,5883,931,6630,19970,3357,12780,5776,392,11643,6954,6761,19856,19457
7043,15353,9501,4707,5667,2939,4797,3371,12880,7715,4547,7022,13183,450,9985,10970,16883
7044,11500,16476,5964,17794,12097,19531,16824,7303,11255,10299,2424,17019,1560,18465,2645,12111
7045,568,17888,2408,1681,12161,5614,1856,18904,2459,1394,17907,1954,6559,4381,9256,873
7046,11280,241,10806,14391,3914,13302,7438,3560,2788,13131,14018,17600,12321,16633,15447,15871
7047,11184,17135,10045,11863,17506,16289,3353,6981,15835,16854,11263,14362,5692,19050,8546,6383
7048,3072,14413,18885,1826,3842,18360,7972,18395,10713,14379,3279,5466,18115,16253,12783,15256
7049,12111,2844,19370,7828,6682,19771,9950,10808,6370,10362,8196,12013,15202,3760,11562,18371
7050,4238,3060,3324,2718,8154,17194,17338,4135,1426,3879,15949,1432,6419,14955,10535,6043
7051,4141,9537,3698,8138,18698,14779,18567,18208,8637,12408,14661,12820,1115,12037,5030,11594
7052,2134,18156,11026,5867,11615,1554,1865,6530,8521,17237,12649,3192,181,6530,15740,3366
7053,1644,2529,12006,13410,13450,15923,15972,1646,13884,3364,10254,10802,3208,6191,15716,16688
7054,8306,19446,6837,13229,18015,19368,4153,17238,17857,17910,19820,3616,1128,3371,18362,11468
7055,5075,11785,16417,12662,5958,6730,3891,6713,13295,18597,12596,1861,4309,16302,18816,15545
7056,15945,10574,11728,13552,8587,9047,13793,11552,12442,1399,4081,18520,12226,149,13149,1699
7057,13532,8761,3893,11012,7417,11526,3584,3606,12757,14382,18305,12294,11469,2297,1807,14382
7058,12640,9291,11173,6755,9447,3873,18448,8056,13900,5634,3788,1289,14884,4066,11656,8649
7059,16652,609,10647,12361,1944,15224,5657,11385,15219,3225,10877,1889,3972,7662,16010,12800
7060,10293,2715,4566,14648,17278,7845,8140,8952,131,11328,8395,9961,2585,17264,10334,15089
7061,2888,7687,13234,10581,15866,5501,11639,3982,5953,10432,5653,3857,12844,18298,6637,5855
7062,11093,4133,13440,16402,16500,2803,19060,7927,15810,16258,18090,1565,8349,10173,14320,4579
7063,5244,2053,889,9066,8172,8139,7009,10429,6537,9388,9580,10401,1715,9121,9157,9098
7064,13315,17445,7634,10086,11750,227,4523,11083,3732,14419,14822,11740,15190,2030,10086,15228
7065,2503,9212,933,14372,9313,6328,18707,6501,5677,17557,6741,12633,5006,8232,12293,4657
7066,4806,18249,5953,9787,10451,357,12309,14498,5468,1565,9773,2784,19910,11962,14019,13143
7067,13127,12373,882,1144,14580,16742,7726,8132,10619,2084,16210,11043,3746,5157,5666,14425
7068,14386,7284,17518,2430,5976,150,6533,11095,5248,3731,2076,10999,6769,10047,2914,3721
7069,2070,14583,19821,6412,18560,14233,958,12668,18705,1568,11718,3718,13278,18415,6598,15645
7070,10468,10606,390,7152,257,18897,4641,9075,8350,17742,17970,2074,8203,4852,14582,9138
7071,18323,204,3308,2996,15765,15026,1718,17340,7184,15626,15718,12956,11039,246,17502,1316
7072,18151,4262,4200,7590,424,1773,7653,11837,17879,8300,7613,13133,14113,7306,9643,5918
7073,15443,9771,6165,8095,5239,794,2139,18422,1526,1929,688,10097,15276,12309,14402,8189
7074,10478,4603,18420,5825,3045,3178,1694,10551,19082,19875,6579,9820,9835,10382,17048,11231
7075,9330,2016,7859,17418,18171,17518,9289,4298,9984,7325,281,15430,9860,9681,10708,19300
7076,1334,11612,3051,19327,12647,694,17404,14806,11441,4069,12805,6655,5760,110,8699,16235
7077,6466,7583,10152,7835,6559,944,19074,11096,13849,8917,755,4431,1123,17925,17357,8455
7078,4994,946,6677,4836,16429,6023,12967,19720,4109,19982,14431,11445,12769,1194,1522,7909
7079,10901,5051,9426,6223,15306,8467,14665,8021,13685,3887,15290,11175,8029,7951,11005,129
7080,17851,6571,3812,18452,13974,907,1184,2090,4377,15240,9303,13077,15029,5165,16056,19085
7081,17791,18706,419,12324,18506,5626,7259,9708,4505,1668,7058,16425,19890,18401,2970,3479
7082,19932,13907,2746,12034,11746,15998,12524,4450,15326,12147,5140,18458,4019,6925,2615,15214
7083,4135,5902,987,8281,17029,13014,15678,13097,6540,2344,17577,6750,6625,6401,10549,3106
7084,13908,10615,10145,12078,18784,16428,11992,13792,13807,331,4820,10549,19932,4965,8670,17416
7085,5565,10908,12340,14454,6649,11127,4703,8492,18684,17010,4487,19320,14277,9547,13422,1830
7086,19872,2371,9970,6409,19848,4499,12910,18765,18307,9804,10168,8433,8298,5833,3084,7346
7087,16440,9979,17290,15732,11212,14818,18784,4698,5598,13599,12395,12675,2682,9031,17084,3006
7088,18260,15623,19060,5660,12181,17023,9469,13646,11187,18817,18269,16342,16422,1559,12933,19263
7089,8006,10073,18135,7970,1999,18968,3069,16153,13860,4226,15879,19630,4182,14219,15512,17262
7090,5921,9055,9737,18515,4865,489,12912,439,16872,7585,19138,4004,15905,7888,16080,3356
7091,5649,11196,1235,497,9692,3575,14259,15413,627,6566,8195,4644,14972,4042,12025,8775
7092,11236,490,14800,2810,15216,4017,482,16199,4659,7327,13635,2631,12702,2608,3230,17921
7093,3490,19916,13348,18834,14233,10439,14468,11589,10964,17219,2217,15093,10724,9370,7256,10340
7094,19258,10613,9425,15988,9270,5838,19713,3467,7764,10091,4496,9857,13201,11693,1556,3642
7095,18038,8900,4209,6838,2370,8901,3318,1757,9301,5666,19225,302,4780,7098,16832,1996
7096,15882,2900,12538,3667,12909,16462,13776,13754,12714,16895,11406,13142,3758,11743,18966,19481
7097,3627,10854,6135,5017,15792,2133,5404,1338,14227,16792,11014,10647,6053,457,9667,15353
7098,14035,3229,12910,2922,18934,18227,10006,6734,8126,18223,11571,13070,7002,19719,9029,3008
7099,9253,12334,508,1761,16563,12351,19660,10693,13769,8572,18959,14817,12647,5495,16659,19768
7100,818,2483,13480,1147,9586,16799,17478,12825,908,10897,8603,3768,11521,14496,7725,8547
7101,168,2394,10573,782,15154,4026,14049,14971,3095,10693,12096,16246,459,17029,2305,6854
7102,10934,2984,3061,19599,13577,13374,7543,1649,14802,8479,1782,2864,8933,210,16517,14778
7103,18839,5896,18157,10536,12211,3240,13125,10108,6533,1325,9179,8434,8708,3503,4064,9895
7104,1177,7282,6942,1660,7286,8251,3921,12979,14187,15637,9724,2425,10816,7006,7047,3377
7105,5684,18738,11879,6560,3985,11012,18269,16411,7224,1067,3199,7584,10590,11737,10391,1448
7106,14504,17834,5739,862,16867,16473,19605,10529,12148,6744,13481,9944,2552,16255,13789,15543
7107,15594,18751,8425,7301,10729,16339,246,3416,13323,7058,6839,11802,14443,13743,7449,13015
7108,1647,13091,8426,4577,14759,19855,12960,416,5262,15232,12361,15138,16619,12963,18261,19775
7109,16523,16833,733,5951,389,16444,5437,10920,19780,10270,14913,19693,3367,16072,19835,11917
7110,12593,8537,8745,12057,19637,12967,12278,5832,13290,263,10562,17414,17010,5278,11605,16929
7111,4446,4685,19864,9557,9819,13927,4379,19191,12558,6564,18322,14909,17147,7789,4012,12287
7112,19668,2516,4760,17870,13755,12240,3454,2935,3587,3444,15535,871,17777,19890,11115,18479
7113,2017,16382,2618,11531,3872,6073,5405,15223,19213,10560,18582,15139,18006,3913,17266,13089
7114,3497,8492,12880,7477,5290,7067,16831,17254,18818,14196,2553,1462,4042,217,17975,6738
7115,8726,12172,10486,8960,17512,12033,17858,2367,10263,19556,7932,1607,7932,19229,7512,5571
7116,10370,16015,14707,16132,15808,12369,12330,17368,10919,9822,1299,13139,13420,12989,10341,260
7117,18049,7400,4442,8884,12176,9299,17126,17569,11202,16842,7233,7183,18951,5672,15464,11922
7118,513,18555,15727,5800,15290,9324,10915,122,6469,15138,14170,12589,16739,4885,129,6396
7119,4451,10585,9439,19358,3215,16093,18881,10106,13236,4875,14103,4507,7752,6939,17883,11056
7120,4577,11543,10820,2835,3690,15440,15457,522,14397,11268,136,15582,18569,1765,5313,4475
7121,18705,16790,19588,12651,5735,2080,1228,13341,3366,17619,7944,12483,17881,11952,11812,357
7122,2323,12430,17879,13249,8957,12308,17150,274,14745,2718,10723,9029,1280,6652,8085,7697
7123,12124,19620,13609,3591,11562,14332,19270,6045,19728,7166,7027,3594,9972,1690,13323,15386
7124,3256,3991,4818,11919,12657,18591,6109,17689,1571,4731,1939,16877,14870,2244,3339,5420
7125,12107,14779,14368,4469,1341,18323,13702,16214,6942,1230,6006,17827,12155,7352,11368,14881
7126,2392,9026,18033,17931,1875,9201,14765,9690,11223,18089,17367,9449,16155,13849,6848,8621
7127,5251,19042,812,9494,2941,15133,9683,4176,3404,496,11772,17094,15936,8981,6878,9718
7128,12915,17253,15665,3124,4178,9733,14034,7657,14074,1686,18659,11771,4994,3688,4156,7169
7129,14782,17300,5488,3624,8003,9491,1752,12961,1925,10167,19995,868,7152,19441,1660,12438
7130,9756,16261,2784,2523,13096,15868,10445,16151,18937,6332,10193,15603,2915,6116,10333,2902
7131,3575,1292,1557,18166,10984,3858,7718,1483,11378,10248,19175,3524,16157,3747,1084,9976
7132,15961,16066,9390,13246,6622,13366,4536,526,1787,6030,6009,17777,8922,13674,16765,6644
7133,15266,2735,8868,404,9054,16997,9084,11872,7136,17829,14202,17169,10711,19983,19672,19009
7134,12275,415,14191,17395,18455,16857,16480,19867,526,19179,16467,13673,12163,2415,16469,4745
7135,19538,17245,10588,19892,19083,13777,5554,9244,15047,1444,7042,15136,8145,12145,18470,14643
7136,3934,18710,227,14292,10037,9767,14230,1776,9667,19979,19570,578,16844,15741,13444,4699
7137,11177,10288,6880,165,5538,11150,4755,6558,6492,4344,9622,953,16509,19695,13108,16065
7138,10779,6072,5811,19927,12269,592,1592,4714,5818,14786,7942,16883,9844,7715,4044,4932
7139,9292,19426,12355,1128,1524,846,8712,5549,9137,19903,16477,4367,2311,6306,13543,4721
7140,13926,13936,3186,18886,9684,19910,5346,3246,19065,8302,539,6662,13692,19830,15320,17779
7141,13026,12599,9143,2621,5601,2243,5367,9265,17794,6364,9085,18507,3724,19184,11547,2987
7142,2233,2366,10075,12127,2519,18018,4929,711,3872,4781,14809,1055,18594,2036,715,3822
7143,2544,6964,6410,9824,11246,922,18752,11947,12166,7624,3552,18822,7971,18991,5050,15398
7144,13647,12904,8663,7113,401,19041,7492,2108,9256,10979,1468,12290,3908,7466,17274,13999
7145,10038,9853,6036,12035,11021,14969,11434,13220,9336,7593,15241,6633,10781,11149,14530,19981
7146,13651,17656,10941,16649,11629,17590,17025,16037,14219,11583,13916,12857,11878,8753,3879,13103
7147,19723,5393,16286,2311,16053,7533,19625,13492,18862,1701,9187,13505,17790,2656,2532,6318
7148,9078,17216,13979,13864,10843,7440,14295,4231,13502,11383,10590,6009,6156,797,7327,18135
7149,9634,19138,12688,12740,8251,5228,10762,12888,10496,2615,11746,14872,16923,19009,16759,1049
7150,4591,11679,11389,3373,16956,19120,600,13744,16108,892,13430,1628,14821,8697,2125,15066
7151,11816,16445,4124,2559,7557,3135,15346,16321,1551,16103,1671,4028,12210,15431,12649,10979
7152,9028,1743,15239,17071,11383,16447,7786,15785,2929,258,10753,5711,9385,14854,2083,5535
7153,4839,532,6073,4738,17831,10711,2256,16973,14861,19906,12148,3091,5987,6282,10341,2066
7154,16678,6102,13293,1430,9840,9771,6202,7660,16194,6212,14972,1358,2428,13178,139,17305
7155,4123,15636,13716,5972,13279,3598,19632,18251,15829,17973,7987,19867,3074,19957,12744,19514
7156,10134,5424,16589,2262,4826,11978,10438,12720,17796,17746,11278,13752,12898,18531,16501,12144
7157,7839,16087,5537,8209,1347,6693,5032,813,14505,2687,5056,6186,3844,16394,851,6554
7158,12417,7241,16858,18133,4287,14341,16106,1689,4636,17853,1785,15143,1247,3217,1997,16322
7159,7542,13817,9254,3065,19824,19636,13391,15864,3809,12319,5019,16925,5305,15441,18728,1943
7160,875,5131,3999,5711,14181,4016,10776,7963,14569,1233,14158,12532,4935,10371,19875,17400
7161,158,11661,18176,12222,19849,1291,11519,3713,11786,1811,11460,10858,14168,7052,5889,9537
7162,16568,17376,19386,1918,921,17727,16579,15078,14762,7763,8699,6903,11178,12556,11830,13296
7163,13806,8452,8972,17426,834,5239,18096,19394,5722,8452,16014,8622,10962,12528,6031,15054
7164,2014,11433,15477,2783,4948,14508,17869,9933,11064,11126,18726,10902,8154,9476,3963,14391
7165,16916,1483,15857,16620,9848,14183,14347,3122,18787,11250,13993,10259,2916,11504,5113,6042
7166,6300,1903,16706,3281,4184,14042,16616,16520,4011,15215,16050,6182,9108,14656,5829,19657
7167,2134,17756,19681,6741,5439,14480,11569,12923,261,3886,728,9045,18296,5624,9307,13310
7168,14187,7763,8965,1069,2613,11100,1084,8966,12334,17232,5652,7245,19315,4837,12343,968
7169,12071,9837,2475,13038,7341,14490,12516,641,14359,13188,1487,11276,14530,1204,8377,18436
7170,13881,529,17019,12794,1675,4565,12091,17245,17146,18680,17598,7707,17824,11967,9776,11281
7171,7895,18266,5908,1264,9279,14618,13533,14090,13010,12636,14856,14338,15815,7977,3531,14036
7172,10094,16478,18350,9209,14385,3407,2407,18120,7108,1368,16902,6705,17042,16483,1392,14812
7173,9711,5991,8369,13441,937,10229,12759,19566,1458,5247,16549,11310,7242,4669,4642,15251
7174,10397,611,17806,18214,8830,17090,15416,17269,7736,3850,18794,6721,17321,14246,4540,15074
7175,9307,17698,12206,11566,8657,13627,14546,14617,9213,2001,17179,9964,8641,15329,17310,19956
7176,3249,8960,11791,15342,16418,15846,4563,6697,4812,922,1369,3171,6136,19695,18916,3408
7177,15731,15803,8795,5694,12544,18862,4837,16491,9021,17575,7978,10638,8369,3372,4109,8841
7178,17233,4232,11403,9219,5741,1584,5646,8265,11380,5898,15419,4453,11353,12105,2423,1536
7179,9998,10981,16051,18557,7156,18624,8954,16004,10970,3817,14129,1732,10193,12834,16414,1435
7180,6064,19507,2291,7477,11846,3985,11915,8073,19042,707,17304,8892,17346,10469,4512,16502
7181,15422,176,708,16216,453,14025,12033,17567,19831,8328,13374,6304,17644,10478,10802,17209
7182,1926,3854,5657,6072,15913,5378,19540,15945,4481,6241,3130,5460,5170,12517,1257,16814
7183,1982,13775,15369,19094,4661,14759,3239,1040,275,12222,14927,2717,16482,10080,15324,14863
7184,18978,12115,928,1241,12239,11657,10730,11336,11332,5987,10410,7751,6387,6810,3795,9336
7185,18461,9200,5918,13877,7701,10819,12298,7721,10663,868,16878,10561,12247,16762,15119,15585
7186,9392,17368,9434,8488,4855,15953,6879,12762,16977,2959,5534,17124,8155,3099,2295,18693
7187,14474,1568,19696,2531,12847,2937,19402,1359,1072,7966,15415,5207,19166,6218,8044,7974
7188,17059,6831,10647,9925,1103,18516,15520,4329,11122,17474,12721,1725,3878,8896,7684,14444
7189,19824,17396,12057,2585,1889,4361,9751,15235,3170,2796,9418,15695,203,10567,7939,19030
7190,11215,14267,2294,286,8566,6307,8004,12314,4936,17464,10255,9708,4575,18092,5383,10351
7191,9476,3086,17677,5184,7330,14277,5202,1189,13316,13096,9882,14580,9250,15857,18123,19632
7192,13449,3359,6709,4143,14703,4366,19783,19698,571,5046,4370,403,10917,7875,15073,11573
7193,15096,11829,11909,7594,6590,13022,13381,6455,6631,4398,11735,3369,5371,2810,9432,18844
7194,1471,5766,9545,19257,12275,14281,15072,7558,12355,18777,8879,16615,14743,18255,405,12119
7195,7486,10192,218,19714,15703,18406,1399,19298,3868,12245,2310,18779,13016,8802,7680,559
7196,10837,17780,15096,3427,8267,5329,18398,19800,4282,13241,16127,3393,4490,12922,8919,9206
7197,16083,13735,16427,2239,19906,6437,1848,14529,14240,9202,5705,14259,4307,282,6327,4530
7198,13570,10144,14133,10567,17685,3205,4303,17646,14254,17764,13117,3719,10242,16681,5576,17843
7199,10528,6538,3154,5958,18455,3071,1236,13732,12912,2255,2557,9603,4461,8049,16017,3234
7200,13103,5773,7700,12079,8796,18230,13795,3365,16729,1433,13236,10436,12914,7253,14337,14101
7201,4006,6783,12211,4263,14174,10987,14751,8268,7285,10931,12421,6161,3568,6454,4382,11200
7202,17024,14857,7722,15747,1204,8425,2895,7282,19090,7960,4356,18502,19146,2549,18390,14786
7203,1217,3961,4376,9978,9588,561,11247,5749,19650,12866,11213,18597,2763,3235,17602,18692
7204,16542,8939,293,9432,9983,8813,851,18755,3121,5543,849,15110,5545,6561,11140,1067
7205,10753,13085,439,16765,2105,10486,1639,8854,18069,13801,16338,13801,9491,19588,5783,15422
7206,11028,2325,3257,9329,7179,11832,15824,11784,12949,19920,9592,2024,13167,12677,16018,18122
7207,16674,3143,18727,16320,8361,5474,14594,5929,9177,2779,16761,3252,18786,11164,4408,19481
7208,9181,14377,10390,3932,14582,8034,15309,10839,6689,5777,12798,15615,4055,7441,6269,1762
7209,18369,7533,2117,3094,6305,16609,2426,19997,6929,8104,11606,6748,11993,1134,14957,11402
7210,8987,11830,4923,3817,13339,7923,17079,6546,18970,13245,17983,17797,296,3399,18979,14881
