"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
4941,3256,15308,1199,17444,8019,10614,18106,591,17736,14650,12130,15810,6816,17167
4942,19743,12693,3869,19137,12181,994,6688,9369,9302,2456,7602,10717,18820,1051
4943,9564,19266,16392,17479,18588,3383,12781,15688,3309,9935,12746,5400,17605,15542
4944,8776,10984,8802,9610,3064,1412,15635,15665,15499,5810,6412,2340,15890,10622
4945,16509,9639,17895,2847,13445,8439,15466,8566,19428,10519,4682,3071,8952,15560
4946,2937,2376,17417,2698,9008,18270,11661,19479,14513,9425,15045,19395,19367,19322
4947,17729,18839,410,3595,4829,4650,3958,19017,17064,10267,17387,12681,11013,2412
4948,19025,7479,9813,10995,13972,15672,2301,4129,16878,5576,9855,14808,11814,16522
4949,6202,2527,5271,6389,11485,4302,6308,17080,16882,6326,5937,15111,5174,6691
4950,2082,15434,753,13222,15171,8093,1840,5092,7087,3632,12192,19568,1632,5981
4951,12080,7226,7453,19683,14783,17271,6652,10114,10130,16526,1371,5946,17888,12215
4952,16776,3367,10294,5361,9231,13289,6206,7518,6134,7048,8549,2740,12458,11715
4953,3402,11479,5908,12885,18229,5470,17395,16972,18349,6157,6758,4500,17720,7201
4954,7483,18198,18152,13628,9113,18683,3564,1936,3859,6645,2901,154,9300,13531
4955,9464,1069,3130,4463,11686,423,18768,17832,15836,2635,10416,16176,12044,3295
4956,12947,6015,11045,4532,10168,267,17089,19789,2279,1934,8335,7039,9699,6212
4957,6343,19488,14815,12081,16450,16182,12965,14353,19114,12106,12655,6530,7206,7900
4958,14174,7476,4869,1310,19814,19655,2280,13151,17261,14568,14713,19168,4657,11700
4959,19855,3404,2651,14244,2680,1688,17244,582,10507,8559,13290,16265,8989,12106
4960,4539,18846,7911,10562,4645,15737,16972,1487,12646,19323,5176,19898,13183,288
4961,10219,17578,17540,4500,12304,17520,8360,2412,8058,18281,3870,1733,14587,14192
4962,7400,105,15650,2312,16949,5587,8803,14447,10204,15973,6899,12983,12060,10419
4963,5069,7954,12506,6445,10083,2056,16418,7178,16884,1906,1927,18324,19249,2016
4964,12980,13675,12246,5900,6947,4057,14440,11443,10798,17168,1670,6780,6222,5150
4965,8160,3361,1970,15882,6377,574,15006,5448,11682,12806,14835,1490,10398,8030
4966,3277,3486,19569,14694,12347,12777,13811,5692,183,10144,17059,16793,5356,11747
4967,17423,17560,3507,236,11296,18220,8970,7729,10217,3636,13179,6609,9224,9001
4968,8675,14333,6535,17117,13199,19132,4094,15663,5560,13396,979,12397,19064,4221
4969,5402,6006,12444,17058,11104,4638,12197,6072,7006,19764,7477,19513,13332,14346
4970,12336,6587,19093,4097,6428,4072,16885,17222,11918,3889,9826,1339,2297,3056
4971,10436,12080,11646,10111,8462,1118,15200,12137,2082,8358,16038,17819,17539,18388
4972,10949,5914,16849,10521,5408,7649,12131,14329,17955,7058,5756,3873,466,9001
4973,447,2852,572,251,8688,15109,12650,9432,17230,2505,2798,2046,9576,5654
4974,10169,12373,12516,18955,19958,18488,18814,9986,17360,3678,19385,9204,10262,9735
4975,5883,2797,10228,15371,16114,3841,8619,8966,18585,2563,16354,222,18302,1634
4976,8305,16036,12940,18698,938,17941,14790,11903,19467,11458,5305,5770,13038,14833
4977,13072,3403,9362,4679,16136,5875,5197,10743,7347,18409,19439,13025,6315,10071
4978,10863,2378,11440,11158,13695,19180,19085,16409,2738,341,11157,19376,8351,803
4979,19786,13582,19313,10399,3097,9522,6060,9204,18027,1224,11950,1440,13460,19380
4980,13952,5225,13897,2776,13150,10361,15067,17369,7872,19374,5000,1311,16150,15049
4981,14651,2231,2040,381,6767,5795,11319,18035,6691,16950,15444,14376,8346,5171
4982,9947,5710,3765,13918,18431,6691,19042,15971,3400,879,14179,3283,9854,8241
4983,6203,9794,8562,640,11552,687,4774,14142,17301,19438,19980,8446,18454,4452
4984,19883,11011,1293,19809,4627,17793,2544,17288,8783,13152,2475,16013,19841,17718
4985,19124,3982,13983,8771,9803,12883,11080,4039,7950,15753,11834,15168,15857,4540
4986,4595,16761,19616,13086,8293,7476,10865,18697,12191,19661,7409,12471,6798,152
4987,1130,7799,14424,16799,8920,16497,502,14809,10018,18911,11263,9351,9812,16342
4988,1651,16819,420,5370,8016,18402,3702,5127,3729,9952,6104,15333,5838,3412
4989,2847,12745,6186,3668,1237,18648,16287,19205,10224,16084,11285,11611,3215,19972
4990,12346,8763,6677,7639,17798,3998,19643,14715,11578,13156,3788,13499,4044,15454
4991,19225,9720,12298,14354,9771,11400,6518,15921,252,4451,2902,8177,17697,9209
4992,4334,17731,11015,17779,14510,2100,12394,10439,12724,13577,11341,12194,9988,1761
4993,5648,15195,18585,18855,9859,18587,1808,1511,3309,11116,5427,12560,10821,12263
4994,18872,12740,202,168,7127,4880,9897,16188,4154,10538,18904,7777,14991,7120
4995,2681,11896,16334,16620,19704,17259,1834,6989,17090,908,3872,14499,6244,7096
4996,19240,8448,16889,828,15279,13652,9090,14480,4269,8005,7323,7908,5009,10613
4997,9252,13299,1004,18230,2543,1763,8723,13990,8975,16461,6688,9948,14863,1638
4998,7150,6356,17274,18028,19620,7358,8039,9989,2939,4206,15224,2521,13362,14177
4999,18503,12580,10455,3288,18896,16541,11912,8794,19129,6669,19791,2340,1992,19351
5000,1659,16179,17020,14945,517,13193,1453,16707,949,5083,19166,8247,11656,6799
5001,17033,3126,15527,13307,14730,2986,7854,13639,741,18044,359,18664,9014,254
5002,4855,2640,7860,10813,19220,10206,17164,980,10610,16008,5176,16652,19053,4200
5003,2163,18304,4007,17734,15683,11792,12223,6928,8754,2222,1391,9759,19632,12019
5004,17699,8301,11248,2677,6509,6956,13189,11440,5893,10178,11016,572,14549,5840
5005,13821,791,10673,13644,5275,12495,7398,7606,18891,17262,16517,6853,9386,8290
5006,12283,4699,14981,7593,9416,5278,13528,18565,1053,5607,8469,13204,7420,7096
5007,11508,5828,12446,8764,11795,16600,2456,6175,16309,19929,12880,5961,12995,17730
5008,11891,9879,260,15775,4507,15733,12010,17022,7393,13843,2165,7811,12596,18311
5009,3359,15673,6801,7143,10198,8144,5793,1785,14714,3883,14254,3573,5214,13106
5010,6709,8220,15609,18000,5184,16022,9459,7504,11983,2393,11455,4643,19437,14395
5011,12755,15264,18550,4901,16348,16616,12205,5135,10974,17516,10179,19383,2157,17077
5012,9240,19668,15470,5624,4788,9416,6934,1821,9221,8594,2988,3087,11339,11851
5013,18565,13705,2245,6892,13461,19540,14503,12738,14389,16144,13906,17971,2870,250
5014,11835,8313,11551,4406,1299,12776,6454,8047,6723,18061,13290,8417,11527,3824
5015,12754,19647,9617,10068,3084,11401,7623,5973,7573,5245,13476,4597,7584,10645
5016,9023,14456,9776,2388,16148,9037,3147,4616,14669,11400,5044,3908,10188,8559
5017,1338,12999,13309,17750,7594,2258,19759,1223,3691,10071,13855,13502,12845,16282
5018,14616,12971,12134,9534,18334,4723,1188,14036,14902,3338,10515,3220,11535,14740
5019,5310,593,2470,15627,15987,14321,19353,8898,17473,3398,3241,2041,106,12031
5020,15597,458,18449,15002,6364,18552,18664,692,10082,5824,13936,4879,612,13226
5021,1120,909,123,1726,15998,8759,10236,3571,6292,1416,314,7732,13444,2204
5022,16819,18824,5075,10559,11900,16928,12478,1743,6800,6426,3049,13100,15001,7455
5023,15554,3211,13796,9659,17476,4141,10278,5296,14927,18901,19881,11138,14786,6646
5024,3689,3964,5600,2973,4574,15676,19232,3996,14300,7339,16897,15515,7400,11683
5025,15966,331,15885,6342,3316,9386,17799,2174,16849,18454,14274,2658,684,13171
5026,2342,14651,11004,10453,7591,14960,19257,170,17531,4260,16208,7530,18530,16843
5027,3168,19815,10858,9046,12702,19210,2996,12840,6141,6298,2673,13957,13529,7973
5028,5258,12217,1526,19185,5205,11739,18583,16477,14166,4739,323,18684,5262,14270
5029,16075,17309,5078,6050,2192,15805,11992,5802,12360,1481,19033,2671,5743,7899
5030,4236,7122,9890,15199,17279,2734,14858,12401,6990,12719,10099,11189,13384,19526
5031,737,17323,13608,15179,8428,12935,19537,15997,13464,18328,6372,17447,12631,14871
5032,4369,11313,7113,13949,6270,8541,7299,19033,10797,8196,814,16630,11403,18346
5033,16641,10820,5351,6112,2164,6802,1748,10946,6000,6138,2630,1538,14221,9160
5034,9832,11131,2184,16308,13177,4395,11116,7238,1199,1303,4257,9736,10396,16961
5035,4206,19788,13519,7171,16144,13980,13412,7642,14150,19786,2460,14357,14674,6926
5036,14788,7731,9293,17572,6645,19969,5124,1270,9091,11201,2037,17824,15786,7217
5037,7130,12745,17217,5825,16402,12435,17624,3591,7260,6427,18720,7170,4657,9939
5038,18536,13852,5791,9208,19062,3627,8451,12148,11259,7977,18044,14451,3370,15390
5039,13125,8302,19330,1679,1137,2823,9488,8142,9118,17151,901,8033,12306,14552
5040,17677,19181,12276,2223,16905,13880,3309,1932,3223,14843,1394,14773,7422,1902
5041,15718,1771,13412,14330,16464,14223,15116,6075,3164,16602,9071,18448,15798,16490
5042,5840,1828,4314,2541,13224,13889,10667,13227,3768,17717,8338,7201,11098,9983
5043,10982,5166,1886,8661,7869,19192,9956,13536,12408,8435,9087,16466,14495,1391
5044,14463,1997,16013,17172,18148,786,17700,10148,19115,18771,17103,4512,9240,10808
5045,17260,10608,8419,18596,5983,10961,8615,7141,16400,17468,3238,7601,5688,6353
5046,1439,7070,19967,6189,12772,7125,15368,8658,10204,6007,10711,11655,1584,13562
5047,4708,6941,9313,9077,16478,910,16166,5502,4881,3726,10068,11411,17178,12822
5048,4293,640,1343,8592,3047,990,12743,8959,19955,14455,11044,3116,16914,14137
5049,15667,13536,14558,4432,6644,12670,6031,1263,17234,19870,5953,14836,14958,12985
5050,17690,2986,15158,3068,8119,6840,15200,13246,19255,14174,8244,14400,845,8743
5051,10548,15209,10495,17074,6587,17999,14282,1843,16336,17672,19753,5702,12198,12826
5052,9940,16340,15051,1079,19578,6911,18890,17329,4054,15871,4613,4039,1838,18409
5053,13080,12062,2798,8139,1290,19909,13191,7182,11710,19001,15774,12346,17643,947
5054,330,4058,6904,15894,3150,12385,11312,10847,12229,14384,15459,12087,6182,7590
5055,18431,19931,16952,2522,2050,12535,14569,379,1656,17239,9420,8276,19236,17588
5056,12950,1605,487,6159,3221,8473,11199,14627,7048,5830,17488,8115,10656,4597
5057,14191,6654,16607,14220,15689,16028,9484,8121,5749,8700,6108,3247,19279,6412
5058,9537,4133,4024,12589,7104,2379,2766,19701,10516,15729,8210,4603,6345,11775
5059,7632,17417,4835,18652,14866,5550,9452,16928,1762,14428,4894,2082,9387,7678
5060,16343,11232,8822,2558,14137,8285,12384,17951,9019,11136,18966,13735,3302,10641
5061,16818,8730,9826,12279,10756,4859,19249,13075,4476,5583,14895,10942,17951,218
5062,19909,19204,19520,4717,149,8276,16909,11524,17503,12430,17141,19137,4900,7389
5063,9525,13493,12916,16151,3056,14427,16208,10690,11275,4348,6799,16944,2125,17070
5064,18690,6562,2827,6524,16058,6442,10799,329,4049,2167,13131,17321,13270,5434
5065,4306,5220,14957,613,18135,1875,18983,7486,15419,9067,4779,9757,10495,16610
5066,671,13281,1879,1487,12113,4542,12096,4650,7284,10012,16737,4274,8392,5863
5067,19324,11645,11612,14926,2397,7989,3449,9333,136,1493,8316,16403,16987,7293
5068,9790,6728,19709,11672,9931,10104,12468,12334,11747,2175,12667,6723,6046,16242
5069,12752,19216,13924,5282,6647,2336,19849,19151,9643,13082,16876,11046,12831,17512
5070,1417,7656,13730,13926,11282,15272,14999,13849,4084,13732,14613,15828,12916,12984
5071,13684,3002,12675,16226,4627,4420,15580,7019,12466,17401,7299,8276,16825,12470
5072,7629,8112,7533,3594,4273,12578,5666,952,13988,837,2707,12772,5112,1941
5073,3243,17387,2798,11025,12635,18608,6472,6988,15011,4097,17151,8529,438,15510
5074,530,7335,16204,15015,18601,1327,8899,2085,3993,1532,11543,214,16566,2976
5075,15137,1328,3082,13519,15262,6611,8843,2111,19874,10087,10988,213,4456,6308
5076,12590,6842,18277,11466,8657,16854,11826,15237,12116,140,3433,1082,17795,17555
5077,9282,7633,17196,19681,11560,17506,1206,408,18594,15680,13807,12007,19607,11867
5078,18959,339,11660,6237,17240,1113,18539,17065,8857,1814,6875,4134,4202,1725
5079,9324,11618,17276,5797,15137,4976,11844,6401,17251,10128,1953,9212,141,6399
5080,7621,15585,13589,9589,5747,11110,9390,19962,11676,2307,11970,8261,6707,9899
5081,5930,10518,11595,8614,13975,14727,19400,9947,207,6002,11235,10998,13490,18421
5082,14927,17485,539,5962,15341,12886,9413,2455,10705,6312,6032,11191,14985,19676
5083,3546,14689,1744,14164,2508,2245,18062,1160,9179,10234,10564,6458,1618,16318
5084,13885,5994,6553,11104,3481,11097,1211,12805,6687,19121,3694,16391,2338,15397
5085,18161,1767,15889,18894,14403,19743,8663,17067,9175,7733,8197,9063,8460,1833
5086,16699,11614,9192,13522,2723,10079,10095,274,18924,5017,4404,11508,18247,14560
5087,16995,9324,15529,4342,1087,19904,4470,4670,13170,344,7883,12624,12981,2735
5088,14352,15836,201,6557,14077,13556,4190,2242,9399,6581,14492,19268,9737,12817
5089,12099,16526,17772,16066,5797,18869,12785,16667,4941,8578,4925,569,7593,12883
5090,16074,16426,10610,17825,9693,11229,16827,15376,10366,11903,18861,14498,16449,9989
5091,10122,18234,19179,605,6631,19990,3027,8046,18538,7366,5039,7258,7324,5329
5092,11357,167,7549,14354,17694,4592,10944,4882,15914,6314,349,12249,14385,16290
5093,6982,16532,14221,8772,15243,12773,9771,2938,10991,4820,16218,5350,6711,791
5094,17231,14757,17796,8063,789,13666,11709,4952,7001,11354,5962,16009,2232,12246
5095,1018,6625,15535,10759,10941,19636,10133,11735,14274,12166,16176,14231,7619,18153
5096,16889,18573,14875,14388,3536,2899,525,16672,16237,3907,11255,15729,19808,13268
5097,6452,8171,6940,10412,363,12274,9551,1908,4201,16389,6265,4118,10624,17754
5098,14750,17155,2878,12464,14870,16870,15303,16975,6289,2851,5190,8707,19230,18769
5099,19872,12456,1061,5055,13623,14922,16030,15986,2045,14628,11985,11924,5068,18788
5100,7084,10081,13753,9006,13870,4505,4414,13812,7652,16284,693,19558,8606,10075
5101,1335,11223,18430,5205,11755,17737,2932,16670,14448,7060,3261,18124,18017,18314
5102,11068,14683,6315,4618,13458,6888,9790,17460,3216,15144,12817,2014,12190,16074
5103,4294,17968,12941,4249,12461,14777,18049,9629,15331,16439,16030,8251,7530,15534
5104,18463,16095,4145,2638,9099,17672,12591,12605,19436,16672,6282,18030,14835,3546
5105,10004,11975,6222,9705,2444,2990,6046,3711,2553,4049,4484,1208,11070,18456
5106,13862,11850,17052,6048,19767,4068,19138,2422,17459,18432,16862,16855,17832,17315
5107,19546,19161,12084,3249,15396,3490,18541,11997,15364,14086,10198,9189,16533,2883
5108,659,15674,10805,18469,15454,2006,13382,8409,7296,8991,3350,11742,11749,1584
5109,8773,12527,14705,6918,8514,17095,10482,255,13263,15255,6097,15778,409,17636
5110,4422,2935,6808,14046,6639,5763,9646,11508,1347,11651,9582,3049,9457,853
5111,17271,12052,6063,17440,9889,12683,12349,1400,18780,2267,5615,15600,11770,10291
5112,13828,4122,4682,15594,18050,17989,10138,13131,1280,14849,10450,4674,17652,14012
5113,8303,3830,153,17465,3643,5111,12349,1306,2328,14228,18048,2651,14191,17106
5114,13039,18346,3969,5189,14817,8372,3547,4462,13287,16264,1834,17750,15169,6750
5115,19316,15531,2170,11552,9718,3996,13797,7529,3322,15548,1470,3297,7023,17673
5116,12478,690,17170,2374,19308,17993,15552,859,9653,5766,11766,5425,18541,4826
5117,3767,9671,13345,14133,19939,14231,2173,16142,741,6622,362,18847,18284,11198
5118,10910,11400,16849,4207,4731,6032,7215,7419,9208,899,11181,14623,18531,4657
5119,12554,16731,608,508,16296,19434,8800,12066,14781,9627,719,125,12013,1625
5120,179,1615,11074,583,9169,11736,5718,15275,9350,18405,12628,10758,5768,4303
5121,2966,14046,8476,5806,14465,5034,11996,6779,2837,8429,5934,1122,3976,17316
5122,15240,17725,906,4326,12770,11276,7088,2654,8516,19922,11162,16819,6215,15194
5123,5929,9861,9614,15271,18391,7564,19678,14715,17529,9708,16325,19108,7870,12123
5124,14560,16007,6958,14711,5430,11983,12228,14604,4168,15757,8054,1577,4652,4532
5125,16970,2091,5409,12846,9772,18657,14319,13933,14086,8061,15302,8782,14314,11613
5126,3163,8863,2311,9852,8560,2403,16646,19473,890,822,1046,7307,18291,9144
5127,3147,11935,12459,9576,9920,2560,515,8663,634,3098,18760,13449,8663,6385
5128,19991,17068,7902,17421,18408,9208,2511,8652,5746,7046,12034,10708,8803,8194
5129,19267,921,1632,8181,12536,1553,15617,13371,13214,7706,4971,13907,10794,10627
5130,6653,18102,572,18467,16041,4262,14637,9300,6748,17171,2741,16525,15075,17232
5131,19975,5998,8395,19176,17794,7322,10974,16011,18101,2585,2427,8213,11943,17112
5132,721,10418,16050,13259,5128,18169,746,10325,7764,15298,8809,2142,10901,2197
5133,18171,3021,3984,18574,11664,1340,12829,14111,6113,10790,2021,15694,4592,5331
5134,6903,17347,19282,19470,875,17823,18558,18299,12529,6273,13828,6513,9797,17691
5135,14230,4106,12050,10069,1716,15079,5099,18181,2799,9581,1470,2071,12909,7128
5136,10059,17485,8423,6595,12769,3016,9796,18289,8943,10365,12271,990,13547,6259
5137,10441,10678,10609,9611,9285,17336,9512,12322,840,12086,8879,18307,18918,6575
5138,122,15246,19590,1573,9389,5229,16682,4956,15683,13438,5355,6515,6565,12422
5139,14303,7964,7797,16215,14635,3584,7283,8254,7702,1852,989,15791,12158,18425
5140,8113,1522,13043,7828,5166,17427,8522,1201,4449,1676,10865,13325,18324,15889
5141,14940,3540,19933,2664,4621,1757,18635,15463,5695,18016,15941,104,7493,7299
5142,11317,4680,1018,4013,6234,19690,2370,11744,634,11966,12265,5006,14362,14254
5143,11089,14864,10829,15128,3061,12611,5609,19674,5222,14729,9648,9347,3602,14534
5144,2822,19695,19958,6081,13441,14168,18088,18996,16702,3565,644,2950,9764,15213
5145,12432,2230,4009,2266,1842,8555,16083,968,18818,13684,784,7412,13259,3385
5146,16289,7272,4387,7744,17529,6323,17589,5407,2406,752,1383,12411,6011,409
5147,10857,8004,17103,17409,18763,19426,4761,1055,3843,5812,2085,13613,6450,18919
5148,17232,10949,11174,1492,12620,5113,10743,15071,10883,19202,14870,9345,4325,12389
5149,136,9763,12694,14980,9058,14726,8606,3498,8699,2227,17431,4593,5424,18018
5150,15497,1727,14515,3727,14106,723,16717,10534,13870,697,11434,13832,14400,5209
5151,18551,8282,18883,7995,18057,13499,8679,5040,3304,19290,2193,7812,12766,17241
5152,16142,8168,12500,16732,3547,16748,19836,18932,19116,18992,2135,13451,1431,2997
5153,18477,5398,19414,8058,10867,13830,16340,7349,10075,1368,10555,13063,9162,18348
5154,6153,1566,16029,2644,11627,10459,17788,2300,3695,10827,2791,16013,9772,19815
5155,13067,15222,11705,12565,4044,15760,2293,18088,7428,8369,4113,8550,11377,10418
5156,17217,5649,14186,19234,10946,18024,11731,6808,12398,10002,3384,837,19853,10160
5157,10107,12565,11900,7365,14007,10931,16428,17547,17207,15521,17968,17182,16346,1072
5158,9280,19321,3852,17624,6668,14716,11423,6819,462,15986,18799,1571,16804,15895
5159,18538,4458,8100,4662,18561,12416,5625,10488,18384,6113,12256,4915,4829,4596
5160,16668,7229,1655,9864,4919,13937,8706,15386,5369,3371,5340,16910,12074,3602
5161,6084,14490,10456,15887,19344,7619,12762,9820,2945,8277,1407,11301,3274,6233
5162,2869,4128,6816,8089,4284,2827,10875,15011,7213,3038,8903,19449,13623,11245
5163,16799,4981,14777,11709,19377,481,2385,19932,553,14972,12523,1891,2134,8547
5164,15855,13624,18561,12702,635,19340,17606,16276,15707,6719,18180,2555,2538,458
5165,7578,12225,17234,18361,11336,12508,15648,5852,4226,9079,16172,3194,1202,8452
5166,18890,7019,19404,15339,684,11357,19074,914,18459,11624,17703,16339,1585,10746
5167,12553,2706,9514,2027,1995,16586,14870,2920,7588,5236,1433,10458,2573,8554
5168,12219,11840,16004,8145,416,12305,1322,19618,3996,14120,19704,17454,12631,5251
5169,7542,16629,12362,5523,5820,6824,2738,1500,976,18035,9724,13512,7700,12609
5170,19938,18514,17276,16832,2621,17311,1606,2035,3979,12383,5317,16254,5412,341
5171,5880,8335,19277,1394,7176,5868,14842,18381,8962,2238,5071,3908,3832,15762
5172,6749,3105,7081,1064,1255,3330,16095,16017,1195,11923,10667,2063,17878,252
5173,5176,12366,15322,889,2721,14215,13697,1290,4571,3072,13834,2039,13462,19373
5174,600,16478,1259,3462,2403,12356,1421,1174,19616,10444,7954,10920,4946,18361
5175,9409,3765,7740,4776,9845,16393,9195,15710,10141,13477,17277,17818,4034,2407
5176,6100,19252,16098,10148,15696,3227,3008,18411,17028,12194,17849,2801,12686,13423
5177,4895,17811,4766,9379,16811,19720,4761,13008,1648,7525,15730,6190,3601,1046
5178,19887,2807,8205,9191,11574,19412,8547,12062,15330,18950,15911,15397,9201,17767
5179,7492,14332,9224,6076,9213,10762,7842,10501,12318,18626,8344,19846,10503,16573
5180,365,2568,9447,5755,13163,4443,11180,17979,7123,12271,1670,18442,7481,11742
5181,4593,9398,12147,8439,4704,9342,5632,13749,14339,1320,11969,13841,13519,14489
5182,12796,4159,18506,8726,7806,7001,19357,16948,12757,2394,7847,11849,6621,12587
5183,6205,2392,4209,688,13840,7005,14048,12379,17966,16387,2911,5684,19745,16696
5184,6585,5186,14600,3028,10743,10207,13617,19514,11880,9346,11746,8195,15497,16552
5185,9875,15157,1553,8855,3280,4305,5358,5321,4237,5208,1764,15827,2603,9068
5186,19477,16744,456,8007,8726,8403,15284,19118,5332,10465,13740,9334,14085,4053
5187,17482,15295,13485,6732,16580,14532,4810,9335,14008,2005,11888,16196,8733,2300
5188,10936,19670,2243,16197,1462,19447,2100,15460,199,7200,18908,6088,18166,16282
5189,3333,3277,17997,16619,3320,8004,17680,15865,5339,13952,18273,5012,2111,596
5190,19393,8542,17548,4402,10505,12097,999,1080,11419,5030,16098,1910,19994,15800
5191,8767,7242,16017,6200,1648,7398,16203,16577,5074,13864,135,7754,14500,18545
5192,13856,4611,14433,17233,12515,14613,14352,15235,5833,18834,18904,12100,11527,2413
5193,14089,11497,2779,14794,15623,261,18148,15927,19640,15783,7329,1607,7487,3090
5194,2378,13848,14878,7935,4868,1022,11704,16779,16620,4995,12514,12812,5132,7114
5195,11008,266,19603,4653,9449,16778,13886,480,17944,15510,15844,16755,755,2512
5196,515,6667,11489,11037,9232,6796,15955,14189,1108,8562,6347,12557,8433,8002
5197,5408,18886,18979,2906,3618,5457,382,14550,2330,8914,15354,8697,2060,9674
5198,3759,1542,18697,17157,300,12975,18769,17312,18088,18962,15963,3142,1575,14096
5199,14520,16033,11615,4718,18081,6019,5233,17661,4233,10254,15837,8576,369,10062
5200,13510,12802,11168,18546,15737,2184,15348,16170,17780,481,2010,9842,554,18383
5201,14969,5265,9647,3981,909,18878,450,3229,12502,5550,5727,11885,5932,2246
5202,4182,19141,1174,8831,19121,13896,8702,3866,7137,7113,12637,18632,677,2875
5203,3398,17026,9224,17084,15009,17329,11540,4036,3400,3558,2732,18651,1122,13994
5204,15629,12134,1141,13746,7949,8289,18123,11275,6531,4303,229,9355,12709,16520
5205,16528,14344,14703,18882,2051,18332,8901,7941,6576,677,8541,14475,16990,9439
5206,10609,18071,926,10023,2180,19570,7213,11009,12442,2893,10245,10387,11450,13884
5207,10067,8567,10769,13012,17703,6166,10379,12545,7091,5772,12832,11911,18123,15346
5208,15430,10497,1568,6348,4266,1466,17990,19224,3634,3212,17041,19539,13177,15027
5209,17296,17256,6053,10110,19456,9972,13807,13722,12013,6460,15415,6280,7690,14927
5210,9246,8409,13503,1271,14873,3309,3668,10616,5872,7160,2826,4536,5717,13001
5211,12583,1311,1062,1616,7621,19488,1735,9252,4892,16307,13583,15503,5953,814
5212,13474,9116,8061,2691,5954,5956,9237,1047,5135,18858,11815,18983,8089,10838
5213,1641,10507,3416,16743,6567,4830,969,7654,7325,2853,5349,18982,3444,11060
5214,7314,13748,17859,12282,13313,15476,5212,18141,1006,17088,15734,9840,853,12806
5215,2647,12532,6060,1772,363,18725,7605,18552,342,14223,10370,6863,10728,5887
5216,278,3353,13270,3032,10407,11639,10584,1704,14977,8190,17801,3257,19697,956
5217,10228,13669,16026,7686,4631,16553,11487,5238,13342,10856,7967,18153,7728,10908
5218,13571,4712,18457,3404,4188,12387,17225,11687,14840,13936,18267,7489,10838,375
5219,18750,346,8847,12441,8883,19269,2801,5379,5028,2995,4018,7108,15964,17403
5220,16296,18672,1811,12995,1323,1591,1674,18034,17306,4699,8695,16024,12503,2802
5221,15852,5840,14262,18317,14417,19548,19873,9008,13682,7125,5953,15132,10402,607
5222,13804,6425,7979,17380,9763,18577,4129,19959,6772,13990,5142,18581,2372,1570
5223,2068,549,6207,4142,9504,4865,12488,3574,8918,19614,3318,6512,5424,18686
5224,16242,19662,15773,16649,3823,13111,15169,17581,10458,2650,3459,2909,6984,13621
5225,14354,6314,15192,8110,11860,9358,7026,9865,1807,13864,17364,2641,15653,16792
5226,17914,3508,17088,17682,2889,3954,8303,5419,16188,6421,18626,3729,16791,17497
5227,13808,17576,17132,15570,7872,14699,9586,1499,15228,4738,13434,16650,3563,8350
5228,14984,18075,19893,7468,11023,12328,11804,8297,775,7578,12539,18927,7432,13728
5229,6274,16587,11194,4643,12066,6355,17398,4807,14550,18841,4449,5954,17829,12898
5230,6332,9591,2732,7331,6586,10676,14249,16797,10637,7831,18809,2063,4413,7767
5231,14440,8572,3181,17912,1070,11318,5580,19261,8412,11359,16986,16871,11401,16638
5232,14678,4759,13220,12079,18283,18233,2587,4712,6296,7057,8537,17795,5708,3846
5233,2055,9997,5989,15112,13312,740,18995,971,243,435,19931,12357,10241,9419
5234,18148,18726,6995,4589,18249,1203,9597,12040,9511,10110,5634,15668,9740,4854
5235,18248,13131,1894,3836,501,13433,6253,7546,14943,18718,1833,16117,5231,749
5236,7316,11522,6191,10445,16490,13929,13193,10594,1608,3824,16542,2498,18367,19067
5237,8450,9148,19893,9816,17219,7553,13837,9502,3705,15927,6169,17079,8458,5730
5238,19554,9279,16470,10366,14163,8468,10891,4953,13699,6988,17199,12849,19925,655
5239,11796,14617,13096,15816,14715,396,14307,12366,11947,2625,17551,5708,18628,18588
5240,7373,12381,12978,18253,15998,10421,2410,5967,4561,8051,1238,9501,11812,521
5241,16390,5913,14845,4199,17457,3296,11545,15713,19380,3059,14104,1979,1837,19876
5242,11434,257,7313,6998,5306,5264,6513,19585,4202,11496,1303,2870,7475,14438
5243,18536,7981,12488,14212,13727,13689,13619,5535,10151,15344,2240,2641,15940,6688
5244,14838,8346,9347,630,13987,1133,1432,11317,16357,8613,5044,15086,2106,7754
5245,15850,8458,16775,9327,1370,14103,2469,8358,9831,1283,1923,12930,15224,7476
5246,17430,3486,7392,17510,10192,11652,15881,15755,195,16594,18844,5192,16790,16233
5247,2531,10291,17199,13871,12396,196,1736,2780,18453,18720,7586,586,7680,14231
5248,10364,11904,15375,5011,14912,3353,9419,391,10965,7069,9213,14180,16552,2430
5249,14286,6007,2710,8558,5840,15234,12857,15719,17733,18418,7184,13343,2029,19127
5250,18728,11881,1130,222,19928,13113,19424,5444,18535,19909,17375,11342,4658,16391
5251,17654,11549,11101,11623,8940,7749,10546,10404,9137,17993,9782,530,5915,10667
5252,10965,3163,4968,11714,8190,2623,15561,4252,12065,17346,15871,2307,13604,332
5253,14172,3309,9220,2084,16523,14533,12509,1080,15602,8231,17975,409,8718,19841
5254,19386,17295,18779,13556,4457,12803,15745,461,3285,2750,18860,17321,16294,8018
