"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
7354,18349,15770,1102,4978,1777,4377,19024,10590,10442,5425,18251,3449,14238,5174
7355,17557,8063,2833,2245,17408,11775,11213,17564,5778,312,6812,18494,12510,13522
7356,4095,3951,16467,15090,11913,2449,4959,7635,11104,1253,3430,6839,9038,10302
7357,13531,9796,11224,978,6653,14720,11661,8543,4251,1983,3976,15299,6414,9666
7358,534,1610,5815,17031,515,8376,2851,191,10479,6995,14812,4692,16582,4299
7359,2916,16465,3064,880,5412,10782,19855,3871,15754,5203,17813,5245,5811,5701
7360,8154,13322,13767,8792,17743,677,13306,2152,13165,19967,5107,7569,11021,6856
7361,3029,10298,10663,15386,15645,504,11725,619,13946,1410,19387,16433,18602,4759
7362,13810,18826,14430,1279,10185,15652,5480,13329,8783,2825,7086,12900,3210,13977
7363,18396,4067,8367,17167,17895,7455,7779,14516,17938,5206,10523,13650,15443,13506
7364,16732,15638,14375,6966,14039,15467,8787,2221,4474,7744,3977,12655,8620,14948
7365,18960,13143,14921,1340,19371,14993,3056,12497,10170,1260,9184,13649,1660,8064
7366,8864,13952,8834,18714,1760,4695,9137,5482,1919,11391,5744,11778,3415,6813
7367,14500,18337,6710,2962,623,19586,13726,10610,10424,7263,243,8629,19355,4816
7368,11003,4974,1600,10659,4517,10205,11826,3954,17492,3378,11265,19113,18797,15235
7369,3117,14795,7384,4239,16915,5030,18571,18385,11840,2950,9465,4012,684,7344
7370,9264,16123,17388,16847,5032,10231,15788,1528,15543,13701,4255,9207,10756,19762
7371,16165,13380,12816,10793,3222,16817,1870,14764,11318,4954,17505,10744,18012,7627
7372,7904,6471,7108,4188,19754,2400,18187,3729,10786,15646,7072,7778,12767,15078
7373,19829,5782,10669,16488,16560,19649,17578,18889,2292,14011,2613,1696,17081,6373
7374,16154,16543,7508,7780,17856,12790,14140,6347,18430,2950,15517,9174,6679,4134
7375,15065,16752,6033,19615,1165,14076,15807,8537,11307,11251,15602,9774,3734,5986
7376,6494,2265,6124,19082,19793,17215,14766,4370,19945,5527,3504,1153,5751,12745
7377,6592,2671,18869,10720,2995,19193,15315,12996,1494,2644,19725,8005,2971,6771
7378,4215,17310,6047,3474,5709,6268,13263,6193,1819,8765,783,6783,2277,19879
7379,13254,7803,16073,10261,12178,15672,15575,17324,2470,136,12841,8787,17215,16491
7380,15477,8689,17351,15969,14606,1524,15415,11137,19612,6910,18212,2936,1121,5287
7381,6975,10514,16020,13546,8981,6607,7217,7005,17558,13437,15968,10989,2156,16982
7382,447,15985,15503,8897,6904,10023,9111,7456,17959,11727,2105,14386,1472,12665
7383,18782,9657,13733,4990,16786,3168,15732,378,17832,7601,10211,6934,17707,16958
7384,4715,13877,4898,18515,7877,11080,19990,3267,6036,19695,193,17560,4350,18802
7385,7336,18695,15287,2603,5426,9069,17709,17278,9840,14475,9354,17343,13434,10111
7386,15879,6692,2828,2352,5461,18048,15252,13223,1858,12173,16347,10377,16407,943
7387,13382,5785,2524,872,16348,10766,1472,17626,14163,10562,2158,2770,14015,16312
7388,19351,3425,17288,3887,9130,14502,19370,11991,4865,15449,19206,17312,3682,10130
7389,4966,19531,6815,5697,18797,16844,9586,13375,16571,2278,19227,7064,133,15623
7390,6029,13972,14180,17023,1239,9260,8053,3274,8425,3906,16185,8719,11299,13177
7391,9701,5396,15185,6401,6745,12663,10706,3825,15439,1594,666,10053,4361,5774
7392,12699,16412,13254,7286,17625,15470,8669,18860,11319,3475,19916,12126,9769,11925
7393,17392,6612,17345,13195,13653,17187,6939,7637,6649,4944,14773,16694,9869,13877
7394,9041,10220,15140,3596,19623,3544,7265,11610,4196,13009,1816,10951,10530,11962
7395,15397,13158,18612,19172,2500,10365,2782,19795,9341,494,6079,14514,9077,10861
7396,5926,12213,9079,14206,3821,15558,5386,12157,462,1162,14142,6720,4139,1447
7397,15905,2516,9523,10209,16453,19267,3619,287,19862,12911,7779,3957,11481,2758
7398,6890,15812,18438,6481,8638,19943,6062,8956,16910,2894,12699,9937,16290,16762
7399,14405,13118,7980,798,11891,11723,17908,11263,17514,14134,7472,6957,10104,18592
7400,2698,10996,15907,5419,185,15421,2052,11718,15668,1178,8801,6908,19265,8221
7401,13459,15493,14497,9314,8572,6494,17746,15739,8925,8699,823,521,2618,1694
7402,11064,6458,8199,344,1754,6569,18133,7694,9560,13017,15487,9234,16006,16725
7403,5178,7850,6924,17361,5427,11270,238,18504,529,17934,11811,18622,19111,2489
7404,11283,11518,4594,13251,16363,9784,16175,5208,12178,14039,14254,10431,11664,5711
7405,18443,15784,17832,15368,19962,9536,1304,16480,14433,4873,7070,10823,9646,15187
7406,3796,9826,16801,6013,1945,14637,14746,11163,4642,5755,14252,16171,10909,4517
7407,2623,11898,13885,4476,15966,6807,14925,1475,12923,9705,7892,19924,19443,3484
7408,1467,15162,1985,13450,8266,15291,14841,19216,8453,19197,7878,17035,8438,14363
7409,16710,14883,4611,12589,11191,12438,12227,975,16598,186,5725,5371,10409,13279
7410,5311,9013,16977,16829,17984,3560,11297,14690,7080,467,13200,17997,13142,1332
7411,13016,6207,14736,7473,18849,14967,15153,16106,15059,7749,5532,8382,19225,7730
7412,11310,10588,2395,224,1070,5934,5394,1427,5898,9332,8420,5151,16127,4761
7413,2300,11853,10606,13566,13423,919,14508,13366,16446,13147,4141,15173,6894,7443
7414,13105,5242,7760,958,5392,1958,12704,2822,15253,6973,7818,16084,928,6567
7415,14472,9240,831,4269,10176,7879,2716,2262,3065,7065,5938,5725,13479,8718
7416,4380,15180,14446,15201,14581,18364,2733,1630,13178,5227,11663,14814,16659,4422
7417,3702,17081,16162,3337,4032,1273,12249,3055,11897,11750,1181,16348,3127,19673
7418,19832,15171,16019,12120,3798,15370,11964,4573,7925,1330,9898,2462,15931,19047
7419,18363,7320,12990,5913,13713,10414,15576,13681,13209,15636,11643,15957,7816,5518
7420,5347,12525,4158,1552,6807,8243,2863,8027,3843,1426,10632,15615,4425,10955
7421,3263,7391,11938,10781,7589,16809,2916,8653,8338,17132,17983,10737,13673,598
7422,7202,8272,1564,827,10653,16628,6994,16971,2932,569,8861,19229,17219,18528
7423,12732,14980,13955,16828,12904,5343,4976,9621,10163,8759,15194,5441,15306,7029
7424,1740,13260,19636,19140,1884,14359,10247,17706,14374,11174,211,3968,2374,13909
7425,16008,19987,18895,775,12975,684,11410,8444,18465,14723,12318,16263,1928,564
7426,9108,13865,17440,16400,10348,9193,11758,3220,7302,18658,14389,16214,19257,2837
7427,13678,8556,11291,15825,11831,18336,6560,904,4863,12580,19143,17581,16635,5034
7428,18914,9552,12672,19623,12985,2049,2168,15352,12039,17799,19599,17589,738,7478
7429,12438,4717,11470,16610,6727,18479,14230,8519,12102,16333,18871,17744,777,8886
7430,14213,10172,16465,501,2898,18622,17184,5360,14048,8328,11663,14650,3292,17227
7431,7488,19048,2610,18871,4444,5567,17259,7907,14826,7847,12642,5124,1793,11137
7432,18228,6849,2679,18303,1115,1120,2841,12813,16060,11123,6418,17369,8463,2250
7433,868,5898,6474,10018,18926,9385,2646,15160,19188,17825,1170,2568,9499,6821
7434,19038,13078,9122,14858,6009,5393,13248,16681,1498,167,11898,18372,3490,920
7435,11498,136,1057,10194,19972,16071,18216,18586,7437,12020,10381,18728,10879,13293
7436,7399,6619,18219,3364,2120,5556,170,2259,1556,5159,4213,2057,6627,16427
7437,14674,17359,12738,8958,16561,13331,11660,3088,11729,3208,11808,14747,15211,4323
7438,18148,4365,16484,12381,1406,15956,2072,14003,7778,5989,9891,698,7809,310
7439,2174,12466,10559,4491,2204,1197,10114,17504,13102,9598,15557,18837,4157,884
7440,7302,11024,2465,2802,2122,13743,15618,13275,8100,7424,17768,15537,3014,18581
7441,1239,15386,13596,7129,11872,2731,7171,12339,9032,14388,4340,12180,6226,15162
7442,7546,434,16937,989,18155,3867,16534,14254,17424,11824,17865,2046,1471,15527
7443,14823,12517,1134,7127,10552,11911,9960,15858,667,5715,16950,10010,211,10225
7444,5957,7215,1888,15906,7321,18469,8780,14373,16249,15059,17033,1472,2872,444
7445,6364,1136,1565,1601,2296,15555,2711,19127,2799,1187,5147,6794,9050,4970
7446,9875,16609,19353,14561,18479,15210,16927,4169,18929,13302,5479,13444,607,15147
7447,1124,19107,12597,13833,9633,1899,9800,3496,11864,16957,11321,14794,11907,11246
7448,18321,3377,519,5518,9036,19851,5391,2180,13583,3946,16584,7775,17056,7418
7449,17859,11278,12321,18511,9004,10870,18949,19174,2757,19553,7375,10801,2330,4580
7450,6505,16782,9370,3826,12522,9059,5037,7291,12491,9113,16146,10905,11082,10383
7451,6728,5136,19569,14163,3078,7031,8059,14208,11247,9827,3441,13651,10954,6354
7452,17064,14359,2542,12028,8618,7382,13025,9451,18051,15715,17826,17526,17709,18001
7453,1889,3596,17181,14068,18187,2139,14739,1391,8293,3267,18192,5753,4426,19454
7454,18226,15053,19617,13262,3033,14922,264,16386,17180,1478,7249,5263,4465,12399
7455,14351,14997,8402,8451,10019,6019,17950,7148,4334,5233,8324,6279,9367,8925
7456,7451,5947,5668,15350,12653,2547,6447,12785,15340,16324,17465,957,590,16501
7457,8692,8749,9258,663,422,14973,9157,11116,2157,2232,775,16402,17921,12943
7458,9484,11800,17252,9074,4599,4566,5471,11028,1652,7487,15754,6530,8180,19118
7459,12266,11799,9498,8183,6764,9892,9994,13410,11438,10564,8815,10143,5320,3689
7460,1750,16183,2665,11148,10538,4432,3008,17645,18435,12845,12020,16672,17823,4958
7461,16876,15598,7939,10158,6594,10606,295,14346,18493,12183,10482,4573,7676,7510
7462,1949,4803,3087,11250,18268,6833,2807,6976,13864,10910,12151,6107,14943,12191
7463,11798,9025,13916,4043,16162,15336,14157,15238,7652,14180,4883,16027,341,11188
7464,13820,1020,16586,18565,9236,6752,19868,19892,11042,1001,14253,4870,438,18783
7465,12417,14839,15588,3804,9431,18531,1558,16625,13115,4644,3000,18744,15902,17572
7466,2869,12371,6145,10479,13457,9797,17359,9429,13758,1926,16426,5588,13551,9653
7467,7918,12045,19382,12353,19731,5742,12231,5740,13330,15594,7274,2360,18688,5587
7468,15772,8380,2042,18847,9016,184,16218,5009,15043,4148,6640,10217,10360,3267
7469,2914,16726,16130,9065,4763,16252,9880,9127,13006,5998,18951,10752,6223,397
7470,6005,13965,6878,4799,18789,2701,11663,5943,19314,3276,3705,9110,17658,17508
7471,17171,5017,6725,5100,8504,13036,12244,13748,8071,7297,18890,6366,6001,336
7472,11481,7743,16760,4688,3207,17494,1761,13749,17075,18721,3125,12977,11351,12825
7473,11988,1009,1333,11267,17202,14854,5221,15114,17702,17237,7422,16714,18045,19869
7474,7950,8976,4177,9352,9900,6774,10265,17763,2742,15304,9664,16418,936,5179
7475,15528,14987,15934,5161,9222,19032,5335,18433,19713,127,19431,11543,12293,19593
7476,16475,12042,7345,1359,17990,17938,4290,8259,2513,15724,8024,8579,18251,7450
7477,19702,2383,10482,9673,13830,8235,1762,14824,2219,15619,5782,6621,3231,6185
7478,11036,1930,15217,4463,7440,19590,18761,16444,9662,16794,16612,19121,17920,5171
7479,2900,16765,15080,12147,19536,12865,12841,7998,11943,5952,11586,9071,10433,7173
7480,1473,6291,12211,6763,18488,14064,5861,11341,18000,6018,19425,11412,18713,17050
7481,3095,11644,853,6523,8766,9505,2987,14813,10517,18755,11280,2843,18122,9204
7482,3443,7708,5430,9353,10086,17902,8967,15816,15127,5094,6398,14323,10180,13506
7483,18690,12526,11749,10580,15454,17326,18064,13599,1351,4274,12855,5899,3201,12306
7484,13646,10045,4037,4146,9564,17466,5550,14161,8523,8963,4126,4948,2931,10559
7485,9257,7313,10336,8579,4372,8279,8842,5461,15060,7765,8224,13954,15687,14367
7486,16819,16529,13154,12119,5104,14886,17295,6466,10128,7387,16048,1095,593,2615
7487,11330,8382,9108,1380,5098,13862,10850,8577,7258,6158,1399,7555,1272,16310
7488,13915,8093,5628,7460,9977,7997,4571,6752,13895,7179,16528,13641,18806,14909
7489,8911,9689,3433,8233,19924,17180,9633,3342,14612,18516,7027,13198,13844,18606
7490,12532,6824,3161,7334,699,14361,11446,3969,14723,11881,426,15343,470,610
7491,14375,15241,7857,5456,1976,9244,141,14108,4140,19410,12186,12538,6921,18196
7492,2801,3268,16234,13965,2482,4188,13442,7583,12166,3253,3703,17952,17836,18458
7493,19167,10144,12488,3958,13379,9940,5523,6063,8613,1304,185,6919,10084,1471
7494,5348,1591,11702,527,18787,5914,1167,223,17272,13542,1271,1426,6289,12266
7495,16173,16862,9178,19497,9655,10077,16029,14796,2313,6214,19402,5701,12879,5750
7496,19960,14430,12199,1606,19012,14535,14123,18711,12198,808,1790,2699,743,7183
7497,16217,14485,6159,681,14487,11447,8520,1163,14915,8202,14129,8915,10922,604
7498,14670,9320,3928,12735,9418,3504,2273,1067,14740,4989,11444,12141,7803,4424
7499,10865,12917,7767,13604,7719,16783,12198,17515,13791,14155,7686,1635,8083,2820
7500,17552,1493,1407,10755,16576,9365,4623,6725,9451,11557,1796,15894,7449,13852
7501,752,15420,18327,11040,14913,18963,8146,15102,4239,19331,12368,7614,6505,15549
7502,15500,9109,13819,3068,19544,19241,8991,1149,12974,7777,8161,6185,2080,20000
7503,610,1826,107,667,19537,9699,19881,14481,17073,12798,8561,17526,17456,18204
7504,4349,14042,3661,1844,12106,16899,16998,17839,19031,1879,7650,2649,17643,16886
7505,12889,14217,16775,15303,14431,8100,8072,3497,17726,9166,1939,11365,9251,12581
7506,6496,359,6185,217,19119,1516,19767,19269,6934,17964,5336,19751,12249,1352
7507,12496,9101,414,11081,7952,4341,3324,19180,3753,8101,16927,7578,8180,8355
7508,6983,13967,13272,19458,13153,16793,19007,17513,5910,6019,16539,3564,5581,1011
7509,3467,8470,6926,17998,8934,11349,19183,5261,15724,11969,18118,4672,2823,6587
7510,18634,3111,10513,12993,11482,2622,15365,3981,12929,1194,9882,2352,11475,10838
7511,3350,18684,12296,5734,291,10689,17919,495,11522,18988,12239,14401,12005,16699
7512,713,2871,9257,8022,3138,1049,16073,18689,823,7534,8397,7674,8719,12728
7513,13002,18444,750,17357,7699,11875,18947,2460,6051,15939,13125,14002,12159,6951
7514,5470,6671,1172,8626,4428,165,15614,10357,10887,5335,1617,10456,2852,17945
7515,9417,17755,1880,4911,16330,6329,8080,4606,9647,17985,10288,4780,19372,9049
7516,11560,19400,1797,9335,17492,6551,895,127,15398,19005,1508,8152,6993,12387
7517,412,16299,16455,4744,7739,9453,18202,8885,661,3196,16045,1476,9241,13991
7518,1086,6439,16605,11072,2088,2147,9433,2465,3151,11067,14648,15512,7523,1986
7519,10908,1642,10824,2957,9033,5558,16827,15811,2065,3877,3828,6782,15368,18702
7520,15875,6332,9532,8051,19605,17673,11874,13854,18771,3461,6323,5211,16433,12305
7521,8585,494,19510,1001,2505,19981,13661,10035,18678,10882,16068,18203,15435,11597
7522,15583,2577,14898,2779,7295,7263,16751,1565,6009,2223,8779,15738,4655,14277
7523,17846,9184,19914,9792,14167,19592,17156,18470,12930,16188,17485,1460,16211,16764
7524,3697,13441,499,19967,1425,8468,4301,4771,12683,9307,14894,2720,17202,13796
7525,17951,11536,12381,3764,7424,11029,16869,8931,2914,7330,8839,15397,10788,4644
7526,8712,7281,6661,5042,7739,1208,11230,5295,11917,19665,5885,3209,6155,14089
7527,18737,9153,4917,1880,9843,589,17562,11355,12695,15965,4412,975,17580,18118
7528,11776,4904,3816,18657,4016,12315,11704,14625,15460,204,18943,13373,1392,15802
7529,8190,7623,1198,745,2168,14815,12959,1385,19531,7108,13674,15419,16417,19817
7530,10891,9083,11277,10950,6937,8853,18889,3082,4906,19100,4753,4266,329,4742
7531,11366,354,11159,14738,3646,12530,6400,1528,12864,1848,5641,15530,3003,3566
7532,10638,7639,14002,13641,14720,15466,16668,10217,13282,13201,13160,6096,5048,8205
7533,13971,15175,3650,18068,14775,3476,7056,16539,18053,5730,18749,16513,8667,4101
7534,11589,2409,15664,4663,16960,1527,12580,14900,15433,8291,19066,6072,15938,5366
7535,15061,18824,13881,4490,2306,2681,13351,1907,13596,3081,9051,17609,12618,16364
7536,17279,16662,1638,10120,18694,3511,18633,13275,8227,12979,11666,1829,14654,7565
7537,7827,7084,19498,2405,6650,13090,5015,14798,5567,19987,1996,11443,16667,19497
7538,18727,17667,14917,18176,18165,19751,2178,7327,13247,16786,6819,9909,13013,8140
7539,14478,15572,6085,18534,15311,8133,18785,10745,10756,1505,427,7028,19839,2215
7540,18709,10140,14251,5467,12819,19738,2006,7848,3953,14102,4210,13637,3167,731
7541,2415,3558,8609,16733,14002,19157,7833,12276,15367,11470,9086,8009,13440,17377
7542,9102,10551,6063,8869,15564,138,8055,2978,17806,16666,8321,18497,15506,962
7543,5527,16649,689,8764,8687,8383,2139,17787,3202,12042,12449,6554,4238,19505
7544,19981,3732,1568,12779,10581,7786,13124,6417,5550,3715,8652,14972,15874,14399
7545,3627,13722,1902,5098,16039,3942,8512,18458,19497,6967,12178,10300,8641,6827
7546,3656,6025,17433,14504,18985,17213,2818,14219,5040,8883,15231,5703,15513,19213
7547,15783,3622,13428,8899,18691,7589,5250,5217,947,8392,3082,7443,2950,2085
7548,4240,816,6541,4814,14680,19672,3349,4975,299,6924,6666,1855,6228,4557
7549,12721,7431,3870,6726,14770,9207,957,6348,5374,18414,5992,10800,14361,17124
7550,15519,16821,10493,8347,6556,18396,5487,4739,244,117,965,11613,14107,700
7551,17792,8254,4269,12944,6286,19587,9570,3456,8503,14264,5393,19962,8434,3226
7552,7623,8855,17162,1363,12254,19500,19538,11196,4129,6759,2898,19501,5375,8057
7553,13951,2687,10016,687,1951,952,12149,8516,10482,2212,14685,11680,18720,11297
7554,19956,10650,11105,8892,18908,6508,1941,18308,9650,4666,18982,11668,875,7809
7555,18923,17298,12878,4071,14490,12484,5808,1575,1589,6120,7650,5807,2395,15228
7556,10275,9853,3653,7789,15729,8550,10110,17492,5132,110,15229,9649,407,14022
7557,17443,16956,5106,10185,13135,15526,16951,10041,12193,3707,4704,11521,9206,1454
7558,7658,11274,12539,15360,6319,13377,15284,10601,4155,12546,14512,1870,5528,1799
7559,9096,16739,17216,7202,1718,7839,8008,9661,16352,1535,19848,5500,7716,19417
7560,2829,17712,16104,18127,12099,3040,6144,6939,3277,2377,5400,5396,14566,17243
7561,16995,13110,17623,4544,9602,18208,12161,17609,1725,630,9824,19045,8841,15835
7562,15727,12475,13787,8722,14264,17270,9521,11578,17555,17628,6636,14755,6189,8624
7563,12493,7371,2049,15445,8942,5399,4351,2152,19314,18189,14423,2744,314,11190
7564,17509,11988,15708,7330,5083,16023,13892,11072,7238,6225,19834,17371,16037,17229
7565,11609,1063,7446,18156,6063,12202,208,2524,7425,9407,14735,16259,7732,10824
7566,12600,11363,8784,19318,17470,2422,8561,8909,992,569,9521,9793,9901,6354
7567,10079,12221,2008,3438,10473,11181,12798,2061,7134,4513,13174,4026,18073,17376
7568,7277,9444,4231,7959,19208,16899,2256,13226,15609,11983,12500,10439,19613,6835
7569,9448,418,18082,2153,1025,7858,15863,17442,18480,15899,4538,6280,12244,903
7570,5067,5912,5017,5861,17194,12346,18752,3484,6363,13793,11719,644,11433,19960
7571,13966,284,12591,4713,4301,12596,9385,13168,13447,14366,5612,2257,10486,14537
7572,8983,13473,8920,12702,17721,13026,10661,18939,6631,12637,12754,13150,9220,242
7573,1282,2596,18866,19441,10213,12001,8070,14432,3944,1218,5193,2215,3336,16340
7574,17284,15224,13960,9803,8393,10759,15171,4761,1723,19853,8377,17750,18767,16338
7575,6670,18981,11193,2545,11379,9923,5962,7782,10214,11365,15931,8412,8315,10188
7576,1077,10017,2790,16111,12038,1489,18599,15602,15598,10510,14918,14952,18940,10330
7577,5280,14542,12957,16158,10164,12394,17447,11411,15588,15646,5598,19938,17480,17135
7578,12258,2873,16297,2394,19307,10552,7663,5860,2113,11756,3398,16402,6165,9035
7579,17073,1168,10948,5411,11709,18253,7158,6965,3051,18100,10961,4333,4043,3159
7580,8703,12461,7834,2859,6844,7318,9242,6424,13766,13494,10886,6431,16027,11458
7581,12478,3993,2983,9397,7321,10813,12684,10137,9224,15670,4495,4159,18170,3018
7582,13783,10717,5234,8158,16002,14094,11671,7917,1569,8278,1588,2062,14296,11412
7583,6304,3951,19044,15563,7268,6320,7474,6741,3861,11148,10987,3037,12130,14098
7584,4205,547,17580,3075,16634,13562,19453,3743,5259,7062,12289,18261,9276,9724
7585,12117,12710,14820,8907,10350,9049,13753,7391,19334,9329,3853,6203,5973,11735
7586,9159,17674,7150,4056,16126,16558,13673,16280,10689,12777,7356,9877,5659,538
7587,1136,4134,16808,2365,8670,9882,12928,19443,19514,18749,13270,14114,2809,9186
7588,18348,12444,5850,19846,7504,12554,17440,7348,14563,15624,1319,11245,432,9656
7589,10689,8777,3189,2765,3863,14391,7641,17479,10455,2379,2861,9944,17857,12199
7590,1046,4185,4698,17294,3815,12222,710,10863,2214,17915,446,8213,6468,6279
7591,11258,1309,19447,16720,1196,8775,12148,17444,6662,3035,3809,1824,8124,5384
7592,19394,12636,18593,8812,3052,717,19038,18158,10132,6874,699,4798,2420,1413
7593,6089,9811,2480,250,9991,5244,4869,3285,14303,8819,7631,13730,5398,14869
7594,15221,15437,4169,18915,17403,4663,7175,5630,2195,11156,9529,8387,7926,13403
7595,424,19997,8814,3859,13407,9023,11817,6001,862,5547,15329,4375,283,17333
7596,18234,1301,4641,1289,19628,7030,8226,797,16973,13008,11686,17738,5233,13133
7597,7887,9291,6103,7428,4293,11361,8243,2512,14257,17504,3338,8030,18510,13243
7598,663,13742,17604,5902,1252,6154,8320,1854,18922,6990,730,3220,15984,9080
7599,10705,11395,14687,2065,2916,6619,14112,11646,12624,17461,18823,18585,9784,4256
7600,15568,10719,10129,10253,16220,312,19533,14720,17583,17584,11417,14104,11742,14651
7601,8175,859,9659,8736,15783,11580,1543,8854,5661,11094,12735,17032,11182,16647
7602,7106,3071,9279,1900,11078,139,2183,5992,15308,17416,5036,1492,18449,8334
7603,14546,2704,2926,4668,12435,3923,6441,16464,10117,14113,13010,18160,1926,5041
7604,12377,8145,16616,17765,5012,6004,2101,13975,9877,6695,3816,6879,19836,14720
7605,2128,4734,14493,11204,6362,8358,9073,14898,7364,2978,19079,3383,2091,4442
7606,3337,8261,8475,10606,6780,16167,2633,14047,358,10800,4725,4729,13086,2632
7607,9868,9755,18440,13267,9246,14549,7331,15766,2913,7875,6837,16252,10350,3083
7608,9877,7361,12139,16260,18144,1404,13074,1146,6869,8452,5682,1644,7453,19914
7609,2034,6384,15202,10396,2257,18442,15077,14836,8482,19607,893,3405,2089,6102
7610,12729,16900,13231,4562,2020,6741,15740,18610,13030,18341,2422,16241,16375,4886
7611,9583,7344,15721,10812,16229,12920,7093,7992,9969,19677,10029,19121,6225,11491
7612,7730,17550,1078,8422,9495,4393,113,3073,476,6245,6016,15524,16150,2385
7613,205,15458,14386,14622,10423,10924,8398,19212,16083,910,129,1902,9595,18517
7614,4597,6684,9570,15085,2508,10905,13393,4461,16271,7387,10098,4356,17150,16416
7615,6808,15437,11335,485,2152,15549,5064,383,14383,15128,8557,8882,3899,12701
7616,6273,17659,952,18936,8558,10484,18646,1930,10174,4223,9445,4573,12045,1893
7617,576,5196,19860,18065,4140,17428,19219,16042,15938,10493,12705,13091,646,14512
7618,14525,14436,12287,6258,8014,16975,18568,13010,14413,396,1980,15584,4926,13969
7619,4109,15471,8738,15657,7787,6855,1094,10318,10464,9863,5820,13425,18655,12726
7620,8889,9078,5963,19334,6824,12329,3585,15399,2394,12631,3529,14207,17730,2760
7621,19202,17902,15380,11764,3738,11599,7054,14092,10377,2954,16753,526,9243,11430
7622,15548,8526,14909,7434,6369,5288,7753,7231,548,10917,9710,3893,18665,12586
7623,12470,1160,2410,15453,14271,14259,1660,5927,16960,15873,3191,19249,18316,115
7624,341,12407,8611,10521,350,4161,14376,10995,2082,6005,5171,13956,13065,1703
7625,13706,7812,16620,16658,18628,8236,1120,4188,13066,4436,4309,12443,3173,4424
7626,5845,14933,19383,6318,4027,612,19616,8888,7181,4831,2558,16215,3470,12897
7627,13420,4617,16048,12904,14457,8681,18182,9084,12998,11042,8327,6712,17230,18920
7628,19028,8228,10371,7222,3637,12318,11441,16280,716,219,2461,9915,5045,19614
7629,2752,4889,770,4127,12888,17505,19807,19855,11095,12233,8427,15587,14656,18388
7630,11990,12902,6457,10925,8502,3562,1632,4180,17948,5628,8495,3022,5160,14735
7631,2471,2104,4689,591,10748,7748,1114,15542,2449,16540,15396,17544,14913,4800
7632,19312,19690,12299,17728,3230,2139,8402,2701,13039,18092,16805,11421,17086,2048
7633,14884,11833,6837,19994,16739,14369,12876,17371,2821,18450,7621,18835,466,19787
7634,8036,9779,2099,12901,16812,18780,15679,18565,8947,15613,763,2211,18222,14628
7635,7031,6553,17620,15336,13278,15429,6468,9947,9892,9671,3239,13258,4485,8846
7636,16526,6513,16266,8360,17606,5252,3405,19398,5837,2053,17395,12976,11765,13270
7637,15923,5819,12261,3885,513,10265,18421,3399,14495,7467,16341,19971,14976,17180
7638,15240,17569,12505,13071,2972,485,5942,13117,17247,12890,10906,5039,2173,10490
7639,7184,14147,19284,5913,18103,4431,9784,7031,18875,9705,9988,18589,4044,3799
7640,15300,17563,8378,6511,1039,3642,8893,13432,3486,9014,9353,6751,11387,15687
7641,9813,6752,9226,4694,9383,16239,9803,168,1410,5894,7174,15935,6066,335
7642,8163,1111,13559,7264,2678,3964,11820,3517,9960,11908,13684,16074,10058,11217
7643,4502,11425,2537,7910,9361,19575,19265,472,304,18240,18663,8213,1303,6704
7644,16317,9096,4143,12020,6200,5049,11964,2658,13834,7360,8615,12590,18538,7462
7645,9075,15981,5632,6107,10736,10744,8238,12981,3769,10298,18465,18817,12550,8419
7646,9966,13171,17383,2636,13581,19991,2103,5988,3055,11935,10912,12589,14171,7416
7647,15835,903,9719,12378,3920,2112,3253,7920,854,1185,18769,4305,4066,4310
7648,13846,9552,4861,15485,12612,18058,8399,8795,8274,12547,8093,6422,10536,10049
7649,780,4753,15525,972,9079,569,16582,2220,7343,10586,5867,4365,3889,16189
7650,9852,19599,5819,15180,907,397,7256,3846,19938,5459,15968,1207,2313,9874
7651,8406,1573,3851,13849,18965,12306,819,370,19537,15008,3169,19958,11906,12338
7652,13897,2926,3066,3557,17751,16783,12041,15960,10762,6729,14674,5213,17622,1590
7653,7266,15073,2615,19387,12525,4321,11786,13844,8298,17145,4942,12657,4414,18427
7654,4011,9549,5361,16223,5817,4723,355,10279,2294,8635,7495,5721,2153,8850
7655,19984,3701,19004,8391,3485,19160,781,7042,6785,16075,16671,10389,11410,17315
7656,17994,16620,2069,14863,13663,2270,11516,13248,15910,12434,18256,2751,11769,14062
7657,2356,6519,14112,15984,4654,6915,17193,18318,7161,16665,3593,17003,6010,4322
7658,17289,4170,12062,10419,3055,14196,910,8090,3124,991,290,8922,2913,10322
7659,12927,2020,4842,956,7135,859,14261,16227,974,995,3661,7570,2484,1716
7660,3956,15936,7920,8540,8754,16376,14810,15027,7745,1104,14826,18893,15649,7468
7661,14623,14945,10514,5016,18039,2083,15810,13549,10751,19747,19777,4607,6794,9512
7662,14158,4514,9400,5237,8961,13670,4854,4432,18238,8784,7981,11741,9780,10562
7663,4720,592,2849,1208,2996,11092,18535,19222,2535,18766,7285,14427,2025,4243
7664,6240,16018,2627,596,10254,13545,12395,18662,103,7737,1185,5551,5061,9566
7665,18288,15347,5687,9454,11438,4334,19012,7041,292,16809,14697,18286,11449,3203
7666,17368,8243,12514,13953,11686,9941,15167,9170,18136,18024,11834,3391,9126,16731
7667,11188,10341,7265,3047,10885,5017,4967,9579,16409,291,8281,9198,13355,7906
