"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
7683,8558,8512,15062,3919,12396,3363,8365,13833,14091,12872,10454,11134,5133,817
7684,12106,740,5564,5261,9020,12892,17885,15891,11624,15376,17687,8293,7725,16308
7685,15226,16462,9165,17545,12045,2862,8986,16862,17135,9609,12215,18798,12542,1657
7686,19269,11152,19449,13665,5946,2683,10328,15433,2854,4722,8739,18156,3412,1004
7687,14481,18901,16213,9812,17025,15088,3198,16425,8699,7958,11979,821,10865,985
7688,2824,963,9338,2725,17037,13316,1869,950,14499,8232,3512,3530,18445,15876
7689,15287,14090,1203,1003,13386,2152,9171,19094,825,11717,17908,13364,3580,17572
7690,11228,9930,9647,422,19187,10812,14279,8346,9545,6607,16802,5492,7911,17652
7691,8543,9377,2208,8700,18162,12762,154,11806,7892,297,12425,18264,17788,8082
7692,12083,682,14142,5501,12576,7010,5279,3830,17620,18675,14814,12193,10872,3882
7693,6259,1711,12603,12040,3860,16358,12456,6574,14662,9486,7648,15203,13818,13342
7694,14543,17244,2796,16536,7304,5646,2935,18181,12716,7297,18732,4616,10790,3954
7695,5048,16400,12942,13500,7095,16359,1956,18255,15055,3003,13504,4532,16537,9403
7696,16386,9526,14906,9968,15531,8201,14751,7676,4723,7917,14674,4976,3011,15208
7697,13071,14628,2202,4521,14185,11152,1341,5416,11149,16169,16621,14883,14445,13676
7698,4434,12155,8088,3966,8091,13838,8413,10441,5062,7456,319,8864,6225,5695
7699,17576,12491,13354,15591,8641,14976,13146,11274,5406,15208,18258,9596,284,7603
7700,13984,5427,13567,7297,14279,4750,15047,16409,1533,16925,3480,13037,1908,16662
7701,3839,2729,15707,17845,19652,2307,11133,10971,18078,16926,9029,16964,2295,11608
7702,11299,16127,1963,5323,8481,777,2123,16549,5200,14637,11745,7003,9764,6653
7703,7417,3676,780,14363,14909,12880,7648,14935,18344,1383,12613,10837,11116,8247
7704,6192,2595,4130,14152,12108,4328,16407,19607,19403,15915,3417,3808,7586,14435
7705,18341,5125,9827,9625,13592,5185,5296,5733,13723,14763,6219,17812,877,5619
7706,1661,16169,18053,15691,19228,1770,12352,11254,16265,2356,19069,13713,11416,19341
7707,9809,12897,5983,6502,1129,6950,11098,16846,13034,12434,17859,12144,9260,967
7708,13414,207,4490,9443,1119,12614,13427,15203,4197,7286,11615,3251,1644,14443
7709,3384,2950,12235,5499,5928,17853,9966,12388,4815,15192,16097,15202,3449,3378
7710,17194,11475,16373,11096,14200,6545,3283,1764,5796,13397,5654,7586,13878,12426
7711,3269,3932,9696,2188,15432,10549,17899,2314,12002,8449,18223,18405,11913,17064
7712,10071,130,19069,8022,19504,9434,16792,4605,11339,19986,2945,7370,11559,2858
7713,3193,1175,17962,9041,677,10229,18433,15013,2840,17731,9402,17665,1957,13385
7714,18742,11926,18308,10286,12837,3876,4682,7983,14692,7253,15827,6511,543,15062
7715,15203,19824,3426,3339,19443,1280,13892,18397,10461,17879,6855,7966,17304,17857
7716,17809,9941,15045,19241,10990,6239,3172,5404,9619,3570,10752,6535,15035,9983
7717,7487,10267,2713,16754,18698,10562,3889,5314,14905,13028,17618,2347,6017,9024
7718,12567,13196,17415,10342,9642,17029,3775,10027,9257,4544,15958,15045,14849,7152
7719,6922,8037,12232,15926,7527,3298,13977,10431,8287,19477,9473,6724,16165,7157
7720,3384,4261,8293,6541,5170,2489,6569,15829,9527,9859,16444,6014,5845,13598
7721,3490,17758,16313,15913,458,13394,17435,18014,363,15980,8424,8010,7291,6343
7722,6457,5967,6009,11764,6873,15972,2494,13779,1369,17423,1813,13006,8301,14325
7723,530,10186,10238,5141,11583,2014,16912,8720,4307,7042,13972,10802,6256,9933
7724,18410,226,1457,15612,543,7183,10171,17952,6405,1168,9076,6314,12965,4309
7725,11171,18556,4492,2691,2257,14773,739,6494,17919,4990,17916,12032,19824,6835
7726,8846,247,11801,9242,12060,7177,2333,9280,13578,6441,11410,13022,2727,1994
7727,7336,5095,11308,6447,14202,7974,10513,18494,17698,18578,18934,17320,9819,2244
7728,3486,4160,12287,19865,16679,13096,18250,11796,2057,3380,5179,3257,14281,13399
7729,19392,15393,17517,385,2925,624,17701,2751,8580,1007,3730,3575,4339,12418
7730,6043,7151,18354,719,8249,16595,8267,1010,718,7139,18698,17012,1371,10839
7731,4177,3666,14104,4075,8654,7751,10818,16858,17066,3285,3546,10484,4600,2922
7732,1001,4283,8588,17636,8923,10158,14709,6502,15776,1232,2215,9319,212,3670
7733,10591,18206,17970,1154,10849,3944,12250,15517,15859,281,5082,16951,9199,9282
7734,3064,1963,6829,1884,19345,13912,18254,18124,9444,3162,2581,15429,13627,10410
7735,7049,18455,3204,2111,793,13468,11258,4563,15725,9132,812,1871,5661,12945
7736,620,8194,19209,14343,18494,10845,12818,12722,2299,3610,13652,10759,7870,15026
7737,16604,15020,7006,5316,19093,4091,9800,5271,16944,17241,19090,6124,3179,10195
7738,9912,12181,8951,7035,11130,16497,2901,12224,8388,4446,14557,5579,12514,13984
7739,14268,18599,9362,2369,7417,3018,17839,18382,4270,6004,14303,15589,17410,453
7740,19814,14269,9805,11801,1440,2132,17451,13304,6233,9278,9966,12129,4078,3150
7741,19728,14034,11735,18859,17398,2570,16179,3967,10725,16402,3534,16439,2995,7893
7742,9743,8586,4931,4878,3804,5856,16175,10339,15426,9638,17281,8154,8685,12074
7743,18255,11574,2831,12055,11297,7618,9286,14930,7161,5951,3903,11817,8217,6292
7744,17426,19213,10110,10641,10272,4458,9559,16916,18348,3409,18319,14476,198,899
7745,7723,5854,7590,7896,3151,2124,3367,11332,15252,3007,10383,5030,11647,19014
7746,3981,17323,17416,14284,12310,4963,12754,16592,333,14373,7160,12313,17203,13280
7747,6963,14445,7031,3889,16220,17095,14999,1843,13425,1577,16711,1422,9425,8078
7748,10056,4785,15548,6972,4525,17332,19958,11607,15381,6860,18078,11277,14857,535
7749,14571,8694,16985,9210,13958,15512,9656,5465,3684,13122,4908,868,12601,14960
7750,11252,18454,8629,1999,12141,2745,10223,10970,10889,2231,5035,6451,11216,12196
7751,14064,15910,6445,17733,13287,18817,7882,6028,11917,11572,16802,13173,11346,17077
7752,12871,16584,5145,6994,2863,12797,14084,7841,5109,18703,5327,2491,13794,18588
7753,8240,1681,6084,11324,16062,5608,961,4106,16220,14668,9550,19077,12797,5203
7754,9659,2484,4039,15903,2147,10239,3050,13991,12704,15082,12558,16882,1899,15771
7755,2437,11510,1146,19776,17752,18216,16768,7877,16227,3699,549,19619,7601,13493
7756,19747,12942,18899,4074,13348,17357,9395,18039,15506,12463,15701,10906,14218,18353
7757,3522,16049,19990,3882,5579,11006,18248,19503,10856,8105,10391,6215,3698,14495
7758,13018,19654,9757,3379,16920,4031,8115,1963,3148,14009,18787,7804,8446,16447
7759,2260,4541,9510,1789,5740,13989,9890,10161,9535,3285,14892,3537,2837,13857
7760,16614,5052,3515,14034,8960,8417,14749,7029,6690,16927,18524,11087,17321,3693
7761,3261,16699,9888,11231,17400,12522,8053,13012,3864,17870,17847,858,4271,7392
7762,15086,13997,3236,4610,17086,12474,16952,16860,8984,588,14112,13471,9761,9492
7763,8308,12068,4458,13966,2480,13391,12669,2881,5145,6475,19787,12460,18438,5787
7764,13593,1260,7989,2615,3535,16662,17685,14137,7433,1075,9558,9590,7988,8894
7765,12728,1450,13800,10083,11190,5377,3777,18223,981,1885,19694,1681,16056,18901
7766,10553,7954,1581,13931,4540,14460,16104,12351,8201,5740,9133,15623,4200,1528
7767,946,16861,9853,4973,14284,19805,3161,7334,3332,782,1142,2982,15568,10760
7768,17814,9974,8926,8098,415,18553,8886,4896,16676,17704,14925,450,16318,1116
7769,1555,6429,6320,5088,4136,8647,7930,1870,13142,16569,5826,14791,3404,6112
7770,4194,17587,6251,16489,17173,2932,12439,4613,7369,18541,7393,18839,1948,17614
7771,1147,11788,16355,4912,8775,17267,5874,17900,14066,11112,14109,4997,12860,2140
7772,696,16063,16746,7401,14192,573,10527,12355,10990,11370,12025,7880,18520,12503
7773,4211,14883,17127,8229,1254,5796,6457,6503,10160,7797,4329,837,9913,10190
7774,19283,466,16440,2237,10084,7410,12684,6914,14244,19328,3877,5506,18033,14105
7775,4245,6178,18652,3798,8132,4619,12664,15269,11082,402,9967,1058,5781,12612
7776,923,8723,18826,3128,5670,17258,9745,11619,6243,750,16699,15402,5149,2188
7777,6445,14710,19345,3604,11158,12492,2138,5059,11024,14675,12415,9278,15552,2500
7778,10503,18394,17545,1636,9313,18821,19558,11497,1201,16066,13510,3015,19932,15146
7779,19526,13182,16414,16534,19621,15989,12732,6570,15774,18957,1930,2672,18393,18855
7780,14078,14317,14668,8510,2862,6650,4041,10483,5911,16346,6684,5976,482,7943
7781,587,12163,19484,13061,11016,17718,11538,15066,379,11123,5971,3930,13929,1030
7782,3307,1121,8986,13797,19423,19356,407,13384,11133,6022,367,11931,8576,2596
7783,6973,19612,18681,2484,19346,9923,7062,5157,10888,19279,2156,440,11528,4755
7784,3932,4667,16097,7918,4777,19084,9910,15678,18409,16903,4999,15122,8392,6338
7785,6235,12772,3457,185,18619,4130,4352,4127,6153,10235,15738,10957,6793,15193
7786,966,8132,4041,12815,12495,13649,14237,12805,11255,15801,6167,7730,16796,4325
7787,1775,7976,13238,18062,12971,3565,9015,13934,8565,3974,856,18285,9448,5100
7788,10198,9222,11636,12705,8070,17231,18800,15845,6444,11888,7719,3477,4905,9224
7789,12543,14360,1880,7674,18115,7949,3945,3986,19597,12440,336,17542,6125,4797
7790,6953,3068,4704,4217,10529,18131,7340,16568,18221,9447,19551,5904,13117,2083
7791,9543,11113,19714,13755,11807,4326,11574,16168,17979,2598,13605,17719,9293,11479
7792,18636,9946,10969,12320,3661,6947,1500,9370,13288,12439,14503,12058,18465,17859
7793,2642,15257,19029,18808,16646,3975,1727,3478,6891,17060,17605,5128,18451,952
7794,2921,16288,15559,2451,7391,3717,11659,15888,5321,9037,18251,17676,13512,8064
7795,8439,4637,14286,2358,8799,9206,2661,1031,19835,17528,7852,9790,19969,10622
7796,19347,5372,14278,7263,756,9879,7027,18592,7247,7403,4786,6451,10063,8336
7797,12976,16387,4358,14282,11608,2045,17235,9071,12459,19545,16849,796,3939,960
7798,17469,8736,3594,1675,11446,5652,15241,10366,16071,17759,11571,9376,8568,13966
7799,14002,16068,1047,4899,4009,5565,11680,13693,1173,15506,15549,11832,8192,6654
7800,2054,3982,5680,12574,8220,8891,395,11287,5604,3747,5041,8959,2210,1774
7801,12944,17738,4374,5387,3748,15543,13467,5906,19580,13435,428,3337,16675,17151
7802,15212,6753,3622,7480,5458,2118,16257,2174,19192,6487,1495,4069,5895,14736
7803,8846,14373,17299,4361,14536,13821,6038,5479,9244,9185,5587,11936,18065,13915
7804,19395,4477,14473,14422,15432,19999,12680,536,6353,15405,10987,7617,15595,16407
7805,7626,14709,14707,4082,16635,6236,17625,12797,17534,8837,1385,3202,4261,9383
7806,16976,6051,17296,8972,16841,4034,1434,11401,14365,18568,533,5113,11396,7083
7807,5615,14732,19234,573,6071,12064,16283,14213,1090,17727,4037,13009,15449,13719
7808,9438,19809,13061,11053,7867,11201,15622,12452,7372,15018,5596,3525,16398,10144
7809,6365,18665,313,18784,342,9997,10882,10471,15339,13147,15375,12436,15072,1186
7810,18396,11924,14931,14360,9834,5101,7690,9519,15727,10598,2065,2025,2726,11967
7811,6150,1110,1044,11171,3535,9114,4339,6872,18159,7862,5088,12161,6627,4677
7812,19732,9455,15344,4314,2270,6783,12459,12460,9577,9458,8407,2294,8712,3220
7813,15279,12419,12712,8371,11099,5334,10778,12992,6332,16371,315,1093,15742,15081
7814,2756,11548,13330,19565,2228,2835,13148,12998,11806,19060,11704,141,9107,12898
7815,6499,15389,14242,2840,9496,17955,12749,6397,13377,1331,6976,9363,9454,19562
7816,8788,7494,15492,16772,6291,4000,12889,13371,2189,15118,18446,6917,2955,13863
7817,17569,10668,12779,10855,18481,962,7757,5476,11042,8996,1142,5309,12725,11670
7818,19447,8917,2340,9445,11065,19157,2326,4805,14815,12517,5997,19510,6383,2009
7819,5635,6228,13162,6872,5022,13090,6380,15679,17012,3189,18326,14595,568,18128
7820,12307,18411,1387,6704,18368,3513,12526,11734,8883,8349,16108,18446,12229,10207
7821,15444,1844,2076,16397,12360,736,6625,15582,6407,10373,13059,14045,392,17183
7822,12965,18747,8340,10101,8374,1022,17339,14317,919,8962,11911,8929,16741,5078
7823,8854,3223,19013,5175,6353,5246,11509,2300,10367,19267,4079,1470,4556,7415
7824,5627,12668,16946,19520,16477,5942,1158,3658,17180,9578,14479,17024,14918,18222
7825,17778,15926,8997,5286,19304,7244,8034,7535,14191,12777,7583,15302,16243,8433
7826,8796,19489,1767,19696,2581,5083,7522,16183,6934,688,2215,8931,16876,15840
7827,9076,7874,17231,17616,18674,14750,2817,1972,18849,7467,6799,4096,17751,7466
7828,5632,17135,8005,6533,9443,693,18939,1542,7834,18259,2709,13229,9213,3092
7829,8290,17304,8473,7488,14504,6821,19510,16466,4345,12854,1144,18901,9905,19815
7830,11971,6791,1946,16586,11428,2257,10380,10190,13197,13140,13660,11247,12337,11708
7831,12836,10202,10431,9894,6272,13474,1920,16270,1886,3275,3229,10547,4730,3289
7832,11957,18301,7770,5415,232,18870,5967,15593,203,18905,4904,18364,15683,14261
7833,2696,13722,5228,15794,11000,12083,15837,9277,15360,4214,8140,11121,15638,14326
7834,7174,18164,15046,16520,6427,17411,15429,497,4763,7821,2433,966,5446,9821
7835,4770,13001,10727,10065,10313,3939,8415,7294,8063,14251,542,5641,12566,17186
7836,6762,11806,14662,8720,15557,18368,16623,5071,7003,3484,6363,6914,14906,336
7837,2466,10045,15700,12273,11806,12199,13279,11314,14696,11347,3209,1601,12160,15827
7838,13391,14700,700,14988,6651,7242,8833,19891,613,12317,16528,14288,1965,8685
7839,3834,12137,12458,3981,7925,4356,10872,7519,13864,7216,2049,15244,5281,3311
7840,8284,18390,18319,9581,2082,18799,16226,8985,14309,18206,16484,19756,16163,12135
7841,15472,10810,3221,17050,1594,10877,1867,17393,13231,15666,13643,14767,15616,17415
7842,10047,10906,16666,9758,17443,2204,10993,2956,16581,5436,10826,17206,5195,19751
7843,7806,19312,11888,17275,17217,892,18048,16753,12593,12469,4036,17273,16142,346
7844,18764,16241,8480,4372,12811,5763,3480,10215,4937,19709,10100,10171,860,8780
7845,13721,6286,7464,15429,11024,11267,1879,7068,13509,19064,4489,14264,15825,15994
7846,18837,16825,7904,5632,3642,19395,1309,18703,19833,6675,15172,16868,15634,3817
7847,12077,7293,13863,2992,13548,7961,592,15410,4583,15060,5778,18940,4281,19914
7848,7526,1093,19921,13024,7320,6140,3524,6157,2917,17735,4079,224,12322,12581
7849,11542,2629,9873,15318,1143,15961,11154,18015,11409,17708,397,16304,14625,4179
7850,5367,9318,14014,9070,13647,8021,17724,12773,6980,15824,18013,7512,8044,1311
7851,9053,12163,9787,14195,16768,17989,3804,15652,18228,10977,11250,7281,3828,19870
7852,15970,13838,4150,6250,17290,13433,3191,7458,8307,6686,12159,1671,12170,1972
7853,7495,4597,2784,1057,2061,17546,6620,13281,11876,12282,3673,937,7395,4406
7854,18806,11154,1326,15040,8496,17773,6955,14083,2446,14367,2045,11309,4818,10310
7855,12746,6919,7880,7105,18244,16202,15812,1406,7424,2329,102,15579,16117,15355
7856,1446,15508,1678,15573,4899,2641,18113,1803,5570,5881,8441,15112,9607,14532
7857,1369,5192,4606,14766,14298,17141,1474,19264,19665,15521,18104,12746,16218,17077
7858,14885,1809,14643,17853,7524,9876,2451,5712,8576,18734,5432,4629,8412,6954
7859,11104,4971,3375,781,5864,263,14690,4104,501,15244,15227,3379,1612,11027
7860,5233,7094,17111,8751,7551,11421,13911,9089,2789,17316,14077,18618,15811,4305
7861,3899,11782,13448,4761,17027,19282,751,13660,8546,15782,5031,1258,19587,677
7862,15475,18099,12854,1006,9444,13717,1520,1346,7355,14078,16439,6974,2824,5411
7863,14343,9566,1439,3961,14681,9656,19650,16144,1516,11086,5536,19776,5066,13963
7864,19632,6184,5693,2191,1437,5457,11261,3046,17189,7411,9787,734,15337,11446
7865,2171,3142,15360,11770,7606,7350,13740,10530,13979,7714,7869,5237,6029,6108
7866,4144,2743,939,7574,3984,11816,11612,6155,11743,10717,14653,14531,17817,16270
7867,13238,8914,18021,910,19775,4900,16904,17529,17693,3403,9467,15721,11110,4730
7868,7589,8000,392,1091,9158,6488,8908,13051,7825,8990,16324,19362,12453,5429
7869,1961,19543,12896,18590,4259,13217,9852,9873,10827,1689,1347,12032,12706,14758
7870,13674,1187,11099,10566,16245,9617,1265,13251,16085,4643,953,14163,11297,10311
7871,10431,15606,885,4574,6092,11051,2648,5871,652,18410,17756,7243,19498,18961
7872,3033,845,1903,5430,2241,18005,19744,1717,2574,13867,9482,9306,1252,19995
7873,14388,7347,11351,8890,7490,6055,10623,3141,17910,229,15073,19979,16942,3643
7874,10192,3613,18475,13864,14372,1832,745,13594,13538,18908,19253,17212,5763,4105
7875,7627,11187,10898,16760,13963,3067,7460,15284,9647,6670,1703,17633,17625,8670
7876,170,12308,12681,17186,10560,14819,16259,5885,9175,13527,8420,9938,4075,17271
7877,18178,14966,3861,11464,18231,3924,15095,7317,11855,9397,16552,14002,2214,10449
7878,17102,12140,3243,9545,9070,14101,18907,10892,521,9181,6481,16008,12061,17111
7879,12405,6421,17962,10000,523,7920,18407,19273,1038,7975,8180,4608,6547,1389
7880,14906,5174,1681,3960,9798,11422,11524,12912,14767,10481,9182,3911,6409,894
7881,3331,2009,1168,4649,13140,2613,4903,17983,9371,10713,10625,2563,15610,16160
7882,19304,1129,2126,10314,13914,4173,9289,11686,5307,9658,3030,7022,2842,3338
7883,5215,13339,10802,16418,533,17324,2355,19767,461,4477,4571,18470,18654,14537
7884,9322,7382,3223,1947,10193,4799,14116,9213,4975,17479,554,5650,16271,1123
7885,7250,5132,4970,6088,14928,14108,5365,12673,14838,19913,12265,7425,4737,14325
7886,136,6798,5469,8929,5851,13532,2428,7850,4199,7963,6230,9273,2900,10547
7887,7106,5954,8808,10330,1039,17363,2860,1342,19677,13822,973,7537,10173,2325
7888,14472,2101,2302,4507,8155,7154,10697,19116,16789,17707,2295,6602,14433,12296
7889,13126,18325,1528,15684,16166,18361,7757,16642,15591,1992,6118,16256,16500,605
7890,15430,13470,13958,5272,11124,3215,17849,7426,13288,14036,19690,17920,18000,15536
7891,10504,1785,18300,16349,1909,18699,8675,6035,7896,12421,10280,1622,13241,7418
7892,6312,732,19897,11264,8495,18565,462,11522,13418,3817,11593,6554,10567,19044
7893,4549,17538,858,4616,10472,13536,16453,1620,1367,16121,8412,8149,13135,6560
7894,13258,8092,13238,15417,17678,13770,2728,7919,10047,18828,13847,7170,15532,17770
7895,2192,19623,18194,16858,262,19772,14029,6121,3880,1483,2939,5538,3933,582
7896,3412,894,19553,4793,5670,6464,6592,16004,5876,11884,16453,19427,2928,13122
7897,2816,17201,14618,18037,5178,8880,7101,16754,14054,6756,17464,5780,7124,12797
7898,8018,8312,4863,10415,10997,13525,3716,9632,10895,5570,6483,14939,8375,9970
7899,11319,4063,2644,4219,1261,5173,13506,5969,10200,15300,15603,2284,16174,2073
7900,14950,12150,10754,9632,18321,2094,18399,7024,14058,12514,13512,2499,4559,1904
7901,4026,2173,6125,19813,10729,12384,2432,2531,8287,18141,17061,16924,14120,2675
7902,4825,1939,5251,16467,15939,6381,1155,4722,19998,17689,14570,13474,18548,11343
7903,13337,195,13306,16805,8844,7410,11166,8546,17677,2180,19074,4366,6097,11490
7904,13015,5276,17997,2428,14682,329,9023,17101,4013,18798,8482,10775,8323,18608
7905,1840,10676,6924,7562,1577,12580,11760,18380,2020,15544,13812,2190,18890,18202
7906,3270,6296,3049,1250,9211,7031,16643,19597,9872,17220,9460,4704,10331,14009
7907,6258,17422,2219,5783,3120,590,17434,1621,14375,13560,6124,13349,19386,525
7908,3638,7148,10103,4161,5378,16169,6641,12438,2357,16667,1144,8889,9999,5973
7909,165,19531,6360,2173,17340,13397,8075,17600,11542,10986,18225,12799,6615,1703
7910,17162,11533,8084,17973,19203,2004,14330,1945,15621,16999,9781,19052,9648,11080
7911,12804,1042,15313,341,18584,11657,1644,14815,1107,9624,8196,3979,14830,13184
7912,17540,3634,15945,13982,15734,15541,12687,15811,18981,2381,4293,4009,2595,17565
7913,10156,18669,19627,13440,4204,6095,5122,9979,13696,6587,4231,17404,8480,7858
7914,3640,14855,14294,1518,1841,13402,9056,2668,2323,8789,3396,7258,9717,10453
7915,12443,12518,12416,2051,18680,8323,6778,19481,14827,15571,7901,16902,9060,15726
7916,4097,15680,1557,396,6592,17879,7045,9208,13039,15755,16088,8074,795,11290
7917,1936,5415,3713,11589,9674,4274,2640,6541,10972,16113,4485,5366,5044,11816
7918,14000,4868,16325,1250,502,19645,18500,651,19247,19335,8361,15573,19965,3925
7919,19335,8728,1344,6346,14608,805,8318,18664,16038,4186,11309,13349,1584,1781
7920,18066,19944,12397,13544,8670,7462,5275,7428,886,8326,16848,8896,6301,3203
7921,17545,5439,1105,14063,2054,16156,17609,2929,16922,10749,593,4824,17853,18180
7922,14471,4986,7684,5435,13696,3349,17451,14292,17894,16510,9974,15297,411,1095
7923,18703,1408,1296,17720,6460,9476,11480,16403,17274,11579,17733,4097,16343,18326
7924,6610,9097,4601,18154,10101,16532,3989,2587,4304,11875,11930,11238,11385,12971
7925,16474,15101,411,13666,5899,13155,2874,17807,5113,8949,18001,19782,4284,16532
7926,12864,3183,16759,8702,11952,8620,4300,4155,6347,7579,9284,14863,17727,11624
7927,10360,14064,1704,4865,9876,13354,6607,9428,207,11740,2493,16937,10030,17113
7928,12693,2438,6244,9428,16315,7218,13752,1917,15176,2702,10395,4514,18781,1139
7929,14344,5240,1902,15628,16331,2853,16005,3301,15240,1476,12057,13418,17019,17187
7930,8509,18047,11794,11036,2804,2000,13762,12372,2271,9724,918,10929,2820,7403
7931,8475,2400,15382,290,12279,5793,7492,19744,5617,3375,6620,18995,2983,18909
7932,16569,3654,9351,6510,5102,1093,11413,1447,19579,5215,12041,1040,12190,1399
7933,14060,11190,10423,1769,7236,14138,753,8096,15537,12494,655,5134,952,4145
7934,4608,12649,950,19469,6901,13507,11798,10301,15118,6683,3523,7476,5362,5528
7935,13355,11063,12665,16998,8529,19512,15533,9583,14777,4479,17901,14439,3962,4473
7936,4221,7436,11062,3671,9166,1688,1025,15864,17629,6425,3777,16042,1777,13376
7937,9751,8234,922,18777,7581,15807,1723,19410,14687,3783,11769,19861,1165,1477
7938,5498,4791,9051,2187,10246,4880,2294,14019,17767,16062,12982,7639,11881,7096
7939,16244,10661,18467,13712,5315,9690,2000,12606,3737,16794,3353,7881,10401,6637
7940,17814,9352,222,4893,11990,16336,7765,19569,18569,19860,8372,12969,9642,10337
7941,15819,1908,1352,1702,16296,12972,8304,12357,10621,502,15847,8733,2084,9612
7942,16717,6147,5449,5304,16826,19188,825,13929,10158,11735,10933,15380,13447,4534
7943,12048,15075,6646,17250,1329,19303,15972,16398,3013,5782,8217,8264,11550,17385
7944,3137,818,14084,7047,18063,8642,10816,8132,4639,3808,19740,10443,19015,4763
7945,11928,12843,16333,8444,6824,13205,12999,19552,7185,9386,1264,15943,11388,11165
7946,13905,9243,15493,8323,7259,9740,11060,15408,551,9823,8540,7904,11257,1118
7947,7876,5980,9132,18129,7621,16561,10198,13885,11991,16664,6456,11780,15269,7794
7948,1594,7802,11987,8311,17574,4473,982,16657,8137,16994,12030,14673,15448,15579
7949,7854,2651,8472,13347,10699,17737,13198,9460,15911,19671,15714,18904,1781,14262
7950,7715,8788,17389,1298,13789,4546,244,6345,5919,10062,1696,16807,4732,8186
7951,9036,6321,17791,4520,17626,9871,726,12665,17725,963,13886,19830,1071,7709
7952,1071,2459,12400,11903,14788,4609,5058,4733,4281,4486,4702,16275,3070,1092
7953,19818,3819,17379,6136,17883,3791,17373,4189,1846,5048,3449,14132,17717,13835
7954,18145,6621,16929,8377,11660,15997,193,12223,9421,1717,11410,14464,9301,11474
7955,16610,15237,1435,1725,15189,10878,7632,8426,10248,14459,5434,12435,3815,6933
7956,10805,11640,1501,12599,7399,17512,11186,19380,9383,9781,6931,4280,11001,6600
7957,8505,17722,18335,9288,8925,13391,18561,479,11591,9145,15845,12450,408,16753
7958,11945,17561,1925,13330,16787,16318,19927,7860,18412,17380,3300,2627,13823,8714
7959,811,12753,17500,14106,166,1580,15260,9451,13985,3863,4261,14078,8630,13232
7960,9464,2508,2699,2887,16121,8640,7130,889,6978,3495,8509,14193,3511,3800
7961,4152,15722,3705,16182,2869,16114,5586,12486,19513,8146,18673,15109,5072,10285
7962,17974,7376,18677,8892,10139,14780,15043,4236,798,12902,8114,5824,15517,5369
7963,18406,7700,7700,17251,9458,6119,7444,14411,4838,6479,7063,2911,2049,2573
7964,8005,5551,5445,11496,19909,18814,2580,7770,652,2423,3840,9524,13399,8688
7965,3374,522,17430,2826,16085,419,12783,6883,8128,15882,1007,11682,16452,13654
7966,1036,19047,8956,3665,876,10999,14212,4173,8802,13829,4429,19419,12229,10348
7967,9842,18568,4911,18950,6041,4544,19606,7807,6079,14768,17775,19103,17182,6673
7968,6732,973,11045,10909,13136,18068,13650,5603,10325,19359,2408,5258,18029,15500
7969,9201,9152,19507,1931,14244,1185,19926,15396,14805,17757,8060,769,15661,3671
7970,1217,1392,14980,18135,6174,11516,17660,9099,6176,14989,6279,4212,3245,14955
7971,13553,16951,9179,5485,16503,13261,16094,1277,13700,6212,15605,3078,7099,1931
7972,3004,9198,15109,16087,9838,308,15720,8666,6131,16084,4061,14837,3862,14562
7973,6748,1024,19519,259,9604,962,19870,5458,1935,3986,1798,12489,311,19337
7974,7827,12240,11696,8263,4941,19953,19876,9506,13722,17205,2633,16095,894,11032
7975,1677,3981,7053,12006,8758,16087,6325,19158,11893,484,2396,6122,18273,3919
7976,8671,7275,10872,5291,8128,19655,8759,3133,3359,2059,15365,13963,10452,6763
7977,9752,11284,4417,19028,10985,18226,5767,14794,12996,2879,10324,13200,2442,13759
7978,592,18805,12159,5477,5531,18491,5754,11960,15839,18736,9935,7722,12493,13996
7979,10202,4268,3667,14798,7369,3613,14117,14752,8660,10958,13803,11159,1990,13708
7980,5549,9735,10239,18072,19746,10005,19709,12896,3087,17350,17867,8190,14127,4071
7981,19638,4557,7174,14919,2841,2110,7885,4414,15460,9479,5643,18264,12319,17619
7982,15425,11248,8636,14127,14929,13376,13500,3698,13492,1977,3804,12053,13700,13208
7983,2285,2718,4194,14768,15844,19226,9464,13115,2521,5717,6103,7152,10129,3742
7984,3045,8979,12809,8121,16056,17600,12767,4491,10807,11461,608,7694,6726,7840
7985,15916,244,6046,7524,17314,12134,10342,12876,3740,684,1099,17215,17185,5554
7986,3559,17021,19705,15738,4706,10368,11099,17452,16435,19812,14395,14661,11600,3500
7987,3757,6897,12334,680,14103,11243,4747,1590,19909,2147,8942,16971,9094,18577
7988,2652,3606,17588,1615,17651,8269,2432,19329,7718,7244,827,6844,2624,16981
7989,2627,3709,5696,9735,4451,8130,12360,13519,18187,4929,2971,449,3363,13375
7990,18253,16836,451,12780,2203,8276,9921,17663,16929,9628,14811,5861,349,14599
7991,2304,17825,17755,6479,5310,13975,19257,18714,1785,10502,5857,18843,1087,18064
7992,6215,17651,3350,2709,16989,8866,13642,18561,5890,12553,1910,19203,19596,13255
7993,5806,3966,19785,11587,17331,18210,19681,12930,648,13759,4099,13876,12508,6337
7994,5755,508,6683,3470,12112,6143,11137,4521,10748,923,16573,17850,2076,626
7995,11387,11393,9994,8130,15182,10300,17011,7762,10556,15252,14256,12594,14731,14981
