"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
8986,11163,17827,11248,17735,18751,3110,6527,1247,2841,10912,10812,6104,1718,13608,13859,15409,17830,10095
8987,10651,13128,18386,1601,688,18375,7257,3102,14512,13952,7872,5094,2351,12937,9077,8317,7924,18764
8988,18563,1365,2294,16183,423,10997,18596,17604,5760,13458,10501,1510,3956,19283,16568,9755,14097,5645
8989,10698,16598,3954,13744,18121,11144,8992,6550,3944,8897,1978,17645,12899,18707,4664,18910,9085,12318
8990,19880,3227,9588,14290,13629,16730,4086,4393,2510,5670,9706,16414,1708,8234,8186,3307,3342,13469
8991,9583,9076,13303,4386,9217,13144,1936,2937,17590,16280,1079,13620,7466,9831,13825,6233,2217,3958
8992,10313,3674,11850,18544,8084,10869,2704,16626,14923,8701,2252,14427,3534,2591,14101,5228,15638,17004
8993,13197,7913,9841,13582,12477,3808,3522,11849,16699,10029,12669,1942,8161,14821,11549,17016,18211,14688
8994,3706,2931,5537,436,5122,12862,4852,1364,12010,7694,18567,18401,5117,12391,18902,12245,2033,9097
8995,12829,10847,9315,3996,10703,6807,470,12069,12200,19833,3807,1828,967,18009,17162,8131,19733,9711
8996,1447,13690,18220,397,16503,13945,8506,6208,5440,16978,19689,18233,2147,16631,3297,15044,8951,14880
8997,4936,18751,14077,11369,10794,17318,19020,739,6610,2078,19101,16199,1425,9100,15875,5342,12051,19048
8998,13262,9086,18041,2700,14197,4901,1992,7153,13919,17373,14728,2587,10704,6541,11912,17211,2822,18306
8999,14618,16024,17930,9947,14188,120,197,9442,6331,12304,293,5152,11419,9022,896,11417,582,17714
9000,3935,8549,3717,5430,2376,6487,7325,14528,9738,2879,15400,8163,12715,13107,11496,11481,13624,6138
9001,19162,5458,13605,1170,2254,2081,13611,16048,5727,12763,11831,11281,9201,19919,4404,19927,15407,17862
9002,17025,5946,1451,11779,19637,13831,7406,774,10689,11822,3504,10008,9247,13192,9039,15241,802,19047
9003,7838,2962,568,10662,5952,16865,17220,1217,10781,11614,11563,10944,6173,18239,543,4511,16685,2754
9004,3102,2637,19604,4944,15451,16984,5203,19885,16495,13922,5401,9551,18426,8469,2856,3363,12189,5189
9005,1610,6123,12869,5060,12043,3097,14686,7259,13602,14138,12587,9414,3158,18578,17085,11671,13081,3960
9006,17610,11658,9719,4997,14230,16762,14661,3146,8490,11407,12670,17237,7707,2902,16172,905,11462,2487
9007,8778,10847,15830,17811,16709,2185,19401,4740,13006,11694,9965,15979,15709,19356,18086,17597,13960,7740
9008,800,3530,13440,3252,4656,18355,12280,754,3096,18985,15899,10430,14546,10696,4613,15635,19645,8416
9009,16769,18617,8681,11049,19867,18235,4848,16405,6739,17099,19385,6727,17632,16438,3095,15074,12519,14159
9010,16885,15848,7096,16775,15309,8376,13308,686,17311,11597,14634,4944,11846,1074,15574,246,17560,3236
9011,17695,2138,13792,8612,7224,18319,18526,5234,952,9981,1583,15424,6102,5181,11941,7579,14510,10691
9012,2651,8844,16267,5167,1289,11618,7773,18817,18772,3157,12868,14268,5216,2759,15940,8689,6445,16319
9013,2400,18394,17013,18557,1743,12733,14809,18057,9335,12777,14578,9436,13648,14218,5050,8929,4332,10876
9014,8846,15428,8106,19906,255,11419,15661,2666,5572,15415,2735,7003,4827,12555,18974,3717,16610,13177
9015,15202,18442,2710,8195,10612,8123,4650,11021,15565,10964,2914,17674,7361,13490,12956,12133,445,4365
9016,18128,15741,4572,4173,18893,14282,7005,18817,15659,15084,8750,13900,18372,4672,5463,7095,7190,676
9017,665,17042,1081,5659,9869,17372,1384,12816,15450,4135,2423,1584,18633,1699,3084,7954,14405,19741
9018,17643,17476,2283,11340,7292,13024,9782,1039,11949,9674,9459,11256,15893,12414,2729,11450,13779,4790
9019,519,11488,9861,17144,10294,4262,10843,12557,3491,938,16372,17373,6320,5291,14774,5382,7391,10341
9020,18589,15971,11764,9344,9195,4182,5507,11664,14382,16370,12837,7647,5506,6866,12474,17968,19093,13849
9021,1975,6287,4073,8491,16796,18395,12776,14079,8731,2687,10890,629,15302,3310,4018,5654,10124,18037
9022,14462,19658,13212,16259,13717,17074,17464,18635,2414,438,17647,7212,10033,4146,10586,15604,19242,14782
9023,9680,2815,3087,9790,10042,2153,6633,8770,735,17116,2002,8476,10541,8630,19173,2046,5363,11826
9024,12917,14934,14855,14211,4998,18761,17545,19106,13386,19726,14062,4062,4891,12415,14327,5258,9333,4873
9025,734,11027,4281,11847,5215,12713,8291,5919,3953,3546,6592,18399,19404,18673,18200,15612,4132,6056
9026,11020,13001,11592,7529,457,12438,7628,2321,11557,11976,15897,13337,17117,4897,16308,10189,3106,6702
9027,13046,17049,4766,15263,13689,7404,8376,17531,12762,7961,2597,2027,7669,11256,6825,11770,11671,14685
9028,17822,3788,14497,17524,19585,10268,2733,9386,8547,19636,15738,4400,19146,13512,1064,1975,11520,17201
9029,3476,19211,18150,18942,12084,18033,3068,11089,12568,18958,15919,2706,13989,17760,7785,19820,18697,12689
9030,4474,5190,19445,10337,15306,1835,19229,6690,8422,5454,8236,12364,4116,6366,16225,251,7859,12236
9031,5176,19243,6489,6946,11558,13794,204,4624,3382,13435,10339,2280,5956,16911,17973,3079,1053,8633
9032,11152,4315,11749,179,19711,8860,19367,12332,8503,6349,4923,1066,11883,13028,13598,5528,12862,17340
9033,14416,12545,8893,6892,11729,11207,11036,18261,7477,10090,3208,16103,14967,10750,4757,19379,13405,5703
9034,4485,16245,8908,8222,13145,13420,14759,17326,14543,13185,5351,2770,9095,9585,6486,13541,16591,16459
9035,15910,16118,1709,4709,12634,5718,18298,10580,16524,17759,15587,7179,17297,17909,18004,361,14956,6611
9036,13535,2602,10937,2588,3267,4751,16530,10547,1807,11119,16945,3628,393,1994,4856,5905,2380,10288
9037,3533,16150,1612,17645,1167,10073,19576,2824,17460,11269,5539,12838,17065,16808,9295,10330,19176,17571
9038,18226,4575,18459,11953,1715,3955,1943,11735,17482,14181,11209,5792,16683,3280,2971,1981,2957,9464
9039,5861,8730,6579,2848,19754,202,11639,4337,6477,11602,6617,16339,19708,1718,14589,10871,14550,4461
9040,14140,5004,17834,12437,9038,13236,9929,7493,3259,18252,5882,17070,11508,19165,646,5020,1140,18442
9041,12741,2923,13790,8649,16830,18440,17394,6341,9999,8438,9978,11369,8331,10116,4995,18224,17324,15997
9042,133,11738,13634,19474,17631,16097,16196,10240,15521,16119,7891,10732,412,958,12777,527,9995,18243
9043,7880,178,2930,19763,16261,7171,112,557,11707,19504,8733,16873,13009,19331,8994,17584,8501,19988
9044,2795,6727,15218,17281,3218,7507,8162,3261,351,16462,17822,9862,18831,11184,1839,6765,19165,12026
9045,1486,1492,10832,19239,14623,3864,177,8919,6936,5672,13993,17443,2649,1841,19640,3603,216,13412
9046,10898,10821,17561,3575,5147,11598,19486,11048,2204,10453,19617,12336,2714,4074,12747,18361,6286,3783
9047,18402,11835,8013,1443,1956,8125,960,19320,1228,5584,17057,10927,16142,11485,10905,16774,5809,10807
9048,3888,4764,7486,11719,12142,9803,7211,16243,12559,7373,8927,13299,1011,6865,6055,621,11133,19689
9049,9685,13896,16181,1794,3489,11902,13673,11524,19509,7029,19341,14255,3871,4420,10832,9685,10816,17239
9050,10052,7630,17627,16271,16358,16262,4701,5809,11391,11156,18067,18198,12849,10084,10625,12582,1473,13341
9051,13798,10336,3665,828,12921,1965,11335,5716,14512,15372,5982,19124,5473,11956,4744,17124,6386,4560
9052,11559,747,9613,13607,1201,8812,18414,5502,12669,4048,17699,8028,18231,4873,9679,1688,7849,8491
9053,17411,19984,9785,5091,655,16226,14981,3081,3898,4508,17225,19335,12179,13261,5288,2386,8824,12350
9054,16245,10631,8236,18713,11081,3264,3800,8017,2707,11676,3298,15606,16631,12662,3498,5943,11686,5443
9055,605,1103,10128,2622,15315,17126,11092,4404,17521,15343,12861,4527,18952,14018,4185,8226,9641,15393
9056,13697,16772,1402,9360,6548,825,8723,19414,19593,10044,15555,8099,15083,6900,6888,3718,1369,1181
9057,12970,10758,4766,9045,8148,8269,19116,8244,973,18778,18607,6299,3013,14608,15099,14783,8169,16468
9058,9818,19171,2874,15238,15387,777,6824,8920,13277,1525,12268,8866,8136,3174,9638,11082,17599,5420
9059,4440,19657,15596,231,8464,837,12265,17418,6940,2619,7448,9490,15138,17371,11013,17788,14569,10779
9060,4090,821,9063,3047,11936,11043,11361,8185,19856,15525,11791,15105,18752,8841,12388,19452,17360,6372
9061,15490,6561,17164,10822,2504,11269,13083,5873,12217,17323,11412,10166,3991,7056,12956,13691,15313,12023
9062,12326,16982,1758,5837,19877,18139,9942,14263,13112,2557,19116,18036,13815,14013,6901,10411,13762,12595
9063,9694,19577,11829,460,2598,5710,18075,1776,8603,8806,4581,14843,3096,5759,12800,3896,9705,18359
9064,1592,18899,3880,1540,19705,2814,15058,16118,2993,17147,19357,12583,11134,10017,13614,5689,6171,5300
9065,11118,17435,2936,9744,147,17189,12657,10487,9665,6834,8748,15529,19487,10528,4587,9234,6878,962
9066,4261,17918,14091,9519,15758,653,8842,13861,1697,4235,8390,14784,15685,9471,14654,17412,1439,19248
9067,951,19375,18622,12831,3639,19616,19936,17750,15402,8471,18627,19464,15676,19172,4584,9209,2559,1388
9068,7966,9949,7514,1487,12724,18966,5499,17170,12409,14051,1754,14009,10825,13022,14733,5764,5379,7903
9069,14214,4931,4580,10929,18177,1982,13364,18756,11165,19415,1209,581,297,17764,4618,8830,13768,9936
9070,18409,11935,11597,10225,15716,19015,16395,13653,15349,5283,3027,16825,3255,6705,4214,19593,12233,17501
9071,9818,12433,9078,10956,7843,9117,5041,16703,12571,15193,11703,5062,8473,12254,932,2920,15940,6450
9072,18028,6428,9443,10684,3656,2600,678,3185,4245,7626,12183,19291,19577,8758,10306,4210,11600,18976
9073,8872,2222,2055,18320,9640,1962,15516,10093,17942,12342,4299,10090,5316,16326,11184,2308,15543,13683
9074,8357,6546,2358,11684,13693,16097,2675,4972,11185,13040,15072,3446,7084,14680,18201,4909,19236,11819
9075,17758,415,4009,2137,15610,1594,16879,7689,14720,19947,3308,16425,6081,18021,10561,8241,2082,5006
9076,8753,16315,19265,12887,8630,19259,1713,2503,8193,12364,7658,16785,14108,3226,18966,14099,19949,19484
9077,19663,4264,9020,11285,1520,1029,9673,5401,1399,17632,14463,13360,14456,10250,17362,5722,16494,454
9078,12699,1164,14130,536,11471,14235,2565,15675,2594,8432,17531,14301,3127,19463,18818,13022,5843,6349
9079,2865,3270,5246,10047,5251,19718,13954,3128,16777,18556,5724,14807,13794,17632,8704,15994,15584,12167
9080,16675,6795,12278,10945,12942,9706,4467,10397,14844,17680,14355,1166,7707,14316,7499,2877,4991,14383
9081,9889,1073,12701,16817,7247,17907,13210,16002,13311,11481,11566,17036,9435,7142,10047,15390,17926,8924
9082,13575,133,8345,13705,8080,6518,10815,15778,16602,6260,3782,18428,8957,7547,4400,16223,7509,11008
9083,13306,10860,19292,2562,1040,508,14342,3619,6966,9617,15791,6445,9330,1894,1278,5748,5803,17731
9084,9196,10522,3226,2925,16199,19685,16302,6136,17101,13806,15313,8586,17195,14656,15878,12851,17946,2391
9085,17726,1219,7490,19082,11616,257,234,17215,4812,12297,5445,13102,8672,9482,16954,19038,14051,14492
9086,8420,14991,982,10320,12398,10568,1152,12580,7722,16654,10625,406,7440,531,5741,210,15551,560
9087,19468,954,11487,15923,5561,874,686,1235,17529,10099,707,7046,5076,5687,13968,11532,2135,19531
9088,13414,14201,1075,11285,556,14157,2407,9265,12971,4994,3835,14638,4120,1547,15582,16130,17806,8892
9089,14783,19779,8994,10557,3627,14041,14408,7792,1828,5193,5909,1914,18123,1058,318,8414,3121,12538
9090,18946,12224,1583,16258,17052,17300,10676,11222,5840,4845,6188,16820,2264,14346,13367,4273,1895,14978
9091,9744,11491,11357,5394,9478,15338,11345,8633,2680,10999,7701,8026,18374,18423,1337,11979,16554,13508
9092,10973,19626,12528,16532,4124,13260,7958,3157,13735,16271,4288,3824,11831,8951,18073,7125,5876,13279
9093,15233,6028,17877,4159,19090,3747,3553,4628,19935,8357,8041,6599,13942,6542,11049,1301,2498,6253
9094,6053,6949,11171,1655,3980,4797,7790,3207,15027,16175,7517,18138,18204,308,5071,3458,3039,1910
9095,5289,18164,6079,4480,3527,16157,6298,4993,16435,11812,19493,15115,19546,7376,14993,17736,13150,8713
9096,2179,8720,11779,3530,9365,12589,7445,2229,11137,13414,2499,16037,3021,5224,15218,2637,13174,1503
9097,8716,19814,18705,361,2347,15716,18215,15673,14439,19098,6065,11003,18243,6400,9981,8955,12959,1317
9098,3685,982,3166,15485,15549,8536,12421,2396,3150,9934,13750,11412,5202,2815,1589,18357,10528,11647
9099,5735,14508,16672,14859,9780,858,5961,8708,9202,17285,18264,9944,19460,15605,4369,18170,13245,9884
9100,9683,2230,3120,598,14576,14472,6172,16805,17919,15829,15284,3328,16514,10556,10645,1077,12747,14841
9101,14457,17622,5920,12607,3653,16833,11030,6953,9339,18255,17356,13282,1815,6237,8496,10792,753,7436
9102,6583,5953,14375,5119,8955,6913,15351,10402,15517,9527,6839,1555,8896,3703,7247,8570,16019,19493
9103,5839,10737,14544,927,17798,18698,19067,1692,14729,16141,17071,9538,16110,5570,950,9445,788,15476
9104,13920,10224,3683,10994,415,8424,14301,4888,6074,6511,19731,13291,13143,19318,17867,1523,9557,14327
9105,10888,10846,14881,2382,10083,9226,11481,16278,16449,2541,14907,7114,8822,3507,15773,17116,6994,19465
9106,11330,7748,13864,16198,7429,7619,9360,1659,9579,15948,19856,12738,4466,2828,5639,9627,4128,3751
9107,5434,12390,13603,10951,15405,18098,10432,4947,17283,13352,6532,352,10909,5622,254,4887,4419,15536
9108,13501,3099,4248,12668,10871,10059,18319,11858,18574,13474,13522,4589,18231,8865,5426,6219,15082,11962
9109,2777,8558,7083,3483,19655,16301,5040,15236,483,2423,422,2131,7399,10395,3599,12108,16186,6740
9110,2934,907,1056,3849,17642,1009,9866,9982,3228,17909,109,9617,9597,12774,7814,14734,13635,11148
9111,17560,4182,6009,19324,8481,7769,12457,19678,9582,1542,9171,10032,19478,4230,18944,13618,12923,17459
9112,7281,17258,4871,12367,19086,6857,15536,3810,3970,1072,4998,13572,14480,13056,982,4674,808,6610
9113,10910,8040,19312,18699,4140,5907,5822,10862,12455,13960,15077,13816,10940,6161,13344,16737,16800,19812
9114,5203,7109,19670,3120,5499,5986,2162,19437,2974,5189,1487,13046,4570,18582,10710,6663,17614,14997
9115,14936,3100,2632,9807,6841,6416,9161,2025,6569,2820,10240,18911,10915,13438,18660,11956,18898,16559
9116,14008,12918,2037,3318,1636,1918,4096,4880,5837,15063,5900,14386,10366,4976,11282,12804,4121,1402
9117,12806,10996,14674,8878,7633,12090,5557,17278,18131,10441,9315,6776,13340,7572,15769,8227,9491,10014
9118,9279,5942,12523,15145,6416,8702,5067,13198,6133,19829,15979,9652,1880,131,3743,969,7269,12423
9119,13025,7726,11698,8841,6361,11967,15064,9177,4844,15994,15862,919,16944,11075,12185,19671,2412,7874
9120,12938,15146,2889,11165,790,7545,13023,1714,6264,19219,13102,7740,13013,15525,19651,6023,19934,16460
9121,3446,5317,8151,15553,1145,13138,19412,6480,11964,3731,9854,12846,10180,18775,14009,7494,12398,8778
9122,16364,15814,12171,16712,13640,3757,435,12242,5009,6904,9054,8098,3337,12085,18365,9567,10871,2562
9123,11236,11480,1526,14929,2796,5103,8418,11181,5649,13314,2542,561,9354,16588,3156,2037,3141,1420
9124,10525,15274,2160,8355,4563,5009,11909,18325,7694,7109,11973,15338,2308,15351,19128,2079,693,12204
9125,1599,14736,8840,14626,8117,18587,669,2502,12651,1102,11830,9686,10369,12148,12005,12604,3981,10293
9126,1921,10861,17222,11166,16149,1103,16949,14967,14642,17423,16854,13256,6918,8590,19463,15299,6777,10778
9127,16896,17623,8593,15568,12131,468,7292,14368,14111,9453,6150,18934,7726,13306,1903,15860,3855,2569
9128,9695,19733,8225,1899,5540,8910,15827,14390,7805,15321,2618,16096,4608,3403,16285,19331,7318,6721
9129,12320,12833,2655,5369,9280,5131,5092,4077,15661,6704,3618,10108,1504,19980,2118,17490,13540,17555
9130,7273,3351,15628,3336,8199,2577,602,7278,7391,14683,11791,18658,18641,7778,19022,17332,10841,3919
9131,258,17294,2465,7511,15799,16981,15520,4807,7124,18261,1800,16297,5384,13636,408,8207,5172,4516
9132,17636,11353,4695,8370,12114,7062,18522,10901,6190,12837,4082,3462,5598,7099,13598,14972,7222,3692
9133,2673,10703,6107,6131,8684,4259,12269,5955,12185,16664,11773,8181,9490,9474,4379,14060,17502,13789
9134,4425,15623,13080,6962,15855,18298,19273,1624,1982,3833,12710,19194,3715,951,9369,1955,1684,5232
9135,5941,10062,9458,18548,17298,128,3263,12166,3665,4264,15259,4835,11963,15518,19804,11536,4203,13248
9136,4858,13639,3602,17861,7385,7584,1182,13176,8961,599,1163,15247,10805,12579,19064,18191,12394,13568
9137,15479,8676,19104,2030,7162,2406,4076,649,17940,1163,16576,7066,19153,2060,327,14511,14195,12538
9138,4397,5577,15987,8537,8218,16697,11455,6832,6953,15944,17973,7978,3827,11093,13537,18754,12051,4587
9139,13107,9555,6488,6152,19988,13833,3204,13016,8599,17200,11778,5752,9568,13093,5017,2807,1935,10072
9140,16683,11614,193,17560,8953,5593,16370,16194,7169,15215,8059,15854,1502,13085,9132,10202,18895,8660
9141,12447,19516,16600,9748,9109,16493,6792,9293,13648,9512,17981,6112,9419,6263,14936,7058,19564,14494
9142,8469,4061,5631,5427,16300,7559,16978,16630,2671,15242,5829,17009,3309,18789,7888,9169,7531,6694
9143,10023,4862,9707,7678,19190,1176,12702,11215,13581,7611,5650,6768,13253,6825,7584,19802,10816,10260
9144,13983,4301,5054,3652,7146,3979,6123,7492,10043,19679,12476,16916,18427,2931,18785,4819,4589,2955
9145,8017,14767,17208,3583,11404,1704,6233,18929,11060,19608,16511,18390,12176,5045,9155,12743,6198,12538
9146,8491,8561,320,19760,6399,8858,8939,4446,4468,12304,16770,11993,16534,11370,2133,19360,16167,178
9147,11619,4314,10308,1735,2092,1448,2270,13009,216,9265,1416,5701,8025,5779,19575,7595,142,12095
9148,15561,14306,8680,4252,2332,2240,19131,9560,246,5824,5534,5200,13248,16051,19370,15366,16586,10672
9149,6722,17759,16084,10380,18162,3260,4621,7344,13216,4655,17074,19515,193,14564,19509,4852,19235,8523
9150,18934,16067,15563,869,13419,3342,11386,5669,16182,18656,3660,17762,4995,19881,14168,11333,2930,10313
9151,8655,6163,12937,11454,2762,16903,13140,13629,17870,12307,19322,10561,10804,3430,10537,7533,8135,15374
9152,12608,15977,19859,17937,18591,16640,7484,7068,18812,5484,3548,13968,4501,9351,1508,19828,8330,11282
9153,13390,17767,3739,17522,16680,3469,3526,5999,10754,5705,8117,11660,4258,6415,3594,8547,9926,13898
9154,8593,6306,3861,3516,16501,7604,13740,1222,16131,18047,13945,12076,2275,7328,15707,6140,4898,11810
9155,19626,2336,6815,18438,4838,3921,1953,19819,13107,5738,16037,15326,13115,8566,3146,14872,12230,3412
9156,19902,2184,18398,11649,13726,5501,4321,7114,9720,17072,12038,2571,2697,5160,8610,4936,5718,6807
9157,5050,16329,10991,7345,322,14151,17043,11036,1024,3770,4733,13170,10055,11661,3383,8771,13306,6465
9158,14928,15399,16339,4678,16049,7221,12901,9495,11333,9385,9154,2420,13099,4915,9425,18763,15596,16277
9159,3717,7179,2276,946,19706,4960,13673,7063,15387,14715,18798,13296,880,9479,4480,13727,18148,19626
9160,5576,11263,18985,17663,11460,7949,18155,3323,6869,1550,14074,8793,10707,9419,9909,3212,11595,8808
9161,13122,18126,18984,17479,12440,14578,7961,8818,10051,1295,5136,1433,4302,2800,2904,10458,18913,18719
9162,2966,19600,9334,14276,17524,6737,3973,16994,16167,5854,4914,17069,8747,5407,16745,8536,1290,10990
9163,16545,2233,10008,3795,2965,14796,3416,3610,19876,13917,5955,143,16233,6338,8857,3517,12688,1388
9164,12482,5729,12852,13651,5496,4185,6579,5305,5961,16336,7721,10135,4954,1278,14114,5735,13752,10305
9165,981,4182,3616,18956,14393,2327,4147,2536,3835,1246,1815,7649,2956,5478,6670,7015,9570,5897
9166,13287,6025,17945,4294,16279,11245,10887,19413,10670,8833,6550,11943,18075,3412,8741,6949,10999,11082
9167,2778,18955,1306,14076,4898,2728,6532,13012,16105,15138,12589,2464,12984,272,12013,14023,14792,13383
9168,16096,7760,11051,16999,13698,11800,15732,7453,111,1906,2081,2143,12060,9092,2593,6032,2788,3592
9169,274,16314,15583,16657,12088,1004,7729,15157,4296,19026,1562,18615,9028,13267,7698,3519,17606,3481
9170,3376,10007,5411,9042,2364,10716,9682,8576,6222,5835,2556,16480,2961,16804,19672,16201,5439,10104
9171,6781,2624,8752,11137,10191,14005,18831,8611,9258,8073,16270,6394,17772,15515,14997,9670,4284,6679
9172,1278,1424,6546,10023,9610,15410,9261,10844,1532,16690,8751,17595,6833,6121,3932,16900,385,14337
9173,15034,7961,779,2907,4190,2023,10959,9200,5945,9325,12637,13645,9431,7990,4883,5344,15486,697
9174,13278,2452,8065,7011,15161,15079,19356,16370,17364,17752,10451,2895,3791,7516,10607,18248,11924,11752
9175,16932,646,19240,13696,2782,19558,459,17784,19270,14479,18710,1753,19704,13927,16451,5529,9586,608
9176,4283,1361,6850,10594,9615,17000,16385,13398,668,13566,15780,1696,4323,3919,17646,18372,13373,4441
9177,3334,3480,18589,7997,8632,3261,18705,16560,9741,6740,10448,19038,4863,16173,19818,1574,6423,12630
9178,12988,454,3951,19709,7237,9649,6429,12417,9473,4847,15385,3520,11642,2302,15295,12928,2276,9037
9179,4530,8132,16073,6739,18791,16456,1300,2235,8030,1478,5582,9835,16146,4276,4983,4568,148,3640
9180,19929,10913,4069,16344,8922,17423,6197,1087,6382,12252,12041,1210,1653,16587,10916,10136,14513,5320
9181,14175,235,7549,6163,299,154,10281,1091,14673,563,12236,7106,6976,8523,12583,12540,19716,13372
9182,17238,10829,4304,13104,1565,17910,12588,19257,2325,19227,11733,9743,6513,11418,10766,19355,9678,9916
9183,8136,10923,10654,1955,12752,6984,1049,17497,10779,6900,12245,10450,14043,9379,18890,19921,8773,19790
9184,13113,7095,5114,13234,6123,10383,11831,19489,19471,5379,7628,5029,541,15379,13512,10035,15628,11340
9185,12475,16884,2532,2653,1278,2707,10293,5379,10644,11219,2507,17800,7404,16693,5362,11255,8428,14745
9186,7151,13343,15550,5833,19746,12287,7727,18379,1278,421,16380,19086,10278,9291,9674,12618,1751,825
9187,7256,15947,16671,5988,2161,18686,13320,11379,11452,10335,11213,8296,8487,7410,5324,3645,11696,17819
9188,14421,5439,10001,597,15275,6601,14671,16239,16698,1967,11958,17553,723,14210,11566,4137,5520,10705
9189,17992,456,2192,18632,10557,13593,9307,12269,13493,12572,16757,15359,16821,669,9601,7678,12774,7113
9190,11872,4346,16475,10369,16947,12826,9404,866,15840,9522,14476,13758,9731,8879,9780,4969,12339,19619
9191,10145,19906,15987,6368,2996,18685,16534,3523,5483,14215,12862,5324,15690,14700,18975,2061,6547,12699
9192,11423,7290,4587,6233,10974,13107,16720,3625,2250,1549,9239,19112,8245,14871,10522,16142,19728,10793
9193,8179,6135,3333,4543,10225,7928,10122,2267,5710,13324,5473,11071,11303,13474,3442,3890,14899,3726
9194,15984,13771,3171,8441,18383,3953,12179,6106,3249,4607,1755,14658,2488,13414,11173,13933,8934,3975
9195,17517,14245,8092,19787,17764,5647,6435,17017,8038,18933,10208,14330,19089,12747,14409,8363,5603,17992
9196,3016,13090,13109,1532,17500,8446,2658,13482,18326,14929,3402,2677,865,7641,18704,9380,10317,12334
9197,1436,18734,10082,13552,8133,3381,7367,17116,14925,3231,4042,2988,17265,13396,18301,8279,3385,7321
9198,14308,10647,2473,4391,7122,3921,3142,1910,9272,11816,16132,9371,10023,3556,14142,2221,2500,13446
9199,15640,11324,4823,11672,13975,5473,2635,14469,3780,6646,8266,14771,14524,12222,12621,10257,16499,9526
9200,16047,13472,5392,13431,11246,3687,6488,17775,10118,739,15685,393,4257,6046,9893,7312,18035,14515
9201,807,14761,16549,10458,9633,895,14744,204,12819,7623,10950,9820,19175,745,2230,2594,10721,14197
9202,13847,18204,8044,18977,14234,14097,1718,16015,12341,16176,6991,14028,17823,3924,16184,19870,11569,797
9203,7883,2737,6872,6595,8400,4993,9937,18962,9265,3618,6089,15833,17767,8950,13693,18559,2754,1120
9204,12521,14249,12461,5118,950,1733,19208,4767,6841,15967,8388,353,1524,19760,6553,6028,15474,10807
9205,10626,5848,17249,17299,7787,7568,12312,13053,14951,12839,1364,14484,13944,8424,10346,8714,12685,595
9206,9690,15663,7370,12533,12282,10984,1565,5945,18311,7357,246,13554,2328,6388,12149,12332,13285,13976
9207,16850,9601,18088,6763,2553,1718,18878,6948,3879,6303,19517,2766,2216,6006,15212,10101,5448,10013
9208,2918,12438,15365,5543,16394,18447,3551,17722,10821,8324,972,1720,2907,13761,4886,1447,19716,10661
9209,10175,10552,2527,12558,14298,14018,16882,17676,9338,16660,1205,610,5018,11671,11781,19752,6895,4194
9210,10494,11237,11687,17069,10471,1829,16000,9386,12385,14694,6898,9091,4468,13497,10946,16825,8100,17502
9211,1555,11607,13292,18896,7035,15559,7868,15164,16290,12892,1087,19865,5352,15159,7059,9250,18427,4348
9212,12684,15786,17624,14836,16800,6551,9424,1001,2941,2974,19502,11803,16844,11581,17694,12992,2903,4299
9213,18840,11805,15564,16803,8364,10467,4887,4983,19532,18841,19417,18046,17739,11802,16110,19380,9877,15396
9214,11211,9361,12996,6365,19387,4013,724,17670,14450,11081,2671,6060,10629,178,12401,1936,3008,8051
9215,18364,1277,6047,2273,15193,14837,13830,19872,1899,13698,16056,7371,569,6138,15937,5002,8089,3015
9216,3306,558,3790,3157,13820,5606,19875,12247,1979,10361,16755,5032,18287,12205,14383,19105,6978,12367
9217,10198,4808,5293,17924,13455,15758,5886,3245,19544,4349,5082,8415,7152,11926,3704,8365,15980,4598
9218,5264,15096,18835,5373,8948,14917,2161,7393,6020,6829,11159,994,6144,9360,5011,11613,4280,7290
9219,8351,11928,9263,10441,7236,4118,17524,2651,16609,18626,12195,19339,11123,11370,5711,19874,10514,10784
9220,10614,7441,14687,11674,711,15984,13761,15340,11665,3847,1147,6997,7084,6487,8472,18596,12153,650
9221,1797,16369,11705,1428,1031,14504,12113,6774,7897,12661,1547,12202,325,17822,9573,18322,17571,11542
9222,2009,6478,17376,5256,3951,6983,5748,4632,11358,289,16164,11932,12799,4685,5556,2352,615,18521
9223,17201,8524,16639,2699,16091,7158,11984,11617,19615,5364,19030,873,15160,10818,10345,1271,397,8786
9224,19724,18511,14632,10057,9335,8327,18755,8422,14243,8341,18274,10826,17337,1688,4172,18275,13071,4930
9225,12578,13975,14366,16518,18767,13354,19398,16834,107,16201,3826,2377,5160,3853,8440,9602,17752,15571
9226,1804,17556,7942,3176,10125,5493,19241,15159,14944,4613,17433,833,10799,7533,11389,16576,14580,15399
9227,10059,8217,1034,6672,672,5665,9451,9596,6426,12523,10134,468,10385,13119,7206,1126,6544,10622
9228,5399,11928,17260,9966,13728,17365,8906,2434,18239,13176,11875,3971,2837,13079,279,6351,15889,8721
9229,12848,9327,9233,2154,18808,18143,16647,4276,13647,4468,13167,18104,6180,14624,3691,16428,16829,18839
9230,4623,8202,12933,12640,4951,9386,9628,7536,16215,14698,6841,4258,13408,9928,16976,1949,542,2475
9231,9813,1908,11484,9801,4366,4684,17386,17523,19925,242,19980,8538,16780,2665,3989,13240,19541,4075
9232,15612,18186,18778,11852,17868,10673,13968,14063,18032,11967,7184,6929,17805,560,16945,615,1074,9154
