"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
5795,18703,14835,1936,15290,4468,16612,1341,3839,14663,686
5796,16213,2823,16777,12955,18808,12710,11719,7968,14434,3858
5797,17044,13316,10501,17245,4075,16989,3139,15253,18580,7809
5798,10658,4707,2580,9490,4770,6496,11632,12965,2790,14348
5799,14578,14199,13744,5172,18856,283,17070,19914,17172,6636
5800,16087,3879,18640,1103,10202,2171,17449,17114,3246,14590
5801,3868,14271,13945,5592,10179,19858,13030,16178,12456,5883
5802,9736,2361,5938,1800,12765,6961,13926,19745,18703,19097
5803,18484,2713,7795,18029,13363,8765,5955,10363,7563,3783
5804,16930,1878,17790,6749,2520,9878,394,17253,3348,1829
5805,12319,966,11103,3136,3480,9448,18645,7913,7106,18684
5806,5466,8075,5578,7337,8526,10734,10104,2624,2917,16695
5807,11355,6415,7828,17249,16334,19385,13781,11410,17610,2171
5808,11739,931,16649,1480,10791,19495,4637,4363,15406,17914
5809,3476,2295,6973,9672,7294,10814,10296,4109,5783,3409
5810,6161,16363,15899,15126,14050,12982,4592,5616,3552,10741
5811,10161,15100,14830,4366,16482,366,7662,2145,9923,8420
5812,9596,17978,7396,4707,15374,11592,5025,11305,14157,2065
5813,6328,12440,10442,2814,11273,9920,2950,6662,2956,11514
5814,3054,6910,4481,6612,12900,14028,1769,9514,12270,9611
5815,3383,2308,16385,10449,17421,15564,4767,441,6626,9418
5816,13020,11669,12722,7114,7066,4392,11916,15042,17989,11664
5817,15739,1797,15027,12600,19856,5310,5513,2555,2365,1507
5818,601,17383,5481,9896,19699,14617,11189,17083,7226,11292
5819,16220,373,9257,17195,16898,13985,16310,2438,16688,2829
5820,3155,795,14677,13765,252,7558,2510,19926,18851,8649
5821,8334,2550,19436,554,16130,13900,15232,2323,5488,10639
5822,16366,17193,19503,18968,5642,15206,15422,18627,11445,9300
5823,15644,15427,5724,9992,10172,9460,5105,14223,12200,16231
5824,11107,16332,17881,5911,15496,1650,10926,577,18885,2928
5825,19907,7718,19964,6709,16062,5271,10080,2835,4306,17935
5826,16049,12895,3540,10949,9034,19160,19875,2023,12454,11221
5827,5080,13113,9528,7407,11225,5262,19027,2139,303,12749
5828,18204,14779,14968,7123,4959,16315,10762,11976,9352,11750
5829,11651,7076,14198,12784,13549,1476,211,7778,10222,10109
5830,4447,6992,4631,7155,7257,15463,19674,17316,11391,2601
5831,17354,4754,1867,15243,10161,11312,16305,368,9395,5815
5832,9253,943,584,7734,10848,19411,15143,19630,11822,16363
5833,3753,7352,10335,1200,2684,4839,1902,18917,17162,4017
5834,7630,8279,15474,8777,16515,4955,4043,16869,705,5731
5835,864,9890,3787,19852,821,14773,11659,18320,14246,1044
5836,19454,9915,9509,6037,7048,3264,8547,9666,6874,2201
5837,2988,19215,2192,19133,6686,5485,17213,937,19290,5034
5838,7905,11883,17767,15730,16537,12637,2992,8950,224,6306
5839,13391,2935,4704,16567,19742,15124,12576,1461,13613,13320
5840,3324,14437,3876,12477,6664,16250,15177,5810,8928,18283
5841,9178,9692,17462,13768,11795,6585,2704,14489,11832,6749
5842,16111,5491,3107,3392,5530,3869,612,18120,8737,11114
5843,6395,5462,2308,4797,14704,214,10403,10719,17890,18494
5844,837,12061,14551,11562,5842,16674,4295,3262,650,5884
5845,14509,10641,2596,15332,4960,2290,3855,19674,12094,8838
5846,19590,5085,13600,19348,2643,17526,1426,7834,14048,2202
5847,11972,117,17029,14545,19008,19014,1076,16004,6631,17403
5848,3871,13691,15394,2960,6693,15319,5380,590,17656,17868
5849,11246,6735,2471,17371,10682,17414,3915,15686,11465,3944
5850,6765,9237,14727,4716,1176,2029,15267,1935,10616,15987
5851,17667,11075,18699,15275,19663,5061,1091,18277,6637,11951
5852,18768,18336,6854,548,17644,15679,10642,11640,4223,3229
5853,168,3465,13827,3386,9514,9611,7038,9959,11682,5235
5854,18457,9826,19937,15959,13193,8871,286,2866,18817,1553
5855,8356,2585,5851,12037,14269,691,8372,15289,255,1339
5856,13894,17175,8720,10752,8593,8390,2719,6244,2170,18370
5857,12149,4464,9839,13785,11440,8950,15850,13958,15412,10592
5858,12388,13383,812,15674,9328,3179,107,17682,12312,9486
5859,18659,4713,12517,12136,340,2380,12077,15071,13861,10079
5860,11362,16425,5375,751,16904,9107,19173,2579,17044,14477
5861,14487,16063,1009,14357,4670,12056,13547,14898,7260,6602
5862,18475,16324,14279,3682,11967,10732,19895,13634,6027,8983
5863,15201,17245,9607,835,4511,12591,913,18468,7744,1228
5864,9097,5831,10075,14982,12210,11785,18736,7154,3862,13065
5865,18416,985,11250,13756,17829,9322,5675,12597,5387,9593
5866,1964,4824,6627,14675,149,8934,8402,5899,9852,19364
5867,2449,19183,12801,18550,15269,18579,525,15667,3338,19175
5868,9504,9440,18301,7863,4050,9558,17173,898,13678,15212
5869,11172,17720,17304,15212,8910,9012,13856,13049,2784,8093
5870,15341,3952,9466,15121,384,5418,11109,18837,4517,18452
5871,6937,6770,18893,3651,2926,18373,16827,6664,8597,4208
5872,6117,7496,17301,16333,15436,1842,13122,12873,9465,18564
5873,8806,6326,15314,5085,11572,3868,5110,4770,10158,19423
5874,5038,15537,3103,3691,15667,9086,17014,8514,4962,10438
5875,1737,9749,18731,2513,8931,5786,7472,4730,6467,13010
5876,19339,3031,2493,2690,5370,10319,7644,13416,2733,1906
5877,5712,3030,18559,3789,5618,15558,5807,15222,13490,3599
5878,2870,12524,13328,18080,14698,1592,13108,9304,712,8995
5879,18904,9483,8406,5691,11638,10768,18746,11171,4441,1361
5880,15886,17308,17427,6261,13856,1081,10422,8682,3880,10127
5881,15004,1481,15205,4796,10394,14043,13971,19842,14669,11969
5882,12213,9018,10909,10958,19517,9951,6349,19443,333,3205
5883,8850,12904,18953,17604,14307,2848,19631,14986,16429,13804
5884,435,5276,7648,7519,948,4126,19761,19378,2838,19116
5885,6643,4949,18689,6521,982,17892,18250,17295,8558,11036
5886,6004,18970,19429,17221,6172,7007,19499,4976,9284,5709
5887,15361,2355,8848,19461,10453,9321,7748,14964,11239,6239
5888,13054,6720,3836,3983,12304,12538,1269,4342,19084,19733
5889,8590,6067,8447,14253,1248,12770,3962,14375,6877,13701
5890,15024,7064,10836,3620,14697,10558,4156,117,18787,4132
5891,410,10414,1302,5127,5764,9002,15286,5918,17560,4017
5892,6252,17899,825,10217,3778,14890,14542,3630,11954,9880
5893,4830,5128,8195,11570,19472,16994,16573,2114,16793,2020
5894,677,12148,7924,417,6449,6364,13576,6330,12229,2930
5895,13231,3606,14338,11235,15031,16084,6124,8700,13684,2711
5896,10495,16246,18286,8536,5461,16580,16313,11585,3972,1441
5897,3545,3616,4960,10863,7474,2916,15712,3988,4821,249
5898,17048,17620,4362,4813,5125,1489,1554,8795,10980,419
5899,7878,12215,7033,17792,8094,15496,4386,18602,6586,1554
5900,12214,19381,19498,2227,19113,14891,2072,12637,8931,8987
5901,394,2053,460,16180,9555,3390,8226,15372,7215,7513
5902,3399,7009,12112,13703,16628,8511,11951,14958,13784,11227
5903,5648,6993,4502,8514,3771,932,9584,16729,7975,14339
5904,10860,5780,1111,16033,8527,12500,7958,349,5965,1243
5905,5234,17059,15540,15847,5522,12230,9564,13243,18869,5215
5906,8115,2229,18838,19853,4830,13979,13864,8134,10402,12044
5907,17800,5056,12527,3564,11700,7306,5370,11764,19330,15472
5908,19943,18017,16423,1540,1673,14742,13442,4546,427,11050
5909,17383,8456,14364,16728,7920,6510,19497,11530,482,7712
5910,9209,993,2569,16532,11279,140,4478,5163,15588,19320
5911,3035,7223,13468,14993,17722,7053,19133,3809,1342,6196
5912,17148,3119,1538,12693,9814,8866,19998,10974,1947,1331
5913,4538,10566,3311,14089,2451,5924,18424,6761,9777,9657
5914,3084,16105,7614,14367,18151,4397,17990,5090,6967,12878
5915,15163,4648,19240,15859,1465,16614,18851,2570,414,12354
5916,7008,15584,17543,6450,5583,10951,1288,7935,15526,4795
5917,4970,13020,13458,17337,11970,5312,13406,12125,18736,220
5918,7954,15772,15413,19214,6000,7231,9149,1069,13212,7049
5919,17549,9984,5983,3052,4207,7541,15782,17283,13027,14096
5920,10417,10045,12531,12836,18363,17070,10429,3192,803,14542
5921,12417,16114,15651,16871,1084,14414,4370,7272,1556,14435
5922,4114,1522,8937,775,5059,3993,10050,18772,287,13470
5923,10899,4602,8691,12231,8762,1684,3873,12102,5001,15544
5924,8645,4843,6085,19904,12428,3907,7304,15753,412,14017
5925,15858,13055,15259,4051,4001,11596,9780,17378,15180,8758
5926,6389,12295,1456,12113,9157,14190,502,3151,15092,17510
5927,18809,1674,10561,2689,12838,1977,14091,7497,11817,12209
5928,1082,11049,17614,9074,12184,8355,4593,15675,8655,1104
5929,15571,16490,11193,18162,16101,8169,9621,13821,14527,1240
5930,14850,9483,17624,643,14084,5988,16259,6631,19826,14134
5931,10655,9946,6166,16241,18161,10958,9186,10686,16799,10129
5932,9502,11344,507,12576,6669,17581,5064,13940,10459,19643
5933,9017,13379,7087,7047,16467,7789,135,17317,456,7017
5934,17763,9063,11549,6511,18828,3630,7636,1530,10234,14980
5935,8692,12890,9120,3424,14253,11785,4583,1470,16469,11390
5936,3687,17104,17850,11508,14710,7944,5999,19008,17378,7654
5937,11742,11246,781,3094,7751,11772,562,15220,5706,2508
5938,3379,5841,7650,11242,4126,13049,19658,1446,14924,9998
5939,7574,19455,12524,11643,11707,18099,7969,13673,6817,2875
5940,9659,6905,10933,12210,292,2695,488,3747,4708,8494
5941,5517,9063,18811,5087,3004,9171,9366,1787,1870,12625
5942,133,18282,12658,17085,16696,7045,10850,9637,12365,15727
5943,13198,3564,5672,7380,4636,10700,9274,15533,5941,8409
5944,9925,6067,7572,13651,470,5248,19191,320,5935,7385
5945,15046,12942,15786,12760,15314,2545,12977,12353,12447,11877
5946,8165,2631,6791,19226,17322,18696,7059,14239,6652,8039
5947,15446,15000,13215,5955,13879,18500,11045,5335,13411,4314
5948,17749,18114,16926,1948,11949,4032,8551,13527,18828,16265
5949,18459,7047,9638,10942,10689,3442,14033,18468,19967,4802
5950,19292,7927,5581,19955,259,5848,10321,1559,7775,1944
5951,5852,10782,858,8263,8380,17518,18950,6937,3210,12384
5952,15567,5710,14351,12393,4384,12562,9580,7018,13099,13361
5953,180,10637,7653,10050,19902,6785,10012,12549,12157,12149
5954,19520,7200,13914,14223,469,4539,12197,2217,2628,12797
5955,9315,11802,3585,16441,17000,1049,9840,1237,1259,3961
5956,4886,18244,14370,19466,15611,14415,2708,6384,9541,6503
5957,17733,5085,1631,17116,2952,16340,2058,13347,14292,14319
5958,9182,10402,13490,3934,8378,14155,2395,868,16400,5046
5959,2638,11498,8227,8938,10644,3589,15963,11837,10122,4212
5960,19433,13730,13882,12781,9690,18219,3649,14493,8096,11423
5961,4033,12615,19224,4361,242,8560,17756,15487,19015,3657
5962,1049,790,19693,8509,17649,18114,17086,12446,12497,18639
5963,5268,14572,16131,9227,19411,19457,13387,5749,15862,3614
5964,18335,16189,15799,100,2131,13043,14890,14167,10388,14909
5965,6532,9910,5600,13786,5878,2261,5222,15464,3466,3121
5966,17567,15432,8938,18248,18065,15311,16827,745,8648,8120
5967,12792,448,5056,9305,6108,16757,4781,2164,13449,2717
5968,4734,13939,6697,15197,13926,9288,9024,6727,5269,18328
5969,19641,14899,15794,4018,12862,19560,14613,4003,4260,7203
5970,4331,1588,1747,11485,2075,14181,1399,15279,14246,6067
5971,19900,16264,19763,1813,19614,19612,16021,7273,15771,4687
5972,12317,11615,8820,4442,10601,6759,19795,15013,13175,10625
5973,9539,17589,3384,18407,17753,7614,15502,9111,1091,9915
5974,19590,6660,13425,5635,7103,7203,14002,18376,16982,4711
5975,2975,8567,6280,19659,6450,9117,17380,18866,6020,10520
5976,13941,18859,2922,16696,7280,13805,3536,4046,15685,10549
5977,10898,19235,10083,290,6150,2971,15985,15646,7321,9721
5978,1137,3944,14841,7248,14711,2144,3258,1985,15489,13788
5979,3208,2342,14272,13781,19511,4947,9494,14562,3817,11632
5980,18782,3480,2238,11549,7715,18987,7972,10473,17106,512
5981,16617,15822,4860,18677,3833,17379,360,10232,5131,17494
5982,13766,10177,6533,13706,2984,212,11341,8149,11603,6837
5983,14320,13422,6923,10387,2076,14692,3180,14603,7615,2452
5984,11999,17589,17565,15331,19584,4615,10474,18942,16474,19650
5985,9891,17588,14633,12944,6084,13452,10004,6277,19471,19643
5986,13872,8290,11376,5398,255,5759,2298,15313,1047,4676
5987,689,11647,5893,17653,16083,19329,14815,16896,6553,5970
5988,878,3159,13420,16771,10716,433,12443,16296,8297,10845
5989,236,18445,19640,1777,1130,9176,1573,936,17728,16319
5990,4478,4184,12994,17444,4476,16980,3927,5850,3205,5836
5991,12962,6197,12683,6837,15683,4709,12203,5737,18786,6413
5992,2456,19706,9739,10825,16212,11207,7757,3778,9267,11963
5993,13029,12079,9909,10154,15594,9503,10955,19546,17696,8658
5994,7963,4624,18674,1336,11604,6327,4046,1958,4507,4464
5995,4418,17629,5118,10036,6643,15963,5035,9761,11247,9946
5996,13499,9960,404,13083,4907,13709,5695,15254,12910,13244
5997,2327,8909,2809,3604,1543,2654,10950,10596,16090,18401
5998,18217,19442,4420,15488,9075,4204,4134,14980,5079,13523
5999,12568,859,16083,4395,12877,5316,10001,17231,15986,14552
6000,12635,1954,10307,15092,15535,15574,10766,14897,6977,7508
6001,15819,300,2973,10340,16669,7800,19615,6595,4219,17926
6002,17466,18450,10930,16068,810,8942,4417,8969,4930,15940
6003,3679,11816,13675,8776,19525,5617,12339,1839,14836,971
6004,12072,9763,2899,9412,1369,6006,13138,19694,17724,11725
6005,17316,12058,5976,18853,19099,12914,15089,16867,12991,19575
6006,7990,9250,7285,1167,6481,19510,17820,19566,7364,1472
6007,16450,3990,17211,8802,1434,14748,11574,5453,10256,8826
6008,5601,12375,19495,4973,14258,18779,12616,6849,4659,3209
6009,13034,3417,14080,6883,2474,9232,16975,16931,7666,18432
6010,11445,13824,8718,6458,3409,9252,18464,15745,17035,10477
6011,13592,3090,1071,9891,2483,574,11998,1640,2903,8087
6012,19625,2250,7540,12274,16345,16482,5715,5971,9641,3143
6013,9209,18638,16384,7020,11394,13627,5979,19523,14767,721
6014,15477,14981,9429,10562,13235,8344,1733,2427,18657,13265
6015,15700,6752,14531,18649,1843,1460,341,16267,10930,13643
6016,14284,2860,9803,15211,12473,14315,4836,4695,9967,18040
6017,2312,17981,16249,1979,17998,7839,8652,9535,15224,7833
6018,784,3669,11835,5375,14323,5744,8250,8008,10182,5999
6019,16306,10233,13907,18654,17975,1432,5728,11374,3366,2417
6020,18421,11961,11206,16265,15076,5850,339,910,5071,5267
6021,4611,15709,17301,17775,9571,9322,4173,13458,17647,18037
6022,8416,18886,11054,6919,348,944,10507,4966,8105,4603
6023,3188,1539,19508,18292,1521,715,1501,6564,15519,3385
6024,15406,8898,7404,10453,9262,17203,1308,15769,18968,16595
6025,4114,14166,5087,18649,11223,9480,8948,15552,8832,17732
6026,7857,6182,18979,19799,13894,19565,13726,17530,18146,3250
6027,19626,5742,17135,2024,18590,2520,3987,9598,17746,8638
6028,3468,3456,12303,3674,19684,18130,14484,14561,8433,14189
6029,1739,5318,1182,6665,11815,6929,2457,3926,7624,1581
6030,3244,17307,10752,3387,6650,5443,4023,9065,8241,9385
6031,1712,19304,9206,17563,7989,14654,5628,14999,3787,9095
6032,12486,997,5010,16968,17737,17334,13317,13162,3907,1297
6033,12649,8912,3038,18615,7841,1576,14070,15018,7880,8035
6034,7829,7321,11837,17472,13105,13381,8813,7547,3789,13001
6035,9300,2377,10432,19244,2429,14970,4478,5364,4606,210
6036,12978,16420,6637,19157,15536,3886,5270,1214,620,19774
6037,12454,6672,9653,19270,17533,17214,6499,11216,3010,6455
6038,13554,8394,1092,8592,13398,3179,13119,3989,2408,5670
6039,17440,17507,8404,5804,10218,139,8573,12070,652,15919
6040,12044,14112,13587,16515,15407,12470,16263,3201,4218,4076
6041,1011,7521,14614,16541,3692,16593,12740,7200,12082,9699
6042,11762,19660,13588,2853,14145,9250,8555,2425,1705,6889
6043,7465,1124,7712,3010,16774,5013,16147,17612,11209,4080
6044,19888,13207,9798,11915,13348,3533,19112,10405,4983,660
6045,8449,12435,6310,11509,2067,7236,10697,4116,1469,2907
6046,14001,1720,17104,7729,5508,5748,7677,19415,3059,6822
6047,10487,854,10923,745,16479,13737,14252,5197,10475,10703
6048,9319,959,8315,8583,19523,2737,9135,11144,2374,4213
6049,14732,19431,3158,10949,6317,16263,9694,3048,1424,14744
6050,13232,5440,10234,18620,17037,7984,15430,13320,9585,6406
6051,7362,12395,15672,8942,4393,18302,17117,13234,3443,11999
6052,3739,10477,16239,7120,8781,16090,19347,820,8471,3585
6053,18513,11756,7966,3269,10280,6785,10824,965,14765,8509
6054,14733,17959,4864,17254,7079,10663,12727,13654,8709,11191
6055,1185,1133,1983,15504,8300,5564,4679,16054,4994,6554
6056,11070,1845,5342,2190,1922,10809,15747,3084,4197,4890
6057,5369,3774,9942,16233,6279,18078,16265,9320,11577,17707
6058,1195,5524,7160,9518,19781,16014,15543,16375,17975,17199
6059,17454,10227,8168,13621,12072,13035,17898,18108,9820,12780
6060,2919,11700,1038,19423,1715,7775,17315,6831,14983,19826
6061,16275,6882,6930,14918,7303,8048,14210,539,16665,16346
6062,3116,11478,13035,1142,5556,1152,10711,4128,5025,18307
6063,638,3239,13784,10059,10345,11868,3459,16270,18169,16438
6064,8427,9372,17243,18051,12631,14521,10901,2095,9119,13428
6065,1151,2359,16430,18123,5827,15353,11504,7673,15965,19667
6066,18908,18913,19514,8718,1798,2126,11168,19318,15493,6611
6067,19882,13862,14942,16300,10990,19118,8777,12353,7876,12424
6068,11962,18863,1411,16467,12071,424,17719,4220,7189,6151
6069,17789,3956,13144,15810,11463,9163,4854,11593,19672,17725
6070,15000,5859,2096,19849,9215,17437,6181,18914,6344,2019
6071,15421,17387,7660,11288,15734,13233,6721,15755,16739,12314
6072,1156,19160,3097,14680,2145,1829,10432,16715,11693,12292
6073,19501,19598,4163,9166,11061,15083,14270,15832,8944,3906
6074,19905,16632,5154,17662,8838,9067,15254,4490,16734,2430
6075,1984,15296,14487,15653,12429,13236,14050,2153,1531,6447
6076,3706,2341,13412,6077,18723,8620,8181,6396,8876,7462
6077,17466,16176,19343,11061,11577,11609,2666,11600,2071,1904
6078,18690,14065,2008,3074,18289,17117,9834,4872,2081,3650
6079,18498,945,832,19930,11857,9110,13384,4953,7614,18250
6080,18514,239,109,17008,3109,10107,10521,5940,19014,9440
6081,2448,3724,5106,14671,17432,19780,3030,14998,17954,8511
6082,6835,15295,17625,10814,2684,1689,9505,14903,15318,14502
6083,15991,3020,18203,11534,10750,1747,12073,8533,5642,16485
6084,7338,8665,3990,2945,13214,16186,7415,5488,16838,18643
6085,9313,11627,1146,12804,4386,18121,19792,7145,4359,15264
6086,11642,15571,12852,18610,2649,7995,9391,4882,9238,4499
6087,15006,5879,7385,5721,15688,6757,19550,4780,11789,4809
6088,17269,8541,19112,3413,2686,8264,1499,6815,18243,17141
6089,9858,6952,18738,1481,7278,6615,1756,10256,11582,15042
6090,9561,11046,13775,4912,18978,9755,15586,2827,17384,6522
6091,7768,4181,5609,4043,18850,16311,2387,15295,1197,19316
6092,10357,19557,8381,14362,6290,6096,10634,10966,8347,3864
6093,5038,290,6694,13929,4980,15778,214,14069,6843,9414
6094,2748,11272,15662,7978,10773,19250,16090,14852,6504,15737
6095,736,4593,12738,17849,6500,4846,12530,10016,7371,17008
6096,13076,18216,17806,15651,9360,14116,13322,18858,17731,1388
6097,18007,19224,7624,13501,4025,4453,18616,14017,10769,2662
6098,1752,12429,4408,8863,12657,1671,8420,9022,16243,8078
6099,8841,8341,5421,17553,18862,18621,4638,9691,16417,4108
6100,5122,2547,6894,6029,10030,16875,11861,709,9273,5707
6101,18448,14579,10490,2325,2015,16850,17145,2860,11874,3139
6102,15489,2705,11206,9295,3518,18432,6400,8004,9278,5990
6103,15941,12449,5149,19925,14016,5375,5519,1141,12620,5852
6104,5808,3489,14661,2846,13571,1228,14452,7939,16936,17520
6105,2930,11112,7944,7131,12789,11401,9277,18042,3983,9586
6106,434,12450,226,14375,19999,5971,404,6770,15046,7727
6107,16437,17050,10075,12846,4645,1971,10037,1519,17160,8961
6108,7760,13722,12424,11451,2527,13296,12989,12411,14066,2385
6109,3650,4381,9912,5789,16850,10467,14482,7041,728,14811
6110,7230,9708,7857,7353,17815,5161,4760,3613,10886,11670
6111,4259,17844,818,14175,3251,17118,13374,9763,14018,15344
6112,6418,17873,18302,19638,5661,19142,12640,11464,18876,17395
6113,16141,13722,13577,1447,4171,3873,2459,17641,1302,3421
6114,10463,1989,8480,12605,12922,198,2658,13300,13411,7430
6115,2109,9603,1091,7745,13847,11979,2761,18030,13614,9092
6116,8032,2690,4792,4728,18757,1183,19632,15033,5133,15194
6117,14485,5422,13554,7635,9954,9544,6497,17903,6398,12313
6118,19253,18701,18017,11195,4580,3772,11272,9273,6647,921
6119,14689,5514,2483,208,11348,10957,15898,14588,17786,1020
6120,11807,16087,16293,3585,10317,17301,13771,1386,984,10389
6121,16777,2142,18294,12860,11886,13182,17019,14306,7093,11304
6122,10473,10112,3187,11694,16937,14823,7295,8391,14921,11889
6123,10076,4637,6342,10262,13137,15990,7091,19544,5145,142
6124,8076,7420,3111,14680,11868,13764,14139,10834,8263,6765
6125,8023,17347,16107,14388,2363,16993,15485,1572,15887,18724
6126,1779,19686,6464,14970,8849,10436,8339,17389,14309,9873
6127,4679,18224,16937,11350,3408,4326,9586,15804,9469,1857
6128,5372,138,19326,6816,3422,6303,2885,4721,9348,19025
6129,3553,19916,1855,6588,16652,4060,10533,9593,16148,15082
6130,10460,11190,13390,14058,18952,16238,578,5189,8849,12000
6131,16775,9956,7333,13197,8013,14186,3147,13101,16006,14105
6132,12382,11763,13693,6769,11938,11617,2224,1612,15513,1160
6133,14354,19391,15220,8147,12761,13038,5488,6610,12543,2899
6134,13267,10818,7195,8054,6659,13365,19893,12336,7783,16851
6135,16384,5282,15424,10454,18717,2608,8760,10380,16230,17351
6136,16063,14662,420,12469,17836,5043,11352,5197,7046,4569
6137,4341,16975,16021,722,4339,1220,3608,16898,19689,6843
6138,15907,7295,16548,7812,8199,18915,17774,10236,9015,19990
6139,5057,5146,4955,2864,17444,938,7105,6759,12176,11251
6140,9990,11767,6494,7198,8595,5648,8154,8578,3774,8336
6141,11317,18886,12551,7654,18902,5511,16463,11288,7798,6795
6142,17415,11397,17260,5225,10655,13446,6535,14793,8079,16434
6143,11733,15738,11812,1118,10095,13731,19012,13026,1102,1719
6144,17584,6358,14205,10298,1497,18894,15379,456,13590,10334
6145,8144,10578,12209,11879,8233,5674,16502,8619,9794,15168
6146,4925,7685,5090,14534,3744,17529,4848,12994,12057,9727
6147,14014,200,4500,125,18456,13753,17578,8059,8697,19104
6148,13088,7447,19017,8769,19788,14905,13655,5963,5499,685
6149,5514,10559,15172,4769,4218,19837,2818,18367,14420,9947
6150,5719,18896,9550,13157,9463,17050,10534,18968,12483,10410
6151,15211,13156,9262,2849,12043,12669,7438,11833,18196,18355
6152,253,2306,10872,4479,7427,1310,7719,14625,6611,12978
6153,17928,16288,11551,1761,14070,12207,5966,1510,16620,2035
6154,435,11835,5513,7238,16985,11114,228,16398,12117,1253
6155,7468,3670,3554,9672,10597,217,7252,17344,7276,6925
6156,10075,14764,2373,10645,4178,15666,14050,4425,16111,17130
6157,10813,14393,16234,3788,3375,12678,12294,11924,6358,14822
6158,12810,17274,4540,12322,2832,2666,17035,12201,6380,9408
6159,584,575,13371,6390,3182,4329,15178,12631,12023,17871
6160,1570,15076,12442,7940,1043,16534,9974,14724,19099,6936
6161,12491,17677,14658,16338,11204,4503,12199,508,19612,2231
6162,5976,16494,17222,805,14104,6806,4200,5305,6909,7802
6163,18574,2875,1247,12344,14069,19538,13951,2913,9515,19300
6164,11445,11527,12250,12319,2078,18110,14243,14499,15684,18752
6165,592,11089,1519,8119,17823,15675,18447,3045,16855,7275
6166,106,16947,3786,2147,12759,14172,13270,16689,7889,4703
6167,4145,3043,13673,14900,10261,8553,5930,11284,2049,17738
6168,17268,6337,3198,2298,3379,14016,18272,1814,13884,19760
6169,8784,17818,8497,16961,2353,16377,4150,12282,3548,4365
6170,4021,12438,1806,11728,18373,4791,4671,7306,11129,7421
6171,522,17537,1336,4726,7572,17445,6166,296,5298,10560
6172,19227,15614,10767,9360,6159,10131,11419,15134,19850,1317
6173,18740,18225,4484,3325,14479,19369,11964,5334,1998,13309
6174,8864,4569,6990,1077,17838,4301,19014,289,2430,10748
6175,9222,6719,14390,17352,6462,17863,13491,1115,2846,1537
6176,13609,13815,19243,15602,16112,3108,607,2036,19134,13922
6177,12174,10481,9028,15668,10302,5508,10939,6480,3480,13558
6178,5691,15349,7055,1150,13999,14926,9490,3251,15429,242
6179,10144,2049,6376,18833,8996,15082,15034,3403,15198,3404
6180,17703,11976,19172,13728,14583,7847,12430,3697,18517,3379
6181,19413,12349,6263,6054,10084,12915,15452,12791,3820,11210
6182,18925,2302,16319,17960,3756,3574,5517,3686,5536,7068
6183,5173,10595,10874,15822,7306,18306,1531,13488,16506,8133
6184,16196,9713,12468,12773,4700,9924,13067,8767,12682,6182
6185,8494,9092,3271,11883,3255,4237,12926,3160,12019,6556
6186,16516,13909,13536,17500,8951,17801,11431,13922,2682,6434
6187,12993,17393,18599,5193,7018,10951,15588,6981,4597,7582
6188,7791,9132,15690,8992,1488,9500,16855,13574,906,4140
6189,15632,15890,7448,5541,1794,18467,18393,8995,2237,1808
6190,10200,10026,12112,8460,8997,17746,12450,10921,3509,6963
6191,16765,16893,2030,14898,3812,320,977,13730,2326,6479
6192,6427,9226,6707,5757,19955,4621,12520,8970,6893,14715
6193,13074,15950,10621,1637,2459,612,13410,7906,16978,14055
6194,19106,4276,15448,13764,12252,17671,9055,10608,18284,15976
6195,14160,17230,18124,8170,17880,7018,13522,16943,15302,8012
6196,806,823,2790,12576,4254,4390,1130,19282,4530,2071
6197,16434,5158,12157,7391,18528,9937,11343,4515,10619,4937
6198,10730,16066,10833,1933,14016,15542,14304,16371,17893,19224
6199,15472,10254,18849,11511,9958,9676,19064,8259,17231,11967
6200,15404,18333,12802,9832,1590,2470,17340,5508,7184,16492
6201,4101,15940,7593,8489,17167,4990,5105,16230,257,14493
6202,2740,2597,6873,4517,10753,1350,5101,16659,18574,16634
6203,10465,6042,8682,13189,17267,10934,10581,15487,1585,11193
6204,19775,5556,215,7618,17532,11107,10468,18347,19536,8866
6205,681,12238,8091,16053,3060,2398,18616,11593,967,19912
6206,14940,17043,15809,4572,12227,6745,16550,939,2884,19595
6207,16940,9273,9283,5582,19984,14879,12445,10918,9877,6074
6208,5565,9214,10987,9640,662,12079,9332,4508,1102,7925
6209,12594,2878,8704,19496,17610,1085,4276,3990,9801,2168
6210,14911,5248,3598,12964,9662,9568,14575,19158,9339,4914
6211,3706,13461,768,8819,9614,4464,4102,11195,13724,7469
6212,12902,15472,9569,7388,18055,4187,3439,11587,10200,3006
6213,8706,11984,3714,10163,8016,9324,3853,1239,932,1172
6214,13970,3652,10173,11506,17043,11452,5735,8167,4163,5000
6215,17657,4883,17123,12861,19221,995,2451,13786,8882,4994
6216,8155,14422,13339,15748,8325,8129,10022,12638,7128,14499
6217,15543,5392,825,14799,8812,16581,19144,12674,1774,2595
6218,5498,9026,12089,14146,13379,10519,3578,14095,16432,9942
6219,5341,1298,16602,17396,19867,15999,19962,5707,15158,6827
6220,2819,12468,10857,10459,10071,508,6533,7706,6062,6520
6221,18679,9959,6082,9114,10102,238,15033,7649,16378,3316
6222,1341,12077,12387,8151,19561,19916,8828,16297,353,10888
