"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
4658,12756,13737,7446,9600,18338,8896,2186,16162,10710,12742,3427,18989,6844,3761,1596,16689,18785,11457
4659,2035,14370,17871,10781,1780,3271,14104,7247,5493,127,19544,14407,12493,18853,12014,12245,16754,17702
4660,7507,14491,18959,13428,9950,15699,13782,14242,18815,7760,19149,10869,4006,18712,14194,10379,13747,5424
4661,13473,16279,701,396,1636,2873,1944,16116,10101,15553,18708,10840,18895,9072,10154,13163,16359,5272
4662,6536,11301,2094,3385,10762,538,1963,13439,15394,13036,4599,15620,11661,5264,11061,3270,11448,13385
4663,4370,7739,15220,17603,17399,3641,6407,10351,940,15451,268,10443,452,14151,9368,13940,4160,17783
4664,11037,6529,18679,9290,3434,9627,9713,16103,9176,15405,992,9074,19307,4428,12125,19488,18675,9803
4665,18831,11521,1991,11302,16320,11948,3803,2069,2920,4068,16042,15291,7160,9225,14079,7916,7127,6674
4666,3090,18518,7357,9237,17133,19147,9597,1611,4396,9420,4589,11031,14182,4841,19660,17787,796,8489
4667,1002,5651,17708,7212,7304,1399,5500,11567,18880,8520,12077,9829,12722,7229,18382,7685,2373,14877
4668,1569,4853,14552,7384,7472,11234,9158,10137,16951,13146,11500,7894,11252,12950,6937,5474,2192,5897
4669,16341,1287,10112,5848,11648,3632,15575,19071,16661,7047,446,6820,2804,4565,17863,18700,5767,6682
4670,10786,1720,13155,5755,16396,19742,9027,5186,18314,2618,1563,7509,3082,17187,14233,609,6281,6300
4671,954,7691,3304,6980,3322,4677,15083,9941,9074,3857,12753,7400,2610,10757,9992,19552,275,19681
4672,4633,3667,574,7394,16703,9265,10498,11200,17838,2674,19107,16073,12076,15786,12332,8684,11232,15958
4673,12220,14773,3102,6917,14439,10764,434,11157,183,13591,720,9043,6116,10377,10113,17856,11830,4773
4674,17041,18563,16486,10770,11231,17707,15334,13102,18527,3426,1193,1649,9333,6703,8546,12083,13103,7194
4675,11408,10743,14661,7929,15522,12061,4832,5444,2581,10103,13824,16813,7303,10727,17978,14774,5632,10025
4676,19121,14528,12979,11980,3981,13128,665,13333,608,16451,18212,3340,15582,4897,15254,11350,18061,14588
4677,16457,11915,15206,15652,9989,7699,3093,17893,11514,5240,10119,8165,7286,605,10072,1386,9767,2473
4678,16415,4520,3872,8999,7443,7801,19209,19591,17033,2701,1202,14279,12531,15519,18336,5110,13133,6281
4679,16268,10222,10143,16009,589,14872,2267,2237,17796,12013,8374,5808,4497,299,15300,12779,17416,8038
4680,15101,14264,18960,7120,1858,7732,15491,14374,3163,5848,1314,9220,17230,7585,18851,6197,18129,15536
4681,1176,14995,17644,3315,3118,15806,7743,3428,16141,10952,11641,3044,9950,14802,4496,5013,16286,4003
4682,8865,3655,4366,1737,3931,12389,6334,11952,17485,8319,8593,15401,3964,17693,2510,16730,9395,6692
4683,4759,1879,6381,8507,684,11912,19715,2310,1896,17792,13452,10022,9306,10645,16741,3875,13374,15382
4684,1986,9618,3070,9422,10574,18075,4012,1675,15238,9065,5954,12436,6787,4313,11490,10821,13939,17202
4685,18358,7490,3219,826,12802,2235,14749,2588,19294,2753,15651,178,578,19635,3614,12162,8895,16639
4686,10073,14634,12852,3254,3403,7629,19042,11777,18525,17910,19167,3027,7526,16454,18854,12043,17757,13833
4687,19738,6783,6747,11805,17274,1218,13862,3364,222,11497,4110,14655,11798,11416,2121,7394,13817,6367
4688,6080,3057,15918,6086,13122,2725,6582,5489,12786,6707,8635,12247,19239,17152,8426,739,19837,11172
4689,17836,14915,18761,12861,19843,11600,8919,4865,13082,16009,19175,5352,1367,12233,17483,8466,15390,17742
4690,11170,5342,671,6789,5390,8261,13219,15106,17174,1881,12289,14550,9748,15334,3208,13783,19671,18571
4691,16128,1259,3377,12020,13644,2404,8382,18990,13557,5313,6955,581,16787,11351,7508,8987,17090,17862
4692,4775,2942,1252,9859,7118,9757,11709,6913,11389,18933,363,14941,10714,16069,19680,7560,8077,7179
4693,2467,15131,19515,8421,14511,7523,16681,8109,13594,17014,846,9724,4634,102,9928,6365,11755,3503
4694,17411,3670,1506,1464,18870,14106,2331,912,17551,13482,12595,14900,3654,18723,10117,9501,3176,6496
4695,12501,2892,7853,4704,8120,12496,11751,1947,12598,16717,18483,16574,9215,3965,17603,11001,11342,4676
4696,18125,19936,12987,16415,10355,2136,9272,4229,4997,1889,13654,5316,17454,4777,13840,13090,7485,12679
4697,5328,5393,9180,19359,11994,11479,13508,16353,19503,7885,18047,7838,10482,11271,12400,504,12461,11152
4698,13495,11801,6586,4668,4212,2741,8455,4157,13828,10905,352,230,8875,16156,5211,7267,19615,2235
4699,15820,12253,13925,14227,5955,11301,10226,2274,12736,7655,15728,15279,15134,5181,16489,4623,5417,11811
4700,1022,16909,5647,2856,6671,16702,18132,15737,19484,884,6222,18787,19185,12132,16155,5476,12205,3043
4701,1542,14987,7323,6656,18783,18363,8944,580,6051,5946,16303,12773,15425,9594,5442,6986,2394,11486
4702,10908,2379,19096,10139,10018,14439,16257,17705,15835,416,3549,4623,10730,9443,15679,14531,6296,184
4703,3051,5164,1261,19475,10649,14395,14621,12463,895,16572,9059,15170,11181,14805,10252,16838,17445,9711
4704,19754,8737,3984,16260,14130,15583,13095,16933,14024,1472,15275,1167,8254,3617,18904,19986,9011,2969
4705,16322,13378,10015,3319,13829,1430,6290,16333,3006,18510,13792,19374,4165,17247,5502,9083,14390,18446
4706,12850,13294,14545,13121,19392,11679,18213,11601,8396,8356,4914,3087,7757,19674,6669,6190,12102,10867
4707,2416,6135,15190,870,16531,4056,8147,9487,9116,12845,15001,13822,5760,12330,18031,9750,18452,15395
4708,16827,13203,4005,14105,7261,5300,15024,18084,17263,2936,12196,4672,5018,16903,11739,18008,3563,14515
4709,4231,18797,2381,15288,2569,16088,14330,19592,9134,1067,8289,12038,4077,1473,1950,3921,11299,7523
4710,10903,17981,16856,5336,9699,18915,12370,16244,6027,19256,10144,12559,8586,8736,2068,10296,13192,9826
4711,1485,6994,15322,15842,16078,1587,7554,19444,18995,12429,19442,17603,6392,3275,13378,18081,8141,16371
4712,2775,19521,9354,8947,16898,3200,9565,10987,4999,19648,15443,587,9123,19175,17177,13460,2309,16678
4713,15674,12567,19873,12299,7853,7195,11829,19668,13081,17957,19660,18663,10985,10923,14480,12347,15353,3265
4714,18259,8480,6143,3335,7625,18373,5632,4102,2628,5324,19781,16647,6814,1064,13889,2281,18448,1040
4715,19235,16103,1889,8338,11030,10977,12211,12952,6193,12911,15692,5131,8156,10824,19030,17499,7284,13851
4716,13938,12352,3486,19021,14523,7343,8551,7672,4773,1476,13888,11914,19947,10271,16783,18476,1835,7021
4717,2929,6016,13673,5775,11074,18921,11782,18705,5218,9722,5523,17359,16745,16449,18607,7913,3120,15480
4718,3846,12471,4428,19328,15222,15061,2309,5873,13889,15768,6224,10068,1272,4331,14034,1736,10588,19784
4719,664,14039,19451,4202,15916,997,9305,1439,2522,14795,18342,12529,16618,7305,19593,19413,9999,18040
4720,722,10853,11028,14906,13214,19753,13008,5832,3082,12775,16467,6925,11750,14892,7294,5566,6731,18574
4721,11007,173,913,16318,6172,840,13412,7226,14290,3740,9196,16753,19949,14991,13503,9939,3987,4583
4722,18875,12605,6913,8128,15587,18490,8441,4979,437,7237,17571,16997,7455,19665,11962,11246,12947,7101
4723,8964,3660,7987,17601,418,1398,15087,15276,3198,4643,1266,12109,312,19807,943,9884,19875,19991
4724,10569,830,14183,16112,17924,5807,9422,460,18084,14293,11816,10776,16565,2104,17304,17885,15243,8627
4725,18513,3186,19601,18609,1121,12630,6007,11035,9516,485,13518,4506,18224,4587,10877,15038,8312,9835
4726,16932,12001,12991,16518,12907,8940,13501,18353,10708,14537,2093,9905,7057,2890,6227,5094,4143,11976
4727,18931,158,14357,6316,5083,13500,18487,5523,14926,4440,12012,16436,18732,576,17834,14217,678,1545
4728,19454,8946,13395,13716,17344,8797,1199,16131,13104,1695,16763,10140,16144,14402,2089,8825,17409,17204
4729,8928,761,1701,17179,12188,15695,2066,7062,4591,18549,13055,9007,15965,16432,10990,14941,14687,15420
4730,14427,14251,2846,14073,8401,17969,13030,8934,9107,19092,15830,18854,7408,10667,14517,15498,5968,18512
4731,14312,3937,19848,913,19628,3453,9494,9739,902,12780,669,4445,6128,14574,11681,19911,482,15077
4732,13129,2984,14279,13595,9176,2171,4728,7263,12608,2111,4918,1013,6305,11377,9126,6378,17766,14614
4733,11625,1380,12610,1462,11110,2419,5213,13518,9255,633,8151,7450,10606,18093,19676,19890,4043,4238
4734,18760,14501,11510,2773,10254,19913,14954,14542,16668,2973,6164,13532,13784,8547,15710,3545,10178,11334
4735,648,17233,12187,3704,425,4422,13948,12903,15531,3137,17630,11807,492,14358,18066,13093,12307,2482
4736,18625,16681,5319,1495,15272,1895,15496,12182,5695,10563,13495,16388,6734,19778,12903,8691,3593,3435
4737,2174,15560,8269,2404,8655,16398,17586,1944,153,6258,8120,5372,6531,12720,9446,11345,17753,18419
4738,5366,17954,12438,5754,18995,9090,15294,14147,14488,17890,16769,13357,12082,10627,14212,15031,1914,4912
4739,19174,186,11976,5897,18721,17082,6077,1211,19832,19226,17518,17087,8613,2614,4039,17330,9859,9148
4740,6642,796,426,3710,16301,16724,19802,12925,10691,16938,9020,5537,12657,13722,4810,5488,17998,18840
4741,15188,17201,14836,12201,8396,17002,13561,19865,3897,19692,12861,13102,19806,14843,15776,16064,19507,14204
4742,6241,10649,17375,9808,12500,15742,19703,2719,18133,352,14824,3656,7880,14465,19423,6100,18797,17481
4743,5689,7896,11117,8059,8174,17754,1884,17961,2000,15466,11344,16726,12535,6088,7897,14709,17510,16543
4744,12002,17248,19297,14161,378,2738,5667,2386,13316,3080,8391,4796,18600,15624,9315,5669,12099,13897
4745,3618,5920,12633,3348,1531,6696,8988,7416,7622,8527,3850,195,3745,792,17319,15983,10319,15656
4746,14900,5772,1966,17319,16126,1657,6639,4092,8194,3382,18401,11464,19969,8230,6802,3187,8608,14248
4747,17781,14155,8518,7158,13423,15888,2296,17355,16919,14782,4703,16383,16772,19211,17497,13464,6132,11825
4748,19254,5823,8368,12448,10227,12509,19034,15317,11351,16887,4975,315,1146,14651,10540,3249,6550,2748
4749,13099,7679,15129,13890,12252,12388,3284,10803,3813,5212,2358,17554,7204,13162,8947,13980,3171,14311
4750,11983,19215,3304,8652,473,9321,12250,7721,7181,4131,12554,1303,5985,6391,14052,17799,6588,18684
4751,8537,6844,6357,8702,3299,16535,11552,5992,19091,18992,19866,15941,19030,17043,1577,9809,9026,16779
4752,17843,13578,8824,9212,7169,3556,7292,7067,10804,6972,6651,16277,1490,1576,11818,10349,11650,16860
4753,11337,7873,15850,1544,9224,2423,5542,14273,8716,175,3548,1046,2641,10301,15867,5891,19914,12183
4754,7224,13675,7285,5904,18047,13191,8464,19504,3554,2104,16876,4928,400,2557,14864,5452,14956,15169
4755,194,12338,15508,11502,548,4827,2633,9189,18137,17085,15526,12910,17955,5436,6044,8511,1787,5149
4756,11253,18776,15226,11520,8318,15455,7126,1903,9629,14638,10183,10676,10908,14217,11069,11770,19388,13124
4757,14231,3254,6780,16129,5353,7030,12039,17301,6200,19599,6895,16379,4247,9881,8993,19761,10347,10770
4758,15871,896,4158,17941,11273,12750,16834,18902,6188,14832,863,13358,14094,3674,13884,3622,14104,14107
4759,4580,16137,8655,13121,11658,11745,18342,6462,9557,11896,3800,15934,17540,3215,4537,5215,9339,17386
4760,18812,15271,17485,6706,2474,10553,19991,12927,15100,5443,9419,17359,9141,18189,15681,11341,8599,19818
4761,5619,13503,3336,14844,856,7220,3531,15824,323,723,4989,7816,5114,6556,2624,10357,12060,13572
4762,14608,13947,5178,11446,7182,5009,17775,17472,1742,9039,14488,12898,18174,6867,9438,1101,13467,14051
4763,12882,4492,16560,17311,11365,13318,1629,1752,10243,12677,17508,8786,8409,1830,17393,2517,1040,7958
4764,15803,1128,8847,15805,14384,6130,10726,10461,16546,13103,16754,17278,10602,1189,7751,19061,5626,18875
4765,9600,19701,5739,7213,16695,7415,366,14645,3030,13079,1271,8843,10659,11285,14898,7174,18344,8581
4766,3145,10396,4739,1222,9693,3304,2107,7768,613,11760,14048,4154,6906,4757,18944,9897,9133,3817
4767,7863,9770,6551,18841,17342,5319,10490,1156,10633,4867,5667,1926,8880,15358,15762,8558,3787,3076
4768,18543,13822,14799,18465,6319,17635,15941,16974,2169,16746,1554,4855,14201,11849,2162,14206,130,3260
4769,19126,18330,16049,11993,16503,5049,9472,13195,3739,18588,166,7203,5804,17491,17063,9880,426,6686
4770,218,19070,3885,10899,3343,11090,15573,9376,5792,10103,2935,7623,15839,10414,18480,9876,17062,7374
4771,14258,2121,1868,1451,4081,17046,13742,10802,12109,2915,1876,7175,2621,13403,13511,889,240,12750
4772,6156,9899,16880,17258,14349,19044,4126,16640,6069,9219,19734,4188,8850,12349,16602,13845,14148,1706
4773,14082,16107,9609,5455,8297,7728,19776,9677,3772,6645,12564,16284,16038,13844,10683,17127,8738,8863
4774,11504,9516,18784,7238,18190,19322,19249,3276,11086,16669,11010,17250,13989,11502,14685,6617,15717,13285
4775,17636,18148,10734,929,1099,13534,7561,5091,395,19544,5276,7815,5957,18525,18522,13680,8438,12473
4776,959,5064,13872,12933,4702,7641,3467,7399,5374,15276,10874,19489,4449,11104,916,5367,11087,3344
4777,2063,16979,3036,3972,15091,13198,2568,15119,19137,6947,4937,1529,12097,5909,5481,18498,6784,18641
4778,18220,17360,15292,4682,14580,12241,4208,11726,6158,12858,19105,13306,2610,8428,2723,3267,3068,19139
4779,4953,11674,11673,12610,13426,5504,14611,2308,16738,6579,19297,4991,15523,17703,9576,4901,7834,13750
4780,520,9476,8188,8904,15623,7112,8215,8567,3410,11023,2497,11950,17398,15142,19524,10807,3738,17181
4781,8710,8146,2121,18269,8658,8372,2349,15109,17837,13274,6020,3428,11754,6533,15673,14363,5800,19991
4782,19515,7286,5515,19979,10667,6881,8885,7040,12009,10085,540,11515,19277,16764,13611,8358,8099,6388
4783,12408,8036,15887,4094,9823,17426,1532,13591,9125,12329,7706,17175,4035,9014,9770,8322,2369,19339
4784,9439,2653,19506,8759,9005,1385,2876,11154,5219,3119,10106,3828,14283,7597,9921,18517,3485,10464
4785,9415,15919,14409,9917,2216,7743,6337,15151,19724,15007,4799,15604,4445,11064,15100,3135,14289,1235
4786,19924,18761,335,4820,17023,9538,10926,13278,12208,7866,4143,18191,8357,11518,14880,2178,18285,13630
4787,12776,11675,655,15956,12259,17257,15654,1314,14771,4672,16881,13232,12295,6589,2290,5398,18145,1793
4788,3698,8980,12162,15828,19808,10897,13855,16924,8610,19399,4255,15565,11245,14221,7121,4862,17270,19526
4789,1637,8568,9111,10694,4047,4201,8185,8165,12987,19683,15617,17557,3549,3284,597,7984,3620,16652
4790,565,2842,13152,6166,11389,5699,2966,14066,11544,3249,14252,3949,8141,15633,5505,16911,8698,13878
4791,13802,4837,8525,8400,4628,11434,146,12255,1547,3420,5226,8509,12932,6630,10896,1422,7773,8853
4792,2579,477,233,8177,12475,10223,6600,16570,1598,16245,8773,17392,17952,1031,13270,8610,13759,8027
4793,2588,15093,5350,1584,10212,3186,16780,19874,19378,18667,18446,535,5176,17233,10291,9081,8639,15637
4794,11651,8004,13837,10159,13268,10047,17545,13582,6690,17476,16140,12164,14397,12763,12210,2553,13156,7000
4795,6628,15724,3167,8464,4557,13007,16146,9277,10145,16877,12906,15513,18518,8605,2371,10979,9448,19064
4796,8481,2720,15772,2790,1877,17190,13453,4422,16395,12603,19720,9968,17959,16337,8681,13608,11840,6879
4797,8571,11206,5710,16703,7166,1994,1742,19982,11147,14559,1402,3313,2367,2955,114,14286,11273,12814
4798,11820,4221,864,16499,13666,4548,19615,11670,16722,14752,13834,6522,15858,812,3556,3186,3521,3945
4799,8209,18654,1209,6903,1751,19841,7289,240,11726,18317,12552,1935,11616,18705,1733,5493,10125,10383
4800,10255,7686,3291,15272,16472,788,17819,7077,7451,12676,10169,10007,8212,10177,6862,7565,19268,2055
4801,15466,1894,7867,10168,13703,4548,5802,314,3204,6992,17635,6314,9296,2373,3839,5106,8286,12842
4802,3998,2503,16131,9088,3456,11304,855,4441,8302,2449,1699,5747,1418,10914,7205,8436,13756,15574
4803,9098,6632,1279,14936,19540,13305,17700,5913,11482,18798,2609,4082,11309,2616,15625,14829,8953,2717
4804,9759,4290,19632,8478,14240,10489,6705,4297,17466,6512,11646,13892,3452,16542,3913,8851,12967,8300
4805,4119,11281,5649,454,3796,13748,13409,780,488,7134,4480,9407,16947,16810,19950,2150,11286,9594
4806,18138,17986,4092,3404,9280,17670,17030,17507,13548,7157,2303,6030,8107,9428,5867,18658,936,16555
4807,1938,19888,984,1449,6774,4907,9445,19591,13534,9151,4984,8040,9869,1860,17636,9269,16266,1873
4808,4628,11205,7112,3026,12759,11336,10812,1553,5873,14877,5987,18634,6734,7591,17007,10649,8294,2819
4809,10312,3276,866,12590,6522,8633,10594,3570,3848,6669,12132,5817,18597,6115,17228,15958,9990,8288
4810,13231,3834,17331,9553,19392,12463,219,16031,17695,12278,15746,7913,15489,15787,7349,7187,9934,193
4811,4254,11073,19640,3357,15436,8241,199,6477,9246,4786,485,12971,9297,7280,17222,10974,940,13698
4812,18201,5517,7339,10974,19457,11355,7857,5319,18947,4800,14204,3047,2853,768,2193,18326,2745,5791
4813,15673,2471,864,5284,3506,11101,8689,4232,8178,19885,1544,939,9287,14132,12249,13442,4216,12772
4814,11281,2909,4293,4469,18841,7300,11770,4872,5193,3946,19149,910,16998,16352,19173,19574,5148,3662
4815,7247,8647,13349,1585,14995,13285,13402,7737,5975,6190,17626,13970,6613,10053,11820,13618,2855,2964
4816,8241,8995,17907,4619,10872,442,13946,4611,3787,7958,2988,19499,10781,6348,19789,1199,3308,13082
4817,17822,14678,11122,10949,15165,13285,4080,16546,18971,14450,14692,11742,4321,10444,4981,7510,10000,9458
4818,7426,7621,6987,12307,11165,19034,16986,12575,11805,1577,14542,6423,1369,11141,16079,8262,12505,5470
4819,13063,5585,8282,8005,14231,2201,5520,260,9117,4369,12353,19046,13239,16221,13435,17112,13413,13659
4820,1268,479,2948,8703,5905,18696,9131,2930,18188,17902,5273,6426,14668,16263,15328,7064,3224,14196
4821,6286,888,11535,2917,6216,18971,1308,19065,9945,19910,2876,1358,4357,16253,8475,3759,3780,13614
4822,19548,5433,945,19363,6325,4335,13394,7407,8259,808,18682,9354,6437,16207,8758,14317,16758,13710
4823,1954,18454,15698,17013,14037,1976,8292,9389,19016,15240,6537,9057,10769,7895,14541,5832,696,10342
4824,1432,4611,18674,3738,9180,15581,9365,10105,18321,7158,11476,12545,16345,16071,7370,5224,19068,8455
4825,14892,4187,11821,6038,7654,10476,10387,3748,16720,14203,12332,10623,12221,19934,5123,16092,5746,19401
4826,12099,12137,10959,15790,6283,17758,3786,11219,4097,945,6793,4640,10709,115,8398,688,6635,6324
4827,9437,10868,1540,4707,12576,5694,1371,10684,15564,10836,5095,14458,13712,3969,11047,1015,14561,14627
4828,3629,16706,5008,1133,17481,15595,19758,10260,9568,4023,5581,6161,13174,12830,14745,16900,16167,7021
4829,14074,3590,10485,3444,512,2966,12364,1679,14812,7702,18210,9502,16744,17740,12801,10858,2600,13156
4830,1895,13419,17417,14768,6074,16536,17998,7302,16525,18013,2160,4171,17829,3161,17587,14151,15634,10996
4831,11002,19764,2377,9264,16706,17100,15341,3496,9672,13977,1040,4988,18576,9903,4301,892,14572,13019
4832,3040,3172,7556,328,10020,10469,17068,13848,4798,8835,5095,15164,17557,9426,12459,11991,1056,9022
4833,7304,17512,122,12172,19446,16837,773,15320,9666,17144,14411,9660,13739,6926,7043,16071,16458,113
4834,6288,7817,19482,15067,1845,16619,13312,7502,430,646,17122,11995,1507,390,8059,6747,18995,2008
4835,4746,5052,12282,12696,1495,12801,18279,5649,6573,10146,16679,4811,17600,240,19411,12140,17706,5526
4836,1001,2303,3433,2210,11724,6192,8182,1140,7354,1577,18510,4474,18344,18503,5742,4214,2773,16464
4837,9891,18067,3873,8879,19513,1777,10692,9244,8158,19557,15825,13674,7491,1492,7987,4426,7680,3787
4838,4436,1315,2885,14851,5328,9142,10743,8452,16986,8113,8633,10781,13149,13296,4572,11353,14333,8871
4839,6416,4830,9589,10516,10183,11767,7131,2166,15847,16244,19558,15365,6418,3240,15081,19786,15154,12512
4840,14258,10128,319,12541,18006,1864,2378,840,7329,8785,18068,15445,8663,19084,6725,1477,8444,6374
4841,19839,4335,15472,19352,10726,1669,8809,16564,6729,8824,4035,14095,7486,12635,18475,19917,18950,401
4842,13034,16160,2466,9774,2503,830,7664,931,10870,5080,5401,2817,18152,15352,12850,6736,8156,3638
4843,2480,10461,985,3286,17973,8041,9403,12609,13571,17461,8999,12928,6313,18500,11344,10418,10702,2451
4844,12768,14899,12004,5617,4100,14440,13427,3356,17889,19270,12846,102,19580,3657,12422,8049,16777,10144
4845,2499,7307,9425,6886,17562,17523,18860,593,7065,19736,12395,13687,17398,16024,19689,1862,18220,5113
4846,4240,2957,9702,3768,3109,14602,4076,15041,17359,1672,19717,16528,19842,3828,10367,17568,18152,17329
4847,8767,16333,9675,16821,9425,16624,3411,8206,12967,6954,19399,4210,10177,8722,18741,19461,5562,3053
4848,259,7352,5538,1078,6975,16431,11474,4761,11426,12103,17797,12570,11721,2812,3112,14348,5263,4561
4849,8736,6895,839,5159,10167,16557,13829,311,16852,11647,11795,11051,17465,1685,7510,15116,4812,3218
4850,10426,3146,14547,345,13781,19628,9161,6376,276,17607,6988,19543,17720,473,8874,11432,517,6095
4851,16849,16072,152,15601,17487,9432,15374,4206,14217,17901,6843,10479,11923,3576,903,19133,7461,16382
4852,2643,4083,4711,5895,4669,19458,7005,5977,1460,3758,4368,9127,1313,15227,19773,11502,13940,10432
4853,9372,2869,12158,19577,13036,7338,7163,6551,12605,14028,9163,7064,13005,19866,9832,13546,7005,15112
4854,11554,11828,15010,19328,2267,19240,2156,8147,5777,7646,4133,17746,1272,9971,17332,11105,17565,16249
4855,9282,6674,3149,5019,9123,147,10582,10899,3995,433,391,8478,12081,6785,15378,19564,14275,17011
4856,18290,2944,3173,11533,10471,3043,4055,9324,15012,14934,8580,10323,8345,3145,442,19047,11606,13509
4857,8177,16294,2803,11824,4741,15628,19317,13718,1623,16251,19161,12160,5329,14608,11016,16493,18332,11304
4858,4888,4629,8907,19966,16364,17554,1040,6698,2278,7486,18946,18562,17242,7607,18033,2316,2761,4812
4859,8444,3092,19609,9833,16542,11869,8496,10118,7390,6182,15991,2591,3355,5113,12884,7025,10531,5902
4860,14200,188,13426,9258,9497,4375,4162,15517,18827,325,211,2107,4645,16339,11891,19118,11953,10993
4861,12738,10720,1404,7353,15213,6785,13255,12581,6855,14480,6722,8488,3637,13671,7782,7142,11781,14337
4862,5179,309,1467,6193,19025,19748,403,12310,10301,19922,16502,19656,8197,732,2947,12696,3137,9707
4863,4900,5436,13004,11292,17359,17809,18457,17687,19584,10197,4848,5302,5258,2541,5681,2761,10171,15075
4864,14054,10301,9667,10017,17656,10217,6654,7298,1637,16448,9295,533,9237,935,16177,4372,10484,17250
4865,12135,9380,15354,9444,7234,8375,18578,6126,19815,8291,2417,12121,8670,15815,9625,2228,1759,18439
4866,11853,18979,15860,8861,922,15834,9058,2806,13754,4409,15496,11341,18383,4186,19157,3776,8097,16719
4867,16264,2940,1953,811,16653,9444,2708,846,13357,7348,17278,5281,2186,19867,15196,15101,10147,6777
4868,19978,6374,15074,9703,19476,7353,16428,3407,9822,19325,3170,12362,4425,17425,13956,17021,4186,4660
4869,14097,1714,6205,5962,17880,1022,3174,182,17614,11859,7617,2131,1032,783,9876,19804,15850,7752
4870,104,6446,1771,11602,12568,4312,14579,10669,14399,16341,12449,8668,3716,11748,9344,9357,17902,15609
4871,7730,1276,13841,18622,15357,1307,3818,10023,4259,14710,14961,8327,4765,15050,7042,1374,4051,12034
4872,17829,8249,900,8968,4628,15498,8561,12236,7407,16331,7546,8868,10398,3792,8070,1104,18548,10792
4873,2680,8097,13956,10157,14871,17056,11576,18086,5540,6628,19568,16371,17498,18507,11473,7263,17896,10768
4874,7624,18452,18644,6914,13210,15916,15016,8060,2821,6881,11098,18144,10599,6977,5515,5051,17638,19644
4875,18050,1672,17504,4034,6950,14682,18106,15120,3495,15902,1318,8247,8722,6297,17701,10090,4508,9207
4876,3357,15307,16286,3360,3416,2174,6057,11910,17579,1930,6726,5858,14652,1038,7353,8583,15947,2085
4877,16879,4113,19019,3062,2563,16882,11784,9651,14159,6624,14182,4209,5813,18751,9743,806,9197,13502
4878,16150,18077,15776,7586,1787,19503,1310,14188,2408,8192,6022,1350,11330,16261,13693,6695,16693,5667
4879,14815,2650,19743,13775,15011,11190,18141,2222,13285,10906,3794,11200,4317,17245,6029,3240,14551,16113
4880,18952,16825,3250,13221,13425,6464,15922,16115,6011,10710,14310,13550,15371,8090,11447,18748,6255,19061
4881,2931,7673,14651,16578,8988,8955,7110,2607,1713,4336,2642,15744,4966,19315,405,11332,8590,7951
4882,371,8216,2878,11879,4457,16547,5830,1364,6298,13689,14259,16209,5398,14932,7390,17598,16903,11477
4883,8588,17055,6662,5802,7627,2949,11535,10365,8950,6757,11292,15774,2030,16891,6696,16250,6532,10955
4884,5998,1650,9497,14026,13785,6754,7541,9494,5316,6177,1487,6079,5478,16415,9747,379,6050,17998
4885,17785,14808,7991,10444,4417,16315,11122,7377,1758,19339,6294,8407,2720,4643,7239,11736,13917,9841
4886,7617,19322,5009,7922,361,13522,8563,11761,5047,19518,17305,487,6953,15120,15161,17242,19581,2057
4887,4718,3287,8028,9673,830,8065,15448,12721,15567,16937,9659,11368,11321,3831,15030,1143,18830,16109
4888,12228,1512,4093,7518,11453,6311,174,10353,6150,14263,6336,2882,15520,5407,4187,8881,12392,16819
4889,19222,5809,7482,14248,15869,16605,17566,2452,12922,11135,3123,7933,17034,14196,19751,16106,1598,16696
4890,4221,2656,4629,16671,16808,4352,8608,17904,6367,3544,17896,966,7924,10843,548,8720,6980,12211
4891,16656,15851,11215,9481,7872,9292,2632,13953,13852,12834,4713,9834,11342,18181,6196,13488,6461,19126
4892,11678,11883,2687,11332,7319,12487,7900,748,8014,12248,16113,6351,12107,19218,9893,13586,14678,6354
4893,3634,8666,19258,17220,11901,16197,17472,322,10457,16833,19405,8026,17619,8453,6110,14998,8066,11996
4894,2024,15676,4172,7305,12802,14579,19961,16873,11552,17037,10008,16386,9037,17748,1070,4473,17797,679
4895,5346,16406,14951,17056,4557,17869,17362,7569,8171,18693,7684,1577,19671,17724,14265,10048,16324,14367
4896,14114,3026,10180,11094,5178,1776,5148,18906,13675,19411,19926,18584,2690,1316,15694,2480,19735,12601
4897,2546,9827,11454,10485,4641,4367,5008,14388,1944,17527,17643,19445,18733,3950,6672,18688,13081,10682
4898,12393,1279,12979,14908,18854,788,18071,4255,2438,5023,14262,4910,18517,10321,7636,17260,137,4294
4899,8510,112,4525,14140,6081,12863,19653,1199,18282,16977,8553,12845,11224,14479,19789,12991,10143,9990
4900,13251,19808,2773,11776,12423,11565,15191,14460,6319,10579,13310,19141,504,15262,9473,5680,17575,17783
4901,19925,16058,4107,13789,9449,18363,1608,6438,3812,19177,18740,9706,12820,8932,11234,4467,4064,5291
4902,18466,10033,15835,8653,16181,7921,13587,2240,8239,19183,1129,12702,4771,15232,7009,2768,9518,13350
4903,3619,3550,15650,15272,19534,4941,15067,2085,2414,8769,15366,15946,16281,14068,17248,126,18688,15764
4904,5581,2642,11617,6990,2326,13906,9299,8518,10633,12140,16479,18743,5758,5594,17473,5909,11192,6256
