"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
8479,16587,16473,12785,16213,5124,4709,10457,10182,16790,5923,4934,109,2486,16743,10695,18242,19752
8480,15962,9295,3289,582,1363,6962,7948,18003,11521,2944,1774,17568,838,15413,1272,4958,16190
8481,19703,15507,2379,15579,13760,13110,4593,19433,17492,9400,9476,460,19035,17450,14838,5751,8204
8482,11496,7390,2651,10015,3017,2019,720,12442,6293,12337,18555,13852,559,12885,2717,5854,7774
8483,15592,12775,17637,11719,18059,15957,10829,4831,7137,17048,9293,18201,19196,2423,4310,19228,18887
8484,13596,8180,6719,7297,16479,6343,7918,7551,12626,6189,2087,4145,18458,16082,18166,9645,12680
8485,3757,1474,11958,10639,1433,16959,17385,12982,7604,2964,18561,4392,8522,16572,6628,17628,16402
8486,15152,4314,1682,2801,11742,10268,8707,2965,8295,5307,19349,14825,6576,3929,19929,11440,12333
8487,9527,17715,4055,4836,12456,17120,5116,4285,1090,15553,6573,14156,8070,1034,4881,17492,4519
8488,10922,4055,14891,7928,10610,18961,1786,10691,3578,8027,19028,12610,7509,6751,7060,485,9189
8489,5198,6501,3188,11553,764,1082,7433,13241,12722,2022,7403,8257,9190,18242,13764,3887,9180
8490,5007,19590,8556,5710,14285,10254,3071,6452,18248,19241,6686,18928,4717,15480,8972,5189,17927
8491,10451,18073,5589,17694,11953,9747,18156,4489,1194,9348,13123,10102,13564,1385,3654,264,5482
8492,12539,18948,4164,19592,17654,7312,18658,8203,16937,7796,10259,5752,12586,6907,3527,15886,13072
8493,4869,11640,7379,9324,19958,438,16971,15161,13636,14995,19367,12751,16990,19719,5219,14886,4332
8494,15494,12301,15781,3955,14423,8394,5121,8218,7294,19799,295,4721,16388,11106,19792,5993,5767
8495,6149,19927,1979,17869,2008,5182,5974,19593,4238,14133,4309,19135,17879,4313,8650,609,17819
8496,8976,14255,4043,11361,7071,15042,5610,11296,1820,12033,6436,2811,9579,1827,6229,4460,15156
8497,9851,15368,10221,10246,1982,14400,19352,19865,16754,388,11922,3343,10701,17602,10548,15534,2884
8498,10326,13052,5536,111,11769,13082,18423,456,4561,15217,13962,9131,6475,7436,15247,17551,5493
8499,17554,7625,2658,10331,10796,8611,8763,4405,14939,3258,1188,4456,1466,1954,7322,4800,8144
8500,2710,16641,5385,147,4897,9021,15728,7277,12606,4989,10829,17446,9876,6360,6990,11464,16208
8501,9939,3792,19922,18921,16753,7520,15944,6538,13736,3173,9054,1802,19239,2760,10764,19133,4417
8502,8987,13258,19232,1763,16191,17413,12936,3120,5996,2808,6255,18918,2699,2333,5559,833,17561
8503,2474,7969,7645,2459,14645,8795,7592,10003,19690,17207,15494,7253,18652,16871,6165,3701,16450
8504,6111,9520,12103,6268,14395,18219,7918,8783,17058,3176,6358,10448,11141,6672,5031,9984,9508
8505,19595,18842,2967,15378,5582,6615,6348,6561,2999,18497,12303,4411,16894,2017,1625,6190,13177
8506,14536,7834,19986,3414,10821,17709,3024,14314,10258,9118,9502,8216,5646,10367,7021,18929,12417
8507,14629,9315,15025,14290,17573,16230,7463,2874,6247,16644,1940,13238,16400,15560,6287,4699,6322
8508,10348,10347,7444,8616,18732,8973,15561,14721,8892,2753,12511,19135,7214,18261,7167,14977,19796
8509,18434,14093,15282,15125,5005,5487,146,5547,14434,18090,13860,5833,17840,9388,880,3322,17108
8510,11465,4353,19632,14318,6855,13588,13968,7242,11155,263,19995,4343,2394,4667,19749,4177,3690
8511,12678,12104,8372,11637,17622,7376,7050,12622,19742,13238,12350,2206,134,12008,13959,435,9526
8512,11311,11959,1184,14133,11361,10554,13029,3907,9466,2542,6833,10101,6348,6747,9588,8034,5138
8513,935,12064,1424,16966,4785,16449,18705,13752,5158,3619,15085,15474,3752,7975,14332,1948,775
8514,18269,9632,12570,4899,10442,16667,1023,5644,8712,14795,7918,8561,11602,10709,2958,15523,1139
8515,3500,6450,13990,10294,15447,13445,963,18307,6610,13160,1531,1869,3330,11305,1163,9589,808
8516,2567,15826,14274,10639,19076,10399,18641,17778,11799,12213,241,19672,1901,11454,19380,8678,8566
8517,19063,14433,2128,5172,2929,5965,16547,11103,7542,8443,13396,4548,17281,11840,8216,13333,5307
8518,16963,16411,12206,7724,17731,13092,6100,8391,12079,2481,2220,4050,2874,16107,10234,2242,5455
8519,9647,11563,3715,6837,3493,13085,2878,18881,367,4680,15082,6892,13250,11209,19986,19725,3104
8520,19076,12297,4320,14608,6658,1102,9608,17688,17419,2195,17719,19950,7839,14798,16303,16464,17248
8521,19481,5361,18185,12983,10462,13603,2297,17311,13723,3296,10892,1157,15536,16705,18213,16949,18423
8522,14471,5994,17497,11272,7474,8404,12264,8784,19941,4796,1908,1579,15203,3149,12617,10169,16276
8523,5975,11244,10273,16604,3161,3622,17118,18701,9079,16164,14920,17682,700,12786,4143,790,14596
8524,6003,11404,17004,8742,10998,7650,2732,2233,19508,11793,11944,3489,4251,19852,218,5560,4952
8525,814,10914,15989,13091,14807,4636,9303,14048,3687,2218,15052,9093,5216,8734,4121,2706,3463
8526,5219,7923,8449,6447,14499,11393,8388,19761,6424,1564,19694,15511,1669,14249,10880,12407,2440
8527,8751,16344,6097,3662,9184,4178,16712,15070,8624,1625,11697,660,9479,4545,1033,11880,6702
8528,5313,1124,18081,18644,5485,11586,5835,4658,17319,10748,16074,459,2158,19960,6523,8666,6194
8529,10040,14734,6047,19044,2295,19125,9863,3199,1625,5935,6551,6237,4856,8794,13487,3849,2157
8530,6531,10427,12360,18952,7301,1280,9314,12254,7208,14866,8082,336,6104,19286,13627,9963,1815
8531,1032,18805,14158,7149,9158,3468,8631,9376,6772,4591,11636,11639,3218,6483,13991,16077,16504
8532,17885,4485,8024,14262,12360,17672,12923,14277,8685,2229,18383,2602,14292,14100,12305,222,6422
8533,16118,13093,11368,17299,1617,1875,720,6222,11087,8704,13332,3212,8884,7607,10569,9214,18730
8534,4594,17853,4094,15078,15587,12744,5813,3387,1932,9743,3209,5051,18987,12056,18923,15508,4630
8535,1026,2522,10786,6293,12829,6973,11018,7210,11010,1120,11676,8712,15344,11443,14279,9437,7542
8536,10811,11247,13834,19406,2383,12526,18907,9963,14894,672,816,19898,7034,6162,1158,9994,6555
8537,5967,15695,9938,2841,8544,5680,16774,6197,16418,19373,212,4782,18453,14451,3387,9836,7884
8538,11582,14744,15064,7299,10305,12120,6152,9221,7937,8457,435,7269,3197,942,10882,19830,6161
8539,16988,5318,15680,10786,10212,5726,5185,3146,19219,10299,7262,7539,16782,6728,19693,4727,11736
8540,5317,13320,10146,14959,6649,16792,8511,3551,9340,3538,12303,9683,5270,3559,11328,113,11938
8541,16996,7190,16723,5629,11674,8946,11859,11299,16656,11671,11373,17991,342,18373,15282,15457,9626
8542,16626,8601,16663,3833,17757,7266,7936,7663,7626,955,19174,8794,10314,10168,4743,18750,3077
8543,9826,2329,18749,4205,10069,2317,10475,2893,17624,19711,15303,3625,537,3397,19196,899,12707
8544,5585,7606,8125,907,361,17680,1499,18175,5910,10032,3328,7457,10727,12504,3774,10115,13050
8545,11483,3596,16599,10773,12234,15912,1382,10897,17437,18739,11225,13559,14978,4344,13580,19223,19454
8546,5304,11342,14460,10545,13635,17964,7553,15855,12596,12285,15097,14686,16073,2598,3382,4273,10594
8547,6175,16060,13546,5010,18655,18797,11668,8559,8225,8433,17637,17401,2505,18988,8006,4318,9431
8548,16338,4407,8060,5513,12302,3212,9934,14043,12524,9224,14590,14795,560,14457,2216,2986,17218
8549,3900,18856,12164,8049,9012,6437,12550,13204,3245,8517,1385,4613,16022,12278,9791,2939,9204
8550,5979,12536,4013,14884,10386,15006,19503,18595,1549,18128,11083,1925,7296,8075,18819,13274,10373
8551,9050,14806,10306,15440,18354,1764,8730,17811,15885,14233,5348,10560,7959,18841,3510,18625,5909
8552,5304,13007,5569,16065,3695,6783,2707,999,4601,14405,15469,16640,15681,16095,10209,9019,10366
8553,5512,10854,17862,16943,10400,19759,17640,13905,14499,17284,13933,12127,16931,9640,1332,2310,12186
8554,11575,15154,14255,4658,19826,12205,7064,3412,14400,16711,11418,10251,4529,1616,17332,7209,15218
8555,6794,19628,13055,15742,12950,649,3707,8177,19746,15351,6253,7999,8012,16704,10319,16037,3191
8556,2381,749,2754,6636,12009,12491,13017,14203,3739,13890,5537,11572,2759,4187,7031,19633,16454
8557,14009,18385,18159,9608,19852,17521,7532,3186,6585,17934,19713,10009,4934,13316,2232,16143,9995
8558,12663,4732,7435,19091,14009,1162,1189,14712,10418,10261,14617,4090,3030,12366,11735,4868,5531
8559,4143,3198,247,16546,17563,11681,13393,1256,2679,16101,15156,14646,17868,12711,16154,4994,17267
8560,4558,16780,16072,6366,15863,14105,17981,1811,7586,11815,7339,11590,2178,9248,19690,18299,8540
8561,2499,15627,7936,14001,19221,12410,4247,4003,12307,4904,13891,19696,7477,8750,19551,5783,1422
8562,10325,15483,3695,12113,1073,15246,18101,5243,14963,12942,9178,14373,7689,8926,19709,6893,9147
8563,12882,8223,583,18516,17404,12229,14710,399,14787,1839,4377,3618,11241,9803,10304,6081,8362
8564,3278,18416,2598,8655,16517,6497,15207,1023,3888,12735,11613,10232,15449,11755,7594,17610,18970
8565,6256,8927,13616,17620,15194,8246,784,12281,7124,1643,12673,14726,14482,5930,1278,3132,19670
8566,16253,8566,6067,19189,3062,16274,9092,2145,19499,14526,3640,6958,15949,8496,18159,8986,13757
8567,15179,18311,9472,2520,7758,1340,11500,6341,6652,6717,5894,11434,18336,8187,9822,846,3282
8568,18471,12846,19711,14091,10439,15851,1061,16760,11144,15590,2106,4202,2993,210,13867,3267,8394
8569,16665,4228,10619,17770,1851,15626,4646,16364,8301,19812,1429,19942,8282,6369,18789,15550,14149
8570,2792,10749,9534,10983,19758,2816,5248,19905,1748,779,11299,18302,10927,2954,10056,7624,19625
8571,5487,10182,3982,4785,10558,9399,19607,6812,7090,12225,5112,2896,1633,9146,7161,12058,9135
8572,6009,1576,3977,3631,18770,2038,16371,155,19552,14280,2597,3470,5160,6266,4800,16255,7151
8573,9324,2283,15271,3443,17408,3010,7058,2593,12861,17232,3278,14397,6615,18745,17087,12692,647
8574,9052,13898,661,10364,676,1467,18870,18013,10440,1426,2185,10696,16975,3037,252,15900,5849
8575,12084,1388,16317,5136,18463,11071,8984,10730,5039,13073,19986,16281,16842,12518,8069,17668,11533
8576,7484,19055,8981,10587,7469,3566,7667,2358,9510,4097,6021,12176,16965,8638,4876,14998,7390
8577,18913,1348,1343,7240,2625,7391,17677,12635,394,16986,6837,9814,5379,3674,9182,3352,9178
8578,127,222,2529,10761,9117,14597,19489,16826,18160,17071,6984,8733,11930,7631,4583,10313,17699
8579,9463,14605,18230,14062,4473,17544,6268,9166,4193,4249,3080,3511,6548,6693,3409,19110,5062
8580,4245,10230,8166,15744,1020,9059,19133,4504,17284,10468,19431,8276,15290,14562,6555,18500,11469
8581,11805,5899,9354,6618,2487,2641,402,2861,947,17583,19384,15975,6028,3844,1742,2164,7607
8582,13768,6091,14047,16461,16285,15740,8911,11987,4850,3747,10190,6280,19953,17505,13423,14970,13099
8583,13912,3490,10491,3356,2612,14375,15389,7754,12009,10373,11032,14413,15931,8524,16550,7096,1759
8584,13091,19343,14710,7856,18677,9930,9463,13537,3909,14194,10621,13599,8930,12051,1041,8090,13694
8585,13638,5922,14738,8596,222,19853,1751,6770,13178,12927,13902,7782,18515,4158,2040,2131,6059
8586,854,7686,1789,19517,13091,2718,825,16992,11801,7889,8226,13808,15308,19622,16491,16747,770
8587,4653,18033,13042,3363,5268,4846,7149,14232,2675,11965,15084,1997,3389,4462,11451,12279,5103
8588,10782,7408,3321,18303,616,6215,2639,6260,15536,13997,15326,7905,9978,19309,19869,12522,3770
8589,10617,4095,8469,17358,5885,9782,14688,18189,8494,7703,13926,11935,17853,12760,14784,4976,3734
8590,19548,19985,5857,15960,19076,7535,3247,14916,5449,8792,10249,4649,9625,11279,14807,18626,4488
8591,4519,18352,15805,12583,12615,3195,17208,637,18339,8141,16777,13093,11684,1523,17248,1175,11781
8592,1382,14474,16168,7783,13266,3115,13380,7854,7750,5662,1345,15761,7681,7875,18601,16010,7432
8593,3413,18202,12840,10022,18315,7146,18682,17004,9848,9983,13101,11331,1866,16742,8891,13098,1953
8594,17822,12630,18250,15871,18025,9721,12820,8169,15808,1333,2892,8515,13873,19165,19745,14660,4490
8595,3813,6792,5936,14939,12247,1507,10844,12746,6132,16224,2769,11060,3121,6655,9198,14020,1285
8596,3004,14713,14066,18025,19999,17287,9298,8254,19415,8327,12540,14422,18549,3052,7792,12265,10767
8597,18280,1892,15045,19433,11639,4259,16893,4712,9728,8152,4094,12576,5011,6239,11139,3238,11425
8598,8913,17262,9095,2625,6274,15986,2853,1872,5610,11411,5899,1947,11869,5486,8834,12322,5084
8599,17316,11205,17113,18975,10998,1937,15340,17767,1004,17112,11458,13974,9742,10749,6824,3915,11129
8600,4254,2861,4763,7435,1030,1777,9682,5322,3691,6761,15666,5586,3018,9580,19846,12914,17802
8601,15515,11199,2470,1964,16387,11523,14648,9623,14568,10495,1974,8764,747,13714,3777,12093,9201
8602,13444,4629,16187,14078,9193,9027,11069,19565,4488,5405,1122,9747,15533,19112,7250,7358,16869
8603,9794,19241,14438,5058,12236,19775,15350,4830,13037,13529,9755,15158,8291,15225,17498,2088,19566
8604,4843,7021,11759,10593,19477,19549,7621,18470,13796,17190,19562,8185,5295,628,16022,12879,1125
8605,17882,5192,4063,13575,16646,6357,15513,18093,17091,19512,5168,455,4763,8510,12519,15196,9331
8606,18587,13300,3515,2021,610,9965,18745,10468,9774,1123,447,9262,14414,14869,7013,2526,1966
8607,6419,7520,9952,2067,16394,6659,2518,18450,11237,4606,3537,18936,1916,19948,5095,16943,13558
8608,17888,16465,2393,11176,2817,7504,5972,13046,17671,213,10201,3199,15725,9634,13942,1279,16360
8609,3389,12908,18607,9876,8140,18795,14937,9147,7189,9034,18391,12793,2965,2677,6216,16214,3202
8610,6937,3443,6487,10609,10371,3593,16920,8905,9875,18607,9172,15103,6151,19294,4281,3712,2696
8611,11208,9628,10118,6827,8497,2048,11141,3774,6849,19905,730,13699,13201,16438,10159,1702,17244
8612,6193,12170,11832,15925,3178,18512,15288,586,17024,7640,6639,8397,7938,4267,6678,15684,5533
8613,7698,19675,2318,10781,9421,12553,14541,7517,2271,16612,5005,9619,18867,18958,10127,6433,14184
8614,9079,3630,9109,3775,3571,9967,895,18747,6787,10506,18761,6784,7354,9722,16364,19634,10117
8615,15969,10749,17097,224,10508,1379,10463,5151,9040,16873,4927,9839,4896,9183,1343,4496,8719
8616,11527,4095,4797,10910,16115,10421,19972,6643,11193,5926,8642,5706,10734,18459,10385,14056,14723
8617,11725,19747,8455,5892,5022,19033,8001,2287,2143,7197,14154,10186,6338,10011,12913,11715,11645
8618,7257,720,13958,17145,3567,16109,19954,12078,5196,1731,7840,9549,16264,8080,7543,11588,925
8619,10242,9436,4957,15349,7917,5382,4994,2396,17600,10191,2603,9672,15155,2282,17689,10179,3005
8620,10484,8922,253,494,13131,7378,16927,5796,16499,12504,17914,18152,7537,19698,17978,402,3941
8621,4391,18366,19392,19904,19968,14890,12448,2435,13759,16390,3163,8004,1449,10847,12698,18531,12932
8622,19243,7699,10715,11725,996,2302,11287,1932,6072,7417,17771,13533,3094,5006,16573,8527,1063
8623,8768,18447,4130,18789,3871,13099,3168,4769,5639,16847,6036,164,1883,16574,1053,3276,17650
8624,19858,12874,4640,17612,11665,3991,4093,13306,10288,9556,8514,4282,16214,17181,8707,12518,4554
8625,17454,6624,19311,1296,8355,12776,13250,1076,13388,10175,10150,625,3632,17279,17359,16913,19429
8626,5057,14623,15496,515,12864,17754,11138,416,2758,14660,2614,10913,376,465,4849,11177,13440
8627,8371,13423,6373,5865,11506,7803,6651,11704,15489,643,9623,12352,11053,9165,12967,13714,8265
8628,10626,2766,17714,2895,17894,5455,12029,18171,10879,7972,9695,16963,3565,5170,3634,6183,7922
8629,8993,15270,2990,13828,12031,10947,13909,16330,7587,4128,1153,11539,11694,3252,6264,17076,5935
8630,11238,8484,7256,12637,746,15859,19234,16769,6595,14142,9065,1611,1493,13872,5656,19089,10163
8631,1795,9631,11523,7996,17496,4943,13128,15457,4253,5446,6038,6317,2916,4337,8233,8303,7178
8632,4849,9774,4541,18780,7853,19531,5382,5466,15394,12242,4918,18565,15247,17392,12350,5766,16211
8633,5409,11314,14629,15070,2456,13757,12755,11357,7174,7491,19784,1184,12533,18963,6422,9883,6843
8634,2638,2530,13304,9791,402,910,8963,4577,18861,10103,12746,11180,10772,18945,3826,8831,10790
8635,7627,14911,6485,5633,14497,1557,18423,17376,16841,2607,13510,18585,18849,13864,17039,6960,9016
8636,4490,6981,753,18880,3043,9670,7965,14206,5565,7619,2465,7995,7536,12973,19893,9393,3027
8637,1763,6107,10864,6882,14983,13713,833,16192,4468,10404,5814,11484,9205,17875,2978,15013,8538
8638,19082,10201,14854,9287,16152,7182,13042,10383,2602,13776,414,8987,7287,4525,3696,17282,12315
8639,2964,7667,8196,15361,201,17689,5253,13580,5621,14487,9641,11801,7565,17456,15437,8773,9877
8640,9158,12644,18062,18267,18152,5466,1017,14376,17837,10505,16967,19295,19986,6630,8629,9485,14042
8641,19656,14467,19905,224,12642,16851,3749,10540,2952,4558,17019,15707,8165,14910,7039,4071,2265
8642,14845,3394,5617,2168,8609,2731,18219,9822,15681,15298,9480,19800,9847,888,12668,302,18195
8643,1007,2715,16634,15482,8459,14400,17738,15202,15319,12697,8440,9228,13450,18245,7812,18928,5599
8644,8590,18761,851,13075,19973,663,4031,14772,4974,2738,6449,1118,18269,7855,14404,6454,18988
8645,8602,8383,9916,16751,11945,2054,5923,10539,17980,19872,3697,10167,14191,4271,243,1320,14486
8646,12703,16096,13582,2150,17774,1936,2260,10891,17830,4750,6435,4392,19219,12402,14858,1566,17534
8647,3598,4192,1851,18697,18453,18247,13284,10258,4106,242,17134,14197,17745,1699,11438,5912,15115
8648,11009,14878,18658,19989,8646,17634,15160,2459,18834,1160,19747,16487,4048,570,5778,17350,10364
8649,10674,6688,1478,18840,7829,14687,1597,19652,5039,2832,7160,2031,17650,3214,15529,14757,8933
8650,934,1456,19762,15796,5889,19741,15212,14754,4104,1052,5664,6123,10337,6038,209,9895,3837
8651,8534,687,2874,1143,8240,3151,15023,17164,19104,6320,2190,9263,13678,8885,12295,17172,13690
8652,8025,13193,2843,3574,1775,1851,16398,11812,19724,19780,6228,19666,15342,13692,678,15180,4095
8653,15162,18133,1375,13676,4805,2543,19394,13526,560,6708,11076,6795,18332,8149,19587,8116,15441
8654,11424,1921,14583,2428,5865,18874,8171,14413,18967,13243,241,8537,599,120,2714,18350,13821
8655,7925,16316,924,16560,5663,7157,252,6069,14246,1893,19111,18271,17011,6240,8325,14277,5444
8656,19639,13360,6049,13012,2321,10888,8247,19786,7193,19806,3025,14851,12254,18162,10755,5233,3563
8657,16915,9741,19311,19719,3156,955,16642,19389,3288,12389,1626,5561,8040,11601,7352,12963,8870
8658,1862,6832,18902,9816,5890,9051,19904,19894,10749,2295,1532,9410,14079,8108,11430,10128,13662
8659,14676,4250,5680,16196,7495,11865,6907,711,6526,1434,8614,8647,16434,9267,9085,5696,12556
8660,5708,6453,2461,18371,16803,19992,390,8508,8847,15424,5060,10093,13817,6132,2215,8617,19771
8661,19339,9754,12627,923,12929,13258,10258,6342,8260,8049,16487,14182,12212,8880,18295,10736,8206
8662,12817,4573,11260,2537,5690,8836,9542,8343,10465,13398,576,3180,3792,4868,13742,3496,8497
8663,10825,19667,4738,13390,17175,7440,3057,692,9600,19795,7740,14872,19328,4053,7716,6248,17655
8664,9224,619,7052,9007,11036,1645,5172,2473,7940,7811,8738,19844,102,2629,14782,1976,16314
8665,3052,19761,5645,7000,10008,11756,14202,7065,16364,12201,5520,17714,4230,9013,3947,7799,13928
8666,3134,881,3405,5699,14573,18372,12737,2304,14213,15339,7031,15845,9579,11685,16069,11653,17238
8667,16449,13938,19428,5485,18801,657,4791,16410,16420,12210,15597,13579,12404,16453,5675,7426,12410
8668,3095,13251,13765,8294,7743,12663,4333,4449,2664,4178,9036,12566,19997,17849,9148,6189,19950
8669,18566,9399,18947,9637,7746,6283,15060,393,5380,9004,2828,10301,13791,17043,17215,17530,1323
8670,4321,9648,441,8523,18534,2961,2788,5810,7736,19541,19926,16319,1858,2332,499,13804,7235
8671,11162,11935,4131,17032,6285,14333,4564,18954,4705,14932,12884,808,5341,16086,4418,3519,2751
8672,9827,17604,1852,4671,8439,3199,12569,2599,4983,16035,7505,2773,7132,12727,9052,7091,12806
8673,10812,18780,19746,16104,1456,8654,1040,17698,3241,15905,6871,6341,19354,18429,596,14287,13807
8674,13432,6728,14510,942,15291,8712,2173,8362,4456,8045,7520,11916,699,10518,7013,19074,15804
8675,8430,13025,14257,17342,1697,9413,16435,3736,14316,12784,8390,2464,12788,12264,15189,4867,5975
8676,18863,17157,9769,13247,18801,12905,12642,2861,18093,7460,16666,17647,3109,17949,13579,3485,14293
8677,12239,14832,13148,8581,6033,12624,11722,18662,8781,12450,16155,10138,3608,12835,19338,18696,17036
8678,10002,1455,13631,15860,15287,7272,13655,18455,7129,11249,17582,11321,9972,11265,13926,18905,3557
8679,15694,8025,11792,661,10820,19459,6013,9111,7543,16616,18666,16483,10166,15925,2605,5287,18431
8680,12696,3416,19442,6393,12941,16034,18842,9511,17223,18419,17506,4500,6890,356,10974,15251,4526
8681,4512,17521,4898,2539,10939,18131,17315,3010,11722,2783,6566,16157,3410,4919,6333,14559,15821
8682,4511,17171,639,7324,11367,10469,1388,9129,10563,13669,11946,637,12619,6992,4240,664,12457
8683,4678,14099,585,2665,2486,11134,1957,19262,3134,6571,15677,11843,10017,9778,6036,15457,11847
8684,9564,11274,650,16049,7149,14230,6301,2571,15673,18701,18089,8625,8258,13172,5825,14078,17072
8685,15308,15734,14194,18468,17888,12749,16529,7673,16455,4902,13057,3412,18909,6774,12614,6804,19861
8686,8396,9412,18494,2817,1699,9705,3044,8891,11459,18869,12390,19177,16899,17125,11838,6464,10421
8687,11085,16733,9064,15585,11089,15010,224,18560,10851,8990,7744,8581,15396,12885,4373,11673,2562
8688,5228,17553,5302,1432,19154,6864,16342,11444,5989,9171,15989,12259,7588,15006,2076,8713,14235
8689,12139,507,1427,19323,10367,12654,3745,14373,10807,4124,2283,9525,9365,2677,12318,16709,9923
8690,12201,10962,9795,15316,14857,3578,15727,19464,14133,1227,6017,6881,2158,7197,19861,17239,13383
8691,11887,14664,1658,2371,19676,1885,5817,11701,5362,11821,4936,17993,6261,18179,10765,8910,5598
8692,18148,1654,16509,13003,4292,1520,895,7061,19336,3841,13736,9100,1831,3808,13819,11666,3944
8693,19733,19938,2556,17884,16792,8438,19755,14015,887,15388,3812,15221,7685,15882,13963,10474,8059
8694,690,12299,13742,8148,14961,8961,650,15506,12542,635,6093,18365,3016,8994,17808,9203,4028
8695,18497,5439,14664,12975,15468,953,7620,4866,2663,5353,2209,13765,2637,14406,6194,10439,18706
8696,241,3738,7289,4176,3090,7042,2098,15730,4241,2814,18845,941,17426,19029,18457,16548,568
8697,15814,19359,19338,5450,12441,7998,404,2691,15006,3907,19952,15033,1085,1422,5939,16926,8260
8698,3957,16616,6995,8084,2851,17267,5315,10501,17225,15957,1983,2770,10278,18544,13660,12481,6148
8699,5149,19736,8679,8138,17771,5435,12895,7884,5539,4190,17374,2553,12074,19370,5937,16013,10530
8700,17666,10050,15882,3808,15334,2545,659,6976,18393,17832,17440,12674,9258,13302,17327,7199,6607
8701,8425,11895,17628,10149,13285,3074,10394,9937,8727,10392,111,15104,9409,2905,11982,15302,16869
8702,14027,10201,14404,6961,8966,4265,16705,17320,18125,7995,19463,9275,12564,13602,13607,1253,9130
8703,5438,8710,13021,16990,19110,3506,6376,944,9160,2939,8255,12576,8655,1701,3958,145,10964
8704,16365,5249,15261,4780,13952,15906,15246,4152,14171,9058,16095,5640,11759,9479,19584,9499,5218
8705,6100,13180,7402,15685,14821,13255,7237,15657,6962,9562,4330,13806,6536,17428,6136,614,11853
8706,16804,8680,6551,14147,4327,2371,10452,12276,3132,19684,19517,19367,18353,18428,1306,6930,11460
8707,4774,12789,4342,17345,1536,17042,11010,19990,8517,3853,3829,12340,14259,18871,17578,15209,14957
8708,8401,8290,12709,11538,3620,13484,13432,13185,9421,4085,4196,4406,18537,460,9406,3269,13625
8709,13909,17793,6112,11787,11415,17843,17254,18463,16557,16903,15555,6393,14799,16966,5627,11872,1068
8710,11630,2004,4609,18731,1100,19230,16681,4776,12509,6986,10226,7800,14291,17904,6396,16750,17694
8711,11549,10480,17615,6267,8105,11020,6124,2445,14021,14390,15599,4456,19879,18402,14965,916,12004
8712,12743,18710,19604,9627,19487,18946,5889,9404,8262,19380,103,7543,13205,11336,17435,8081,280
8713,3663,17735,781,1347,1430,11384,13618,8065,12708,5381,10991,9003,7399,2167,18714,11397,9543
8714,9833,14421,163,11153,17056,18595,10356,17178,7438,11325,6189,2884,19745,5973,19993,4622,14355
8715,17076,13261,7743,17005,15146,2177,10394,15189,12577,18627,17570,1356,11921,2287,12395,4143,15085
8716,18166,8837,8750,17530,3077,16723,9219,14216,11744,7284,342,13401,16944,10898,14464,17265,13538
8717,2948,1541,10049,17733,10584,12183,1180,506,13771,18983,11355,10337,13353,1094,5678,19471,13461
8718,576,11456,3443,15865,4583,10293,15169,11998,8792,14809,6471,1779,18466,10553,17135,4815,17112
8719,999,15050,10074,9913,12337,13218,14092,3735,6644,1959,15656,17463,12189,17114,11385,16755,8079
8720,11391,18691,18649,16493,10802,18776,12327,6583,2015,18175,1757,9297,10543,16204,3969,5656,19504
8721,8607,6119,11521,7850,2651,18837,7037,9810,15955,5658,17257,10134,11261,1322,7006,8019,5565
8722,2898,716,18688,3522,8674,6197,9167,15704,11090,14842,10177,3677,8093,5398,11074,14409,14491
8723,11818,979,14257,3007,18060,16424,16924,19220,3152,5606,725,3592,4255,7009,17227,8780,17335
8724,3739,18996,5373,1106,19882,18817,18100,10223,10809,12516,17073,267,11446,7067,5955,10812,12657
8725,11274,19527,2113,18520,1595,16877,8388,12098,11409,8915,3045,19869,3649,9635,7971,11671,5053
8726,10020,14518,3343,2353,5952,894,3782,5567,1132,19802,8782,4477,729,2499,17786,14239,11733
8727,13367,6205,6894,10787,19008,667,4420,16053,13521,15175,893,447,19424,7134,13330,17466,14289
8728,659,1359,9706,15800,8435,14515,16878,10121,19596,5156,7985,5763,8664,6147,5798,16030,15927
8729,516,15936,10509,6511,15250,3832,217,8500,9450,19436,17783,11146,729,15980,6842,18904,18622
8730,18127,7155,13683,14787,7635,9693,8702,15175,13782,10959,15682,17161,17085,13424,689,3364,7884
8731,16902,17718,9435,13299,12738,13664,15793,4570,19884,15734,2059,8973,6111,15797,18652,17998,4019
8732,19644,13321,12392,17368,17892,5941,13249,19568,8978,5121,14207,4662,12208,890,9540,10379,11006
8733,14706,12059,10931,14685,5654,8501,6451,10584,8767,4612,4031,7154,677,6014,13422,16071,4408
8734,109,5116,14760,3506,8223,16920,3381,18718,6263,16852,1214,11083,15236,830,12127,5540,3674
8735,11670,302,8019,18290,18465,8183,2517,5777,11645,7016,2878,5993,10382,1032,16058,9780,7397
8736,8466,5797,7944,15419,19966,16311,12331,15326,13032,9493,6991,18411,14333,10861,14649,10202,19737
8737,17441,4938,10676,8628,16985,15759,17438,965,19377,12349,7464,1721,4472,13242,11519,12131,13509
8738,10056,1646,5872,11909,7551,1265,14146,8511,3603,4825,16517,17357,17843,12897,11589,7241,7100
8739,13749,14225,10537,15192,16042,19534,10395,9761,5406,17834,5274,15173,15090,13632,13018,14307,18125
