"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
9146,13533,8291,10731,18863,11393,4759,17840,18042,17859,2159,14055,19284
9147,18510,15196,12766,19915,13923,18413,11631,9643,7715,10799,13696,9887
9148,6646,11145,7149,3630,17312,9465,4798,15634,5162,19431,17694,9300
9149,5739,12230,5809,5052,6119,8352,16177,12474,14080,14067,14837,4492
9150,1508,7479,16436,4653,2225,18487,14005,4690,2723,13783,3503,7921
9151,17781,10489,13874,16411,4013,8511,8814,247,4610,6483,6126,9872
9152,1323,14404,17054,14468,12843,14676,8755,8677,7709,15408,19620,6895
9153,6661,18905,11757,12711,3419,4371,782,8987,4995,6690,5241,9896
9154,13723,14127,1849,18074,6628,6831,3747,6846,19175,303,517,452
9155,18070,14708,5077,1081,5362,8878,2389,19671,15544,15140,12052,9951
9156,10953,1557,15038,10710,19498,18517,1729,5144,3460,17062,19630,667
9157,16140,3802,8932,17370,14860,8345,3284,12097,3954,18367,4655,11020
9158,2785,2305,8463,4121,16178,14837,7474,12268,9889,7320,16567,19104
9159,8179,18758,4606,3922,8739,8817,10742,3532,17271,4064,15371,4213
9160,7412,11836,18598,3294,6681,198,8031,4553,19112,16016,2179,13799
9161,11952,17731,15978,14930,19019,5317,11452,19905,130,8085,12393,16934
9162,16383,14423,9428,10038,7805,2899,13009,9509,9811,2711,9216,3986
9163,2312,821,7671,7513,9084,18863,2390,14903,6792,16706,15117,1582
9164,9935,2687,10470,12276,13748,500,11800,14713,1891,2244,19275,1799
9165,13466,13555,3944,7710,12029,16284,11894,19092,12151,5265,2547,12146
9166,11823,6955,6858,5562,12773,11013,12915,11100,7212,13818,1679,7110
9167,604,12586,17747,16476,7839,14959,18305,3735,7461,7712,1401,14013
9168,11407,17577,4414,17495,9852,17071,15155,19942,1976,3918,12130,11318
9169,19367,9465,2104,18907,2055,9529,16814,11973,9644,7813,18962,12077
9170,15908,5099,11836,6382,527,15562,8777,15912,19738,8024,2078,14393
9171,17510,13596,1571,6800,11723,11493,3240,13701,18814,19935,16468,3461
9172,4463,15487,13854,8957,3975,722,18641,1846,486,13969,17682,15192
9173,10917,18518,11947,4305,5562,16925,17778,11712,4059,14656,1370,17317
9174,14015,10435,2143,17406,9519,2398,2696,11127,9145,13913,1170,19952
9175,19047,2651,6612,17299,14493,18442,11627,18220,11191,9303,2791,17696
9176,16926,9447,2842,5397,1615,18940,9903,2706,8193,8511,11785,17154
9177,1970,6093,2952,4578,4669,14869,3642,10375,13913,8189,18191,3248
9178,17534,5173,11871,14764,9495,7369,2757,18476,11883,13323,11661,11496
9179,7315,1337,2880,2779,11404,18992,12443,4148,12252,944,17391,9921
9180,15618,8528,9959,15186,18545,12415,12945,6589,9198,18365,10328,16474
9181,13202,12215,2376,15578,903,443,17451,11735,4004,11485,4646,16240
9182,13023,11972,15510,613,18163,16409,8887,14419,16038,12670,4094,3738
9183,19086,13348,8390,4781,8818,9414,11711,830,17553,9619,17368,12264
9184,18276,1080,12619,4581,5863,14245,5732,14833,10580,15917,8693,16586
9185,14182,1390,19741,4590,18501,9736,15338,10461,16076,2618,13836,11535
9186,13993,9152,10365,7320,3390,869,3648,9135,10295,14811,9662,15418
9187,4148,13894,3602,11829,6032,9366,11432,8425,18872,11531,2959,13500
9188,13821,17868,166,3694,10254,9652,13527,11227,10704,13525,342,12202
9189,5342,7094,11652,10643,13669,6573,4292,17240,6242,17339,3759,10634
9190,19641,11839,17823,8194,10601,17391,3365,9820,5464,11996,5959,15829
9191,16143,9918,14855,15368,4436,1780,14436,18645,19166,1127,7189,3245
9192,3755,1208,7194,15615,4267,13070,8936,12344,15563,14970,4564,5076
9193,1110,17745,131,18407,11297,10427,6856,16333,2617,17196,250,7461
9194,2501,2093,14965,9314,18491,8122,8613,6063,12849,3479,1079,19277
9195,13031,16983,18259,2091,6583,11613,1998,18227,14583,1138,2446,7324
9196,7829,18868,3919,5916,14922,11198,11908,10219,3969,16042,18296,8128
9197,6617,13248,1581,1200,13146,12187,15752,16226,8007,2413,11288,15097
9198,2075,18060,7645,19591,887,8452,16500,18769,3607,6691,18997,15698
9199,11772,11332,16491,3712,2044,3379,3941,18015,12490,16229,10139,15151
9200,8279,6856,18603,2798,7387,5504,19593,18463,7963,15337,5355,1916
9201,14733,7376,14185,18474,19506,5455,11849,7847,19677,13067,10864,5761
9202,6293,2057,14632,11353,4738,11008,3241,1756,3618,11344,5379,1077
9203,1410,17894,17091,19889,2079,4003,11404,10817,175,18695,1627,12996
9204,6400,4987,1192,9471,13320,1913,14998,10475,16601,4928,4094,13157
9205,17094,14698,7935,4489,12720,8164,17663,4291,8138,14833,7402,11888
9206,13368,897,15936,6835,16424,3233,10086,19683,13517,8069,1371,5651
9207,7103,2171,2875,8231,13862,9918,15243,18517,794,18578,7220,1228
9208,493,4890,14604,6441,10836,1400,5734,19602,3351,13588,11256,10627
9209,17783,5985,10249,5765,6461,3121,11889,3707,15675,11120,10484,15521
9210,11314,7179,579,1258,14956,19657,11754,6466,13883,19873,10375,15564
9211,1382,12192,6875,10665,10470,15793,19530,12620,17898,10859,13181,10006
9212,5057,18439,2390,17305,11892,13358,564,4293,10358,1239,15837,14165
9213,16821,6789,11442,2835,11362,4045,2951,3642,16159,210,19747,5721
9214,1649,6287,4555,2193,11597,15328,16315,12895,12311,2388,8566,766
9215,6828,2992,10501,18253,19490,15764,18158,6396,16320,7071,9855,9119
9216,12352,11476,2529,19543,15561,10616,6017,2561,8043,2598,7436,684
9217,11385,19854,9516,6155,2950,15500,5046,18063,5473,12166,9447,12960
9218,16730,5794,8333,10827,516,14910,6367,16788,13345,19869,8062,19998
9219,19110,5835,2503,18609,13160,11790,11997,6320,12826,3202,6874,9324
9220,7494,7924,3999,9098,12382,14171,2478,8452,13776,18636,10161,2452
9221,18891,14321,432,745,860,16887,9550,3899,2296,6721,11570,11973
9222,15069,7579,981,12133,7026,8448,1055,19131,9906,11946,3215,1916
9223,245,14116,18905,2076,19144,1809,12649,2626,16152,17298,3617,19843
9224,17896,10393,17944,12327,18122,1602,1010,13011,10589,2987,18313,423
9225,445,16923,13959,13681,3345,7071,12108,17165,2281,16681,1404,6918
9226,6874,17307,7204,12469,1959,18082,12564,2285,923,5487,18393,3997
9227,18693,13813,11970,16645,11897,12120,1265,7096,3125,14934,13210,7034
9228,2859,9828,18300,1253,13190,13595,17420,9928,14722,4116,468,605
9229,10944,479,19318,4993,6369,15149,9673,12438,12076,4367,14208,4758
9230,7675,2001,13210,4254,15171,16182,16585,124,12633,9360,1945,3228
9231,13180,8088,3063,16958,18412,10681,870,4046,17161,6353,4734,5502
9232,1511,10536,14626,13132,11060,19865,18213,14504,12665,6738,15751,199
9233,12618,4012,7396,16605,18947,12926,7450,4575,174,16395,8283,14361
9234,10523,6470,14769,486,3828,490,13410,14168,7912,17901,2820,11078
9235,17743,1761,9206,7337,18873,5167,2084,13603,1832,11758,12311,1406
9236,19187,7366,7064,7352,19191,5168,5981,19199,16417,1979,13430,7382
9237,13496,12075,19933,7056,7696,15248,6654,10832,7982,189,15153,10086
9238,4499,17748,17544,18253,13042,6871,11865,15566,4482,3480,15556,2205
9239,14253,15410,18010,12863,3808,17979,5198,7304,3700,12683,17031,15632
9240,12256,11742,7197,5008,18751,6302,17710,7151,18173,15935,11599,9269
9241,17237,3408,5854,2335,8520,2963,15367,5532,6284,18998,6578,4146
9242,16050,5965,5695,1346,1708,1358,9199,3180,4199,6280,5531,16259
9243,10320,19458,18112,2615,15731,697,1873,2821,736,4075,19293,13834
9244,6250,8743,7969,17625,13176,12622,11890,15328,1715,4485,4873,10469
9245,18124,18718,2701,2326,18826,7267,18152,3769,7401,11514,17127,4591
9246,18063,12599,10122,15268,7046,3941,10911,15302,3935,6423,8662,13814
9247,6550,2086,6940,7978,17999,16016,2721,14026,18091,10673,2602,313
9248,13640,14837,6197,10640,10966,13790,6441,5317,13471,16923,6898,9519
9249,6752,11524,18209,927,15188,7744,1055,12913,3790,3829,8967,16657
9250,11211,5438,19832,15308,10277,2364,19168,4135,10242,12632,17459,4602
9251,13646,503,14794,11396,15778,8800,17019,9694,1134,6346,8550,17030
9252,14426,10301,6661,13543,10079,12807,2936,16479,16935,7987,12519,4101
9253,7788,2630,2766,1004,7623,4980,17421,18939,16862,241,17845,18292
9254,11467,2483,12235,12756,3055,2048,1428,6934,16520,5050,17543,2834
9255,10780,11541,2188,18943,15293,10781,13650,9448,6032,19940,8461,14885
9256,18309,214,8059,2242,4075,6176,16523,2456,2913,8084,13062,10478
9257,17176,3252,18945,18866,5362,9006,9165,16381,11169,8902,4206,4781
9258,13419,12440,18933,13453,15310,12821,2478,3853,14616,4223,738,15841
9259,4956,17199,18429,3965,15515,6006,14819,6845,1230,3547,3182,14301
9260,1789,6579,18334,11965,12108,7439,5374,17043,120,7412,17839,7810
9261,6857,14692,12972,8111,7840,4777,18139,19833,7336,9844,14336,17820
9262,12120,3479,14506,16796,11659,17988,9551,19574,11188,2661,14693,19640
9263,6860,11190,7319,13892,16353,9880,1426,16120,4873,11663,4438,2213
9264,11902,12773,11370,3690,7146,3841,8624,6883,5158,17030,19933,18970
9265,5071,18638,11007,9209,7157,19997,2974,2386,15497,14603,14586,11046
9266,14644,8931,18833,2773,5409,17243,7811,990,2473,7063,9879,5862
9267,15858,13102,16520,2612,16153,17354,6931,18016,4167,7720,3901,6195
9268,17536,7223,15709,8506,13999,5544,8500,13820,6005,9766,10164,17970
9269,17851,5193,9847,16672,678,1129,15079,15122,12418,1349,4075,4723
9270,10323,14682,16600,10727,12211,12060,6236,7077,16059,17239,169,15609
9271,11753,11950,19282,16336,6108,4978,7855,3843,15922,8295,18368,15489
9272,17805,19827,13128,3544,17269,15712,2072,2306,2983,1283,17207,10384
9273,15858,19046,7188,19577,8673,9091,7144,2704,12446,14034,19819,14667
9274,14027,17645,6433,12336,15195,6429,688,5814,17308,17918,18151,7582
9275,11896,9920,14250,12656,2199,19943,12059,16328,12737,12282,17048,2709
9276,14763,4970,19141,5408,15031,2929,17310,14168,3879,1193,5898,8705
9277,10961,7949,2110,5980,9348,6426,7302,10947,1531,16448,18707,4380
9278,8736,221,4893,2874,1956,6929,18652,3703,16477,4915,7839,12266
9279,5153,7093,11172,8507,2793,15822,1720,3109,8521,8253,18697,18337
9280,4670,19343,11618,18923,15721,9742,17767,12210,18353,11261,16258,15441
9281,13093,18871,445,1631,2271,4817,7928,10072,17625,14277,11313,9904
9282,6810,9471,4263,11463,17598,5155,2843,17230,8617,7128,1400,10649
9283,5782,8558,9907,2638,16102,12186,6787,8128,109,5453,13119,9029
9284,2234,3165,18523,19278,19984,3666,18849,10797,2415,15347,16090,8406
9285,17438,10835,15900,8138,5539,6685,3266,13464,11553,17962,12785,14324
9286,5392,17199,5231,14514,11299,13247,5162,17669,13685,12380,8528,1793
9287,15539,19764,2667,18901,8341,4565,4493,5291,9804,17495,15710,11241
9288,17884,3173,4304,7497,2770,6059,8457,4576,898,15085,13453,9867
9289,6150,10150,17850,14342,19039,15109,4098,12276,6112,13964,16783,19511
9290,3593,9682,2521,18441,4248,14893,4527,13907,9586,2207,19712,1318
9291,5878,225,3802,8567,4438,18680,1949,6635,1555,17251,3439,8223
9292,12586,10223,17951,10752,15262,11251,6760,5562,214,6178,583,3673
9293,2257,15901,12953,6230,11935,15275,6426,18445,6693,16436,12184,9988
9294,16932,17032,4815,13113,15195,17962,13125,9706,11405,883,1338,17449
9295,12565,4729,5220,19694,13192,3763,12877,4925,14220,583,4311,14917
9296,13499,9796,19500,7162,19714,9641,19914,2256,19845,7339,5943,1818
9297,2191,14466,17715,2523,14627,8845,19645,12308,18458,3056,17524,11785
9298,18814,8470,1813,9789,1597,18766,4399,14770,15251,7214,1444,10290
9299,16439,7251,4625,10646,10882,15337,12940,3515,15891,19472,13892,10975
9300,11001,10734,18656,3451,17562,4774,18392,17948,7678,7387,10703,15598
9301,12801,14261,18260,1623,16654,3919,11958,18233,17886,5118,5056,1618
9302,6688,12642,1819,8552,7114,13408,1229,11618,5533,19035,7385,18665
9303,5484,18865,3643,962,10307,10052,5378,18624,170,17102,9540,7735
9304,16923,15701,10126,5014,15740,13012,6568,18030,4368,12010,15416,14397
9305,2364,4921,13430,12905,19996,7810,982,13281,11591,15045,7636,3808
9306,10725,13130,5699,18729,18038,11276,5787,4653,8682,7841,18429,10782
9307,16869,8907,18251,16374,14941,15886,12893,15464,556,17963,11831,3897
9308,14208,7055,1363,7971,14631,10051,11734,2859,18013,17227,6553,1960
9309,16276,17020,4473,14964,17280,10238,13519,12935,3929,19644,7326,7329
9310,9231,14080,3699,6101,8500,9683,4424,4210,17458,9826,10877,15694
9311,17541,14644,16762,2756,4480,10105,13307,5420,5861,5206,12588,9763
9312,4122,10153,2429,3842,11761,6007,18711,19372,5845,15810,14834,11910
9313,3034,11627,17443,6632,4844,2303,5540,10832,3732,12166,10753,3339
9314,3880,11799,18557,17938,11868,4811,17449,6390,3330,11681,19443,8993
9315,5279,19861,13097,10818,16910,14007,3668,6611,8018,4946,6439,8208
9316,6123,3474,18220,2433,6230,14829,13170,13086,1212,12461,16436,13914
9317,1976,2143,14346,12813,2655,9533,13130,13464,1744,6479,10619,14460
9318,1428,9806,16137,19838,7159,4601,18388,13036,4826,1704,6389,16173
9319,9532,2897,4998,4210,5954,14210,16287,4395,15678,19997,17708,9128
9320,12530,17537,19083,15566,19953,18727,17259,7561,5370,8341,5538,9943
9321,8675,8301,3110,14715,14871,18121,19824,1109,12363,4507,10282,19265
9322,11411,11841,13052,4581,3855,2760,10324,19303,4986,1409,14064,1175
9323,4527,6890,2223,3773,16108,13770,14815,19403,16481,14948,12985,1974
9324,11977,1321,5066,3013,12838,8360,10609,15570,5026,14999,6909,11092
9325,12300,2126,3954,14990,4456,12437,16737,1723,17275,7809,1232,1172
9326,5096,13254,5123,8094,18788,4550,17022,14994,11989,15616,5880,6938
9327,15704,271,6514,3920,5330,18519,19814,13243,777,18076,17110,1163
9328,2675,12795,4298,19085,19016,13846,3242,1263,14979,7318,4392,9755
9329,11424,5387,9400,7714,5317,14505,18167,12971,6381,18425,1628,7233
9330,19022,16800,15890,14310,8982,13068,10092,11167,17601,17226,15387,13151
9331,3624,16592,18101,7826,12242,10640,7140,12006,12209,17832,7724,15160
9332,6105,14893,17429,4415,7658,17991,17714,11061,11878,5263,8389,10337
9333,10695,9603,5713,14017,10857,9678,8984,1999,3644,4443,19798,18867
9334,19538,2956,19955,14970,13236,11173,17579,5867,7377,9070,12232,17712
9335,3239,19734,6108,17217,2062,1660,8984,7663,17110,4741,3484,15612
9336,13105,7237,18872,2357,18744,9228,15852,11193,1019,2094,17214,14676
9337,15807,8888,4423,16642,13998,11278,12030,13673,615,7489,4449,9592
9338,6949,10700,18505,14256,7010,9332,6247,3923,7226,4936,14306,5283
9339,12731,6070,8350,6271,2727,11935,19197,11118,12655,8489,19088,18110
9340,2846,17252,14404,4601,11277,15742,11601,7768,9933,11726,18302,17690
9341,3358,2677,16956,15961,2660,18872,5292,18808,7979,8152,15038,240
9342,8962,9226,19335,13937,5191,17717,14493,11933,7205,6312,12457,14432
9343,10724,268,1529,17466,8917,3505,18472,2229,1980,13956,11687,14049
9344,15412,8257,9866,12862,14021,4444,5818,19517,7298,3780,1477,10277
9345,12464,14963,11751,12921,118,9555,7097,18337,11508,9946,6726,4129
9346,19655,13671,2619,3996,17036,5770,14486,19355,5443,12970,19365,5514
9347,7373,16773,16887,9457,2039,14752,10606,3531,19754,764,7721,15674
9348,9194,16717,5889,11241,15080,9262,12353,10205,168,4201,18653,11251
9349,14446,14158,15221,498,19643,2903,13269,6572,18699,16019,7077,3700
9350,13975,12138,15680,4678,12579,2031,5028,11443,7879,14393,677,18523
9351,11669,860,2310,2103,5373,18180,2138,1642,13189,13436,5967,4547
9352,5041,11012,12182,17557,15256,17399,2903,2969,16688,7709,14850,19464
9353,3402,5116,11633,19562,6477,2345,14869,17109,18624,5390,7140,3920
9354,2982,6472,14037,3238,12952,11169,7352,7964,17083,6739,13859,17196
9355,17762,279,14553,4002,7488,12183,9939,10548,19306,1104,17475,19996
9356,5113,18220,5324,10373,3557,16495,2918,6867,7937,8890,16192,11161
9357,9881,9478,6248,17758,4571,6976,1755,783,12212,1194,7186,15029
9358,12689,2796,8142,5748,14867,10601,17997,15474,14752,8753,4745,12675
9359,18833,11149,6284,406,12968,3620,5421,1846,19587,16327,881,15687
9360,17059,19460,19466,250,14889,16772,13464,13393,2095,3818,9616,17215
9361,16614,16633,12433,8490,15904,2458,10809,9773,10970,9025,6653,17614
9362,3464,11142,16020,3179,814,18059,1218,19807,9039,14960,11392,9682
9363,4991,3202,1289,7326,16162,1319,4547,2218,5565,16808,15199,15977
9364,13543,16860,19298,1025,14645,13110,18620,14870,10710,11878,18436,4386
9365,11496,219,17082,19032,3869,8272,5227,11119,13940,6506,18850,842
9366,4223,9298,13433,7077,12502,6942,7235,17332,8908,16248,5296,9178
9367,10388,17341,7763,18661,19453,6422,7447,13995,18578,7185,11140,7478
9368,1789,5342,8307,13968,15488,1811,601,1277,1790,8719,16826,6609
9369,4447,6164,4438,3072,12260,4202,13057,13002,11428,11617,9083,16370
9370,1038,9759,6723,8803,19564,3429,18924,12551,2408,18906,1402,4656
9371,7299,11776,9096,15366,1947,17318,13471,9448,10487,16674,4757,2893
9372,2548,13110,3364,6021,9849,14117,18125,5551,15313,16410,6147,15223
9373,18362,10855,10493,15011,13536,9964,12647,17094,18476,8373,133,428
9374,4498,1311,2355,3618,19597,7120,9496,14377,8808,11511,4574,3646
9375,10547,2466,7837,2380,17216,11220,4596,15434,13824,3893,2312,8477
9376,2872,14569,16892,5137,1064,9644,18762,13778,13811,4431,5619,1786
9377,3053,1693,14376,18194,19780,155,15128,9562,18345,4996,10588,1839
9378,5676,9727,2826,3660,6908,13719,1752,6197,8618,5592,11765,445
9379,17440,7219,13132,8784,1204,6842,16171,10004,4394,17171,15811,17097
9380,6120,11018,5802,19720,19786,5547,10717,2799,15822,5430,12967,8775
9381,16729,9412,8963,16049,13417,5926,9524,18329,14192,19618,2745,6156
9382,16340,17361,18872,7115,9340,15775,13060,18483,11327,2557,3524,13299
9383,14162,5034,13113,10586,6683,18689,15850,12814,1225,2015,9460,604
9384,9201,7920,1937,13486,13803,2677,11608,7586,3935,13098,1453,8994
9385,6579,12705,6767,16287,6920,12275,18580,9456,19345,17867,11983,11358
9386,14214,18757,4833,13947,7131,7087,14766,16083,9215,10944,18234,3870
9387,10473,19786,18634,16834,3384,2610,18373,15640,11676,5766,7564,10448
9388,15247,15337,17642,9175,1666,15931,11372,5726,17467,9862,12161,2318
9389,15828,8727,7197,9509,18934,6738,13949,12438,9086,15303,15892,5172
9390,11602,145,879,6403,7187,12440,11783,8467,690,448,3218,5196
9391,13646,11135,17782,18146,11472,13256,15280,15938,2270,1457,7349,10762
9392,18547,12662,3723,7678,15325,17652,12035,14792,18334,10748,12176,633
9393,3160,13399,509,6176,6978,6362,10010,17250,2691,4891,6511,13068
9394,6716,16309,1760,19018,10716,19846,2657,15745,5779,5301,13624,5522
9395,15624,9438,11950,16935,105,1088,19830,7610,13947,11685,2549,297
9396,15544,100,6484,14393,10672,4656,16165,4144,17324,18104,18797,4983
9397,11543,6491,12033,17210,7203,13260,19306,8799,11043,15167,5098,2750
9398,4301,8250,6867,17533,10624,5960,6786,18341,3317,3776,16949,388
9399,8560,614,12240,7642,7036,6704,16939,13455,8108,2837,5182,5453
9400,10938,17667,6337,6645,13031,5568,12973,14325,10824,1167,6608,1992
9401,15048,3581,14550,3154,4783,13291,1218,111,12069,15967,2136,3680
9402,5718,14986,6661,2728,9778,4054,16614,7143,927,9676,15738,9579
9403,2412,6563,12172,470,2115,13977,7435,6440,7930,4757,19963,18124
9404,15433,2137,16492,8485,17097,7863,12775,6551,9317,5735,19237,18027
9405,2522,14673,7672,10542,7377,7891,381,17938,16714,19699,11225,3782
9406,1463,11240,11101,1045,786,8771,12031,2320,12724,10451,3074,5232
9407,5506,18875,18148,15732,1031,7469,2685,19274,213,13023,16555,18417
9408,15618,5659,15920,18475,2159,14414,7761,16223,13847,4772,3158,10927
9409,6513,17846,13292,4001,10193,14171,3668,15821,18750,7861,11947,16490
9410,6200,12970,11405,10747,9617,17317,13527,5421,5590,19584,3009,8964
9411,10147,3902,4574,19920,12601,13254,17508,6819,16323,3454,12465,19626
9412,791,6405,17065,6067,12186,16147,9849,16556,13648,9318,16573,3796
9413,10316,4325,19716,2938,11579,12771,18984,13522,4655,13681,11775,10877
9414,14264,4279,6707,16499,16573,18298,16744,17961,16325,8550,351,18941
9415,14930,645,11476,17644,6251,12968,2435,16667,3028,14674,16394,11729
9416,15725,6649,425,6774,12803,5195,18198,13546,15811,9719,5142,18494
9417,14619,18283,4955,14630,18370,13683,9785,19839,7160,8606,9276,15427
9418,11852,16432,6845,15276,12058,9669,4730,497,10344,1231,674,9282
9419,3069,1766,6755,11576,13706,11927,10168,18024,1473,6410,4228,10882
9420,11457,9789,4554,3839,1000,14557,9802,7517,10284,1820,14141,5836
9421,9504,11498,1629,5936,2810,18508,8025,7011,19505,9203,3362,12280
9422,3622,9829,18458,8054,19408,18652,16523,7700,12585,14110,7003,3458
9423,4485,11891,11812,9974,1131,14538,5271,17429,4373,12053,6737,10242
9424,2946,18539,17609,17021,7241,1425,9748,6170,2637,11789,2434,4096
9425,2058,19874,1794,16251,18033,18789,9118,10853,1431,12128,2247,14513
9426,3463,18941,13791,2795,16765,11420,5960,8876,16293,4874,15719,12257
9427,11215,17353,12931,11765,15244,4940,6827,12616,2295,8973,398,14558
9428,1532,11689,14859,19724,19002,9816,2612,16314,15121,6354,2179,16228
9429,19898,5363,13773,10100,17341,1561,11912,12575,6709,9531,13868,17086
9430,19852,9973,17460,16299,1342,13500,15561,19411,19772,13141,19515,19591
9431,12893,1877,17748,3239,14037,15172,10394,8591,2335,5351,7239,1129
9432,8536,16314,2343,3659,3995,10199,16910,14487,487,12133,8060,9785
9433,11850,10485,12115,18623,17337,16332,5206,9176,15851,19658,9100,2193
9434,13320,4533,11236,19475,9625,1651,1427,12109,6733,15534,17932,726
9435,12773,17827,6785,4023,19812,1529,19446,14080,17575,12849,5107,6445
9436,11392,11326,15029,7571,4604,10078,4752,12417,4061,6504,3511,9491
9437,5937,16956,8654,18131,5954,5615,12477,6451,6485,18464,19239,19804
9438,17026,16823,2401,7859,5022,5841,235,5147,15010,641,1786,3916
9439,8122,12570,16448,8582,12169,1902,9944,3444,447,16734,4810,1833
9440,19542,1061,9608,13544,1811,4033,4422,18994,19260,7415,1570,13703
9441,9542,3602,16379,10677,1190,3632,9239,4660,7572,15250,6587,7752
9442,14575,9487,6247,10085,11249,16654,4013,13089,208,15929,13826,15439
9443,11250,9793,10788,10863,17257,12258,18429,6678,2156,1841,8482,15247
9444,5476,11243,11914,11203,3387,9136,13861,4609,14128,11682,17524,2737
9445,3486,9348,17094,3300,6297,11271,18348,12847,19602,5354,130,11583
9446,12013,8878,15242,7539,16437,477,9251,2965,9191,2639,5062,2337
9447,7395,4592,12670,17168,1444,14424,18198,7270,6093,16854,1825,5598
9448,11056,12822,15490,283,17512,16003,4442,9029,1564,2062,5955,10539
9449,2046,1675,4953,2470,7102,13616,10727,6164,552,10509,7120,578
9450,9654,5456,13205,18697,7773,8723,1950,16781,11162,3848,10542,7929
9451,14820,7354,3186,13029,15097,18606,6997,12821,1829,9260,16660,19763
9452,13608,926,4440,18521,14291,3656,11803,16882,16068,16277,19991,15931
9453,910,11058,17793,18372,9587,10241,13180,5272,13024,13911,4109,5816
9454,6830,10203,15092,13586,13717,17085,2614,4322,2383,19328,17203,6819
9455,9790,8103,14548,6211,15225,18003,6539,17682,18425,2608,12837,11902
9456,5621,12430,320,11948,5379,14724,11954,13352,1463,5106,17625,15035
9457,6327,16132,669,19234,7232,5779,7327,4818,8259,8702,11982,12241
9458,11580,130,720,4303,9543,6130,13015,8755,3463,14158,10039,18851
9459,2648,8151,289,13430,10930,5799,14560,9080,701,17995,5677,19176
9460,13408,16279,6697,12041,3940,17800,11446,18884,9162,7304,7668,14412
9461,16749,11549,17040,3108,11224,12053,11729,8480,8824,8854,539,8050
9462,18872,10131,10998,10133,16972,13520,2818,1921,6069,2859,15366,420
9463,8207,9499,7510,4149,16437,134,6560,4339,1878,14559,11437,3592
9464,5642,11673,5784,652,3914,10946,1828,831,10013,17415,9122,6038
9465,6055,2735,18015,12750,4917,3953,14913,2703,3987,17031,14614,15763
9466,10573,14563,9756,4017,14879,5721,7817,6935,7200,5941,676,6387
9467,18199,9320,3664,7041,6491,5837,8857,17645,5840,12090,12077,17443
9468,4538,9556,13321,16355,3929,2197,16646,171,14661,8239,13251,11811
9469,10895,9288,9698,13929,18684,10149,1250,13557,892,19483,15912,12845
9470,1501,14258,18866,10905,5730,1614,213,4105,5952,6551,9353,6017
9471,17426,1146,7977,4627,8101,2645,11957,2004,1092,14660,6550,12249
9472,17872,9743,9272,2641,3841,11767,18947,7594,7059,12445,6821,13996
9473,19498,8015,10451,18333,2499,19079,8766,13229,7165,14786,6434,13079
9474,10514,10051,10685,12582,12523,9160,19963,16524,5096,10442,7747,430
9475,17406,396,19702,6299,13311,19853,15392,18874,18924,1684,16727,12357
9476,14859,982,15917,5935,8760,15692,15145,6090,7155,3246,736,11929
9477,3544,18383,19694,1655,10710,12721,10474,615,18309,15987,3448,9439
9478,3671,18480,17670,19284,17777,5455,16907,14776,1429,9517,4035,17990
9479,6705,10715,9718,13978,6157,4160,18469,17340,10533,13961,19267,1034
9480,10148,1685,1107,9230,18239,14274,15123,944,5574,6681,19716,9974
9481,626,3637,10485,17567,17564,1675,16241,16977,11421,9669,11179,11918
9482,13644,4385,15990,12058,489,9419,3648,5268,16505,7391,15313,13592
9483,1855,1834,11323,11395,18855,1638,463,4915,5178,8835,19443,14282
9484,7865,9525,15462,4485,10608,17136,9863,17697,1126,3253,8740,16806
9485,16211,19526,16844,12408,13560,2614,9404,13614,17739,3835,17801,12173
9486,6844,3136,9185,5177,12483,6727,15603,6650,11118,4798,13563,755
9487,12534,10034,14392,1715,3526,6250,971,14677,15014,7722,5737,14008
9488,13689,8442,4141,11625,18444,5471,12053,1561,8965,8224,14845,11745
9489,13104,5816,7728,7345,12695,12672,11204,17068,9235,5113,7156,13463
9490,19238,5502,14832,6421,19760,8699,18428,2374,11959,11021,17034,2713
9491,13163,15116,9525,5891,7039,14611,1235,11447,12180,7714,6084,8598
9492,7495,9340,19205,6374,8239,19387,1945,975,9330,578,13568,1146
9493,16627,18626,14596,6511,5627,19308,19191,15653,8766,3228,14209,1011
9494,7438,17629,1367,12626,17800,1526,12913,17729,8141,12227,12838,10823
9495,2201,12006,12338,235,3028,6157,14088,8449,16165,14116,7507,2497
9496,7174,13179,13952,7617,13741,6489,2161,6992,16854,15395,10028,13621
9497,1094,2583,11926,16279,8398,7159,19963,718,6612,4233,12169,2563
9498,3344,9253,5751,6565,13543,16107,3349,12733,12532,6096,13088,16195
9499,601,2972,7736,8111,3367,19983,14506,2855,1849,12180,15229,5775
9500,18750,3437,12956,2975,19165,6112,15607,18098,14582,14648,18063,8903
9501,7269,2405,15462,6646,4437,3491,5805,4270,18815,12621,11560,13414
9502,11922,4855,13425,15234,10134,10114,15817,1661,11781,16829,4821,14594
9503,12610,3294,5799,11280,706,15853,18323,11599,7648,11886,19595,7862
9504,18348,16869,19854,12756,7170,9562,11250,1146,10917,17646,16836,11841
9505,7671,18079,5124,1453,15540,552,10440,8212,8796,16626,10529,2688
9506,1593,14863,1440,16091,9996,15780,8856,10469,15297,15686,3597,1744
