"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
8891,3515,19516,1120,12576,12881,1504,17113,15167,3069,13471,19960,12839
8892,5146,15239,3555,17563,5813,11236,19787,10575,12820,1162,19882,16025
8893,10892,12852,2689,18216,2988,11329,2177,17151,1594,15695,9063,15907
8894,9094,14993,18349,17586,12280,910,15434,1482,17303,1741,4203,6991
8895,17134,2677,15895,4557,1714,15187,4063,13696,19840,12658,18202,1186
8896,11243,10624,10538,5885,16218,19883,11360,18304,8549,1091,14364,4888
8897,2395,10871,16222,18792,10622,18805,3998,548,14247,18873,18552,14358
8898,6192,2203,2371,6408,2546,18797,7888,8706,1203,11068,10941,6442
8899,16336,18392,11847,1338,10156,13901,8705,16115,2634,2763,1479,15279
8900,1256,19953,19565,2481,16473,19898,18776,14891,14100,13761,2251,467
8901,10751,14819,18308,13970,19478,3807,19593,17719,3410,13957,15791,13553
8902,15532,12435,4065,16921,18135,10315,6354,18803,15022,9864,17869,634
8903,18586,3126,4942,11525,8113,11697,17818,795,10511,8422,8062,1236
8904,18863,19046,8396,15380,16037,9892,12498,3462,5830,1008,12268,3893
8905,1064,11507,7309,3400,4047,6179,16401,19687,18224,3860,13082,713
8906,7829,14055,6309,5051,4920,16149,6600,13000,3534,14710,15491,17080
8907,19963,16660,8411,12297,14035,14062,15769,18800,13966,3162,469,18211
8908,4085,19129,11008,537,12261,13077,14301,2054,2807,6078,14643,13672
8909,5780,7029,8401,1456,2170,8826,13384,7322,2058,5784,19972,12941
8910,1019,17175,15383,13451,8485,8496,15200,19737,735,15968,2343,1698
8911,14958,15545,2346,15890,3307,9123,7186,17232,10902,3231,12012,2353
8912,15175,801,9593,11690,1639,19223,9123,13040,18158,9513,772,1839
8913,11491,8127,18375,13189,16126,4689,14540,6388,183,1932,18479,15156
8914,8489,8787,12546,5959,10964,8751,13511,3521,7907,17736,11542,1994
8915,15869,7839,13406,7466,5817,16434,3708,2257,14829,5430,11530,10482
8916,10529,17783,13675,10630,4707,13942,10322,18235,11558,11637,13126,13141
8917,19306,15827,5258,14000,6594,15000,9964,18144,6398,10092,5339,2377
8918,18473,321,9626,7065,18998,5168,17195,13860,1903,765,12601,10225
8919,8887,3643,11808,3547,8067,19750,9222,16763,4714,7614,9257,599
8920,12007,12480,7707,18993,419,8327,5727,18770,8136,14424,16090,2547
8921,8253,3929,2610,2099,554,1051,8719,13273,2714,5534,2577,3815
8922,4506,9482,12757,2281,17335,14166,4933,11653,10211,9850,10151,12270
8923,9242,16810,17372,16001,19185,12513,7303,10158,6767,10095,10253,5576
8924,5989,2350,3504,8507,6058,8537,4311,14922,7662,4762,19286,6699
8925,7305,8601,3629,2917,19970,12804,8847,8460,19913,18320,13509,17352
8926,9556,10281,15624,6136,8821,17999,3157,5442,5693,8843,18344,7100
8927,10551,3497,5604,192,14470,18023,1633,7014,12513,9336,10545,7630
8928,623,16020,19076,4155,15968,15569,13442,9199,13040,435,17038,13397
8929,11975,12068,11909,17806,10387,9413,2081,4935,6544,19935,2004,14311
8930,9151,19881,5116,8621,18952,9396,7738,16767,17488,6776,5989,15980
8931,3262,16027,676,4924,6549,1665,3191,6102,977,676,3517,4021
8932,697,7436,17840,16440,3439,12840,5135,6526,4012,16943,644,17801
8933,15011,8805,7070,19146,6126,6656,5727,11056,2003,302,13485,18055
8934,13906,2704,13828,4403,10905,1705,13312,11709,6367,165,2917,13872
8935,681,14086,3213,17471,12423,1287,19701,1095,4184,644,16806,897
8936,676,2009,19970,16701,6737,11081,15154,16380,19047,16724,6811,611
8937,16087,3451,18151,15690,8983,8115,9422,19116,5544,2695,17408,17487
8938,10612,4673,16044,13132,6328,18916,8259,14075,6967,11738,7924,4881
8939,3036,2101,13062,7842,4398,13095,144,17803,2270,18242,11712,12508
8940,3215,14345,14274,10111,18685,10718,3646,1985,16455,3014,8126,5838
8941,10152,2245,4376,3838,6906,3229,14104,2589,3758,11478,6269,19534
8942,8460,7213,770,12952,4123,6186,15356,1157,13567,17702,7860,11778
8943,8020,13008,9941,12228,16118,17195,12892,6696,3551,17110,3525,6997
8944,17077,15374,6526,3999,19515,8617,19374,15519,8969,1513,12727,7247
8945,12842,19982,3851,8069,5121,2250,10018,7850,8831,4447,12654,1005
8946,13946,18570,10702,14121,14717,4786,1553,3275,15761,17842,15576,9866
8947,8396,16560,17660,2056,13203,14722,15442,6138,7151,7226,19149,2705
8948,5011,3138,15660,17472,12071,1831,11159,14819,13224,10894,6878,15266
8949,8587,7974,2873,11669,2303,16474,419,13357,3111,2213,18498,18458
8950,16172,18760,8083,17974,17932,14137,5713,6240,11053,8002,218,10076
8951,9457,987,17645,2547,9607,6368,4570,4697,742,7294,8384,10335
8952,16885,12178,5295,16482,14248,733,4264,1124,9978,8964,5097,7683
8953,14759,19811,15282,13586,11281,3027,9905,9916,10551,2013,2317,12595
8954,18595,854,10572,12483,456,1306,19631,13126,19775,14812,3205,11424
8955,14172,7008,8636,9455,2957,11160,7294,19339,12205,5907,899,202
8956,3236,7518,11815,812,7282,5149,19237,199,3272,1943,7599,1037
8957,12884,18667,4095,3987,13585,1581,9302,19525,1832,19896,12535,14228
8958,2257,17505,10269,10814,17265,9798,17326,7934,15541,1367,12544,10200
8959,18179,16131,16979,17993,14525,9112,9152,2899,4564,17475,4256,9260
8960,12841,4894,17674,391,13365,7061,13603,14552,12026,5333,17071,2035
8961,15032,4215,517,15648,19779,12807,12282,17013,1230,10880,8152,15986
8962,12696,14741,11907,11876,5829,9821,102,12216,1650,11816,5781,5886
8963,14260,13287,18436,5977,14189,613,19918,5897,14695,5701,9789,18530
8964,19856,11147,1385,511,3042,2461,18837,780,15401,14696,2986,15680
8965,3458,3684,4796,4307,18578,4462,11835,16451,12092,8081,1374,18339
8966,8647,9098,18651,2425,3230,718,1756,6841,695,18945,17831,976
8967,9457,16141,6085,16984,16127,7885,14200,4730,18659,4879,13357,14903
8968,10062,9500,19522,972,17903,2029,14858,4901,12629,3899,14863,7827
8969,14113,10233,6263,2162,12593,2028,19489,4490,17444,9369,7909,3408
8970,8020,15542,7675,10007,16750,15926,11759,5729,6559,14655,18759,2705
8971,19885,862,10425,447,14208,10314,1608,19319,6938,282,4307,7286
8972,9201,16882,15049,10885,9787,2001,3255,8012,19885,4317,9501,3105
8973,10971,11040,2392,3966,5614,9477,1780,17048,13047,1646,2335,15476
8974,1956,2808,19846,14222,17269,7408,16764,3469,7044,15943,15641,18199
8975,9590,4093,7978,8843,17690,8403,617,14416,8048,2320,4358,9190
8976,15533,9232,16904,15313,16954,8655,8853,9976,8511,12765,2098,11928
8977,13741,6326,18365,9173,17254,8365,3569,1926,1864,2194,15597,7935
8978,2120,14478,11014,12572,11868,17429,7499,13257,14162,17932,17849,13128
8979,11250,15440,6368,8363,14548,10558,10974,3469,12556,7630,6672,6585
8980,15707,17216,16815,10722,19180,11766,7750,2468,8789,12476,15530,19920
8981,19316,13820,19524,14406,307,560,8217,16736,2785,5243,15898,6535
8982,4157,10582,17789,5156,1855,10364,15226,11445,13485,7103,7502,11750
8983,11718,3695,7182,15584,15789,14175,14156,2184,13757,10492,1832,13549
8984,659,10461,4420,16694,13202,11837,18662,19616,7108,2125,7660,4643
8985,7943,15457,3104,5993,7139,18784,13462,8312,6091,11842,12057,2243
8986,3396,5827,13521,14379,15637,18519,2715,2168,11539,7104,16140,12808
8987,6302,15785,9130,13470,13801,7490,13119,14133,19323,3769,9467,18218
8988,6971,11975,13081,16516,14995,4439,2512,17994,3110,1658,18050,14900
8989,8792,19476,16860,12689,11721,10558,5459,8216,6685,12677,2665,1908
8990,6370,17338,18299,187,14755,14742,2137,466,16805,2177,14967,14812
8991,8903,6664,16755,18301,13119,18584,9407,18776,8743,7492,18493,18238
8992,7895,14119,6135,13711,19887,17055,7988,17241,1112,15123,11180,14825
8993,3101,8533,6431,8376,10488,19019,7668,3149,7848,2247,8792,5910
8994,16094,19392,8826,8630,10809,11646,1568,18129,18870,8329,8381,17312
8995,18369,8539,14206,9271,1190,1792,1956,14804,12708,18177,10113,17690
8996,10332,5233,4152,4475,6689,7655,12079,18772,7681,8690,17902,444
8997,6831,13707,2465,15117,448,16773,12555,7453,13014,19228,4243,7113
8998,18907,3943,3846,11634,14981,10700,9225,2321,10570,3621,11996,7372
8999,8860,4603,13262,14112,13291,4058,5327,18659,3726,3213,13513,14040
9000,19295,6728,9623,1695,15599,5300,15920,19076,18822,16688,2971,800
9001,6202,12559,18320,18005,18640,16319,17729,11146,11722,4821,18889,9412
9002,5900,17586,7598,2836,10684,14454,16174,2149,12255,10816,12283,10810
9003,12871,10126,19256,2945,15597,6599,7366,15517,3087,9558,5892,14078
9004,6641,7368,15923,7839,2305,1895,7747,16668,10316,16316,5092,8369
9005,17539,19598,7498,17716,3723,16098,18492,3036,6749,5616,1112,4197
9006,14883,13034,1539,10187,7887,14054,12778,10864,4389,11795,13795,4513
9007,6465,9934,13067,13820,12242,12624,18074,15498,16670,14335,14411,12481
9008,15577,10622,11790,4289,201,11157,15296,13893,19876,4967,9860,2977
9009,18466,17059,15622,13047,13411,12155,19400,16648,7598,11835,12849,1609
9010,16977,8525,8166,13838,19013,19855,19432,19272,14914,17017,15346,18345
9011,5547,4034,10697,2168,890,16604,13081,19179,6324,1013,18805,8780
9012,3890,19991,13445,4620,10778,3339,15448,6227,6581,5376,12373,2954
9013,19946,5590,8575,16862,8674,18473,2151,8668,7947,15887,19112,15627
9014,838,19265,15389,6099,14795,3538,5172,9666,6513,2211,14813,12985
9015,13256,17410,4582,9910,9414,10440,1042,19364,17068,17709,10716,11289
9016,16186,1618,3231,7290,15249,1073,11738,3173,8701,13555,18737,10314
9017,16182,12824,12151,14724,15711,2963,3144,12791,12806,5595,4913,5043
9018,8611,12776,16156,13797,16379,8302,14797,18419,822,2078,5614,2566
9019,8173,13371,5374,15474,16869,886,14294,6209,9653,17742,10052,13581
9020,19360,19703,6886,7463,6261,16310,2095,3137,965,18355,4728,5371
9021,16432,13160,15836,5911,16365,14748,3351,19465,3078,10550,11895,3283
9022,2978,17470,4848,6926,15708,18081,564,4327,3363,2408,12634,6008
9023,12447,3551,4781,7679,6844,18235,16118,4790,3929,6891,8939,3171
9024,3087,19238,3784,132,17258,1852,17523,14557,6207,4143,19552,10552
9025,12652,2397,19361,9215,19658,10460,4238,1665,14618,7007,13006,10312
9026,5726,16259,7279,13916,7486,1865,13180,2560,18327,4965,10808,8180
9027,6794,3779,946,16156,11597,11580,18780,19042,17483,15619,10952,13089
9028,13195,13887,15576,2264,14405,17587,2443,19193,231,3644,14410,9192
9029,8306,4028,6018,1913,18631,10818,17387,16938,9668,13891,14411,11740
9030,13060,19321,1036,11469,15075,16916,7874,16153,3971,14112,8349,18569
9031,849,15204,12631,11523,16949,12354,12548,11496,16888,15971,7557,18442
9032,7654,318,12586,13701,2751,9914,6571,4010,7104,17318,1019,14494
9033,9866,923,16152,2344,17126,17785,5662,3076,3984,18248,8059,17982
9034,5837,14786,7571,18765,3902,13635,5422,4258,6589,19131,3861,11665
9035,17900,200,14390,283,8909,11056,7874,19238,1306,14983,6342,895
9036,2022,403,15009,12425,9256,11547,3264,3075,460,1640,16195,13201
9037,14850,12742,3149,8747,10894,18361,14696,6102,2752,19593,7304,9354
9038,6288,8837,15853,8295,6161,4576,17058,8071,10048,4720,18377,1161
9039,15744,1964,15070,2696,130,15648,19525,6651,10913,9201,13131,14875
9040,3617,5735,15331,10128,7277,17395,810,8016,18715,19220,3623,6283
9041,4328,9757,4748,4934,10699,10669,17749,16378,6832,14803,9973,9512
9042,603,19944,1505,15460,14249,5330,19137,6346,13463,1561,5008,13419
9043,10565,2796,9726,11507,5690,4560,6354,15670,12942,15319,8296,12645
9044,17849,4543,15705,9288,13984,8539,11355,6592,16963,12272,9462,819
9045,7485,19798,10744,17241,10244,17517,2011,17550,11661,1208,12833,15561
9046,5270,18033,16360,16803,15138,10842,15374,13549,6157,113,18818,12393
9047,2941,7537,10329,4423,2282,10865,2684,10146,12522,16378,6582,16016
9048,14340,15942,10870,19114,1113,13060,17164,12603,3969,14643,16392,15650
9049,13675,16244,6674,1700,17181,10657,7657,13732,13776,3725,17777,16946
9050,7623,17989,12722,15362,959,10802,12517,5005,3073,8113,17034,16161
9051,19873,11398,11020,7511,6008,7166,6939,2369,19958,7917,2483,17953
9052,19475,15029,13301,17134,5517,9767,14889,3539,15791,5459,2999,18406
9053,10697,11744,6843,19794,15285,16181,4835,16992,6736,10635,7369,7357
9054,13897,16181,17097,14282,10434,8144,8662,11107,12339,18683,13907,8396
9055,11420,3482,4592,19874,7633,2840,16391,17693,11194,15636,11138,476
9056,6264,10115,5233,11298,18329,18883,19277,17776,17328,14791,7660,14924
9057,15352,16399,15707,9357,13580,618,19660,5047,8865,14925,15060,5385
9058,1660,17549,9336,3634,7010,4325,15936,10946,5665,14906,7981,10106
9059,19290,12926,12608,14820,4548,4412,6675,4894,10082,4636,6856,197
9060,3647,3914,13587,2782,7038,1885,16753,460,1008,3651,14188,16862
9061,8558,1512,1293,7459,11139,8005,18139,17762,6654,12826,19951,272
9062,17539,9957,5326,1915,2783,7580,2543,7177,12252,10431,4609,4175
9063,7185,13379,5241,4861,1777,17141,9194,13858,682,1022,18994,14776
9064,18918,19433,10500,19282,17279,7126,10737,12894,11905,19207,15617,11766
9065,13138,495,17812,17621,13615,9080,14032,6554,18361,8001,12633,7661
9066,15957,16563,6105,16766,10422,5653,7507,2780,12491,2554,6163,12920
9067,3646,12987,350,12502,12166,19158,6563,6379,14962,10679,17533,5037
9068,18065,14748,12628,3683,13826,1112,17007,17329,14291,12932,15899,13973
9069,997,16011,16660,8523,10071,16901,16395,418,17275,18220,12247,12834
9070,12682,17477,13729,12532,3965,3801,8629,8944,3409,12823,8505,8197
9071,4339,18096,11945,4489,9376,11526,358,10258,18905,17012,2219,17234
9072,7506,1098,7431,6866,5337,16565,13815,15179,18778,17325,17735,5143
9073,17838,14225,7626,16946,192,6986,11739,8438,15659,16450,8228,4339
9074,9479,8162,623,10746,10340,137,7419,1183,6071,18488,4683,14040
9075,4136,14735,17303,17691,7968,16984,9023,222,2355,8832,16386,11846
9076,19864,8969,15303,18507,7248,12002,12866,16656,5287,13126,9653,10262
9077,15843,14686,10550,13526,15418,16314,15064,8690,1223,2805,18686,15427
9078,5392,9884,10884,7142,9578,7552,12521,1181,14350,8504,10034,5715
9079,3835,3298,6571,6126,7227,7643,6927,9196,3193,14106,4785,15959
9080,4530,19427,3218,14178,14446,4865,1600,7488,1749,15541,7857,3029
9081,3239,19913,5766,12446,9525,885,2473,15330,15775,10328,581,7087
9082,16915,5341,17413,5173,9911,13188,13716,9309,19282,10181,12660,2320
9083,13428,19683,17161,9116,16023,377,10943,12511,18497,9934,8074,9276
9084,18553,19924,18237,5800,17665,5135,18484,7196,18622,15027,5893,7349
9085,16708,8174,10815,13712,11056,9587,8868,14776,11830,13083,18633,13307
9086,13559,9114,16728,2209,2161,10774,1450,1032,17405,2152,2849,12727
9087,5354,7393,3157,15471,7820,10171,7549,17915,15091,7579,7132,13853
9088,11044,11676,15016,10793,16788,9886,9262,15568,4061,8307,10486,6975
9089,12457,4440,2651,17638,2883,3518,19130,11450,389,3871,5469,16439
9090,17720,2060,16704,10412,4382,12186,474,13301,6662,17622,6064,3099
9091,9424,11444,10101,10156,14096,12804,9682,2567,11793,17207,3884,9326
9092,3761,17348,1885,2710,5531,16669,18527,8122,2777,7980,205,9074
9093,19702,19497,6870,5892,12300,1731,11101,19603,18187,13180,3590,2210
9094,15780,14340,12876,7165,13593,15440,13574,6178,13860,17606,19290,1769
9095,13964,10112,15584,18456,2322,19774,13797,16201,14062,9742,10792,14994
9096,11191,3511,8859,4522,12241,2033,14478,607,17101,6706,16117,8224
9097,9067,5528,11599,6950,7718,17933,18765,1872,4590,10815,18785,9819
9098,7134,8116,3172,2544,10178,3687,17394,18098,13386,4608,7702,19943
9099,9438,12209,6446,18003,1814,17252,1290,4531,5785,2518,13381,13667
9100,16585,1611,6941,3957,10260,18350,13623,15351,12994,11833,630,19302
9101,10804,9043,8909,16957,16641,3195,18030,13890,15972,5412,18266,3572
9102,568,7806,18428,4251,7570,18440,8615,13600,18430,6111,12698,2300
9103,13476,528,16785,1676,15625,6011,14013,18199,17419,12791,14254,4308
9104,15559,5182,10434,12281,11056,17789,16053,19912,16990,19180,5478,11027
9105,19947,3789,7189,5094,7272,16828,18059,7645,17979,9018,11611,6614
9106,2637,7287,5931,1907,15243,3767,6704,15929,166,11296,8975,11756
9107,8118,17874,19829,5258,11276,2415,13239,8260,7285,17007,11064,105
9108,2575,3370,10303,14876,15194,1053,19028,18744,9904,19113,6316,19832
9109,8475,9591,9766,10625,15314,18547,4088,6907,9736,4690,18955,2625
9110,7645,1145,18081,10636,162,8895,19233,9524,2505,9116,14355,17002
9111,7290,3438,5566,13941,4829,15329,6240,6851,7783,11023,7972,2848
9112,15906,14203,18010,12259,12410,11116,15311,9194,17161,15756,1222,9677
9113,15087,6300,19346,8407,14930,10850,14650,7349,4044,12517,986,11903
9114,13677,17051,9004,12626,515,12042,15775,17924,15205,16438,10571,14862
9115,1842,17221,4841,13556,1741,18486,16692,18649,4793,18237,16381,17578
9116,18812,747,12985,3538,17138,16683,1917,13666,7157,8998,10508,15612
9117,18220,16447,16020,8327,12497,15092,16792,1317,2801,19995,19343,8670
9118,10609,12950,18207,13584,3567,5205,2243,4853,9319,15209,3182,19930
9119,12790,19350,3918,19034,12852,9114,2469,7666,7588,4371,219,12523
9120,19539,5426,6204,16420,7871,11070,4626,12456,17366,9994,11058,18553
9121,15094,15117,7849,1520,15891,16198,17195,7259,7062,4598,9223,4590
9122,15224,7529,9970,11549,6051,9720,10244,13225,5329,5769,15256,12162
9123,12620,2624,9738,19444,8280,4519,11586,11460,9157,11362,4539,12810
9124,11516,9136,16872,7809,12366,14928,11155,4449,12297,17227,18812,8439
9125,6932,6083,17670,18268,742,14428,3518,1701,17052,5335,5527,16580
9126,1298,6100,14693,10536,12245,11131,17960,17045,4773,16587,8051,794
9127,17027,2674,10838,1772,2577,13098,4443,15223,19238,15848,4007,161
9128,1329,11545,10779,2776,7034,13635,5319,19665,10673,7208,3057,7253
9129,11263,12010,3786,8004,6447,13265,14418,8937,1438,2522,7273,13585
9130,18540,18048,8745,6328,17285,17928,5998,18964,2057,15707,3577,12499
9131,12924,13588,9342,5119,10794,16524,10714,10122,6577,5359,4993,7315
9132,17934,19216,6932,13162,18871,341,445,6370,787,973,19459,7272
9133,8497,6451,2531,16432,12444,14770,17657,15315,6905,17463,1064,16166
9134,19578,13421,15625,13897,15555,5386,6114,17658,7712,17463,13039,17263
9135,3478,17228,12979,5038,6328,4271,10930,5505,8614,3506,4186,17703
9136,5711,10078,5049,13394,18474,16680,17063,4718,17716,8045,10715,16920
9137,3925,4001,11095,8763,19419,4422,8379,14850,16048,7684,11056,10268
9138,8945,4264,16030,14642,19620,17416,12675,13839,870,11660,12586,1649
9139,14190,17483,5757,10500,16254,17919,4110,3722,8939,8709,9721,6934
9140,15497,8774,2327,8613,11278,7040,11495,3038,13062,15246,2424,3629
9141,7528,2124,17887,3324,10972,18196,10043,16716,15747,4111,10750,8817
9142,13567,11674,18492,10987,9488,8867,5363,10759,6368,11618,13398,15990
9143,13069,19166,344,208,19759,2536,13569,18339,10901,15231,16819,6606
9144,5235,4349,8861,6539,4481,19100,4173,5004,13119,15654,6147,18416
9145,2330,4908,10494,4566,15679,14238,5796,14495,19291,5095,6391,18084
9146,3821,3640,5154,18645,4593,10032,13102,17814,7484,9795,2854,10269
9147,6014,16592,3036,15788,19152,5796,8611,9973,14586,1972,18882,18269
9148,18672,6946,10942,6067,5637,18865,18681,13494,14004,7139,18868,14846
9149,4822,5284,8237,6447,17842,5481,2827,2750,4510,19289,2534,14960
9150,4023,12263,8697,5198,8783,3979,7754,1228,5727,8065,6248,19777
9151,11577,6715,425,19174,16035,2510,3381,9221,4619,15590,8895,12804
9152,19331,8183,11931,18213,16486,14624,2607,19000,11198,2822,15868,19180
9153,17348,17170,4237,17201,7735,11137,13267,18383,1649,17422,19845,5211
9154,291,11480,4396,6438,6130,874,7223,10046,16729,9843,1675,18564
9155,3937,9688,9128,9368,4963,10767,16059,1729,17742,11130,6751,14129
9156,13834,19820,10310,5409,1090,2282,15881,15272,5746,19568,18661,16931
9157,1283,17116,13018,17172,15446,5453,18599,13691,14981,8522,7130,9035
9158,14376,15590,11877,2704,1328,6980,8448,1092,15555,5285,11969,17192
9159,15900,16118,2456,14972,11356,17460,8987,17267,3399,11327,17353,15380
9160,17636,11943,7578,3909,631,11449,12650,10202,15726,7362,16201,15195
9161,18840,10853,12035,19946,9494,10337,8123,4831,10006,6406,5348,11477
9162,3864,19258,1064,10495,2414,8494,14904,2401,6001,943,5455,12116
9163,17665,14723,5071,18891,17556,10450,14635,16876,6767,16907,15953,11588
9164,13721,9325,18834,8821,2469,8570,18252,12698,12119,12865,4723,1340
9165,4076,2338,17097,6063,7821,18285,12716,1011,1632,9362,4901,4469
9166,10724,12608,17782,16651,16478,1487,16217,4513,1417,13056,9809,3029
9167,15766,1731,17492,17968,5521,18682,18575,10127,14632,13142,15404,5875
9168,16576,12446,1760,9710,3633,17916,13337,11108,13234,14077,15509,17787
9169,15856,19798,18055,9645,8609,15612,10893,18510,1605,2997,14497,10475
9170,12999,663,16397,8915,5488,7069,19929,1279,5875,7223,7290,11060
9171,10396,4266,7405,7178,9396,10398,15272,19142,10613,9923,9325,939
9172,9162,14857,144,12715,9352,17759,8028,15927,7871,5501,2964,8231
9173,11050,3959,12476,16484,13316,19493,4768,15454,11778,16537,4578,17986
9174,7253,2442,3315,1106,8306,8361,8467,664,15476,6259,15051,8122
9175,563,13998,4296,8490,8552,11437,16770,18050,717,16200,6734,19618
9176,6557,9631,3620,11579,9777,4589,17082,263,15918,11266,8468,2500
9177,1388,3504,8412,19766,16380,3638,15052,4661,19884,11017,9549,11321
9178,11664,6978,19178,6611,4410,19341,5433,10524,9895,8378,12216,633
9179,13605,6664,16649,4198,17542,15201,1424,5011,10001,9853,882,13318
9180,18306,10003,759,745,13154,16849,18759,3445,16231,350,12588,13030
9181,3632,8155,9910,9724,6851,16569,10708,18874,4139,8378,11529,13810
9182,5767,9796,6731,113,13379,19982,11918,6616,18633,10906,18329,19936
9183,17075,19259,11784,16729,14855,9374,823,13408,16302,13167,6868,17971
9184,14791,9221,9695,8750,11898,15031,9947,2845,2554,18920,12932,19838
9185,867,10846,18220,16042,10842,1764,9471,16094,17337,19503,19621,13842
9186,3868,16778,1618,18891,16325,8820,17091,12182,16355,12461,14047,15993
9187,8505,13548,15084,3628,12062,2477,6942,12603,15108,9209,6762,3819
9188,3129,7814,11647,11626,12436,14478,1539,5333,12360,17058,11129,4588
9189,5810,2313,8603,13668,5564,16139,848,17691,476,13291,12284,12944
9190,7069,8170,13908,18398,2854,19845,10282,3640,10686,16305,7083,13109
9191,12037,934,5073,446,10969,9829,7620,15641,946,14925,13142,2033
9192,866,6387,19487,11339,8364,6144,12650,5662,16924,4963,677,15835
9193,15653,5389,11748,2366,1341,19243,16433,15467,1948,14935,11254,15308
9194,7837,915,19533,11263,16480,18393,10685,2026,9627,12692,5369,14169
9195,7729,4429,4209,16339,4819,17729,10168,10320,1736,15960,11160,9468
9196,18024,2493,3600,10699,12060,2670,9932,2990,6331,11536,14593,8883
9197,15679,6155,17865,14267,7159,16860,4384,7526,12391,17323,5443,19649
9198,9073,969,4944,1230,1760,3494,6114,7880,18346,933,17021,7788
9199,13190,8024,14779,956,4858,109,19368,13308,8933,5376,6827,17312
9200,8979,9805,17724,14948,8054,17979,17188,3181,16844,5569,5422,10093
9201,16369,8700,6328,12970,4231,10460,15713,13975,13599,17730,15452,7151
9202,9612,8386,3909,5089,13693,13949,11313,12348,5314,5244,19769,16259
9203,6290,12278,9522,17430,15590,7545,10296,11934,18291,5402,6008,178
9204,19018,11515,15068,18756,4615,5343,18194,9310,2590,5163,17313,5500
9205,6422,15419,6683,11827,16076,13242,10721,1374,5734,11057,11597,15406
9206,11273,4912,5222,19465,11140,16881,10448,13351,3550,1971,8614,5956
9207,15388,16725,14646,18005,9766,13899,13082,3169,5100,3187,1840,14350
9208,19077,14663,11398,9826,13704,10153,12992,8639,4828,5195,1555,17207
9209,16630,9800,4209,17953,15259,18562,484,4465,19931,18993,3501,1364
9210,9107,8900,2092,15243,9172,3194,18285,14255,7315,9555,7644,1787
9211,7590,17845,8140,3756,6428,19235,695,11116,14140,16197,15883,13512
9212,13143,17330,1944,4979,16427,12865,3023,14600,16012,15842,12865,840
9213,18073,4667,11555,14829,17989,14344,2172,1628,19335,632,19255,1473
9214,2206,2913,5121,17101,12949,4800,1893,17869,19563,11615,2131,10033
9215,6010,18027,15117,10610,16833,15680,1300,761,12025,9696,10896,10377
9216,2269,1018,14146,8730,18655,7193,3095,6646,15146,2844,12412,14416
9217,6319,6468,2747,11430,15984,16769,10694,13987,3619,942,15624,6612
9218,11801,12138,1554,15283,8780,6300,6125,16162,15641,7387,17570,18978
9219,869,14414,12999,8592,17436,6828,17841,14095,19005,8230,10746,13120
9220,12098,13887,9340,4970,1610,8842,9741,4095,6166,18765,5073,17772
9221,10814,5829,10899,2762,4391,15139,15129,5336,7241,15024,6410,7262
9222,5614,6067,3746,7274,10758,7986,18052,10998,8536,6210,15453,6157
9223,4471,14929,18568,10362,3239,5885,4728,12836,2577,11107,5605,16094
9224,16365,15954,12785,18214,15577,882,3832,17372,4951,4640,6071,12948
9225,2581,12158,13778,6248,15306,19211,9122,7658,3054,16927,12429,14795
9226,14137,19686,8345,6973,13922,10986,12256,10118,18668,1319,10422,15289
9227,2107,5422,7088,11984,4902,18137,14246,14500,4352,2143,1323,10688
9228,9065,7887,10958,11196,14147,14179,18249,17168,11723,7818,7650,7194
9229,9807,19282,2244,4369,18107,12676,15175,4319,11444,3194,19653,3752
9230,1611,5491,18005,8682,5441,4712,1023,5130,4238,5336,8373,8831
9231,4912,19670,4741,8477,4700,14100,17781,9726,3769,19166,4455,7408
9232,16607,2755,3535,6660,2978,11558,5141,16235,17790,12458,13021,5013
9233,19502,8317,10683,17884,12392,13287,10378,11387,390,1391,8211,176
9234,710,1167,3935,10635,3372,19322,18472,13780,18572,8872,19592,6334
9235,19110,17524,14794,4806,7761,3963,569,5549,745,18211,3838,16218
9236,11996,2375,5533,11747,13668,17772,12220,2187,16886,14428,12347,3805
9237,14870,13012,3068,1480,8227,17266,5721,14108,8334,12734,13608,11584
9238,3403,4634,14331,11158,10406,18088,14272,11401,11894,17997,18532,16628
9239,762,9519,5622,6166,12258,17159,4017,11911,7184,4698,13944,12511
9240,1040,12264,17465,10611,9705,10935,498,14529,15186,7555,1318,12594
9241,1249,6093,17918,15912,11502,13477,6907,12819,7678,18604,11669,9893
9242,17039,18339,1553,14957,16629,7651,17819,8872,18685,6306,17760,3683
9243,1256,1904,17255,2185,9288,8988,10477,9428,13012,14775,9058,14326
9244,16690,13608,8634,13312,17401,10500,9932,3026,3820,15998,10645,12238
9245,5210,18782,5764,16149,4771,18560,19756,16606,2130,15564,17075,18336
9246,12395,16735,8249,17786,3281,13795,7839,3886,9597,1351,18453,518
9247,11225,9856,4866,7690,16321,1174,5960,2455,16515,9988,19800,14235
9248,10146,12900,5767,6772,8904,14190,1466,1891,3519,10736,4890,6971
9249,8432,4155,4493,19023,3060,19925,7983,1305,17090,12087,8661,3690
9250,12433,8809,1253,10577,3529,11734,7510,12507,9554,16029,18489,5396
9251,10088,3953,3926,5476,7214,3597,12397,8935,2197,6500,7807,8329
9252,18711,11061,10736,11472,3939,2324,3179,18873,9605,2012,1398,17125
