"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
7965,15669,7204,12307,8567,17992,2187,16715,19200,19397,3947,16687,12857,13192,13551,11726,13534
7966,18535,17032,10136,2456,15346,1242,4135,5442,3452,5750,12409,2546,15662,17808,3109,13479
7967,5642,9799,18693,2189,18903,9432,9593,19790,5596,11219,5679,19120,3395,4041,6825,9673
7968,8527,2601,9752,14586,1311,18905,14606,4170,10740,12643,5705,3872,6462,1822,14119,19345
7969,19011,10678,5191,2597,12671,12665,7189,2842,17052,4411,6336,8243,1673,6728,15753,6185
7970,18176,5020,12233,8067,18344,15841,3568,2771,9101,17589,9071,8355,17142,19686,15468,7688
7971,10095,906,15212,13168,538,19699,9247,16158,17309,19049,8492,8811,2774,4088,13804,5184
7972,2792,6508,13754,10560,549,3933,8435,12177,11776,17528,5752,14872,9255,16558,9846,3001
7973,16225,3625,5562,10316,15238,17579,15799,2978,7465,12433,2042,715,16134,12832,8154,4092
7974,8179,7915,15711,14320,15330,14140,5361,18820,1430,13232,14659,608,9790,275,19813,7667
7975,19693,13236,4650,3218,13153,16507,4208,13330,14460,16304,9816,19479,17992,6268,7544,9523
7976,7205,6949,3545,8695,16442,10876,9809,17203,12958,4082,16947,2858,13083,16266,9484,8622
7977,8559,16186,10871,2777,12248,8669,14907,11479,15201,4603,18889,837,9615,6567,10855,7199
7978,12446,1281,11795,14752,9345,17684,11092,1390,16918,4998,5594,16635,19042,852,1991,5644
7979,13469,2697,10822,10205,7252,13376,3629,2570,17797,4331,3106,2779,923,6029,8946,18085
7980,5155,12814,14819,8172,16316,5562,13043,203,1623,9363,18988,14313,4156,17523,13135,12161
7981,12851,956,10891,3408,7797,11241,8691,15110,9459,126,9926,9205,9088,2790,5699,5617
7982,16244,11156,19969,1103,8096,2651,9492,17346,1915,7907,14352,15476,5391,9780,1868,15890
7983,12817,8847,16968,3749,11480,17383,9011,10256,11388,18721,9712,5757,1308,6385,19760,18654
7984,17099,14434,11148,16861,1611,17105,9198,2946,19021,10061,17254,969,11867,4822,15214,9224
7985,15763,13926,17658,9087,14979,6914,17548,17674,17480,10889,10850,14590,5793,9414,5231,4845
7986,2730,3364,8648,18840,14651,12928,17806,9005,5270,4465,16296,11518,15913,1193,17911,1958
7987,17235,14802,15568,16774,19987,13045,7455,19698,5070,16792,17929,18695,962,17777,19725,16298
7988,9283,13761,14404,7385,15699,12773,3769,15125,14895,6905,8381,5825,2442,7817,2553,2936
7989,16490,1409,6686,2039,16956,5215,570,4668,717,14961,14948,11086,2439,4393,17810,18210
7990,3655,11480,15132,10819,14890,9262,8595,480,15140,19030,4286,2029,8518,10374,10070,15549
7991,9161,14530,1996,6552,10514,2165,6482,14456,897,9221,4731,14735,19271,3794,9020,4553
7992,18729,14281,123,19599,13797,4307,5657,7621,7245,8526,9388,7612,10695,4315,4831,14784
7993,9241,3115,13948,5792,10788,8644,2962,9195,18384,14311,18923,3223,17223,19447,11223,5106
7994,14599,6028,7530,6577,7880,11666,8150,3090,13084,14036,11395,911,14516,1988,5789,15383
7995,14218,6346,17057,10311,6849,14535,17000,2537,5471,9648,5671,9759,4720,12228,1507,3069
7996,1089,11986,19231,2533,8542,6003,16320,15162,12398,15127,9454,2766,101,4861,1152,2172
7997,16897,17268,15879,10000,11088,9997,1743,17700,13686,7848,13550,7135,11549,18804,19540,7460
7998,6340,5007,2037,8635,7425,8442,1104,8832,2041,12792,7431,591,8812,9886,16818,3383
7999,16310,4654,3542,15055,1907,19795,10484,14966,7568,2078,1363,11338,11161,2565,1051,6393
8000,11718,11204,1171,8617,989,4663,10453,16122,4746,13475,18271,8601,16127,4667,4791,8394
8001,3186,10176,4569,13422,1407,15582,12190,1266,10486,8146,17211,13411,9047,9911,13324,19881
8002,12915,5763,1054,11500,16647,3484,3103,17864,11487,294,14611,4232,10761,18169,11284,11372
8003,6155,18379,2820,8386,8781,4173,19423,812,15747,17189,16095,2337,18020,9326,11155,3438
8004,7276,15763,6044,2529,17441,19652,5654,14181,5237,12894,17708,16663,4858,13769,15066,10433
8005,12273,16325,11922,9998,4298,18590,13660,19151,1542,12669,12918,8614,6736,314,15073,3910
8006,2840,6902,7643,13197,5009,14325,19253,251,19081,4970,14864,6225,19055,13859,15332,10244
8007,9636,17756,4373,14551,5165,8364,13528,5119,18974,19977,19417,12334,11856,8484,19674,8026
8008,15888,18211,15797,10786,2800,9998,10574,19264,11963,7046,1038,1337,2434,124,9256,15222
8009,324,12634,18400,2877,19739,7501,3605,12068,12643,10385,14259,5491,4781,7440,8811,13603
8010,7813,5488,6812,9541,5455,923,6143,12609,4671,4405,8265,7716,13454,10125,19713,18273
8011,1999,13365,14809,8635,7895,150,5533,1084,12103,11554,557,13998,3703,18088,1731,13218
8012,15837,2085,8494,2295,16243,17351,16083,11418,12634,6988,3891,8636,5435,11260,4799,8482
8013,392,5704,14036,5486,889,9536,17104,19302,15929,7891,19823,3111,12770,10090,19316,4940
8014,8514,10647,2174,11743,2898,19758,6075,2969,12111,18641,8339,644,15316,9163,13866,13463
8015,9246,14837,17166,9122,1030,15888,16720,4946,4382,6956,19715,15371,2215,18450,1049,4187
8016,3123,10126,17581,7348,5726,14776,10518,13160,12173,10440,19698,10863,1148,3577,10064,9346
8017,15484,9264,15210,18616,6052,3685,17654,6679,2940,17726,9648,9892,1507,18797,6589,13109
8018,6758,5133,8319,14559,4460,2111,15999,10272,5313,17147,6245,3575,10661,1475,16947,17850
8019,19029,8651,19662,15236,10947,3781,16952,5014,9011,3953,7334,13672,4110,10636,2379,19250
8020,11634,6111,9905,17679,9668,13293,9479,10953,7717,6988,17842,5057,11870,1676,4389,18792
8021,3060,11671,17436,5644,19055,1362,15401,212,5660,12187,12763,8513,18092,16703,16032,7629
8022,14890,7150,12819,2854,4556,644,7547,19128,14028,12464,1827,7984,15682,18603,8341,18284
8023,5545,18962,4124,7036,14006,303,2219,14619,6773,18798,15301,3647,8719,1125,10591,10231
8024,3706,10109,6418,3301,10545,18901,11786,6038,16781,16460,12620,18057,19640,16989,12309,3236
8025,5291,14233,2343,10340,3318,1963,9877,10713,8433,6265,5198,11168,9749,16705,18571,9551
8026,13891,16357,8082,3778,16799,2718,4080,12221,12244,2716,13100,6420,13406,8796,18859,1097
8027,6113,10284,9810,2674,19821,3014,18122,18270,13819,11395,15722,16515,7079,5395,13498,18039
8028,12276,800,5751,8194,7064,14662,14750,15029,10039,10927,4375,4752,13578,4837,6613,6172
8029,1243,13784,3101,11098,6222,8997,14755,7272,3822,7016,14693,3607,19054,11363,14429,8819
8030,19551,4569,9826,516,11246,1161,19428,1685,7578,18007,11464,4420,14722,13866,19272,8907
8031,17921,9008,2712,15493,15611,4555,15261,12476,4374,9475,112,7152,3928,5546,15746,3953
8032,4676,17959,6526,11138,14065,11894,2312,5883,15332,18116,13721,10534,12282,16530,2312,12072
8033,11657,8601,2525,3694,9843,4794,7581,171,6642,14863,5067,6262,13237,2108,19003,8614
8034,17114,7866,16155,16564,9598,7635,12772,228,9186,13551,1551,209,19834,15508,17418,12511
8035,15526,10748,8742,15966,1216,5941,1922,11416,5066,16133,9534,17483,18719,17086,1134,5537
8036,15301,7590,2954,7566,17077,3588,14425,5817,4408,14392,13415,16188,12802,14681,15963,8968
8037,7113,6382,1944,17102,4751,16378,15583,3860,14302,15756,5582,19268,3557,11830,6284,1978
8038,10031,16144,5043,19787,1935,8451,13540,6367,655,2375,16840,3426,6530,10916,13153,12170
8039,19963,7480,9328,6860,13078,12857,11414,4373,9365,1482,7255,16737,19736,11238,9446,8150
8040,14565,18340,17336,1914,14639,1942,11004,14094,16087,2301,2374,1424,3705,11125,3920,18704
8041,12292,19564,15200,12825,1005,19779,16476,19876,4569,19066,10498,10384,616,18858,13913,6271
8042,14124,14251,7008,16832,4455,6244,11681,17485,9584,16342,6902,584,7479,2701,2771,13095
8043,13840,13912,15748,9764,3302,18349,18913,13453,10820,9051,12742,15775,19753,2596,13932,8083
8044,14316,10080,7417,16992,1895,12003,12637,19304,10761,11339,10493,15901,10129,4511,1158,2715
8045,10381,14201,4503,13408,4663,5714,1124,12578,5962,17729,9153,15867,1342,7127,10063,14934
8046,3273,14436,6875,14503,8483,3473,6443,1665,16609,14181,18512,15415,16491,2675,8450,15494
8047,17217,15473,6420,15327,1685,13532,19673,16464,17248,14858,17483,8656,5202,16593,2370,942
8048,3300,6379,8221,18535,13233,16515,16007,16362,13654,13675,7410,13476,14746,3222,5030,10455
8049,12108,372,10166,3448,18557,2254,9307,14147,18469,15898,19966,7565,17200,1616,14621,11814
8050,11511,6513,14702,3829,15560,18802,1207,17461,9983,16904,18794,2888,15810,2512,7272,15024
8051,12681,7028,3878,4154,18056,7487,10555,10682,10905,18951,17809,8013,18725,1460,10134,18078
8052,4924,3672,3464,11664,4013,6062,15481,11567,17192,10677,10914,2451,12550,351,11189,3585
8053,6074,3920,19319,18623,6423,17835,4793,13830,4086,9408,15883,11940,2046,12872,18278,17824
8054,5361,13934,9167,1934,604,13282,2809,17373,7422,449,8869,3579,4464,2494,437,18447
8055,6680,19650,3360,3235,12150,15828,13812,9496,1746,7713,9378,12416,8949,16775,14534,10072
8056,10947,4319,17855,3425,15002,10842,339,7868,11180,10175,9050,5159,8113,9981,13686,18337
8057,4314,9486,17523,16571,5036,10538,10318,10410,304,4281,6292,2288,19313,9593,18554,12918
8058,19549,14379,15369,19205,18935,13282,1011,14159,19803,11311,6040,17257,6031,17256,18000,6629
8059,16675,15468,10119,14855,1952,10505,9860,18832,11584,5375,5692,9994,17808,2859,4932,6101
8060,19488,3819,6191,4138,11435,9362,4989,7388,6018,7378,3756,9332,9682,5810,8285,2234
8061,12969,7153,12650,295,15712,3671,6935,10976,7315,1368,10588,447,5920,13427,18915,12562
8062,2170,2249,9849,13675,15553,19502,270,8319,7621,7206,9775,19030,10758,3391,4380,558
8063,7449,3456,18815,2276,16736,777,2122,17044,7875,7125,342,15819,17174,8836,9150,7923
8064,11831,12634,6342,12106,10683,8699,12108,5982,19621,19288,5263,2759,18742,19753,15521,11190
8065,19355,626,4279,4504,10377,4012,15862,18774,4646,7527,14284,7538,4967,12740,17266,4174
8066,5759,5279,18827,5835,15978,4463,4784,8598,16531,17663,15131,14684,6366,11974,4045,4023
8067,17664,18939,2645,17834,17651,13343,18970,13541,3746,13050,7271,15059,1460,2323,243,13833
8068,6370,4826,11830,3662,13261,7793,13632,8097,15630,9520,1253,3851,13002,13986,17947,13998
8069,4827,10077,16127,9707,1536,14498,17285,4503,16818,12739,14081,19478,18859,16410,19227,5095
8070,11266,18673,10444,17180,4083,10133,7097,2898,13126,15330,333,3471,15040,19496,15565,5839
8071,1885,6388,19664,5095,175,10266,14551,12131,11645,12669,8485,7115,16112,17390,15390,19292
8072,18869,7153,18248,17956,17549,16272,9975,312,12375,9471,18929,9835,15325,16128,6431,10386
8073,6885,19027,10146,16759,13250,12552,10667,5165,16605,1626,3574,19678,12981,6351,1596,2929
8074,240,13697,707,16130,13403,17848,13575,15356,19982,1431,15265,19864,4401,565,19506,9355
8075,18830,15510,4232,7829,12083,19969,3825,6868,9206,2468,5987,3142,2497,9797,19501,10723
8076,13855,7052,8314,11951,15441,5396,10394,1290,8728,19343,1804,9543,16664,2950,18523,17578
8077,14609,15582,7345,15651,861,10698,16476,11466,17935,18966,3395,11293,19468,3415,13589,3859
8078,3430,9544,10677,18262,1550,8926,4051,14441,10312,10881,4306,16574,6428,141,5830,870
8079,11307,3527,5179,10462,2680,3147,14701,18214,5228,2794,4070,5142,1733,19292,8192,12165
8080,8061,10515,18789,11384,16042,11828,18489,2734,8023,11194,1693,6211,9146,12358,2016,17643
8081,8640,16252,4475,10312,5781,15284,11707,13153,18176,14170,1464,19790,1653,562,15963,12112
8082,751,12714,1063,6676,11695,18265,14073,4660,15712,6032,15005,14394,19179,8340,9165,12676
8083,418,10305,12879,3215,1978,7983,8260,17837,14574,4187,15405,17604,19510,1758,10208,9477
8084,15220,9236,13542,15234,19489,15448,11274,18046,14019,837,9730,11092,12818,3307,9327,5327
8085,10594,5652,5896,5139,17324,5445,5610,10144,2854,5029,14854,19624,1602,17401,10986,5517
8086,5135,9532,9553,15348,12101,10101,9618,15838,19665,7291,1056,15629,13264,10667,6970,797
8087,13559,3488,15322,7730,14090,10645,6707,1942,2890,19708,18466,18616,17289,6836,4079,17214
8088,18556,7004,13695,16097,11268,19691,13620,16381,17673,15660,11175,4645,17629,12879,5625,9098
8089,14079,19255,9325,2471,12429,17948,19558,7814,3129,15128,583,19150,6772,4475,304,18894
8090,765,5557,2649,3333,13484,19376,496,4889,6185,1596,15147,10983,8472,7143,5141,19320
8091,4527,11241,19513,18779,10903,2008,14067,14341,9497,2328,3355,11490,2424,18540,10751,3526
8092,14382,5623,8376,18999,7517,7478,1444,9524,7570,5937,2167,2897,6977,7765,7239,13622
8093,2294,6229,19922,19198,19786,5392,17058,1067,10335,2813,12119,9510,13538,7973,7631,11535
8094,15584,16388,15498,1075,10455,15630,3261,8018,11562,8369,6413,18744,2386,1521,18054,2896
8095,16341,6029,19827,8888,9783,7764,17502,4623,4458,7924,8227,8411,6760,16257,4428,8795
8096,17512,7417,13437,4998,19872,3450,1727,3826,10109,12704,17676,5173,17520,11785,353,1623
8097,11882,16881,6922,8980,9784,11125,13655,19468,4967,3809,2131,10986,16434,10605,1561,3026
8098,16380,14486,8372,3807,16886,1224,18512,9037,10429,16503,14887,14060,2169,13946,9300,6441
8099,5817,18721,5618,13488,18590,11207,5795,13110,18059,4203,16627,19987,13593,9119,6609,17224
8100,11270,3693,10212,17861,17758,11856,16161,8136,8571,8518,2611,5458,10691,8173,15588,10358
8101,19604,8740,12570,17801,17120,2920,14309,6185,8675,7874,10590,4450,19374,12351,4493,1270
8102,14520,16347,8838,13670,15745,7915,12739,14424,16712,11121,18762,10753,5996,6931,14272,8566
8103,16765,13398,13428,17428,4108,12225,17299,12914,632,13673,15112,915,17274,11845,11098,5713
8104,4252,17998,3923,10473,10521,7034,11888,16663,1008,5773,870,6350,8801,9140,8458,15966
8105,1227,10208,16908,9770,2701,8044,6231,17725,12689,11909,14102,19097,2320,10622,8489,3676
8106,18721,5843,18721,1024,5176,14861,16242,7669,17079,9516,19999,15702,6993,9053,1816,19493
8107,13478,18787,9514,8304,7617,2153,3854,6399,19786,9071,1897,6160,16955,2979,18634,14592
8108,17602,13824,16623,362,1563,962,17546,16294,3518,15064,11403,8837,17091,14354,14702,19844
8109,12779,8512,6134,815,12687,9190,598,5610,2161,13586,14836,9591,2329,14805,19091,2516
8110,6627,7358,15961,726,3497,2327,10809,6313,18435,11030,14569,6560,19572,14921,9281,11212
8111,10623,11225,9945,13799,7623,13826,2797,10834,10295,4782,19763,13509,6569,12153,9871,18810
8112,4114,4917,12441,14694,13379,4487,13365,18668,13594,11379,594,12906,15003,9711,19974,4281
8113,13182,16873,11781,4273,10076,16861,9324,459,9770,17856,3101,1085,16378,15590,15342,14623
8114,14829,10328,19983,3333,6257,8215,2300,16285,9700,4530,16803,13317,10024,9334,7059,6065
8115,2447,16097,5566,3275,6355,16547,6914,12492,14925,6352,3834,10063,520,4224,15526,2008
8116,8001,16024,11415,13553,2616,5672,6141,8973,13399,5466,2773,4439,7936,18170,12139,10614
8117,13293,4530,8537,10229,6927,12825,3098,11928,13366,14208,1949,19939,18383,5964,14163,5477
8118,2397,9719,11755,17770,12469,15478,2116,914,10662,17062,7667,19194,4880,11992,10731,10014
8119,11069,17508,19155,11981,19042,7905,7074,12313,9752,10389,2231,12647,9056,16270,17494,7572
8120,19579,18505,9304,504,5998,6942,7300,7135,19523,16751,9745,6392,12684,17882,19571,5345
8121,8252,227,14936,19581,8559,5153,574,5728,4948,10639,13505,499,8965,2020,18671,15117
8122,6422,6612,18133,807,11475,11401,19468,15207,19075,1547,15946,15905,15453,5837,6030,16459
8123,17624,15846,10260,947,9032,5572,3210,18364,9464,9411,2937,2961,5613,13875,9207,15235
8124,16767,4649,4431,9722,1562,446,15816,7792,8790,18151,18562,6267,11972,16235,9114,3685
8125,380,8417,1274,11994,14308,19817,10135,10497,4924,4063,19815,3777,5181,10511,2022,15607
8126,7851,18771,8358,14127,13558,15749,5527,19546,15953,8380,13214,12715,10766,6883,10580,5044
8127,252,9236,4083,13533,13267,17070,8518,14365,7319,16815,8792,15859,15375,8775,7751,12575
8128,9525,17631,11563,225,11497,13539,867,15723,143,7554,8683,13512,12343,13118,6450,356
8129,9170,10330,788,17962,16213,18532,10726,12704,507,7125,18570,16042,10201,261,14015,14974
8130,12590,17545,14400,18263,16097,17096,19971,10585,10521,15771,9214,17832,13447,12922,16972,9652
8131,9926,8283,11709,7472,4380,15029,11879,7944,15305,5596,11458,2591,6936,14082,16634,10129
8132,13115,13059,15537,10774,14293,3458,10046,4429,4111,11759,4639,16489,10582,8083,9229,8321
8133,9234,18614,8920,6765,18725,9204,5895,6181,15320,10840,1984,11614,16424,9392,462,17934
8134,18553,6515,1201,19415,9115,13761,11532,12246,11942,16846,5806,18736,12968,5538,17458,18869
8135,4449,1169,8620,2343,16090,17770,1857,9617,2037,15423,1695,4627,4109,361,8479,4117
8136,11901,17756,18136,11002,10755,7796,19038,12176,19265,4708,12037,17802,17564,13643,4531,17186
8137,14378,18471,6531,16796,10581,4514,12411,17158,912,18281,17466,19873,817,8876,14827,19677
8138,11339,9659,6162,10136,14094,1616,6049,913,8958,10936,3963,14161,7585,12777,5366,19889
8139,10789,12338,11428,569,18528,1131,4787,8094,6800,19639,18543,3581,9544,16283,10259,14443
8140,3206,2001,17501,13399,17029,3127,494,934,16064,862,18399,737,3250,13610,4904,19053
8141,4035,3365,12845,1676,2196,17093,12929,3854,14547,15683,4873,9546,15973,15956,18478,8350
8142,2585,13431,6078,5658,14993,2979,11304,3119,154,13928,10320,17540,13679,2602,7507,3155
8143,13256,16466,13918,1045,17967,1399,9453,5905,3424,11791,10802,1353,10072,8485,15619,17333
8144,1333,14859,16255,9283,2761,8492,3194,12204,16527,15941,2703,8940,8708,11616,14329,16483
8145,9298,6787,4783,2301,10599,6573,17278,4639,19794,8222,16525,8251,19186,10378,3991,15179
8146,3501,2782,11408,4240,14878,19947,6215,10803,17323,10915,17069,3456,19211,3173,12660,3548
8147,18401,13837,16628,5977,2464,14393,6258,17531,3163,11800,2100,172,8335,6903,3839,15227
8148,18074,5447,10620,1880,13036,19181,16397,19777,8519,18555,7023,13305,3190,7364,18997,8337
8149,19635,18089,6947,18260,11307,15804,7008,7382,6410,15096,3471,11407,15075,4841,5505,12663
8150,13363,7609,650,5758,15108,17646,3082,17417,8560,16015,17294,17665,6641,7810,4730,11756
8151,6905,3301,896,17607,2295,12454,12963,17978,11413,6128,16837,6727,3222,17433,5633,8345
8152,13538,7397,18613,7788,7197,11818,4353,15798,4355,3944,16408,5759,9662,5066,13906,11539
8153,1856,6950,779,2104,14847,17313,5515,12107,17199,12827,1339,15640,3122,14199,2927,11375
8154,16579,2712,17264,12906,9637,12576,19388,18234,7082,4253,14239,2419,12151,13400,18265,6870
8155,11640,5494,17644,9415,3385,17174,4107,19499,17698,8457,6978,18654,15139,15513,15203,1482
8156,13219,18980,15464,8419,6920,12303,421,1073,2830,8072,14864,13040,6219,19117,12702,10783
8157,10983,10584,10295,9859,9272,9002,10677,595,12679,3024,1114,17677,18691,12973,9842,14548
8158,5356,5664,1231,8883,4599,19624,18039,13775,11068,8064,12795,10451,13313,13726,18172,10626
8159,8232,2789,205,17570,11486,18966,2758,7849,8062,13726,1889,11490,9106,15875,10792,5221
8160,14451,1958,12808,13213,13457,7989,17561,13418,19255,19344,5097,9475,19202,12691,14432,4537
8161,19533,5588,19804,13258,6068,6840,19711,15534,16488,4227,5976,19376,16362,11037,12038,18291
8162,14436,6731,2193,4853,2358,383,10451,9236,8661,10075,7203,13603,15346,18483,15170,2086
8163,14973,13121,15537,372,498,2055,8739,6460,15293,19290,14915,916,10686,6324,11178,19603
8164,18443,14196,7502,6399,19997,6959,18100,2491,3180,822,9240,6780,9219,842,2958,18835
8165,15847,16548,13006,5458,3198,122,15767,14432,4759,3564,5205,9486,16420,12982,8410,3571
8166,3702,15581,2394,2472,10112,18905,18689,9114,1590,8694,17499,8726,14844,8459,802,8979
8167,4635,6003,18724,16033,16520,4671,11958,7066,15160,2952,5683,7545,12589,1195,19481,12583
8168,17183,17154,16073,872,12120,13240,8781,4107,11319,17794,16980,3290,8495,3040,17451,15473
8169,10666,16502,2426,8250,3554,2125,14714,4883,16631,18302,16474,19411,19746,14677,4097,2702
8170,13636,8574,685,9814,7054,7839,2287,15549,2823,4942,1009,16255,19902,1942,3718,19525
8171,9559,6685,7579,19072,14786,18698,15144,11820,18183,13647,9165,3706,3155,9474,7863,8144
8172,4120,6633,12737,14634,7847,19296,19260,8511,3348,6310,1875,10645,4670,10566,18461,10003
8173,14598,14144,18676,5336,470,2967,1146,16266,17731,7636,9607,15514,6389,17871,16807,4254
8174,16231,14737,1510,15581,10695,8372,19283,10985,18697,18613,3360,6227,18074,6384,7914,10119
8175,1340,3957,4032,4195,12095,15396,1605,5366,16108,15338,8155,9803,3890,15168,16314,7475
8176,2283,13296,18598,18334,17186,4342,6693,4062,388,3973,19814,7090,5696,6187,15529,2888
8177,16342,18458,3767,18373,6044,11890,7721,4697,8000,16208,19912,19376,13407,1476,13863,529
8178,4914,534,4247,17154,16083,12793,13816,2721,18995,11700,12855,19473,5209,15202,16357,16747
8179,18291,7045,4452,11045,17605,19438,3474,13311,16316,4812,17326,18694,10181,2404,16526,18712
8180,7224,17940,14633,18398,891,15598,18770,14242,8517,2557,6478,13542,11007,8947,3528,400
8181,17530,19621,3692,8021,3638,15537,5438,13412,18343,11095,4413,2243,16591,11356,7884,3144
8182,14765,621,2035,19969,10718,19578,8392,12880,11691,2502,6722,9344,14786,14821,11363,13197
8183,5059,5237,13815,5601,9966,7776,5114,2697,17937,3398,11507,778,16509,4483,1219,9725
8184,9695,4951,2827,18270,7355,8820,11821,14783,287,13673,16574,807,7693,11563,13417,16224
8185,6187,2807,16035,15039,17323,12208,16179,19119,15416,4496,14968,11851,13624,1578,11773,338
8186,12642,5854,4677,12950,237,3888,14788,1961,13182,7303,6714,3659,500,678,12782,6943
8187,11913,4090,8209,8942,10313,14597,19588,10117,6588,18474,6696,5096,18981,18118,336,260
8188,10959,1845,1589,18935,10399,3357,12198,1404,1345,7538,17234,19785,2055,7631,12589,3910
8189,8176,9516,6810,13196,5560,8509,17926,16040,14304,6829,14614,9044,6943,10338,12164,10921
8190,8977,7534,2896,16017,4527,14500,5598,9425,11512,19000,9299,9306,10990,1480,8132,3590
8191,4786,14634,10043,1642,14438,9422,3310,2250,12180,8128,2107,17055,5011,5003,16872,18245
8192,17080,7577,18748,13003,6945,5225,1483,15136,5957,2022,712,4522,2244,1519,398,19336
8193,17997,18148,3830,17731,14647,9529,17243,19441,9006,16861,17065,5559,7306,5803,11524,17250
8194,17590,7383,5650,5098,6878,7313,6148,18628,10241,16666,13433,6329,7211,13374,19399,1345
8195,15439,16060,14613,17386,12580,3754,6626,12145,18276,2862,6495,3495,4148,8421,9216,3205
8196,172,130,4557,9467,12571,14043,15190,4466,6995,9038,17688,16475,2404,3956,4683,14166
8197,19154,17772,1742,18107,8385,12703,13680,1343,19904,8658,7752,3738,19807,19116,18969,10793
8198,10480,13485,14488,358,6427,14818,8389,1679,3990,2761,15042,7735,15958,11076,8638,8501
8199,11245,10255,15999,5594,11369,7590,7997,17168,15469,10493,18890,8773,3898,1930,12046,11803
8200,9607,7596,14642,3443,13763,6425,12913,16314,5102,619,10812,19145,1146,10545,5479,12042
8201,2043,3185,9630,5757,12878,7994,2159,16925,2173,13628,6929,9392,376,16004,2247,8169
8202,2843,8178,15391,14071,18071,11250,5444,809,4895,1478,7882,17029,12685,5915,17040,1281
8203,14293,1498,8605,2772,16101,13098,5590,9395,8283,3270,4852,14388,16825,8375,14268,1965
8204,16675,18540,15484,4922,14935,506,17005,6639,1146,13626,7903,11413,17548,1693,7644,4041
8205,17298,6263,14283,1290,6860,12267,10190,4393,6607,4697,13266,6383,16617,11701,9973,9515
8206,1985,13633,13373,1151,7614,5361,3786,15993,6359,205,6462,18228,9353,1360,7952,14035
8207,1339,17282,19846,1202,18767,8834,8242,3038,16503,1554,3299,17152,16728,18117,15219,4893
8208,12134,11456,10330,7708,9800,2828,13945,12903,14141,19075,15297,12153,15485,7929,6290,13494
8209,13735,11939,9147,12918,3721,17242,7083,7178,6501,14918,2762,19467,11909,13286,6918,14410
8210,2444,1545,2885,2178,17970,7039,2248,12381,16100,15160,6363,8668,16694,12547,5249,7072
8211,3214,6158,8529,15060,10607,8210,3951,14666,10408,2401,14314,13568,9101,9038,16285,7904
8212,11463,1864,14661,11265,7192,4163,18405,3012,11349,12592,9846,7514,220,9018,2577,16309
8213,12833,12092,3194,12199,18288,12704,14879,17131,3456,13618,12116,5604,5807,2285,6409,11549
8214,7117,5461,366,12369,11054,18627,17335,498,12442,9914,11258,16474,10279,2963,5670,13419
8215,10424,8236,16876,3539,7731,6126,5551,11407,1711,11064,1610,16717,17051,14670,16336,8839
8216,12295,16116,529,6777,16884,19369,14812,15186,7913,13349,11171,8438,5595,10455,19317,14362
8217,19169,14563,14405,2997,8663,18701,9081,6810,8313,19163,4534,7560,11311,15651,7977,10921
8218,12440,4520,6127,12189,976,3718,7438,8849,18857,7708,11030,16465,14800,7609,9281,8649
8219,13137,16654,16299,2706,317,16942,690,16405,19023,12533,8310,4025,2631,1998,11449,19204
8220,3273,14709,14232,8404,7860,7048,18520,16400,2328,6015,10468,17754,4150,5856,4375,5027
8221,8733,9154,1317,6838,16708,8584,5187,2549,12029,15772,114,18623,18561,4948,19586,8337
8222,9179,6134,16046,2024,17065,9437,6392,3424,11658,15385,6522,5025,9760,12718,7276,3743
8223,16752,14600,1238,2785,17486,11024,3797,1932,11759,19032,16178,7420,9691,18023,16784,9960
8224,17449,14105,17933,12120,2873,17205,16907,8368,10949,16199,18198,14478,14523,16662,852,4288
8225,10694,19462,12663,17317,4251,19019,8881,6774,1977,1130,1440,3382,12078,744,3335,8897
8226,526,14645,13629,19568,197,6463,13875,13731,1849,14488,13876,11643,13779,9684,9456,2017
8227,1136,8911,12069,16928,15548,11819,19178,18325,12800,6904,3022,12937,9830,13114,7475,11181
8228,10971,1984,9987,11004,2184,16646,7727,9823,17276,18790,11791,17779,17406,15537,19613,4415
8229,2521,11386,1279,4233,16911,8396,10710,15976,18499,5292,12318,16309,16844,8897,5993,1045
8230,8319,8020,9341,1413,16785,5352,16425,10653,6370,5631,12145,3055,4354,6867,7260,19606
8231,18464,19649,9544,15244,4913,18561,3769,6901,11782,6081,13206,13990,9850,2103,9337,3096
8232,7853,14702,9104,3667,11134,14661,2138,13396,12487,12301,13181,8740,12067,4960,16774,366
8233,1277,19065,6724,16372,5062,14907,17670,2461,13012,9497,15096,8241,17882,17459,19758,9894
8234,12613,17360,2989,12198,9179,1335,12711,13946,12388,13924,15302,6962,386,8971,6719,4795
8235,14615,18055,15727,10658,12407,8437,13476,14037,16289,4379,1058,12706,19909,13900,5027,15521
8236,8079,13325,5011,8430,8099,12017,17600,828,14561,1175,12927,4205,445,11477,3196,10024
8237,4974,10008,6891,4210,16073,6121,11597,1962,281,8954,2555,9634,9762,17490,2869,16679
8238,15263,10573,4105,3336,12408,5827,17489,16337,13181,12760,11373,7931,18558,15734,1803,14362
8239,310,202,19157,12134,17070,18637,11547,15769,12815,2180,3942,14038,14513,12042,6782,11106
8240,1970,1087,7865,17574,17201,18760,4317,16365,6119,19151,14866,5643,14278,7863,7608,1872
