"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
2196,5813,5797,10264,13857,1245,19065,7706,17381,14676,9238,18484,15257,7812,17626,16151,6479,14992,15359
2197,15985,8268,10966,3536,16382,16749,2364,16042,2722,2350,8894,14671,18452,117,18866,3266,17886,19898
2198,10554,18079,5773,2877,3347,17982,12936,13069,7009,7803,8479,9593,2904,13471,3642,8939,6059,1035
2199,19342,9213,17132,19032,5133,2718,10879,14930,10888,1016,15581,18278,3942,8712,7987,8330,9577,13178
2200,9507,11892,6132,382,3002,18037,11527,12656,7311,14659,8033,1273,10531,19310,9662,12424,15603,19361
2201,2020,2396,10413,14287,15331,18097,12256,13788,19363,4667,8926,7633,14248,6053,2153,18315,3739,1365
2202,15123,5536,16839,6222,19359,3001,13361,2616,5425,16950,134,10782,11504,7890,15421,14002,7665,18118
2203,4775,759,18005,6617,2130,8355,4785,11413,2967,19816,10820,16101,11165,14099,14209,4237,3689,19940
2204,1082,10520,14611,5532,9099,17594,1089,18085,12434,7180,9356,2896,17611,17390,6812,15237,12368,4398
2205,209,4877,19523,2387,17254,16253,6638,5288,8190,5525,9461,10369,9609,1519,18257,16100,10612,2001
2206,4542,1235,1339,7068,19291,15118,14428,16010,19770,17865,3333,8675,10648,16463,10803,12633,4495,6551
2207,15486,17938,9440,1577,9398,14202,4368,15322,8997,11046,15906,18451,6973,7143,13236,5818,9015,8751
2208,8948,5557,11690,10950,2284,6821,3749,861,7261,2792,9616,5964,14025,5538,6771,18776,16241,12864
2209,10323,11985,8483,806,7486,5442,2389,14905,4668,18441,17980,1176,6205,6901,17187,12817,1151,5110
2210,12098,11810,3761,17104,13099,12617,2728,591,11476,10931,4211,3149,17859,19711,7493,7267,15015,5584
2211,17843,17734,4574,8320,3518,3034,14989,9997,11579,1590,1082,11846,11241,1323,2625,19797,3612,16693
2212,16777,13614,15788,9436,13795,8000,6661,8393,19821,10807,19614,8815,15569,12875,6824,5040,7218,1300
2213,2765,4330,2048,10620,11118,7784,8025,18200,10830,1339,1620,9309,12413,3501,3049,18766,15486,3745
2214,6250,9146,5233,8186,8175,3032,16207,18588,17197,11965,14909,9131,3429,10612,7227,7078,11214,10921
2215,19271,13688,14443,8556,10880,4844,10447,15485,15901,11180,7095,1054,6897,8171,3228,15818,19739,6322
2216,15596,8857,9377,3857,1494,15211,8674,11136,13426,16220,13878,10105,2808,16084,16182,469,13395,1587
2217,11922,4839,17242,1376,10337,6635,10313,18189,11725,6695,2384,14795,12485,13038,13541,15585,9709,13778
2218,13772,16801,13078,10197,2281,9484,5524,5380,2256,15186,11164,580,5949,15381,8714,3538,15549,423
2219,10677,15044,7109,5644,2027,3457,9757,14438,9409,5666,3919,18632,7382,7096,2180,6055,3179,13962
2220,5009,4878,3124,7126,3812,10855,12028,18145,5570,4956,17517,6414,16223,10151,15384,7881,3845,15426
2221,9536,15772,13685,16249,12625,11816,19623,1414,4659,10083,15053,10683,14386,1185,18834,13169,4137,3202
2222,17340,9182,8354,13658,15285,12178,5530,627,9242,19123,10697,7352,6695,13198,2324,7473,19862,7410
2223,12444,12024,3442,13304,19144,10004,1311,15970,4842,10690,8784,2304,12767,9330,18501,19298,1146,13560
2224,19954,19385,11102,19750,6152,15393,3937,5838,7457,9264,15114,11963,8673,16045,14419,19295,14179,3698
2225,1234,14200,6186,11125,13039,9651,724,5930,6701,2263,3822,14233,10256,14231,12704,13667,3983,10236
2226,13576,9009,10145,5736,8583,2894,18996,16769,14605,1777,9692,13208,1334,9025,1706,10066,12187,2309
2227,14218,2623,14883,10836,14016,13656,5127,7209,12015,2110,7958,9622,6041,15902,13871,8378,12886,10130
2228,3833,6377,10594,11414,3939,1360,16460,3219,14035,9842,6268,7392,838,1023,8280,3521,2643,14443
2229,17219,5562,5528,16840,4034,4613,13889,19524,6269,12596,15837,8734,13574,5522,18225,16719,5512,19586
2230,9637,11539,19593,12472,4244,4357,18552,10365,19855,7027,707,18908,10354,7324,6763,8504,8919,16109
2231,11683,6982,1109,1492,2574,2527,7021,9036,1667,11454,3252,19114,14020,3712,6823,1402,8812,5733
2232,8180,19768,11690,15416,10276,4497,17949,16418,7702,8566,7134,13116,2457,19807,9124,12116,17364,18930
2233,12229,5007,11827,9749,13234,13391,12563,6033,3669,2676,2691,16856,7301,17833,12051,12975,8322,1232
2234,19577,16706,528,15549,15307,19789,8884,14957,6427,17863,18689,18783,6066,17778,5790,7564,201,11142
2235,4322,3728,17508,19578,13465,3510,16598,15959,13774,12375,10555,6070,11560,17254,2809,8232,1377,17969
2236,9330,7026,15767,14434,5017,4359,12317,14388,18091,3357,5357,11313,2087,9153,6785,4484,14603,13832
2237,2612,12647,18661,472,3274,2796,11920,18664,12644,8532,11445,18253,11198,4476,7293,15907,2597,12593
2238,10694,13461,6928,719,1339,14481,1610,4357,15113,19945,211,1193,6004,5435,14827,3839,2135,4489
2239,11575,12045,15301,9954,13014,1799,3813,5800,1089,5867,3299,3135,15656,13137,15349,5732,15626,9461
2240,1391,7068,13411,4848,9544,8256,18213,12671,9852,7899,12321,12833,9915,16287,9954,14997,18524,1304
2241,3742,18740,329,15218,17210,11205,6416,13312,10797,5625,1026,10296,16788,19286,1595,8400,3171,10103
2242,6160,11459,14585,2173,2742,6807,16514,671,1805,10561,4041,6148,15575,14554,12048,7599,17667,5666
2243,8822,526,223,8660,4454,105,3731,19982,4091,8686,7073,19991,15352,6309,18227,8564,762,9594
2244,5998,11981,5279,8159,18970,1590,12305,1142,13048,16786,19023,7665,13131,13894,14444,15479,8791,16153
2245,14547,17673,14167,14577,5494,9077,1621,16064,7987,16022,18545,4129,4680,14433,3006,15956,13498,1415
2246,16864,4696,1550,11818,19600,7157,19240,3202,19427,18555,10596,11134,5943,15897,13077,7269,5025,4299
2247,14628,13164,5420,7741,6323,6340,18638,3860,869,14474,1413,4625,1740,1852,3704,5505,10028,11931
2248,16438,2192,10891,15354,9080,4039,15104,15733,15738,18564,2000,7030,4485,8940,6075,12274,967,1720
2249,15476,19821,15526,7028,11821,16490,17773,10336,15262,458,16656,16505,2070,7075,9256,1580,4355,2671
2250,13363,9000,17331,9906,5409,18133,4009,18128,13383,6228,2717,19078,7752,9553,2833,15791,10178,9008
2251,18452,7670,18807,8404,2701,14050,19670,1462,19858,14878,8559,1214,5965,18760,15545,12076,1992,3055
2252,17134,18665,12377,3435,8240,10345,14523,4604,10010,16876,8926,3216,16535,6706,10743,16716,2246,17805
2253,17168,19027,6591,19922,7791,11578,9589,19564,12825,5025,16730,15557,775,16666,2760,8300,15752,8229
2254,12147,3117,5130,11801,15011,646,14650,10271,17259,17462,1071,14388,16917,7234,7587,5860,19807,17929
2255,4629,2198,2457,4479,11922,12858,7425,13561,6751,3190,16650,5280,8647,400,12493,7094,1818,6504
2256,18303,17562,923,9307,15333,9677,11968,13614,5495,18896,13411,1432,1595,3722,11219,1435,11754,13988
2257,13488,7526,5330,18906,3655,7326,14879,4823,8806,825,10684,19823,19767,11651,5883,12129,17557,4787
2258,13566,8212,14946,7495,15998,15057,16397,17296,6911,11983,7680,14883,10168,2143,13870,1390,18473,11234
2259,18823,4831,13488,11165,7528,19426,5739,18432,12381,7564,16068,17605,10429,904,13433,10283,5357,14158
2260,18308,16126,19690,9922,16923,6065,6328,14657,9946,4572,9292,2579,3444,15822,15918,18702,13668,19720
2261,4491,9105,7239,12616,14137,5301,16906,8862,16706,9273,16274,18559,13617,2628,314,5275,8525,14783
2262,8880,10852,14406,7741,8695,13630,3784,3405,18878,368,4677,19894,18041,13252,12851,438,10637,16373
2263,6906,5148,4169,2423,9730,18524,3585,18612,10728,17611,6079,11159,4344,15104,5898,14114,2125,14861
2264,1626,16131,13892,7785,7253,9324,13206,11579,19844,9669,13758,13483,2512,3189,8445,16343,15494,855
2265,18910,12457,5591,18728,4600,2327,4818,1042,8401,11518,19844,7261,6887,4536,19134,450,3191,14309
2266,11592,11153,15037,12219,6868,13375,2540,12265,9550,7591,2881,1176,4422,2954,13376,6115,17623,10296
2267,2012,4413,16925,17918,13852,3649,1280,7416,793,17439,12468,4339,1362,14767,16466,7609,9168,8750
2268,9156,12653,17768,7220,16105,17472,9610,11505,15918,12107,1232,14016,16363,18246,9087,7151,19198,17787
2269,11699,2318,16855,11118,16973,3342,19872,7775,7077,19840,10907,16329,14347,11319,6288,9806,11704,3556
2270,19468,13189,15794,11434,19606,3938,14929,550,9956,896,9133,9349,10379,14621,12308,10594,12619,4484
2271,9346,19593,5090,15153,4684,10582,13545,7016,11069,7614,507,11940,682,19196,5961,10204,5054,4685
2272,10694,7808,3851,16773,4733,15977,7351,2193,15105,13374,13975,3305,18915,15674,5729,451,11306,8029
2273,13852,15585,9148,9818,11651,530,15979,11760,6112,14104,17835,8247,15634,14336,15172,13708,537,3352
2274,10323,17189,5296,4245,9745,18764,16067,9952,5660,17827,17824,15219,2365,14351,16783,3114,4511,1827
2275,6535,5579,10469,15881,2557,4418,15228,16377,13683,18998,13165,960,9419,14840,18583,5464,729,1858
2276,18958,9874,3151,18909,17942,7256,18047,19807,2827,16824,10416,3461,691,12542,19716,14849,6046,18148
2277,13060,18670,13468,525,13573,17187,3055,14676,7619,10478,16609,2770,7661,19915,11513,5447,4086,8219
2278,18696,12346,12077,10534,13423,11239,19310,3869,10066,14897,2390,17344,17876,19724,15736,11126,2742,6432
2279,14390,11652,14499,5724,6497,16624,11525,13880,17360,8086,7352,11687,1571,17967,10310,12433,9665,10727
2280,17457,2119,12757,13716,17673,1686,8467,14963,7747,4723,9571,9201,1789,6640,4384,1002,6739,4840
2281,13018,8687,10087,15213,1151,12497,18324,15990,8194,16705,6875,1562,12215,1613,11620,6517,18000,8296
2282,2619,3340,2124,17556,14950,1102,11023,5552,284,17460,17603,10986,7172,3714,5088,1584,19470,14186
2283,2343,19140,14974,5918,8557,5236,5760,597,13002,8195,354,7558,7704,18323,15342,12389,2730,16764
2284,19961,10282,13594,7523,19911,1732,7069,127,12781,9113,10633,17646,14514,19924,10276,11748,673,14514
2285,13257,11154,3832,11415,15226,986,15136,19892,2267,19664,4986,2952,14956,8128,3828,19496,14409,11557
2286,4254,15561,16171,14475,1237,10178,17663,6044,1964,1512,4712,7848,6806,13068,15854,6416,17549,14289
2287,16244,14767,12370,10629,5602,2750,4255,17536,7999,12263,4135,15364,6348,5830,16059,17092,18707,9070
2288,11275,2559,14017,2059,8217,10677,11617,15281,4958,9091,1748,8352,19694,9181,1720,3855,9023,336
2289,3914,5087,18956,6897,1081,5691,13496,8508,7497,5842,17439,9565,14284,6479,13795,13721,14570,11946
2290,19828,12158,5158,19285,7254,6486,17641,7062,17779,10991,9033,18147,4663,760,2876,17698,18538,15913
2291,8412,6846,6120,10567,17081,14843,17489,1155,14977,11673,6512,17180,4518,13078,9080,10942,8613,10482
2292,6530,2337,5974,14927,10352,17463,6618,12391,8816,8894,1496,6146,9833,7448,17007,11407,18105,9628
2293,16753,7048,2983,7214,8452,16276,10938,5721,591,2206,3361,10253,8374,3171,15413,6278,3129,6979
2294,18835,16659,1702,11797,16016,5458,11576,9983,17091,2830,14981,14122,3139,8947,3774,13506,18923,19191
2295,10566,10483,10774,18801,18523,8908,19608,10744,14693,12886,15111,7204,3647,14292,12163,12590,8123,16211
2296,10128,14015,16849,18260,9603,9933,14092,14165,8222,2359,288,2707,16874,14777,813,14625,4981,18838
2297,18595,15901,6149,14189,9238,17320,12212,298,11074,18292,18957,19126,6664,14292,18390,5235,4969,8309
2298,19720,16281,12896,14106,12094,18898,262,6473,18315,13721,12629,2851,16279,5202,11552,18924,7432,5835
2299,4783,15566,10732,4919,16427,8481,5842,15286,15372,16940,3546,11184,4241,18042,9760,2954,14594,14832
2300,4699,7079,8563,16680,8850,7644,3226,2996,251,15129,18692,16838,7961,13792,8023,1837,2016,988
2301,12002,10982,14532,537,9912,14795,15589,17469,2677,10347,4766,17252,15066,9950,7839,6615,1300,7580
2302,18680,10621,17374,15930,6271,4475,12461,3399,128,14843,6230,11826,16740,1640,8625,7254,19511,10098
2303,16376,8644,8997,16890,6154,19283,12209,12958,1686,710,7721,8362,11650,11960,9563,16640,17820,15208
2304,12094,14234,6686,9271,11723,3166,13224,523,18498,3651,13718,12782,5606,4137,230,18558,8712,4013
2305,7944,2537,6935,3761,8363,17435,10279,3516,19780,12009,15132,10799,7615,15853,11183,13537,9438,9894
2306,12769,984,1785,7219,15376,15619,2281,13883,2341,14448,8483,14412,17990,5298,16189,4223,18027,8698
2307,13840,507,16783,10036,19769,9827,14621,5780,6908,4787,14826,3735,5679,3158,1030,17328,11973,7881
2308,2893,990,14654,18386,1743,3893,10022,16573,232,17291,4777,14794,7704,8189,19044,13112,2879,12746
2309,2265,18880,9176,11485,8272,4709,2070,14653,3384,9056,6125,8405,10247,17445,8686,7824,3497,3425
2310,6252,19708,19679,15917,17423,10368,4780,6968,9594,11469,8044,6781,12857,15982,6342,11364,6956,7493
2311,18101,4406,17416,2123,8531,10953,17989,10029,2941,19656,18054,6730,18486,1321,11084,6960,16846,1660
2312,3501,11971,2510,18687,6029,9973,11937,16201,3569,16774,10936,15004,19319,9008,13565,2812,11171,9008
2313,7775,19047,12556,6192,6960,16720,18666,2849,4542,14117,17151,1499,13447,11538,7511,2664,5720,6411
2314,14370,11549,10677,12564,12061,945,3554,1078,5483,12378,5361,14554,12172,2091,15758,14643,16683,4292
2315,9796,7016,10438,18028,11552,18091,6330,1640,14091,10048,11150,2218,3153,6151,5508,14294,7393,1411
2316,5284,10534,3569,5932,1972,15362,4645,6355,10942,5696,15108,11656,5044,2911,4313,16168,18802,14153
2317,11274,2587,12339,2709,6674,7500,1653,9730,7196,7574,13531,15264,4406,17540,1976,16821,19028,3711
2318,19282,11590,6611,14557,5265,12654,16819,5916,15756,8173,13854,1310,2756,1617,11461,4207,4418,18894
2319,4007,18185,8023,13111,15322,17895,3482,5955,19355,1169,2560,5647,3092,14275,11786,2932,11823,1776
2320,9518,19234,1321,1838,15489,17883,1430,19187,753,17577,8902,13187,4879,18171,8070,667,11885,1535
2321,8781,6600,745,5125,4579,15500,13858,16654,19412,4415,2062,2676,5401,11215,2892,4278,19565,13968
2322,17201,9025,7900,19378,8933,15232,17786,16440,14593,1093,3208,3621,15293,8217,17856,7972,7216,2795
2323,8529,13842,7598,10203,5832,15735,6537,3238,19401,16442,19287,12516,874,621,16390,7162,17485,13061
2324,11208,2793,11129,5395,3622,19788,15994,7294,5480,157,17969,16253,13918,5582,4869,11461,10551,7410
2325,978,19281,16338,11172,10572,15885,17077,5957,15834,11545,8018,18967,14430,3420,14978,14131,406,4042
2326,4025,5748,16584,18540,17687,4537,9404,2162,14163,4528,7544,766,10863,16159,5427,5475,249,1595
2327,8342,15332,16279,5039,19246,15751,8734,9898,13117,8714,16644,13103,5284,2957,2215,5379,13274,5466
2328,1645,1302,6279,12843,9778,3626,10369,14108,11797,9513,17826,8346,18869,14478,4506,3653,14169,19448
2329,17747,15238,11312,1746,15446,7455,12334,11444,18415,6438,19118,7016,3996,12885,15777,887,1841,10393
2330,9547,19156,7230,5914,7515,10238,13310,11224,14489,14754,19881,2389,14099,1866,18073,18341,18421,13142
2331,6485,8822,11026,19497,16569,2256,10333,4001,4410,11218,12414,11768,8073,9943,4072,7726,8056,3813
2332,15124,19303,1635,8575,18408,15040,11889,2983,1627,2699,17138,17860,1774,14159,3996,5878,16389,4908
2333,1279,19127,19990,10771,18495,6470,11657,5418,14452,7957,783,10821,8585,10927,12903,8371,17043,2990
2334,2659,18529,15406,16375,11760,15993,10011,3614,1327,12366,4800,7940,12074,18399,10663,19369,1156,9892
2335,2968,6111,17417,18749,19129,9985,8694,6368,10127,9674,4396,6775,19950,14526,8609,10976,11104,5383
2336,11450,3112,7284,11406,13872,10721,17896,13646,19278,13570,18629,4930,5640,12408,3181,14828,8906,11078
2337,2607,5719,12904,3230,10509,4364,8251,9404,16493,2525,13595,18524,3115,7115,1456,8508,12253,16846
2338,8221,2371,18746,9295,1569,3180,18197,1099,16021,11330,4010,1416,14887,9867,3488,13972,8936,10647
2339,7600,322,9259,14669,12748,1553,271,13794,3116,17966,15038,3385,14122,227,12345,15694,19354,13991
2340,7643,15778,18737,19713,2136,2286,8796,19391,16404,18421,8853,10656,1799,7575,15421,386,8571,7192
2341,11502,3946,6243,17826,14386,6147,9259,17622,8890,17379,2239,9268,10729,9494,7775,3943,13327,3069
2342,10229,6902,12662,3290,1020,10868,17719,9855,6295,891,149,2447,18781,6501,5215,13305,8660,18301
2343,10972,7322,6341,19087,12479,8062,2684,3553,15764,342,12780,6794,16079,5670,16531,14497,18872,10553
2344,18726,2498,3125,9357,15516,11104,923,16873,10961,15700,11664,3979,3167,5200,16322,16663,13166,13601
2345,13781,3491,16520,3748,19749,19977,18857,8857,2707,3031,8495,6247,17652,18223,9175,12905,17030,18027
2346,18530,18714,2811,2823,750,14943,18070,6354,6244,11828,13569,7823,12163,3859,791,12617,14453,4884
2347,12753,2555,1630,6834,10083,10574,12163,18983,5868,2426,796,6082,5161,10367,6514,19199,12780,6763
2348,18527,19446,15239,10973,11959,489,18266,18830,5922,19271,17835,5458,13264,7291,1506,5068,18785,8990
2349,18455,750,17373,8588,2182,11058,14835,6602,14539,11152,5325,12231,19738,7293,503,10677,14805,6538
2350,14747,19864,17315,12875,15576,2885,2534,10540,7631,10786,784,18578,19818,15442,15701,2150,14906,13816
2351,14127,10162,19887,410,16646,15049,14521,3742,2854,3604,12745,3761,13575,16080,5910,10027,13194,488
2352,10510,11213,19551,14450,5017,691,8161,8274,4653,19349,9605,155,3503,8057,3988,1871,18360,10285
2353,3387,1299,4941,7544,6881,11384,6320,13356,6727,8809,14207,16409,11420,18748,12132,8279,10178,16788
2354,12068,8215,5937,17683,3299,249,4558,8312,6858,11733,18194,3860,3751,213,11276,10462,18596,1406
2355,1577,9237,2879,14551,3918,15239,19821,7220,2782,4325,13685,17625,16537,12161,18315,9220,6410,3682
2356,12101,12944,16253,19692,5173,12223,18642,3992,2763,12760,5596,11912,6030,19061,3994,5086,4577,5956
2357,11040,9377,18273,18141,8249,13861,9728,19521,3683,5384,1380,12527,4041,15058,10535,3926,18337,5024
2358,3185,11486,10971,16485,560,7224,4139,17404,18192,11045,8933,18087,16127,11323,11041,10638,13176,17589
2359,1717,1966,4582,9277,3330,16272,15981,1544,6515,12240,15756,15190,5041,6934,19773,6674,1966,979
2360,2404,18632,140,2126,2302,8105,12962,19054,5625,5382,2550,1835,8878,14064,9729,9604,7693,4805
2361,17792,5028,11007,16388,1571,9685,8881,15199,2509,3683,19504,5253,15512,13466,5126,14340,17138,4767
2362,4115,11670,16903,12707,817,19024,8692,5786,14679,18599,10467,2151,7916,13112,13220,2467,11292,10687
2363,15018,295,12803,1919,4120,13015,1399,18317,4709,4832,365,8206,8694,10575,3874,17280,4698,14769
2364,9684,1176,1578,12723,12336,15477,10904,14014,150,13913,593,6484,8481,3233,2952,17427,18538,4736
2365,9709,16084,3102,11199,3042,1727,3738,15713,5296,2233,1891,4118,1165,16494,2187,11439,5953,19348
2366,667,6963,10310,5867,16376,3212,5142,5529,8842,7525,19567,14922,12861,2180,7637,15488,3221,17195
2367,11438,15239,6879,14369,9335,8312,10687,17099,12270,3099,16167,11564,12668,7640,18085,10658,11824,7907
2368,8189,2892,3675,16956,18820,13351,5685,19831,3077,18461,17354,9872,5436,4324,17145,9830,14009,11092
2369,1316,12420,19286,7067,5022,3840,11361,14540,3798,4064,10731,15379,14288,7621,779,8783,18181,5043
2370,19080,16665,16117,8090,18326,8404,16199,4913,7145,8555,17723,18342,6651,5537,16464,2972,10842,3336
2371,1334,14793,4429,17950,8102,3482,5109,11120,17345,2918,10873,19883,2942,6017,19647,8343,15365,5348
2372,8661,17146,17867,19771,18902,1248,13623,16707,4749,11148,6553,12326,7959,11348,3274,482,16934,18043
2373,5759,3228,872,3990,4808,8437,397,6167,10863,16968,114,16738,12802,3090,17670,13633,984,14579
2374,6595,955,2639,18582,7119,11668,7323,4003,14493,5174,9076,8203,15922,13779,11883,5922,10541,16673
2375,10434,16851,4275,2558,16974,12738,10469,523,8626,3338,3727,17291,13615,6865,8975,12021,7915,16606
2376,15060,7362,16291,12965,14266,5072,17512,19009,17696,13111,5690,19268,8266,5678,6286,15289,5229,6803
2377,14989,8405,8046,8219,4777,16892,4817,5170,13210,3119,16244,9118,2581,19594,14208,9889,9459,1006
2378,12962,10425,16703,3044,16656,18253,17708,6836,8685,19712,7654,4748,6473,14923,6999,2556,13403,4667
2379,10228,19070,14267,15470,3171,12543,17082,18479,297,13073,10014,6241,11596,10301,6800,8961,11432,16373
2380,9411,13140,2468,17700,19327,2399,10353,2842,9140,6033,13233,4697,7604,2515,7484,16186,12941,203
2381,18950,7646,5405,4788,17616,4886,17686,17319,5492,15904,3909,17732,11404,2084,13005,6843,5820,1397
2382,19211,7772,18912,17336,3918,19310,1736,4332,4283,3575,14334,14079,962,12218,9566,11655,18419,2794
2383,8165,15520,18323,15962,12818,10392,3095,4548,18446,4116,17286,16773,3745,2018,10010,2061,14314,7820
2384,11493,16820,19702,3376,2313,15907,11581,4636,1195,3746,6004,16123,3258,8782,14606,15575,5510,7427
2385,5603,10062,13977,1835,13367,10645,12103,3298,317,12064,4820,11798,7417,8588,16290,4386,3707,17033
2386,8587,16057,18393,17549,17457,15019,11939,18370,1730,6145,7000,3617,2703,7674,13918,4682,8282,7461
2387,7125,12917,6031,588,12432,18110,190,17265,13037,6749,226,18936,14274,15354,17678,7743,3860,3816
2388,10454,7883,6760,952,13939,17467,363,19898,17357,12694,11836,8749,3755,995,12033,13425,11179,6363
2389,16632,541,6208,11777,17918,15432,6740,18581,13417,15691,6964,18754,9130,16459,4089,16649,309,851
2390,11182,6608,7492,7048,9110,18222,17925,4852,12736,4162,17462,2013,6229,17517,7257,19022,12133,5514
2391,16598,14397,18929,19249,10126,18261,507,3134,3838,14090,13797,9769,9001,8081,1850,19307,13499,10336
2392,18008,12416,10856,4084,5523,5668,4890,2415,14880,5876,7601,16821,7359,10515,4574,11166,6686,13203
2393,7776,7108,12941,3971,15767,1410,4156,5035,17824,3850,1688,16493,2110,19692,6240,12533,18819,14375
2394,8112,1612,16243,16476,10864,15169,9051,17965,14122,17920,12133,6905,11534,7676,12083,2234,18149,3798
2395,3439,8801,19035,2877,9509,2286,16592,7806,17125,16641,18939,13670,15047,18564,12081,2252,14054,11533
2396,4982,10177,2815,4347,4474,16698,19201,1900,9883,12135,5092,19559,8325,1289,13142,3667,509,4800
2397,14147,956,3595,13023,517,605,3906,1851,17023,16915,9771,7861,17765,8923,10285,8722,4406,13780
2398,12417,1831,4031,6912,7249,5301,9165,1112,8252,16532,14180,9559,6118,10829,19091,3552,4579,3218
2399,5359,7133,17408,2135,7203,1216,17669,13654,12349,14606,16213,15607,11769,19635,11967,4028,18102,17318
2400,17283,3510,8167,5184,2755,14144,7873,15336,15420,16803,286,1449,1434,4335,505,10186,19381,9076
2401,3453,4674,10476,11808,4821,19337,14632,8419,4445,5240,19145,10585,19953,19222,13019,4863,5450,15443
2402,15081,1840,18088,7673,1980,8643,17487,19348,2005,3031,14319,10373,6610,4663,1314,1276,16135,12164
2403,12039,4917,608,674,6076,7624,9989,5853,6976,13888,4583,3272,3746,5597,14230,9715,5517,9468
2404,3414,15106,319,18832,2204,5175,2234,2131,19850,9448,4235,7851,19379,6850,1104,4459,10351,17307
2405,13117,12217,10677,9110,11167,15442,14289,6532,15362,5683,8682,17245,13576,6890,14652,18238,9777,3519
2406,8701,15767,12228,10084,2822,9870,12492,5962,18575,13401,7287,14401,13839,19596,3866,19557,8834,7106
2407,4733,18767,3436,11991,3203,14453,15401,9716,13193,13684,16794,7145,14609,6971,15590,1809,19292,15541
2408,4330,5819,17672,11595,1427,5207,8777,9935,13069,1751,13276,10321,14503,18826,11968,13793,2466,1128
2409,15477,19295,17857,9508,10581,17184,17588,11332,2232,17913,18028,14685,2755,11295,10038,4928,19354,4539
2410,199,19815,17184,10355,9979,6788,18869,12404,12676,12010,3108,18858,8042,16920,17314,13824,11791,11643
2411,16846,12592,2637,303,8321,9290,12642,18432,15871,16834,17791,4844,2916,13893,11405,14533,6024,6727
2412,1306,7268,375,5589,18616,13083,7109,4087,2669,5150,12977,3395,19472,11566,3977,14086,15821,8727
2413,16035,17002,767,3524,9460,5614,14395,8649,10093,6675,17612,19161,16192,18704,15057,446,6910,7918
2414,1801,7791,18971,15953,18108,3126,11692,8494,16019,9035,11306,18565,9967,13519,4700,4477,10790,2309
2415,2525,4674,1233,13899,12316,17877,2433,8532,9549,16843,6693,8735,4944,11194,18171,13906,3812,2404
2416,14692,13677,12087,328,10334,4125,2099,11410,7800,7590,15880,3583,5739,12788,18166,10622,12522,19994
2417,15459,17263,8561,8168,16387,4414,2248,18629,7550,4326,2211,16843,7480,19159,8346,6847,13043,5557
2418,9981,647,6406,9790,1121,11388,1772,13396,12400,653,6300,14039,11976,5645,15013,9658,6175,5189
2419,9036,18699,7082,2351,6310,8983,4362,14776,5684,4974,7007,4538,13575,1542,4570,19337,4342,11462
2420,430,17827,10584,9583,7579,2869,3289,10975,13982,11348,9533,19438,7875,8140,8443,10960,5999,2633
2421,11157,12029,10593,6745,3816,15215,2113,5945,11400,12746,9085,13484,7227,5319,2385,3143,5983,6446
2422,4138,12963,15408,2305,16833,5912,18415,2549,13653,13592,6522,18246,5339,4191,1628,6142,16022,11405
2423,18535,2901,14482,13656,16965,226,13590,5991,2328,14795,15270,3600,9869,13694,13596,2622,6284,18284
2424,15314,1993,11419,4243,2599,14454,16095,2326,3461,19361,4384,2584,17218,4521,7993,17969,19916,7013
2425,435,11420,14444,909,11576,11789,16465,16861,15645,155,760,9401,12407,5015,11432,5737,11059,8589
2426,4617,3648,9801,4736,8732,1293,15415,12667,12793,16374,15518,16338,14999,17575,140,2595,5966,19641
2427,2995,19860,18582,7539,7278,244,14479,19051,8883,367,12074,11485,15252,12290,2771,9600,6387,1326
2428,2280,769,2015,907,11890,9058,18767,14672,7720,19420,10747,10014,13641,16485,14153,10058,18635,6694
2429,15729,9907,15263,10060,19661,19402,8200,1747,3194,14935,4473,3011,19045,5396,17753,19053,5475,5130
2430,14578,10741,18632,8169,2874,9466,7015,17119,15029,1663,9778,13323,10582,17001,7545,19018,9529,359
2431,5554,11920,4408,15868,2594,3020,9389,3120,6226,5963,1374,4660,4801,6428,14873,14744,11957,8392
2432,9305,13247,5551,12043,1647,15835,3803,13443,1810,5089,415,15796,4804,16488,6284,293,10024,15124
2433,18130,5409,3198,5837,2659,19025,1950,18155,15005,5248,2650,7554,5022,15193,1593,3515,11911,4532
2434,2274,19272,6381,13401,12909,14388,7652,7307,13920,14890,17507,6957,3900,15888,12359,5788,2552,17080
2435,1630,19806,10943,3760,12154,16150,14061,12244,16776,15912,4390,1113,19019,7149,4821,9032,7533,7115
2436,8466,18564,15104,3945,17748,283,2855,19967,18421,11274,4890,10134,1538,11428,3983,11916,9428,17927
2437,2639,18972,14878,14295,12097,12759,9435,18758,15591,14202,352,17272,18135,687,6737,3091,3144,15310
2438,9293,19939,6628,4535,13361,19239,15367,8447,7418,6842,6524,8772,792,9045,650,11869,2982,15379
2439,14398,11921,11814,19013,15764,6433,16312,13790,10204,4058,4064,13237,7388,2683,12204,13072,2263,279
2440,11028,2737,4738,126,6638,10003,19528,17560,3567,6133,7988,6214,17367,9386,8489,13545,3513,14701
2441,19957,18086,3371,15124,9303,11386,12694,5475,10357,6900,15134,6109,2334,5904,17504,8500,7154,14663
2442,9036,2497,2128,15215,7914,6365,1852,5492,4746,11774,13620,18691,6567,513,9108,12069,18261,2467
