"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
6844,14740,10107,14405,3691,14464,6220,3248,12742,18700,3291,14587,14529,12101,15041,18056,18442,11426
6845,6058,2861,6983,15741,847,19625,101,12843,3677,204,13102,11600,17893,9634,5194,9636,5796
6846,9615,16027,4188,13226,7736,18248,15862,7004,7366,5064,300,7296,4127,4887,13992,888,16766
6847,16441,6858,18395,14943,18328,4045,7129,16333,9528,11291,3569,14075,9216,8417,18540,16789,2119
6848,12119,13769,14302,19901,18626,18693,16230,1595,4569,15708,17533,5223,1149,18216,16359,2174,11218
6849,18557,12324,11759,8076,583,16384,19374,10952,8111,14651,9620,4615,18429,18596,3617,11293,12831
6850,6354,15840,16535,2743,6658,655,17052,8899,14816,2280,3822,9649,12418,361,19547,17310,2864
6851,12423,18835,11153,11008,19704,19282,19688,1515,13509,12767,14701,2323,4593,3679,8185,13663,18383
6852,13670,6615,13952,8873,13870,12674,11121,6640,16878,6400,1594,19223,16668,6443,1383,11644,4885
6853,1023,16304,11949,10930,13052,19227,5727,13791,16351,16552,8641,5765,14449,4561,1598,17568,9868
6854,1450,14692,17816,2273,13243,13105,19510,7667,8149,13194,10459,7390,7808,11531,17870,2245,19429
6855,10801,19546,10387,13514,10331,17521,1390,15839,13980,3014,2559,18639,853,17000,4846,4051,7822
6856,16007,8917,7188,16317,19958,11276,9742,13454,15901,3832,5486,250,733,11107,5316,2891,16286
6857,8536,13924,3815,18646,9361,4671,7983,18463,1215,5591,12417,19795,10153,2886,19260,11706,8354
6858,12539,721,12449,2299,2464,11993,8821,4549,3215,15210,18434,4419,10027,4866,2334,203,6622
6859,12432,19716,16370,5767,11840,19624,16871,9953,1831,19573,7831,2087,9813,11120,16244,247,4192
6860,6229,1588,8983,2533,10507,14235,8041,13114,17548,9308,742,13151,16457,8883,16848,8112,7793
6861,14110,13179,5062,10756,19101,18279,11215,9399,11376,13344,1758,10236,1364,8840,18557,3828,17890
6862,14005,635,16670,7364,7229,8596,5664,2709,6768,11277,7635,19560,17114,11391,2192,14920,6658
6863,15941,1558,9280,1692,461,8672,19074,13488,6436,494,16412,271,10092,5461,11825,9323,4405
6864,13853,7865,7063,13170,2832,8019,15980,10946,16541,13878,13827,18960,9539,4505,280,18289,12641
6865,18018,17394,1849,14656,10216,2564,1768,19061,11433,7267,7517,8775,13338,19000,5910,8908,6757
6866,19218,9350,15217,14714,8079,6275,10728,13930,3145,10266,6870,16278,1756,1307,15813,13363,1562
6867,3293,16428,19656,4183,16670,13879,1230,3705,9413,12216,11409,17804,4798,19386,4763,19044,15847
6868,9589,5374,17137,19582,2280,5496,4291,551,17651,7034,12083,5393,16208,12471,12496,12248,273
6869,15605,5610,4514,19340,5591,7970,11071,18287,6984,11303,5442,8027,14247,13408,18585,16270,6703
6870,17075,9041,15653,3105,10952,9729,14886,2564,16177,9301,17103,13582,1243,10712,10686,11493,9129
6871,8052,4338,19808,11746,1113,11541,14418,9302,19787,7731,14265,8479,14670,12631,17485,15051,1484
6872,8229,2526,4280,18444,11091,13737,18207,14934,8387,1927,19571,15874,12757,8778,8184,13990,13326
6873,11147,2332,8725,14698,7333,1278,11567,11182,9434,17751,3799,9158,15915,9644,9263,18125,8556
6874,2907,853,13242,7671,11681,10590,11377,15299,16993,10983,15043,5329,10809,5418,12271,5122,12512
6875,11600,10752,6205,643,1372,577,11372,16057,13043,10682,17844,4063,8702,14396,3627,14562,6328
6876,14546,2829,16923,7069,5303,8217,13101,7459,8313,580,7548,8285,13395,9798,9547,5779,6215
6877,18099,3518,7016,14698,844,6761,8422,19654,281,16496,9937,10882,7512,13152,17417,12018,6508
6878,7971,1578,6729,4918,13639,2088,17131,14875,488,16445,7430,14075,17775,15404,17126,18188,12324
6879,719,15009,13959,1346,1631,4285,17113,1587,19305,1182,12754,15237,16314,12844,14532,7098,8890
6880,17918,17377,15878,11142,12189,1206,6687,15782,2738,10290,11008,7750,5869,4719,10711,10320,12642
6881,15062,13049,13934,11612,2190,8673,4963,16086,4000,8654,18735,6056,19087,12942,7760,12742,12886
6882,8010,7832,5634,11198,12499,4014,8022,11769,3796,13756,16714,13049,883,14031,12575,11385,10231
6883,6549,10006,19626,16465,5746,6708,4150,14596,9824,7370,17819,19146,3132,3241,12733,6193,6347
6884,12007,19373,10870,6393,3433,17900,9376,3363,19752,10148,19952,18267,10286,5092,4477,9964,13708
6885,10132,7617,3162,14829,4787,573,9536,5025,6664,11303,1321,14594,14521,169,224,16675,5116
6886,6997,11907,678,5096,19007,15739,7213,16054,6282,17287,6263,2173,10247,1546,10018,4203,18186
6887,10365,1678,12926,5458,9182,17247,4585,3531,19078,19860,19928,6734,8003,19765,6614,6915,16113
6888,12404,13653,19971,6327,9192,9098,8605,3305,15047,18175,5189,15066,15969,18486,2453,10841,15331
6889,12839,13952,987,17914,12415,3341,9936,3872,429,3994,2896,17341,2222,13536,18030,13240,12788
6890,16279,15826,4822,18009,18883,3012,18758,17893,1674,12842,5541,17841,14958,4315,4560,3961,2927
6891,329,1072,9769,17449,12262,13485,14485,1207,1662,17142,11658,2356,12268,167,7026,1736,17890
6892,17193,12357,792,15695,2600,13141,4914,5690,265,11086,291,8746,8561,1460,14876,7006,15988
6893,2963,12293,12467,4845,5412,19185,958,3896,924,3728,7770,15347,2403,2277,2685,8438,12933
6894,12119,6132,18365,17446,6074,13645,18079,17464,10476,15038,8802,19239,13656,9550,12211,4192,16436
6895,1532,12077,7696,1673,957,3063,13674,5835,1945,11158,4358,9795,3140,2394,3073,709,5694
6896,18645,10062,10914,10638,19322,17268,13698,3513,1753,593,12633,18858,14367,9306,19793,5804,3165
6897,3323,1746,657,4548,6760,5478,5613,650,16838,12804,511,1486,11407,16826,7251,8920,19588
6898,9662,992,18790,7256,2785,18295,9497,16942,7336,3709,192,17388,3219,2681,7352,7842,14088
6899,19220,18409,15622,14917,12690,7220,14134,12382,7568,18384,419,14185,10173,12887,1809,10591,4002
6900,13756,7812,15176,9475,2690,12127,5265,6406,7866,15059,3154,7161,2386,13338,16473,5351,18875
6901,6009,1198,1954,18713,6872,7672,7392,12419,7732,6522,2526,6671,15949,19938,4459,12452,18132
6902,12242,11062,3147,13580,12926,7815,18663,19306,12046,1107,9320,9932,19753,16967,8358,15026,16563
6903,4146,16244,7058,13335,562,4418,12766,15873,17163,14740,7353,441,4190,16432,15085,19235,4541
6904,10470,5905,17163,16395,679,1362,2736,19574,4294,3474,6801,7543,5331,12364,13973,1790,10232
6905,13943,12469,19781,17582,12793,9972,329,15994,12072,6822,7082,852,18334,6477,7102,13085,9422
6906,6124,14035,13367,4884,4462,8712,9451,3181,2172,10674,13140,16828,19042,3211,2554,13280,2620
6907,4183,4507,11560,9692,10516,10619,10041,1661,11305,19211,17632,4498,2984,5486,9012,16040,4927
6908,15133,2342,1946,9972,3285,13903,10377,6885,15831,2741,14767,18626,6289,13940,1874,10554,5333
6909,13966,9614,10027,16161,6946,7352,5704,2544,3611,6879,997,18416,17136,9132,10727,7084,16254
6910,14486,19480,2396,16751,3024,16760,9187,18901,6716,19133,3898,13704,17926,16411,13200,5087,16539
6911,15852,19897,5534,14481,14078,9339,5672,12248,4304,8242,13242,13556,12902,3248,14114,10382,16937
6912,15488,7743,13475,5609,19155,16151,11645,8391,12929,13032,7089,5080,4113,5376,6615,2829,18511
6913,17404,6196,15754,12392,3179,19990,19141,9658,5342,12779,12554,10084,518,14496,742,9450,4866
6914,17007,5536,9640,8879,1657,13510,14858,11904,17548,16302,1750,8113,4520,15399,14845,1275,18073
6915,2123,10422,19056,15548,14988,17760,19025,18533,1801,17703,5251,17553,265,19725,3332,3015,18146
6916,15338,16569,2194,1042,7996,17600,4437,7199,6076,14564,12577,19096,11025,8699,3383,1799,8835
6917,4024,3706,9312,3168,9165,310,753,3296,4912,16597,10702,10926,8230,3405,16663,8912,11771
6918,19614,11906,15885,14032,12811,7719,9898,14533,8011,10788,16682,14335,13657,6613,9166,790,7296
6919,17378,928,14368,14863,6449,13857,4757,19131,13118,16447,1086,8838,12091,14450,8098,5521,7073
6920,5137,5772,5090,10834,12560,6890,16252,8808,8495,12897,3598,17462,3170,6560,14510,9060,9481
6921,8844,17724,18665,5458,9876,17866,9027,16634,17473,3414,17095,19377,13388,6715,1841,581,12683
6922,2129,6929,5455,6913,8786,6008,12095,17626,17057,8971,9554,7568,11149,18928,5794,5092,11981
6923,17755,12926,19346,19080,18646,246,2977,4932,10467,5968,3509,15545,9598,19634,10898,14850,17537
6924,12663,11078,3885,13055,11215,3488,17020,4345,3276,1905,3767,13710,10294,18098,7750,13930,517
6925,8051,17567,2172,4352,18406,9238,15540,7570,1202,17128,5644,1981,17989,745,4921,15327,10445
6926,602,7626,930,3987,19913,15301,7160,17116,8450,9696,4506,4202,17740,14007,12629,12399,15567
6927,17593,5521,4372,19225,18590,6160,1068,16832,17427,7082,4463,7247,8817,10887,4348,6494,16828
6928,6706,1095,10484,7175,2551,12307,19046,13499,15367,10068,9789,4294,9797,6791,5106,5010,18717
6929,4372,16544,19458,13321,16772,12688,518,5200,637,13358,12776,19311,12038,5071,11947,6015,2292
6930,12890,1092,6282,8727,17698,14232,6942,11509,15243,19349,15190,4554,10685,1851,6321,15592,1431
6931,14313,10870,18635,9544,3602,6811,6461,18726,13295,17092,487,17032,17029,11005,18406,8465,15620
6932,5746,4970,19408,4132,18700,16319,11402,2813,7993,7478,17997,1892,4981,10539,12496,12784,8521
6933,14520,9344,18264,13212,6407,7697,6504,167,16508,19658,14288,3383,9265,11495,16400,1142,8110
6934,7701,2731,18184,13734,15024,3461,10825,258,9190,15170,4973,2281,4782,19515,12903,7121,16558
6935,18319,15784,9791,16290,15632,18036,9281,7495,14848,8496,181,2446,6628,1001,8468,6568,2198
6936,7568,9378,9748,15476,16532,18596,5115,6642,2812,4710,15845,19012,15350,2983,1495,11288,4775
6937,16865,14447,13621,19260,3229,12089,16244,9568,7763,661,11755,14071,15358,1593,13592,15429,1723
6938,4113,5306,12807,17438,18496,5477,17577,15979,14875,8277,15285,13607,3235,14420,9322,8825,14604
6939,8837,6906,2736,496,15802,12666,9259,4542,8185,15771,3960,8518,8633,17197,5141,2112,10352
6940,7843,6723,7894,8764,4252,578,1192,15763,15135,3341,18119,15686,19713,9471,10243,17493,458
6941,15739,11116,10894,7989,6915,14885,12710,10702,1686,6302,10172,5893,9277,18969,987,12647,3801
6942,7311,17142,13037,19397,19713,8271,15598,12837,2595,6696,4895,8501,17587,19393,12630,3773,4337
6943,7549,12450,14019,4566,8002,10325,3756,18422,5758,19676,14015,9364,16372,4586,7800,12561,3078
6944,13777,6298,19136,290,7036,13247,12430,2489,7060,16957,12684,12780,14387,2487,5716,1206,10134
6945,15769,11300,13244,6610,9547,14513,9251,15367,12941,5994,2036,17843,15292,14858,19020,14523,18285
6946,13037,8743,19667,2587,11307,4369,19389,9047,5636,15033,9690,1793,16655,2113,14836,5496,4098
6947,14910,10169,4198,15363,19341,16066,6638,5179,10051,7555,13760,1292,181,266,9387,7495,16005
6948,12252,18224,12136,10698,4604,17451,4467,640,16657,2342,2767,11484,6857,8169,8886,3392,11319
6949,15711,3727,3687,8194,16383,17084,6844,17898,16551,2630,9444,7286,13679,4741,18124,14931,13461
6950,2766,15300,19274,11929,809,13555,2281,13377,386,10946,6262,16592,673,18220,17308,13420,2516
6951,10409,12761,12396,14893,1641,12713,14036,5985,10014,6954,14504,16682,8942,7813,16280,19029,15243
6952,10362,9733,8054,730,16935,10372,13632,11044,14487,8071,16245,14814,8791,8807,6180,6597,1536
6953,10875,1188,10469,12181,5056,430,12180,3362,1411,981,1978,14616,5418,4843,10976,18379,290
6954,12032,6743,16439,6085,10512,7898,15790,6082,4129,7853,7242,6842,4940,1848,14276,13178,12635
6955,4626,1660,8609,2517,2034,19696,17570,2010,18628,5660,14914,17507,9189,13749,11889,18745,17922
6956,8474,18266,2988,10876,14669,13380,6067,16429,14642,5750,13564,17652,13624,17233,6728,10331,4454
6957,18151,16907,11440,5520,9407,15725,14446,10834,12070,6283,7859,2698,13582,7659,9916,18398,17138
6958,7037,10412,12683,3271,7508,10472,9383,4239,5758,15641,8712,788,18799,10731,8872,2331,6972
6959,8740,13163,12199,14396,16387,6818,19820,11230,17794,18196,1113,10296,4165,1763,4221,8969,12475
6960,10265,1573,12956,12120,12540,4594,4523,16057,18176,1504,13863,19281,13028,5831,7321,5212,9647
6961,1216,11362,18867,2218,5257,1059,10801,12970,16845,7461,8859,18690,10254,17173,9021,5751,3727
6962,19044,1533,12187,15363,1257,1894,9965,783,16939,11060,19857,12125,3953,18061,6312,8962,16216
6963,11448,11902,18113,19089,18322,10507,14796,7801,7477,12972,3733,2142,8428,8384,15088,9900,19385
6964,2273,16995,10416,7823,1934,12411,4816,8443,13481,7498,8288,3863,15946,19273,4186,7592,19078
6965,10371,7369,12479,7336,7766,497,19868,8980,6336,7162,11037,16306,8010,7635,10038,19031,1988
6966,12769,16601,6995,10195,8644,9833,6563,16457,19870,3762,17307,7637,9912,6589,11735,17218,4922
6967,2494,9236,3976,10346,1556,15567,2153,7098,10533,11316,2627,10647,11163,4987,18808,2978,17430
6968,4844,2797,19305,151,12769,11348,4684,10418,2264,13357,6172,18166,17221,13206,6537,5996,17651
6969,6423,13142,11033,14546,9867,16468,14226,12793,16184,16399,19718,9206,14825,6902,15510,7453,234
6970,11060,17183,14526,18861,7054,5538,971,6590,12623,14753,15906,14414,5172,16493,5199,14473,1700
6971,4813,10691,9634,17336,13172,14956,2191,9927,11048,19828,6537,8445,16594,15159,18174,18131,11750
6972,6862,10435,1962,13851,8123,15772,18659,14173,5628,11909,6177,13935,1786,5985,2700,18309,2688
6973,5208,14070,10290,4636,493,6583,1893,9930,11390,1638,17542,13959,17560,9838,8694,15521,8145
6974,19065,19514,1252,2664,12554,5855,18322,8090,1495,12920,11523,2699,7683,306,16220,9648,15213
6975,3862,13368,3292,16289,19232,15979,4052,7698,10779,204,14149,17688,3944,7867,1050,3926,14752
6976,7953,16820,9664,13617,641,15166,17327,12390,5892,18362,18905,16739,14120,17573,7088,421,17952
6977,347,14283,11036,6738,5742,3424,11174,8121,13354,5907,7707,6729,16289,18526,5644,8001,1677
6978,13144,14299,5099,19388,17391,18414,8654,18120,14128,7757,16369,4697,13481,4252,4481,13260,10510
6979,18592,16220,18922,12136,12574,10488,1948,4594,10975,15106,615,19559,8566,14527,19391,14135,4161
6980,19029,9492,3190,4107,10695,9897,10507,1059,11031,5115,12236,5982,2623,19659,16030,5500,13930
6981,19599,498,13034,19078,2543,1884,9960,13930,11470,11285,5958,9317,13069,1996,11048,503,14326
6982,19747,8941,19493,12250,4314,11263,13094,12148,6657,10791,1253,8804,17480,7793,17276,5305,12608
6983,289,7740,1291,3850,16100,12092,6597,5643,16074,4190,7042,8191,522,12665,3801,18087,7813
6984,425,13209,13217,6476,6466,6755,17860,13247,14130,10505,18513,17950,7779,18763,14036,14446,14230
6985,17442,10892,13589,18455,14899,5749,17725,4596,2359,12683,16259,18709,15590,4919,897,18819,19875
6986,12576,16972,7492,16771,1553,13963,17874,16794,9106,5888,6280,17277,2075,17486,2105,12454,351
6987,12953,5387,4183,17991,17733,19703,5703,7474,7368,2847,4279,8602,2603,3765,17952,8691,13414
6988,7613,12067,14601,13356,15663,6310,8759,9599,16598,19044,698,14447,5690,6295,16153,17672,13780
6989,13497,8704,19835,6040,15776,5191,795,9821,11386,8860,18677,15756,14474,5785,13267,3398,18114
6990,9529,490,8375,4606,1782,11333,10673,13701,4522,18724,17598,585,2028,8200,15031,19271,13972
6991,8117,2886,12122,6977,18529,17669,15562,14391,3785,2632,9219,3877,9762,15898,11630,19255,13127
6992,15327,13428,3874,16851,11880,5405,2385,17890,17683,5014,13003,181,1929,10978,9040,1471,18132
6993,4815,10244,13070,3455,13163,15916,13771,3903,14586,866,15273,12099,2680,12169,8455,18061,11786
6994,1339,19508,14229,7311,18288,15235,9046,18972,13163,5791,7771,17301,11734,19260,16014,17986,4240
6995,12158,9346,17505,15614,1006,19078,6166,1861,9923,383,12391,11955,13791,3888,13376,1426,6094
6996,16359,14987,17125,11617,17715,116,7380,1612,10156,1907,14339,4806,6874,4702,9285,3839,4431
6997,8573,15012,18688,17283,2960,9266,1262,17081,13216,4461,2840,16624,12372,10701,2971,8704,3882
6998,2819,9332,10708,4010,18422,10187,4881,17386,11966,11461,17150,19424,13583,5628,17870,15238,1615
6999,3456,10026,6882,6729,7665,18663,7290,18004,11439,14115,13505,2177,17586,5115,1938,10368,535
7000,19385,8487,9386,7090,18388,19296,7740,17279,5003,2906,19340,19318,6979,8645,19798,1700,18749
7001,1879,19237,1096,16019,6694,17323,5842,6719,4506,9992,4622,482,10460,10179,5804,18409,491
7002,2279,19274,4883,3247,7801,9710,17022,9000,9189,14058,11031,14582,9131,5654,13582,19725,15188
7003,902,273,8745,18907,2925,601,15304,11460,147,10247,13422,5361,7728,3764,14889,891,6143
7004,10382,1366,3862,7791,13219,16428,17131,5733,16709,774,5328,1805,15625,12597,17035,13924,14639
7005,14500,17801,5239,3410,13349,14341,12508,13187,11379,5224,1696,16812,2523,15537,9529,15959,7838
7006,3135,4015,14875,19128,1048,2418,421,16816,9213,18209,7830,2884,16654,1332,302,2151,1688
7007,7022,10796,13223,7154,8941,8556,3079,4130,14278,16820,10933,17997,731,7102,14867,11475,5476
7008,6897,4773,846,10078,4607,2678,19614,8751,3149,1482,5512,3434,4490,6474,5917,4759,12608
7009,15427,16905,11573,17665,15548,18399,8033,17256,12958,16342,16424,6050,596,14567,5826,5448,13771
7010,9159,907,11791,8718,915,8574,19173,762,7617,16542,3346,14244,4231,1661,2681,14920,14978
7011,2759,14645,18958,431,10347,19846,2035,10041,7074,15231,849,13927,5146,6180,1903,19526,1089
7012,6357,12531,14718,19126,5875,12896,8719,16166,14453,19606,9533,8649,4814,4879,3087,2438,19321
7013,10546,1779,14508,8709,3805,18293,13209,7763,11107,17954,10658,10425,12933,8110,11208,3286,15716
7014,12965,18678,1387,19789,15705,2186,267,1898,11401,7690,11245,19748,16068,5362,4405,10005,3823
7015,7344,15482,18864,279,15740,17706,11126,14443,4971,19573,6230,11699,8361,10937,17964,8099,10657
7016,11060,2917,977,11084,13158,5680,6080,18592,11721,7472,3004,4816,5977,12797,15768,978,14722
7017,16351,10669,12513,5146,17319,18832,15370,19936,18239,2187,8908,15862,10647,8553,1461,3676,14548
7018,6505,6752,4514,7049,14493,4331,10444,9695,18743,5054,19701,2342,10598,8665,3659,13872,16889
7019,17675,6203,13974,11765,8169,297,16712,6608,13314,12061,13512,19577,9867,5558,5967,10968,7656
7020,4876,16241,10385,2120,8626,12942,3325,13759,16300,16274,18383,15402,19684,15018,11726,9601,102
7021,11810,1895,4314,3033,6042,11380,16994,6373,12369,12308,4725,12256,12685,15369,9183,3550,9510
7022,16840,16856,19644,4808,15388,18366,4703,18474,18338,6304,18265,4685,5713,3906,2627,11319,11976
7023,4943,18610,4941,17535,812,3980,7643,355,7996,361,15636,4211,19263,5659,3624,9389,12170
7024,16641,8979,5019,7253,13506,11798,14588,8667,19495,5116,304,758,325,7696,18993,10044,10986
7025,10970,308,13884,13616,751,9398,11139,17214,16651,17269,15145,15483,8195,10203,17846,309,3018
7026,13044,9658,13305,6029,19143,15595,11370,6434,15109,10074,7222,19931,12248,7487,903,1182,5019
7027,17424,7754,7265,9003,8438,15943,9895,14778,15183,13419,8008,5828,17484,9194,5735,6501,12021
7028,10801,3388,6229,473,7405,12803,16978,2416,876,18755,3405,9638,11596,5852,12970,8798,19141
7029,12452,6512,11265,14999,7594,478,14170,11239,7082,14361,11671,4686,7605,12379,7060,14662,6856
7030,15051,2702,13147,13531,4430,15322,13298,14073,13060,10972,4550,8176,3371,16113,17937,4913,9709
7031,3050,8821,16066,909,6747,2278,19347,9379,10740,10801,7478,13569,19874,9373,8441,5950,2386
7032,13282,12756,11178,11317,1075,18099,7667,16143,12375,2810,12871,11709,17870,3512,833,7338,11373
7033,16973,16990,11206,7786,19347,6610,6919,7239,7384,17522,10133,957,4322,14928,101,14346,857
7034,14116,1784,19776,8123,2559,6481,15342,15858,4280,17703,17148,11572,19480,10326,19396,3593,15202
7035,12865,19715,7275,19405,8375,19126,9230,10894,4588,12944,6575,3775,4808,642,17241,3897,4028
7036,6627,3696,9347,809,4329,7862,8246,19147,13402,13962,11456,16507,12472,8013,2642,15653,2793
7037,9596,15827,18532,8451,18305,13741,14490,11470,11825,15842,4114,9054,9145,3853,2528,12349,17062
7038,17483,14231,17599,10739,3072,4083,17087,17301,16510,17463,14709,5423,12211,4407,13461,113,14026
7039,8033,14170,3404,7554,10829,8332,10662,4293,13875,1554,7390,10846,17372,2627,6489,8388,4550
7040,4032,12078,19374,5868,16974,6161,798,16567,18771,12129,9751,1574,7719,13221,13117,7966,6350
7041,18275,14317,10713,8348,17034,19679,19494,18913,13637,16258,5111,4882,5894,10432,1903,8869,9828
7042,17068,11904,5295,8227,15309,9889,451,12760,2426,1996,6679,8057,3418,7211,15643,11974,13962
7043,8284,7795,16576,14680,9354,14039,11649,8498,12467,16915,15560,8393,18385,12970,14976,18639,10703
7044,13340,10381,13289,12353,9453,9876,15261,4112,13125,4801,19869,14796,7545,16940,18338,8685,4853
7045,4692,2224,4467,18626,8902,9534,8884,13547,5935,8175,5217,6927,15253,9490,11221,3084,9773
7046,1017,4755,5210,16223,2793,11955,7342,7396,3267,4921,13880,15848,12676,10603,19923,3101,15762
7047,5623,5757,11289,6262,18243,8362,4118,4147,9636,866,5525,8416,17381,4234,17821,10927,19248
7048,10517,17138,17684,4460,3440,18350,5266,8529,7798,18579,13311,2111,3673,16568,8374,1136,13029
7049,15046,6237,19298,2475,14262,11653,7732,12255,7681,19886,9059,11468,18783,13171,11026,11937,18787
7050,19756,15229,2817,12494,16313,737,10878,10390,15568,4569,13694,16869,18876,5899,16867,4412,11363
7051,18074,13727,1463,15772,10422,3758,18364,8066,6701,18508,8824,3191,6406,17866,4744,13607,6284
7052,18319,16993,13241,12655,4181,19805,136,17167,17971,4191,9280,10525,3477,10056,2717,1559,10923
7053,529,5003,10816,2263,17189,16146,11183,11223,16168,19712,19945,5236,15436,5617,1287,17588,6008
7054,13871,8792,10249,15513,19443,15913,6406,10279,11944,3586,3680,17738,6104,3715,8625,1447,19751
7055,3560,16924,16521,9981,17713,6054,15694,1876,13964,19958,4782,16279,3746,2082,3840,9064,7686
7056,4095,4175,11113,10596,7066,17490,2959,7498,7543,2855,15703,4800,11092,2791,6561,16609,5037
7057,2124,5758,15874,8973,17362,19938,1846,13244,13435,15172,3778,2608,3501,15717,6636,15085,11404
7058,15640,19930,10617,10712,5872,16786,15158,17191,14585,6129,2166,19156,3797,5494,16278,14203,1697
7059,13408,7619,9031,4410,15685,6475,14209,15378,16327,1670,16278,12480,12119,14856,12137,1322,5927
7060,14233,15823,3152,16094,6318,8604,19047,12677,11999,18142,8985,13296,13799,19982,11578,17601,3447
7061,18867,13777,11605,11009,18198,19671,14209,12220,18035,16198,13140,12760,4460,13174,674,1701,7963
7062,16005,3255,2761,317,12240,19750,1590,7547,6715,5725,13289,7730,17601,12920,17072,3667,12802
7063,7219,3779,8605,18928,4054,6667,11321,16694,2500,3194,9683,3923,3571,3614,3392,5149,15825
7064,16742,11535,8644,13669,9469,7858,8215,12969,5826,1333,3521,8174,1879,13105,15973,12835,6985
7065,966,6560,18700,8776,11773,2991,13645,5461,3795,2262,9122,16120,12871,9611,14168,19049,14105
7066,8199,6237,5646,5375,7538,1612,10292,17093,19143,15895,12490,11008,7963,221,18127,5428,5338
7067,13687,9510,11302,13958,2512,5222,612,14206,198,7777,15210,993,13148,7472,5301,4530,1656
7068,17371,17387,1401,301,5695,10982,18140,690,1912,2104,3294,6909,370,19512,10084,15066,19705
7069,13689,13759,1187,14935,13768,3751,19842,7138,17014,16863,6640,12284,16948,10576,4210,5388,3433
7070,10875,917,17952,1399,11254,9461,19688,5609,12386,3357,2053,16282,6896,19006,13601,16789,7057
7071,5340,18390,11105,17781,19954,10936,17756,2347,7815,13942,12922,6246,13018,9157,9264,689,15627
7072,8436,17211,11079,15188,2356,13832,19327,13487,1045,3772,13870,13782,15310,1151,19941,7897,11980
7073,940,11181,8304,12640,9293,17312,4970,7835,4967,4675,17307,3692,16009,8202,19757,1428,15255
7074,18085,15303,17686,13665,5998,11729,2072,5013,7521,18015,8208,13864,15864,17036,2282,14809,6937
7075,3594,1979,15396,13365,7119,16275,6438,8592,19225,12207,2207,2643,16316,3054,17550,17568,11951
7076,3705,8965,7357,18179,11481,4022,19101,2892,15738,8254,7551,3601,9973,1434,463,1869,12861
7077,15654,13596,8623,15687,14294,9980,13764,14712,555,17564,12306,18613,3671,18909,4258,13979,8112
7078,4677,4883,6137,12683,15257,13372,14493,3096,3177,10930,7640,6245,9819,7319,17978,8013,10285
7079,12643,8521,5935,3530,15388,17516,6470,16758,15481,3806,2362,19394,504,9589,4383,1435,5862
7080,8967,14179,8202,19675,14280,15065,10420,5489,6468,9082,16109,6178,18980,15798,6759,5472,314
7081,16528,17029,488,7940,9781,1771,19001,660,15324,5340,11377,10347,12137,17735,11719,1824,10096
7082,3701,1247,371,3194,15568,18289,18586,13842,18901,3715,6263,13052,14684,5433,13509,16787,16293
7083,10790,2726,11224,8200,19268,9820,16159,3133,12325,8292,13370,1955,13697,3528,412,15185,19841
7084,9801,17602,14353,1415,16463,14325,6316,17891,788,8768,14120,17966,16314,16510,10491,13821,7099
7085,1735,19890,14892,14998,6897,4453,4768,3497,14447,10498,12293,10709,18297,10310,13662,7498,18448
7086,12807,11713,2821,364,3644,18977,12836,17940,2257,130,2345,17197,10770,10187,9885,15694,12332
7087,3908,19943,6257,1342,4352,14393,9400,8967,7415,17889,12822,14698,8631,15785,1536,16899,15877
7088,19659,17620,14176,8065,9225,9193,8035,18251,2540,13258,12252,13161,4405,6982,5424,16182,3556
7089,2252,6760,8097,10595,15399,18282,11545,19684,16957,15600,13450,8225,10230,11712,7407,12295,19178
7090,4028,6081,3673,10499,5590,4658,4939,2308,12905,13020,4514,4125,17623,9590,17691,12123,13641
7091,19921,13218,18963,14864,15786,5437,19945,6671,1749,7651,5760,3704,8626,8005,5345,17581,9709
7092,2131,3144,5937,8737,18457,16725,12695,10981,10511,19105,4084,14684,3840,7684,3755,16895,18113
7093,3509,14385,17183,553,9940,7385,7264,3748,11980,19378,6988,19549,1870,19886,19993,7599,11563
7094,3208,5086,6539,6843,8906,18480,5545,15395,10234,19539,12012,493,11541,5107,8646,13749,9917
7095,19949,18916,6240,10451,487,17846,19331,10680,2672,1473,16172,12699,7631,18825,13011,18217,14921
7096,18472,4254,1401,2342,3468,10367,8302,11515,18037,13608,4579,18566,13400,15073,3519,8747,5535
7097,2142,16600,11104,15739,3913,7628,11071,19632,17887,11857,3328,6384,13334,17732,5216,5230,12560
7098,4741,18482,16433,901,15655,4829,11921,9609,5283,6717,7964,13315,133,5083,8861,4954,3902
7099,14128,14241,14643,9413,18301,3658,9891,14030,11008,4736,9985,9038,18777,9425,15521,4594,18245
7100,10913,12545,14793,8733,10158,2412,17268,15172,14692,979,19294,8399,4250,13668,296,6231,4185
7101,15454,15331,6753,12352,11099,6713,7054,15951,15362,16793,18967,10067,2714,14832,2661,6093,4910
7102,12297,18886,10237,16246,15642,8738,3936,19036,15320,16367,16086,12829,12132,10716,4527,3438,836
7103,18117,1423,12172,6431,4062,16891,12026,8867,1023,13214,19810,2880,3049,14368,13139,5354,12405
7104,18090,5066,10930,6319,15591,19220,301,4341,18780,12512,6356,1749,15369,4185,11130,1968,3526
