"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
2863,17035,8773,1023,13241,1841,2583,7972,3139,9179,12156,18567,4858,3339,11028
2864,18637,17539,3593,10783,18028,14898,4347,18478,1142,18851,3217,348,11437,12589
2865,11094,14594,14510,13416,3818,17063,17003,13614,1357,17412,181,12249,19862,5531
2866,12883,17399,5932,5765,1625,372,16339,17349,18180,19822,5677,16667,5465,8704
2867,4019,16393,17262,12802,4953,16607,15457,5157,16681,5153,5077,6139,11227,18223
2868,17948,4590,6902,6078,11428,3093,3477,11611,6804,1398,10464,12122,7779,13207
2869,11321,12974,9678,10530,4953,12593,9941,14705,10927,2222,9073,9137,13272,3142
2870,8963,11515,7216,1805,7133,15704,13634,9623,14430,17537,17154,8288,8683,12013
2871,16794,7053,7387,11459,424,11759,12516,1506,11408,14262,4331,10400,10159,6179
2872,9866,5172,9206,13976,18368,16712,1487,12941,15584,18675,4887,16096,19466,13969
2873,19931,19013,19191,11975,13359,18551,14197,4529,19212,8857,5428,9978,427,10832
2874,15725,9016,5010,236,5868,14417,6645,7018,13250,7747,10860,16525,18381,2316
2875,10975,13846,18161,9924,9861,2147,9987,11681,3500,14092,7931,19270,815,4270
2876,654,15222,16681,15972,14916,13087,12056,15587,5025,10429,227,686,16739,11526
2877,1520,6900,1915,12524,10971,16541,3465,15291,15762,16145,5593,1521,5647,17388
2878,13447,11057,5034,5709,13685,2900,17445,8972,8625,4094,10685,4917,19027,17185
2879,18399,9569,15140,18424,720,3751,11922,18618,1846,13114,4519,14095,11710,13177
2880,15485,2753,11271,7769,17277,11633,11567,10403,13403,8475,4867,16808,481,10385
2881,17403,17436,19259,17873,5047,12748,5282,9580,5702,19372,15220,4390,7222,19679
2882,6155,7224,18025,13795,14831,4825,11568,16905,19197,8757,13489,3778,375,12971
2883,3219,5154,691,16466,17372,3579,15595,18549,10916,14823,8841,3885,791,2452
2884,4741,267,8795,11463,12307,12030,3382,18557,12121,10150,11275,11612,16809,4919
2885,18298,15767,11674,2445,18194,13359,12548,16435,18762,5331,11932,10798,14460,11626
2886,11124,19519,10217,7764,1593,18555,14124,13811,11927,11488,14878,14670,7365,6192
2887,1976,17759,17659,6376,5730,9655,3777,6022,3763,13752,8394,721,16392,4193
2888,3729,12295,18691,17950,13772,7151,13917,18747,10075,13379,16589,1909,2299,6365
2889,8647,6461,7834,3780,10716,466,8868,815,15344,17602,11548,18058,15328,15627
2890,2435,2867,18204,14448,10100,13427,9543,19595,637,7667,9251,6864,6774,7709
2891,9394,18098,2707,19933,216,9909,19562,9646,7489,6541,10824,16412,7812,2327
2892,12956,13747,9938,6404,7936,11965,12928,6773,14084,5123,2936,13530,16403,8192
2893,18273,1915,12234,4423,10338,4611,19117,8549,1235,15566,1534,13474,5364,7234
2894,19644,17678,13256,14838,4209,11223,8491,18593,3483,17186,12319,9726,12515,1958
2895,18680,4962,5723,17255,12217,5001,4001,232,19494,4021,9842,18220,12067,11346
2896,16728,9546,19962,18104,9858,4943,5714,14498,4848,11411,490,10657,1901,16505
2897,14192,15610,1207,17296,5889,16507,12873,2479,3754,19211,12729,7835,15622,8667
2898,9087,16580,11515,1036,12622,7656,18812,8244,526,15054,11698,15572,16512,15485
2899,19187,18206,3142,9298,11141,15431,19200,14550,19414,9216,1126,10635,5025,10723
2900,10836,8892,2988,17124,8610,3003,1560,17322,18432,14027,929,8716,1970,19701
2901,19557,6563,19750,1070,2565,4356,14189,14675,11522,14137,5355,6634,17377,19830
2902,3006,19432,15226,993,2637,13051,7481,5550,12162,1792,5566,16467,15130,12750
2903,15246,6001,5707,3607,13892,9974,10387,1294,3188,18341,5235,2526,14539,19206
2904,8144,14027,6721,14716,18608,6048,6619,7200,3899,292,17702,12889,8775,2415
2905,17027,16046,8992,8524,15237,15046,8148,265,13218,14285,3083,17461,9258,9591
2906,13721,6762,12599,3949,3443,15525,13264,16336,5238,4225,10472,4471,2802,8458
2907,19569,14290,1009,10503,17024,11361,18202,18811,5777,12000,15708,16056,6405,6703
2908,13556,18915,18873,7432,9645,3678,6780,3541,15780,7446,17721,1358,19295,6957
2909,13249,4105,14682,17226,13294,3172,5787,12070,7550,17693,9108,16762,7662,15265
2910,15657,3784,3480,12669,2115,5323,17651,16245,6139,725,12658,6488,17002,5519
2911,9489,14301,7187,2017,13458,6014,7914,3906,307,4276,12218,5457,12728,16362
2912,13628,15339,12989,1661,9489,1620,7589,5744,19956,15551,5016,19728,7311,4992
2913,10019,12972,12269,891,13768,16325,2897,5309,261,17700,19140,9530,15949,4388
2914,13903,17953,10813,15647,15121,4881,3598,18082,8608,3682,11872,4551,2111,17847
2915,6208,5452,4637,5556,13116,7157,8708,6784,6983,10896,2606,8002,11420,8607
2916,18805,2131,14101,7333,13298,9413,13271,427,7793,4569,19189,11935,5489,1743
2917,2285,5572,13799,17873,12941,8968,238,12797,19930,11221,16136,672,9747,13310
2918,15832,7057,8053,5321,10885,7963,365,6368,9280,18697,16606,17001,19594,19004
2919,10597,19127,7531,14049,1946,17619,14784,4670,19506,6804,13991,659,17062,555
2920,18872,8098,2927,9796,19537,2942,300,17994,12761,9917,3737,19417,12211,3134
2921,4046,15567,5715,9081,12427,297,3468,18082,13590,10597,3410,4184,9602,2982
2922,17530,10068,10287,19738,12520,16032,14974,19486,14260,10657,9713,18970,3925,634
2923,5704,16702,11566,9685,18865,6893,11090,12525,1784,3352,8084,6042,4280,16599
2924,15445,10699,12809,520,15844,7531,4713,912,11629,11803,3695,8756,7981,17338
2925,7772,14906,11903,8974,13877,12778,11620,10475,19776,4479,18710,6801,6105,19509
2926,16633,8430,14289,3421,12329,5386,1069,16044,7394,6223,167,17470,9966,17917
2927,15095,16889,16213,1320,10174,455,17897,8957,16987,15482,3430,900,2761,1770
2928,18852,15932,10046,1708,11758,1582,2609,17943,16922,3969,10185,8797,12103,4315
2929,12740,11265,6445,5931,12365,3314,16516,12444,16758,150,3635,4304,12501,13576
2930,19483,11863,15343,17097,4820,4934,10783,16705,4314,7011,4987,10452,9634,12796
2931,17237,11225,4534,16817,5385,1997,18436,9845,17189,6497,3095,11436,6950,4202
2932,12672,1406,12745,13881,8187,14107,14200,7978,3635,11250,12334,3496,18232,10616
2933,4259,13822,6541,17090,17365,11949,16687,17250,6018,15385,8997,15236,15482,7932
2934,9571,19216,4325,8266,3415,15117,4350,646,15438,17172,14964,1568,7954,15254
2935,17491,13400,816,18692,18486,10753,6322,580,18644,4465,5509,11291,4287,15635
2936,9429,11792,6446,9916,19579,3981,17681,18839,6362,12998,5136,13332,13715,2117
2937,17566,12164,16385,8506,1782,17795,636,8861,9975,18758,9194,6087,10574,19808
2938,3692,145,14685,10670,15630,8219,9382,8504,9741,10620,10692,4565,13428,13170
2939,2642,9154,7688,3773,7235,4522,4576,11241,8731,1960,14819,13595,19677,8477
2940,15833,14582,13725,9874,16437,12790,1974,9868,19472,949,10321,5658,688,8868
2941,6658,10726,11144,13479,8539,19630,8054,4294,7867,9729,2497,2892,4917,11609
2942,19109,15779,3505,19180,9112,8961,17006,7304,10216,10990,16036,19012,3934,11816
2943,8319,12936,3311,5068,19185,9333,11216,15010,7053,18435,9313,988,11477,11946
2944,12562,8487,10280,6262,8251,2302,2185,1500,8740,8772,4211,10190,16488,13272
2945,3082,15971,14604,12449,15533,864,10214,8014,4423,5895,12514,10602,12817,10529
2946,1672,18340,7747,2818,8301,8031,1189,8049,11176,9257,5186,18952,11202,16905
2947,19962,19858,3364,9847,9407,703,3250,12078,7452,5723,9772,6487,15161,16264
2948,9742,7845,18684,14635,1331,11398,9660,17721,7544,3376,13547,6388,16248,2105
2949,6376,10104,14777,19882,5028,3472,4562,1861,256,5683,2309,18850,17546,15368
2950,12601,946,15758,412,6351,10021,4670,759,6733,11237,7308,2986,5114,11099
2951,1856,11362,3027,13433,12510,14505,4145,19231,17633,18365,10575,14399,6226,11345
2952,3316,2076,15199,19892,3921,16486,6272,6787,17473,3918,1366,3525,15153,3756
2953,1840,14029,10149,16227,18619,15102,1315,3426,3314,11658,8230,17410,7315,1171
2954,8209,9648,7638,19999,396,16337,2431,10442,16168,5384,5034,18288,16556,16162
2955,17756,15735,18857,15423,5923,13221,11962,12442,13349,13257,19195,6767,13951,4073
2956,17069,14333,11876,10363,16392,7667,12451,17935,18116,9186,11052,6041,16485,11895
2957,11633,15321,1581,6663,14915,1727,3069,3649,5028,15975,9526,18593,4252,8939
2958,19035,2154,15131,6752,14990,17454,17443,15283,6586,3881,9438,3787,511,13578
2959,3352,2696,18713,18518,5700,7579,18722,16363,4889,8469,17771,1833,495,10321
2960,14033,10658,6009,14103,6928,7792,19145,14492,11771,13492,2468,16366,6403,7989
2961,13675,16224,2750,18410,16112,15975,1506,18588,18655,11595,18493,936,14155,17172
2962,8030,12487,19461,12572,13225,17753,5142,2382,17053,10027,17971,4647,17070,6154
2963,13981,2991,1442,13526,125,8818,11223,1560,13612,739,6336,7185,14377,1800
2964,8980,10937,17560,2218,9948,2760,8475,18516,8367,5658,9069,11319,5472,2855
2965,6856,3185,16573,10609,1917,9023,13986,14904,18216,12266,14591,8788,6152,15481
2966,7254,6196,868,18722,7976,1538,13453,7615,16117,12249,10556,13423,11260,11356
2967,5705,18206,6401,12706,2667,4117,14651,2644,6962,5272,17903,16922,19620,13912
2968,10781,18844,19882,9107,19018,17187,18815,6382,17633,16271,7177,494,1026,19849
2969,6294,16105,14670,16845,14842,11652,11238,6370,19682,19924,13685,9603,15903,1198
2970,7698,2048,11449,17269,5459,15689,16812,13991,16289,3916,9820,3833,5259,15170
2971,13301,7314,9093,13315,7943,3299,363,15911,17269,6167,6533,16082,13941,3196
2972,7264,16915,13488,10627,6304,13321,18772,3408,11408,19944,9643,5431,16382,6708
2973,3064,14804,3177,4803,13964,2651,3100,16198,11925,17127,12177,9774,8466,12658
2974,2593,13903,14007,7246,9073,13223,1561,3077,5459,9754,5132,17955,4468,15602
2975,6318,5901,1265,18310,7071,17204,15861,18579,15015,11629,17837,5302,11982,6046
2976,11393,15019,3243,2256,546,18920,8699,14842,8382,7345,6049,12009,17353,19212
2977,3424,19979,19883,6243,12421,13397,7856,4155,9775,16471,3393,17516,2897,17054
2978,1935,19481,16676,2720,19173,14278,2825,14517,6955,5664,8786,5683,17911,3039
2979,12713,16213,18239,2361,6998,13302,7944,9566,18401,16989,2936,12055,14287,11794
2980,11867,6805,16186,9319,9759,14824,11285,8659,10407,7527,13437,6679,1490,15916
2981,12880,13371,177,18886,5596,4829,16699,12961,4082,3317,11963,8694,12278,6894
2982,12097,7230,19199,16058,8615,9417,15797,8052,13587,5275,5987,15136,5190,14970
2983,5412,13133,15617,12793,19477,15275,1174,15791,975,10051,8627,19414,13302,19907
2984,15525,11615,2656,11547,6977,17341,4506,6267,11464,15118,4886,10049,7725,636
2985,7382,8394,19043,12281,1198,5838,9489,8338,8326,13643,8822,4030,10978,15098
2986,12924,4402,13914,15001,12898,8407,11405,408,1814,6809,18366,6337,8341,3913
2987,14277,2571,4715,6720,19139,820,15909,10187,14152,5596,763,1281,2937,6051
2988,9717,14177,260,3112,15143,16425,18312,3404,442,2118,3187,14397,13672,12759
2989,19559,12168,19368,1425,12353,18056,18266,6160,11593,9332,14840,688,4446,7130
2990,9794,7963,19245,9936,16590,7426,2000,2783,17686,11761,8645,13818,13886,2538
2991,7230,849,8791,7394,7859,14899,1772,13180,17113,18469,18794,3809,3303,10873
2992,761,19718,6338,4695,11265,15934,720,18513,1382,12825,6688,1361,18707,7711
2993,5298,17585,6704,5140,17147,14513,18470,4330,6130,4192,11914,2377,6368,5307
2994,804,13870,5588,5089,6412,1412,9805,11770,6104,16284,14959,3607,6351,15465
2995,9364,18369,18541,11054,4267,5977,4159,11269,1682,4866,19585,15702,19920,11065
2996,7875,11038,2191,17536,16797,11524,4757,1916,5832,12061,5261,9986,6011,6055
2997,1951,1774,15596,18686,7177,14576,5235,4230,8310,16273,18820,16198,3959,8582
2998,7140,1284,18682,8543,5956,12304,16803,6876,16926,19608,17441,5405,8954,9795
2999,9132,10110,2203,15737,8414,8975,7288,2343,10708,13652,1660,14103,12489,6640
3000,9769,17027,13397,15301,4960,14502,16816,12816,11510,6874,9846,15553,12034,17465
3001,8898,12249,15987,8706,13610,6414,11256,8316,11603,18403,11256,10285,1138,10826
3002,7314,10900,12016,14786,9662,6440,1219,17022,6241,2221,6334,4897,3954,6596
3003,18198,8676,15103,18751,13254,5986,16072,10778,6687,16025,8260,11803,7699,4074
3004,3692,15521,14805,810,2463,4286,18715,1080,3866,5933,18281,2885,14463,14910
3005,15900,2538,9402,6181,8581,2173,976,10330,14680,9496,19860,18345,13355,5228
3006,13384,750,17337,11624,9792,13905,14790,15690,17615,19126,16760,16924,19674,8850
3007,10217,13268,15113,13979,9616,6984,19888,8497,2598,19532,13963,1737,7137,202
3008,612,637,16812,5316,19983,14312,12039,6913,12785,19173,17480,19860,13436,2873
3009,10417,10336,6123,18885,14845,3163,2829,14051,5064,10560,17366,8967,250,17636
3010,11240,3521,11175,10108,19496,13610,18355,5040,18433,4374,10139,15844,5013,19629
3011,13729,6883,12750,146,2782,19695,11924,19300,17432,2253,1869,7623,12781,18218
3012,7238,7489,8760,5388,5408,17083,5644,14032,3699,10303,16687,19532,10626,367
3013,12787,18049,2907,18835,12958,5919,2913,6228,9472,19223,13066,4545,1399,11187
3014,13650,5018,10137,18675,3050,4572,11299,6684,4429,5190,15233,10007,19370,5734
3015,3211,11340,16029,6707,7945,15490,15050,11855,6919,17486,12097,5434,16990,9691
3016,9500,12634,19833,17936,4514,12650,2009,17083,5318,7454,17050,13969,11491,13659
3017,7401,12695,6935,11450,10082,13251,5971,1045,5945,17938,6967,4197,3727,10656
3018,7519,19937,13952,15049,8398,18352,16170,3981,13871,18087,612,4384,7508,9280
3019,4135,10390,19035,16299,15871,3872,8018,9167,18713,8381,16314,7821,17357,7919
3020,19730,9750,4767,17901,434,13066,9366,19393,1237,11198,9584,11282,5359,14751
3021,5750,19238,11484,7241,7478,12494,17476,12583,634,2774,7518,19558,8619,15610
3022,14248,3644,15354,13323,10110,1238,1484,8831,17337,5451,9481,10845,6452,9661
3023,10781,2807,13327,9289,632,15128,11113,3597,15977,17466,12506,13116,3664,350
3024,19810,19864,10000,3787,18563,2848,551,17117,1277,2873,13494,18971,7530,6498
3025,4110,8441,7318,11249,12893,10344,15203,18776,18924,14643,1172,14030,3331,8675
3026,3183,2483,2294,16369,6354,7335,2247,10917,17555,11756,16276,12790,4863,15176
3027,15385,14245,14970,9504,8757,6739,4112,14507,3189,2254,12903,8424,11297,2021
3028,13340,15464,11984,5575,982,16542,8140,729,5124,8896,17225,18684,5743,1101
3029,978,13697,982,5576,6792,11585,9071,7771,9029,846,15157,16966,18101,4850
3030,18715,19317,13539,16182,18951,19007,7894,3336,13271,6783,7715,11363,13764,9059
3031,16167,1960,18801,326,4978,19520,16911,6627,8135,13658,6131,1522,7303,7797
3032,6711,12309,7963,14246,16340,5785,2150,6850,8805,5388,18457,15250,6969,2149
3033,8934,2051,15601,1954,12310,2414,5168,14314,6709,104,10210,10123,19383,2242
3034,19836,12977,8112,14422,5370,19671,6586,4865,2948,5140,7927,15427,16804,11174
3035,7763,11015,12922,15879,16376,18115,18914,3027,4992,7847,11107,9522,9899,12053
3036,9385,4574,10022,4177,11246,12720,17139,17779,5707,18132,7016,15695,17463,5421
3037,17374,19011,19803,13568,19111,19166,2069,5452,16105,10635,19159,8132,16168,2216
3038,2956,1582,1634,19579,6327,19942,2936,816,18493,11007,11517,6999,4221,13425
3039,12245,11055,16209,9787,7258,4838,9725,12121,15106,9996,5772,13829,3170,12899
3040,6311,12018,6346,16692,1783,19973,11412,4824,16944,15019,2644,7928,2900,6074
3041,5081,18347,7713,10301,19457,2653,7951,18516,11495,7291,11938,4299,1206,9367
3042,19046,13690,11132,5460,15164,9961,19901,11067,8817,8795,8537,853,15692,16795
3043,18462,18964,14075,9251,17898,12599,16271,19350,2653,4871,5121,3956,1118,7076
3044,10930,3035,12948,2205,6553,11725,15539,1196,19645,6088,9637,6797,19505,1582
3045,18390,9063,11726,729,14863,5379,11511,2025,544,2958,14741,13641,2525,3362
3046,11723,5221,1404,10900,315,19259,1568,9098,4370,13746,18941,18217,19321,628
3047,12001,3739,11867,13292,8410,3131,17849,6102,7043,15873,611,283,5268,1083
3048,12463,8960,8826,9918,5539,15721,7999,6335,7666,14896,12122,15769,11133,741
3049,8623,10796,654,3237,9019,9438,18078,9882,16237,8413,10429,19449,6233,14560
3050,2540,11698,8817,10275,10971,11537,12013,7381,9646,16515,17103,17249,15957,10239
3051,15958,14798,12351,13050,4170,6535,3756,13675,2788,18340,1082,10525,16314,11470
3052,3426,10027,9349,1935,19936,1186,10971,6628,3066,6391,9012,19194,1415,5210
3053,8555,167,11857,12922,15168,15919,10847,18088,14741,7459,13890,10724,8890,3413
3054,17054,401,4552,16692,14826,17347,12054,8822,616,13893,19049,6237,2105,7282
3055,7126,9041,5620,13280,3471,11783,8943,5187,7586,16658,15036,16766,2550,4453
3056,5299,11492,1671,8146,9794,18215,3172,3753,11245,11115,7256,15091,18753,15329
3057,713,2845,13875,15044,17051,18165,17689,6948,17114,11296,9639,8072,1168,11790
3058,7411,9151,16085,171,18090,604,18407,7218,7727,9530,773,6728,15093,16759
3059,19779,5482,1968,13948,15710,19299,1778,686,1105,10270,2970,8198,698,175
3060,14965,3756,16585,8536,9624,10722,603,16263,9776,14304,6443,6673,12292,17646
3061,10352,4307,14028,19586,3181,8571,13738,9480,9860,15735,6127,17734,205,10790
3062,9960,15061,4757,2937,12816,19876,12560,12806,12414,3557,16759,1149,14632,8356
3063,19647,3418,11558,16420,4727,16474,15492,5922,3997,7815,14264,595,9024,2693
3064,14360,7908,16536,6368,3193,1665,7905,18808,1254,3106,17173,11215,14765,10509
3065,8359,4232,7657,9707,13060,7474,7910,4895,9951,5636,15927,19150,11368,13140
3066,18395,9722,18434,10181,15861,7923,6649,8399,1289,1403,8344,1008,8611,17192
3067,19484,228,4820,11540,882,2611,7535,1710,7086,3511,9858,3431,1228,1211
3068,12163,8002,8387,8601,838,3482,11768,3524,12005,13988,19987,19222,4602,10490
3069,5713,9193,10388,19735,19634,15330,553,17983,13217,17641,1819,1444,533,19318
3070,3686,6057,12296,8886,11390,9436,4598,19356,10944,14610,11181,14977,10372,13604
3071,12118,2210,15510,10265,11761,16681,6855,15915,16214,17168,6208,15112,17926,7557
3072,13700,9218,5216,6927,2494,10992,11626,16169,13499,15359,146,14106,17138,12989
3073,10509,7051,10250,3469,19746,7745,16568,9378,15037,4366,1195,17381,14855,12824
3074,12135,5171,14462,6063,15219,5925,3960,15025,3436,4274,11266,7457,7308,14437
3075,11221,5790,8845,18622,17427,335,18803,14116,11939,16647,11864,1961,6519,8545
3076,4307,16683,5786,18531,16304,909,11827,16640,11618,15634,14511,18554,9529,6222
3077,16264,4555,8018,10531,7878,2112,3937,3131,4843,10139,12908,12765,4130,3012
3078,8568,2598,5687,17110,16053,16882,5204,935,6583,10534,8600,12349,17283,8116
3079,3960,15545,15747,9413,3266,18940,11858,11075,7073,9117,19393,5987,10086,11355
3080,10559,1824,12505,12808,13646,6818,13300,4486,1011,3613,8160,9388,9760,17911
3081,10034,18527,16754,7682,19484,1753,11144,6383,9920,6169,10916,1495,2142,13160
3082,14024,7994,9025,13145,7610,8175,16381,5351,15346,12039,16786,17609,14921,8169
3083,17199,18304,19057,6671,10963,9699,16599,2056,13688,5413,17917,16228,17893,834
3084,18624,4812,16975,19319,5752,3923,14168,7918,8769,15876,9467,10993,250,13100
3085,6010,18400,10742,14771,15692,4060,15837,2532,16897,16688,481,10678,18007,9961
3086,16527,16969,5573,13342,13648,18003,2678,8983,16020,7658,9537,18367,11001,4415
3087,7015,11157,12550,15884,15421,1177,13481,3849,14799,613,18924,6176,5203,10357
3088,6177,16709,1469,3989,4504,12466,4335,15002,10196,13469,7406,8111,14088,8132
3089,10220,15923,722,1904,11031,6420,7699,4641,12305,16723,1746,4705,14094,15018
3090,18497,16475,477,11817,8503,13412,16892,15649,13115,9903,5426,18965,13986,11584
3091,18916,18882,5876,19822,700,8642,11518,4262,16368,13461,9095,17964,11432,15206
3092,16428,16383,11426,1015,4426,11220,4643,19627,439,10105,4379,1096,14898,8390
3093,5924,1716,14288,2601,6011,3395,7549,5952,13404,13362,993,3589,9550,15189
3094,6284,11763,3323,2693,2065,478,2812,1416,18901,7668,12074,3108,2138,11396
3095,19745,5489,734,12016,16101,1293,1858,2139,6724,7820,8453,15256,7835,18060
3096,1038,17250,12926,2712,9462,1244,18164,17607,2970,14455,16509,12686,12245,8316
3097,3812,16206,3690,8927,7937,6666,15626,15071,11953,14783,6876,10542,4539,19012
3098,8066,17357,1753,3622,8536,9066,12991,12660,18250,2535,10645,1792,11341,10086
3099,12442,4792,2372,404,10386,18655,9348,10833,14401,14800,4684,14435,15159,10058
3100,19817,11810,10105,6571,17738,17953,18636,8277,4880,17384,1471,13819,14907,6237
3101,6150,1789,7382,8453,13155,9512,4241,9583,6679,4036,3519,17805,15504,17558
3102,8922,11239,13174,18672,10334,17436,2813,3492,19904,144,18280,18735,14363,14104
3103,3040,13277,10890,7667,9535,5427,18583,3741,3630,2127,11236,17679,12952,4954
3104,16067,141,16149,11359,15423,8343,16153,15482,14582,12115,10144,15906,10196,12674
3105,5146,8410,13426,8651,17121,172,7918,14450,297,1706,17884,13821,6449,9049
3106,5180,17829,12638,15301,13554,2097,15142,12980,12097,17978,12340,14407,2808,14354
3107,19422,10190,11493,7620,7135,8699,17955,18290,2711,1883,5916,8416,3542,6372
3108,15983,7594,17886,3669,5937,19240,11383,17758,14080,13110,3402,12476,18833,10397
3109,19426,15772,6805,16891,19689,12871,12364,10372,17628,13622,4268,2331,5443,9566
3110,10137,5919,12670,12033,10327,10244,6639,10480,19551,4484,18945,11864,1867,11412
3111,13494,3952,8697,8209,11574,3714,18494,9050,6751,2355,12627,18693,582,358
3112,18481,6211,17928,9760,9874,3904,13815,18222,2626,6047,8955,10302,19056,13797
3113,18931,13811,15007,8875,14632,13590,15696,1970,10398,3743,4802,4436,2750,19667
3114,19543,9612,9411,15402,5363,10315,9020,14276,1516,14635,8706,19978,2655,10808
3115,2153,12032,12783,5015,7786,7683,12765,14674,13964,15282,4798,13082,216,17996
3116,4932,13136,4402,260,19614,11396,13691,13626,2003,4736,9022,14880,9789,4711
3117,13120,19973,15805,17568,3718,4698,11282,3921,12198,13271,18218,9168,11694,18101
3118,4494,4707,15676,13919,18482,2095,14674,1333,13954,9729,257,4593,13235,12762
3119,9707,16670,4666,341,1107,2354,17410,4417,13968,11444,15025,13496,12982,12728
3120,3278,2515,13804,15692,730,11115,14279,1131,4941,12463,8802,7107,5717,6689
3121,10951,3410,15986,10230,10101,3695,15663,5707,9295,15746,1996,1891,10291,17103
3122,5651,1844,2380,14456,9245,6321,17493,18319,13133,3052,1875,12292,18236,11794
3123,3276,2006,7836,1297,4670,7964,2677,12434,19703,3627,7849,12871,14811,17755
3124,9568,9970,18168,7340,15175,13949,14359,6530,16491,11419,16276,8869,4670,10315
3125,13369,19521,12803,19043,7164,6913,13705,18415,16960,15800,12781,4395,8409,16764
3126,12073,15284,4177,5567,17494,4101,1059,6015,14139,16920,13646,1593,8736,10436
3127,11778,19568,14123,15754,12170,18932,7030,18070,12698,7733,15824,17219,4066,7286
3128,1466,17337,7487,13326,17067,1613,2935,19153,11607,16608,15823,9880,19515,14166
3129,11086,1376,9270,4722,481,3739,5395,9980,13071,9576,19102,18999,2005,420
3130,3864,19378,10050,17533,2081,1466,10075,15840,19613,8276,14452,10507,4583,17849
3131,19886,15649,13035,12760,14446,987,9186,4555,2790,1664,3638,11301,15808,16825
3132,19334,19285,3043,395,5111,10732,1205,15579,6552,14793,14055,8583,10597,8229
3133,15219,6282,3841,7252,4204,10891,10104,19003,1768,7978,2113,3386,1397,19823
3134,2298,2203,7474,8708,17656,8290,16984,3735,16661,8683,7891,3919,17010,5365
3135,13689,12493,17034,9870,7695,16019,10985,1089,11384,6564,7155,14565,1123,357
3136,13195,491,17419,5038,16346,7940,14644,19333,13004,14168,2785,5016,14006,7407
3137,19096,8427,18237,13306,15355,15160,16431,703,18687,6003,3518,15402,11370,3419
3138,14429,7789,13459,13465,9580,6086,7700,7910,7064,5199,3245,19134,7880,479
3139,3232,15179,8621,9240,14848,12547,14458,13971,2408,1859,13675,1848,4492,5085
3140,13053,11417,15290,13782,6211,10953,9698,5253,8042,2088,1812,1763,15170,13154
3141,8574,1642,7443,2038,14679,5566,2117,7838,5384,11566,19352,2060,4679,14497
3142,16825,17006,2438,19922,943,12125,17885,6879,15559,10826,9215,12655,161,15857
3143,2633,8268,3676,14074,8614,4454,18724,4786,3806,15292,12191,15778,1536,3519
3144,9919,9977,8376,15479,11216,5946,11535,19211,13356,13352,10253,4454,16933,19675
3145,1493,14756,6876,16766,11255,17882,7200,5431,19030,16718,11241,3634,1706,19992
3146,19110,6443,10447,10092,19800,9639,14612,17142,591,16112,3086,16682,5971,17696
3147,6730,18398,2595,7367,19386,5270,6067,1484,11830,13232,8735,10034,9483,5443
3148,1333,7118,14357,9872,5544,19847,19583,13335,2268,10764,15384,5772,17171,12923
3149,1926,10566,4232,16128,4218,10457,10298,6254,13290,13113,10945,5892,15219,9431
3150,3381,10476,4160,4596,15640,2899,11346,11670,1727,18870,12695,18947,19788,13573
3151,5801,16955,19157,7643,19871,773,15946,14867,18099,8815,12350,16017,3979,8667
3152,2859,8584,15312,8799,15324,11194,8625,3257,2360,19166,14840,12181,13421,10477
3153,2421,2312,6198,19177,10912,17796,4538,19938,12675,12210,9295,15200,9022,10129
3154,3747,4579,17816,16428,17128,6047,270,16995,19993,6622,16804,4104,17007,9057
3155,7210,16906,18566,5334,17251,18053,1151,6722,16575,9730,452,634,10074,3189
3156,3223,17802,16623,2634,13633,7455,7815,17511,12615,7113,16152,2484,8907,1580
3157,4212,300,17605,13323,747,6041,7398,1352,15592,9851,19731,12921,2399,9631
3158,255,1378,9639,16276,6472,4378,19281,11679,13375,15322,11630,11128,17520,14935
3159,1855,5288,6108,18678,404,6786,5800,15975,8458,12182,15546,14963,8099,15536
3160,5450,14183,11582,807,8916,14160,3160,16858,1967,591,18654,11430,6368,11166
3161,18758,12059,9462,13212,19373,18112,7646,16993,5592,11536,16359,3968,13942,18352
3162,14052,9871,1595,18074,4208,15656,18885,9147,4637,2204,3829,9680,2456,19379
3163,5459,2809,13720,16970,12534,5720,9908,9728,15448,14814,13582,12769,16237,7451
3164,10269,19097,12710,6345,16185,6833,15552,5408,7379,1676,15167,7534,13165,9517
3165,8068,17814,3014,1594,6104,18708,2792,12039,13052,19899,547,17650,12332,8315
3166,1075,13670,5722,6479,16868,18310,7614,3555,14441,18505,9215,1194,7123,10828
3167,3923,9506,7431,18264,7582,13384,3274,9188,17270,10129,1508,16344,6992,10347
3168,4024,14786,14492,12044,10854,7154,4711,6855,4327,4972,5115,17962,9112,3590
3169,5323,452,15572,19170,1523,6154,16886,2706,1016,16274,19430,1255,12602,2535
3170,4390,1328,13131,10584,12484,13348,9191,7357,1578,4710,6486,5802,10975,15416
3171,9567,4545,5191,9331,3208,5257,19625,220,12152,5606,16117,5967,19517,18153
3172,2280,3352,9512,2014,8803,253,10324,6977,10548,18700,16590,7591,10279,17570
3173,11650,3184,2438,6995,8162,19270,18722,16208,3169,7965,13201,18965,9915,13115
3174,15581,8058,16937,8961,8011,18981,19984,17797,18373,8642,4175,3945,8731,671
3175,9724,12416,13826,4970,14890,4434,17174,12437,15454,1450,790,10100,14226,11474
