"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
5447,671,10586,7595,903,12548,2394,2272,13527,4435,7140,2487,1612,209,7853
5448,11705,18452,6401,10521,5646,15971,18434,3998,4681,18968,16392,18647,17765,8985
5449,9928,11784,17408,3694,5187,10090,8834,5369,16035,19415,11097,10856,17174,19212
5450,17766,7681,5920,15651,13926,10759,2310,8008,4598,13801,12077,9783,10167,17421
5451,11495,15788,2081,17339,1859,16657,14599,18879,4561,9550,3013,19364,13293,18645
5452,1885,15194,1426,10718,2931,10372,17964,13472,2285,10810,14643,11192,12491,13015
5453,7098,19150,4500,16829,7484,9908,12863,3586,14234,10625,8737,4023,4507,15388
5454,9070,16211,3087,7530,16013,2833,7844,19835,1948,18961,15245,5130,9233,11011
5455,13116,19688,19553,18200,6639,15213,1462,19405,5526,4814,2992,13742,11004,5989
5456,3141,18655,18417,3704,15850,12708,13555,1456,5807,15878,12249,8793,13269,6342
5457,1720,7565,7907,10775,12910,14995,11872,15386,4500,14091,13450,1095,13035,7999
5458,5768,7627,6482,10549,9027,14070,12500,19824,13246,1207,14640,12522,1677,478
5459,3877,4748,15456,13305,2952,5068,10226,7386,14639,16403,7655,1247,14837,19365
5460,11021,16550,3481,10533,5518,6970,2610,2091,6436,14230,16888,13362,5923,2352
5461,4644,14583,7986,5370,12890,16561,12528,2478,3904,12870,19589,7839,9974,14477
5462,16853,4363,15158,14522,11652,13026,3489,12858,18994,15613,14403,1382,6193,11498
5463,12449,18680,4171,19128,10380,4479,15019,14171,9201,509,10580,15756,9541,1709
5464,10380,14320,7991,16455,5850,15348,6526,5116,5317,4859,7995,9504,1148,9876
5465,12184,6596,6683,4394,10670,10059,12555,8175,4066,6686,16420,15861,10271,10472
5466,8922,12555,19968,16052,8611,2841,16629,17529,5743,5013,6324,15380,4174,9797
5467,12381,16590,18771,9752,13733,995,9447,15664,9050,14616,3527,8852,4742,19410
5468,6674,12913,11521,16382,3354,3141,18968,9726,1734,3396,5988,17969,11470,12025
5469,10864,19329,11653,3206,17033,8945,15207,7544,19215,5931,19057,13128,13036,16789
5470,10107,11928,10523,11539,4282,387,3940,17969,1909,15794,17734,8537,1193,17632
5471,12048,13558,18020,1711,6575,4469,7913,6609,18521,11855,13698,13696,13420,14753
5472,1438,8347,705,4497,6123,1831,9869,8980,7083,16615,12146,16499,7109,3152
5473,19175,3435,17789,5768,17979,13044,17592,2745,16637,8590,9325,11102,7859,12215
5474,10882,5012,11084,8758,11603,9100,3668,15858,19501,15969,10253,8850,3821,14872
5475,8323,15909,15075,14850,9546,17959,11437,11378,11014,15939,11545,9146,16493,18952
5476,2254,13934,517,13820,10854,4888,6294,16404,17392,8838,10366,16669,11011,14782
5477,14982,3478,1216,6386,1513,12899,350,19571,12929,16303,14307,8060,15258,12992
5478,2977,2324,9290,2545,7667,12340,16621,975,4256,15652,19244,1261,19836,10032
5479,709,15765,13415,5205,1417,15514,8687,15844,7875,3450,7982,15256,12549,11160
5480,6928,1294,5815,13143,4917,1026,2218,19360,13898,8134,7273,15200,5824,15708
5481,5222,10648,9221,18451,18088,10356,8739,589,9621,15850,11957,12443,1186,19386
5482,776,936,11750,9425,17511,14903,7307,5387,1335,18281,12809,6972,17482,16402
5483,8610,6297,8608,13038,161,13033,4569,14496,15649,7051,15312,12189,5143,16638
5484,14633,9090,1804,2063,10499,3755,3039,2290,4900,1145,13101,8288,9313,7097
5485,9652,1092,19282,7238,9253,3154,8034,4137,10974,13853,2790,6933,4781,13053
5486,9619,16567,10699,4978,1678,12973,13012,413,4543,12211,17998,14036,8614,6221
5487,259,2699,11318,12683,4158,3695,16897,11824,17163,9164,9379,10524,589,12374
5488,2861,5500,18053,4773,17984,15559,13673,9699,12775,4248,7793,2118,17227,4300
5489,18276,13003,11120,15639,15737,19684,9250,9471,4203,18078,17194,15211,15603,953
5490,10717,4482,11709,2558,16803,2562,787,8451,4367,1656,12756,254,9969,15904
5491,17216,19101,15353,10858,1889,12082,12036,14717,19879,18711,16737,13733,9112,15665
5492,2097,15363,8330,8385,1427,8215,9416,5800,12924,14350,7217,1049,17162,11816
5493,17120,11103,12493,18439,854,1751,4962,11440,19777,15097,695,15366,13289,3021
5494,16935,3164,11720,13892,1820,6893,15153,11068,7728,2463,17002,5268,6489,6148
5495,13916,19337,12735,10268,5483,14741,15925,2668,5708,14056,17626,2219,18818,14072
5496,17771,1141,6018,17556,16559,562,1908,8660,12173,12312,3022,14968,12283,12728
5497,7974,10575,568,5178,10389,12201,8990,16788,7077,12288,19210,19273,18276,9077
5498,6672,7973,12868,19050,12233,18071,8635,6862,378,1530,7501,7189,8108,3206
5499,18436,19028,18477,9245,2960,12909,7975,8629,4861,7556,16078,16011,9319,15573
5500,17159,290,13489,2121,19035,1931,14681,14026,19119,1477,11775,13319,5856,9265
5501,12212,16747,5360,5450,5286,3421,11732,13986,11970,11809,11356,18522,11261,17463
5502,11707,5276,2775,12369,13688,9392,7128,19639,14423,18715,642,3523,17087,12250
5503,17589,17017,14826,16271,7677,5331,10954,19008,11322,6044,4237,7408,17584,12383
5504,4137,16686,7915,8435,9339,1922,19031,16039,4552,17582,12282,18730,8381,17793
5505,6120,5666,14783,5429,14319,14159,12208,2946,3204,6536,17012,10835,7845,15420
5506,18879,8832,4095,10981,17103,3641,1254,3984,18630,16347,1575,15991,4713,18368
5507,13139,448,18604,6947,14865,17088,3129,2079,4824,16433,3867,8801,9421,7306
5508,16242,16538,8494,19110,12548,10439,11908,14420,1581,7397,2196,1121,18937,10847
5509,5957,10963,1920,1672,1093,10529,1835,8145,3292,19490,14776,10647,9789,13706
5510,10662,5805,8868,6931,6260,8202,7175,13402,1050,1467,4512,11001,16336,19748
5511,17730,12803,10884,16999,5885,9340,1745,19368,16519,2256,15781,10406,2907,870
5512,14817,19703,5698,2093,7445,6228,16337,1638,17848,4331,17387,14823,5411,10861
5513,10133,2081,11801,16626,11206,2340,6496,16297,7219,16460,5057,14501,8750,10007
5514,12166,16972,13741,12228,8535,5087,4379,9879,15886,13929,1586,11507,2434,8990
5515,10595,8522,17876,8338,4950,14807,17636,14824,19679,10435,9455,11862,18860,7037
5516,5274,18449,12435,10760,15353,10767,15958,7653,15228,309,18936,19974,3450,3846
5517,3147,16170,15730,8382,1751,2042,11843,15529,6150,193,9953,878,16164,5297
5518,4360,12184,852,15368,5203,1299,18364,2746,6883,8814,15314,12387,4677,2314
5519,19399,4091,12372,17329,19946,10956,2132,5895,1238,17749,1647,5423,19823,18964
5520,19988,3422,8409,15473,17796,15303,2353,14731,12845,14058,7494,12143,4932,8868
5521,18813,106,16926,8436,15093,13612,17907,11004,14933,8139,9472,7461,4980,10945
5522,18997,2083,7668,9766,519,5454,5021,18779,18574,16774,19858,1558,10622,981
5523,12140,12860,5019,11856,14749,9611,13692,19954,6670,16154,12765,17407,18522,12859
5524,12920,695,13962,15296,9725,15816,9915,12898,1001,15410,16946,9430,4655,6727
5525,15142,18069,6185,2803,603,13628,16380,9139,3186,10661,8739,17286,4534,13705
5526,5783,8114,722,19919,8600,3345,15801,4693,15618,15554,9642,4095,13085,11433
5527,14204,3881,10450,6012,5003,5976,5718,10037,10715,14520,12124,3322,10356,19844
5528,6988,5595,3923,9028,4015,15398,650,15186,13258,2319,101,6820,5094,19468
5529,15281,13934,18256,4890,8061,4026,10252,2566,11965,16757,17190,13198,2124,9014
5530,9019,14162,6496,3045,6133,10472,4519,14692,1242,14553,10852,7514,1547,19193
5531,2636,12347,12199,4403,18404,2204,19898,6418,13321,14485,2020,16447,3498,9907
5532,7347,15072,19596,6893,6468,6296,4842,9061,5006,13618,8000,15585,5981,10284
5533,17892,14347,11715,1034,8037,14300,15821,16579,17032,6230,5619,17660,19375,19142
5534,1881,6602,7529,19811,15924,11380,17034,12682,12894,16865,7675,18437,4844,19981
5535,16005,15012,731,1573,17872,321,8828,5043,7769,1525,9991,3721,9728,236
5536,15713,15706,10003,1594,2936,3991,1576,10057,15969,9631,13178,17092,5147,12799
5537,4560,19008,16291,2996,18642,8266,7546,3635,14491,19120,698,3726,12340,14876
5538,8261,1048,8660,7410,6462,7287,17430,9661,17154,13195,3827,289,10429,15001
5539,8209,1412,14552,1766,15440,6581,12976,14379,18679,19958,6666,3345,5722,5599
5540,10592,8669,8568,16600,1720,7761,8797,8331,14236,836,15256,1247,16653,3600
5541,4294,13304,13124,10713,12488,16081,3265,963,4724,9035,10016,14449,6284,17846
5542,2605,3991,17935,14548,12717,15458,5029,13385,8555,5144,4903,12113,18120,15498
5543,15289,11958,11732,9029,7537,7505,8951,19501,7787,7940,1298,14718,16284,8384
5544,628,10963,16215,12287,8623,11163,5030,19601,18804,1829,14326,7883,4399,3746
5545,18153,4418,4161,16304,6042,17631,12304,4924,15531,19688,18670,5437,11126,17349
5546,4298,9936,11211,15396,10973,8638,10415,12640,16050,9887,19916,15947,788,4777
5547,4294,1112,8250,16506,12558,18369,15934,1098,14982,3889,4775,19192,8041,3908
5548,18435,1987,7660,15227,11876,16793,12144,1304,15759,14013,11206,3537,19878,9808
5549,19982,1288,17282,8143,17776,14919,13580,15802,4317,11220,11455,19129,4871,13238
5550,1663,11463,12788,10597,10881,1696,18532,14024,1207,19346,6213,9536,10297,8016
5551,18657,16362,19355,10888,18792,2557,8931,18117,10531,1418,5608,4779,12783,13913
5552,14303,5604,19927,8209,2988,11301,4281,4560,7785,679,8205,3589,8091,12425
5553,13732,10860,2027,15736,3442,6776,13927,15047,18910,15359,1092,6400,19438,5536
5554,5819,12294,9086,2570,16245,5353,8053,10161,5342,10105,15816,17992,15778,7991
5555,16400,18894,6896,6813,2367,16208,5354,7770,19864,19961,6920,10099,14738,13411
5556,325,10062,6278,4397,19237,1594,8200,4128,4318,13278,7286,8233,13073,5782
5557,14915,7350,11019,2871,12115,6132,13077,14419,16074,19831,11307,9446,16734,2311
5558,4411,13121,2009,7681,11362,19051,12963,13703,8202,1139,472,445,16760,5871
5559,4906,4800,8273,14083,10612,3927,5211,15625,16361,4489,12053,11363,19975,13219
5560,16874,10126,13008,18000,13483,3564,2540,11321,9500,689,16445,9489,10312,1120
5561,9020,1565,18412,10605,3170,12642,7162,8453,15836,7923,8986,18119,5991,16755
5562,1193,10326,7155,3569,3856,8430,9281,10106,888,5327,11476,5207,15596,16893
5563,12554,7693,13920,6952,10273,14851,11173,19956,2510,5103,19118,2500,5217,8014
5564,16534,16059,3424,4000,15158,17235,18956,10366,7663,4318,1245,1742,3923,19061
5565,13974,10152,11421,9862,12590,5028,13164,13510,6660,12184,17340,7456,9590,2351
5566,13775,2494,9035,2929,5918,12349,15276,15083,6683,6951,5167,11293,7539,11170
5567,4184,3278,11467,5960,6110,4541,3922,11720,9986,12792,18709,14011,15971,9149
5568,19864,1321,8162,6523,16083,12979,8850,16324,10969,11203,19022,9151,1163,8536
5569,7699,15649,9178,16423,6950,13281,10915,18175,983,16123,14016,12125,14285,11091
5570,3279,132,5251,18215,1754,14928,4300,15760,18381,6615,6405,731,10930,15644
5571,1775,913,2410,582,5137,5448,5838,11741,10964,2462,11795,8706,1312,13734
5572,9193,14098,10072,16347,6253,4896,2429,13722,15082,2057,18603,1106,15065,19218
5573,7136,13608,4255,13530,671,3756,7686,9248,11660,4164,19814,6641,7041,4130
5574,8795,9778,19614,9767,9031,18304,12827,2916,7122,15289,10309,17631,17021,18757
5575,5510,14479,15900,16012,12263,16716,9960,12820,16365,399,10777,3130,7593,9995
5576,11660,1379,3081,10437,6219,4367,5158,3214,4105,9558,5896,16085,3119,1748
5577,7497,10443,18882,13204,15830,15021,2483,15969,19777,16973,15725,18051,4720,10543
5578,17999,432,202,15346,3244,7261,15154,3320,5028,11197,8429,13467,7999,18787
5579,4690,4155,18664,10230,5679,17631,8014,15985,2378,2980,15856,18341,19430,7723
5580,2923,14614,13486,9653,8820,16603,15615,16825,13235,16340,12917,7913,8654,13959
5581,15833,14802,593,612,15000,949,9817,9722,6442,6850,11577,10200,8080,5445
5582,14959,6713,8824,11371,8286,13762,17586,17852,596,18695,5964,6036,1774,17236
5583,501,19591,2954,7371,9212,7900,11030,7288,19768,6998,6851,6362,12518,8562
5584,1751,386,11794,10932,10222,5798,10789,2988,16255,3492,16940,5365,7013,6132
5585,5204,6977,18902,6339,17624,6408,7056,16474,18829,11639,11819,18521,4558,348
5586,7321,5797,11447,9841,13230,13417,483,17238,14077,10090,15557,17999,4676,19741
5587,9258,13413,18836,18328,4915,9979,17760,6549,865,10646,16013,1367,12401,7788
5588,6932,1874,18937,16179,15290,6813,6799,3684,7085,15046,10345,6576,6030,10939
5589,18880,17986,3434,6320,2783,18650,2805,15390,9910,14488,13584,6728,1729,7528
5590,11859,8327,9065,1370,2260,3933,4548,19315,6058,967,13519,9718,3604,4368
5591,5742,8639,10620,2897,19298,8997,7144,18477,16106,19574,4584,711,10032,7032
5592,12467,9121,10232,18271,18008,8318,12910,10838,2888,2218,9437,4844,15170,7972
5593,8575,12121,11726,17374,9367,5631,3044,8453,19235,14329,14963,15844,12783,16193
5594,291,7351,19841,15343,5529,17409,18365,10948,13089,18248,2864,7631,15813,13878
5595,19662,19259,10601,12185,7283,1233,18903,10316,10801,19686,7981,12180,7969,12411
5596,16753,6198,11080,18476,4588,15188,2108,3299,14491,8019,10283,15255,1553,1045
5597,12845,12234,16110,7939,10913,12887,5627,17473,16654,6512,15247,5858,3146,19014
5598,7583,3632,9347,17542,8338,19452,14842,10714,19691,4143,18381,1503,10548,13132
5599,1529,3873,8532,1097,7285,4676,12298,8969,7167,15062,4025,11987,8504,1568
5600,4102,5392,19117,12851,8424,8350,3930,15374,9695,3244,16479,13367,18012,5895
5601,3278,5772,10186,18283,4602,2337,11349,9110,18474,17594,3804,3567,1063,10964
5602,1910,18526,5796,4416,10237,19170,5788,7892,9591,1090,9907,8969,2759,15942
5603,8583,15008,11214,17070,7969,5261,11231,7072,7879,5294,4337,16217,16656,8008
5604,14801,18197,5272,16518,7545,15599,1665,4190,6582,1418,12191,1585,14549,4515
5605,6885,4782,13833,9617,9362,1395,19178,12433,13492,3144,8559,19670,6583,12835
5606,13678,10170,12938,4068,12325,5931,17474,6950,14857,2665,6411,938,12168,10481
5607,12693,2356,19293,4606,8398,9962,11680,10446,19581,19644,17185,18113,5827,1861
5608,17793,2690,17597,3512,18799,4081,17499,14305,14518,10689,8813,18342,1965,15428
5609,3991,8961,18141,16956,15127,10713,8641,11102,19517,15795,14185,5157,13872,5107
5610,7474,9203,12786,4584,10878,14404,12023,8998,18230,16291,11763,11445,11584,8743
5611,1797,9734,17846,19113,10111,15805,15696,19601,19627,11757,6677,13376,11027,14612
5612,4657,1858,17080,5694,16323,4135,16909,3700,1316,14732,18780,10866,15099,12263
5613,4147,7661,2959,18156,13763,15352,5065,17756,7243,10948,14575,1984,9891,8080
5614,16219,13135,3187,10333,11931,5891,12783,1778,6160,7229,14337,16915,11880,424
5615,11797,10568,17163,9068,12204,10954,8404,14933,11280,18925,11109,15265,14294,7742
5616,683,16119,1094,17421,6794,5778,5857,723,1811,10325,697,15836,11728,2804
5617,9928,17044,102,8314,17560,6910,14045,5764,4471,16089,690,527,18841,14480
5618,7638,11159,18225,1021,15251,16889,13575,19823,5939,19123,8972,9701,14668,16622
5619,19329,306,9581,4596,5874,15857,2337,9611,4592,2129,160,17104,13172,12485
5620,5560,8253,11466,9360,12420,19105,13152,8132,2012,6211,10869,7134,15020,5357
5621,10534,1012,8937,5842,16291,12364,11389,4248,1621,17928,7117,17099,19000,1433
5622,15002,3167,9626,1738,4473,11003,7150,5081,16726,1018,1882,12000,13412,15117
5623,18051,15881,13400,10798,9220,11533,7289,1546,18173,8078,7647,1952,19599,621
5624,19741,7342,10175,3458,7486,16407,11272,14823,4770,8565,4484,4236,6934,2396
5625,1098,12779,12105,17601,16314,2201,8984,8180,10510,10921,14685,10251,11075,9878
5626,16669,16545,17072,12226,4942,3570,8607,3137,5166,1077,8075,14211,14575,14623
5627,2576,5095,15655,5353,10360,5194,5192,5523,3955,8436,1737,19216,4600,16266
5628,10394,16259,11537,6819,1101,11952,16851,8603,19977,1699,10706,18606,14524,11214
5629,17069,17434,7550,8951,1007,18723,6083,16024,17090,13173,2157,11277,11843,7966
5630,13594,19275,5966,19757,16548,15996,16934,14279,13708,9148,13752,7757,995,1698
5631,5020,3175,17266,654,9724,4190,19840,3673,4627,9703,6388,9320,8270,16792
5632,12395,12146,10275,638,16207,11334,11148,13838,356,11431,9468,10222,13413,19849
5633,19763,12557,9300,12116,15836,14714,7046,11846,6225,8595,17950,8093,11341,17937
5634,10707,7299,790,7299,4467,14395,18222,19871,10929,9675,8618,13821,3405,6286
5635,5116,11218,2435,12866,14472,16120,9919,19308,12661,14860,15597,14215,6232,6953
5636,7961,11815,9835,13904,3572,273,4191,14909,7844,13591,10882,4270,10589,13258
5637,16154,5100,4471,13106,11199,18972,15056,5854,17923,4190,1975,18518,9194,5973
5638,15419,12710,8132,9350,5363,9238,10487,2962,16430,3958,584,632,17218,15613
5639,3337,5315,2470,18616,18158,7982,8315,8624,11053,2344,10669,13917,3783,8795
5640,16662,13176,19664,11936,6633,9214,887,17034,19015,5395,16256,11992,17037,12978
5641,5659,2367,2535,7711,3623,9404,5201,1751,18140,7017,14525,15062,12187,6527
5642,17093,10354,16480,10825,11394,11534,15528,4044,11256,17062,15378,9643,16181,18345
5643,9786,9740,14401,17904,6982,8443,15073,9357,10708,18266,664,18616,9377,9224
5644,15358,5600,14011,5077,7822,14248,5166,9196,1961,18340,2725,432,4046,6875
5645,17095,4162,17264,12024,8757,3631,12809,18958,18979,8671,4019,5812,12782,1095
5646,11392,16309,18933,13163,7468,15266,7212,19315,4434,11258,8392,8276,975,17160
5647,8815,17240,6257,1317,193,12143,6967,5174,15746,7285,1059,9471,3608,18156
5648,19048,893,6288,18922,10916,15181,1064,12398,15272,9773,13230,16821,16436,4893
5649,13869,19031,8606,555,18669,11297,11784,14838,12687,9420,15655,4173,4673,19323
5650,719,3445,18142,11652,13623,12541,1104,13448,16509,3914,1556,14450,766,1553
5651,7036,10584,17593,14914,15139,14889,8057,13082,9622,2535,10557,17656,12591,14360
5652,11158,9193,16608,11050,1684,11863,2996,654,18153,7556,15675,17211,6885,10911
5653,15707,5711,960,16356,15148,7983,17891,14466,6612,7894,1753,625,3679,14571
5654,14686,16578,6877,1000,1853,16497,19815,1502,10754,8688,6065,3500,13580,14942
5655,11700,6806,5879,14957,17076,19559,13241,4264,2656,19258,6566,10862,18758,9146
5656,12249,12986,11899,12576,2375,15201,14993,3035,2969,2779,14141,3369,14368,11830
5657,3464,3690,8101,7680,7992,17299,13869,1761,16317,17920,14124,8859,17807,7131
5658,4460,12282,7363,12242,3463,7367,15014,4643,4099,6906,19741,10798,13228,3107
5659,16572,6194,1112,10284,5983,1770,1304,13473,15927,16514,8047,13625,7495,9876
5660,1094,2600,17018,18537,15954,11843,12558,10971,13126,897,6977,11109,17852,10814
5661,13493,16836,9948,10549,15041,4293,8536,16942,18920,14280,19865,10378,2032,9288
5662,19659,5327,7284,19512,3619,15782,19024,6215,12176,10357,6109,11574,406,19029
5663,15442,1185,9818,6646,13947,18550,9591,12857,13681,14197,13154,8841,1165,326
5664,1885,7709,499,546,5784,15662,112,6975,18627,5395,1158,13136,8119,15333
5665,1584,9627,15559,15321,9177,5312,6221,12850,8924,3345,2482,3983,11792,3284
5666,18200,12545,18204,18515,5601,12167,7066,11651,163,19589,5951,11559,18382,4925
5667,15540,12813,18217,14128,3350,13417,16447,17053,16937,17990,14125,2281,10794,8858
5668,16962,18109,16618,1701,740,17797,18379,18306,12946,4097,13476,16387,11685,2451
5669,257,8369,1416,15871,4473,3262,8912,10456,941,10569,16658,4590,5588,14689
5670,10960,9834,19438,17565,15461,10309,10965,1746,9440,13676,18683,12136,15716,10757
5671,3061,19795,2059,15315,19313,7190,11620,13919,10411,1716,19752,5231,18795,3632
5672,1577,4162,3281,4899,18258,12793,12294,17379,16202,17243,10634,12427,2793,17474
5673,2283,15053,799,2530,18537,18097,586,17878,12933,10171,9084,8460,7252,8651
5674,16688,17765,971,5008,4400,9651,1087,19600,14729,10119,4451,12542,1879,16311
5675,15435,11720,2817,13127,19963,12048,3704,10427,6811,11633,559,13822,6796,4240
5676,17301,15055,7852,13699,10041,17308,8408,772,12070,1946,6927,5370,5035,12288
5677,11437,11612,2760,9799,12374,17242,5715,1447,4606,3554,3080,17001,13156,12219
5678,9489,7125,435,11172,15558,18956,9708,2922,8206,17766,1185,12778,453,13510
5679,1189,4446,7878,1748,5552,11217,15869,12336,10807,6720,10725,9032,16673,3509
5680,1343,706,1494,12817,13870,1269,8867,14094,13973,405,12715,7655,11483,18137
5681,10998,13523,15844,1344,9740,13116,16549,3240,2458,5609,11268,12524,8324,15446
5682,8809,15858,8707,16311,12250,3145,2900,9336,17425,10862,16495,5080,11171,12762
5683,8256,16111,15394,11836,12818,17649,4382,16382,4092,4047,10038,2312,3620,18409
5684,5023,16430,673,7844,11318,17390,2038,11223,12533,5470,1196,5346,1401,17964
5685,2078,2645,8445,7555,9639,9348,6501,2547,6461,2441,4366,4532,2967,11315
5686,2828,7969,15201,14799,10315,19722,14501,4396,2879,12937,4715,9859,13868,1329
5687,4999,4210,10235,19006,2980,16964,12020,12703,3670,2599,411,13284,532,15622
5688,4577,1841,7947,10606,8518,19639,19931,10792,3726,12939,18310,5884,17114,8053
5689,1596,9208,10850,18933,12341,16452,18171,3618,14153,4232,7043,3329,8335,8292
5690,6778,17389,1987,2471,6527,3718,7937,17953,7272,1698,4895,16456,14204,16861
5691,8576,12126,535,3850,16829,4666,13305,7297,18967,9708,10397,3536,10013,9121
5692,15519,12093,13683,536,17354,18650,16725,4208,9055,9747,9465,4174,17477,9677
5693,18298,3105,2797,938,13731,16997,3039,1537,12064,14773,12829,15417,5935,16245
5694,18634,2630,4119,12270,1969,18417,17351,8847,10689,9226,13465,2357,9141,19035
5695,6059,17812,11939,11253,14499,17223,18612,16722,3720,1224,17829,11371,9037,11852
5696,6868,12226,9523,8787,16707,5820,17384,3399,17015,8742,17556,8771,7421,15518
5697,3979,1830,2852,8056,4802,19624,16181,19464,4448,656,15563,3274,17972,4037
5698,1456,17161,447,17375,6674,10736,6959,18119,268,2966,10366,9002,11429,4664
5699,14997,12600,1862,19244,921,18984,6840,7780,3720,7745,12880,4509,5488,18484
5700,16997,16185,6910,992,14867,2469,11783,2615,9273,19236,13335,8483,13346,335
5701,8234,12596,5055,13276,6769,5324,16103,9233,10169,8035,16196,19119,10308,1373
5702,16732,2098,17010,17675,7499,12984,9497,7558,7391,6131,10695,15741,8452,18291
5703,9230,19960,15443,5372,13246,3607,8821,372,2547,4924,19578,17502,4928,15099
5704,16564,15348,14019,13366,4991,16088,9320,6671,16969,4574,2248,15674,19337,19451
5705,14362,14721,14410,9927,11459,9728,10187,9924,14571,18464,4658,8702,14878,8803
5706,5769,19893,18602,12945,3696,4880,19582,5451,19456,18058,12532,3464,5508,16191
5707,7163,9189,13063,14011,8310,2636,17772,8357,8930,2644,12335,7591,14824,1004
5708,14753,5087,13876,1982,9570,11159,16110,4722,882,7374,9637,10828,14579,5603
5709,1254,2136,199,3666,930,261,11269,10567,11517,7461,8332,11259,17094,12392
5710,11682,1879,6242,14331,8421,3332,9529,5293,7437,17257,17191,2998,14676,12885
5711,754,3861,17520,3077,17449,13285,2315,6540,6432,13316,2838,7205,2569,14444
5712,9709,13270,16816,644,1356,3904,2382,2340,11795,14344,15197,11073,19973,18070
5713,10900,16406,3035,14851,14278,5533,199,7397,8532,9078,3006,16724,18501,11241
5714,16763,3397,2120,16862,10052,16533,16756,5480,383,19587,2020,16713,3523,8029
5715,8117,11924,11804,19094,10526,4281,10238,247,16000,19384,17935,10207,17188,6191
5716,6818,676,15162,2403,11015,10756,4625,13322,13025,14733,12568,857,6091,12703
5717,4180,16334,13713,19775,17818,14065,7653,2995,14372,16573,11629,13806,19849,8772
5718,1019,12317,1748,7345,4447,10923,2064,3193,11553,942,17352,3534,15902,16870
5719,4729,5258,18978,18582,13925,900,19406,599,12622,7379,4721,6668,7021,2951
5720,18455,1854,4481,6591,7842,17451,14327,13469,18069,448,10689,7890,6316,15950
5721,1849,6491,2224,17249,2795,16632,9494,13886,196,6684,17539,16828,10382,7052
5722,8437,18263,16404,12478,604,18246,8542,11016,13934,5301,14063,18039,1974,14774
5723,13207,18517,9518,3940,7204,9113,13187,4086,5213,3945,19474,2552,11270,14439
5724,5800,4469,7946,14617,11131,8657,19472,13203,5631,1835,15587,13664,9758,8358
5725,970,1634,3944,10173,1819,6640,529,13526,9328,14137,10404,5307,15645,1286
5726,8654,9519,891,19717,1048,18170,6182,14498,14890,14997,15299,2369,11894,4890
5727,15000,11951,14748,404,14116,11960,17489,15986,12787,11179,12176,17094,11841,4298
5728,13021,17281,14425,17173,16851,6078,10532,11687,14458,5795,9031,13165,593,16384
5729,8102,6286,6612,10554,7219,8598,14261,1571,3841,14371,6893,18264,5268,5028
5730,14417,7054,8296,6154,1993,8745,16235,17087,907,13031,1122,9314,10238,17365
5731,2866,18843,7325,2698,11532,6931,6528,16838,12910,8543,13834,19583,18535,10491
5732,6636,19483,9888,7555,11377,16141,11807,15121,11462,11233,7013,16600,9642,1395
5733,19210,9721,13877,14398,6279,1395,7779,14104,19988,6173,4206,11650,13804,2692
5734,9756,9931,5191,16614,15646,15143,11760,5502,8539,1150,19994,338,9069,12341
5735,19393,16020,16960,17385,6811,2712,16033,9725,9853,12266,3433,7134,2148,14929
5736,18520,10688,6988,6159,11941,10511,8252,12979,10967,10482,2035,8586,2010,15868
5737,5357,10724,6399,17357,7330,15195,12622,4550,7978,7086,5210,18109,6805,3236
5738,757,9766,7273,19706,2235,9181,5785,8393,4568,10412,10011,11867,3680,19432
5739,17894,2897,12610,14631,2085,8563,4396,9016,9335,11341,18857,19167,10573,9981
5740,3552,16459,15063,14728,10274,14742,5199,6040,6017,9114,8741,5251,12067,15072
5741,7321,4394,9041,18371,12568,15093,14104,13082,1409,9207,2774,19893,3136,2720
5742,16463,11555,7071,9230,11287,1650,15497,3976,11140,16197,17763,12445,5495,15802
5743,9061,3099,4574,6811,15609,16551,16295,19104,5783,18617,3214,4947,19420,10720
5744,1480,15647,6429,2553,14994,7501,8004,14451,1270,19491,828,6213,19199,7586
5745,1096,10321,11099,14717,1311,4685,13978,19454,191,12499,18811,9397,1735,10620
5746,1609,1155,3625,2552,11220,10660,5960,10124,15371,18487,5549,5999,575,15133
5747,5662,6667,198,5615,6180,2455,826,18081,9086,6371,13983,2269,14648,10892
5748,14354,9506,6877,14405,18267,8749,868,10943,4608,8649,17640,17816,13837,11494
5749,16628,15458,3301,4964,2126,18438,6932,14869,1990,16175,17755,12916,15734,18247
5750,11927,12213,12254,5243,12380,19875,155,16302,201,12305,16872,841,18394,4567
5751,16352,4937,3981,1174,9896,18537,12674,3682,17821,9847,18130,3757,2399,8966
5752,18286,18507,5537,12886,7116,3039,780,3870,18626,16650,1293,438,8410,3332
5753,7380,13215,10456,10272,4522,7286,10158,10879,12757,12300,12626,5234,2112,16081
5754,8682,13376,8424,7058,14425,19113,5708,11659,17511,19162,17675,2545,15949,16186
5755,16299,18376,6244,16705,10260,4278,18488,17585,17059,6227,14827,11711,1714,8493
5756,6078,14388,4378,9297,6999,3474,10997,4534,16751,120,15801,12647,5808,2324
5757,10035,14868,11660,147,11821,1364,3169,13540,7619,7178,16018,6594,16754,15332
5758,2412,2734,15316,19543,16404,2344,3334,5768,9695,13505,11470,15508,12306,10683
5759,1694,12838,5292,3942,6431,9177,15493,11407,19299,9316,15041,9093,3192,3063
