"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
1666,2329,10840,3683,12757,2290,8689,9709,17382,7779,10762,19265,3234,831,9875,14378,18644
1667,12807,17742,12421,14524,14392,4037,11932,18299,19654,18035,19768,1900,7079,1167,1497,6132
1668,13633,6681,10626,14690,1628,19488,6401,6823,4072,1320,152,8468,15357,17907,4571,6594
1669,16736,7261,17587,638,3499,19908,1139,11194,1073,7392,14546,8549,15223,15969,18948,17401
1670,2549,15676,13025,17086,7074,6993,17687,6048,7555,18770,2238,14727,6128,3740,12034,17427
1671,10841,7604,1619,1695,14746,12797,10138,13098,14057,8954,7994,16059,336,2472,13081,3516
1672,18750,8699,6449,12757,14006,19835,5962,10072,8414,1935,9764,16690,19391,19532,2195,14114
1673,17957,18669,4744,17509,6551,16639,13104,18348,10283,12086,8758,1336,9359,17818,16999,6306
1674,11557,18660,8665,8751,4801,10091,14359,2279,14537,775,1394,8746,3309,15184,10841,15541
1675,6052,4571,8948,789,19377,1665,5448,4113,10091,9414,2274,4233,6664,6716,19405,18506
1676,17308,10946,9064,15751,6472,14879,9747,16934,19114,2646,15496,15482,11926,4863,11326,19457
1677,13172,15303,8095,2596,17555,6861,18959,16806,12078,6156,14919,11080,7355,6974,14961,8742
1678,13719,8936,6017,4041,11668,5052,2798,16824,3672,3270,13293,3882,15948,13231,17173,9498
1679,13712,9131,1212,12646,8627,6438,7823,19163,5728,18739,6510,10072,11687,19215,18761,17168
1680,17828,8145,10205,16996,9652,3557,9770,11114,17230,12671,15812,18263,9687,10091,6157,9132
1681,13700,11406,7889,14827,19562,7820,434,11655,4144,11023,5164,17371,10879,16698,3586,17739
1682,15489,12470,7193,3889,10700,19801,5572,15618,7342,1827,1861,15850,15056,7188,14307,7462
1683,18087,3184,14130,7775,18776,8407,6052,10156,16020,19797,1628,18045,2838,18336,12023,16528
1684,1480,19385,2711,7221,16469,2461,16761,9649,9506,6954,11431,15692,8236,10042,1695,9962
1685,11133,6519,3020,13111,8501,11898,11631,4480,8746,12147,15012,12963,15441,4260,5585,13682
1686,17185,11106,1283,8136,12854,5917,3522,6916,472,3439,19304,12210,8687,17695,5382,13606
1687,14563,9188,15651,15779,18446,19150,11470,12963,5684,16535,11476,9839,4296,14401,15123,17111
1688,7453,11729,4326,7134,864,2887,1906,4687,7208,6076,15153,17994,7500,5782,11096,9195
1689,1121,14320,10729,19321,18789,2380,3583,13292,13547,3528,9547,3664,9563,9391,3721,7306
1690,11315,15152,15164,13299,11301,7122,10126,16408,3159,10563,12921,13289,1262,15572,17201,4474
1691,16479,10226,15103,18357,532,4273,18758,15973,1555,9935,13251,15038,18684,4974,19576,482
1692,6180,597,3936,18559,19799,17304,3367,2860,10260,3861,4947,17645,17807,9485,7157,439
1693,5140,7590,3847,17140,7413,17273,11317,434,3234,5097,13771,18838,4832,9133,16600,13707
1694,2109,388,5914,15325,6706,18488,10622,146,7162,9931,6129,19136,7336,10463,3499,18678
1695,11695,4454,9780,5926,2325,7586,10352,4628,15071,10660,7670,4546,2741,5657,17249,5886
1696,15767,11571,6713,4890,17607,2473,1015,16122,10576,947,16208,16703,11008,8502,5247,5987
1697,13407,18343,752,9068,18295,5986,19742,17423,19410,7831,12296,12845,18266,3704,3839,12264
1698,10769,15730,9944,711,9218,1276,9561,15448,15829,19372,5672,14491,12922,14532,14528,5000
1699,5752,17927,5836,17028,17950,9341,11694,510,2695,18298,11143,12812,9467,2807,17870,16629
1700,19973,17433,11048,2754,19940,8259,17567,16151,15143,15864,10122,3114,14553,3788,6409,9732
1701,13972,3496,13694,5535,8973,14437,13172,14662,10545,15361,9317,19942,11799,2298,9923,9696
1702,14575,12915,9888,16912,19610,11068,8147,6679,5983,5242,17044,10996,3962,12477,4212,6900
1703,6464,3678,7802,639,9833,18061,13449,16823,13175,13678,1082,4612,13154,11297,14762,16054
1704,13884,16891,13819,5028,1624,11341,10244,4478,17406,3089,12838,12244,9402,6194,16117,11665
1705,9463,7214,11057,9703,2331,14953,11364,14976,6696,3926,10111,4579,6388,13825,9556,17246
1706,17432,7176,17560,8324,6187,6988,17850,16800,2157,6268,923,17205,10004,13690,9802,838
1707,2281,10830,13466,10375,18224,11190,19852,1850,10142,4718,6825,4707,17076,5785,15452,12555
1708,164,3609,13106,4651,10110,16398,9540,18185,12477,4520,19913,6905,4155,6641,7354,879
1709,13913,15984,4310,3975,6479,8550,1759,4294,18600,3564,11315,4809,8690,16477,9809,15290
1710,4975,14905,19627,15261,18851,5578,18595,5573,14515,7463,5058,14644,10871,3008,12195,12949
1711,15925,3341,8619,1666,16534,18773,8451,9174,3718,18757,19732,7567,7276,12106,8367,3616
1712,10795,12919,19719,19896,10625,16301,4275,19429,5701,19639,19622,4447,912,6448,7775,13950
1713,13982,15117,1202,8673,19019,9483,14391,15528,13972,3079,18580,2163,14633,7513,14707,1693
1714,4044,12319,13639,5017,19875,16673,14544,13072,8062,11764,4450,17571,15792,9138,14644,10092
1715,9811,19878,4652,16086,16005,13772,19953,17856,15382,1649,9423,14629,19022,18804,7250,19584
1716,293,1034,16726,1174,8986,16142,16131,3955,6602,1501,4886,6878,14076,11532,18185,17930
1717,16411,5075,2052,4460,16502,19315,13907,13054,6668,13429,4120,9774,16719,696,5873,9878
1718,873,5390,19096,9317,19190,1052,5953,9525,1928,9321,2913,12841,15330,12228,1993,10026
1719,19046,18942,9277,17942,771,16259,1720,992,5642,3824,14393,13181,1608,8787,168,13164
1720,135,3711,18433,6502,16162,500,12021,18535,9202,19890,1133,8812,7338,579,11001,4851
1721,5770,12876,4148,18185,16499,6368,15033,18001,12446,4647,18801,8311,16995,11110,1109,6777
1722,1150,19484,2587,16206,3746,16676,16408,6320,13086,13518,17283,7092,4710,5555,2828,16500
1723,1791,3603,9992,19848,11888,11416,2780,7049,3802,15546,13213,19227,7014,3816,7975,19497
1724,14603,4417,13456,18130,4845,6810,2910,11811,4909,9158,10836,12215,7769,523,17668,2487
1725,439,14133,5038,15556,4034,7143,9416,14805,8105,8463,2741,6260,13875,6240,6527,11400
1726,339,18440,13076,7853,5353,12382,6998,10835,17125,17174,3360,17822,16909,10926,11575,12996
1727,2042,6024,828,19458,18707,15632,19655,2741,13139,19764,2045,11051,2576,13739,18019,15506
1728,13447,16929,2502,1019,9582,17874,19599,13768,19318,9245,8366,4384,9587,1268,11017,13204
1729,302,7400,8504,6712,7246,8846,9794,11183,14442,14539,5751,7409,18696,19242,5546,12261
1730,7141,7627,389,9703,9594,6988,6231,5148,7831,9780,8400,14141,7857,11750,3359,16091
1731,4189,8727,1749,9521,776,12469,16635,13117,10198,14127,4561,7725,12090,18894,16265,3271
1732,1298,10783,904,5381,12557,1220,8924,3092,10752,531,9144,12092,11954,10499,7050,18854
1733,2303,16359,2788,12797,8666,779,10866,5072,6170,11426,2972,12361,12515,7390,3512,8788
1734,13811,7284,13004,1524,10139,19747,6690,2103,14746,16757,4533,6680,9744,805,18622,4788
1735,6654,8395,2445,13779,11584,16483,13196,9001,6121,15792,15014,1188,19931,11224,10125,18676
1736,14875,13098,10341,4042,18411,5515,19974,19433,4966,5345,15919,5539,14756,2923,10411,608
1737,12249,4949,11326,9079,7169,16680,16780,16722,5050,2151,5690,13704,1480,4527,14811,5488
1738,7084,5022,15355,16810,3843,14621,8386,6693,16828,12561,17618,17890,15599,5211,685,12587
1739,9833,5670,2911,10235,14463,12135,6070,7432,6473,19389,8664,4757,10580,3815,14867,17770
1740,11527,13296,12640,10522,12385,11798,674,13511,8639,9516,14399,16070,13164,19012,8224,12107
1741,4028,18870,12792,1885,889,3526,551,458,188,8284,5565,2280,4227,16270,16248,18317
1742,10884,1369,5825,11703,13642,4886,9558,3827,16306,10754,6739,17137,14849,10891,7957,5915
1743,1359,8360,18160,8119,2341,1502,18533,16731,4850,8380,4178,1592,10680,15459,12899,16766
1744,15828,19786,10710,4775,12500,12925,15843,15836,19511,9790,1514,18118,16917,3897,11217,6063
1745,19460,6937,13198,10669,19242,13397,15470,6139,13876,8005,295,2611,10028,6461,17847,3614
1746,5584,3075,12061,2068,14069,15829,8677,1531,19410,6577,10915,17626,968,3629,19839,19956
1747,18456,5215,9081,14818,6789,18183,12360,3567,19517,16003,4295,10891,10019,15771,5729,3629
1748,6228,7174,2774,3401,11029,19200,7814,18754,11810,17148,13140,17138,8909,381,10212,1815
1749,3549,15438,5444,19646,10950,16726,18819,14748,9656,3278,11694,4814,18314,9596,3928,16592
1750,1499,19355,13455,5210,552,7943,2978,1537,2443,18049,15056,16394,7986,19380,9678,18135
1751,10951,15008,10201,18981,3877,1561,12543,17022,2680,6150,11942,12020,15703,4416,9660,9953
1752,12938,11922,2669,8054,15109,16814,5969,14374,17704,14186,17702,11325,15943,1569,2713,6707
1753,9284,14245,5949,8428,16283,15222,16159,12162,2691,16198,13229,3348,3099,15881,16968,9191
1754,8065,9979,19586,6710,3556,11905,14333,7661,7409,12123,10915,19165,12319,16676,10729,3772
1755,2311,2042,14520,1836,1126,13086,13751,12133,12539,12115,18017,10555,7633,3200,3709,19464
1756,9114,18320,17036,3164,8595,4307,17398,19598,13615,9521,10964,12362,11213,18960,16352,19745
1757,8887,19295,16659,6168,9604,7115,9435,4291,9038,2916,14856,3870,12036,9683,6705,14180
1758,15482,3692,13509,11041,14649,8665,18653,14499,14115,10565,5652,18285,19390,12209,3780,2717
1759,7199,1114,1572,9617,13106,17008,4158,5895,9065,13828,11571,11023,4061,8561,5551,3664
1760,17980,11375,18253,2557,9312,7060,12129,6279,15552,3621,4640,7196,4444,7108,18449,3991
1761,5926,4635,14074,5364,8732,13744,6663,9596,835,19499,5039,14530,12530,15535,15766,2243
1762,18498,4602,6592,12914,7809,8820,18726,12952,1098,12975,17963,7628,3477,19526,8585,8643
1763,18904,8222,6084,3098,19665,7386,10710,11978,14684,5336,15236,10065,8559,8382,2710,17982
1764,1477,1366,13941,14084,8139,4933,11278,7487,14226,8969,14109,4495,1078,9948,15186,19555
1765,3466,849,14368,19596,13082,8635,4633,12071,17260,4403,10864,14284,15814,18966,9100,15228
1766,4917,18003,12569,15741,17848,766,14901,738,8684,9693,19085,15325,15946,13708,8585,12033
1767,2643,12765,1326,16873,6378,14393,14935,2903,16348,17003,10537,18972,1402,5955,102,3060
1768,14936,7413,3877,9251,6753,7877,1594,3141,4604,8260,13335,3953,10420,14565,3738,5430
1769,1555,12886,9860,11946,17791,4032,684,433,15341,4573,7744,16500,11782,19640,11400,18994
1770,5346,13486,12905,4160,6434,8157,13805,3841,14248,10820,7554,17550,11802,14131,2436,9262
1771,16290,15376,13749,6233,1576,4427,11732,15699,16825,17341,16730,8959,14731,14768,8552,7301
1772,19266,7487,905,16041,14729,3245,5008,2590,8538,10628,9449,2269,17564,7677,16971,10007
1773,6864,9800,7581,18936,15266,7724,13323,19665,1186,531,3598,11867,13895,11669,1914,11783
1774,15570,5798,18550,8083,5244,18434,8243,4553,8515,4581,14786,12534,3916,9751,5135,4565
1775,11838,4917,5245,14158,15895,9535,947,11135,13693,3566,19751,19676,5383,7445,19812,5626
1776,10782,9609,1366,3163,17226,19630,15743,2959,12256,19798,9716,4283,8171,11583,18271,12212
1777,11964,16268,3714,11013,509,14523,11789,19504,3109,424,4741,9926,15596,9257,8195,17532
1778,19484,17878,17522,2849,12156,6422,6688,5852,19271,16641,170,12466,4709,144,8380,4289
1779,12983,2204,6370,7965,632,14036,4025,13308,2091,7047,14582,13520,166,2482,5538,9272
1780,17015,6243,17543,12156,7769,1488,6661,17704,19696,18350,19998,414,4231,4175,2999,10914
1781,6373,19049,16106,1197,8587,9874,15722,19745,7785,4208,8168,7540,1892,16811,961,9630
1782,815,9318,5324,13237,8353,15911,15878,19103,3443,6564,14160,2243,13134,12401,13369,19061
1783,7229,3455,10997,8587,5489,8997,7258,1056,13433,3910,2714,18629,17130,18691,5901,3684
1784,19128,10751,5444,16740,8982,18923,4260,13539,10373,9897,15110,2676,19553,14865,7752,5626
1785,14096,6289,1642,817,15787,4369,7870,8797,9666,18065,8889,10035,15175,16873,9588,12915
1786,15483,3795,18028,13188,8012,16497,6078,13221,14340,4727,2077,4010,11472,14097,8580,15566
1787,8769,12067,16249,17325,666,10273,6966,16975,13935,1959,1982,10278,11768,16846,881,3405
1788,9964,11132,424,15323,4969,1381,578,18866,2980,19360,14168,186,1713,290,12687,4809
1789,8737,17955,13440,15633,7663,15333,6253,9709,5218,10820,13260,8149,2099,4862,16436,1781
1790,16447,6257,17453,1167,19805,15586,15682,16689,1349,1011,2967,641,3193,16302,11799,9228
1791,15982,4588,17335,16001,4648,8733,632,9208,10048,4115,16140,9497,4522,16593,18641,7779
1792,19869,2325,8457,8117,747,2164,9602,635,6538,13674,7363,8658,5281,17560,10743,1358
1793,12863,2999,14295,19014,18469,8369,8960,11119,16835,15478,5049,12861,15627,8075,3949,5087
1794,16029,10487,19464,11865,19829,10279,1395,4216,174,13628,9924,18257,3464,12457,5233,18410
1795,5791,19055,16995,6568,10639,10369,5746,3340,9541,485,13428,2156,1677,12427,14142,7616
1796,8914,732,423,5110,7816,17443,12531,1565,541,12653,7571,7273,8253,14186,5053,6496
1797,10835,19814,8438,8778,18968,13830,4315,19055,3072,18975,2534,4880,8216,7930,15879,10961
1798,10258,946,9341,8485,11374,9340,1415,3492,18005,11198,4260,6413,314,12054,13304,6213
1799,19229,7841,17621,3392,11865,1336,15192,2081,8712,19298,6514,9817,18892,9165,6076,5876
1800,7995,13661,6002,19926,1633,18172,15790,5703,1923,5593,14491,5146,15796,6605,3140,10391
1801,370,19396,7303,1341,6786,5991,14114,11679,7197,7237,8361,4138,9667,9590,16860,10089
1802,5781,14483,317,961,14265,11537,6834,7874,17781,12402,6087,12179,13387,11148,8019,19502
1803,11501,18395,3656,15681,8139,11340,13652,9082,10292,13427,4035,13666,3669,15649,18567,14933
1804,452,9739,11815,10468,5753,10599,1949,11344,16154,16291,19756,16074,13039,5538,8216,12383
1805,6126,16730,15888,8755,4309,16853,154,4020,8325,14225,15861,15122,18814,11378,12790,17292
1806,12711,15936,13371,3676,7501,7644,4934,10855,1230,1586,12359,4007,11135,7921,18634,15587
1807,8682,4077,10881,5098,11548,4090,2240,654,13078,18528,19629,18880,10028,5326,9242,5147
1808,19954,1838,13412,4316,18077,11322,4553,9602,4914,7202,18761,1457,12776,10321,3139,6120
1809,18019,10247,14817,1718,816,156,11667,13868,286,6479,11705,5495,13479,17169,4659,5675
1810,316,19988,15870,16956,18405,407,2027,16126,18848,10162,2222,4355,9533,11980,15854,15088
1811,4350,1061,15144,17249,13151,832,13936,6844,17580,4064,1187,6328,4603,1543,955,982
1812,8637,19165,2149,9819,18629,8194,15321,4688,11603,2705,11684,13692,16994,5472,17454,15571
1813,15761,8154,12015,1693,1033,19502,11684,981,10289,12413,17569,14370,17224,11386,167,5174
1814,6377,19883,11844,6671,19583,1369,10641,6047,6204,8929,1381,16742,14162,17569,10859,11301
1815,16597,8846,18958,604,17129,2139,2812,3632,11215,13623,3305,2005,12847,13167,16332,15744
1816,7628,2736,9636,1481,5665,19786,14006,8289,8558,7900,918,330,5925,16105,4085,4197
1817,9573,3168,6580,17243,16322,16623,6902,19015,7797,192,13700,14559,15607,2426,16218,1671
1818,10544,5683,4944,19460,11093,4751,2293,19696,9787,2329,19329,3892,19404,15380,5217,14257
1819,7067,9378,19186,4141,14432,14854,7094,13205,2703,16919,5274,18728,15515,9458,2013,9662
1820,3888,16162,7413,10005,15736,12620,5538,3483,19199,15231,18204,14301,3135,16824,15522,6501
1821,15182,6425,8473,17361,11682,1047,2629,7201,14207,8748,4285,6434,17839,1054,10013,5685
1822,12473,14681,356,4116,2871,1574,11210,1541,11056,19064,847,16463,6587,17634,19562,2590
1823,5979,18478,14433,5158,10817,12442,1098,5031,1973,19993,18806,472,14129,19516,6781,17903
1824,2617,9985,12384,9735,1576,4886,19157,19652,14706,15566,7650,19781,19798,8210,11519,15997
1825,10611,15045,3905,6027,10592,19639,5662,5629,15957,15720,6793,14508,8685,8553,16156,11253
1826,15905,7636,4314,13848,15318,18717,6480,4031,19608,17988,19198,19628,6167,11766,793,18584
1827,5623,14492,7522,8358,10334,15146,11794,9166,2526,11611,15099,10554,2014,15673,10342,19569
1828,2358,17673,18609,416,19832,2958,4725,16898,18440,6113,15967,2232,16995,18156,19015,9716
1829,9034,11473,12502,16201,16621,18547,10218,12431,4374,930,3441,14146,4745,19672,16050,18353
1830,6931,8738,11330,13927,14645,2518,11510,19451,18798,1404,5640,14433,12268,15256,7731,515
1831,5546,16304,12794,10160,17899,18819,17407,9483,2497,18771,12320,10837,1158,6469,5068,4784
1832,13131,5595,7101,11178,3976,3286,13119,4898,6012,1297,15508,11240,17603,9829,453,6721
1833,5468,18615,16717,19022,4751,10149,15430,18650,1664,17542,18223,18294,13657,6344,1190,15442
1834,13538,2751,8220,1079,12938,12157,6702,7457,1264,17610,1755,9987,7524,18699,13478,19992
1835,5593,1948,1070,15509,682,19495,684,6470,11449,774,6504,13462,9298,6932,5875,6386
1836,11437,19805,16986,881,16124,16103,12034,12032,7883,19287,4481,9705,19733,18267,11206,1980
1837,10813,13577,11444,18827,15734,8973,16279,5107,16351,4948,14138,11350,10143,15399,13172,18254
1838,9438,14757,8156,5202,17090,4050,5518,9454,6878,19054,7584,16985,3150,7043,18239,6416
1839,10254,4320,8984,12546,12224,10577,14196,19395,12507,8444,3854,16674,1348,3176,11731,13274
1840,2750,9206,11089,8833,11679,17470,15976,232,19525,12594,19388,13293,7581,15309,9157,9930
1841,18271,1499,5741,17482,2124,9595,7945,6977,6138,3331,487,15605,10185,6335,11095,4379
1842,15492,18508,17302,3588,15551,3862,18504,11626,14843,12914,8643,16379,15543,16792,19730,11404
1843,18995,14150,18137,15442,2727,10508,18492,1768,4957,1317,1085,19632,12561,19537,323,19703
1844,18936,14437,15761,1606,13052,12654,15764,3071,8153,6138,6448,7728,4114,11208,12349,15347
1845,8527,3823,209,6609,8999,11238,13738,14751,12111,14479,8467,13379,16259,12991,8679,2352
1846,10656,2790,4079,9031,8960,15094,4870,7111,16283,17161,4252,8099,19804,17349,9493,18555
1847,12785,8452,11815,1395,18804,490,18115,8657,1036,3423,4912,3416,6801,10335,11829,17201
1848,6352,5695,9271,17687,5085,5546,2757,18330,6352,19070,4272,666,4379,831,18020,14995
1849,15448,19348,13962,15114,6397,16470,16686,17153,5152,17968,17152,8814,18564,4541,14439,14159
1850,17957,14527,5972,5023,8117,14604,6283,9208,5054,3244,13631,16526,7704,2251,728,4410
1851,16475,11408,7767,18431,10576,7334,14027,16883,11163,1132,12275,15796,10268,16000,8898,9575
1852,17681,6011,17209,4237,13630,15828,3899,934,639,15392,2201,1932,7775,9928,4216,17750
1853,13601,14810,19225,15318,8570,17575,19325,17378,14969,1405,12727,17854,6574,2595,5539,17472
1854,11483,4056,8364,6279,17570,8398,261,4221,18191,727,3478,9499,18656,3364,5188,1789
1855,17676,12766,16632,12696,9207,10684,18666,16742,8006,11319,2459,3778,10583,16849,11679,9346
1856,7352,2366,12314,13295,9614,5010,4179,6309,18924,11439,10991,15101,1805,17664,2205,2619
1857,9341,8276,8090,908,11210,17639,9013,1972,14093,7806,4692,14747,458,16726,12804,10716
1858,4905,11786,5378,15573,4814,15043,2479,542,4848,6504,10827,12651,9244,6523,5465,4858
1859,12944,8037,2505,13504,8260,4750,1196,5129,12763,3358,6660,3538,10163,19169,19014,14686
1860,16300,11618,910,3792,10020,15185,19973,15509,12770,7343,18435,16398,1176,18454,15332,14832
1861,19118,7772,1009,432,10090,383,2851,13514,3769,8534,8671,6703,9922,16459,13703,4147
1862,15045,18118,11239,4475,6086,17891,4325,7440,6445,15489,8932,15503,1219,6182,9443,13862
1863,2588,4673,9019,11997,10678,5220,473,7780,16466,9771,12072,11802,13811,18631,5026,17023
1864,11083,1125,6669,14879,1303,17663,19230,12811,18346,5861,8055,7052,15777,2395,5422,16772
1865,16989,3081,13807,3675,4284,7688,4842,1907,18473,12844,19037,7884,12908,10813,8601,4798
1866,18764,9469,13092,8812,9590,18873,18550,18537,2064,15306,9248,12491,19169,19394,16936,4424
1867,14752,12133,15348,11334,3017,4090,19436,16021,18277,15856,18440,19492,3424,4401,19403,19902
1868,6940,14953,9588,12823,8239,14904,9379,14859,1524,18881,1961,15391,15229,19596,12341,7876
1869,10891,10163,18059,5047,4923,7685,12324,12511,11831,2978,10427,19251,18940,14876,10369,19901
1870,18452,5026,12387,5764,10122,19462,6488,185,5230,15954,19141,14974,5343,1615,13013,10668
1871,14746,14139,11367,6712,11063,12407,10987,8363,16101,3331,13436,2852,1827,13843,17698,12138
1872,6311,5798,4567,16402,1773,16253,14679,16805,5433,11677,17835,15340,6318,1079,5145,1763
1873,6578,4384,8357,9404,18394,2936,8107,5513,9021,14675,3896,6200,19900,9244,11035,10262
1874,7913,16236,10840,19886,567,14633,1977,12369,15056,14073,8457,2436,14872,2566,1288,934
1875,11850,13078,14862,870,10697,3053,18761,19139,7140,12577,1075,4750,10749,6059,12609,11784
1876,19498,2494,8237,18530,10301,14946,15179,3993,5599,12606,4039,817,19052,458,6494,7647
1877,6298,9426,18609,7398,8263,5483,15701,12133,6461,8521,11880,560,13832,8823,2516,15382
1878,3521,8944,16241,12741,829,18342,3805,4218,10241,8037,18664,19363,16914,7986,19254,1906
1879,16352,4915,11931,16961,13187,5555,10472,17013,19099,3196,2642,12216,9442,15442,19279,8077
1880,2811,10739,6917,12163,14612,8722,19694,9611,7972,14168,1922,14746,16266,15230,4821,5932
1881,18395,5267,6743,8094,179,11108,18077,11599,2590,8994,10474,10544,10108,15837,15897,17681
1882,8010,16044,18499,782,19665,11657,14606,15145,3987,5489,303,15926,19874,511,16830,1588
1883,8567,6441,18073,18353,3447,19277,11630,348,486,3657,14058,6044,17736,18202,4507,9657
1884,9046,2093,14750,1724,2087,7415,16791,13241,12723,5353,6533,4595,10073,4195,17919,211
1885,14431,1286,12194,10542,17342,9415,510,8696,19471,11254,112,17883,13143,1365,4784,11287
1886,6542,7418,5966,1620,3461,5496,17647,15779,10624,1629,6293,19522,19363,17005,8107,6393
1887,19051,14771,8016,4149,19069,4846,3058,19156,5887,14090,8079,16448,18314,5700,4298,15900
1888,12346,13606,1973,13576,9413,11550,15979,14328,17253,1830,3978,5946,8255,329,18035,472
1889,15629,18940,12405,16961,19588,8946,11226,11503,4129,3842,4045,16012,11183,10067,19050,4828
1890,11300,5420,6338,1217,12848,1769,18916,5371,11880,12615,11818,3119,474,8577,10885,5743
1891,18117,5578,6967,11845,9426,9873,2318,17086,13015,8032,1630,12853,5146,6425,10299,7492
1892,16986,5029,10460,14396,11986,2104,19431,9464,11274,4500,10728,9849,11698,1222,11181,7609
1893,4169,9796,15190,18971,18757,4588,6443,15289,4925,2877,8532,11559,14856,5645,17929,11341
1894,18841,19124,4106,16853,172,3574,6562,9511,4485,11216,18245,4211,4335,13550,18370,390
1895,790,12927,13899,628,3873,18091,14111,11008,17377,10083,14564,18178,5964,7128,11629,4405
1896,3559,17229,12499,14188,13466,7608,3232,12102,4214,13936,1238,11819,6624,14385,6416,6092
1897,13204,16512,1697,6543,7265,9034,18154,14479,14505,10080,18699,2625,12012,9595,1173,9502
1898,7186,3682,10814,3461,12987,1021,5713,7280,11346,8159,17828,592,3136,12498,1714,2305
1899,1136,8076,2796,4976,1166,19417,10671,4095,4054,18463,2655,11970,18522,14080,191,8848
1900,7382,8700,2912,6754,1976,14088,19678,4785,2674,11109,18272,1191,8060,5468,8556,17723
1901,2042,10431,8401,18601,3266,14767,15766,4583,11853,5126,14964,18834,9464,14240,16903,8760
1902,12831,12095,6865,1181,11368,8724,12907,1307,9063,17765,19631,15797,14114,13989,7305,1498
1903,19596,5672,11385,11678,12871,5774,370,3282,12082,3184,5570,8467,6920,17590,13089,16855
1904,19677,15648,5509,17227,18556,14364,3002,2562,13409,5728,16850,5672,760,19078,391,6737
1905,4505,10576,17477,7414,1496,16414,6818,19567,6252,2867,3183,3893,9482,4525,17414,1565
1906,19472,3091,1320,17686,810,13300,5756,7795,19243,13579,8170,15517,13287,9776,8172,17999
1907,2813,8798,11773,8878,4662,3948,11038,14151,4074,14995,12914,6557,10758,17399,12064,12257
1908,6060,6528,6099,1684,7221,12611,2250,8772,6107,8017,937,1570,4965,6121,15255,12049
1909,15193,17931,834,4265,458,18550,13991,18836,2361,14117,10973,10780,7286,14884,9689,15147
1910,4694,9290,11658,4968,1969,8470,13705,3201,10091,2454,7789,19594,12619,9733,14536,180
1911,15453,5030,3204,4142,8985,17956,14928,19572,12475,12520,16276,1632,3303,5298,6807,11487
1912,4043,17780,3701,11020,5771,9584,4507,6145,11613,10575,9283,2016,19494,2716,12177,9917
1913,14551,14517,4754,4686,7727,13891,7881,14005,9823,12916,3414,354,16958,3243,100,16926
1914,1273,13164,9425,12600,7963,4330,15449,18753,19249,9354,7596,11389,17216,19752,7177,2640
1915,19157,5757,18055,9441,8044,4954,6926,6628,9706,903,17527,11536,10896,2889,18875,7432
1916,6810,9837,7108,10806,6682,1934,15029,16630,16475,17429,15054,7557,7150,8577,10300,8115
1917,3416,11854,786,4489,2716,14313,4274,11060,5779,7144,12715,13676,6253,14626,6259,7310
1918,5777,2449,8090,13072,7992,9517,5308,3484,18953,1512,13078,2317,12759,3790,3770,15823
1919,12753,9108,17003,7473,14011,5722,7373,14504,8489,12110,2748,11611,3491,17889,16014,7077
1920,6409,17604,15876,13062,11695,2193,13213,11783,15167,9230,2920,14689,15065,19042,10860,11745
1921,8162,4338,17426,14514,4717,12420,2160,19182,18453,4329,4222,11642,4584,18247,4186,6286
1922,5551,11376,16351,1874,13904,18322,13716,16988,6359,19904,8044,12932,6560,2252,7822,6143
1923,13444,5169,4946,18319,19526,5018,17915,15367,18686,13621,10994,19057,9819,19904,4565,7827
1924,13390,5794,5432,7514,12941,5837,3170,5381,15657,128,14956,13824,7423,2853,17621,18769
1925,300,6787,18317,10399,7303,19691,4033,2576,14463,16628,18144,8100,9308,2410,14078,5370
1926,3489,1278,532,10912,16223,4602,5676,6518,18401,5350,8893,15661,2087,6134,10993,1251
1927,4890,2674,18140,432,9646,2705,13429,6546,11175,9162,10867,5949,18095,14863,2140,7836
1928,14866,11473,14457,5669,12541,7216,5118,8148,3149,2113,2978,5573,1158,3533,10846,3092
1929,3676,9533,9626,2241,17980,16200,5075,2988,13671,8250,11557,18226,18759,9557,845,4453
1930,7932,5863,10560,12242,15887,7048,13710,19693,1366,10374,3563,17970,12242,6777,15029,19178
1931,11830,15115,3223,4810,10348,18436,16512,13748,6119,9651,6712,7929,256,15171,8035,8698
1932,14053,10097,9882,16561,14715,14677,7323,15234,4859,6322,16000,9733,17679,4153,7539,13001
1933,3400,674,3576,12179,3358,18021,4143,1907,3288,9856,17988,2426,7237,5056,15652,1346
1934,16829,6063,3711,18067,13188,18811,10394,8929,6853,17704,12563,19719,14774,12184,7542,628
1935,5105,4508,17322,5261,8531,10541,16172,15052,11603,9943,19353,6824,5635,1190,13042,2425
1936,12369,13946,7204,2679,869,9194,16748,14101,15643,14732,16574,14263,8160,10813,13003,15133
1937,12874,1245,4647,6925,1109,18878,19565,3924,12579,12083,13640,7656,834,14024,2692,3218
1938,7964,6136,9780,17996,6657,8860,13709,16042,15987,7658,15228,5774,4622,16014,15578,19961
1939,18573,4663,18275,15394,6796,6715,1582,6489,9057,18428,10336,9576,5159,17958,7504,14801
1940,617,9502,2181,1832,2683,14200,13776,1369,11551,8805,16831,12814,15344,1453,1083,7559
1941,17645,12541,3807,15390,18351,1967,7033,14477,13906,13493,10690,3521,19969,9451,2297,10954
