"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
1236,5467,12648,9019,1642,2041,2226,7507,18832,3839,17447,12795,18178,14985,11615,12477,10206
1237,4457,13695,11135,14403,1294,4147,13562,1447,17355,16991,7557,19321,16883,17041,753,11258
1238,14909,11491,10925,17311,16942,17281,2802,1677,10940,19540,18512,105,14237,6403,9296,16967
1239,8829,6239,14447,7457,757,234,10378,4235,8408,13789,17009,13208,10298,13043,19422,8485
1240,3368,3253,19850,5762,12440,4941,19677,6570,10780,5040,9631,17247,9494,15788,2659,11894
1241,5384,488,9829,17845,12106,11234,15934,15267,3550,7216,13174,14598,5838,10445,5193,5733
1242,17166,7412,19165,17069,8434,9650,19309,6221,2250,2632,13282,2798,13706,8700,8844,2259
1243,1770,14107,14581,8614,13443,11156,10065,8846,6803,18694,14788,7584,18113,4529,7930,2880
1244,13998,16143,1724,18540,17056,6331,7530,14740,6641,6503,12856,18755,17175,1911,9539,4803
1245,19391,5979,12020,10724,2679,1526,9073,365,5833,1934,1982,12162,18408,14109,9781,8565
1246,7430,19263,19230,9577,18180,5390,9998,19781,16068,3936,7410,13782,12156,13260,15678,10746
1247,19992,8771,11836,12983,17347,9725,8269,7924,13402,19586,13885,16426,8572,7041,7880,1125
1248,3744,16565,14575,14188,9522,6241,7741,5072,7841,1523,502,10264,12593,2033,933,6565
1249,18199,12677,3012,11637,4249,13472,15400,13090,2988,5263,15713,138,10979,9672,12854,14456
1250,14485,13493,8563,5333,18703,4618,2026,475,15892,18664,10602,6236,16922,11438,14500,4753
1251,18948,10838,13307,1999,10134,7309,19887,1344,8912,8537,19181,5319,10745,16819,1895,10650
1252,13810,19405,9159,7246,1159,11434,1570,3428,12323,7722,10043,15517,12220,12394,3347,7202
1253,17036,2136,8370,11332,10101,15909,19809,10554,8198,15382,9185,13792,13301,6208,9748,13595
1254,8581,7433,18931,5717,15076,9541,872,18814,8081,1781,17325,4473,1891,9229,11417,17942
1255,17206,7627,9742,8444,5206,8230,12841,9828,4933,12198,888,17773,2146,3723,3714,4911
1256,14959,6486,3370,16484,18036,16315,18634,6137,19620,6260,10901,2208,13149,1870,9204,11561
1257,17823,503,18918,3092,18397,199,1244,2168,13008,13999,3453,16805,646,17907,19643,6620
1258,6700,15961,4507,16993,8472,6445,10604,2914,17435,10736,2554,8918,11438,9930,18366,9093
1259,298,4035,12448,5800,16396,6088,11172,10518,16196,2989,13173,8968,17550,6201,12924,12380
1260,15954,3893,3909,9159,14257,8052,10913,1958,8046,17845,8311,1365,18975,10971,16821,11249
1261,10084,12666,3104,12018,7727,11868,17503,17261,644,432,2161,16256,16201,8852,15122,3262
1262,6304,1350,11334,6974,1867,15387,8636,16224,16418,9820,18829,17035,15069,18176,16058,7736
1263,11865,577,8050,6947,14033,14880,14290,15530,12956,3452,5844,12741,10039,9233,3895,2913
1264,17460,6102,5942,10987,10484,130,18786,11572,3712,16307,12150,6847,1570,15176,4739,19861
1265,2552,14653,4187,1038,8468,8000,14146,7861,14211,13073,19939,18164,18735,14507,6110,11411
1266,6733,18307,6981,3231,3088,12269,3771,15613,3921,4091,7162,3823,14945,10742,14825,1852
1267,12895,18452,16249,9479,1257,7289,17514,3872,507,16783,18546,13707,12796,13138,8687,1672
1268,826,3225,15125,10909,15143,5158,13253,4356,16388,1219,11329,15362,9574,8816,879,1576
1269,6350,17996,2430,17481,9700,19182,7903,6499,2562,18417,5372,16886,9164,14213,2371,18040
1270,2420,15051,279,14282,15613,3975,9447,4460,9321,16456,15405,18812,18955,2471,2757,13970
1271,13728,12684,15872,10682,8177,4173,4292,1623,13008,17662,255,7346,19573,16866,9335,4078
1272,1751,5853,5869,5915,17088,11315,706,7959,16157,6920,19551,6523,8747,17252,17409,17891
1273,2808,13636,11234,17636,7346,11536,4764,14833,718,3582,11701,15040,17114,7235,19023,14355
1274,18258,13134,17426,8279,10332,4913,5509,7015,17862,2209,16347,2859,9784,6314,18558,8884
1275,5572,4239,16828,11239,12259,3466,4968,11663,15662,15324,1429,14524,11506,17982,7194,2818
1276,1147,17402,18076,9856,3224,11811,16865,224,19253,1885,16688,9516,11181,5604,17492,18347
1277,4746,3891,4613,12612,8621,2044,12934,1942,15118,19465,3059,9547,17805,6405,19437,18332
1278,2698,5930,10551,6423,12868,18691,1151,6941,10847,10535,7682,16528,10568,15170,8615,7419
1279,2139,5879,5270,3874,5776,3589,5304,1075,16443,8161,13645,14088,3805,8981,4398,19944
1280,14411,3441,4913,15117,17644,9486,2621,6327,3148,17269,12924,1301,12943,17027,5018,7258
1281,18434,13652,17612,5088,18466,13448,9458,6388,5281,384,9224,3373,15847,13782,8798,277
1282,5431,17293,13010,8724,10721,18833,10104,4461,1348,976,2474,7411,4413,5332,17710,12538
1283,2833,114,11391,9988,19682,10005,721,17669,15091,220,15983,14895,18039,8968,4521,2795
1284,1747,4657,4864,18555,3648,8815,15940,17723,6519,1663,15026,16166,4615,17654,5964,2817
1285,6853,17882,10616,6838,6179,8295,3390,10137,1909,5790,8234,18684,5888,6864,1930,11377
1286,18518,9003,11549,1320,7157,9193,1065,13753,10933,5744,8335,2887,8636,11594,4714,6362
1287,5527,1418,4186,16381,2717,18510,18633,5387,13886,6363,6020,11500,19376,18271,13468,10177
1288,1189,5353,14399,15772,2417,6928,12071,13399,19880,16374,16154,1910,2397,15278,1091,13263
1289,2728,18660,17047,14540,18787,1767,19368,17165,19122,12582,12167,13144,2906,8025,3315,13056
1290,7705,18252,9731,16254,593,2249,19373,1528,10562,4056,2983,2661,8028,4561,3891,19572
1291,15390,3710,3883,14854,11602,663,10086,8407,17323,2910,14728,5917,2372,5827,8674,1159
1292,417,8169,10113,17146,14705,19794,6749,13253,16274,19477,12634,957,2915,17507,9369,6333
1293,2031,10518,11341,5933,19628,317,10879,11436,2579,19555,12461,5282,11974,16880,7605,18008
1294,1280,6198,4239,5517,1675,5241,1754,7318,2679,12531,4932,9607,4782,10252,14842,16920
1295,3505,7430,439,15201,16446,6649,3013,17692,17150,1706,16830,15570,17377,3889,4911,143
1296,1947,10081,9884,4426,766,14540,18887,7446,17617,10180,19714,11041,11648,8029,15019,14936
1297,685,4351,11641,2774,18605,19526,11328,18315,14696,407,11866,12357,14465,16370,13024,2201
1298,15280,8700,10613,16355,8032,15370,5072,16881,10129,8304,229,18460,19534,8682,15159,1128
1299,18555,19105,14795,16408,15197,6430,18103,5434,18733,10440,16116,2660,13305,9313,15497,4546
1300,14027,15247,8637,4679,15914,18090,13018,19688,17870,14129,13912,17694,17083,2369,7697,197
1301,4096,2937,15352,4849,15820,19312,2751,16072,11803,6151,15167,13536,18020,19372,10596,4032
1302,1072,15281,491,17557,5067,14422,10571,8303,13534,15039,8738,10071,14693,16915,19688,800
1303,13078,16066,14348,9242,14884,13004,4592,11791,3578,7142,18683,19915,16973,2802,1438,13802
1304,14913,1840,18939,13839,14850,3793,18879,10361,2334,14411,204,18089,2189,584,6338,3768
1305,835,12415,4457,8432,18024,2415,5928,18537,6019,16825,768,5172,19606,2251,3839,124
1306,17057,6975,12293,4183,7568,6304,10170,11524,10627,6633,16547,8620,5305,19172,4897,2285
1307,298,17596,3655,2840,8710,1515,7722,254,18155,2610,13180,3138,2111,11214,2583,9896
1308,853,10772,125,6687,19145,8709,715,14241,10121,17158,17631,4301,3578,9809,9059,19653
1309,5610,10628,11918,18179,13145,17843,9707,17113,4841,2150,18375,593,2444,18774,3779,7018
1310,5140,8624,2413,13102,9589,15640,16140,10434,2688,4729,14275,9712,1199,16002,1987,3925
1311,9941,1448,17074,10901,1901,6206,2201,6156,3639,4712,8392,8618,19799,7962,9084,10841
1312,9266,3405,441,7593,16364,1318,6221,3792,13025,16520,18804,4142,3381,6795,2075,8320
1313,18163,2021,11637,2823,7530,1941,15326,2042,19906,875,7573,5588,6300,7546,846,17547
1314,4990,14057,14480,18211,14234,5026,6899,17136,12188,12429,15567,10429,12268,5089,17817,9484
1315,13995,11649,17986,17587,10530,19154,4274,5322,9146,17239,6945,1118,16210,1372,12310,8644
1316,4857,9200,10369,3254,3935,7547,8693,2277,18112,9756,2699,7268,4840,19222,5136,14437
1317,18553,13746,11084,12184,7763,9719,12997,13158,18398,14468,8315,11434,1518,12518,16094,4529
1318,7837,2937,6934,373,1948,5890,10782,6668,17965,9307,17344,13930,868,18255,3899,13916
1319,3909,2498,1557,10179,17514,3492,17176,15587,8357,17206,11917,8087,14051,8320,17030,3589
1320,18010,7375,14386,11199,18347,3139,19502,8674,819,6735,19807,8600,13569,12195,6952,14741
1321,6537,6491,11695,9020,17921,364,6476,19250,955,14171,17280,7918,15152,8267,4359,2398
1322,19524,7538,19637,15349,11974,17879,17667,13230,5943,12609,15856,11043,15278,17704,1270,1053
1323,7683,5499,2702,17787,4223,13302,9952,9407,11389,4373,10178,19200,1143,14721,5349,17736
1324,12061,1752,3020,7957,17429,3650,4180,16861,3483,16656,9344,19397,9670,19868,13429,4488
1325,6165,1543,12594,14865,18390,3243,7929,9288,17036,9263,19776,17570,11520,17637,9114,12286
1326,3485,644,3222,6209,17215,19563,10122,5088,16426,8039,11563,14133,136,12022,3604,5357
1327,7435,6571,12220,16098,7297,7994,4461,19015,17636,5313,18680,2650,9389,12130,14597,1248
1328,12408,16214,2737,10321,10071,200,15569,1786,10262,16974,8973,6920,16045,19501,15160,14226
1329,14772,16702,14394,19328,1528,18038,19648,13786,12342,19641,10821,8022,2472,1718,9514,512
1330,19652,6061,19533,14279,5069,17527,17167,14509,14596,487,16557,3687,530,8572,19724,18726
1331,5851,15865,14666,9048,17745,11216,16850,2324,17105,14147,17895,2118,1958,1083,11564,17610
1332,16119,2266,4150,6607,18675,12393,5230,17517,3581,10801,19567,11332,14714,4515,17960,5403
1333,2114,19048,3748,3664,5399,11077,14706,6568,7337,19997,4008,6256,10277,11597,10200,1107
1334,3639,13021,4021,6122,14485,3142,18207,18324,7492,14246,2430,3410,17436,719,17683,4873
1335,4623,15615,18780,16460,9072,1031,8967,3115,282,14549,5332,10073,6686,6170,6048,13928
1336,14050,3427,17604,10770,15398,9741,7192,8806,11755,6284,18317,16560,3563,10693,15086,5123
1337,17916,4100,5688,8556,16371,2535,1424,2399,7732,271,9066,15975,8778,2745,19922,17845
1338,11511,9642,10623,19002,15291,2930,6318,5236,16860,12822,2704,16861,6452,14501,11948,5406
1339,12944,9545,15332,3104,6025,7521,510,2769,12835,12996,11428,13730,330,3172,327,8635
1340,1325,4972,10935,1716,14182,902,10678,1242,15492,9292,10812,766,8849,4496,19698,19008
1341,14044,13531,15274,902,2132,17023,14416,17904,8147,15709,16269,2244,18134,19871,6272,11022
1342,5903,15624,6757,6243,11795,15613,10697,12746,10448,12931,17344,1682,15860,9515,2981,14123
1343,15114,17567,801,387,13137,9887,7050,8472,12621,19916,5707,5461,9816,1874,10247,19267
1344,4683,11006,4844,13142,14964,13343,12533,16683,14489,10348,15675,16549,8068,18364,671,14559
1345,17603,13138,6334,14071,16557,7339,6010,4845,9306,13401,1989,17674,8135,8341,12009,6086
1346,2342,4255,5013,6758,19047,16825,6329,9794,6617,910,8325,1150,10149,2249,5515,14318
1347,7816,18034,9275,2621,9231,7569,2546,7433,3852,13481,9484,3227,18837,14603,8660,17880
1348,2961,11954,19939,9036,4382,10517,6974,1509,4877,3610,18215,1902,18306,17071,6770,4949
1349,17958,15364,2036,2631,2501,4386,4360,1472,4646,3322,10115,7549,13797,4399,8935,2931
1350,6649,16212,185,3095,2006,19752,18492,18727,11490,10448,5619,6868,15696,8789,16621,2856
1351,4738,10632,3366,2376,10468,5686,1190,7182,10569,13084,16748,4095,8092,12711,18364,11003
1352,9346,6495,8069,18915,18717,14265,11922,14077,5512,13718,19562,12466,15886,13537,5353,6731
1353,12735,9236,13703,13723,4237,19576,3989,12417,10422,4297,10745,14311,4348,6374,379,16392
1354,5247,5502,11129,18835,3214,16934,4174,12727,15006,11781,3790,10447,2211,12869,13732,3950
1355,19938,4701,6375,19887,13045,18066,16752,19838,5154,10277,19312,7792,11282,2259,6584,13325
1356,5314,10083,11292,17789,16284,9123,4043,3665,18675,3887,7881,6954,19348,4956,1060,3642
1357,11473,16952,10596,16341,11480,19884,4283,16580,16159,14495,5957,5589,11519,7939,18029,19438
1358,19761,17073,4493,7473,11471,13693,1432,8186,9002,3380,14216,13359,6535,5640,18490,9172
1359,2881,16006,5888,7564,14436,7295,3496,4456,13463,17912,2690,16799,11045,6781,6873,158
1360,1881,14224,6503,14589,16178,15047,15001,16869,10740,8259,1546,9752,8370,14603,11102,135
1361,9818,8724,5319,18886,18208,12475,1561,11626,2670,10710,2833,9682,4941,14527,4601,18558
1362,232,8392,9238,12361,13399,11099,14760,17950,9385,11575,1899,321,10381,10530,2194,908
1363,16421,12888,4072,11986,6510,2517,10093,7123,4384,3931,7996,16950,12812,7192,14460,11463
1364,9010,16035,18337,5106,7504,9625,1238,15391,9179,16577,13510,3695,2957,19705,19532,9225
1365,12483,2009,13022,14463,17121,13195,13038,15483,19461,13284,7177,6888,7589,10290,1981,4743
1366,8532,16654,9689,17597,1866,7302,8463,10744,8430,12248,1310,13760,7222,14287,5692,4143
1367,4280,2607,5121,11783,19021,6688,12370,17469,16986,19409,11919,17017,15590,8738,3371,218
1368,18346,8500,8047,14278,4598,15649,336,13232,10436,2427,10277,4935,2482,14527,10930,16244
1369,11068,4459,945,7291,11733,2814,2034,8793,3155,10828,3937,14873,19509,3551,7774,16057
1370,5006,17469,6380,17749,8042,4583,14434,10181,2213,10371,9608,19893,16609,7926,15668,16843
1371,16284,9969,12354,12069,276,19838,3611,10336,17015,12764,17672,1017,1338,12908,8667,3413
1372,6778,6470,5103,8739,3979,17765,12518,18114,1277,12981,16210,11708,12604,2295,2377,8128
1373,2874,14087,15686,4008,18075,16357,12129,15366,7878,13179,6981,4889,3251,17956,16399,13168
1374,9522,14364,4864,16456,2429,3980,18747,2726,15484,15709,15943,3411,3093,7826,116,4386
1375,12364,19984,1926,8303,8784,16410,9562,693,11807,6338,15752,12901,3229,8464,17316,4016
1376,5757,9002,2993,4384,1554,19723,19041,8898,18119,13123,17501,9103,4696,9700,11389,11236
1377,4457,8114,9065,19298,16206,11017,18925,16467,9440,11294,1918,501,13232,9824,19996,579
1378,15223,14363,17108,17501,141,8014,5079,14538,16006,3944,15730,16056,6647,17794,2445,11913
1379,18928,5595,6181,8306,5359,19376,8858,17968,7242,8212,7129,6337,16804,5151,2030,15014
1380,9827,863,19707,5624,17371,17442,7657,10660,19032,18597,17908,17783,11920,12349,13711,15811
1381,634,3754,3625,9764,11720,17992,9755,12419,4321,8702,2384,14958,1517,351,6314,4195
1382,18599,4296,2281,7596,15608,14846,17221,2060,6879,3730,15277,3952,10768,16785,19924,2093
1383,13438,16278,13098,14542,19851,9022,10313,5862,1669,10883,12912,156,2178,7018,2808,3997
1384,6292,7066,7021,9225,7210,18258,14856,15674,12309,7185,1189,14541,18090,12919,17042,11374
1385,9868,14096,18653,14907,17089,10847,14981,18010,18289,8284,4347,688,12921,2405,5819,2702
1386,12003,12077,19203,16124,18759,656,4575,12973,12351,5678,15868,5791,2848,15852,4284,4409
1387,671,5777,13384,14360,13266,4810,18997,5648,900,3749,7077,6518,5974,19525,3132,9367
1388,19768,8548,4625,10257,18970,13844,19985,15284,7638,8126,1751,4125,7593,17653,6534,3205
1389,1010,10907,434,15158,18367,3203,19096,3988,5879,12999,2745,2589,1057,6719,5948,14995
1390,340,4879,9084,13403,1307,12442,8562,15062,10945,332,13389,1577,7788,15125,12046,12185
1391,7128,14519,5086,2532,18568,11721,9569,11850,1851,1566,13534,3536,11713,14830,17935,6970
1392,1935,3387,12016,5430,9367,7969,8674,3282,7152,15626,6663,10209,2285,13444,2682,1774
1393,8955,8299,1045,13894,18078,7614,12066,15165,6951,12875,3402,18984,4962,10084,12059,5213
1394,13876,5162,2298,8601,8534,7411,13702,4569,3139,2468,17112,16727,5632,3519,15409,19201
1395,13719,752,7864,6750,4199,16324,7938,18011,5018,11761,7707,16982,13926,17243,17823,562
1396,146,19236,10369,17290,19778,13194,14198,3662,2674,17901,9264,5953,4672,3486,808,7752
1397,13877,11385,14084,353,11603,14018,17398,13203,8252,8102,6907,11559,704,8144,8303,280
1398,6138,16894,744,11333,10263,16870,15213,8723,4284,17712,4706,10237,7200,17683,19290,5492
1399,7946,19648,4694,20000,11970,15886,16462,9842,11947,11130,16624,2398,10622,10842,10188,19103
1400,8347,18226,7377,19448,16480,15373,229,15195,17240,18117,19469,3592,7686,10323,3026,9129
1401,5558,11392,18579,12321,13488,3960,6803,16204,7329,7061,9827,19499,2611,14586,8730,14213
1402,5828,16925,11186,14166,10668,3473,6012,6796,17596,8781,4784,4335,1167,9037,4934,4791
1403,18723,3680,10810,16307,10756,6615,8758,13515,3640,11805,8331,18405,16813,14977,6720,14516
1404,18010,5171,18711,10855,9670,18484,18688,11445,9137,5053,6251,2574,9827,9143,8777,14849
1405,6005,2715,18089,17376,8590,13047,12409,9101,8082,17747,2420,15648,7441,3218,10895,16048
1406,3884,4922,3233,12028,5919,13459,8334,246,13249,2898,15920,7035,3539,15781,19187,1358
1407,6086,2108,9196,2460,16339,13066,3124,7012,12975,3007,13212,2426,1290,14367,2403,12509
1408,14805,5785,14212,1713,7712,6150,17752,6324,18110,14012,15926,17668,11908,16896,19073,14739
1409,17541,14718,1270,13019,16098,14367,9879,7632,392,5728,2937,10344,3260,2981,12925,16030
1410,5714,5123,9638,3145,2664,2901,10101,9870,4119,15192,10573,12297,3865,16066,11740,3493
1411,3198,15090,8415,15981,2796,18187,8585,7973,9202,5372,16413,14776,10575,14728,19148,1006
1412,17017,5306,2230,4125,6585,6928,4220,19789,17288,19503,16174,3774,7113,7512,755,11701
1413,15197,4869,14601,16185,1337,476,1798,2891,10413,9721,7598,5164,13766,12899,12882,8487
1414,12058,167,8904,14379,6254,1157,12068,15911,17940,18755,17823,16069,10310,15769,15933,14718
1415,3197,13131,5575,7629,13026,15071,2438,7236,13050,17479,13114,15921,943,1677,14141,7102
1416,10950,7120,13031,10989,12254,4563,14939,13123,6503,15832,11710,3270,18230,18787,3968,10506
1417,18812,14714,18441,14773,3735,14316,19743,19367,12473,4421,1409,3386,1896,14531,496,2126
1418,5525,15177,145,3510,17934,609,12316,19128,16417,6982,8786,2147,17071,3288,15601,17587
1419,3933,2277,15418,6424,5571,9108,13422,1189,4962,18701,9653,4951,13026,15337,10656,13166
1420,823,4205,17381,340,16605,9114,10400,10729,3443,13595,3233,19274,11791,19077,7382,2030
1421,2164,8538,10111,16666,12152,4887,2896,9514,13909,5826,5727,8171,16400,11419,3667,2591
1422,11199,4839,18601,7478,14341,3235,2905,18362,10116,11351,13804,13392,5004,4110,4679,880
1423,14999,16932,7055,6100,13783,8927,10664,4014,14195,6689,3998,4779,13725,3729,12043,5156
1424,13420,8359,9900,7830,18783,8172,576,12905,16120,15467,4425,8216,3556,2177,19918,2320
1425,4955,164,18747,7988,5571,12503,19244,7330,5900,2272,12192,19920,11719,5658,7935,14385
1426,16783,19328,14557,652,15044,18013,9121,11053,2040,13008,9665,11643,12930,4401,19002,17582
1427,2235,13489,7896,1250,302,16298,19190,4145,19224,8895,15018,19801,16547,5567,8382,8766
1428,5287,2494,13407,10286,18638,13660,18439,8069,5509,6666,687,666,4793,9171,4618,3544
1429,2218,16081,19860,18798,10722,7940,10553,2975,16273,5096,1953,10912,14148,19492,7758,19322
1430,12882,2931,16603,16534,11812,10654,15738,578,408,1423,19399,704,11486,9227,14942,14294
1431,10482,12355,13932,4022,10790,3349,16830,19721,6120,13352,9622,3640,5558,2211,4989,6087
1432,12351,15794,11579,10119,10127,16347,11407,11781,13155,16689,3853,11624,15269,19560,12399,5851
1433,15384,14726,13886,4368,16962,6975,7279,3178,11599,17388,2220,18460,14472,19644,9648,19546
1434,500,5141,4294,9074,2724,1701,17363,11805,4180,3214,11720,6024,12079,885,7649,1926
1435,3273,11620,13520,16583,19980,2586,2309,665,7090,14840,13528,18704,1368,18166,14398,15374
1436,2459,13552,1394,1790,18286,14257,13346,8912,9927,3903,11635,11587,4537,5064,5733,17335
1437,5013,6853,514,11139,4499,18892,7071,5774,13128,16737,18704,5332,10563,19947,6317,18846
1438,14100,8583,19602,9310,17773,3931,1538,16854,6084,15320,1511,16833,7805,16489,15682,599
1439,19567,3221,10867,9905,2372,6490,6021,8827,15089,5631,13869,11930,18553,7591,670,906
1440,10875,14454,296,11360,7226,1965,3047,19402,4528,19685,14103,10072,5033,17344,12030,12093
1441,3522,6603,1287,6764,13796,13568,1307,16362,3552,6446,17506,5830,14073,4921,12741,12310
1442,12549,3341,15624,13003,2572,1044,1148,9596,10034,5242,14848,5509,6617,1976,10117,12118
1443,7066,6276,13653,12479,12486,11500,11128,3214,3503,7329,7149,9507,17137,12411,17279,9584
1444,19915,11231,3728,14755,2015,13276,9961,9905,16953,14856,17546,2781,16416,7068,14403,10051
1445,17368,12498,19266,18645,13917,6091,12742,4940,11448,15235,2379,11437,8725,9809,3960,12724
1446,6611,6686,10578,2230,10529,1864,17117,18730,10327,8867,14073,14911,4211,5742,13411,7413
1447,4325,17017,12871,17565,2328,3773,14746,19903,17534,13305,1889,19655,14729,16162,12756,4228
1448,1920,19324,18805,18324,11758,17718,12390,3445,17033,4455,7556,19967,1902,4872,4117,16480
1449,19118,9026,4206,19231,15785,6755,14298,7352,14802,18292,1593,18335,3127,19967,8096,15100
1450,3437,6544,810,10736,3153,2305,13369,17940,11941,18887,9581,18393,12648,15507,19712,6056
1451,10618,12486,11465,16079,10097,16446,16484,13158,1422,18960,16075,10703,15988,17424,12364,7346
1452,19902,19148,5256,11987,17267,18076,4325,7593,5724,7077,16249,7608,1310,8606,183,11109
1453,3377,9438,14417,13038,12269,8926,16694,9598,3471,15824,2588,11258,1470,16514,10768,16475
1454,2739,19095,11239,15580,8751,18127,3338,12166,3035,13354,19206,8535,12902,12116,19381,15789
1455,10051,10029,19744,7536,5447,9617,16377,18449,13629,6042,7943,19459,6197,16747,4251,5344
1456,6274,1268,17473,17506,6834,4947,8294,9325,7801,4598,6271,2792,10656,19916,17055,310
1457,12301,6538,9439,14936,13483,19338,1040,18599,18657,5279,2725,17405,7746,11532,10046,2044
1458,17013,3663,19205,12283,16752,5222,6048,4123,15095,18358,3775,19093,13816,14343,2337,11453
1459,7786,14141,15961,14526,17758,18200,1729,4669,17717,5108,13292,19955,17003,11989,7874,15105
1460,5257,16275,4355,11227,15164,1817,3082,13576,10803,16498,14543,14530,12078,14396,8308,13866
1461,684,4041,17214,15418,5369,5455,14398,919,15321,9767,7520,9467,10412,3476,10977,16420
1462,4675,5284,19989,13077,14067,9190,12812,13635,6395,9848,14166,16868,12781,12408,8397,6105
1463,6380,5628,17538,3664,6789,17355,3346,19819,221,11394,6774,19680,4299,4162,7368,5858
1464,2454,18563,10771,15391,18477,9443,10248,13307,17295,10580,17956,10245,1099,16784,9205,16604
1465,2927,18726,17708,17155,7872,15961,18824,6589,16566,11835,3078,14990,4377,12831,8145,1518
1466,15224,13968,19108,1139,17342,5255,4204,6295,17311,11632,16793,16113,17229,1622,9531,16420
1467,15943,16929,3159,12421,11454,3959,15624,132,14750,6899,14593,12583,15403,224,5202,14778
1468,10409,1692,13009,10821,15690,2641,2838,3965,2716,2576,11155,179,7487,6538,2330,7812
1469,140,19865,16113,17390,3865,19001,5230,3962,5701,18756,11472,3750,7675,3131,2957,13792
1470,5797,2343,2228,7462,18630,16527,4810,12299,19576,4528,18986,8298,13946,11129,4445,7756
1471,19419,15477,12975,17978,12874,15453,9866,13104,15384,2098,665,14378,14489,6756,5935,11636
1472,4905,15288,13851,14416,17787,18562,18772,11642,19110,11057,14414,11927,10452,18141,19602,2690
1473,12497,11465,19230,6919,11551,6522,15308,2021,17203,12077,19421,4261,19721,19541,13932,10279
1474,8711,10594,19002,10190,15341,15473,12546,9469,7846,11462,11523,4511,1650,3599,1347,324
1475,13359,5937,5762,10521,8194,18028,13107,2789,16147,18105,4767,18410,3404,8781,14533,17401
1476,1114,9587,6629,10052,7839,3738,12324,13162,4011,8062,3624,18209,16708,3953,12120,13450
1477,10118,16323,10371,5166,13282,1959,10000,11436,13711,1328,18099,1741,6643,5055,11510,19833
1478,10847,19837,6393,6554,17287,5589,10819,16028,5814,15395,1210,15731,6912,8340,7284,14303
1479,7828,7521,19258,17110,8942,18200,2122,17663,12080,11533,12711,322,455,15262,3248,10310
1480,16458,19342,8008,14970,19210,437,7904,10498,17455,14035,18693,5498,799,18908,879,2288
1481,15768,2645,5261,14230,15898,9871,11450,16949,17604,18014,18337,13028,16459,15029,6986,6324
1482,10744,14827,5654,10882,3520,405,8538,14219,2690,8537,12358,4827,18674,15408,13655,16252
1483,7475,10081,19821,2161,15945,6905,4674,18800,6440,617,19913,10050,2915,12029,12299,17607
1484,13336,1610,18347,10868,3936,4750,6894,18242,16684,10442,1447,3604,15105,748,1933,15591
1485,687,16500,7673,6880,2138,7281,9213,1719,663,12170,1999,2325,3880,1082,5189,19039
1486,5947,16961,3413,14129,2679,19691,16903,745,11708,18072,6205,6887,14023,6400,2243,11880
1487,18524,5995,14439,10986,8255,12819,6428,18142,17604,16638,1659,680,17780,18165,7727,551
1488,2213,16864,15166,7017,5031,2156,4587,4963,14554,1738,13785,17386,13321,18625,17613,5608
1489,13069,19119,18685,6483,11926,12960,7978,5174,1296,16849,4095,1178,10102,7708,3221,421
1490,4757,11727,2702,12575,2732,5502,17806,16219,17601,11140,1780,10624,17333,14958,4588,987
1491,14215,19888,7567,2063,4565,13334,16851,1957,6829,1995,12965,2766,1712,15976,5332,12736
1492,12378,4816,7770,695,8456,8904,12253,6979,1370,7980,19087,13631,10033,7568,9858,17984
1493,1235,12876,2773,17383,1945,9841,18384,16680,2512,4043,12536,9841,11720,4595,6616,4404
1494,10312,12110,17296,3798,10522,1405,9304,6992,14012,18934,15128,5687,13448,9183,15736,327
1495,7017,15720,6904,9965,14818,224,16470,13793,14605,17291,16739,16333,9461,15804,13035,4518
1496,4257,9282,10034,19774,3762,12935,5820,4985,4114,17547,7586,18518,7341,17699,13207,1393
1497,5962,15291,2618,18220,966,13192,16333,2129,2064,4059,7842,6165,3021,15999,4846,5755
1498,8355,12231,2900,2882,15545,8951,11083,2905,10217,15717,7921,13954,2870,8430,17671,2157
1499,7328,10481,6329,6582,3196,18503,14945,1770,15919,8451,14765,3279,14573,10022,19201,14993
1500,17079,16873,16984,218,14251,16868,7293,17014,2230,2084,15992,17732,18123,3376,9648,586
1501,4648,14393,6042,6720,4500,17474,11341,188,10901,3059,19257,6271,11337,5082,8211,14067
1502,15583,10938,3901,16234,14966,16971,1177,9558,8633,3494,5087,15824,10576,3159,7507,6738
1503,9059,19487,8404,17920,18102,3667,18329,6918,18226,18475,3710,107,2277,11543,17640,11175
1504,19950,10194,6631,1762,6862,5010,1019,9655,12958,689,13001,6361,4434,8770,2544,10661
1505,3406,17119,4841,4001,1505,15617,13714,10248,7405,13079,771,18580,11636,18388,17021,18011
1506,7664,7411,4052,5232,16188,6552,15009,18584,11422,10462,8995,5759,3445,615,12089,580
1507,15746,2603,14591,4792,8596,13911,13910,12420,1216,4720,2890,942,6770,584,18652,1863
1508,9392,11404,7485,10266,209,6332,17868,16678,9900,8131,4976,3312,15151,9158,9782,18478
1509,7808,1594,3509,8758,4290,16560,17130,5686,10769,12639,3391,13277,3453,2875,12432,11548
1510,436,3373,19953,15596,3644,1676,8088,8071,16156,11559,7495,12930,6743,4078,18290,19837
1511,1377,7961,15890,14862,14027,14113,9271,7424,15535,4790,19364,12553,2520,6564,12417,8203
