"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
5025,14945,13484,6796,5147,12480,101,7116,1885,2278,19116,17634,18386
5026,507,11885,12951,11702,3489,5705,1546,18862,11573,4669,19402,12651
5027,16946,5438,2146,13279,13879,13920,19063,18553,4734,2714,8530,2790
5028,10644,16601,6955,3625,2858,13657,9556,5137,1069,17834,17442,16049
5029,6058,8268,5513,6923,641,14078,2139,13923,16028,7828,2558,6105
5030,3735,18776,4796,14118,2061,10561,15200,7670,10344,19249,3053,9134
5031,3788,8108,5661,14507,4662,12539,13639,10951,18899,6658,16846,11958
5032,17492,17093,1416,824,14719,17343,8405,8962,15330,1168,4396,3860
5033,11803,666,9864,6755,6343,3063,651,11192,8267,8045,8474,6645
5034,15580,4454,12361,7918,5197,15728,15383,10493,7849,3611,13443,18680
5035,6094,15196,6495,19059,17354,19248,5146,19936,5882,609,2889,8640
5036,1156,9209,15441,17060,12589,13950,3968,17764,7684,12086,11158,8604
5037,19247,16382,10935,13202,8542,14899,1119,18599,18965,3758,13000,3017
5038,1373,10125,4901,9287,13390,878,19346,3806,16576,9649,5559,4971
5039,10493,12870,10126,205,4002,6865,7619,10096,2763,16897,16830,7639
5040,1396,19984,955,14919,14646,9417,10750,2350,3693,10518,12303,11330
5041,17394,1290,3102,19025,7682,18836,19519,11769,11856,3672,18633,13518
5042,13104,12892,376,16487,13970,1462,5651,14463,6467,10842,15796,303
5043,11470,19789,18841,7292,5434,13780,17035,2298,1869,10043,9985,6387
5044,12289,7424,18064,19342,19313,16983,6072,11207,7711,14251,11193,15299
5045,721,4992,16259,13730,15021,12161,7894,211,10399,6744,6471,9168
5046,5045,19690,7239,4705,15641,15901,6025,8229,8868,3065,8516,9810
5047,14176,7606,11485,18300,9564,17704,19479,9170,12345,7076,2598,10427
5048,16708,1210,1714,18388,11076,6613,2497,10426,5380,4756,13139,13255
5049,11045,9188,18037,17268,16871,5493,14914,1011,7932,17127,16093,4166
5050,16185,8423,4025,3793,1018,16820,11527,13065,13581,15275,5916,11197
5051,7316,17791,2592,1644,4722,17775,3915,1436,1745,5401,15648,9428
5052,3679,16376,16109,16971,18875,12135,9583,1201,16139,3152,16668,1983
5053,5103,17318,4799,14767,13312,4373,12644,19324,7004,9762,12171,17561
5054,3752,18010,4523,16143,10394,8549,2590,4107,7200,12200,3915,6104
5055,3044,12265,2235,11790,15500,19986,13648,16152,8282,10784,19660,10567
5056,7329,15414,3993,13701,694,1560,19688,9812,18604,5623,18411,4481
5057,1872,4463,12002,591,1268,9189,18743,13056,5646,4106,9203,15437
5058,12854,17278,7863,3216,8496,6375,15819,17304,15526,4312,16239,9046
5059,4656,5480,10549,489,15790,699,11318,9938,5054,3998,1727,13974
5060,18623,3807,1052,9746,15812,12681,10205,12210,19387,11487,10289,1556
5061,6856,14186,8990,17336,13129,3218,10427,4639,17707,9990,9451,1652
5062,17387,331,14328,8950,4305,18598,9457,2849,12355,13313,16079,19765
5063,16855,4491,5612,11501,11219,11690,3812,4089,11300,4669,5409,13297
5064,4813,3311,17883,14064,18345,6147,6522,17805,15678,2663,190,7423
5065,6644,12706,19667,11613,17185,19188,3717,13407,1816,12586,15889,19029
5066,10189,14324,12826,19175,18062,19263,15997,15628,15744,8673,16489,7320
5067,19379,1080,6211,4453,1791,10116,7631,7371,14436,19948,17188,17509
5068,2718,10628,19138,16629,7540,17281,9722,840,4781,12758,10799,19900
5069,13367,5901,10409,18206,4232,18443,7482,7310,16098,13088,6906,4020
5070,17645,17987,19224,1345,9612,16525,19224,12471,5305,6273,16100,9202
5071,2712,8189,4229,5090,4652,792,13639,19849,14209,6549,15150,11668
5072,19919,8485,16403,6682,17014,17289,8529,18524,11715,15108,4933,1602
5073,13263,1903,2764,15966,12517,2002,6295,5498,9582,11712,6482,15820
5074,7118,9148,9029,6401,12947,2817,10597,5435,13661,19270,14641,9285
5075,11011,15742,9696,9627,12777,18116,8855,9516,141,13511,16696,12496
5076,13303,6591,17394,19538,4817,3253,5958,12847,16918,15058,10131,3175
5077,13943,8599,18015,18040,6568,17973,4073,586,558,8171,9600,1426
5078,3363,246,15756,13201,5347,16350,2870,19024,19601,9768,3485,16415
5079,12461,2954,612,18798,17062,7833,9226,1911,14925,932,13934,7827
5080,6312,17698,13249,568,11509,1735,7442,3025,17695,12728,14531,10512
5081,18828,4608,11180,16125,17139,12276,13833,1483,18287,6878,11423,15982
5082,12205,10028,7336,14786,17676,17099,8255,12799,13059,122,1670,19434
5083,18850,3459,14966,10814,961,18262,9044,2623,7208,19724,13621,6588
5084,6236,109,5257,10357,13248,16017,1061,16119,15405,14281,18714,5431
5085,18069,11900,17670,15706,8417,13980,14582,13998,16796,8378,1133,1958
5086,14886,8340,16682,9656,11287,5811,6475,15095,7944,15620,10447,17127
5087,15360,5163,14317,4132,17558,10596,14744,15459,14444,3463,3258,11585
5088,2863,15387,19425,16317,18409,10304,9458,15374,12913,15380,2880,3497
5089,12768,2923,18174,7728,254,3658,9743,19746,14216,16327,244,12373
5090,12039,5900,1870,9855,10935,12652,18239,1945,12964,385,5888,11578
5091,568,11237,19948,19904,9765,13756,16582,19449,18983,6025,4156,6250
5092,9015,13377,9247,7806,6558,18131,2967,9782,7298,19747,15366,2558
5093,7684,16306,15962,12832,4815,8575,4385,9775,12957,9907,7426,19829
5094,725,11031,5998,2316,13680,17810,9144,17135,16701,13611,16132,971
5095,17167,18535,17714,1680,8453,14482,8793,12135,15629,17742,6165,3417
5096,11445,19498,19372,120,18225,13533,4575,12189,15933,13526,15162,10543
5097,14734,13702,19329,7863,16211,7574,8749,2003,6641,4148,18800,174
5098,17100,8121,8965,7740,17967,2821,582,4402,11726,14039,5171,6703
5099,13399,12296,4724,14498,14856,9937,18918,17250,17739,15114,11759,12678
5100,10073,6002,6876,249,7698,11153,3168,2696,767,17602,16847,9178
5101,6331,9961,16157,13493,11826,15211,12522,490,11519,1249,8750,998
5102,4755,6817,8256,5397,1746,5596,14805,4135,15975,16107,14927,3116
5103,5430,2101,7115,8772,14774,836,7582,3153,9325,17055,7443,16366
5104,9128,15511,2735,8768,3349,14459,12780,17476,18247,14802,2867,19571
5105,6800,5044,5929,400,4313,18975,5288,9330,4694,9011,13511,12118
5106,16144,7565,3732,17725,13491,15269,19523,8726,15651,5787,4855,10683
5107,16381,18120,6606,6919,5039,12354,19178,9181,12817,5951,14992,13745
5108,17180,17327,1437,1154,833,5351,6963,17690,15579,16298,11778,9728
5109,2364,7162,3548,1764,8663,5988,11912,9726,13316,1676,4406,18539
5110,19104,15433,2379,10181,4815,4070,7479,5391,12400,4499,17296,12798
5111,9184,373,3398,12596,12761,10230,4161,6458,17518,8312,11551,18533
5112,18354,13390,14916,8424,13698,8416,4213,4388,3001,10653,18702,11165
5113,10000,3283,7124,233,1955,11961,8715,1247,4258,3073,16153,4414
5114,6280,723,12920,13544,13346,13704,11748,16380,7116,7562,12901,6876
5115,2468,14174,18120,13248,16183,582,16313,10988,3924,8474,15899,12260
5116,2440,6374,19397,15550,14388,914,5352,8713,17986,7584,10985,7565
5117,667,9864,4833,6059,11757,7418,10275,17119,12068,17364,10151,4430
5118,819,9642,17230,1303,8444,1771,12460,16620,17930,15853,5090,2870
5119,8867,12757,9171,2647,13581,13136,14875,7975,16880,4579,12031,18661
5120,16313,578,8288,9757,7843,12469,8714,8820,2011,3412,13151,5443
5121,8580,18097,12097,6937,8744,15092,17137,11597,5993,1768,7639,2463
5122,9465,7316,4791,6303,5470,11695,7016,18745,15155,5803,6299,304
5123,19614,15041,3580,6013,14665,2705,14849,13720,15690,18488,4122,19035
5124,19277,4266,321,1887,13646,18946,532,9578,4979,5569,5092,19351
5125,9454,1646,13563,18349,3816,8837,7823,2168,3712,11650,18455,7078
5126,17108,3365,17094,13257,8374,16618,8095,14983,13774,1389,9834,1407
5127,17395,1725,13338,17960,4166,4348,15591,12660,10676,13382,1707,8830
5128,3704,12531,17668,18408,6959,14448,14431,4528,12038,9916,14196,12078
5129,18059,10983,17902,6759,6386,18284,2121,5318,7627,13033,11439,4458
5130,7425,11627,6275,16727,12627,14790,8647,2391,19664,4569,15339,8631
5131,15259,9842,10371,4981,12367,3524,8667,7403,18502,3864,5232,4961
5132,17403,9526,11701,10448,7748,15554,15565,14140,19417,18862,8014,10008
5133,7006,8017,180,9272,14788,17996,19796,8522,8281,17548,17323,8437
5134,5388,1478,1444,13792,16164,12580,10997,5866,19738,12390,3001,10314
5135,3187,12335,10470,7487,1092,14119,18310,2009,10688,7716,2293,15715
5136,9638,9092,14966,13655,1745,12770,6914,4617,4333,17814,13527,303
5137,1004,5236,12134,3686,8724,13028,9301,4979,13339,16076,799,15437
5138,694,7488,7509,7433,17747,1583,8593,14582,4666,16559,435,11515
5139,7227,15980,2800,9187,5570,6781,3435,686,19116,15409,6866,15356
5140,12255,3985,16757,4031,6334,16082,3840,17845,1448,12440,14106,16962
5141,2382,7051,7193,4982,10570,3327,11015,16036,19205,3197,9802,15052
5142,6184,788,16703,10865,5048,10995,221,7344,2741,8578,14338,5524
5143,13007,8147,6936,4594,3933,16342,5159,4528,817,14592,11979,15122
5144,7309,7856,1882,6845,1195,16609,7883,1479,11047,5236,16206,8931
5145,803,9728,7236,17443,7509,9638,19139,9296,11266,8205,15283,11435
5146,2632,139,10556,4331,12890,7307,5246,11112,19525,2901,11479,16320
5147,5577,7224,5107,9782,15629,14903,14774,5475,2896,5644,1051,13736
5148,5682,15830,14605,11250,462,6053,9703,2293,15770,18984,1952,17868
5149,17132,4836,11017,4251,19911,10227,16138,9782,15990,1974,14741,2788
5150,10214,7157,14020,19509,6767,10306,12129,15155,11259,7955,265,1013
5151,7453,14841,3105,5676,16720,2097,6700,13978,9430,7699,8458,12135
5152,635,17697,18065,9575,17988,12081,4779,6911,3192,19313,10491,8990
5153,13044,11506,4272,4383,12602,16955,13742,11668,992,12691,9475,15225
5154,10118,10646,19722,17588,3023,11933,8747,19544,17942,9962,18788,9796
5155,14233,9846,4547,17524,14390,11506,14088,18112,7452,18550,14562,19308
5156,10002,16328,5714,5228,7222,18727,10195,16096,6142,9454,12054,9925
5157,13393,17040,13831,19617,10566,13961,804,10842,13945,11193,19422,17187
5158,8991,8281,17671,7569,8204,14294,3531,775,18529,17496,6157,5212
5159,10369,18699,357,18205,17984,10322,19457,14959,3739,9078,2983,17309
5160,8247,213,9491,3045,11354,17574,1161,18046,9152,17930,8125,442
5161,16308,14623,5338,6820,17645,9228,17104,19851,9973,4849,2252,6082
5162,18604,17742,11760,6489,1948,16635,2303,17585,4702,12702,10260,2428
5163,4545,12798,2834,14405,5137,17275,17963,16463,5154,3891,7987,15276
5164,10045,16228,3991,488,14184,17082,8413,15114,15512,157,5567,10008
5165,6927,9589,17078,19218,9506,16044,1378,2326,12123,17152,2071,6556
5166,12471,10983,11279,14122,19533,5704,17327,2937,12368,15193,15930,2456
5167,16075,5021,12030,7185,9781,15394,17812,12832,19498,12501,10115,5539
5168,11567,19333,10000,3296,5826,6404,4364,19815,4481,18590,16932,19447
5169,15761,15365,19471,4239,17004,10814,2817,4089,613,15211,2417,5770
5170,15376,19881,16664,19259,6815,3085,15207,13723,15979,6016,9073,14294
5171,12910,3933,7396,5826,14773,19698,15249,1658,3968,17782,19041,10653
5172,4437,1933,16525,16231,9751,3371,17421,11265,5550,15556,6839,7115
5173,4748,5879,10597,564,10591,13011,14451,14839,16062,162,12073,10020
5174,16885,5470,2977,5911,11364,6529,16972,13528,17681,6350,1478,16961
5175,11523,3017,16520,8018,17906,2463,3035,17538,5732,5523,19199,12236
5176,16037,13945,19072,11425,7103,9338,18918,4461,7007,17507,11818,4735
5177,17368,11879,18728,2310,1615,9672,14763,2952,9371,5539,13599,8177
5178,10800,13515,7790,15677,4008,2128,12130,19923,15347,16071,316,13145
5179,16667,17529,2323,7684,4368,19131,12100,12534,697,16768,16260,6292
5180,15694,1120,3558,9492,11575,8915,6139,10024,18520,7097,11985,9675
5181,6802,15461,1877,1651,2883,17866,1967,4047,8755,6759,13992,16746
5182,12502,13195,12844,16916,2300,13768,11826,12782,4651,17473,18869,13842
5183,583,8968,743,16443,2017,1317,15650,8324,2172,14837,16116,1303
5184,17995,17366,1785,11130,14988,18548,17158,619,7506,19571,3515,15749
5185,6991,15995,1149,19304,11348,14110,8122,16635,8663,17541,7354,10434
5186,16229,14639,19748,10987,1997,12011,18012,18349,7309,4822,19742,4384
5187,14766,5080,6068,16957,19506,6865,1763,5737,9809,11204,16645,8143
5188,10214,118,19596,5169,8536,749,15737,18955,3658,5457,15566,9279
5189,5024,15455,16675,2702,8925,965,7266,3569,10997,6206,487,1478
5190,15480,13468,16234,18369,16709,3279,8844,19751,16467,11416,9011,5354
5191,11167,11109,18480,11706,2473,2873,13587,8117,11834,17212,8585,6526
5192,5346,11612,17556,10197,1974,17387,2866,19825,7785,1134,13181,14349
5193,2959,19110,11558,19444,10912,8966,7990,13073,19712,16441,10489,16145
5194,12723,17917,16578,13180,14730,18788,9110,12951,10542,17788,14664,12038
5195,2413,3977,1949,965,2203,11780,14966,836,8364,7536,18262,10842
5196,11160,7610,19585,15043,3759,12622,18424,8635,12922,12683,10266,15215
5197,12484,3672,16159,3395,12287,16263,1447,18752,2178,11246,15125,10293
5198,12224,19676,4284,12358,18345,10863,15939,12655,4486,8707,9004,12998
5199,13174,16054,13021,13504,5672,16773,6031,5752,3167,11709,14587,5524
5200,8502,16715,5906,1174,4963,5771,19810,13932,5620,11452,3381,10150
5201,9007,17876,2199,13345,18931,4832,18473,5559,15504,11413,4193,16153
5202,4760,4837,2542,15608,5166,13868,11299,13782,15849,16515,180,10300
5203,11515,892,14958,9005,2172,14432,4533,16760,171,2166,8730,15797
5204,5064,1104,7580,15676,16541,11466,17525,11511,14134,11322,2674,18471
5205,9429,4996,10218,15981,14751,19447,3611,575,8992,19061,11997,1241
5206,11459,10409,5189,7640,6031,19623,9013,5003,12800,226,17806,18741
5207,17364,3014,15355,7594,17233,3935,14898,14317,8166,10599,8601,11692
5208,18320,15166,16744,18270,7428,4497,17125,14069,19265,12777,2459,9821
5209,10063,7693,1480,14902,2145,14269,15011,3770,19412,6659,1708,19864
5210,15390,1591,10999,18743,2481,10701,15096,13628,18317,2366,10893,11606
5211,5962,13281,11792,16732,12652,2613,11015,5876,2134,12334,2191,3704
5212,8434,11693,2396,9030,14621,16561,1142,3090,3826,11119,8045,18794
5213,10076,13133,8178,16083,16291,13603,18777,2280,2567,12997,1454,3309
5214,8899,16517,4652,6423,19320,17725,14850,2909,10664,18347,10467,15651
5215,16966,2306,13740,17100,10326,8675,5595,9519,12838,115,10492,7868
5216,7273,7635,12199,7486,3336,19315,8907,15811,1925,19749,10791,16957
5217,7543,13271,15291,203,1265,3683,8317,11411,14105,8660,1349,17876
5218,14341,8683,15418,16159,12896,15752,15848,14056,1551,4364,9658,16464
5219,17861,17898,7861,13289,15875,6054,18096,13251,7833,1378,13985,11553
5220,12863,19665,470,10036,13560,6558,12977,4905,15121,18645,4776,5449
5221,7794,19440,15738,3544,19690,13356,5515,18390,3621,15353,15353,7752
5222,2082,10693,10076,1144,17481,4410,7873,7684,16402,7248,7983,13749
5223,17615,4535,7639,17736,18127,1443,9022,13633,822,14563,4610,8318
5224,16706,16406,15369,11365,13891,14604,15511,355,3011,2142,14875,3736
5225,15495,19328,18538,13367,16907,9442,18293,14067,14316,10304,1209,15836
5226,2029,18019,14151,1755,16165,18233,18184,9955,12536,230,2110,3819
5227,5748,2967,10803,6975,14327,19427,3666,14903,6018,8720,6583,2329
5228,9061,1213,15246,11290,17059,6841,9313,18424,16138,1799,13222,9047
5229,13798,18790,7578,6232,4892,13559,5460,1009,2830,11565,13402,13055
5230,5214,15458,6283,8426,11020,11124,14780,4114,19969,17779,7460,1706
5231,7668,12319,1811,8319,4267,12415,553,11371,19785,19449,14569,19080
5232,2342,7731,17129,17393,1969,15366,9317,7243,3942,14246,143,12713
5233,10412,11860,8862,8486,5722,10346,8133,15367,5570,10936,15015,6423
5234,17056,17353,3382,18914,13232,9416,1455,14124,294,10082,10780,14212
5235,1762,15741,4776,3877,15642,12104,2525,11600,11918,10706,6946,13097
5236,1106,3986,10378,19720,1470,1276,18161,15467,782,9754,17503,5014
5237,8112,3565,17678,16272,15968,19973,1076,15305,1081,4895,12606,4003
5238,3301,15148,11708,9748,5351,7291,14673,18261,19946,17971,8511,6781
5239,7178,6729,4291,14103,9689,10890,5503,11087,9054,9512,19508,15522
5240,3139,19149,8278,15617,785,15599,2564,9320,14402,13016,17488,19229
5241,16429,9945,3559,17718,1848,3878,15951,17369,19876,1051,17674,1776
5242,12074,14122,13734,15022,4310,7280,3568,970,9095,9493,2630,12629
5243,12847,3637,9200,15062,4689,3519,731,13171,4680,10850,7614,17855
5244,15365,2215,2192,16595,8107,19196,10769,9956,14585,16136,18320,10785
5245,12901,6316,15074,8012,12305,6130,18962,11458,7471,8779,14671,4692
5246,17139,10457,1134,453,10041,11636,11701,1407,5694,6887,3352,14200
5247,10274,13758,11118,3504,1030,17249,5775,16036,14409,7450,11344,17369
5248,16882,12639,5173,17242,6612,9052,6471,6733,14120,16240,15074,19647
5249,16532,15832,9071,17003,1857,17271,17359,14225,5809,7900,1427,11972
5250,636,3937,5030,18608,674,15471,3674,13126,5325,2421,17939,592
5251,10743,853,6178,7012,15637,9564,7815,9369,10059,12917,1083,12598
5252,14547,9390,16444,3153,10168,18843,16734,10931,16828,1615,11474,10885
5253,13339,8610,15198,3242,8503,3887,19900,9086,11266,5784,16462,12659
5254,1516,14944,16654,12676,2044,10224,6147,4409,9397,19960,2967,18123
5255,16816,6676,16451,12739,6164,8495,10355,11730,2172,1579,15667,8100
5256,17555,5791,19974,211,12767,19123,384,4110,8856,3504,12623,9871
5257,6254,7866,2519,18274,4389,16401,6732,8688,3099,120,4816,8361
5258,5331,11748,19917,3912,5397,16534,14487,1217,11463,6045,12983,12660
5259,14167,11141,3543,7658,10529,8750,5753,14799,402,19896,9925,9087
5260,1914,3583,2784,2831,3870,13489,11138,2732,14665,10282,18880,3174
5261,17733,15467,6591,3424,7223,1813,10390,4275,17725,11509,10423,758
5262,2505,15630,11921,19131,135,17206,19053,10536,7313,15483,18873,12029
5263,5827,14388,3634,16400,18222,13260,5449,17460,4661,4810,12591,1038
5264,2071,637,6605,2372,15717,6110,19590,17927,16871,2390,14298,9072
5265,2069,14943,6119,9207,8076,595,8422,8496,15428,11741,15543,9385
5266,601,13177,15145,8852,18337,13355,12228,1678,10705,957,4368,11651
5267,1975,655,7655,10634,5787,4053,18124,12527,15882,17069,3100,13250
5268,3826,12536,6567,17010,19874,10645,4466,7529,11822,15321,16793,6024
5269,4176,2995,6785,3352,18244,7387,1864,2145,19205,10209,9438,4301
5270,14091,15197,10106,19686,11709,1337,2113,13714,7450,18927,6886,12793
5271,12136,18636,14829,15997,13161,2713,7080,5258,15442,13830,14458,14798
5272,15055,13386,11794,16232,4666,2667,4991,18742,13823,10757,856,18479
5273,8262,16576,6418,11687,7540,2994,9110,8986,10872,15956,2732,4126
5274,11678,5482,2253,19449,8995,10672,14657,3531,19105,9304,18196,4369
5275,17831,1967,16103,5944,15453,1394,7271,18035,606,11306,2589,17137
5276,9460,8362,18848,7068,8544,6554,12511,19327,8400,7282,8581,13034
5277,7057,14899,12115,17066,19245,2177,4378,1256,8430,618,7976,17369
5278,675,9854,3146,5047,2757,13190,12118,13132,999,3340,14880,6829
5279,398,5474,359,9076,7614,11812,10345,2727,12601,15998,5335,17654
5280,13622,11847,17332,13470,19585,10163,3025,11229,3715,7266,213,8463
5281,9008,11060,2262,2500,12539,5517,13646,11118,11138,18481,13569,1858
5282,4236,10458,5048,3838,911,2472,9214,13316,18877,16730,9758,4918
5283,17182,18114,19688,4616,13611,19453,9665,8090,18052,10350,17263,1067
5284,2416,1991,18329,17142,5692,19023,12719,2933,18122,15063,12095,14532
5285,12415,1296,17310,16654,3220,9442,16575,14757,7766,11037,17505,8979
5286,7209,17647,18252,8598,12025,12914,19137,15399,12693,7681,1968,872
5287,16191,11354,2252,5482,19740,8612,15921,5249,12765,2682,19563,448
5288,12834,8493,18454,14009,2655,8852,9270,9413,2421,7584,783,8435
5289,10824,13831,16505,4580,554,14820,6814,8452,16633,17737,17227,15215
5290,348,9036,16809,16947,3518,569,2026,19194,16955,3394,10962,8414
5291,19507,8023,14840,5179,2589,10742,2793,4598,4441,19065,5674,8673
5292,17109,11680,3222,14619,4708,13705,2114,14813,725,4208,10142,19946
5293,8722,1632,1183,12186,2660,10747,11701,19059,667,11467,11540,13752
5294,1058,18181,12798,3157,4361,9899,3074,5934,2056,6094,15241,6926
5295,3167,16117,8589,18964,2400,13823,2144,5589,5841,19436,5107,16093
5296,5658,10244,2470,14896,9937,14985,4351,10556,15130,15453,9150,5304
5297,3014,4923,7973,693,2121,12412,18503,18597,13578,18361,15432,11218
5298,11511,281,14183,18958,2493,17528,6871,10808,3594,17811,731,13961
5299,10924,17217,10154,7784,15099,15346,13111,6573,10797,14251,15833,14084
5300,2336,5892,13288,3889,600,5362,19761,17024,8620,6450,5588,1283
5301,8411,2001,11516,15609,18192,3875,14401,8202,349,6096,8478,19255
5302,9354,17509,5102,7108,9677,2387,9896,9574,2801,4824,16731,871
5303,5058,12525,15886,15561,6971,2984,15557,18427,19870,3324,8616,19298
5304,19795,12450,12539,1959,15430,19567,5902,5865,7940,184,19449,19322
5305,17833,17282,6882,7179,5503,18972,11475,4238,19907,679,892,7859
5306,17442,18949,5983,7273,7693,315,8425,15411,17848,15566,7278,15504
5307,8237,12135,3424,3821,5799,5679,9375,19176,4830,14095,3040,11502
5308,17141,14342,4575,14346,1525,4703,8000,17068,1668,6328,14547,15009
5309,2980,10164,7027,6399,8424,9462,16949,19588,1494,2677,4641,902
5310,5649,123,2367,11903,19084,16299,4699,14866,12329,16993,16886,3227
5311,4917,19970,10341,12648,14277,6972,18767,18727,3095,7281,8411,15596
5312,9948,14615,10442,7050,6291,4108,273,8234,2205,8668,3528,16209
5313,8082,3084,4670,2293,5978,8773,12956,16997,6095,19638,10614,4440
5314,16262,17663,8246,6934,3690,15581,2285,2476,8097,19523,8977,15969
5315,11779,9668,7389,7697,9988,13914,7134,11057,15964,4937,5516,17920
5316,14517,1144,12058,15676,3185,3796,18022,11408,16316,5216,12030,19027
5317,6275,13200,17785,2436,3877,19027,16324,11866,10622,11903,4325,17425
5318,12980,13493,12344,11449,19283,12795,17563,18837,17510,15253,4892,11229
5319,15847,6088,16352,3455,6657,17667,4675,8729,7932,18636,7741,9029
5320,7218,13317,14887,19722,12894,3571,4859,19450,634,5116,13387,257
5321,3333,5092,8640,19952,3502,12534,1830,14126,7687,19022,1261,13628
5322,14715,3961,8839,13770,8784,8816,10596,4173,9167,8720,18464,13218
5323,19235,3988,8247,10370,18958,6110,3537,16543,9768,6081,14802,5262
5324,14985,11833,8879,17249,12467,16301,3731,3917,19286,18154,5787,16160
5325,13287,2951,1801,13593,11728,13559,14542,3596,6680,19226,19635,12368
5326,5814,13782,12373,16713,4926,5833,10963,9993,10963,13728,14747,16639
5327,2833,11081,11584,15815,906,15903,16521,13520,8963,15965,14697,8784
5328,14711,5838,12612,18626,10482,2490,2787,1250,17242,8851,5756,9461
5329,2094,8622,18226,4640,5205,9042,16480,245,16179,18255,18582,9381
5330,994,10748,3515,6988,4373,464,5563,5176,10718,10149,1853,10468
5331,12019,8714,1888,6106,13560,3739,12871,17501,4432,18818,9945,13731
5332,16739,10361,7777,193,19194,2017,13100,12827,1696,13124,15941,1161
5333,16203,15759,14476,12925,11660,17071,18673,16699,3472,4943,765,1617
5334,1805,6561,10460,8145,19613,7223,6388,2281,11773,7522,7875,4734
5335,863,12841,5370,18551,4228,17684,8974,6992,1595,2690,14073,6265
5336,18976,322,14862,17818,12846,13424,643,5035,6487,12900,10491,1700
5337,19760,11806,17949,7961,19013,14782,5162,4827,17544,10772,5558,2293
5338,16051,10804,11141,2026,6879,2795,9966,1168,5405,17934,2834,12195
5339,14652,5282,5756,18409,1760,2897,8520,2257,15650,4340,11988,19502
5340,2487,15655,12132,15022,9780,16982,6615,16050,9170,11748,3529,7111
5341,13644,4573,5536,601,14437,15963,9734,8664,7719,19419,6767,16539
5342,16149,15658,9360,8723,3775,5868,17674,9848,10132,6514,10314,14779
5343,15689,7526,13867,8421,2128,12248,2279,12186,15741,16924,5908,7965
5344,9428,18813,11441,11078,19055,4343,13075,5131,4336,12677,12167,8961
5345,5839,8632,12548,8663,13832,7923,7011,19746,17021,1596,10396,19604
5346,6900,11610,14512,6262,12542,18103,6406,13934,12724,12480,6464,12950
5347,19687,7817,1721,15280,19590,7446,19948,2052,3813,16535,5558,5471
5348,14740,2820,20000,399,2739,12765,14933,12223,2808,7336,12082,6869
5349,19282,2662,10303,17572,2691,5750,16428,16330,10517,18695,2285,13841
5350,1721,15108,6491,15622,15924,1281,1651,4191,4763,13377,13651,1022
5351,521,8291,4730,17159,3475,6000,19762,3731,9983,19570,13910,4772
5352,326,10271,19653,17744,5864,2893,2431,18269,8698,5945,2327,12285
5353,17538,19559,10725,12374,16077,6627,8208,9367,767,6469,18132,1170
5354,6229,10797,17374,13705,1686,12002,13666,5730,18806,15507,4601,7439
5355,5839,5076,10887,19184,11183,1917,11073,2872,11966,857,17563,13343
5356,8451,19718,3411,12179,10996,13766,17343,11179,11594,14905,3163,272
5357,16438,9607,11240,1508,11999,14448,15990,9146,2391,13727,10228,12892
5358,6270,19931,3109,313,3856,13691,13466,11500,15084,9526,8539,16941
5359,1144,19533,1286,18009,16749,105,19545,16981,14925,4168,14733,7263
5360,4127,19335,3142,6315,10259,5981,687,13962,7115,8183,9436,4519
5361,12972,16483,8895,19077,16487,7082,1900,12498,5577,16625,9305,13682
5362,19567,2897,19645,13588,17298,17077,17394,4573,1830,7971,3995,6706
5363,2210,4337,12268,14485,12769,14717,10314,3997,18531,15607,1555,1801
5364,10452,11513,2199,3919,15377,13281,13390,17056,11597,692,12919,17607
5365,10687,15104,11135,8692,7948,5459,11270,9967,15444,8403,14514,17898
5366,16203,5919,15431,17351,12108,13257,1101,2057,2934,15568,12620,6403
5367,12089,2539,17524,8938,14970,6587,16986,13245,9954,15823,8963,18311
5368,13406,8234,15411,2471,5367,18824,13026,10777,15212,7601,2414,14542
5369,352,11123,18067,6964,11918,3746,2066,15166,11771,11383,3292,2131
5370,4425,447,2701,17702,11795,2284,16578,7272,15609,4985,2353,6095
5371,4887,11132,7728,8472,11773,16539,2766,14551,15416,11535,18570,7418
5372,4396,16225,4174,5732,4440,13745,10392,5739,10549,4259,9896,17295
5373,8418,13283,6570,3499,18040,16052,18815,13422,18783,9389,7078,8778
5374,2255,11540,6624,1001,17343,19171,2646,1036,17425,4142,7751,18943
5375,16055,8914,6646,17417,3620,9289,4419,3922,13461,9957,4385,8929
5376,9348,11171,1542,6756,12534,17215,3784,9403,3068,9223,11167,7634
5377,11685,13580,12418,11020,7498,16553,6151,17886,17914,624,9414,5450
5378,9194,12093,2286,13802,17511,6373,1844,12252,7445,549,10737,1391
5379,18193,3920,168,17248,18895,1185,12405,19928,18965,4082,7012,6761
5380,929,15535,14093,1557,12157,14716,11529,11844,9478,784,9250,3376
5381,14895,14333,13382,11325,11467,10314,14484,4536,15237,4032,15734,13455
5382,3896,11040,1422,12346,13586,1718,6938,9853,10540,9457,1490,11141
5383,10287,9635,9487,15990,6882,10808,555,9972,4215,8308,10852,19771
5384,12268,2152,4559,17299,19949,8244,2614,13269,3139,7940,16295,18715
5385,6314,255,2369,4392,14412,17919,15123,13903,10100,6126,17297,4843
5386,8507,18821,12535,7842,17430,8940,10856,9557,19098,14627,15851,8076
