"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
7808,14503,3799,12003,16473,6275,6786,16669,8334,5350,3809,13047,14808,16184,9640
7809,18330,15663,16215,7574,11562,1212,3496,5204,2856,15674,6913,8947,10807,18613
7810,5965,11531,9218,5007,14131,12856,17518,5163,11416,231,14612,17227,13578,19922
7811,16562,11584,6163,15312,5737,14454,10612,5309,9303,9811,8593,19282,3941,11114
7812,11400,3397,7403,19025,16746,9337,1496,3250,2838,1284,4645,2716,7014,15441
7813,2021,15463,18977,5456,10133,12173,10776,4877,6249,13970,6838,19163,10044,6121
7814,6848,12701,3265,18364,7371,13764,17431,2119,10899,6113,7992,9278,11187,3745
7815,4441,6640,530,5873,16030,12873,18625,10357,5404,2144,382,451,17617,8693
7816,14474,3802,6372,15487,1650,2321,9900,5475,2341,14054,18703,14094,12402,15160
7817,13619,16882,12080,7792,2753,5851,16520,19070,7408,13318,1249,5659,4655,7252
7818,12585,9670,1830,6344,12832,2801,1228,233,5750,10132,9844,19062,15966,18557
7819,12744,12685,18961,13211,19586,1694,1131,3090,8400,9467,18922,9719,1404,10178
7820,7194,16496,5194,8690,9768,8317,909,11268,13728,16670,19611,1385,15318,2489
7821,6684,9883,5295,17959,6159,1439,14794,19453,3265,1972,287,18899,6905,16526
7822,11653,17490,13128,14308,19266,2646,10305,17460,9300,19469,14602,17859,11498,4271
7823,19153,2305,1510,17249,9443,427,10108,2617,2709,13504,346,7085,280,12037
7824,1075,10999,5639,16102,17623,17507,4357,4250,13351,1660,5624,15967,7414,7969
7825,9669,15046,8464,10042,311,14271,9385,17347,4441,19330,7643,1508,3215,10147
7826,3097,2299,5415,6786,9829,19316,1170,11683,5080,13987,16509,14893,8033,4532
7827,5547,7445,598,2944,169,13275,14375,1044,5866,9927,15706,7417,1585,5207
7828,7839,3696,14563,2798,1085,14568,19937,17719,4270,5755,14138,3010,3106,11130
7829,13249,7015,4308,18201,11101,14422,3450,2571,10388,11366,17944,16662,18605,2748
7830,17568,10321,16829,13762,4031,18056,10499,3695,4224,9246,15901,10319,9003,6311
7831,6839,15244,1073,10336,18610,1175,18180,6982,8751,19603,15044,1252,5602,2439
7832,14127,2076,7390,16808,12718,4467,7301,14577,13733,19831,13878,1622,6884,4790
7833,10736,13591,17963,10329,4875,11584,1255,8140,5067,14676,5163,14942,15890,14615
7834,6044,4050,2055,16428,16884,8493,15614,5797,12488,11754,11144,6925,18714,18334
7835,3062,17736,16143,1295,11109,17613,4471,4378,2415,14640,15482,3037,11225,8144
7836,9723,9022,11171,17801,16996,17491,6119,16139,9976,3498,2568,11292,3260,8272
7837,5147,18929,15930,1931,3705,2232,4867,19657,16284,14316,3573,11073,1378,7369
7838,19877,9441,17577,9399,18426,18269,15829,16232,4116,9688,11466,6442,15279,15198
7839,6915,2778,19543,1869,1788,14817,4579,19944,3791,12137,9193,3863,9688,16988
7840,11993,9335,16478,13673,9875,8831,18392,17001,17373,2542,15869,9132,6140,4030
7841,8325,15157,8946,5111,1349,12685,13748,4880,11530,6163,18180,4650,7294,1750
7842,1095,11630,6318,19481,10517,16222,19960,4903,12145,18051,9065,10273,3818,4781
7843,15862,9206,8756,10798,17443,10837,19589,4227,19842,5390,6482,3979,9237,13252
7844,16736,939,19443,15007,9478,15924,18281,13109,19165,3516,10756,1300,7089,8990
7845,18626,18482,16120,5388,9938,4048,464,594,1307,3053,5616,1507,15569,11574
7846,7819,9391,14098,9896,17861,10451,13678,2877,522,13437,5715,5629,195,9208
7847,10983,13740,18125,12620,8418,972,17742,17896,1336,2936,5836,495,8002,13417
7848,1833,6530,18696,8408,2387,12340,17585,6177,2249,19552,15704,10372,9793,14421
7849,15203,4687,11374,17730,2592,12851,2984,1749,3057,6281,14776,13915,15954,5497
7850,6839,5827,17120,13229,17577,3959,18148,18648,3338,7066,4681,8594,8877,10480
7851,10882,6998,19047,12513,12365,3984,2148,6473,12118,9296,8466,18823,18623,13641
7852,14490,7415,7204,15923,17663,19828,4971,1112,4160,13975,3074,7338,7204,19174
7853,16058,12974,1034,12834,10445,8656,11503,2094,14186,11683,14693,13241,9434,18535
7854,17324,18047,269,19911,14539,19381,892,3721,2433,15339,9237,17260,4376,11445
7855,18838,19202,12222,12066,5526,18237,16376,12286,9938,14348,18649,17354,4510,5011
7856,9526,2371,859,9303,8816,19660,2630,5552,14359,14630,19826,4439,14747,11125
7857,13880,7820,6158,5594,15882,8844,17418,10970,19658,3542,1605,18581,2817,491
7858,17565,7391,19790,4784,19854,14205,14709,4834,17551,10464,12748,7670,6072,2262
7859,11670,12399,15811,14768,8209,2390,1573,1790,5916,16728,6532,17981,15104,14151
7860,15777,11327,17452,1475,4138,5071,19045,13699,15067,18551,4677,11689,5803,11679
7861,18181,19852,996,18974,19229,13850,11378,2164,14502,13537,11884,2408,14253,15280
7862,7163,14666,3695,2516,15463,2110,19773,5308,9285,357,4537,599,9699,3476
7863,5722,15051,9890,17440,7241,14872,4514,1425,14670,18562,10485,14856,15486,836
7864,9974,9095,6099,11354,17683,5371,10646,7011,17978,3840,9964,7036,4750,19606
7865,4586,17382,10635,10355,12247,11448,7751,4622,4068,16082,3297,9660,5165,9878
7866,11031,13521,1472,13044,19908,10547,13686,7536,7526,16487,8573,11491,19901,10041
7867,4482,2055,556,2608,12966,6832,11587,4541,15244,15055,3051,15711,15509,1645
7868,17295,14660,9411,12725,4410,12799,14232,9040,10902,10716,654,15812,2330,1651
7869,5826,11344,3073,13707,756,4354,19010,13973,4290,4206,8598,7791,8708,1762
7870,12653,5298,1148,11683,10590,11782,16971,572,6129,14003,18152,16984,1592,11550
7871,1618,17260,18118,5769,11137,291,10019,18262,13984,9489,288,2160,6625,19172
7872,4500,16102,4404,4911,4155,1656,13778,4979,17514,14114,1401,11343,11742,2293
7873,1115,15949,14981,10061,11942,5031,14201,119,19231,7031,10796,16506,545,14672
7874,16563,8480,15047,17894,19010,10144,425,12183,4777,5593,14144,16907,17315,7119
7875,2584,18876,5604,3349,4248,7277,455,13453,2216,17024,15870,2595,10016,3895
7876,3967,18468,15125,11673,8611,17833,5172,1644,613,17138,16336,965,2350,8317
7877,7381,3504,231,2366,13243,5023,2448,3048,10667,754,349,8404,15561,19967
7878,3137,12148,3926,8075,13874,873,11731,12493,3097,13465,7081,815,285,17439
7879,3598,16849,3765,5712,5095,6340,8701,16636,6744,7009,12584,2695,6994,8800
7880,4562,7927,17553,17152,15276,14135,6772,19983,7211,8411,18486,2604,875,3111
7881,9969,3385,18508,18010,1875,17276,11960,7687,4407,1688,9222,14362,11272,661
7882,14786,925,7746,14080,8677,17629,7303,13895,16445,17808,3736,9217,2945,17403
7883,9514,8283,542,7734,3448,13578,15870,15827,9820,10392,13983,3807,14693,17183
7884,15446,7161,934,4124,13490,880,15976,16699,2433,19564,4080,6742,705,2019
7885,19030,10717,18187,8504,14636,8577,10872,5483,19912,5891,18309,17002,19357,6464
7886,15315,11919,8112,12804,11039,6791,13458,19223,16523,19640,19917,1309,968,17075
7887,4181,12179,5185,15547,18711,8447,2042,18543,18954,8313,14119,7132,13607,10339
7888,15102,12246,3806,10474,16622,13294,3138,895,9108,6280,18725,1291,15607,13495
7889,16061,2591,658,3585,2794,19429,5898,10283,8649,16550,14640,2390,1392,15109
7890,14156,6003,8339,4961,17087,13939,16820,6195,6291,19106,10356,2872,8082,12528
7891,8481,19263,255,1332,8476,17312,12776,5886,10510,6050,2330,4095,9294,1273
7892,6720,1056,14634,10828,7312,6502,2980,6297,138,8941,3928,9831,17599,13399
7893,2487,14545,11049,5264,7288,2523,15510,5682,16693,19329,11449,7337,12469,6781
7894,4944,11744,3207,9327,11665,6125,3072,4317,6763,16075,3621,7402,1347,1209
7895,7440,13506,16387,15996,10040,15495,5325,11430,9733,16453,4001,9267,16031,18408
7896,19296,18358,4575,524,13669,14012,2226,15382,3996,4531,16682,366,14845,1587
7897,16284,10321,2859,1470,8632,14785,16416,8419,4447,8033,15474,11213,15958,3025
7898,19091,16309,3065,6746,10253,3166,9282,5113,9635,15253,1678,11482,9547,19220
7899,3372,17810,18947,14721,14316,9790,17523,6787,7372,7718,1473,9356,8447,1270
7900,14623,9024,250,13176,6036,1902,10635,14823,1276,637,16483,9464,2252,7853
7901,8525,11079,7647,19669,15074,2552,9186,17354,7688,5216,5293,4136,13260,10195
7902,2960,12343,10796,12748,4106,17181,17269,4233,1599,8865,13904,572,6516,7620
7903,15077,14127,1214,7950,16950,11739,8384,19983,1795,5481,6344,10076,12727,17138
7904,6893,12654,18729,9912,13170,10563,13229,1279,3545,17281,350,10862,2677,12476
7905,7961,4948,16376,6510,19692,16956,12575,6258,2092,8009,1108,4809,1223,732
7906,9483,8710,2313,13612,6755,464,2812,18984,14396,7811,17029,12529,18750,9147
7907,18068,11357,6500,16414,4424,15183,3478,18404,18049,11819,13477,18521,19275,3745
7908,15583,8979,7641,12734,4307,19745,5343,18508,4181,517,16040,16694,10079,10159
7909,17180,10792,15457,17129,13393,8053,13602,16533,17393,14836,1575,3142,5964,7901
7910,3337,10768,4290,2495,1807,17843,14224,19685,1483,15046,14186,12754,18337,14645
7911,12345,669,19566,13888,3918,5787,7633,8147,9456,13945,12624,2509,4589,5708
7912,4028,5675,17085,5742,2247,4454,19983,11407,1539,15983,14819,4812,19120,3457
7913,8756,5773,12847,3202,2084,2800,4704,6691,10760,11077,18200,10966,10654,12072
7914,2929,4042,335,10884,3091,5951,16368,14592,6876,4595,10738,3765,233,15407
7915,19287,6305,2012,8804,10440,2859,9445,19668,4047,10573,17230,1942,12144,16481
7916,8619,12544,13091,13675,2757,7208,6774,9816,14405,10680,4802,19471,2333,10524
7917,8166,9218,1938,4753,107,3580,6396,17457,15677,18684,4598,4909,13581,9420
7918,16326,10947,398,5847,12643,11925,264,17152,3563,2479,13366,12154,6805,796
7919,6279,7672,12686,10980,19492,7544,15564,15750,4563,8501,1194,16518,13176,3438
7920,7943,9269,10494,524,4824,12557,10522,13650,13675,18275,14562,5581,18871,17146
7921,6480,12371,412,11763,4106,11694,1728,17998,2859,4189,10543,15465,16439,943
7922,11439,4250,6645,19293,3973,16505,17887,3622,1840,2749,13750,17195,12989,910
7923,15858,10887,11694,15466,2473,6878,5285,18641,6632,7555,6537,8771,18877,19344
7924,17622,5670,11669,6742,13544,12477,18573,14672,2673,14312,5338,13962,2338,3137
7925,16415,18224,19077,13012,16086,14869,9052,671,4578,9454,11455,8093,9143,6454
7926,3944,16617,9549,8577,18475,8957,17897,14140,10552,18991,11485,2241,3685,5405
7927,665,16687,19662,19188,756,14953,2298,486,3977,14966,12937,5189,9957,13566
7928,11585,13992,2013,3801,8625,4303,13446,1498,9212,7671,1620,18670,12914,14782
7929,15195,15963,1957,16579,14270,4694,14433,10520,11814,18512,13232,14185,7503,5707
7930,15730,136,15603,10814,7993,7740,1546,13496,12254,12393,3262,18534,16866,1333
7931,7225,6987,9115,2377,6187,8677,15566,15435,17149,3184,3822,1332,9584,1507
7932,560,12394,18848,5285,13562,6290,10604,14202,3863,19276,7134,11018,13938,15378
7933,14863,18448,387,3555,2343,11387,7870,9906,5376,7791,11027,13159,11239,6204
7934,11578,3679,2350,5706,17110,16257,11638,14216,10687,328,15947,12133,5080,386
7935,4004,15517,16245,17899,12352,5227,18298,4099,9100,6690,5822,8616,17387,17876
7936,6104,1946,3474,6038,3133,13578,466,5314,18693,18271,17158,5237,15763,2360
7937,19400,6950,10354,9267,16390,9172,19506,16858,4288,15240,4742,16177,8106,2807
7938,6050,666,17420,18052,14982,3111,13270,15956,8184,5787,10886,11445,14339,17950
7939,10444,4842,8353,15210,9181,17337,12557,1849,7738,3433,920,13714,19104,3053
7940,951,12294,14501,8814,12763,11631,13542,13685,445,19193,9071,4637,3985,5346
7941,11525,16514,16496,10455,12916,19239,8783,14158,5642,8039,17944,5567,17715,2007
7942,6251,8506,17766,17385,9214,12831,19404,17205,4167,19408,9751,6286,12498,13175
7943,13576,13244,10908,927,10795,18586,9484,16956,16465,18884,7165,11479,4705,12945
7944,17373,18295,19991,3107,9871,11272,16734,10524,6273,12809,4222,7396,13669,11791
7945,19893,13694,966,3621,19089,18460,17753,10755,16067,442,18164,10982,18314,17902
7946,18984,17797,10150,19326,6007,6158,7961,2154,9386,8062,4839,5005,2171,11942
7947,5283,17780,3077,2282,3783,7576,9797,11314,553,1329,14876,9025,1286,17975
7948,4772,6414,12093,7842,7705,734,6666,12327,18437,6477,5563,10500,7724,12497
7949,4392,19865,17171,17804,17849,16754,19156,11468,2026,18139,16872,13282,17877,5698
7950,10280,1308,12653,235,4045,1384,2055,2205,2291,9886,15883,7092,19245,18313
7951,4869,3967,9252,11171,5837,9158,4902,5469,19721,16760,16053,973,12156,8304
7952,12362,4008,1980,12730,6182,11226,10220,10678,18316,6337,13682,16226,7210,4029
7953,617,11250,1115,5854,902,5470,11239,17201,2281,5187,1151,2488,8113,12508
7954,2382,4060,10701,17140,19530,5278,13922,8557,3077,12041,14672,16409,19774,3468
7955,15954,13861,17794,128,2906,7751,6859,5923,18824,13926,16943,5415,1130,15942
7956,18090,11383,12261,5287,8035,14529,14559,13848,9581,9327,18327,2820,485,12971
7957,13417,2531,8513,2576,18048,7675,6359,19229,12297,5004,12131,947,11290,938
7958,5455,5589,10835,6837,15799,17129,13492,17409,19959,10696,9530,2373,11127,18011
7959,17358,10178,18396,6422,5371,6399,2335,17363,2269,11410,7487,6673,6336,12421
7960,15425,12274,13291,2283,13148,14034,7193,10218,8692,5757,4397,4305,4219,9032
7961,13811,19053,10197,19435,1027,5132,10479,11321,15385,11192,17711,19456,19275,12605
7962,551,10933,15045,11793,1256,269,16875,13724,9347,7881,16196,556,19067,5612
7963,3130,2880,1042,14656,10210,18196,1694,8056,327,11043,13363,12964,7567,7690
7964,7740,8499,16175,5167,6247,3598,17510,8709,12684,1314,19977,7075,8447,981
7965,18997,9339,3779,12178,18749,3208,6137,9975,242,18636,4318,11262,12649,12344
7966,11751,16591,4146,8891,11124,5476,5558,8388,3112,16852,7813,4923,14257,11359
7967,1038,6424,8758,19109,7372,1875,10601,10600,18548,11052,7332,508,5956,4520
7968,17082,7878,11508,4119,18064,18841,15685,16956,12705,17981,13867,12562,6036,5350
7969,15686,13159,1959,6571,138,14217,514,16907,4710,5026,10355,4467,1979,12905
7970,3387,3980,923,3930,19953,17571,6590,3906,5957,18972,8157,16154,13932,15186
7971,15325,4327,2857,8358,3940,18265,8952,5374,4486,3400,340,10008,12168,13954
7972,14052,1447,4324,13447,14512,6208,15843,6687,4083,8096,3672,16690,15383,7137
7973,10310,13434,17993,12515,5176,17068,14821,5851,11939,5175,13776,17684,17142,2399
7974,14452,16883,8507,11615,10069,6319,16545,375,2292,11937,7846,649,1887,12321
7975,441,7036,12844,1375,13593,763,4924,17641,19720,15922,6597,7518,15881,8407
7976,16914,17724,14068,1970,3586,6226,3922,5946,16162,11640,18329,16362,14636,2701
7977,9872,18751,10527,1548,19827,15404,6502,19538,11043,330,10542,2048,366,14238
7978,7945,13455,10627,9984,6664,13182,408,18532,9349,6786,18428,4662,14691,10421
7979,15775,8406,12262,19367,19766,19897,14631,17616,12273,12001,3821,13759,15488,12928
7980,19610,15964,7912,9583,15064,5328,8254,2400,11090,18947,15599,19035,11922,2167
7981,11498,12485,5907,2790,16120,8971,13918,1769,9093,5765,18012,3440,2806,6394
7982,15570,332,4010,7844,15438,8140,10805,8208,5818,14945,757,8674,14695,19949
7983,16276,10295,3298,11582,467,7918,12220,10382,1869,10842,13937,8523,12946,8287
7984,10865,17139,19501,2848,18309,8291,11282,19215,660,3009,13136,16787,12330,11484
7985,18568,1272,6095,15976,5145,237,19365,18033,9404,1808,10374,10582,13707,4081
7986,3960,10837,19946,15840,18347,10290,19232,9550,11855,16753,15764,2856,5688,19327
7987,16174,1849,4494,466,10729,7339,10195,16282,793,7096,18505,800,19735,11204
7988,19422,6082,3000,15056,3913,16906,16517,4892,7450,2262,11693,3054,12324,1122
7989,1235,19663,12752,8350,18474,12347,1614,10858,11691,6509,12182,4889,19574,12536
7990,5980,6255,13206,1636,13224,5517,2920,516,3706,994,13809,11615,13279,16786
7991,11578,9273,19678,9170,3114,11127,17722,19431,12552,11204,18801,7811,5031,4587
7992,12570,7802,14350,6703,12702,16745,6856,879,19540,10775,4207,13074,2761,818
7993,1400,14896,18674,10384,18925,10335,2368,9617,3562,14227,19658,4207,9963,6164
7994,13055,7361,4060,14447,9838,18667,4150,2020,14973,3518,13453,6660,12870,8707
7995,15089,18631,7071,13861,918,6734,5009,8268,8484,19461,5058,10196,13939,14925
7996,15371,9803,11316,9576,4742,2209,13985,12523,14363,4236,7719,956,11664,4723
7997,3384,1653,17482,15145,17548,8908,7257,19480,9479,16119,14056,17178,15328,5451
7998,15824,9724,13853,3291,16044,13336,11561,2225,19827,1063,4982,5706,1922,5607
7999,8524,1066,6848,13703,16064,14884,3342,16474,15146,405,5055,3332,19068,1711
8000,19321,9035,12500,8062,18323,16218,16608,18217,11096,5118,747,6933,15083,596
8001,18993,11391,7052,14230,4069,1657,16449,13520,3310,11207,19670,1196,15801,8736
8002,2316,675,16518,1746,18927,4094,15545,7030,4284,3733,9405,13509,8769,12178
8003,16682,2598,8649,3160,3112,3136,11653,3537,16660,17343,10490,5526,11348,2315
8004,2374,1503,16656,13333,5397,9380,15468,18988,6869,15258,18341,10160,16094,16383
8005,10124,4056,9266,6010,12890,6210,13879,18600,1069,13398,19160,14351,6917,18817
8006,14598,19581,11977,173,14728,17882,4689,14302,7165,10873,13713,371,7960,8974
8007,4439,4061,11028,1231,1067,19453,9720,11466,9812,8324,1854,12193,18169,996
8008,14569,8058,3181,7004,6104,6646,1235,6944,15390,19174,6159,8391,13883,17464
8009,874,17210,4040,17455,17124,4838,18729,6752,3763,11320,1887,19553,2277,3072
8010,12648,15997,19362,3243,17757,7257,14221,13993,6619,19121,19355,15073,18736,5307
8011,16589,13657,5529,5176,3942,16157,5352,5714,2177,17554,9786,10410,15367,1385
8012,11814,11251,13120,7210,9228,12701,18616,12265,18455,11595,14695,13846,7057,1546
8013,11661,1147,10293,14499,1879,11012,12179,1360,2251,19904,4147,3321,12734,17038
8014,5065,9294,10563,933,13142,19472,6207,17526,16913,16838,19657,12435,2080,1752
8015,6397,1437,11955,14847,1316,1149,7499,15842,836,18376,18780,11784,1056,1639
8016,2233,14911,15442,4493,19504,8476,10038,15520,1851,19135,19740,9559,11538,3949
8017,19565,18275,9716,17427,2312,19527,6023,293,13169,5122,7594,102,19122,13349
8018,13348,19476,12597,3931,1014,16388,15361,8874,19241,12421,19237,5563,17655,19203
8019,17738,18491,5697,16181,10954,2185,6963,15697,6876,8781,10138,6079,17866,6832
8020,17067,10367,19674,5778,10247,9348,4263,19622,6276,12496,14535,12721,7457,18006
8021,9343,11171,2618,9673,3897,6870,17768,3269,12945,6679,13886,7797,7774,6388
8022,3471,6470,6727,15523,542,16551,8499,19080,11758,2276,12915,12967,8211,6497
8023,9372,15042,13266,11118,8972,19832,2275,8343,10480,12060,12119,8417,8670,9593
8024,18260,8772,1291,14065,6746,3562,3575,11328,16947,17945,9087,16970,17047,6611
8025,19849,13664,15185,9113,3854,11699,3270,9236,632,13874,17674,1260,13765,11411
8026,13009,4495,18842,9000,210,10306,16182,18186,12351,3016,13714,1828,7375,5898
8027,6881,17016,19730,15931,6084,13037,12367,8959,15262,7795,19927,14717,1958,13480
8028,5728,4235,11676,19859,3159,14604,17041,4221,16273,6836,1445,11059,15765,9273
8029,19524,5914,14057,8965,15460,14591,16924,1617,19061,7983,4195,2539,16063,268
8030,14732,7495,19352,12740,18572,16249,12690,14824,10265,12052,2522,5323,6246,10142
8031,17265,12040,9637,947,1933,3119,18904,8902,1213,9183,3094,13482,11924,2130
8032,13057,687,13781,4632,12635,18037,4516,6378,16823,9121,14733,16917,3277,14912
8033,12572,2755,6681,9663,4362,2224,10833,12150,11953,5601,12598,3057,6424,1931
8034,18746,14141,8306,13051,561,2844,10299,15776,5216,722,19851,19314,9550,15671
8035,14972,11742,9398,10617,7498,3271,16232,19614,10903,17126,7715,7676,16398,14420
8036,944,5845,9360,13665,2007,14309,12812,13470,17960,17366,16256,18511,2503,6714
8037,3454,16600,5081,5439,5958,2629,5345,7480,2460,2953,12999,12982,15915,14772
8038,4049,2891,12318,8507,1104,10367,16128,1265,2258,4647,10454,4453,11947,10978
8039,3411,9716,11092,7350,14031,18722,3813,6591,3519,10739,18572,7888,5561,2779
8040,126,11769,13702,15767,7749,18485,15328,15874,4699,9306,4040,16187,12041,9744
8041,18596,19569,9799,1961,4866,13147,19171,2418,14411,5677,6493,11668,8158,15240
8042,5274,2325,3031,6566,1136,12799,4045,7108,3405,13812,8751,3970,12649,19104
8043,1380,1830,15292,643,9410,19998,18064,12040,18043,7642,8357,14237,13545,3169
8044,17080,17326,1855,19256,19288,11250,17991,10837,11619,8993,13339,18466,495,887
8045,9453,11246,10633,6993,4750,19601,9301,19184,16894,5423,18440,16509,8356,5117
8046,4589,18506,4279,6433,5977,18046,14274,17811,17091,10765,8216,12671,19543,2054
8047,15474,5924,12450,2951,8974,2554,3503,12728,7121,6446,18709,10183,12308,9781
8048,17589,8622,13889,3569,3870,15770,17406,397,14086,1321,19693,6584,9772,19843
8049,9615,1829,7128,17619,686,8584,3535,1119,11499,6137,17744,8496,5675,868
8050,16810,16615,5965,10269,11641,7765,7853,16664,19187,14642,9701,17174,15421,2735
8051,962,10078,388,4074,12235,11826,2154,17575,10787,1333,12005,4436,15695,9163
8052,15591,411,1126,4637,12055,10280,5686,5458,19508,3205,16621,15883,4523,18002
8053,9306,7953,16707,7055,11706,18074,19542,17158,10013,19709,12136,19937,9428,11832
8054,8084,8067,12392,19060,15621,3174,4697,15525,16072,12889,1861,3547,8711,1401
8055,7823,18053,3426,14595,11740,9129,14532,17070,13108,6359,10290,15824,12254,14976
8056,12721,13310,4865,1877,7343,3125,5511,7735,13870,13006,4974,9003,3090,15407
8057,18167,7856,2242,10061,12946,9237,7278,3556,7924,19499,16762,9745,7766,484
8058,9170,8255,18691,5666,8858,3671,9228,5192,16558,13307,969,466,17044,9657
8059,15065,1698,15849,1851,12485,10488,11375,15013,5499,10371,7696,17830,842,11347
8060,9486,3257,18498,5748,11702,11991,7808,9964,10540,18580,16946,7168,18136,19269
8061,16874,16414,13615,1753,12104,4774,3303,17495,5044,9938,13315,3236,10465,6658
8062,19400,18048,10569,16603,18149,19848,11290,5925,15909,9758,16575,13625,16612,11031
8063,2334,6866,3846,8361,9170,10212,1692,8936,17649,341,3755,4893,1572,15228
8064,19452,16998,16473,5316,17059,18931,10321,5189,9869,6458,10637,4074,12636,5977
8065,11700,15605,11648,11669,6769,3236,7356,9334,11210,13012,18290,3583,511,16742
8066,4834,11527,16079,4737,5658,18382,18215,14965,8427,2326,19230,2023,19144,14310
8067,1362,17319,15359,6622,11461,14715,9655,8292,2208,10024,18075,16426,4710,10022
8068,18681,6360,7217,5288,16479,15117,3751,19458,6068,16280,16001,13574,4858,5689
8069,13615,10037,13309,8627,11142,5623,7661,5785,9730,1337,7719,16445,19211,7095
8070,13422,14004,2455,1552,16296,8247,8003,14256,17018,270,4387,4655,7465,14250
8071,17530,8873,13589,6361,10414,12840,7344,15398,2695,6887,14345,11367,19091,896
8072,972,8733,13207,1631,7391,1447,4941,8192,10498,13910,2801,5230,2568,13918
8073,12516,16979,18380,14498,2100,19079,8217,10721,9182,464,7947,17345,13674,11450
8074,7974,8105,11073,2605,1355,6174,10932,15417,8721,7888,7754,8835,13396,13206
8075,19083,17743,2906,803,5436,6053,18193,4582,7736,715,15254,8056,8398,18937
8076,15344,13964,17457,19906,13087,3002,14245,4539,16909,2317,2566,11524,18242,19034
8077,17537,1288,8985,5036,17948,19470,17201,13116,18379,15963,6086,1431,687,10489
8078,8226,3476,7175,552,11769,13240,1658,19840,10620,2486,1410,13922,17158,15544
8079,9082,1540,5374,11603,102,2074,5685,615,5889,4374,15791,6224,1761,1925
8080,13081,11865,19136,11778,9800,11026,18716,12660,18656,15492,5859,6836,14901,2764
8081,7205,13805,9698,19658,10894,10185,6042,10946,13538,16296,14036,3566,13656,14784
8082,15460,13442,8709,6571,5106,4583,16115,12876,19726,3658,9140,8705,9492,4381
8083,557,6100,5748,990,18384,15956,8071,19708,14537,11571,5167,19603,2559,15342
8084,1275,2614,12395,16818,17972,9157,19234,5999,16930,1942,16486,12930,15281,5003
8085,10296,16480,17974,14420,9499,14051,8634,15055,18520,5133,5941,19717,9723,6481
8086,5326,14252,10350,11757,5614,12913,19391,17797,504,11189,2224,4957,14718,10086
8087,15984,19022,15753,8921,18193,7866,18493,1082,1090,8281,2528,6827,15295,9801
8088,5627,5162,15160,19691,3921,5631,773,15357,10076,5588,4843,12723,821,11665
8089,13516,10324,16279,16348,5678,17770,235,5251,18449,5360,12140,18463,18100,18294
8090,15522,4955,12511,10924,16900,11629,5293,19034,6533,11135,274,7241,11496,6567
8091,1464,3363,911,10939,14029,3681,15162,11847,13996,15018,1275,5689,6300,9123
8092,1247,17969,18575,14484,18923,4367,18268,10476,11119,13428,14687,14385,13013,619
8093,728,9469,1363,5101,18370,2222,8369,4366,5908,12722,10761,4502,8718,16762
8094,7369,15588,1329,16757,19735,2745,2634,6807,3984,8711,7102,8223,7306,11569
8095,18540,14672,15014,12779,7748,9660,1561,3614,17591,5988,17545,19698,8347,2028
8096,17645,17941,18199,11166,11756,15520,4741,14121,3749,18560,4134,4738,10892,14331
8097,19139,18658,7149,6445,6567,15101,11245,1568,7093,11629,16617,16916,15550,7654
8098,5463,12907,19417,1573,9295,18027,16616,19826,683,8264,8973,8911,15569,5845
8099,5192,14340,806,9935,18520,4433,6572,6297,3794,4589,18589,16996,10672,1894
8100,18836,13090,4358,11063,13176,8295,18856,2853,7891,14871,5983,1970,11753,5659
8101,6183,8930,18792,1492,19507,16201,4510,5637,15977,3210,2054,7174,11949,718
8102,15876,8437,11506,8376,1899,10799,10695,11317,15721,10392,18055,13691,12243,15042
8103,11724,19155,11193,2213,11237,8720,16983,4260,5772,7677,2277,2770,13427,10583
8104,4873,546,18908,13586,7654,17464,5451,7164,3505,10082,17321,6357,6607,5910
8105,17374,17999,12523,13887,7554,3055,3523,11923,14707,9107,17022,8129,12533,17064
8106,14712,12424,19083,13845,513,14130,2224,16557,2417,12734,11479,4166,9533,19491
8107,15463,646,5914,4405,12757,3367,15829,15959,4958,15736,18268,7325,4725,5657
8108,7068,17487,8857,1155,17474,11874,16296,15588,14439,19744,10114,19444,12080,17480
8109,18288,3239,3734,13945,7147,6669,10433,10470,9069,19245,6698,1529,10942,12742
8110,1995,2813,19863,8197,8270,2063,15427,19722,5499,10729,5362,3042,10278,7285
8111,9040,573,15122,17887,3416,9882,14482,1253,1790,6602,6275,6627,16557,269
8112,3878,2045,4541,1939,19861,6641,8177,11031,8853,12200,10111,8571,18612,9995
8113,15313,18095,8737,8230,866,7151,9819,13714,9711,8096,4108,6884,8957,13347
8114,17770,12058,14949,456,8646,6592,3429,8871,1474,16834,10054,4270,15620,7358
8115,18787,5240,5965,15633,9205,3154,6644,9533,6242,13776,6118,15180,4170,6624
8116,2314,19917,10740,1861,9967,4235,14703,11199,7174,11259,8434,15371,6259,6399
8117,14371,13612,2114,16392,14535,14867,13374,10477,17727,2163,9966,7623,10115,3848
8118,15444,7691,10060,7740,13508,10442,11346,18084,16148,17440,12703,2505,17790,11181
8119,4613,9649,5924,18120,4951,15273,14928,14351,3001,16314,11801,17661,19618,16152
8120,10623,10342,3210,3585,16776,14734,17768,12342,11987,18705,9832,622,5641,1593
8121,14986,13161,14593,14407,15837,7545,4999,858,3943,7604,16372,2717,5706,12308
