"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
3057,1089,11880,2429,10401,9081,18166,11112,2965,781,13625,7828,6206,1015,2824,11222,3867,11751
3058,19063,7658,10003,19862,8432,1030,7660,12728,4782,7476,5023,18438,2587,8545,2389,1796,8793
3059,19144,16503,17670,17914,16842,8892,7717,16188,8935,6766,6541,8783,8022,6933,5964,19647,7537
3060,17500,7804,17032,17879,2753,7077,4252,19937,12255,8232,4518,11608,17995,14173,13212,3746,9975
3061,14423,15039,9282,13135,6258,4951,16711,18824,14690,1792,16030,13439,19096,19757,1828,14081,12184
3062,9431,964,8093,6682,7040,2133,15584,5748,13104,19564,8396,647,10511,8171,10150,14383,7499
3063,5138,6288,6534,2246,18516,18706,7757,13191,19643,7552,8289,13205,2508,17801,19238,11320,5809
3064,2982,8267,15137,18447,18870,18542,18430,4890,13197,15735,10625,8385,2472,18750,11491,9414,15457
3065,155,6486,1408,10124,7583,331,9414,13804,17812,16012,3940,1209,2550,4523,7686,5322,6341
3066,2360,11660,15685,2330,13055,1418,2316,1128,10038,10591,17557,18206,15678,3562,9799,15549,958
3067,276,14593,241,10317,9802,19627,938,998,247,14153,12914,19548,16906,19728,9900,6526,8482
3068,5021,8600,13710,12451,18295,11505,15473,7169,16088,18992,10786,5976,13250,13750,8385,19442,3900
3069,4558,14392,3303,10466,17613,5957,8843,5628,18998,912,10493,18741,13927,8368,260,255,11591
3070,18471,8924,15645,8036,15829,17442,1288,8023,8646,9873,18105,2470,8293,17102,1059,2820,17655
3071,9489,5772,2693,430,19629,11234,7168,14514,9145,16241,949,7849,427,7294,11637,16782,9114
3072,19833,4851,13825,13890,7753,4662,14533,1895,13263,17080,2431,5835,19604,14469,15791,10386,19093
3073,12542,3728,3266,1585,12019,11069,7112,9398,16625,18752,17489,18579,11117,7344,713,6420,2073
3074,5264,1308,1055,19678,1247,2013,14637,15410,18816,3705,659,11388,19364,17512,6681,10615,4920
3075,16750,17442,17773,16035,4257,12878,8061,9170,15590,10112,7167,17560,1117,8116,7028,4129,1674
3076,11402,5082,19348,10267,10798,3198,356,5925,19450,19243,15860,9647,13889,2830,18319,6404,15223
3077,2077,7556,17551,12016,17462,3509,11381,12812,15410,10409,11956,2265,2166,4126,17847,8157,3594
3078,1515,929,15969,14059,8440,18656,9995,15017,15253,2780,6661,268,18218,3617,10693,17382,19140
3079,11450,2096,11780,4722,19267,8840,13143,1204,4022,6737,17318,19506,1972,17314,10842,12348,900
3080,19057,2515,5065,14567,9421,16523,18447,15238,722,16692,2212,13760,17569,5219,9091,18923,5862
3081,7107,16366,3461,15902,4858,17891,6783,4446,13148,19613,17014,6024,15702,14001,9173,10430,17866
3082,4914,15577,6571,7789,10653,15817,7127,9124,1994,1567,16152,15816,12956,13478,13806,18136,1137
3083,8299,8501,17481,4366,17212,4976,19632,2083,4492,15962,17313,6708,12533,4725,13208,3480,15222
3084,12608,12293,321,3151,11669,7187,7164,17225,17504,14943,1300,6199,6381,2172,2816,5088,19995
3085,3606,9517,16839,19703,16504,10739,10801,9549,8027,4670,8695,8615,6688,4992,19533,6298,5906
3086,16636,4543,12634,9957,9958,3108,4451,3980,12546,3534,13895,6467,8151,618,7844,3205,19619
3087,3660,10812,14321,16857,6204,13065,18597,8123,4037,6886,6796,10351,1550,5275,1838,9606,12028
3088,5993,18464,9675,12221,19215,11896,6718,8785,18190,4516,3216,13536,9848,15516,16208,10783,9713
3089,3017,18400,6930,8850,5361,16536,6097,1959,15119,9186,17823,6792,8057,15864,3935,8307,8497
3090,3773,12199,13287,5839,19736,6028,17559,5482,11163,13562,14204,3572,8109,8524,18089,8635,15717
3091,3143,8539,15137,6740,4995,9619,3941,11975,11592,15380,10625,6980,6792,11478,19108,12230,16895
3092,7014,15010,13676,14478,2913,11649,6256,14252,9649,9772,344,17047,9645,12625,9295,16853,6930
3093,5200,665,5393,10350,6088,7405,10430,19050,13680,11653,12583,17869,15626,17024,13495,709,7389
3094,10365,2859,4341,17635,16964,19998,10708,12962,10129,3501,14922,7806,200,2399,11543,9464,3838
3095,16450,12647,9922,14606,11794,13151,18218,972,8558,450,15693,685,16752,17087,1754,16589,16200
3096,456,11406,18605,5708,4500,2909,15544,17297,2968,4839,1786,6915,15448,5020,9018,14669,14572
3097,18600,1839,16904,10958,13426,17094,5759,5189,15991,17591,5953,1124,1652,13822,13112,9843,19163
3098,13627,17490,17330,4682,6618,19130,15286,7010,14825,3705,786,10095,11156,6956,15711,9219,16831
3099,13586,14976,19305,7341,11865,4542,10016,245,1595,9600,4104,11949,12257,8029,3307,16595,17169
3100,11973,2657,15283,19901,12206,2632,18410,148,2391,16638,10136,5021,12036,2362,12675,19876,15965
3101,12312,10024,14476,16553,2639,12803,7108,14624,12086,13184,1254,4408,18613,2065,15685,6999,14953
3102,13568,4862,11626,13499,15931,5555,10845,3383,18576,1073,17533,11978,10700,5075,19531,2288,9709
3103,9462,2727,7872,11517,7516,3983,11858,4547,13545,10004,11607,4584,13877,9348,15104,12529,1521
3104,12321,10182,11708,1712,13377,9855,16346,14755,10524,3789,16970,3442,18955,19533,1907,10421,6160
3105,12997,9870,3235,8680,18712,18824,258,7219,19917,16489,12104,10363,14513,3445,19190,9210,15899
3106,6775,3562,9432,18165,8523,18748,13755,6343,9222,5568,18266,394,17886,3682,7490,586,6076
3107,8035,15793,2550,2553,15813,8772,14493,6772,4659,7017,3866,4835,602,11495,10747,7176,7190
3108,15878,4829,16942,17756,15740,10978,6742,3134,12073,4247,324,11344,2717,5444,6200,5495,13294
3109,9888,14567,19961,10574,16179,17605,9418,6883,1211,9196,8156,11322,4090,5048,6161,18680,13162
3110,11964,13648,4993,12521,1011,17079,444,17175,13968,1909,17248,17974,13758,11967,7893,16058,8147
3111,6906,3779,14838,15271,7111,3372,17961,13712,2740,14358,13630,1707,19449,19004,4719,5734,2318
3112,18395,13078,6821,18193,17742,2096,804,2170,6846,5120,8957,18060,1219,11433,311,8469,8192
3113,19527,4284,15652,11646,2349,16732,1445,17430,12196,4686,10729,7009,16730,6372,4349,18804,16060
3114,14934,16727,16297,5652,12197,15038,18221,19358,14414,5767,6158,9171,451,19050,18481,14908,7219
3115,15065,6489,15284,1290,10348,11686,3030,10612,4003,16987,12885,4949,10312,13760,9209,4307,11792
3116,17946,3533,18808,16883,11995,4571,19614,7768,5073,3480,13901,2605,10569,16495,14530,810,13631
3117,9493,2181,19050,6918,6788,17806,5482,1330,3507,17721,13644,1201,19748,16410,13369,8380,1817
3118,11780,18135,1926,4226,18435,15975,13591,19674,19413,11086,901,18277,4116,9806,17917,13036,12004
3119,2928,11871,3072,17740,2075,17906,7814,3455,9271,2740,18172,8000,4204,8730,14798,8242,2019
3120,3441,13292,2719,3283,16541,5711,18474,15271,3882,3901,7063,4789,6523,6970,15035,136,19695
3121,19084,13043,7628,6509,11168,19432,19143,10301,13350,4502,13042,3472,2462,15560,18367,2846,18313
3122,5043,2831,13903,12849,8311,9533,8764,14993,9378,5842,12492,10753,1890,15986,13578,9459,16886
3123,3202,5714,19010,17595,5039,11551,11060,13310,6598,8268,16263,11001,5302,9911,10983,3871,10338
3124,7455,17990,11186,7102,9510,7558,6003,10516,15316,1607,7045,2870,14195,17524,705,6603,15355
3125,13502,3817,12676,5477,3241,19996,11386,8831,6794,7233,13358,15964,11607,17616,7087,15686,15903
3126,11026,9932,17342,7005,10791,4853,10011,18232,14790,2995,6257,5942,935,6781,2160,4637,11969
3127,5223,15987,514,2713,16532,14796,3506,2723,5432,18179,5098,7430,1334,4104,9053,8443,5780
3128,19992,17737,17617,5185,2035,17650,10907,14478,19442,12422,4927,4196,11013,15335,1574,3568,9997
3129,15245,6307,12751,2307,19677,9635,15336,10218,10476,10654,6169,5352,3338,3795,6073,18642,2928
3130,15379,14394,8429,11974,11369,2228,19726,1752,14665,1889,12412,306,167,954,7180,7827,10638
3131,17161,8475,16870,19613,10991,18030,6607,1631,18512,14804,7924,19847,8331,5711,7354,6558,18720
3132,9414,498,391,15111,18855,2057,10024,16694,2257,8443,16856,8939,4246,14639,791,10181,9136
3133,11537,17279,4432,16802,13770,9498,18115,6592,7894,11201,13127,13507,2170,7663,4132,8132,12734
3134,16559,5086,18732,5753,18098,6445,8749,277,8422,17086,1820,2711,16509,9881,1051,16620,5535
3135,2819,5220,2627,18975,19676,10423,11464,3578,12915,17048,6631,12074,15141,7579,5124,15320,5163
3136,7689,15053,1535,8340,2457,5979,5209,17556,6650,6896,13218,15146,15799,15101,14258,13494,12798
3137,11629,11007,18538,9919,14917,9517,14542,2099,1127,12894,14598,17926,1363,2471,12828,19492,17646
3138,17924,19985,7737,1359,12903,4772,10480,19532,10077,9607,3631,19388,1941,699,16402,13602,7608
3139,3676,10518,5200,105,2783,15794,8317,14277,7849,19533,8568,260,5744,4142,16861,11469,7053
3140,10318,12238,9791,3363,8016,5430,11866,9948,12196,3916,5181,10295,2274,19849,2045,19821,7145
3141,8233,8321,2282,17413,15128,4022,12300,9614,15481,10005,2206,12263,16802,19962,4810,10866,19012
3142,19206,6910,12162,9265,4504,6648,2877,11999,12000,15702,17805,10410,18404,12969,14026,13889,16990
3143,14625,11945,650,12887,12038,8698,9882,8692,2860,6411,18824,9073,12886,3917,7067,3098,5789
3144,2010,11908,13836,1464,13414,17355,6938,4498,8941,14478,3064,15207,19183,6752,2499,7020,16041
3145,401,5162,13600,7476,9654,17152,2367,707,359,17398,5747,7257,14241,14858,752,305,1075
3146,7039,12061,13405,15848,15631,15959,5778,12246,7631,18358,8269,14892,18416,15056,12806,1692,10713
3147,19116,2349,14874,5039,9220,8512,6682,19893,18294,15188,3175,17301,6938,13014,312,10876,16897
3148,17527,14215,5425,4587,8771,6231,19168,12080,2811,12669,15703,17759,18040,3930,6616,15122,14359
3149,1628,2939,6818,4312,19803,17554,13765,9290,6458,1168,1713,16709,19412,6594,10705,19887,19209
3150,3505,4691,9322,16003,16100,1132,15035,15009,4242,6511,2973,10078,9361,719,5211,17827,10262
3151,19181,17204,13617,18735,1909,10803,4776,15090,2377,15334,11571,12981,10609,2201,4348,811,1512
3152,13317,10745,5159,13712,18087,15986,2598,3979,12511,18812,10714,19468,607,13215,16263,19303,8907
3153,10368,6974,13056,8247,10067,12435,246,6486,19775,13140,2219,5883,14890,8307,7456,13181,5712
3154,9296,16873,2266,12725,9012,9183,16313,3033,9206,7698,1188,1165,16941,10458,19559,17622,1422
3155,5400,8432,18325,5785,4091,2298,4055,5954,14119,11416,5584,10625,2181,13765,6572,15994,12743
3156,552,7669,14025,6023,8370,2309,15344,11220,5953,2623,2033,19868,5855,17868,10447,5515,4373
3157,8343,971,14230,17789,7551,18131,10326,13224,8405,804,4765,10871,19384,10085,14079,10981,17969
3158,18685,19711,9896,743,16148,1353,4640,18437,8731,15147,9126,14212,12633,17903,4670,799,2686
3159,9327,10411,8584,905,17338,19271,2704,712,7414,14210,4326,8361,11710,1782,2570,10180,10785
3160,8705,7364,19758,3793,7489,17273,7953,13261,16162,7659,2088,18089,7146,19606,12267,5441,19499
3161,3668,10027,6380,9727,9630,3046,12456,16469,14589,15645,11546,5160,10445,16140,8484,1955,11714
3162,14219,10206,7807,15320,9878,13017,6131,6084,3920,116,14282,1270,18009,2394,3953,5808,16576
3163,9313,18583,966,1428,19541,2408,13412,7201,3318,10135,19737,9264,2300,7153,14624,7380,4983
3164,13690,10459,4714,13726,838,14037,14604,3064,10258,2347,871,4327,18078,12711,4256,3579,11747
3165,16185,7553,13132,11054,4601,14285,14960,6522,6625,1165,13988,19413,9366,13610,1456,2681,2957
3166,11298,16354,12341,18745,3905,19355,17259,5244,12758,4285,18738,15991,6607,12051,16289,530,4271
3167,5282,17216,8978,1256,19467,4385,839,6137,910,16240,9962,3849,2985,8097,2043,13595,19182
3168,11281,11951,12664,16795,4037,12914,975,17572,4885,11275,12783,10036,16608,16800,19646,7847,4984
3169,18858,1397,14374,4275,10831,5307,19018,4773,3071,9569,19861,15502,8999,7455,7558,5252,4418
3170,12862,5550,6484,7982,548,3271,309,9609,9301,8286,8206,17072,14924,10428,18410,1355,9148
3171,19980,7866,10527,18005,1683,7940,19170,17572,12548,1912,6873,4901,8566,14881,5116,16246,2773
3172,11099,17841,15655,15656,4881,11624,12668,18590,18812,17679,15421,16842,16085,6141,18118,2441,4037
3173,8792,7787,11325,13267,404,3997,4345,8955,17858,4422,15231,3467,4217,10008,4302,1924,19548
3174,6841,1357,6879,14462,16155,2762,14426,13798,16639,12240,13854,12496,8583,5698,8549,4418,17769
3175,13269,3394,3717,5724,4746,17605,7087,5355,9613,2369,16138,9519,19439,5729,5392,5186,6190
3176,13633,12254,17914,1088,334,355,13147,11474,5253,3508,15208,16110,9498,15282,2944,5860,18424
3177,321,12319,16303,15944,6465,8735,16537,17500,7072,18238,16527,2052,15038,5415,19153,3369,4001
3178,6796,19594,5210,16006,816,17890,7891,932,16806,19352,11029,3771,11389,4147,18609,15901,16785
3179,19737,13285,14854,15384,10216,17198,6233,16278,4257,16120,13905,4742,10598,1109,13857,4272,16915
3180,12502,2899,13092,12573,14289,15444,8905,17491,2274,6241,16784,4585,3802,204,17738,4986,1775
3181,19455,3494,3142,13058,2462,3423,12450,11894,4079,12953,16307,9478,9344,8964,13305,11742,9786
3182,19543,13628,14899,1802,16798,4018,6539,18580,18953,13687,7735,13356,15000,5288,17202,9298,13051
3183,3539,16384,3102,2604,17168,15863,9508,7618,6822,571,12786,13345,19885,2351,1136,14096,5988
3184,7252,4294,14383,19502,16985,7778,10420,3151,11383,18041,3854,14658,18134,11477,9507,16018,8842
3185,10163,17113,3309,10501,15092,15888,13078,18878,3975,6917,17830,14700,14337,4167,9595,5103,15706
3186,9446,15832,1605,18638,15190,18951,6915,9260,4352,5620,2794,17333,8487,17700,16129,611,16173
3187,11733,11592,10357,15589,5914,1758,4376,15842,15783,18187,15202,18326,3352,12538,6501,14706,14966
3188,10489,18097,2835,8238,9112,10659,17571,13051,19960,9814,5743,17320,9514,14918,10512,11922,2938
3189,7053,17728,2258,9307,17603,12510,4315,14222,9120,8471,19935,11001,12264,18322,2926,4695,14458
3190,16903,19934,2040,15596,12268,19456,15092,7010,12844,2335,815,4239,14288,14686,9180,1577,18005
3191,12605,8565,7023,12854,17229,16926,7558,18819,2220,8597,11955,1492,8853,849,10705,14077,13453
3192,7606,10087,16388,3659,14861,9765,18813,11464,15146,9020,19065,10139,19086,10270,16914,6419,4778
3193,10983,1261,16876,15674,5912,11726,17545,7354,10497,12719,4322,3826,11554,19423,13680,265,19032
3194,9851,17815,2909,10277,19240,19745,14075,7065,13802,10244,12269,8240,17119,10490,5368,1960,13095
3195,12843,8251,8601,17099,17948,19329,11937,8173,8678,15828,15316,13876,7999,13316,10111,11365,5119
3196,6556,19468,19100,15820,2083,1590,14728,3273,17590,2096,15959,13761,8620,15176,3856,350,340
3197,14940,5596,7495,16720,8464,6753,19261,10429,18248,3587,9537,3620,18073,4421,9748,8146,19601
3198,19177,15221,16369,14104,2190,9717,8489,5426,3123,11307,15541,18953,6110,15824,4418,10125,9468
3199,4894,14349,13248,8883,16999,328,19990,6910,19708,10053,10271,6006,3508,1872,4349,10508,14460
3200,5836,17317,7053,4588,15899,10938,19516,12462,2179,5906,15841,495,14071,2044,6308,10440,7606
3201,2951,19101,632,15008,19239,9550,4614,10236,17685,2214,12753,2971,1929,17935,19661,9852,5935
3202,15453,10439,11877,18165,9276,2147,11283,12509,15107,9333,9331,14301,7288,11945,9611,11272,18207
3203,10008,10167,14092,6080,19020,464,10948,4923,19411,10815,420,1873,14596,6149,4993,13670,12489
3204,13842,9987,5431,14461,377,6885,8635,19356,7964,16647,5161,4861,12593,10407,12051,14314,455
3205,4544,9572,13871,18208,8584,3913,10284,1438,8234,4764,3076,15461,13873,13197,5503,16317,2634
3206,147,8387,170,16888,5357,12981,14740,13362,14157,5558,6575,14392,14829,7492,17760,10238,15599
3207,10555,1539,18068,4192,5942,2198,4297,1867,4886,9569,11347,1802,7178,18204,11612,4983,4077
3208,12805,15421,15358,15519,14626,1766,16591,2512,11350,8705,18317,10878,12714,17009,8034,6649,19553
3209,445,3445,13949,19744,18208,10895,12476,11966,10293,4930,9927,16879,2433,15594,9663,19601,1697
3210,10904,17482,9656,6946,18082,6613,6774,18608,17015,14769,11055,2160,15252,13390,9729,458,2393
3211,779,18766,19176,4584,8400,6323,10822,1682,11317,11295,14488,17241,10599,16549,868,11703,18933
3212,11914,4535,7670,4208,15404,12648,2571,10507,14987,5712,2396,11120,19224,8441,19563,8732,19182
3213,7755,11796,3378,2086,8086,18051,10634,14170,9857,11793,13441,5961,2619,619,952,1361,13336
3214,12568,7296,5735,6856,18324,431,14035,5449,1070,7383,4364,5849,15321,7108,16948,14272,6362
3215,14733,19237,3943,16315,16055,8937,6620,8619,4591,263,9440,5609,10690,1510,17499,12275,5804
3216,7549,18010,17244,10252,19168,6477,9756,1566,17154,5959,18272,2278,17684,4295,16476,893,1668
3217,9762,14705,19891,6799,18493,12163,11146,18086,10680,18818,10813,14980,10237,10529,17241,3954,14447
3218,14752,12859,17263,16259,4128,17598,18616,2312,1265,8329,11147,15582,9301,15110,19881,15483,1761
3219,7098,17831,5226,15432,6282,5943,11122,991,250,4964,18725,6454,16647,14161,19568,17614,8071
3220,2661,4604,18525,7221,6758,11180,16014,15932,6755,5665,19227,12381,18669,17583,7167,5668,445
3221,17505,6056,17939,3917,6752,10743,6978,16553,562,6966,1298,12777,11672,5983,2760,8672,6207
3222,17641,165,4922,19796,8516,15217,12529,926,9793,13520,15732,12097,19078,2518,15408,17496,2782
3223,12418,12086,9978,8617,1219,13770,946,5582,12382,13863,18436,14479,5761,6385,2842,8481,18156
3224,12802,11575,14770,18205,3772,15965,2129,4918,1550,3475,10752,2112,9196,11910,15934,14869,10598
3225,15737,3320,18308,14899,19868,17019,17158,3255,3505,6231,19515,18275,16883,1991,15511,9592,14002
3226,12643,11068,17840,5325,11474,2376,3911,4486,5505,15385,12786,11701,9805,6639,12387,16462,7708
3227,13676,11174,9992,540,18967,8705,1498,2112,10274,7450,2824,2520,341,7417,7770,4222,2078
3228,6489,17954,4051,10238,17874,6986,8470,16431,18850,16492,16787,4919,7405,18553,6248,4332,15066
3229,887,4332,17763,7023,19697,14291,16835,15351,4575,16955,7378,14911,14689,8344,8824,7186,13594
3230,3417,15473,19805,16048,17889,9219,8472,9999,17881,18617,1395,13644,9623,6876,10880,4894,4406
3231,11016,5312,11740,7383,8369,1033,14275,6786,18180,19194,18233,10676,1908,17945,15630,6301,16246
3232,9084,12713,16218,2061,8913,1929,13027,19248,17516,8118,5659,6828,8337,7594,7281,16523,15672
3233,18338,1709,12295,1076,15917,7684,5688,12712,8391,1866,350,17268,7073,1137,16178,17315,5001
3234,6778,1729,18261,18642,9316,17562,4881,7448,147,18571,14369,10646,15017,17254,11485,3203,16404
3235,19890,10867,11079,17555,2959,14835,11924,10277,11006,17453,2287,15192,15655,5786,16523,15017,2895
3236,11322,5604,1511,18610,8587,9105,10244,656,289,18568,5481,1554,6657,5881,4096,11385,18076
3237,6308,7962,9931,14678,15117,9098,10842,980,5124,4362,13085,17163,9718,5544,14425,2664,16795
3238,6980,5656,16353,12498,5128,19406,574,1885,2508,9513,4311,12721,7179,2501,1706,5245,19586
3239,18214,4168,9914,12797,3266,19005,1703,2221,12058,9359,1580,17126,13517,11315,4304,19751,4676
3240,4127,1294,5068,12298,9220,14652,14882,15660,11278,5219,12758,19532,3293,12439,17565,11126,16334
3241,13717,16983,14657,15380,6539,16182,2681,7716,13667,13090,1471,2972,2133,3565,859,16762,15855
3242,5554,9855,1366,1376,9650,10532,9185,2897,1883,933,11851,10149,3348,15698,16825,18866,11722
3243,595,18461,17044,10208,7493,14718,15409,12204,9575,16232,10314,17960,4177,13472,11392,5038,8550
3244,11769,4997,2084,3819,2664,17865,17351,5687,15927,12975,11119,17372,19699,706,11246,12577,19459
3245,10386,12538,10107,10261,12460,17310,12233,1065,13745,8261,18240,12422,11703,2180,4751,13310,7951
3246,2226,10174,4681,9101,6549,4070,12119,6686,7929,19917,13445,403,14008,17699,4476,8548,4653
3247,11507,1555,14044,4761,3471,19136,16391,10598,10480,2328,14584,17704,19889,17153,14964,8325,18846
3248,9635,13554,17755,17355,5483,8399,16150,14708,4084,11777,3704,12049,350,15567,2251,3361,1790
3249,14022,1504,9827,18991,15619,7249,6426,7466,15404,7132,991,4254,19322,3752,14349,5324,12446
3250,6343,6343,10544,19387,9561,3144,11432,9799,6295,9843,13270,13375,17267,16269,8419,11638,16014
3251,4338,8574,2672,13628,4651,598,14281,4473,3740,15956,7161,7396,14686,3212,19239,10622,16883
3252,12449,2532,17485,17265,9307,15301,16543,19778,13802,5659,13105,16706,10124,2451,10278,12865,3241
3253,5904,14406,4901,14066,17103,4583,17427,4561,4679,3651,11194,13504,15230,3461,642,8556,19771
3254,1188,14291,14362,19511,14721,12524,19129,19544,16360,10440,12858,17668,8833,19621,8425,11662,19686
3255,5238,13730,18558,18657,8766,8020,2940,2268,18424,18160,8564,1564,10566,138,2394,8354,2559
3256,9005,4666,6918,1270,3916,13919,17632,4505,4494,11989,14787,9800,11604,14551,15632,18055,5967
3257,13394,8635,572,7172,10191,14044,4755,976,3493,3328,19529,14278,9418,18577,16189,18298,2325
3258,2621,6739,4242,4123,16139,321,18115,18320,17011,1092,18230,19690,19377,5005,6862,19102,14821
3259,15893,16610,4234,14781,7587,16808,11926,10373,16117,4947,9307,16481,15745,15898,9189,6408,18437
3260,7863,10241,17283,3827,15527,10020,15854,10897,1634,16446,6349,13632,1214,11640,8868,16051,17031
3261,9069,17318,13982,17350,11605,7109,5598,6250,19076,15121,16498,1397,2219,15608,10484,1158,8578
3262,6107,5891,12730,7679,17401,630,16880,9628,3076,2137,19025,19555,12357,17828,14036,906,13727
3263,17787,6544,15042,19073,11580,16031,907,14931,7249,11754,7017,1698,10515,6802,10175,5294,8485
3264,14817,7454,8979,3086,16531,14248,11765,3327,8245,10747,5935,11360,6800,1402,15966,2044,6164
3265,5442,15425,9230,377,9369,9964,4976,6190,7270,9215,18191,11528,3575,13459,5623,12314,14246
3266,14372,18217,14917,16595,13537,16720,16832,16423,2877,6947,16130,7283,18270,14738,19587,15022,6089
3267,17193,11889,3427,3530,5110,15435,17946,16758,428,10969,14031,5423,11689,783,3377,8141,7164
3268,1606,15347,4703,12759,2725,10970,5683,1216,2711,4655,5028,15053,5525,3755,17104,13667,840
3269,1889,3876,9961,12791,5362,4500,14301,6820,12819,7839,9859,14718,3566,11676,11433,7670,16566
3270,12006,11418,12414,6589,19461,19033,7222,3251,3188,17649,4279,1902,9198,2072,10640,19007,19806
3271,635,14186,1145,9046,15717,16036,11260,13850,15284,14632,13080,9959,10684,14212,8813,17853,13865
3272,2525,9819,17353,10563,8145,8855,15528,14800,14046,13066,13328,16275,16158,19154,14289,14515,14999
3273,7484,10182,10200,7745,17942,12663,3844,15910,18277,14449,12412,18787,17563,10703,861,6405,16680
3274,15413,19857,4007,14143,9503,13258,8978,17784,7307,8188,15965,16063,14976,3977,13523,6262,4190
3275,16206,1913,4211,3871,5325,14732,8259,19209,6278,19763,1969,1540,16685,19522,9669,5480,4510
3276,16271,15338,12179,14664,3293,11125,17001,18379,9352,3779,1099,14758,1225,17670,6345,16123,15548
3277,12650,7143,13009,1110,7464,6677,8600,216,5808,17068,4883,5851,17887,14512,9660,14600,752
3278,2503,11204,3941,10259,10725,12746,17383,1483,18574,523,9632,2176,7468,14943,7660,7228,5842
3279,9085,16597,10337,14220,3353,850,4114,9303,2448,12583,10047,10328,4299,17091,1056,15707,8772
3280,1448,8805,10774,12476,11452,13916,14802,9578,9028,19676,19805,16189,3414,15259,1266,19410,4320
3281,15132,12872,8149,279,5864,17363,17484,5846,15971,10785,1406,3072,16322,12573,6216,18389,9657
3282,12371,8508,10945,4940,13322,770,18582,7871,7027,15897,17602,12392,19278,10907,5696,12918,8973
3283,17094,8076,8268,5245,12004,4369,8464,4507,9447,170,4588,15051,16247,11737,18824,9870,18616
3284,1248,15903,11524,13568,10017,5767,8660,18457,2381,1214,17880,2466,2484,5106,8353,7974,4805
3285,14411,785,13931,9433,15946,12935,14585,5200,5329,18633,14815,14248,1658,1690,388,7459,4639
3286,10318,3715,934,5181,2296,6846,19708,4948,7429,1116,18632,1568,5862,5166,11991,1008,18377
3287,19439,9141,16355,10961,1188,17098,7361,8994,1163,5572,456,17165,10382,11917,10551,1800,17243
3288,14519,2851,1290,8438,18522,7704,13134,11108,15629,18619,4159,6694,14973,16798,18162,8208,8996
3289,2682,3368,13265,4552,13187,12508,8397,16785,14478,14424,13739,4697,13077,13375,3704,4186,10740
3290,9452,372,16643,12560,5773,7514,11538,6847,11328,9051,2363,18944,7942,7133,434,1493,11550
3291,12604,10021,4050,214,15878,9102,10384,16676,7380,14259,16514,395,6583,13362,16211,19203,11777
3292,19627,5054,8596,7712,18568,11191,3972,14572,1861,16418,11169,17227,4119,7055,3921,10518,12610
3293,13763,11975,3873,19279,9862,13797,8457,13923,15106,16834,6311,7605,5509,15512,8720,5028,795
3294,11843,14458,14964,4022,13904,12269,3752,8104,14361,9567,18040,16038,12997,3921,11602,2688,7271
3295,11510,6708,11972,15963,12028,5384,9369,9034,19005,4262,12721,17083,18999,3927,1174,11642,9498
3296,17825,15209,2607,8610,3261,4826,4192,9960,16516,18114,7087,15432,16968,11800,15303,18279,6522
3297,10282,17015,6901,8199,6043,17653,17953,773,17852,3816,541,8382,19817,6787,619,14320,4297
3298,9295,19883,7150,1006,18644,17602,5556,18315,125,16933,17777,12508,14299,18344,2891,19088,11393
3299,10012,9666,14757,7672,16173,12048,15040,3898,13196,1651,17757,8047,12591,14543,3158,374,8313
3300,12708,12043,3486,3869,8618,13833,16986,2904,2086,12577,18603,17038,14974,7093,16172,8509,16042
3301,6142,19253,18734,6650,17578,5635,16571,240,17748,14000,6801,12281,7856,1098,10218,11160,1867
3302,19252,12269,9830,14570,18473,450,17455,4928,14785,3883,14396,17400,16190,5543,18239,1617,14334
3303,4587,1350,3617,6660,18242,9744,9454,11722,117,3454,17531,18645,3411,13159,18151,6021,8215
3304,7801,3127,4004,7142,8438,19688,19882,13617,15935,11531,6983,3976,511,9587,6244,19980,19822
3305,5291,14659,15303,4341,13399,12234,2629,12430,15176,19732,8300,16668,2994,10302,8867,11828,16346
3306,15686,13256,16130,7171,11067,17454,14481,962,7482,5829,9443,6036,7028,19820,10860,13888,15108
3307,9940,19130,6668,7958,14308,10823,17012,15756,12159,16471,11977,13778,4342,3818,15391,5269,12718
3308,17723,17264,18566,17119,6529,15604,15855,7237,16469,15031,18682,15405,4286,10768,9678,11964,9464
3309,7738,16863,17901,13093,4894,4725,2450,520,3066,289,15137,19999,17665,6665,14712,12219,5482
3310,4432,18149,15816,9668,4395,16504,1455,692,5951,17884,15653,5021,14942,570,11853,2524,15744
3311,3223,2935,15370,15511,6630,2140,11911,13078,17605,11033,8922,12082,7078,5181,14181,10275,3083
3312,15411,10853,4016,7169,5887,1380,14405,19872,16516,15502,14196,15098,19827,17065,8235,4667,5621
3313,7871,6045,16714,11417,18845,17971,5260,3921,18740,6293,17698,12828,5376,19577,14492,10614,1722
3314,5248,18303,18721,10228,10911,16556,13384,5900,14221,4352,13973,10300,10567,8667,11309,15767,1425
3315,17300,11179,19455,15986,3323,7505,11506,11632,14082,17437,15884,1218,13314,2631,2764,1426,6905
3316,7206,18159,9279,12511,1248,2736,6738,3929,17782,18337,18279,12029,10276,9751,13289,2191,17313
3317,19218,2800,11899,15491,3162,3832,2967,7620,18991,5151,6482,16603,9838,18844,7493,1344,4568
