"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
3763,314,5879,17007,2113,764,14657,14107,15980,4330,15417,8136,8748
3764,5345,6546,5109,9257,6156,4805,9730,12380,13943,8979,11849,3914
3765,10597,18271,6034,16559,6235,16677,1033,19435,9488,11206,12585,10361
3766,19241,923,1004,8959,3301,13609,6796,1650,6659,18513,1615,18511
3767,3409,1445,717,6826,18158,13550,2333,16778,6853,9960,12355,5267
3768,4262,17879,12665,17727,1869,11724,5804,8009,19522,7663,16417,3114
3769,13797,1676,12170,12903,12439,565,3554,3442,17332,3078,9113,10257
3770,13892,14240,1357,17555,7433,17308,18117,4030,14087,13996,8189,17825
3771,12894,435,19390,8243,11191,1805,1032,14530,2214,18361,2422,16801
3772,9964,4111,19703,2845,5232,808,121,19702,5517,17235,14018,629
3773,18100,4957,4392,14682,5193,7616,9197,13854,15586,1886,18143,8351
3774,18500,3508,15315,3586,9680,19020,5796,4587,1556,12089,4453,16603
3775,8841,10071,4452,13401,9374,18810,4617,11206,3532,10495,1537,18716
3776,7294,10136,1350,7262,5103,14020,4187,14238,9999,12253,7728,19649
3777,7796,12406,12089,4911,2200,9450,12381,9771,5729,1322,15399,19742
3778,18096,11636,1184,3919,6441,14344,8072,6769,5238,9023,1767,930
3779,10795,10532,11475,16858,4510,13019,18301,15676,5643,10540,12353,5168
3780,12909,164,9729,8445,17721,18961,8994,17382,3829,7401,14155,11990
3781,14107,12551,9598,13669,14421,14692,4556,5901,13852,9602,1257,8891
3782,5760,2717,4403,7802,2069,6242,6715,11306,7755,8006,126,8806
3783,10924,924,14884,7558,13796,13827,6451,7297,1456,3530,12006,8104
3784,4423,17479,14727,8667,10730,13180,5579,15171,15949,5429,6295,3401
3785,16383,14858,14972,15098,652,1581,1334,3697,8000,4880,15176,7796
3786,15535,12975,15309,13002,13460,12490,3614,12976,18283,277,13813,16109
3787,13881,10205,19346,19872,1904,5756,11891,10263,18462,3344,8119,15466
3788,14205,19283,6191,4429,4671,15577,18514,1312,8744,7466,6311,10338
3789,7609,577,2220,5121,365,3585,12093,16578,5408,16474,7108,17344
3790,3218,16611,5877,2190,18566,2213,18953,356,7420,19455,14774,2145
3791,19709,11960,4499,18509,4094,1767,19148,15593,7851,16752,14631,10214
3792,19452,8965,17948,7861,5126,17684,18980,8884,18814,13059,13271,11985
3793,10912,4950,15160,19925,17627,17481,2144,11261,2515,18467,19586,7474
3794,10438,13195,12425,13355,14559,9622,16199,13124,5079,13317,12465,8386
3795,4652,963,16255,10620,19889,12960,7129,3551,14455,17731,16078,11797
3796,8065,9713,7326,17468,12231,10468,6813,3778,2864,9508,15815,14260
3797,9655,12441,2705,3153,1931,16566,11021,1525,2523,12075,12843,12228
3798,5527,4081,6601,16661,869,4812,6991,17195,13235,9060,10442,5609
3799,12251,9636,4699,16264,11654,12008,17332,5633,6592,5232,3106,13206
3800,13749,5491,2719,13771,10905,7936,16050,5606,15414,7265,5368,6417
3801,13527,17337,16700,2231,7128,8916,18437,12714,3265,5846,18712,1691
3802,3220,4383,10100,5812,15860,3613,17093,4504,12471,13919,7487,9880
3803,11458,19909,6392,11027,13024,7879,6188,12249,376,13391,18179,3667
3804,13640,1860,16724,4541,2480,10493,14747,12485,7662,11392,9552,11869
3805,5439,19740,2693,10362,6897,12146,2961,185,1165,7938,15193,18049
3806,15807,15323,2875,3864,4905,14281,16149,10583,13829,2584,18811,14527
3807,8078,6602,12182,13472,13252,1848,1578,775,5370,1231,18942,7393
3808,12038,5749,1422,19479,14931,10187,3004,3096,8235,11416,16879,12114
3809,14375,18885,2178,7175,17275,4555,13592,17867,5556,9897,9786,4341
3810,348,5033,6892,7303,19558,8368,14474,14698,11155,9215,16838,12048
3811,17573,7770,14584,14774,3361,14325,7292,8139,17458,9493,4152,15870
3812,18171,10264,4163,3041,11403,8908,19301,10791,4970,5093,2591,6887
3813,5134,4265,18646,5937,8160,4832,19158,14146,6056,5006,434,14147
3814,3282,10706,10575,6780,14378,6064,3387,11935,16820,10512,16755,1003
3815,19966,7904,13375,5071,3654,10970,8517,11581,520,17338,10701,13858
3816,12805,13368,9823,1226,10421,16600,16125,3124,14004,15181,2249,7252
3817,12097,5714,7388,19898,17219,17837,3488,2243,3037,4300,18706,15526
3818,6687,7383,13243,7598,19154,1934,19510,19535,7276,189,15127,3984
3819,12237,8626,15977,17016,18830,13014,9542,3267,11113,14835,12590,18726
3820,18350,15401,18487,3271,14828,1159,16313,452,2123,6379,4499,11695
3821,12423,9355,17518,7083,14645,7391,13157,12323,5283,15192,11308,14206
3822,14615,19576,11425,12374,485,12355,12841,6822,10588,8473,13649,18402
3823,8320,7088,8358,10579,5878,6485,9834,3895,8905,5026,17769,1283
3824,16169,3417,13669,19839,19160,8991,5680,7164,5563,15834,14336,3991
3825,1715,14892,19019,14126,5115,5393,2347,6983,4790,15945,13491,216
3826,4494,11627,9014,4366,11332,3156,14602,13699,7220,17988,981,15057
3827,5192,9746,17566,4012,17452,1869,14339,17014,6327,5125,19722,17401
3828,6522,10996,19838,9636,5727,1271,16576,14219,9685,6490,5070,13223
3829,14738,9660,18763,16706,3169,17169,3367,13976,5065,18494,16698,917
3830,19992,9468,2614,4193,19205,6755,5220,4361,5258,5077,12150,15635
3831,18541,8068,9987,7360,10756,11834,9297,16341,16542,1129,14200,1737
3832,6925,18557,11807,7925,17044,13407,4176,1455,17283,7057,17046,14352
3833,1639,10074,5805,11232,5068,11733,9875,13880,12808,4734,4328,5284
3834,541,8493,19985,16337,7529,13802,11240,6984,9853,143,12239,2484
3835,13923,4392,16932,13819,9822,18177,4041,17094,1909,8204,14779,5857
3836,7772,13848,13618,14990,11987,3795,7281,2599,12824,16989,1296,135
3837,527,19662,14511,19324,14948,7388,13651,3792,16078,11065,9186,19571
3838,1970,15895,15419,8246,14698,3291,1456,5992,6450,9997,5006,12628
3839,8895,11032,12687,344,10084,9123,3345,12166,5290,6721,1308,8581
3840,9964,11850,1942,12234,7876,13074,18772,5658,12635,3651,17851,11878
3841,747,14778,7335,15380,1457,8309,15623,13851,3643,241,10770,901
3842,14164,8803,12054,17792,5098,18460,4967,2829,7201,11783,4980,19094
3843,18394,19779,5698,2917,4001,3434,5774,13337,12192,5607,2263,5000
3844,1106,3685,17592,14317,4283,11215,1242,5058,2978,19072,14409,1949
3845,14463,9389,9601,1087,7137,11519,12851,12712,5409,19409,9282,12104
3846,14585,795,16358,14595,14546,12414,10894,6203,14582,10460,13023,9528
3847,8720,882,11181,13360,6296,255,11678,7082,1796,15107,860,15736
3848,17657,10085,1088,10578,4870,5651,4428,19211,17620,7656,5796,14391
3849,17315,18764,10844,12071,13424,10936,12526,13932,13987,18370,2950,17006
3850,11949,7274,11631,16356,249,316,7836,8172,12844,5456,5980,5054
3851,5097,18491,4012,13269,14464,13952,6686,14860,5299,19062,11067,19103
3852,12890,15238,3867,19945,5802,4027,18107,18202,6473,13584,5319,519
3853,6477,8501,6939,13347,2023,6498,16405,17599,12837,671,9491,15074
3854,5652,10589,14855,4544,12709,7995,11698,11443,16442,17674,15033,359
3855,9488,18646,4601,10284,7755,18981,1443,8451,14846,1449,13253,10716
3856,3663,19489,18470,12761,5777,12461,3352,12948,10858,7684,18661,5622
3857,3947,13225,4597,1002,3182,11655,10503,1231,13347,6156,16518,3537
3858,11868,8008,19775,14787,8125,6650,19985,18045,7490,5981,358,15013
3859,16345,1920,11139,4619,17809,19866,11936,6216,3926,14754,19123,10867
3860,11007,15994,3514,8239,9946,16489,19536,15637,14827,6037,18850,711
3861,19504,11002,18137,17646,1616,1866,11214,18111,1745,11096,17230,8075
3862,10531,16902,18576,2299,1229,7902,12933,6440,8426,10449,18925,4855
3863,1550,12599,17655,13494,13221,18909,12072,7626,16187,9766,14325,15215
3864,10820,19401,16633,16729,6558,1281,18679,2222,11872,13315,3687,15747
3865,2451,13083,12317,19814,19121,10274,1321,169,453,11954,7249,15609
3866,13241,11420,5160,13903,10015,7330,9963,19932,16798,3902,7158,8009
3867,3475,13715,16611,6665,7385,3641,18285,2621,4184,12506,892,14600
3868,8845,5236,18319,10891,19464,1012,5208,15795,14817,13788,15022,19052
3869,1079,4129,7682,309,10068,13485,15821,167,8278,4798,1403,10101
3870,2378,12642,8524,11466,17897,14699,12884,14613,16707,9301,12354,12170
3871,1436,17346,15089,18779,13276,692,17011,9548,17284,15250,5111,500
3872,16192,6789,368,7186,10340,11874,12887,5378,11387,5133,2126,2890
3873,7216,1407,5359,2582,9442,14130,19063,7118,5603,14297,18018,1996
3874,3912,17609,10502,11525,16371,4656,19572,3542,5825,2401,10912,17013
3875,12618,18042,14391,7571,1424,15106,10720,3912,11339,438,4591,7526
3876,17777,15309,16692,12601,4660,10094,15828,16366,19047,8448,15111,12676
3877,19692,2345,4505,2564,10810,9694,19098,9024,14460,6024,10487,13673
3878,5138,139,1535,17877,5254,177,5437,17611,5446,11112,15242,16199
3879,13241,19892,6010,17474,9984,4015,9631,5366,7805,4169,10095,17493
3880,2058,9475,1232,16864,14970,18965,13073,7341,4228,19696,1404,6856
3881,17574,6039,18309,8387,15210,987,5338,19629,4728,19707,9463,19808
3882,19047,4353,5097,16374,7878,13667,15495,18797,17108,10950,6355,12727
3883,15272,18788,13196,14541,3466,15186,19670,11967,2055,14818,10507,15312
3884,4471,6118,18472,4261,2068,3040,322,17551,4122,2379,118,19453
3885,15313,15451,4672,5890,2793,9803,19892,4181,18151,10310,8902,17051
3886,3527,9389,11681,17574,9959,9865,17265,15772,19860,11836,9325,10811
3887,3409,13983,4887,13892,16746,5287,12976,18330,11817,5477,13583,3109
3888,14334,828,19939,16595,18685,16834,18447,9688,1705,14812,9541,256
3889,3147,10141,7136,15976,200,18618,18494,14191,12876,10451,10339,18086
3890,10039,696,1092,7931,16078,10779,18983,18563,4224,15122,11696,13499
3891,19980,9342,7387,399,14176,15458,5779,2911,11435,14741,14620,14836
3892,10867,15325,15456,4275,448,18108,2332,5774,7096,1548,890,1670
3893,13864,5220,9865,10228,12938,230,13642,2406,17318,11191,1135,3209
3894,15951,19156,17019,10162,10135,18382,14730,18037,14708,18438,4044,4715
3895,18202,13283,4466,15946,4872,13623,12458,12024,3477,7480,19529,7900
3896,10787,6693,5666,8625,9537,13718,6185,13925,18590,16311,5802,10282
3897,12189,16822,4767,4788,18964,11068,9630,14361,7552,14119,6021,12548
3898,3414,4725,13079,10063,19864,4521,6803,12772,8438,7564,9451,5372
3899,15024,16805,6164,13437,5706,15670,10278,9076,8204,18560,10176,10781
3900,3800,10406,7026,5810,8317,7707,18514,147,15598,6424,12547,481
3901,15876,13738,4004,9725,7712,9743,7505,16426,11392,18466,7915,9255
3902,6450,7763,15906,3324,15708,882,13021,2187,2134,9407,10405,8416
3903,12686,4747,13908,12218,16794,9672,704,10107,593,19672,6212,487
3904,19651,15331,7792,8412,4771,19897,11810,8536,8690,18331,7129,8288
3905,12537,16314,7297,8654,17962,11034,10396,14083,8939,2903,18034,16606
3906,11309,10507,5609,1309,5441,2379,14865,2912,2576,14288,17806,3113
3907,11600,19016,7536,19666,7719,8669,1121,2534,11783,17813,14822,16654
3908,8473,14834,3983,19590,9758,14824,6089,18290,3093,3604,3018,12308
3909,8939,19400,10866,8577,14825,19670,5017,7500,19136,8542,15653,9833
3910,12605,9583,3646,10795,5349,5574,10953,265,16320,2786,11769,8056
3911,12628,8280,7262,17633,7429,14615,7358,17430,3347,8328,17072,18586
3912,5744,15289,17496,1838,19413,7169,5257,6926,11034,12471,6596,5705
3913,5673,8173,4801,10082,2373,11515,2358,19694,12118,15522,15027,19185
3914,8148,16422,8575,8524,18877,2197,16158,4257,19498,7828,2518,2022
3915,976,11491,2003,3074,19661,6009,150,16077,9002,16284,18682,8935
3916,16331,16601,3535,19419,6895,12822,17148,16242,4335,11779,3124,10407
3917,12574,2724,9778,14881,7090,18971,280,19741,15615,12858,642,5469
3918,14243,18052,8829,18926,4229,7023,1215,2973,15230,9999,8026,16064
3919,17065,14719,2721,19564,4266,6776,17890,4316,17456,2833,1207,9244
3920,14600,14373,971,15509,5051,8630,4789,10910,12682,5519,11721,4648
3921,15729,5565,17707,7995,15712,9516,14941,19622,12052,2524,18452,3751
3922,15630,9000,4257,18522,9650,17905,16257,1484,7900,8939,8443,18731
3923,19883,3122,6955,15030,7059,14473,17278,3836,15235,12686,9873,9661
3924,18938,7108,15477,18915,14697,16731,7340,1720,17499,5541,1264,16587
3925,3578,18232,19422,8983,12619,15069,3774,14806,16583,16152,12028,2722
3926,4283,7749,1286,8814,15618,18461,12490,15379,7356,9271,9141,2920
3927,14349,7423,16686,12888,15233,14259,1234,16361,492,4177,18511,2944
3928,5684,15084,15765,16890,16719,19397,17403,2680,4655,16348,2051,16829
3929,15148,8746,10287,13647,3990,11441,3586,11974,8050,17968,9852,417
3930,7395,14351,1082,18766,2547,8878,15534,10158,12220,3878,8264,19488
3931,485,15510,9713,5685,11182,810,7430,12054,6208,12020,8156,9663
3932,14857,2036,17624,10004,1868,15061,9301,9592,1607,19147,18321,1897
3933,6035,4924,15523,11918,882,288,4022,10908,9040,3242,13394,11104
3934,1663,2123,2834,461,1912,15503,5936,1929,667,18231,8983,11396
3935,7119,19168,11788,11741,4438,4019,19464,6818,17311,3645,5324,11556
3936,2586,18704,2334,12776,4115,14688,3869,5769,8642,17633,1756,17003
3937,9004,11561,1708,7884,16246,16773,8289,11352,8938,1174,9340,9611
3938,11787,15968,14698,9987,11998,10514,12276,10790,13992,11243,8917,11195
3939,14029,12420,18043,14430,19202,3278,1141,10760,19474,6750,12569,8209
3940,1893,15497,17117,3682,7663,18552,4562,5826,3979,2189,10854,8010
3941,11907,19912,16822,12911,18928,8881,9252,1909,5767,6060,5933,13431
3942,3840,7874,13725,1191,8749,1327,1433,19699,1292,2786,11958,8712
3943,8634,19886,7979,10669,8449,13051,16307,14469,4490,2102,18422,15682
3944,16277,11677,133,18871,1331,13556,717,18943,13022,7567,6266,12086
3945,3599,10167,7769,2671,1973,163,16898,19332,8576,4418,8417,17729
3946,13210,1021,10423,16780,16456,9189,16862,8027,5160,14129,19929,12597
3947,17968,18253,1422,18420,8100,12536,1333,14369,13798,8998,2080,11128
3948,6084,18970,9280,16340,5068,7185,11845,3680,984,12623,8103,11560
3949,12717,17400,13482,15887,9848,7700,9935,15642,1161,9423,6770,4010
3950,10402,3140,5179,707,15795,5958,17622,5922,8502,7742,3428,7110
3951,12787,6462,6949,4472,16889,15534,8042,8719,14922,808,14524,11763
3952,2572,7000,656,14120,8706,16432,17361,16667,5595,19237,2246,13305
3953,8176,994,10095,13025,4873,5684,17028,5330,16770,15683,861,2495
3954,5317,6535,12860,1326,17505,842,5546,14358,19835,18717,4775,5278
3955,4070,12007,18773,1824,11573,10955,17347,7091,19050,15724,19592,13906
3956,5233,1404,13539,5595,17720,15614,17740,11549,11065,3772,3247,13086
3957,14762,7437,5981,840,616,17920,19091,19160,4122,15646,19849,8717
3958,11442,10932,7562,4410,12302,9144,5358,266,13106,13978,14704,18088
3959,7384,17319,15512,12643,5533,16934,1788,1622,5573,15172,3772,11649
3960,4932,2597,12579,2463,15773,15288,5014,7383,911,2237,3837,12681
3961,8243,17231,9173,626,4334,12576,3976,3525,8262,13656,5105,10603
3962,8773,10602,7263,283,8227,1575,7135,378,10002,2412,303,3057
3963,13033,4119,13623,3099,2573,15812,5612,13614,8264,6497,7800,3378
3964,6226,11748,12430,13897,6040,8209,6203,4072,11473,8458,4784,9537
3965,8671,6348,19679,15246,216,7117,3586,11760,8127,19110,9463,18781
3966,15929,9703,9074,2484,10189,3682,7167,12457,5870,19489,7568,6370
3967,1832,5131,14554,8310,12287,19756,17925,14382,10610,939,10799,17655
3968,7370,5535,12692,16895,5376,11998,1521,3657,9463,3404,3291,13313
3969,141,4397,9393,13284,5881,379,18742,15923,18244,4058,8385,13591
3970,15932,5567,3226,773,14885,6083,19909,1619,3987,10708,9460,14255
3971,13020,10934,3591,11852,13406,13356,156,14448,9846,9736,10353,565
3972,12637,8753,18985,14408,9004,14402,3549,8735,11788,11763,19840,17280
3973,15544,12202,1349,13035,636,16608,14594,18282,6900,1724,11107,3227
3974,9279,9370,16536,11223,3968,2630,15628,11786,4464,9940,9933,5093
3975,5240,6385,15579,4755,16905,14128,3066,3926,498,6977,1759,3805
3976,8632,16541,11390,8523,7237,17435,3741,9070,702,6470,7688,15924
3977,7099,435,19935,8353,7488,19928,4862,18834,18189,10059,2297,13064
3978,18830,9233,14480,6862,15843,2272,16954,2409,5079,16342,13941,14905
3979,5288,19819,1646,1095,13717,19087,15277,9057,4778,10979,6482,5114
3980,10962,12977,2511,1330,18168,6256,8682,18945,1067,10065,10157,6504
3981,1131,17058,8735,16502,7105,7452,1719,19028,5439,14192,10696,17263
3982,3624,17269,13187,18665,13302,14242,8208,16000,17960,1153,3965,3542
3983,13256,1537,5157,9009,10577,15989,19502,19232,9258,3088,6992,16878
3984,3443,12933,19850,4671,17687,15735,4442,16143,15537,14445,10425,343
3985,9456,8067,2553,4125,7944,4561,18674,7864,10425,19569,18156,2411
3986,12857,958,1533,13367,166,9147,1706,18510,11490,13581,18882,15718
3987,2467,12385,10008,6110,14369,11007,18093,12372,14403,3599,9960,19802
3988,18329,16000,18880,9090,7487,5858,10991,17000,6387,19991,18296,3471
3989,13061,12010,6279,19406,4660,5598,4527,13927,16487,4313,14511,19532
3990,1469,839,1654,435,15751,1421,4886,1017,7067,13096,4576,13377
3991,17190,1429,14993,6752,14311,853,3197,9263,12973,7293,15333,7674
3992,18434,15105,7131,16234,19378,7174,6088,2329,17304,15505,19216,17204
3993,8965,2084,8323,1056,3922,11006,11769,5718,771,9266,6638,13603
3994,2150,10996,782,659,16966,8110,7251,13041,12093,7671,11960,2799
3995,1746,5243,15751,4603,13011,11901,6148,13062,17110,1583,2301,14223
3996,7488,19332,12238,12035,10477,15399,19320,17482,19908,12850,13974,10710
3997,19917,16954,6433,11711,19371,595,937,4949,12046,7593,7308,16533
3998,4202,10929,5474,17542,15158,16556,2266,11039,17331,10061,7216,1208
3999,17993,13775,17250,5406,11390,19374,19594,6708,9888,15030,10019,11066
4000,18829,14136,9685,7733,7037,17907,411,14765,11202,1175,14139,11952
4001,10821,15271,11461,16530,13960,1166,11311,10930,12866,15318,18260,18297
4002,13122,17028,1856,18729,12655,8886,9033,3449,17055,8267,5749,5272
4003,10129,15112,11574,2113,7014,8818,2300,7612,18295,9050,260,7519
4004,14951,10704,10322,13633,16074,9908,5796,4075,10117,8695,9927,1503
4005,2801,16205,14760,6356,468,18807,637,13033,13959,16363,2714,4083
4006,7150,1828,19720,11416,283,778,14400,16917,1604,12418,2269,16818
4007,9938,6322,15954,4981,12705,11771,7802,14827,14465,19052,5765,6265
4008,14447,5858,8384,15772,13999,4831,6931,3564,9878,14281,5042,1287
4009,18468,11722,15603,8998,13902,12312,4311,595,6664,19587,9407,7701
4010,7031,14534,7643,16738,11021,8196,14079,9896,1337,6573,16962,4614
4011,2966,13934,6527,669,1800,19682,2339,3375,19207,1337,19809,1137
4012,14466,9346,13386,2869,5722,5627,14005,5311,12678,16455,10999,12579
4013,11808,12511,4600,9952,6170,19297,1644,4206,13439,7113,8934,17964
4014,16227,620,9594,12841,3609,18618,587,16310,8318,2627,12533,7570
4015,2901,5575,4214,5804,11849,6396,8493,1100,11365,11890,19275,2472
4016,3644,2582,763,17876,2378,6186,10734,17525,16731,2614,7679,4619
4017,5660,13856,7494,11405,15265,13133,14787,10879,11555,8576,15602,5150
4018,11712,3695,5831,17437,14792,14456,11861,5184,6698,17600,275,13905
4019,11450,19216,7694,4369,18757,6517,6757,3837,15799,18951,14828,5315
4020,18717,15248,3648,4420,1980,2205,10360,5916,3079,15829,1164,18371
4021,3662,1329,11481,19469,2812,10695,11387,3629,5915,6486,8665,14759
4022,7592,17399,4608,11728,16253,6642,12305,14802,8934,7779,6840,18152
4023,3107,17482,19359,16744,1250,6443,14714,4781,6960,9637,5737,7339
4024,4607,9708,13603,10014,15709,3772,9746,2475,16762,6444,2851,6043
4025,13940,16910,9509,18015,13916,1869,19657,10345,19817,8012,19385,13579
4026,18053,13023,2247,5791,2803,2901,9233,18192,4580,19842,13500,3170
4027,9483,13360,11248,14377,2573,17591,5194,1441,5012,1922,1588,7028
4028,16681,19708,4664,16436,3404,11409,13488,1344,8423,10292,15144,3357
4029,6763,9782,14541,8876,864,17869,8286,17330,4503,8107,7469,19881
4030,12707,11380,7007,8367,6087,7556,2878,827,11686,19624,108,2749
4031,8876,12222,19142,14590,6995,8816,18157,17132,18486,5223,17884,3733
4032,2959,6480,7769,16125,11920,4812,12778,4066,12636,9456,2068,195
4033,5753,6348,6130,11907,17980,18287,230,18842,2296,4210,5607,5616
4034,9742,8462,14285,1022,5881,13034,2175,14233,474,9569,3047,10671
4035,4513,14261,15817,2954,261,16807,16558,16985,14304,7100,7025,7237
4036,4520,12046,11598,1263,1341,5890,9503,2433,11725,119,8571,14140
4037,12055,15982,9374,10291,9913,8436,13369,8817,14787,16985,5085,11427
4038,18435,1317,8571,10602,17986,13289,9363,13052,19673,5120,16536,14261
4039,17090,16162,13447,7541,946,11557,16640,8232,2768,5726,9205,7257
4040,11297,12766,19196,16065,11397,10087,13080,17767,14398,13966,16509,10102
4041,3277,17354,10348,11507,9757,10630,5877,653,11589,9746,11056,2654
4042,11561,1266,1564,11203,1243,8570,15757,9283,13166,2256,3861,19849
4043,11782,5379,1917,18714,19026,16647,7867,12073,10816,811,4205,12925
4044,6374,6598,5412,11092,19973,9569,2601,13315,18765,2195,18176,10884
4045,12637,14225,7772,6789,2251,2989,16947,15901,17205,15850,13070,2041
4046,15264,19590,8623,10404,820,17263,15666,2988,7622,1490,12244,2820
4047,9271,5721,6419,2205,4563,16945,12064,3085,10867,3766,10998,12580
4048,8028,7266,16299,11369,4498,5346,19601,14489,335,16851,10926,5328
4049,16785,18556,13047,16738,10017,11693,19015,9217,16422,12359,18405,7552
4050,8958,6543,17043,5180,8607,372,17781,14124,13405,2840,17987,742
4051,11849,5855,1023,9515,5654,12153,2061,12582,1004,13714,14681,18389
4052,5753,6125,18302,11233,4543,5338,11344,9561,16516,2744,19828,5993
4053,13909,19650,3553,18060,12973,7284,14960,5080,16543,14755,8342,18310
4054,3584,2697,18899,18262,19495,10313,7917,8690,1017,9473,203,16065
4055,16249,19596,11611,5795,3569,2040,15215,11785,15109,1470,616,1263
4056,8246,12568,17897,19148,13595,7932,4408,7624,16173,13190,4228,1222
4057,19362,12004,13871,18347,15162,19315,4881,7816,5059,4995,9706,12588
4058,4897,2165,1095,17981,18245,3177,16834,18210,14159,12188,3005,19783
4059,14041,11550,12532,298,8531,152,9454,6743,5408,7706,13486,9568
4060,7826,10745,4246,7069,18010,19229,8192,1320,194,7939,14204,2872
4061,13078,11252,19930,9986,13910,19318,14982,18744,5975,9082,15361,537
4062,11157,15970,10260,9960,6621,12121,16235,14893,17169,3754,9501,1633
4063,9313,16576,3817,6238,10333,10971,392,640,17195,7697,8614,14262
4064,8576,6964,2514,2465,19844,16763,7316,3280,12728,3603,11563,1903
4065,3219,16653,1084,6471,10705,6184,16427,10294,8874,18046,18899,6205
4066,11082,11715,17284,7856,11612,1535,5648,6250,10366,7950,13472,2022
4067,9117,17925,1947,5582,4563,5337,10374,1235,12559,1752,11433,15006
4068,5028,5425,9285,7700,6034,14301,4379,9006,2523,7070,10496,9983
4069,5819,7846,10438,7584,11711,9586,8100,6293,13125,17484,377,12989
4070,4225,11013,6038,6932,6321,12566,7022,6135,19434,16566,15155,14327
4071,5146,10968,14895,4815,12179,1193,7116,4985,4630,12422,13136,6471
4072,9647,9365,143,14863,1252,11112,17390,18172,11278,12981,9550,111
4073,3752,4961,14119,10832,10012,1482,2466,7369,8324,11431,10882,2916
4074,9020,16239,6609,16622,15449,19241,14060,6388,10556,10512,11545,17967
4075,13878,5768,11918,1057,1420,12483,19913,18094,12702,11922,10199,5922
4076,12754,5547,2356,14316,13596,8316,19658,11356,9763,10859,11752,16141
4077,17850,12598,7792,10111,18444,14736,14449,19892,14326,13206,15792,7902
4078,9708,4749,3349,9824,9160,17368,19912,17342,394,2410,15659,17086
4079,13388,14476,15017,14503,19298,8396,10003,3953,9587,1625,19894,9824
4080,14401,18309,18571,3627,243,3137,14481,2761,8725,12137,10883,10137
4081,5303,4425,6197,8945,7252,4003,4453,17754,16172,8888,9575,945
4082,13852,10502,2676,6998,8819,6554,3254,16538,7260,8004,15612,9098
4083,2430,16970,9752,11039,16546,16689,1162,12938,5940,6694,13380,13681
4084,1965,2525,680,3626,14372,14155,6610,7609,9288,13928,18370,12829
4085,11112,3353,9745,5184,1889,4633,3222,18328,14598,15808,10174,9510
4086,15295,10494,2641,2514,14295,6144,7928,15742,16696,15607,8439,13497
4087,15039,11186,13536,13539,6308,15609,15757,8387,18071,440,726,12581
4088,14990,15893,10231,2402,4864,3664,19703,11561,18610,15876,14828,8909
4089,3124,4890,3622,12344,6813,3678,4283,18763,3770,9083,5813,11975
4090,17522,19660,10972,11379,13072,12590,4601,3780,17246,3075,10773,12851
4091,5754,2953,17148,9024,12790,2251,2301,17139,12580,14019,1964,12073
4092,3687,11786,13322,2093,1741,16435,10741,18256,9285,13737,499,15443
4093,4767,17803,12161,3118,6609,14388,3606,7542,14539,9742,2774,19687
4094,3703,18193,3520,135,12776,6704,9203,4264,14796,7697,16091,1815
4095,15383,16853,4985,12762,18095,16607,5135,983,2030,6470,17546,18338
4096,7524,15954,14094,6976,12238,10300,10399,11889,8945,1173,16446,9101
4097,1401,10649,15930,18303,7851,13388,19893,4449,9712,18773,6915,8628
4098,14514,8781,2045,8090,7884,6504,6208,2937,19384,12730,16173,7769
4099,5316,1441,16983,17276,5861,15009,13845,9990,10870,199,17205,10372
4100,19445,8671,18493,9308,18484,12582,17536,19763,7302,12070,18273,18938
4101,6782,11731,7088,16245,15400,4079,10670,8211,11183,9368,18945,7470
4102,17232,18571,2490,2365,13859,5425,12625,7181,15024,18889,5477,10742
4103,3102,5083,15313,18946,7340,15391,18157,7737,10316,13765,7420,3376
4104,11451,14485,10444,761,10254,14878,6123,19301,18564,2880,7855,4135
4105,19836,14073,11408,7366,9182,15275,2770,10516,8769,14438,2426,662
4106,9118,3352,1992,1027,18287,1648,10205,11684,14429,16813,15777,4145
4107,1087,10178,9570,15992,2185,1002,7099,4927,12307,14717,18213,16969
4108,11516,19564,18787,4112,7771,18191,6412,12769,3611,9649,13228,10268
4109,12005,16157,13675,2587,4984,10532,11388,3781,17504,10630,4556,15142
4110,6676,1215,2851,15812,17416,8831,19739,9392,6655,17930,5309,2649
4111,13681,14587,7935,9241,10674,601,16417,1118,3149,18253,19684,14671
4112,2019,3391,6468,10223,19648,16735,7369,9543,3149,13623,1995,9132
4113,11123,8013,7236,19776,18281,19603,9974,3155,16465,787,9287,10322
4114,15761,12092,8898,3343,5441,17321,6081,9182,2122,766,6799,14113
4115,9938,5481,6679,17663,17272,12224,2364,1637,3183,10497,5817,9215
4116,18130,4270,6894,9113,15441,19492,6520,5742,8791,15105,14245,12861
4117,11887,19194,14320,1427,13915,16574,16613,1286,8603,12051,14422,4665
4118,16392,7840,9085,18858,8682,10568,4781,5507,4385,4380,18244,14373
4119,12694,2723,12852,10118,12704,6658,1331,14965,12442,4472,16653,10457
4120,10255,7031,18191,15073,8175,19053,6643,2829,17259,6165,4350,3424
4121,10050,15956,15669,19744,18352,19694,1646,12947,7222,17504,3432,7804
4122,3222,197,19497,6061,6775,1414,13612,503,7603,7167,16250,14992
4123,12542,1251,13118,12293,11496,3273,6057,1399,8707,10079,12784,15586
4124,5926,14245,5116,14807,838,9469,12917,12475,17336,5446,13909,1161
