"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
7936,16778,1630,13206,18931,15347,14293,15203,6784,13726,18686,14481,11154,16074,12108,16830,4226,19741,13023
7937,2568,2669,14941,12161,10439,19221,2983,7131,8379,10248,19008,19338,16826,19418,11608,16565,5366,9350
7938,18603,2752,11494,8445,5968,6542,4796,13615,15532,16194,10529,8284,16801,19264,8090,8972,19464,16928
7939,4409,4717,16190,9347,10948,5385,6143,19308,11122,7512,10813,7043,4941,8222,2612,1638,19034,7978
7940,4089,15681,11329,12017,17189,8079,17499,8814,7244,5425,3724,3490,1000,14837,17523,12443,7851,7985
7941,15616,11971,11172,8470,13615,10143,14067,10100,6561,11940,2777,13478,12763,6330,7139,17994,9933,238
7942,13038,18912,15110,7666,9735,14574,7071,5830,12168,3192,10665,11661,18651,14200,863,11019,4585,13277
7943,15735,11688,238,3537,9669,4001,18216,4429,5074,5500,8455,1631,8502,15818,18681,1939,1472,8752
7944,5402,11710,5322,2809,14952,2041,2654,8464,9995,13945,7366,7973,10943,8107,19007,15054,16902,18596
7945,6435,7276,11120,4947,16333,1974,12796,13329,1033,9079,12694,19731,17544,5759,19092,19940,6766,8865
7946,13989,6965,5370,12783,7692,4836,8682,7856,12366,15189,5029,5826,14671,16543,18644,17246,9246,6039
7947,9154,17702,8560,15164,8475,14534,13096,14564,15678,14628,16397,6609,17398,4535,17816,9632,929,1548
7948,16903,12662,2146,1970,266,1567,12576,10925,425,6725,3251,8690,14514,19446,3960,6110,678,341
7949,11506,11742,6336,10586,7009,16201,19329,7521,2813,1562,13183,5878,2998,15941,12731,14064,3459,5879
7950,12812,19194,17338,1578,7659,14768,17438,6950,13914,19411,6360,10126,17866,19528,941,17113,19339,9243
7951,1180,8532,4182,9522,19261,8689,9452,1374,12124,13252,6444,2288,19422,4401,917,7904,17185,1922
7952,4776,1654,16643,5684,8184,11931,9757,16388,3079,383,14855,4283,3323,16538,5053,3482,3743,9063
7953,17846,17681,10886,6760,15883,8610,12820,551,6301,4191,8787,6506,1423,19546,4730,16200,12743,19666
7954,7502,16500,3006,16553,11939,7293,12556,10435,13806,16457,7129,7284,17293,6842,15391,6901,14906,6009
7955,582,6177,13463,6029,17589,9833,16911,18913,4010,18570,10125,325,7877,8085,2552,17850,10035,17024
7956,19163,18459,4385,6208,9912,17113,10965,9262,633,11927,14660,11590,12221,7869,7599,15100,816,6379
7957,12289,16875,18513,2606,14915,3844,3376,1147,12525,7991,19670,14541,7661,12277,1911,18146,10767,10466
7958,18517,2059,15833,11136,5726,11118,5478,11473,476,16924,18554,8454,3877,4147,11524,11083,7723,19772
7959,8696,11307,16401,6978,14770,12775,7716,7780,18287,6728,862,11454,10306,9095,6741,8566,13141,19658
7960,4793,11095,11689,11001,19568,13624,1697,18652,9551,6239,1934,15947,5849,15756,2055,5593,2368,14089
7961,17513,17288,8406,17159,4324,9475,5353,5155,19997,14036,9879,17396,10821,17420,12457,13579,17274,17547
7962,4195,12686,6251,5120,11196,7040,3370,2189,3238,9268,14908,18775,9391,9624,18261,1968,17197,16921
7963,4483,12012,17449,1889,7232,15828,631,3658,8525,4563,14624,11885,19438,9871,14763,1615,1784,13329
7964,494,12283,17726,12328,11646,4489,2526,7221,18798,2576,3956,7557,746,13978,4065,10717,16737,3214
7965,7995,16018,4800,7233,2075,14484,3838,18896,14422,2875,485,6320,7893,8822,3461,12927,5675,19446
7966,376,8586,11991,19763,4212,11233,6674,9228,12979,13976,3697,17806,13716,3604,6142,4894,2391,19403
7967,9599,16673,8523,17846,19885,19599,13602,19419,9344,2243,14245,2877,330,9328,11600,10377,10751,14288
7968,18687,16878,12183,16059,119,17715,543,10170,8610,10646,4070,1881,318,312,18865,2247,7070,19065
7969,9139,4462,7171,8534,6773,8624,8572,16573,10010,7610,7148,10570,19649,6581,14692,15815,14251,17928
7970,835,4899,8509,4894,13452,9244,19566,19561,15140,2703,1700,13265,5131,17169,11093,18803,2098,16698
7971,13336,16444,19168,364,12052,18772,2429,9567,3614,10966,250,2148,2529,6181,16213,19104,2354,13468
7972,7951,7691,12394,17533,1678,1176,12176,1290,8559,5222,13392,11692,5918,7068,10562,12047,19171,4517
7973,11590,4288,4258,13976,18778,4895,4668,19511,13198,3852,3203,19887,12873,19470,2824,7831,320,1016
7974,18082,1431,10276,7680,19162,6397,12647,19957,15972,17033,17280,10922,14283,6422,17986,7770,5519,11451
7975,19040,14399,7454,6315,3074,18786,13421,9566,5412,17498,6410,13162,8239,11433,4261,1496,11737,3007
7976,2977,12926,14079,492,13862,13846,9825,15824,15354,17495,12672,15052,1292,10651,17887,14242,5112,13217
7977,19956,8899,15262,17183,19843,1070,9080,15093,8068,9967,15674,4373,4523,15691,15091,939,18553,1011
7978,4882,2655,2553,14001,17918,8432,15632,11098,4414,7786,8346,5788,5049,14197,12427,3195,9453,4440
7979,8168,13570,516,18687,8226,19707,15822,9749,11075,10535,19613,18539,15389,2649,5053,8547,11614,8465
7980,1946,11689,4364,9776,2761,13125,19733,12774,8281,12510,4326,16578,19291,9562,16168,14223,18680,8663
7981,4050,13043,3822,4484,8533,10580,13430,17859,18387,12934,5995,8785,8669,11542,7620,10708,13699,13198
7982,6323,2046,19992,16852,15263,18345,7435,17429,6201,1973,19358,589,19817,8614,15636,1351,4430,10564
7983,6934,14643,11564,17536,2247,18246,9766,7514,15200,18456,6852,7954,3594,17265,8732,19320,15135,10127
7984,11403,18892,6674,15715,5292,12895,17590,11505,9930,11039,16490,19332,13549,4172,13215,11166,16916,17713
7985,18463,1561,16409,13390,6655,3559,15667,4902,5949,15799,19633,18093,19208,10945,19317,17065,3866,5594
7986,6457,18760,18937,16557,13706,13785,6349,14353,15463,16025,19656,15040,9789,6759,775,15115,7779,19531
7987,15632,3410,4334,10637,4216,11948,7093,15377,18989,9606,12542,6418,6778,7883,2708,17868,8622,14732
7988,881,13441,12749,16678,3834,8826,15593,9031,10844,867,4492,211,3729,5096,9377,10743,4733,12583
7989,13163,19167,239,10164,14698,947,1094,15741,396,5681,10282,19188,2679,13665,236,6294,19088,12561
7990,19706,1268,4612,8847,5331,19533,16824,5274,12833,16027,15704,5184,7092,3150,18246,16850,6082,10528
7991,2632,4767,7450,15071,18386,17829,17284,16739,14127,9983,8277,5153,7579,7725,13000,19255,13106,4174
7992,15168,17145,9037,5133,8991,16596,7190,5711,12775,13120,12573,4505,3148,14889,12543,2202,18097,13338
7993,2902,5185,19650,2196,5669,4782,15270,9083,10103,2297,6989,16994,9358,16556,13674,14243,10827,11276
7994,8488,1824,17463,2558,13019,8386,9179,10817,13204,19026,2747,12602,11678,13688,7774,8496,2432,8095
7995,12322,3603,5054,9366,4722,2996,10393,6676,12196,15697,18275,874,6103,12918,2952,8208,16517,17155
7996,9808,8536,10910,19705,17470,11940,3486,12848,14624,11193,5949,9020,10908,15456,2621,5098,8416,12496
7997,2334,14867,11130,3014,4385,17768,8858,8994,13603,1150,16974,2397,627,9859,13119,9791,13662,18934
7998,18083,7033,7066,8191,5221,2571,7681,11749,723,19863,189,8540,13093,13803,15510,3518,7650,19742
7999,15105,6657,8100,14030,3859,11083,15531,17491,614,16253,16203,13871,19278,19832,13405,6918,11375,17071
8000,15444,7476,10565,1461,18828,16486,13214,15716,17612,16679,4900,11791,1817,16929,16614,17187,19326,18554
8001,9168,15778,19300,17093,12845,1221,17375,2261,4045,2409,8225,9739,17020,3891,5473,9517,17969,6372
8002,12603,17601,4009,7669,7519,7351,1541,11061,19956,7757,16976,6025,5774,18016,18830,14711,8319,10759
8003,3150,1904,13917,13124,9877,3992,3232,17912,17496,9781,14712,7609,15198,4938,18181,8976,16156,17983
8004,18008,2753,6189,1280,7517,5651,17734,8379,5021,6156,16189,6175,2321,16097,7866,8948,19231,1378
8005,13457,17690,8178,16158,16510,13315,6844,19029,17677,12412,17739,10204,2311,10959,8592,14727,8082,18024
8006,6512,6871,8038,152,11154,17000,3238,12798,17440,2415,390,11545,19792,6350,8552,4253,13960,11711
8007,10316,17059,11315,16086,12303,14643,8011,3322,1836,17276,13963,2378,19827,6419,15226,8220,2508,9210
8008,5191,5611,1873,9988,5131,15637,6092,727,19660,13580,174,7093,659,15366,1672,2313,13420,3618
8009,9259,12443,17327,15827,16537,16402,9452,15582,16834,16691,2333,10436,5677,7071,14502,2928,8771,4596
8010,6332,3597,6815,6281,13137,4572,7762,4069,17796,17096,4250,3388,1960,15985,18251,4585,7358,3834
8011,6889,18986,18827,6252,2208,16395,17746,19534,5116,15313,8958,17136,19025,6681,785,9089,14448,17789
8012,19989,16567,7553,7245,12456,5341,2342,12789,6544,18168,6681,12261,7413,14756,13893,14946,1112,17110
8013,11910,11815,6784,5621,17971,2075,3575,9032,4084,11265,10635,16524,4686,2945,14355,1934,6938,13847
8014,9655,19560,1308,19383,4955,16891,17430,18841,8365,8374,12216,18491,11117,18556,18964,6602,2031,15823
8015,6427,15471,18590,10048,15199,5780,1636,12042,12760,6293,6654,10240,1420,2479,15051,12337,18457,19681
8016,3670,10338,648,841,303,9629,1764,4451,18284,6106,9207,14776,17088,2646,16945,6384,10088,9622
8017,16890,1587,19519,502,10432,6545,18894,9736,877,10238,14974,5052,17498,7219,16593,13067,16323,4217
8018,9035,8895,11835,15642,18902,18047,8107,13684,18160,2545,1193,13518,14615,8432,16897,11452,5180,11584
8019,10330,14419,11406,5811,2875,12914,4696,3768,15121,17091,4669,14040,1089,18263,13398,3140,713,3365
8020,13864,5939,7693,5889,16675,1839,13675,6742,9670,19768,18666,7042,19139,19672,12394,15006,17201,18411
8021,18496,3147,9422,12068,16382,18202,12226,10889,6004,4993,1100,6981,4434,18937,16333,15615,510,7031
8022,8288,10823,4926,3564,8150,17331,17768,18390,19723,6964,7356,10145,8355,18569,10545,10458,11268,10742
8023,18783,2879,15040,4079,4433,14276,5179,17120,2549,2875,17604,16817,2416,18138,391,6250,607,3024
8024,793,14016,7947,13449,16703,9810,7458,1013,13236,7853,5895,5071,9620,4644,19289,10633,17125,19583
8025,19855,3825,975,11021,3962,16987,18942,15756,12741,5017,10589,17455,16303,16568,13619,2445,6855,5117
8026,11593,16839,18168,14475,16546,1540,8922,4932,18508,4455,11749,14019,2791,2168,10500,2174,11709,8796
8027,3070,1851,2108,11937,4789,9550,15826,16543,4331,14569,5702,11615,18895,18967,11432,15422,12220,19677
8028,4122,16905,19698,8198,15487,6870,5367,6360,3724,11142,2366,1277,16761,2389,18870,2025,6438,13836
8029,18829,8989,1831,6615,10449,2852,3704,7903,8073,15617,15770,18159,12422,1694,6183,18508,18995,15586
8030,14721,5621,9693,13232,9638,613,13718,1098,3562,11970,1501,2258,16921,16913,12066,16848,3870,5410
8031,1649,5991,6918,13676,14603,14898,6019,13425,17621,7110,4497,2294,13608,10946,13678,18019,608,7679
8032,4507,9532,7727,16711,7433,4295,4090,13742,18628,16033,6066,1906,13981,8794,18201,18390,11756,10177
8033,8145,1923,12018,14573,11695,12854,2091,8273,12091,18907,14069,17739,3036,9865,10877,2396,16876,12521
8034,16256,11747,4006,1366,770,4803,15353,18703,10383,4304,1921,10566,16102,16736,1450,9950,12724,1656
8035,4988,2087,16092,9288,464,16082,14850,9393,7236,7106,10705,11165,6074,16738,5487,3575,18182,4564
8036,4640,15252,17099,9667,19150,3577,3793,8360,408,7182,18639,1708,14879,13571,19868,7786,18499,14158
8037,10456,17749,14707,10782,15870,4950,4777,1817,11300,12937,4615,16376,4435,13955,637,9116,18493,18884
8038,16535,7063,5477,2463,5968,12146,15972,15452,9438,17495,14390,8335,4117,10621,19371,1667,2718,9291
8039,6600,13036,11238,14605,13223,12682,8049,10145,2769,7362,10236,7184,505,17331,8285,9209,2931,16538
8040,4053,13286,11636,5835,19350,19366,9027,1061,10549,12614,2161,13595,17588,7633,6813,3612,13247,3297
8041,13439,15409,5621,2672,14889,14488,4837,17647,1155,7244,18762,18133,5866,4956,7588,4804,1067,16158
8042,3057,14362,5578,5740,19896,16696,16488,19441,8420,2046,3646,5919,19134,11298,7688,17717,4369,14612
8043,16555,8742,2973,1113,14372,14042,11141,291,148,4138,10641,15835,15503,1635,14428,833,11498,7886
8044,2043,14682,8771,7847,14829,16402,16003,3408,16449,7213,5530,1009,1341,340,17405,12344,9429,3413
8045,10644,17183,19473,2869,4355,9640,3402,12631,4112,444,1596,4475,14377,18078,16410,9535,13013,16029
8046,13943,6281,18792,18465,10527,525,4029,15433,19261,8911,14502,11329,10529,16855,11131,10765,4814,4256
8047,6328,19638,9054,9494,9611,187,16548,19315,4190,13764,12881,2587,7116,687,5743,2862,5019,7895
8048,1641,17360,11273,19244,8799,925,19271,19079,5897,12462,11004,9912,1796,18710,3563,5451,13985,9952
8049,138,8562,5896,6763,11606,2307,11909,17144,1174,10082,9299,9449,6190,1334,960,17395,12120,19880
8050,17070,11064,2248,7693,18803,18703,18781,18569,6398,7534,12207,10913,14159,10993,2775,2661,6473,14391
8051,10871,2825,19022,12748,15472,2340,4531,6754,5877,9599,5662,3682,11941,13967,6339,13200,12142,13750
8052,8712,16282,7648,560,2366,5601,3048,1516,1110,11437,5262,14960,5257,15929,19888,1408,489,5182
8053,15132,19838,4791,785,7971,10638,4655,8872,17240,6271,14681,19105,11216,9071,18638,12887,11837,3945
8054,1362,7455,17866,3720,8708,2773,11172,2833,5405,19291,14720,10357,19824,11358,18002,248,9365,3091
8055,8700,4986,15120,12868,8928,5449,14222,7471,15622,4087,9339,12413,18497,2400,6353,1207,10734,7685
8056,1530,14689,3914,7950,16147,13297,14839,6305,18652,7746,9636,4701,4016,8003,18301,3700,18210,6215
8057,10803,18030,14096,17517,4427,16743,13308,11756,12517,7876,15116,12667,11840,6489,16397,5146,4571,1716
8058,18747,7646,8249,12175,8246,3486,1675,250,1372,7691,3882,10521,14777,6256,12541,7051,8490,10135
8059,15015,10577,2375,15691,17292,5361,5046,11683,472,19393,7671,7080,7433,17464,15925,12494,7162,14285
8060,16732,10827,8316,2462,8053,16776,7907,11945,12878,14940,19538,17427,2054,10282,14981,7539,17019,12666
8061,17456,17692,11576,15247,12385,14430,648,9201,19178,12436,8286,19656,7250,5816,12249,15759,6393,11565
8062,4646,15620,11207,14009,14764,650,5148,11899,2329,16685,8466,12159,16326,7377,13949,17962,3218,19454
8063,14580,1901,7439,18083,18967,1724,18335,7948,8574,2032,19393,11346,15357,9065,12962,2418,14338,10183
8064,16390,9877,19110,12417,18529,16527,116,16965,11705,8821,2273,8493,7561,18392,14582,2298,10241,16399
8065,1556,17684,7341,14890,585,4185,1363,11132,12296,16013,8726,6644,494,2357,8271,15402,14924,15013
8066,6766,5600,1969,19777,12072,4197,8206,10058,13148,8591,793,4854,8144,4060,15164,9194,11304,5780
8067,10738,3325,15028,16296,14349,1076,10356,7734,100,12103,10378,18466,7450,2263,13351,9930,15258,509
8068,13899,6589,12564,15161,19629,19684,17532,19312,3537,12526,479,5068,16245,8067,1823,16740,17570,12841
8069,14090,5863,5618,8927,526,2840,6351,5468,5477,17042,17068,19246,19709,17535,5084,3901,2845,17557
8070,8040,16145,14105,11997,19885,2223,4805,3799,10452,3479,386,12356,4345,7774,4884,7764,8519,2813
8071,14392,1121,11283,12878,1298,10677,1669,16372,17590,9886,507,2590,18415,11363,3860,12435,16555,9647
8072,1972,7218,7987,10031,6845,14717,17228,18447,14175,1147,13456,16292,17438,5656,5824,11344,13884,4828
8073,19240,10312,16940,5833,1592,4329,18470,4915,4580,2044,13233,17986,15642,19144,15200,11222,14313,10627
8074,11777,10882,6656,17017,7924,16399,15816,8445,18716,11955,6311,10398,9314,8305,10435,9422,11764,15734
8075,6988,5168,3591,16499,16648,15104,2218,1060,11293,5827,3726,19076,14233,6823,18361,10893,3856,13850
8076,15231,12157,13212,16268,7254,5260,3905,15680,702,19827,4864,817,10784,10881,15293,14446,11785,14520
8077,14403,10861,5296,12207,7993,10244,15719,18682,323,12134,19910,13945,5026,14399,2154,3703,12596,18585
8078,14956,8876,2670,14505,3325,8801,13022,8735,18800,17056,10233,4091,12818,19594,15816,6793,3715,8157
8079,10756,4308,191,12722,16073,9096,10216,15238,10702,14382,7794,2863,17812,4389,11292,11267,13488,10275
8080,12558,16180,16019,17792,15111,3677,12094,3393,14331,18531,16973,16024,7588,18966,18695,10190,3185,16343
8081,971,8487,5154,2738,9387,3564,13129,1989,14115,13844,1285,14952,9486,539,8088,659,5629,8912
8082,9398,17427,13624,8089,6810,14550,100,1681,18995,8366,5941,3762,16607,7208,689,9319,11921,11212
8083,2684,10225,13302,19903,15778,1872,5562,6758,11916,899,1191,15002,7125,15005,16672,9841,13569,8398
8084,16343,15136,3147,10652,11060,14774,6968,16269,16757,7720,13620,1363,11630,633,1941,9606,8681,3117
8085,6958,7617,17688,2570,10808,11921,4330,3457,17787,12166,16251,2814,17984,16387,11769,11604,6826,12490
8086,2949,12501,10103,19263,10256,11063,2272,3943,2063,2238,19091,6367,17682,184,16958,8675,1994,7222
8087,10676,12276,14039,2316,368,13613,19024,6071,11923,9380,13278,636,12921,2586,9353,17785,739,13723
8088,669,18456,7500,619,9419,10741,14193,913,12495,8017,12485,18786,7492,512,19098,12366,2568,11236
8089,3180,15497,19403,19791,19298,1565,13412,7260,4794,8703,1837,4198,8198,223,11092,1943,10249,18639
8090,7133,11071,8316,3603,5560,7030,19383,7472,17378,9941,7079,5094,1188,18998,3690,8134,11225,18516
8091,948,17095,3885,1964,14836,16203,16046,5702,16843,12163,454,3438,11136,19152,10016,1428,12349,16115
8092,9157,4677,7067,14936,16102,19113,3820,2223,19296,15336,9861,510,12374,11106,11499,4758,11277,17274
8093,9548,2240,15361,18684,11226,12012,18011,16463,8161,5675,2175,12496,17044,17545,12293,16277,1653,3100
8094,19689,11761,9185,16465,2588,13611,19324,6013,17210,11602,12784,12009,14395,18236,1438,12032,12047,19282
8095,3168,7118,6646,5029,8651,18663,817,17243,12795,12199,7855,10714,19614,7404,1198,15414,13058,14885
8096,1097,19011,11386,13515,19221,15341,18568,3917,15813,157,5688,498,19400,12478,17915,13820,10694,3996
8097,18266,8947,18917,7668,5739,15477,13392,7916,17023,4980,7308,8636,9596,6800,13068,4027,17425,19160
8098,11385,13894,13926,17251,10283,10988,10741,3756,5326,8976,622,12942,18556,17083,8213,8467,4532,9561
8099,6456,18106,7634,13994,14586,2384,299,4522,5319,190,9726,1234,19705,17390,18216,5077,19765,10518
8100,15382,10068,18355,15627,4621,14873,5929,2456,2522,11105,4489,10600,12367,8746,9781,2787,12617,17109
8101,14135,1640,5593,17482,17246,12120,16549,4450,13888,18271,6901,5800,3767,3639,3731,8447,564,896
8102,1575,12403,12749,3358,14762,7629,16758,13988,18429,2538,11040,14200,19145,2930,13339,15949,1569,2467
8103,11527,1641,19808,18349,17956,19430,14873,2735,11764,14916,1053,4863,11392,7840,4884,985,18216,17775
8104,17720,7847,8476,15015,14639,4385,9129,13986,18772,7021,3804,2487,17772,5310,12037,9092,17271,8250
8105,9589,1812,6802,16813,19965,7122,7761,19211,17756,19056,13943,17937,13057,18771,10670,4116,12080,19633
8106,2378,4568,17659,18811,13377,1447,11922,12164,17713,7081,17693,18549,19950,18113,6660,15499,11332,12088
8107,1586,6322,12793,17397,15781,17115,17306,2832,4272,14566,16230,1350,1987,6535,9376,11988,6256,11647
8108,17117,3013,19635,4299,5427,4104,3736,19188,19638,7186,7196,12915,1929,17670,15346,19669,6187,19690
8109,2743,614,12135,5559,17566,14362,13010,18167,8818,18292,14746,9967,1480,16688,17178,11906,19055,3115
8110,14768,18797,1221,1877,13019,11622,16963,10563,1336,12867,16805,4644,16431,6396,19975,7103,14139,9318
8111,5600,3716,13081,3715,2542,10881,6488,12952,12838,14348,7262,13521,5062,11288,2994,19421,18297,17686
8112,16769,17551,5973,6758,13891,1860,10386,1238,2851,19699,15948,10527,18026,15433,9245,13249,17103,13936
8113,10587,12421,14985,11004,3306,18574,5315,7812,14925,11295,4981,12208,612,5201,9222,4909,1439,14685
8114,7913,10614,16207,9459,13426,9237,16797,19242,13562,6895,11412,9376,9043,9456,13085,9540,14988,11854
8115,8437,10638,8170,5774,149,14790,16111,4177,13318,19399,6911,4461,14913,8467,8420,5706,1485,1650
8116,4520,10281,17430,11442,6320,17352,12554,15043,13504,6951,18561,6289,652,233,5454,19530,9074,16644
8117,2105,5477,13903,17519,1496,9574,15393,12073,5079,3840,6182,2326,19001,8664,5622,3711,190,13662
8118,13679,9044,3875,5063,13203,509,4113,6550,11517,1288,18286,3495,14676,1695,16727,12231,17011,7921
8119,14455,4068,18644,6114,7250,17579,8917,10264,8517,19146,14500,17837,18771,6488,11645,9361,19967,9694
8120,2521,19003,2341,17415,14746,10783,9021,3267,1693,18655,3638,11461,4496,11945,3737,12386,19157,19432
8121,19485,9239,17455,1809,15351,1073,15299,19729,6621,5219,1705,8123,677,17178,15932,5500,9883,9950
8122,6227,12423,16711,16192,8680,807,9855,17717,11108,15069,3875,19743,938,17563,16938,16331,10245,16967
8123,7073,12299,3051,8125,4178,1855,5203,10053,382,1779,13172,16674,19500,10652,10824,13003,15920,13517
8124,16530,16087,7529,16541,3212,5815,14055,14256,4147,13574,7709,18325,9217,3301,17392,12137,5566,8510
8125,15375,12470,5135,6334,14943,17312,5246,14775,10947,8351,3202,8123,6599,16216,4743,16390,10924,16809
8126,8344,11427,10061,19332,3172,12060,5674,11271,2233,14927,8752,10281,5770,8168,10834,4216,4963,16650
8127,17762,11198,7609,18480,15717,14343,18078,18062,6980,18602,10718,11164,1198,18916,16940,15207,536,14034
8128,3585,315,19001,13652,18691,1538,5658,6787,9387,18375,9584,12984,15110,16563,2667,7635,15097,6950
8129,17464,12175,2527,1623,2823,19907,18897,8414,3014,12704,19449,6501,2947,1509,3091,10507,3375,16775
8130,8126,14060,6975,17356,18966,15858,15386,5184,14599,2365,14782,5647,14121,8254,13269,9872,15305,6589
8131,10585,8983,11087,16071,4057,8025,16494,9109,19967,7342,3360,15161,4986,5424,4001,8656,5348,9399
8132,5360,7686,7413,13978,560,1378,16536,1683,14148,13467,14050,9973,3831,18285,10892,11993,12620,10596
8133,12114,538,4686,9320,16668,7331,11585,6639,10915,4963,1626,6005,15607,9448,18774,6601,16321,13805
8134,12342,9070,19401,4769,635,19862,17303,3735,14234,8011,7009,6904,1868,16314,13841,8738,18260,7412
8135,10233,5182,6875,3398,18483,5249,7551,8371,7557,10284,2462,6525,13382,592,6409,14664,1591,16493
8136,11910,2213,19802,11620,19242,13859,854,17273,10278,5447,3143,17937,5958,10553,4446,14327,16083,12412
8137,12628,2562,12071,11303,8514,16397,5506,537,179,11885,8856,1686,12051,2737,539,731,3299,10191
8138,15536,11235,16285,10574,10748,13956,18740,6551,7649,19312,13324,284,3684,15452,15839,19622,13135,15730
8139,17991,5603,2538,1522,5920,15047,3264,14205,4519,15172,503,13170,14747,6123,12766,12756,13145,7216
8140,1894,19229,14408,9622,1905,17184,4356,10097,2819,13389,4636,9396,8708,18003,6351,944,8741,11744
8141,13394,15520,19498,4594,19386,4783,3336,14573,19791,14969,3269,14404,15042,18158,14965,11539,11078,18656
8142,17494,8673,10658,9919,11814,19921,15024,17535,1982,12310,5361,12599,15182,14446,1387,13416,1015,13633
8143,6368,19439,16225,3515,14112,16734,924,14969,1170,17379,7656,6760,18278,1498,14347,7121,257,594
8144,3454,16861,19130,8951,19943,19059,17683,289,18004,13615,12411,17638,14552,1764,17719,14553,9118,14000
8145,925,6404,12832,9093,8201,5718,13671,13693,11418,9460,19610,2179,11013,4506,10451,3751,621,12331
8146,1101,1343,18631,12867,10013,3917,4829,11951,5844,17236,7124,2749,18679,4913,1861,12282,4037,6837
8147,14075,7775,5318,5963,7879,10991,11588,12802,3153,11315,2924,18402,2005,8258,12823,7070,3499,723
8148,2983,9013,17627,12218,9221,17887,4057,16787,2576,1771,18930,19611,6470,7513,8629,7499,3619,4417
8149,8624,17004,13959,11971,11915,10464,16105,10634,1093,3942,13601,11362,1253,679,12937,7045,16262,7727
8150,2272,3133,10475,8426,5023,10537,4391,13757,2863,4928,13132,4619,5842,1903,10178,17979,1030,6289
8151,11974,12723,15260,16008,12942,17626,8935,16380,4411,17838,2342,11656,19696,8371,11966,9715,4033,419
8152,13919,6837,16877,12034,18137,16109,14097,12790,14716,887,13356,4385,16574,3816,668,10383,2422,2422
8153,1891,7542,1200,7857,13076,4652,19131,6519,3300,13415,4008,9150,6172,12939,12942,19973,16665,7519
8154,18416,16982,10498,5443,390,11453,1972,5389,4272,10745,7865,9467,19397,3895,1362,7935,2807,14890
8155,13159,6044,13186,16366,10605,10761,564,15368,3771,1695,9843,1487,18415,2464,19022,16410,1085,12218
8156,13573,6078,11006,8958,16096,15848,12760,13378,8267,2990,18524,3414,680,3080,5310,354,6580,7508
8157,16503,7770,2640,12831,595,10808,4374,4318,18072,19724,14595,17642,18960,15990,18407,16757,11588,10989
8158,1468,16346,1505,767,8017,15102,6550,9440,12095,3442,653,6026,5161,10740,9045,5073,13213,19940
8159,13368,1099,18105,4654,1320,11844,13051,19480,5106,12088,8449,16470,1390,17702,3676,14535,19741,8375
8160,5548,7432,6655,3110,16779,7575,3913,12776,12445,6802,16097,13820,10455,4863,14117,14973,10115,11696
8161,11465,134,12268,11027,18599,6896,9716,13603,2883,19869,1268,13036,2416,12157,19710,14064,6121,13836
8162,10193,4179,2821,11742,16553,19377,8765,13267,6098,2216,16687,8082,11822,8044,13754,1054,18368,6091
8163,6020,5529,2104,7872,18715,11434,13046,12743,8598,6427,4983,5281,2566,15148,14011,5668,10959,2522
8164,14558,14638,16894,19082,231,10321,1107,2481,1214,19254,19013,15752,10298,14964,13577,10836,5097,3564
8165,9401,9526,11773,8186,18396,948,18406,15148,18149,5953,16952,9169,11669,13681,17752,14510,8798,2364
8166,8153,14560,11972,16610,782,14618,3790,3894,2920,802,15567,10609,15042,18662,10798,18693,11094,16366
8167,19432,5392,2952,13495,2076,721,14084,13163,6245,3922,11137,495,3621,17252,19079,5004,13970,3365
8168,8228,10615,6434,2135,4471,5919,1166,8736,19522,16411,6075,6739,4157,9906,8367,13785,3641,8292
8169,18041,11419,10729,9001,18185,16542,13309,5647,13540,3373,5926,18469,9233,16787,9173,1856,14014,13826
8170,287,10372,6153,5399,18903,12805,2494,13661,11495,7609,2412,14349,14965,18482,15752,1525,7881,1911
8171,10839,4769,15917,5724,19355,11352,17567,8565,3742,13573,4717,17767,12274,7276,4760,3841,9071,1426
8172,3962,8500,9089,7374,8281,7927,12322,16039,846,13783,6223,7796,10302,1747,2468,8832,10673,14233
8173,418,13736,15971,14951,12412,19973,1283,18034,964,15836,17958,15912,15693,4415,8278,1144,5602,19235
8174,10662,9870,3282,4492,10941,6995,18108,9260,13935,16181,3117,2741,9057,14461,5930,9960,11180,8515
8175,17090,12040,11746,105,17643,10513,2728,14138,19336,19080,2049,12947,6654,17379,15897,16970,15931,13933
8176,13470,17185,6622,16871,9542,3084,14423,5111,11169,18069,16074,8743,19257,12119,16614,18113,1861,13061
8177,14106,14406,9868,10178,7426,8389,14650,6047,19071,11623,16198,13364,19553,1740,18082,19275,17287,9088
8178,16390,4070,13292,2306,13116,19142,19989,10074,19750,18459,12119,15652,16525,8896,11070,8469,14403,17783
8179,389,402,6958,12507,2278,1210,2684,13875,9299,2287,2500,16414,13787,6594,9745,9270,4585,17196
8180,4330,15701,7190,15919,15283,19360,17714,18518,4670,9399,2645,2637,15985,2308,13906,3460,2544,10188
8181,16524,11925,17565,6713,5295,6230,16649,16210,2439,1837,14731,13082,19702,14193,15216,928,5343,17430
8182,12560,9170,3348,10080,14101,19125,3959,8773,10703,510,415,18293,447,9004,1208,11139,10584,11712
