"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
4132,10741,3685,6632,3101,4814,1430,1856,6171,8028,17165,14436,10499,8110,16103,13380,3006,17985,18191,1431
4133,9620,1840,19244,11074,18218,10892,16268,12563,9428,12008,10366,8054,8391,3942,17289,9198,15611,4093,6992
4134,19073,5707,19171,12165,18226,2054,11842,12255,3146,14149,11330,10852,10231,6393,14595,12839,18606,18479,16860
4135,16470,12071,2411,2378,1403,623,5032,6895,15574,7919,809,19481,10777,1874,13344,16979,16415,11246,8804
4136,17261,6031,4820,7114,422,19791,16227,13299,15184,3756,12970,17118,11024,11070,198,10451,7150,17171,4505
4137,19224,4336,8026,12996,9828,16153,16236,3212,5123,14962,10588,10448,11302,13355,9602,7213,19110,9222,19332
4138,17427,5272,19332,15480,8985,17967,238,14065,16242,11880,3445,12973,7917,10087,7872,13303,13290,13024,19071
4139,2707,17376,10130,17149,11626,14438,2034,16600,7365,3367,13437,2920,11286,10359,6568,17047,10060,10125,10111
4140,6933,16985,14194,14867,17295,18638,4314,4080,1477,11613,14196,14419,2737,11893,19551,11261,3104,13388,11041
4141,11711,737,4859,13908,14511,12481,17303,5060,19183,3115,2426,10716,2925,14146,2551,895,16358,15944,8937
4142,13680,14952,18035,2372,6570,3080,9156,18492,1460,2495,19613,750,17588,9082,16312,14287,5123,19860,235
4143,17393,5831,4515,537,17961,7479,8944,17057,16216,5948,16986,15354,11853,4855,749,17948,7525,11065,4812
4144,17988,10340,11101,15210,16636,3036,19102,19312,7743,2206,4375,3029,10560,3874,12189,6972,13235,7418,10201
4145,5992,1001,11931,6685,6185,16401,11081,13990,13131,15749,7191,668,875,3541,1093,7502,17559,3888,13842
4146,12284,10083,19472,6114,875,6615,14530,4855,13280,18987,10595,4066,9752,10632,2750,13015,9611,18862,6607
4147,5313,14379,8580,7713,13154,4980,9466,9549,6279,12914,8894,9245,11803,19040,18190,1537,11139,11264,2561
4148,16617,11114,4705,4085,11932,17894,11571,10027,16426,5364,19579,18514,15722,11371,5240,11050,6791,19991,8641
4149,16143,3984,18177,7863,17882,6166,19610,4912,15506,6977,14873,15548,14287,3329,3175,5412,6299,5399,5074
4150,6020,11650,286,147,12311,775,6795,8083,4644,13922,16865,17600,5760,5946,1467,12802,2602,15892,6594
4151,14254,17919,5162,434,18988,13924,8464,14142,12774,19566,4990,11391,4531,7462,13202,2474,14665,16954,4418
4152,9240,10999,11459,5605,7826,11042,1879,17607,926,8629,14244,19161,12795,3727,7312,1372,1872,3251,6021
4153,14619,13952,19736,13863,14464,19167,13868,16236,14822,5206,9271,6189,2949,18195,2998,433,718,19812,8678
4154,17651,6094,252,5399,11054,14743,5830,4299,13356,10174,16344,3419,19608,16066,2286,9255,14932,12752,3454
4155,2781,6339,11919,16991,5116,18197,5066,6017,6615,918,17484,19002,17533,8074,12256,693,18627,3402,12781
4156,11716,1029,17361,9730,19210,15171,16456,1564,5434,259,19722,16082,15296,13872,19580,12956,11712,3727,3943
4157,2932,17368,3905,15149,8461,6769,6166,2607,4884,17440,16901,19825,14215,794,14251,19910,12294,8152,14766
4158,8267,781,8271,8918,6911,10423,11661,17851,3885,4558,8152,9028,19588,6322,3556,13704,3124,13095,19739
4159,6069,6384,14817,17880,4897,4815,14605,17591,13611,9139,8027,14792,14562,9480,5122,6111,18944,7059,10511
4160,9341,15980,6547,19957,19658,4584,10044,762,1126,2440,11857,2537,3393,16906,3377,12601,11825,13038,8562
4161,7565,2474,17449,15640,8917,10155,4729,1198,8667,1868,3602,2583,9748,4607,18053,10244,252,248,2674
4162,10774,2523,19209,14313,5396,9931,10516,12800,8877,10553,6610,238,4839,19583,9425,13175,2989,5000,5089
4163,9454,17817,15052,17347,6069,3565,16984,10372,7999,2583,19215,13188,3678,13255,15352,7896,16544,12484,3145
4164,1064,9363,5020,11391,6921,13262,8707,16363,5762,4498,7250,3904,4478,3731,10187,6575,19464,3535,9567
4165,15650,9570,8262,4583,9163,11503,5037,9901,16917,1852,6126,17743,10627,7969,7128,5141,619,11415,5667
4166,8556,12661,14313,11568,2316,3263,1072,8630,12684,9743,17691,14705,10940,18435,19568,479,6167,16339,2570
4167,6596,9489,6136,10282,3569,18284,2250,220,19651,9974,19861,17930,1646,11478,18268,11727,6184,19838,19810
4168,10526,13426,13155,19968,6670,12145,7616,5094,6257,4548,236,9549,6320,10413,19793,2338,338,426,4724
4169,3278,8682,13353,18343,17441,1329,12183,4314,4135,5440,4754,4384,5262,15629,488,7450,180,3800,11617
4170,2633,9053,296,12817,18448,16399,9920,4818,17237,16145,4788,4098,13768,6915,7433,545,10445,4364,16962
4171,15430,9623,11219,9728,4683,15906,1059,9782,17440,16503,6005,3985,18323,15937,3573,12512,19616,10190,13843
4172,18191,5417,12176,3822,19928,9868,18448,3716,13646,9001,14210,6502,9435,11151,18331,8572,11635,160,4224
4173,8301,6548,17251,6170,8810,6308,4098,13152,2663,11160,5746,15367,18294,1411,19714,10980,10162,12080,9174
4174,9274,2845,4307,8278,14664,19366,6485,19556,19725,4842,903,4064,4998,7486,470,14034,10402,9321,7720
4175,8785,10225,13217,12076,7014,16484,19770,14453,6994,2197,2935,5223,15438,17098,19713,1873,7213,13264,4129
4176,5341,14440,17374,11319,2542,3057,19574,9458,16234,5364,10604,15360,3441,11917,2400,421,5436,10104,750
4177,15492,517,4928,8724,17040,4385,7542,6984,5596,4904,16554,887,10101,12475,8647,4134,3456,7704,11741
4178,11781,9538,10569,10083,19137,19302,11563,1897,18862,15839,13438,17906,3335,13770,14134,15264,9414,9763,10731
4179,17543,6445,18724,16262,6860,1304,15102,297,18966,2250,336,17335,10820,3985,3645,2981,1032,18577,1535
4180,9391,19735,17683,16254,17561,14108,11423,13143,15454,6593,17415,4556,386,9509,13888,5064,382,13465,1918
4181,11710,13075,9703,19599,854,10323,9437,11053,9677,821,7003,259,16875,1954,8004,11914,14424,824,7900
4182,310,10588,19782,11738,14105,8005,3083,17815,2918,4402,12599,5685,11311,19978,14756,18067,3064,18328,1817
4183,12435,18822,8162,1567,538,14881,5908,15342,17679,17645,17523,14330,815,4609,13070,12433,4389,10621,19638
4184,19983,19170,18411,7961,18356,5774,6359,12857,9725,2881,10793,5691,19254,13754,7890,14804,4328,7637,5284
4185,6701,12433,12860,4824,14361,18236,6291,14415,16538,2226,17945,16363,915,18644,14842,12476,13620,10528,6681
4186,19285,10902,11428,12541,18164,4310,2004,9416,7236,17069,11643,1687,15049,189,19826,7559,18286,10122,17700
4187,15085,11211,5342,3323,9398,17454,7832,2285,8118,4404,14602,5647,975,5332,10240,9800,15390,884,18600
4188,3570,12485,17550,4283,8818,19143,11497,16346,14716,1720,17990,11699,5956,17894,9518,13822,14092,8796,3144
4189,9216,3336,1938,15009,13103,5092,106,4500,11630,18106,10183,522,4773,5275,17229,9464,6174,6934,13679
4190,17016,5998,18863,16165,4031,3587,6159,14590,342,11948,6433,16703,17414,16724,15102,16315,17455,11115,19863
4191,7987,723,2860,13945,2699,9901,15062,2044,12010,1703,2163,13018,2313,18964,5526,19335,18971,277,5216
4192,7541,10880,18215,1638,19214,19653,16919,7679,11890,851,9613,16822,4107,2960,5822,8200,18528,19568,8367
4193,6690,13595,17334,7833,16139,1510,4961,12048,4065,2397,4484,19436,19490,13804,15190,17053,11016,5088,8322
4194,15936,8837,8575,8124,11165,3127,9538,16550,11680,2018,10298,8417,9262,2463,201,15061,14623,5692,3885
4195,18573,5329,15902,3934,818,8769,7339,19532,17859,3517,17182,8434,6597,14723,15574,7742,781,13383,1081
4196,3270,2153,170,15434,8064,8231,9239,970,19563,5871,1486,5768,1304,2848,2096,16819,8934,2464,4794
4197,16881,715,7659,1949,5199,7120,16166,19037,16589,561,18350,1820,17188,11623,6863,8091,3539,2664,3097
4198,13258,14553,14160,5620,3170,7617,7933,16906,9851,4621,14106,12121,2115,3333,7757,13780,11312,15092,6743
4199,2410,14864,16271,2549,4975,160,15819,8258,4922,15582,12585,19183,17076,19655,16792,6271,8706,14741,6140
4200,15522,14869,7060,2537,3084,19224,12798,5367,13694,17287,16612,11111,7488,6758,135,5983,3448,17394,17912
4201,15468,2145,11242,9588,5342,557,9547,387,7041,6495,7517,19389,11599,5322,15415,15692,3337,10397,3698
4202,7858,3571,7871,5486,1725,13644,8504,8684,14720,18822,19424,7051,8211,7374,8536,8481,5384,3701,15060
4203,11428,6568,4278,1116,4851,15481,8930,17907,489,9274,15886,16598,7438,7609,3157,1983,1472,16694,9225
4204,1199,4835,18658,439,19048,3696,5401,2874,16556,12712,1533,17586,7767,13248,6519,5127,10273,19987,678
4205,1336,10578,11005,19304,19166,7007,3606,3850,15217,8841,6595,4022,9572,9407,2196,19189,14904,18369,18159
4206,12272,11526,3192,16846,9398,384,9514,18483,8927,7815,9619,16020,3911,3709,18210,3988,13330,7563,19060
4207,13985,9654,9869,11578,4702,13835,14874,5527,6516,470,2719,16352,12171,5436,13954,334,17481,10545,18856
4208,10276,12081,17318,18817,1899,1959,19050,13164,2509,16507,697,13896,4190,6837,6804,17210,7852,2629,2129
4209,19252,8481,10618,2833,4507,14330,5821,6823,2557,17670,18095,7060,15487,14053,15815,17064,16343,10717,11782
4210,2534,5756,3217,7401,19042,19907,8482,15091,18157,11785,3721,10315,4999,17769,16619,9611,9732,6798,8480
4211,6618,6910,19659,12041,308,2060,2432,18091,2895,10164,4490,9780,4507,5309,11509,13466,12703,3732,10591
4212,6044,8442,5844,2461,5833,17228,17212,5651,13224,5966,11017,19737,11924,13030,17985,14639,15634,12066,10770
4213,11720,17862,18077,15820,10205,7675,19804,11442,18498,10178,2427,19923,4026,2150,18306,4047,16889,17228,8275
4214,2102,6957,7399,7548,14499,1854,19453,7526,17074,6985,11437,7308,8578,13359,802,3555,15432,6797,1988
4215,4129,1058,11490,12612,18956,17611,13200,14724,5251,14624,18278,18503,6963,592,14334,19808,4152,16279,886
4216,12174,3135,19021,628,941,4320,19725,7575,2991,5095,15893,4654,10149,9836,16564,8619,14135,3718,5420
4217,1218,17627,11043,4327,13876,2120,2745,8242,16314,19456,10039,2814,12848,11654,17065,11242,4010,12007,15395
4218,12995,15816,19063,17625,4414,16443,18693,6759,12652,5359,9094,5389,4767,517,19510,15179,5493,16967,18915
4219,17920,11601,17690,14923,15408,3765,8129,246,4863,5547,16003,562,18645,15656,11997,2232,12631,4037,15411
4220,2837,3989,2002,5899,14223,3318,1275,14948,9875,3430,8230,10811,19872,7052,15108,7289,13670,2086,9010
4221,15226,9101,14117,8739,7020,16508,13832,8502,2920,18293,11431,5958,18594,19257,2083,16821,19750,13106,2724
4222,2204,3684,4616,15034,13984,6772,10828,3676,564,11118,17057,4884,18126,3797,744,3402,5665,11850,156
4223,15244,18416,6030,7038,14256,13661,6418,15307,15705,1971,7921,16000,16431,11303,14328,13017,15111,6721,13355
4224,16252,14033,13486,8128,10620,7276,13931,17688,6264,11797,11837,12394,9293,3324,11672,2360,5869,2468,6737
4225,13486,1667,4904,2391,15186,12234,1200,6559,14528,609,2746,5142,17279,1826,13008,17903,3029,15048,9212
4226,9630,10444,1391,8053,7213,11953,16476,6529,1982,2259,3061,9038,430,19875,14943,627,7892,6325,5021
4227,12134,16683,13787,9699,12633,5339,11050,15892,15360,11133,18087,15347,16025,806,11825,4250,15407,3882,4519
4228,14230,13041,4291,17006,18266,15916,479,13413,1164,3766,5898,14643,10501,11554,6860,18994,14619,12770,18042
4229,11099,7135,12240,18408,7678,17450,14755,14355,16456,944,1146,15125,17414,18267,4523,9729,19956,15060,7923
4230,18463,11864,14936,11190,15724,3740,6687,15215,19257,17995,7888,12674,1824,9274,1414,10695,13281,12881,15989
4231,4964,3754,12640,13510,11114,7222,17177,5535,15471,5490,3484,12868,5598,16524,18775,17677,19189,9175,282
4232,6664,1124,4315,8509,1943,5660,10986,14356,3614,19123,7575,7751,11138,2075,16979,17760,13042,19713,16391
4233,6941,15183,6645,16543,8901,13323,17551,10148,3134,13716,5774,12675,5569,6826,468,2636,18957,15979,2444
4234,5895,7284,15976,4956,4405,9340,10351,10821,15044,571,2537,9148,13696,720,2879,13384,5613,3868,17599
4235,19987,4685,4210,4690,16040,8913,8790,8123,989,9609,2230,6065,19773,14733,19563,14837,19314,7651,8081
4236,10040,18930,10243,9648,5179,15505,13244,19994,18032,5990,12016,5988,5739,19197,2244,17223,3008,11902,2591
4237,9197,6062,11675,17809,19589,7756,5999,4789,19980,2056,11263,13531,10887,17239,10333,13764,15847,19675,13207
4238,2395,8672,817,4553,6701,14775,978,19459,9190,5342,10701,15975,4846,17527,6169,9775,15132,8674,15494
4239,2400,8591,12443,11681,11712,1477,12932,3394,3488,15351,13259,17533,4434,6103,4617,6430,11081,5176,14360
4240,5135,16108,18553,15590,13133,11959,9566,19806,7118,12771,5493,12642,1487,16091,19181,11296,4785,8309,3997
4241,3781,15207,9041,4190,8733,13113,6221,15855,19641,8762,7640,1180,15005,16581,17402,13047,1052,10498,12641
4242,9699,13475,566,13900,3652,12527,9900,19659,3961,11771,9638,8362,3556,18912,9707,15387,15712,11689,19851
4243,8665,9305,7850,9694,16788,18382,9033,2074,1678,6151,6466,3506,329,8751,8754,7024,2842,10377,17839
4244,11024,15490,10998,6298,6039,17972,19341,15405,12557,6232,13922,1095,11014,11779,3270,8889,17931,6694,6777
4245,981,4724,15992,9429,17228,14294,10694,14098,12653,14075,11927,11301,10271,11595,11500,6580,159,19361,3062
4246,15393,16044,17670,15729,12008,15258,11204,16209,11679,19535,7712,16943,12591,3792,13617,6233,1958,16777,10842
4247,10570,4485,16971,15852,15931,1083,5438,2531,10413,4469,14337,8072,16861,15887,4241,17793,14304,16198,18482
4248,16914,11230,9182,3719,11623,3968,12950,190,761,18362,18968,12982,17330,19535,3954,9006,15345,9877,14435
4249,1715,1354,3618,1133,5999,15833,17266,14926,10063,8490,15420,19436,17882,10772,4863,2531,11858,7173,18854
4250,8775,724,4718,14287,17644,18381,5241,5021,15775,6089,13551,18490,1129,12059,15452,18537,830,3230,4211
4251,12088,11968,3124,6968,6939,3896,9869,17616,275,15582,19046,5838,757,16155,5881,14809,15979,4092,3290
4252,7415,4803,14141,13842,19721,5131,12183,18229,15255,16588,19244,274,4235,17164,2648,13995,17362,10144,13070
4253,10620,7959,4200,5542,14481,14776,9076,16671,5640,6056,13487,14328,9022,13251,14590,18117,4772,11902,14837
4254,10969,930,2157,770,14409,15255,14069,1482,4634,19943,17970,6811,2888,6982,2274,130,12851,8476,15725
4255,13282,2486,8854,1665,17692,8607,2881,2878,10690,14330,4981,14659,18758,13725,11392,8194,5444,9744,14872
4256,18043,11715,2271,134,4849,5959,6910,3917,18200,13773,16223,1923,14309,19002,9961,16980,14649,12517,4410
4257,7838,14993,7574,2439,13397,16890,15371,10283,8821,12471,6607,9883,11867,5796,10330,9327,7387,13382,19301
4258,6981,3527,16873,6804,5560,17458,15197,1539,4434,13360,14401,18305,8177,19854,18946,8048,15116,2715,2281
4259,8034,10782,10879,1680,7037,11445,14024,11310,16738,1627,12264,14822,7978,13487,14861,19159,5391,18634,7073
4260,6087,18323,12922,12438,8598,16633,13650,12860,2780,1202,17105,4831,8101,18961,13695,13217,9786,347,1037
4261,12407,15561,19630,12342,19835,15033,5131,11194,12257,3754,991,6836,11985,11442,16894,14431,13621,19253,3133
4262,7230,7051,7449,2531,16131,9235,4466,2905,17415,8581,16412,16931,3538,5298,18603,1655,11566,7666,5625
4263,18119,7834,11406,18134,18424,4821,1358,942,2504,2004,6292,4758,11801,11693,2698,7431,5156,18399,15056
4264,11596,9736,1853,12477,17050,2017,15412,12043,3956,19790,19900,16810,4327,15263,3328,16675,3035,13232,17175
4265,5391,481,7850,19850,15932,9984,9085,8522,4031,16557,14705,6937,11326,14230,14188,3499,1344,4818,668
4266,16213,7038,17953,17000,2421,8775,3788,10571,5672,1056,2055,18786,920,18767,15102,6708,11735,1701,11187
4267,18238,19186,6848,19811,9759,8109,13410,19172,7870,17721,4225,19001,2397,11950,17654,10184,3431,7012,2476
4268,13609,919,14351,19823,3142,12320,5114,16663,7021,19918,14052,17558,7513,17230,10272,19001,12018,14520,13332
4269,13445,11147,5862,208,15269,3073,719,11448,594,13147,1870,5988,1853,1243,9679,707,15055,17639,11976
4270,3532,5554,14757,18330,17556,3875,12490,9885,3599,10884,7022,16815,4224,4325,1220,7660,5984,3781,15787
4271,4612,16367,6321,9712,10824,756,10708,17276,16578,11520,19045,19014,1995,742,14758,11456,3240,2804,16664
4272,12216,6529,9930,14974,537,9969,3043,13561,1034,5076,19676,15411,10208,19322,5117,9026,13929,18803,18113
4273,7802,4199,15412,18710,1959,15185,879,18770,13773,6436,9372,19572,9179,18873,11510,12002,11172,18468,4120
4274,14654,3371,7160,15075,2103,3094,3777,10471,15558,9768,15497,5529,2103,15411,16056,2981,10725,14087,6670
4275,8057,13876,18316,19017,7005,9677,8449,18221,8691,2014,16353,12955,6122,7670,17315,13478,18321,10353,13282
4276,7902,16092,10965,2390,4428,10280,17704,513,15957,19665,17716,1805,649,2736,18384,9595,17362,16569,15964
4277,4522,8059,6861,11476,15629,10290,10409,2845,19648,447,6648,14980,13489,10998,15001,9660,14065,15476,15231
4278,13102,17445,14680,19688,14262,5866,19489,789,17522,15944,17533,11105,17136,7776,4999,17597,9552,11940,11515
4279,7386,16367,616,19825,7647,6298,7799,16106,3682,16727,14892,13069,5114,6276,19163,11728,18319,10805,13057
4280,16893,17756,19005,9151,13469,850,15077,1001,16968,13894,782,11560,6878,8001,16795,14445,19400,104,15894
4281,18758,557,10156,15484,13224,7830,2752,17471,485,14591,7281,12400,4739,6511,17325,1747,9364,5478,12095
4282,10480,16243,1702,15111,14104,11100,13185,4867,19536,1393,14992,19825,5976,1129,11187,10975,15221,297,416
4283,6652,2597,13203,14244,6652,15979,19836,17006,10640,19730,8016,4525,16013,8675,7557,4619,16132,4803,6689
4284,2609,18095,10299,14414,11190,10427,13683,13312,12448,16847,3242,18518,2907,17847,2289,3603,1028,3901,16793
4285,13584,8623,8499,8773,14665,14683,19701,15911,5966,14787,13665,13670,15200,17019,5193,18598,471,8051,10272
4286,11932,19854,3405,11452,12604,2274,19507,4311,8294,17173,18681,18495,19261,14159,14067,904,5253,346,12961
4287,5887,3916,3160,11165,19298,18893,2000,1715,13594,10608,4267,6401,1951,11133,9782,9901,8131,11455,14617
4288,2987,5466,9180,19114,10463,14499,12108,16163,1746,11418,19684,10712,11616,15155,14640,12500,12107,8273,18683
4289,13589,19222,7965,13879,7155,8444,19330,8640,1837,127,12112,16383,1687,5399,15273,6569,4322,7613,1145
4290,19747,1914,14112,19972,13531,17675,12386,9215,12264,9718,2210,16919,8833,19461,2654,16839,8494,16978,16980
4291,4857,14554,16720,8082,1853,11670,6596,14297,10494,17394,10829,9583,10862,13584,5171,17164,4052,1168,3890
4292,5011,19707,14577,10408,7773,3374,1355,6565,5364,5153,15237,17576,12430,5362,14687,3065,18183,10459,17003
4293,15523,15205,7980,11656,14714,12851,19061,14903,7160,12199,18768,3713,1089,8797,8668,17126,17994,10458,19347
4294,14732,7023,1350,4642,6860,7320,1063,895,1430,15087,2345,8309,5214,9497,1467,479,18990,10304,5437
4295,5339,18175,7083,13476,16073,1077,7246,1740,16929,5966,3411,9917,15518,12545,17064,13043,401,19176,12746
4296,14444,4399,16755,14643,19464,18084,5823,12770,9153,11018,4986,1182,19061,7612,2388,8183,18891,13668,1896
4297,18211,12813,2395,5141,19809,16281,1664,1531,3409,18855,1231,16302,13578,3752,6067,18068,3584,6396,13519
4298,17504,3456,4424,2858,4182,14833,4250,5604,2668,19267,12679,7508,9826,13379,9610,7983,2872,16719,1578
4299,17457,2666,2745,1428,12925,13339,10202,7576,12056,16176,17922,13218,13558,14840,3536,17780,9191,519,15433
4300,6147,14661,14508,19700,9905,4463,14872,16636,3078,19949,9030,13854,19548,9249,3011,5088,18766,9469,19821
4301,11603,7984,7097,13295,4333,14278,16671,9685,12767,17617,598,5016,6060,10606,3097,14859,1703,17296,5027
4302,15589,19662,4334,13697,17781,11524,14759,4742,5146,17991,12132,17113,5908,16091,19475,12073,17579,4733,3375
4303,3963,19554,10920,2244,11784,11306,10353,8242,1780,8908,982,5641,16252,7684,12106,5709,15641,11452,809
4304,8826,9458,853,9125,12539,1601,6004,10916,9202,9434,10038,19191,8150,10921,19399,17395,19990,11255,12813
4305,17134,2127,5080,5780,1502,9792,18693,4677,10183,12625,8307,14657,11242,2007,7409,17871,3772,1264,13187
4306,7625,9812,8961,294,3361,4268,12798,19271,19397,1760,2983,11778,13178,5833,16341,435,15078,12445,18579
4307,4583,10121,1207,3864,9711,1757,14441,9682,9331,7991,11235,12346,19490,13095,14775,9139,4013,14855,988
4308,8674,12098,18002,3686,8368,3669,4793,3884,14733,16868,13330,19261,13663,3461,11809,2175,8875,10908,10226
4309,12103,4037,8013,11307,7009,13934,18068,3564,15455,12317,16449,19573,2393,6004,5612,13030,13697,452,4785
4310,9040,17205,11154,11618,6847,18086,7669,17580,3695,1131,11072,3434,15440,18749,19308,5220,14155,15287,6951
4311,10032,8582,10625,16958,5637,8108,6995,5058,5146,16088,17245,11720,9894,10395,13407,9756,18961,9094,7031
4312,4580,15440,8145,8415,2405,4459,18653,3201,19491,5278,4345,3829,7617,11607,4909,18632,18608,11965,19625
4313,9725,15213,10558,19614,19259,7819,4458,526,7317,1868,110,11691,10951,13314,10988,11824,6497,14868,445
4314,8520,12388,10105,7461,10641,5273,5940,17240,14290,7159,17141,15057,4269,1571,17773,11961,10106,16104,6474
4315,18588,8525,5569,19653,6438,1856,13117,3930,16201,6006,8814,13603,12085,15287,9869,1988,8701,5905,18739
4316,18340,12102,10861,13266,14364,11103,12680,12631,12699,2363,7320,19365,12004,7134,7646,13810,4777,16619,16178
4317,10528,365,4468,3656,8883,8321,10642,11288,19873,8899,693,3878,3428,2905,8964,16007,19280,10293,7197
4318,4037,8311,9428,13628,8135,406,5607,18659,1021,1107,17364,7626,6313,13799,4963,14603,3656,11150,1249
4319,10107,10949,4587,11632,15185,9119,5395,12602,3412,18406,13512,3305,5878,14948,19931,19593,5193,7477,12470
4320,9933,17331,6573,6837,2403,413,16028,4380,15640,19399,9362,8673,2522,11534,16250,3979,833,7932,12000
4321,7317,17901,8468,17819,4022,9353,11081,18995,4384,3646,12412,12287,2742,19439,16015,7375,18690,1584,10915
4322,4903,1589,4384,19935,3651,4941,6749,7350,3272,11836,19835,5783,10127,19984,14391,18636,14116,17729,3147
4323,4026,1219,15123,17850,16444,16084,16610,19255,11997,377,18504,10294,7746,10100,9217,11879,5869,2758,7856
4324,11265,8130,15556,582,7600,6247,8897,5201,10334,4424,6724,6714,10123,19202,273,8239,3454,6981,10026
4325,1925,17796,8150,9637,4575,15820,16437,19097,7474,2447,3386,6269,14750,11183,241,2480,9791,2355,13837
4326,18804,19336,10808,12667,7159,12758,12789,9171,8984,13905,5777,10708,3969,15266,3783,2557,17220,7424,6478
4327,4019,1807,7542,11497,11405,11947,14292,9093,7493,6896,9029,18251,6401,17301,8366,13525,11050,5682,2906
4328,2192,1914,11638,6783,1524,17432,15742,14417,8522,237,11013,15023,9502,7721,8921,2285,4407,917,4877
4329,8587,19468,16339,6142,13026,8038,19593,12018,16186,14498,5298,13309,936,12924,1195,11364,15088,18507,14482
4330,7735,14790,13010,9673,18422,6480,12522,17676,17701,3407,3007,11961,4901,3974,17300,6764,19546,4111,12052
4331,16791,9541,6990,17380,4961,520,4852,118,11346,9283,10160,13363,10617,7451,5450,16041,12107,12661,8351
4332,8956,7692,924,7089,1052,9232,9372,15132,13008,5137,9043,13507,2677,6161,17930,17647,8404,2157,12429
4333,13010,7602,8356,12820,8721,9290,3038,19015,1771,9314,8510,11274,19873,18118,3577,16625,7856,6656,410
4334,14036,3315,17071,2012,4313,10976,1370,3714,8231,6753,18536,3139,15527,1033,14570,10945,15906,13068,4125
4335,693,5590,12330,18279,17053,18754,3491,4557,9504,7910,13009,19760,19397,3181,9776,14294,7166,9769,19657
4336,17664,16873,9551,6112,415,3641,1027,9489,10358,736,19229,18599,5239,3260,6435,16197,19833,14958,16101
4337,1889,17271,6933,11280,4270,5579,3072,4945,8906,9795,19325,7999,4349,10361,18073,16720,5706,18054,3637
4338,4367,14086,19915,19177,8827,7550,11373,2073,1457,16038,18417,17551,6289,19193,8373,8009,19679,5078,17431
4339,466,6778,18044,15882,1253,6794,10489,299,6084,10148,12960,18657,15067,1685,9499,6973,8130,19848,8170
4340,14026,8625,6178,11180,6968,17504,7649,10788,6444,12370,4230,18569,16128,17903,4958,18068,4918,16708,13681
4341,16361,2404,16947,3144,10102,5472,6912,6368,13863,10119,965,10054,10466,8782,8678,16674,16160,8013,13258
4342,5467,17723,6310,3086,10152,6788,10047,17963,11686,17208,451,7434,2288,5297,17255,14637,15294,3145,3735
4343,11035,7115,8004,10267,15166,17998,19555,1103,4042,17714,13180,2629,6824,11329,7153,17430,4693,13899,12398
4344,2777,14973,8937,17439,16334,807,464,10897,1851,5807,9555,9856,16312,1630,18767,14438,18630,6564,18935
4345,13141,17817,19623,5699,8075,15566,17793,15966,14575,6134,18916,6915,985,3558,16195,15025,3142,1938,11435
4346,2251,11557,10733,16895,6684,6399,19932,3557,15122,4410,14884,5737,10192,1022,8093,19137,16720,4250,6436
4347,14292,3524,13408,13893,2617,12728,8987,206,18054,16851,4615,3906,4828,11125,1088,12054,1629,660,8140
4348,281,11804,11108,477,10794,15549,19804,13689,10245,8581,5176,17149,11418,9787,10991,8006,5329,12142,6026
4349,19953,7807,1814,8544,1594,18980,3609,9566,12426,13630,3188,6832,13041,14865,1113,12058,3995,13423,13483
4350,16653,6973,6771,9518,12625,16759,9184,3505,18277,4121,6707,1967,4664,11967,2604,19581,11075,141,2480
4351,977,17556,8084,4070,10831,12309,16766,11757,12503,15846,2867,17597,15413,16287,6020,949,10689,11078,1051
4352,11097,9520,18952,3191,12917,4166,16625,11363,4618,14150,4083,8140,11299,11281,12664,1649,9163,18244,15728
4353,15449,16926,10365,17704,5053,11913,18493,4282,19964,6978,13845,8589,4045,2220,1485,1009,15631,3723,3041
4354,9551,288,14040,3958,16254,16637,16515,3568,15215,1349,18197,7217,6170,18082,3837,7560,11912,3002,15738
4355,19920,17321,8433,1949,7311,7128,16638,8468,2025,5081,5304,19904,16092,175,1832,13283,18764,12088,4671
4356,11262,17034,18803,19865,12567,2325,17848,15282,10683,5192,11321,10745,14324,2725,1133,10867,5615,16186,11324
4357,19483,10081,10385,11822,11998,13002,18812,12021,2753,15272,10354,16120,15907,10172,15285,11855,19589,10764,19781
4358,9560,348,11004,17728,11952,10871,5173,8792,17725,5163,16943,12740,12008,17684,11152,18477,12267,5118,16375
4359,5350,7713,5941,6866,11795,16524,19983,3810,19749,18531,7957,13645,16378,19093,7687,15575,12239,14297,19631
4360,12616,6759,175,19559,11616,1799,6558,11436,7090,12606,2917,218,17056,5254,1366,17486,19535,7519,1498
4361,5609,14979,12068,6950,8645,11720,14964,8029,3881,12225,11898,9570,3563,7465,1847,11615,13817,15046,18020
4362,5230,3468,9895,5483,17083,18346,13594,12067,7747,8526,10544,11309,6176,2328,5733,18096,9693,9052,7579
4363,15508,18385,14633,13464,16359,14523,17678,16561,18550,16551,18179,2353,794,15206,10889,17326,5293,8003,5415
4364,4366,9351,2142,13121,5216,13549,10447,8885,8859,10576,13041,13364,6748,1298,14427,7154,5377,10977,384
4365,6833,17255,11784,18587,15960,11393,19446,13006,11454,10411,9146,14688,5689,16436,13591,4467,4902,19549,15628
4366,13554,4646,7629,2307,3575,6899,7674,18031,5602,11894,10197,10609,10617,17821,1040,18379,15735,12406,9992
