"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
3355,3940,10573,8593,16736,14973,5970,16619,8770,18242,6606,16636,816,9926,8201,19578,14183,4291
3356,19071,11947,18577,11766,1127,6143,10765,17338,17130,11357,2885,7281,1053,17794,9017,13027,4695
3357,5578,16522,3380,16812,15526,1291,8423,9487,10940,4641,17493,12637,18225,13805,9450,11249,599
3358,11045,18626,4485,1791,9009,14108,7181,18143,9116,2196,17463,10288,2753,8228,12938,15340,11764
3359,18080,18380,918,5619,166,10767,13642,5975,3369,17632,7938,19561,10474,3878,5471,11917,1641
3360,12597,7842,751,8124,1865,4175,7817,8376,16934,2185,240,3147,15221,19057,11167,7270,10520
3361,13199,17479,2075,16846,7909,17795,5895,11109,1283,9494,6156,6893,17202,13604,13231,17441,5944
3362,18931,13384,5186,2309,7068,11988,17695,314,18353,2630,9005,16369,17547,6129,10636,428,232
3363,2095,5259,2615,4479,16472,311,13429,1696,19739,4792,5514,11582,5049,19976,11682,11231,4317
3364,6099,8185,4558,9163,13372,4194,3529,5766,6850,5790,14607,14793,5852,19769,5191,6526,2492
3365,15492,12747,11771,2922,11775,16513,746,6058,2316,14594,6186,12564,10882,3865,310,14158,3651
3366,10545,18990,5139,12594,9818,16300,9966,12940,17040,14397,1692,11236,14809,11466,1776,3044,10725
3367,5523,7558,10745,1215,7395,15940,11385,11695,3923,19913,801,4424,19005,9812,17021,6262,8236
3368,16213,19241,16718,6259,13493,18598,15558,14112,2461,9500,17424,3573,14709,4188,16224,19585,3251
3369,14149,18101,1028,6437,4315,3335,12407,14895,7200,17693,11373,12379,17654,4641,1009,2087,3291
3370,10558,15645,6930,14570,4234,6483,19634,14883,13780,1359,14215,16741,11999,9841,4693,2981,15959
3371,12125,8553,7110,15394,1743,16217,14014,15906,7694,11951,19329,19940,5400,15550,18470,945,17471
3372,12354,12594,6869,501,10829,10870,3135,14921,8767,977,1565,1966,6191,10616,1806,5423,13835
3373,15663,7696,12073,10110,3590,16455,15176,132,14518,3489,3840,7032,1064,9255,11079,16668,7447
3374,6483,15521,9671,11645,15897,10355,13345,5432,1129,18485,495,11479,16455,17558,18073,389,19569
3375,11527,16370,12506,15267,1631,2831,13325,9239,215,1212,6807,15087,14882,7333,13713,14046,332
3376,3320,2130,14036,11541,17279,18864,19562,13177,10678,10462,8216,19231,16625,8788,14072,14279,9049
3377,11633,9620,16363,2841,17527,18488,11300,16031,16566,15767,14630,19987,11235,15666,2873,11853,16363
3378,8813,11371,6049,10003,12471,14066,7123,9550,10199,2333,3000,3515,18987,15358,10841,12196,16658
3379,19792,8389,3375,5148,16763,19109,13739,16074,13737,17770,9118,8526,19036,8205,7843,7466,17146
3380,1064,13372,1101,14715,19094,11553,17981,215,3759,17781,16846,11646,6517,15231,10613,4424,16852
3381,17884,4841,12450,19308,5389,15457,7990,1832,19225,13148,14413,8050,10623,13714,10255,3299,2554
3382,8197,17065,16891,17976,14572,4057,6881,19739,6968,7836,4827,12056,12421,19117,12648,18523,3972
3383,19979,13863,7195,19570,10105,2092,12789,4926,8607,19686,18870,12847,18384,14182,4953,1954,2220
3384,10962,4077,11971,9062,13422,19711,1515,2746,2585,3598,17243,12321,18953,1738,16001,14041,7498
3385,15820,16522,6813,12802,2325,4427,4689,15004,17790,8818,4423,11667,16956,8273,7788,14247,15585
3386,19933,14792,4674,9342,16714,6272,16966,16661,17194,15546,18265,11689,16301,3347,9785,15916,11828
3387,2638,14386,8967,15856,15724,3803,12426,4547,3349,1854,5648,6063,18474,1625,8966,17676,4099
3388,18315,1942,19463,4462,10371,8988,6497,5135,14364,4858,4821,12354,10781,12545,7935,14865,13748
3389,10715,1671,16995,2465,11630,15808,9682,15484,17356,15458,17462,19233,303,10426,1013,13827,6056
3390,19655,8474,3071,16882,6068,12046,14251,1828,18728,15875,17608,9070,731,11484,10872,4298,13475
3391,5914,9565,14272,18318,9199,5427,8472,17951,8018,19887,5525,3003,2312,9730,10804,2688,4143
3392,9954,13254,6687,11600,5402,11638,13514,5883,2323,3101,1002,13302,17578,10852,14217,6965,6879
3393,10520,1195,5636,11553,8666,14941,2410,5475,14645,11721,8143,6946,4142,8640,5174,5202,11724
3394,15590,2275,14766,11177,9817,12516,5167,12556,4211,8653,9059,12470,13659,16367,1732,4446,8563
3395,8441,11469,9014,8719,2699,14530,15024,11217,15624,10574,9127,8855,15738,5130,15841,15009,8047
3396,14160,13611,433,16794,6153,5642,17329,9854,2040,17744,17419,1695,3512,17611,16620,4010,1327
3397,7853,7083,1708,10408,19924,12002,15775,9431,13934,161,11629,9343,19855,16561,18169,11163,3173
3398,10725,4136,13341,3286,11914,18233,19242,11027,18185,8580,18360,12894,11811,1946,14907,6702,9415
3399,6500,16430,5112,4184,4806,9911,18213,7047,9040,3077,15608,19520,12057,18329,5322,11669,12048
3400,2041,17911,3788,6177,13723,4388,19979,12302,19625,14999,1874,16342,4726,9830,15943,15838,13123
3401,18500,12980,6555,8190,1911,11619,12220,16491,1796,4616,16758,6404,16519,19716,1178,1017,13861
3402,15760,3934,8146,19368,15837,1469,12645,13062,2989,2186,4247,11074,11940,6512,14842,6326,8955
3403,2831,11303,15062,8780,10566,9897,4396,12337,7069,14057,9212,4082,17151,14934,15296,7851,14549
3404,329,13405,15336,6453,18132,18016,436,11840,307,18644,13634,3008,9656,12992,9143,7157,19951
3405,6126,16946,7140,18661,7557,7699,18225,16670,2827,10481,19287,10361,17716,9945,859,2992,16203
3406,14595,5056,4801,19427,9673,10410,17026,18625,9120,371,352,14234,18452,19735,8213,16339,14187
3407,17357,14364,8922,2959,16831,18837,11859,19448,6267,9835,1160,9600,10457,14970,10791,12917,11850
3408,8119,7443,12473,1757,17696,18319,7413,8179,2854,330,3989,10844,3307,3624,1960,4350,6586
3409,17993,12495,14629,3067,15362,17529,16134,8705,19409,7241,8266,1385,11507,18276,17859,8527,3749
3410,10736,17236,15617,4886,18215,13086,8728,10900,9438,10482,9609,9432,2636,13643,17136,16683,2305
3411,5838,13768,659,12314,1673,153,10203,11706,14415,9704,16616,19419,16062,4110,14245,6162,7708
3412,6801,2365,15869,19193,17027,3348,15501,439,7319,5887,1715,8595,6447,660,12614,15032,18940
3413,11715,12564,7246,9546,15048,15104,4012,9693,19373,1325,10415,2847,16435,9997,7158,13417,12931
3414,14773,4018,8797,14089,9152,3875,8564,8629,5502,16795,3725,10400,6139,8088,11784,16290,9690
3415,16303,2065,4990,9236,18031,7358,6230,13788,2007,5249,3024,5772,5905,6471,13138,716,6399
3416,15465,2189,3951,4816,5592,14566,14225,2268,204,5997,9329,2813,11992,5229,7165,13709,9344
3417,8679,539,13179,11226,13493,16693,17845,2404,18012,19673,1143,18842,8839,14427,5205,141,14936
3418,7993,7400,16477,4930,14077,2965,14475,6710,13844,18309,19570,10480,10029,361,16840,19508,17375
3419,8924,19846,18968,3110,3321,3528,8930,6504,10371,287,10961,11500,10385,2428,9669,17485,1293
3420,4958,8712,5113,14673,19566,3555,11800,3655,19307,6336,7763,7767,3284,3066,19260,1034,11962
3421,7760,14149,12632,4650,1841,12150,16189,5683,142,13411,19161,5441,8555,16775,13917,16325,15929
3422,15447,7948,1990,13493,6215,16505,3884,8722,19904,2152,16489,13203,1290,12204,5035,15871,13988
3423,7005,3558,13341,9071,7744,12116,8665,1945,12591,14269,13418,17543,2101,19332,15475,10567,19101
3424,8598,10434,12310,11655,5454,13178,1907,11882,3130,1500,18906,3342,13616,956,7544,5685,15141
3425,17365,5854,11442,17073,7723,18481,15435,17301,3478,1303,6991,8299,2333,3105,12998,8465,4185
3426,3563,10355,11517,14770,6089,17014,14045,4954,3970,852,15283,13777,19115,15194,5825,19179,16509
3427,1993,19081,5477,17220,16134,3402,1619,2843,4463,12670,17114,18335,4737,5389,661,2498,1182
3428,3985,16702,16156,4547,16409,3637,4209,1552,5717,14590,12904,19538,12827,2992,18782,4862,238
3429,5808,1634,19542,5714,7523,1266,12071,673,7965,12325,16905,16867,12764,363,11117,9724,9583
3430,3441,7211,7536,2162,3485,13365,17426,1594,7259,549,1441,9253,13161,1828,18783,8920,12916
3431,14523,5368,8690,14502,10730,18405,2193,14139,12081,16154,7046,5713,13325,3635,17193,19799,6818
3432,12419,5736,2207,17796,6387,12787,17844,4807,6773,17516,12330,13505,8435,3741,3008,3516,15383
3433,16314,13631,2986,13796,9971,6465,18263,11529,14096,18937,14425,10148,5789,15954,18450,15932,11485
3434,8760,9413,13909,13815,15180,15914,2094,19066,1332,12249,3613,19208,4227,8206,8101,1222,11867
3435,7856,1618,7478,667,1207,19800,6411,2191,4068,8421,3185,18303,12387,1876,6074,16050,17577
3436,4682,4780,8356,16393,5177,15099,2614,18062,17634,9021,8643,18199,14877,16954,285,3049,9167
3437,19159,3060,13156,2447,8420,15798,16692,15181,19207,12222,9795,11357,14299,2122,16388,15277,6863
3438,5161,16055,13958,2151,8198,1320,19807,9123,17708,11336,7239,9409,6821,12568,14835,5363,1139
3439,19610,17794,8724,18207,11264,13091,5599,338,16737,16921,12499,4484,4310,1440,3444,4423,690
3440,8817,8687,13979,15447,4795,10520,7166,14307,8947,8979,16059,8880,10454,16128,5096,15194,1949
3441,16688,9479,1459,17024,10029,15137,6216,10640,18824,15617,8767,186,9160,10205,14915,4452,8609
3442,2302,16380,12026,14835,10596,15224,12802,9475,8070,19710,6375,13501,1799,4352,17209,16727,6366
3443,17232,6413,5735,9502,6972,1234,13775,19827,12645,6599,1657,3285,15984,6748,7619,13239,7879
3444,1775,3766,18271,10706,12897,13399,18936,10685,15886,5199,3106,13875,3483,3401,13406,1440,1903
3445,12233,14810,6247,9612,18955,11386,12399,932,14826,18474,19480,6200,19103,6579,8084,16522,3831
3446,15274,9675,7303,12185,7153,2989,10960,13746,1750,7947,18642,9046,1759,2990,14041,3578,695
3447,12250,15318,6310,4936,13382,19020,13690,16668,4704,5714,10850,8264,15677,6200,10384,17071,13077
3448,15681,16369,15953,7253,3883,2387,17581,10424,17384,2218,8840,13261,683,9321,4430,7207,13993
3449,10560,14222,11290,12357,10027,1714,19635,16697,17181,10776,954,19583,12416,1361,14522,1078,4360
3450,9877,12398,19108,14438,18862,10023,9824,9792,9506,16640,15672,5438,10932,15303,2714,5553,19554
3451,3369,13651,5916,11736,16334,4932,15105,15950,16247,16804,17797,1168,15362,2122,12308,9715,4800
3452,2237,19229,15190,7457,15413,3386,15316,15366,18222,17302,3251,13729,13966,8888,17204,6116,15066
3453,3121,10448,16960,6456,15800,4955,17560,358,10057,15868,4157,8573,2907,13488,2642,9269,14939
3454,8520,10006,13583,18807,11379,12176,719,3195,7549,2411,978,13692,19847,18875,6101,891,1898
3455,11405,15303,7365,6691,12408,6629,18209,12239,19302,6901,7661,7983,17249,18622,372,1590,18788
3456,19987,15855,5554,3841,10234,19300,1042,13447,8887,13080,19190,9229,7351,8890,15075,5166,18965
3457,14541,15299,6494,10669,7661,1641,10308,8310,18470,10172,14989,17710,9861,9796,3865,14983,4294
3458,711,6232,18708,4914,10282,19715,15560,18861,6581,5606,14706,312,11147,8357,9502,8193,3299
3459,17262,8093,872,8764,8910,8652,18055,13000,12358,4618,2116,1737,14189,8540,9030,19362,11393
3460,5471,9443,2953,395,2172,17939,12698,2033,16526,8740,6726,5554,9062,6834,14843,12408,5046
3461,6744,4423,12560,5803,6006,14255,5264,3967,11955,1870,13329,16327,11535,15817,178,17338,7305
3462,1786,14375,19139,328,10141,10794,16273,12066,19054,5812,16999,2368,4208,1863,15306,19509,10400
3463,12725,16041,14362,9806,13322,15125,5144,16630,9451,3396,6588,11653,14251,6000,4179,18118,6732
3464,11772,3997,17315,10555,5656,4260,14474,18557,2294,17121,12393,13236,6649,11300,18998,3509,11010
3465,8988,751,14057,14965,14316,11760,9982,15585,11421,8002,10150,9851,14012,15117,4924,14053,1388
3466,5980,16700,9289,17512,16139,18771,17367,18500,8365,9358,356,11570,19610,10411,11407,6292,11726
3467,14125,11754,11973,13046,7406,15912,15347,3238,10906,4868,405,7307,16236,19949,18654,5116,4251
3468,8292,18541,17751,8014,3282,19217,7843,166,4617,14024,4114,311,4163,18952,10673,8526,16054
3469,2313,14741,2124,19018,15734,12139,18060,19216,9373,10009,7752,14803,5424,17724,1065,19228,9561
3470,13726,13306,8851,16364,2185,13992,14941,5850,18346,16202,18499,5735,6306,3644,11342,7850,14584
3471,10950,808,5692,2777,1211,10254,15394,18097,11772,13374,8258,6861,15377,8347,11088,3184,690
3472,11380,5446,9381,12706,659,2462,6166,8422,18092,467,6459,5054,11963,16661,378,19234,7482
3473,14323,9564,10473,7038,2873,1154,18161,18553,18066,17352,5184,1513,9669,14780,8509,7289,13986
3474,5332,7591,13327,18668,10782,17482,4016,13186,8068,10353,635,18764,13003,16154,14100,13806,4089
3475,10505,16473,7922,19627,1674,2275,11916,6502,8793,5403,16368,8424,17020,1827,1828,11122,295
3476,5339,2711,17899,9222,12039,1053,1767,366,8672,18257,13948,4038,755,9882,15955,3898,1567
3477,14562,6259,5885,4972,14408,10026,17432,10757,6840,13594,13509,19799,18467,14973,18165,5454,18622
3478,10352,2798,6770,667,18954,15854,14577,7059,14469,18501,8985,2810,14791,7490,17729,18441,16469
3479,2885,16383,16938,6191,15829,15733,2293,6120,8391,18836,18057,14279,10419,9802,1985,7518,4467
3480,16277,18522,16942,16065,157,4163,3627,2581,10488,1686,5909,17838,4011,2132,8722,9396,10708
3481,2494,7957,17522,9394,18272,11240,8147,8811,19035,14127,6696,15586,11174,15515,11947,14534,10352
3482,15934,6932,5092,9009,19906,12635,9750,7851,12198,18736,3319,339,6456,1703,14059,2052,5651
3483,10067,16403,11814,13527,10927,2346,11615,9396,13976,5175,11507,5732,4502,12432,11132,14948,17497
3484,16736,7498,10022,15948,9979,19573,18220,4183,11896,6325,6547,18412,7364,18397,12764,12541,7105
3485,4401,15798,16574,4918,4991,5431,17992,18385,3961,10916,2921,5323,18644,4099,5082,131,9493
3486,9033,16480,3294,5005,2865,16400,9333,4516,8187,17129,17790,1675,10817,18452,5809,13329,16400
3487,407,9203,18089,4420,16560,7105,3881,12549,19928,11044,19044,6778,10469,14937,6096,18932,2265
3488,18497,12817,10677,19934,11961,5716,15687,12394,17714,7976,13900,10579,18827,4642,5065,227,5885
3489,11636,8637,9825,13243,1817,9299,12733,18101,8097,13361,5859,4925,13952,19757,18859,19834,6054
3490,5106,10257,11177,1236,19895,18493,914,16948,5743,16893,17975,7647,18980,2737,9195,6236,14816
3491,15117,7578,8143,4143,10251,7120,4142,3801,7437,5296,14436,139,11304,13402,16620,15950,3559
3492,4633,1388,10316,2195,11098,9015,7840,16304,14861,12276,18380,15407,5514,8940,3850,18837,14425
3493,10291,10305,10572,11457,7070,7712,18684,12392,17841,13886,12349,5270,7001,16125,156,9364,17373
3494,17463,8653,1160,5578,270,1806,15337,4276,13526,6520,13012,3389,8691,11650,16124,13302,13912
3495,2294,5527,16111,2086,10738,14799,10899,216,17160,16415,9952,12074,7778,19701,14381,5458,15332
3496,3522,3324,1173,10965,5238,14711,8257,7713,5475,4214,17165,792,5548,9297,18592,3723,13655
3497,14972,8016,10444,2718,18404,10598,11086,17122,10892,15157,13039,13952,1531,17711,8552,17602,6680
3498,18329,3106,3617,9053,11712,11509,18057,9805,13630,15768,7523,6838,10086,8481,1796,893,14024
3499,178,3404,15774,9515,6312,4797,19273,19665,6224,322,12988,9852,12910,13904,2076,15991,10026
3500,6714,5985,4356,12772,13324,10405,7690,2506,11145,19152,3575,6644,9187,8477,16477,8487,3563
3501,1890,17320,6939,17037,4026,9203,17793,9278,16004,13822,8780,18827,8803,14073,6301,14123,4593
3502,4417,9248,10212,14881,18367,5575,2747,9689,19251,4235,12792,10103,2003,17504,15337,7274,11633
3503,8080,9955,14692,12314,15252,5482,17308,3406,14099,12499,2293,15950,4796,6959,19968,9213,18938
3504,13378,18423,13058,4554,2889,16192,672,2760,11301,13569,6901,10399,13381,17555,9147,19099,16639
3505,10261,18212,7998,8538,15619,9218,2043,19733,4478,682,14705,517,3467,12495,12038,7480,17317
3506,7619,3139,1446,15618,3329,11615,370,10270,3666,6561,13991,13807,9032,9228,19830,8515,12139
3507,10673,14285,12498,2285,1611,13722,17767,6250,17834,480,10756,11575,9793,6760,2562,12744,7430
3508,15298,1505,9019,19130,8435,15566,5092,10477,18105,360,7900,19537,2185,16023,13747,4322,4754
3509,2781,11883,2674,6058,5767,6577,16569,1339,13450,175,5563,9871,13199,16285,15102,11809,9141
3510,10799,15150,9961,4945,11813,12256,12733,2094,5866,19315,8862,18705,4323,16888,5535,17771,16927
3511,19417,6917,10301,11220,14771,727,17640,8074,10921,7258,11006,2130,5163,13670,3170,3106,16284
3512,12620,10971,10831,9933,3111,18373,15481,9980,4870,2799,7174,19287,19617,11385,3871,8267,14522
3513,11073,18405,9695,4763,19825,16632,12338,380,6798,10549,9939,18287,14245,15437,14950,6070,18935
3514,6098,14379,8960,19333,9088,5247,15202,9088,19540,14219,15707,14746,2681,7748,14486,5169,9771
3515,12723,3165,13141,1626,19655,15593,18292,5969,10919,11444,9820,11339,473,16900,13783,11858,2474
3516,8131,16110,17300,19577,7850,14254,3796,7123,3740,1937,8665,8660,13424,19655,11658,9197,7684
3517,14063,877,16351,1390,3898,15743,3290,18753,13690,8230,19957,397,3842,15618,6492,3604,19472
3518,7580,2746,7761,12444,17332,7830,5469,737,13948,4482,6481,15470,11302,9624,7080,13923,4500
3519,6868,3505,8942,17570,2249,12402,11576,8134,16261,9395,18042,1770,6020,1518,17040,15443,3329
3520,9832,15317,14886,4284,7811,18707,1341,9174,4780,16887,7530,8943,8367,4430,17057,8156,18539
3521,10511,10192,16033,18084,15069,11230,6483,12085,16234,17965,1377,11621,11869,6391,19843,2125,4165
3522,19025,15183,5133,5083,19997,10545,2703,13402,149,15451,6940,2368,878,15480,16343,18469,7404
3523,6646,2421,5905,11146,12534,13251,4767,5431,11676,16801,15408,10997,7131,18792,14026,8485,16388
3524,7981,10853,17220,12804,18232,5503,16821,8664,1823,5489,19608,2689,18247,15627,15439,9877,1880
3525,18203,18521,12518,1279,3650,11549,15099,13319,475,7886,17307,2015,17921,8489,15363,13723,9045
3526,7509,6529,11781,17297,16016,12386,4833,16488,11074,6519,19850,17357,18925,15374,17275,3289,14866
3527,12791,16975,19127,3053,17192,16749,10652,1656,9083,11575,1537,10840,1451,5907,4516,19783,13888
3528,11841,16646,19749,9176,12133,15462,425,2652,12096,13769,19555,12780,19223,12250,18781,16202,16929
3529,5131,1994,8339,7445,7945,15555,10764,15722,18139,17172,6675,420,17781,16452,7566,4212,18070
3530,10917,16032,10012,10481,16965,11427,10569,5036,19777,13309,16066,11491,15693,18119,12006,13373,9926
3531,14175,5892,7535,17931,19707,19003,623,18190,1278,14323,19121,12463,11066,9387,12324,11547,8839
3532,9354,3062,6168,18223,15318,19184,13521,13981,2339,17593,7365,3558,968,19967,1336,14985,15119
3533,12967,14777,9856,6708,8415,19399,3932,8703,2486,4680,14758,9240,15191,12858,11844,9172,14808
3534,14950,8869,16151,11623,5116,19358,8842,8746,14337,5261,5567,18744,1149,19730,11839,15058,979
3535,15813,7601,9063,1556,18848,18858,1361,4886,8358,1564,15583,10848,8767,3623,10291,7120,8726
3536,17587,120,14799,637,13434,6996,4229,4124,17732,7584,4576,19142,12210,1781,817,7121,2493
3537,12588,17769,18360,605,7567,16317,19278,15817,16134,5521,6506,10435,9580,13405,13257,382,13277
3538,496,12836,881,8536,7334,2200,4429,8322,8702,11817,1298,11467,2397,19994,17369,843,1433
3539,12582,8678,18196,9890,18582,17729,5699,7460,6859,10304,537,3576,18619,5392,5759,19060,18388
3540,5946,10534,8186,17060,13888,12983,3637,4827,771,19065,1438,12973,8921,11740,14868,11969,13495
3541,11121,2635,13242,11833,19696,5798,6435,3902,13015,18905,8069,6083,9022,12815,17070,12750,7099
3542,14304,8214,17789,14781,9187,19579,6714,8710,9189,5826,14873,5819,3312,9559,12245,6414,14156
3543,9392,1190,7599,6983,10889,14934,4542,11966,13099,3175,7961,13933,6261,18499,12961,13025,5581
3544,3393,15758,7407,16013,9541,11537,16764,18300,16591,16555,16082,2138,16070,9715,19515,2183,15664
3545,17425,18463,314,17532,8256,10285,12404,4397,17905,18542,17885,12328,323,9167,17858,653,10044
3546,1135,4765,10760,10674,17315,18596,7805,17692,19017,15508,14419,12985,4086,8564,11657,5688,11125
3547,7744,16093,10904,10347,18246,6281,4921,15898,838,5568,19842,1346,10554,3794,4722,12802,19920
3548,9330,13871,13087,5733,8333,8622,1635,13944,12283,12467,6626,15958,17797,18189,493,1920,12577
3549,15763,4069,16367,16474,3615,13987,14131,19315,14659,18304,10025,16213,7679,7732,17682,18116,5704
3550,7945,6086,799,2086,17997,15228,16285,10088,4460,12366,10133,10830,16717,9012,10988,1040,10881
3551,4929,5008,19070,16985,10505,14700,6892,8966,11536,10828,368,15888,10419,17397,13830,18920,10100
3552,8682,18065,6078,13024,1003,1188,4222,18428,17757,18809,8826,3525,19046,17944,19038,4360,13276
3553,16226,14719,2023,10620,6179,13089,1563,10564,8854,3838,1108,19804,13214,7049,4787,15312,2798
3554,10186,8416,12119,8456,19678,16043,17372,19221,6844,1284,7470,18950,1463,11047,19184,19818,7273
3555,12964,5342,15958,4935,5301,10151,9008,1994,3942,293,18847,16694,11692,9204,16613,7374,9860
3556,2241,13906,5525,10555,7969,4430,7784,19212,11025,6362,17535,4399,5076,3004,6171,19110,15514
3557,5615,10862,10052,1916,7062,3338,13351,19818,4004,14056,6751,10375,7193,2454,16354,6452,7683
3558,11282,8506,19581,2422,15128,16695,6800,1170,17080,18593,6169,7545,183,1042,16878,16708,11332
3559,19966,8890,10599,9047,4385,891,19935,7766,2260,7564,9435,6573,6388,1055,15430,1871,5540
3560,9241,7330,8487,4358,816,7539,12767,11390,14532,17076,10957,3357,17150,5397,11384,820,12218
3561,5309,9904,6186,13733,15168,107,1060,7996,19506,18079,13630,19026,19091,4379,9208,2900,13955
3562,10619,14279,19196,19220,10316,11202,8560,8597,9538,3476,19563,2342,2928,16321,9429,10491,13353
3563,9278,12900,7094,7797,9138,726,4630,15369,2459,19151,11517,17251,5489,1414,3788,5861,8647
3564,5543,9654,3910,5026,10572,1091,9525,16972,5859,2287,13950,15681,11170,13623,10555,10828,3746
3565,13833,3483,1082,17312,5990,17840,6899,1871,19074,1425,15681,14899,19734,9877,2530,3494,16849
3566,7542,12690,5638,9958,18460,6227,15912,4250,12679,1595,13833,2210,5639,5017,3005,7617,15817
3567,793,15800,19151,12047,6628,16491,1170,19714,19556,15564,1687,6514,18574,6064,15353,10721,15746
3568,16904,828,1691,15616,2385,1872,2964,18054,16515,17342,8519,4690,18117,6525,6397,2501,11927
3569,6309,12617,5499,390,948,8993,10491,2792,18348,10313,16273,17940,19483,16810,10258,10816,8227
3570,5444,8765,6065,5689,15056,12001,4708,9268,11443,8944,17647,11930,19647,13546,18736,13883,17192
3571,11844,17722,8067,10133,7180,11541,18502,13314,19865,13585,9578,7029,11492,6223,16507,13783,7244
3572,9782,439,4324,7852,8506,7328,5809,14835,15423,11709,6658,4932,10915,15464,3155,11183,13649
3573,18794,9789,5553,8776,1365,17422,11398,13601,9762,15465,9313,6545,5085,2536,12577,8930,12336
3574,14284,13567,9041,7288,14540,5475,6810,12338,6486,13749,18219,16678,5221,735,4010,19660,15320
3575,7734,5202,16787,15558,15117,8436,7062,16622,4057,10604,17099,562,1153,7323,8714,17170,5235
3576,2456,742,19538,9426,13014,16414,6789,308,1941,4546,11865,6992,3418,15182,17350,3701,17402
3577,9778,11119,11577,12423,19762,4014,3017,19943,1593,7146,15710,4499,8659,10844,11718,8308,13233
3578,9505,1097,7573,10066,5408,12309,10321,144,553,10007,2372,18146,5850,12782,2941,7319,13605
3579,17271,1230,7897,2533,1463,16531,6465,7217,7017,5653,15072,1344,712,2813,7538,4383,11818
3580,9657,5448,12094,12187,9349,4050,2652,8879,9780,16041,5382,1482,14203,13943,9375,5091,16696
3581,13465,14231,18870,18342,1783,5651,10974,17936,4151,19092,3531,9504,18616,2380,19611,8312,16447
3582,1432,18273,1147,7770,2306,12098,1410,12679,16088,13738,18369,1194,7293,10101,5691,12068,16985
3583,13415,5746,11699,9124,2314,17017,11603,2770,7774,2685,18157,3764,12081,13068,5089,10594,3502
3584,16585,15342,4175,2720,5265,10340,17536,18122,7111,15582,5170,5637,7841,7057,15177,16848,6041
3585,16786,9888,10821,9352,12785,2755,9533,3891,11952,9012,16145,6834,16654,9901,16290,16027,19915
3586,141,5184,15572,11068,4662,5081,12645,5901,6753,14314,16170,7383,18715,4330,4878,270,19763
3587,12007,19590,8085,13762,362,2501,16709,11780,17009,6080,16967,6220,14072,9259,17092,19198,11387
3588,8729,6735,18143,7332,16394,7026,14076,17337,7192,16119,8053,18452,17506,1065,806,16531,6498
3589,18108,4319,9740,15030,18990,10541,4663,14648,8843,2860,15890,19311,2966,1910,13859,13518,8668
3590,9865,9746,12503,3726,7831,8703,14954,12617,14270,4887,246,16715,2248,10785,9155,15426,8524
3591,16519,19514,13432,690,15230,10297,8537,10851,13278,3034,1687,14085,1013,5847,18190,3525,18086
3592,659,6273,9924,12357,19076,18940,15180,1132,3167,19329,14940,6997,10210,16125,13099,19484,17502
3593,14158,6228,7047,144,9082,5961,18583,7662,14286,11833,8761,13580,5657,16793,19139,18377,15622
3594,8337,13851,14327,1605,9072,17687,4998,13127,1649,1294,7912,19782,4903,11524,6324,4007,7929
3595,8796,8442,10335,8024,7284,2098,6623,11070,12731,13321,12556,2195,15693,5648,17235,12947,18581
3596,18101,12562,15975,4013,2201,12712,6746,17818,4382,11646,18851,18834,19667,2581,10102,12081,7982
3597,3562,2755,9211,19885,15484,7024,16093,5383,18874,6675,7896,8733,10762,17199,4675,2539,12305
3598,1138,9467,12427,18669,15488,19525,18706,5725,15486,2009,5428,3883,7635,14009,13329,1531,7257
3599,14108,16902,3307,19148,1031,777,19289,7597,16440,5119,19162,15731,19031,12242,17837,1824,19313
3600,15879,12047,19320,15184,15472,11152,7362,4576,18032,8158,8081,3146,15770,471,10605,1203,16498
3601,4435,13544,5686,13738,3823,6932,13969,8904,7078,18664,16245,16318,19012,2201,9009,18619,8737
3602,19960,13011,14081,12805,17230,4821,5633,17754,8941,19727,15078,12365,12462,13537,6625,12752,16985
3603,1005,15049,3783,9049,8806,11149,11772,1436,18041,1654,2177,15076,15313,6875,10012,13071,7764
3604,11690,17179,14243,13850,3282,7138,13602,9746,11728,17955,14329,12732,17847,11864,18850,3006,3700
3605,7733,7167,929,15125,19223,19702,15815,12358,19930,1582,11641,8431,19822,17442,5472,4145,1251
3606,11564,2527,609,6585,9188,15397,15323,16259,16723,6424,2786,18511,16291,17400,10502,11926,15732
3607,13095,8102,9651,19539,13909,10141,17400,15897,11827,18488,16097,18512,567,2362,7959,3537,241
3608,17101,12471,17954,12431,3380,10914,540,3950,10732,519,17645,9910,9183,12875,8941,6915,11062
3609,13246,5211,10429,1042,15856,19524,17407,10541,2286,765,1898,3624,14051,3594,17883,3181,16259
3610,12375,16073,1507,11035,2073,14400,14791,8667,3056,3153,7008,12117,10831,18297,17228,16195,14461
3611,14114,6389,16497,3924,5002,18265,5542,19067,4313,1575,11681,18127,1951,11253,17909,5976,3857
3612,2088,13464,18896,7442,2754,16491,10952,19812,13640,8494,9264,1796,18465,15330,2185,8219,8179
3613,3580,17341,3962,6643,19666,15600,11188,265,4904,9097,16025,1394,17788,1463,11088,7431,646
3614,7379,7162,12237,10981,11781,13104,13270,15442,7372,4743,7603,15007,15427,5201,7346,9669,8915
