"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
2028,4690,9719,16834,3230,1994,13767,6900,11119,6115,6428,19506,19707,613,320,11845,16061
2029,6024,8657,1034,1465,5420,18128,11191,12609,9799,15214,3460,7436,7434,11622,11809,3381
2030,8503,18055,5044,1131,6487,14693,10315,14130,6599,10330,13207,12684,12796,10948,418,5913
2031,1725,19399,16331,7568,14059,5942,11314,6351,6725,11941,14871,9861,15497,7802,3134,5707
2032,17849,1448,18255,14799,16201,19716,6440,655,18005,15277,7256,7168,16409,2408,8932,17485
2033,19957,11147,3350,8431,2577,17384,6008,12673,3259,15776,14187,12509,5951,10729,12854,13006
2034,14273,15652,7565,5992,2162,19162,18752,18539,13961,6349,1715,3513,168,15908,19419,11159
2035,15987,16043,117,2987,5751,1275,6458,273,14906,6844,4993,12153,270,5462,2914,15028
2036,976,4591,13749,4827,18769,16953,18585,122,6998,16939,7011,2981,13548,17360,17880,144
2037,10222,3203,4385,9894,14726,16482,10194,12114,4906,1267,10080,3044,3702,1332,5526,7709
2038,9448,8620,4831,16006,3242,9894,7975,15525,5546,6050,18989,6817,6079,8876,14180,5617
2039,13905,14849,14908,19885,4607,14673,7865,5685,18907,961,9612,10726,146,4935,10385,7515
2040,17788,17300,9520,8098,5517,16049,3077,8659,2251,14558,7127,7587,346,597,428,19207
2041,12838,18992,2431,9715,4989,13806,1661,310,17462,1685,17855,13937,6495,10309,7122,7039
2042,11395,12219,14643,4946,10062,7796,6788,3700,17083,2826,15502,593,14156,10430,5719,17236
2043,3168,367,7903,12813,459,4604,18017,930,9003,7843,12560,7013,8477,14579,17496,16180
2044,9446,8838,13120,10682,2975,19963,3810,11055,12363,16276,7765,13852,19019,763,13816,2254
2045,9091,17008,2376,15657,19388,8431,6183,4875,14963,14629,11174,7936,5986,9031,11435,19483
2046,3210,1353,18002,12988,7083,1050,11219,17950,3965,2815,11789,13082,3131,7105,18091,17399
2047,16756,968,9423,11239,11812,19423,17269,18333,18306,9551,16107,12831,8407,12581,12965,17024
2048,6201,13685,8610,12295,11463,5372,4839,2613,10153,2142,7265,2029,11801,1047,15140,12701
2049,10699,1022,14436,15660,3137,4816,3591,17060,11157,12024,18532,15835,17249,13593,18592,18323
2050,16069,4251,1674,18554,1965,7380,16600,3919,10603,18839,6793,16101,7211,13742,19417,2221
2051,6530,3153,10405,16123,19129,3260,2178,19223,10793,4338,7757,11612,13733,12166,15063,6459
2052,19597,18424,17055,17363,13662,5079,9887,1426,13493,16133,181,5825,11732,16306,17221,17565
2053,15055,5619,3242,9670,958,15994,8811,5123,9679,11681,18443,13865,12595,12870,15432,282
2054,4667,13328,12784,15233,6505,7939,19394,14461,3597,14745,14535,10161,12961,3036,5809,19762
2055,5429,14761,15432,6182,17433,7951,5129,12966,19707,17459,12990,5270,8368,16518,9112,13052
2056,9372,13852,13550,19864,17795,14330,148,9539,13580,17380,18449,12122,19801,18815,8991,4305
2057,9385,9853,16472,2091,12376,17455,13137,18423,8088,9748,5451,17545,8900,6074,6671,6401
2058,15808,11608,14877,10323,11568,13900,10537,16719,14858,13724,14700,15646,14042,4375,13954,17639
2059,17426,8694,17976,11186,7010,10396,10387,2808,9966,10833,5813,9470,968,762,18493,2313
2060,6027,12954,10190,9187,14905,15905,4538,18524,18962,9744,5853,12559,8011,13180,10132,5150
2061,8886,5420,9845,6150,19352,194,10548,5125,2076,5175,156,7849,17864,3862,564,15818
2062,5831,16858,19689,11484,12257,19032,11376,19417,11593,3237,17827,12820,15961,7650,9305,11805
2063,16108,2557,19972,19564,19548,5674,16034,11681,9948,3159,15060,7358,831,13390,4898,18187
2064,16216,16775,930,9429,7893,7785,8034,6285,10098,14769,8147,15011,19233,4255,4574,2299
2065,13628,6999,17624,17295,15888,13814,8691,19454,6123,14406,7546,7356,13576,5885,10057,8724
2066,2792,10013,13924,10003,156,3573,2242,248,9265,3480,13706,1543,3505,12418,12899,3260
2067,5010,354,16491,10332,10972,425,156,9698,19516,5883,19153,988,13077,829,14409,7391
2068,765,12082,17215,8479,10598,8973,18641,14581,17115,8507,15926,15038,18667,1864,6296,9499
2069,5237,4139,17486,12148,19006,5448,19024,3992,14949,18367,6929,10984,15127,8128,7867,16881
2070,11749,933,8916,11446,19208,6256,13048,8563,5370,10366,13041,14886,13923,9396,14132,8146
2071,6545,5175,12810,12955,9861,18594,7447,4439,12744,14941,6132,4627,1391,3757,731,5917
2072,14524,2543,18126,7802,10959,3227,18367,12636,7089,1282,10484,3229,9409,8077,16851,9084
2073,8346,17396,17850,18970,959,2602,4591,527,4920,15046,6931,15297,1135,6098,19153,17729
2074,18540,12879,14374,5855,12745,15639,17548,7194,14312,7112,15369,352,17989,9126,3658,13043
2075,15319,11878,958,11075,10764,11004,17006,2498,17228,19259,5295,16724,6249,19621,9136,9675
2076,3017,4907,19266,14797,18511,18526,1835,15403,15337,19380,9898,5999,15148,13275,9540,15646
2077,6223,12470,19935,19920,7211,9090,3416,14012,193,9302,15349,13126,15114,9584,544,4045
2078,17625,9780,9588,18705,8990,9257,19127,15775,19501,2376,6690,5531,7022,5510,4690,16145
2079,748,671,10744,8056,10019,4129,7987,6890,19335,12399,6590,14003,12037,17899,13296,13602
2080,661,7357,14541,18503,7965,6875,14622,13835,10468,8657,11638,4485,13297,15183,12871,19260
2081,6505,14893,3150,18529,11318,10596,11439,13923,7651,14013,11108,15882,12383,18475,3986,1849
2082,6128,11324,7639,15441,1541,14810,5678,511,4432,1684,10294,6573,13582,12770,8512,15813
2083,10742,12691,19289,686,676,13808,15181,16146,3624,12916,3199,1003,15313,10510,13064,1930
2084,16648,5999,774,5385,12724,7211,4219,2266,8475,13803,5313,18843,8411,14177,11736,14674
2085,16874,9804,9967,14954,11114,16641,13273,3193,17907,9484,16550,8465,18957,8455,17774,2235
2086,2283,17092,11211,14464,2050,9875,6143,3850,6298,2865,5614,13679,1585,13598,4079,12625
2087,9737,1291,11778,1710,451,5512,1497,19559,8762,18869,1450,9289,6538,4401,10216,13330
2088,1957,3160,12359,18477,11518,7727,17133,11887,13472,5260,6706,16660,12335,5382,12214,6411
2089,3763,10806,11487,18024,1622,2676,19203,17635,12647,10091,5600,16876,6332,19942,10163,3215
2090,11803,7094,8970,421,687,3495,15484,11145,1903,15168,17194,18185,7584,1666,16893,9533
2091,2447,13197,502,628,18605,14681,3643,19341,4332,18301,14571,17108,13600,9627,7725,14240
2092,5701,10872,1100,3963,15483,5979,2052,17961,10359,8946,6866,272,7478,7580,17342,10992
2093,19558,13363,16450,2799,14389,10472,9907,844,11373,19390,18490,19948,5191,8318,4358,9127
2094,3374,2602,7606,1068,5838,11854,18454,10728,7323,10716,7786,16850,10506,18562,19523,11156
2095,16630,14589,7950,17218,6737,3066,10180,4033,1803,4328,4649,3314,12632,3149,2600,11632
2096,9599,10307,10805,18331,6098,9896,2685,218,16067,7315,7046,8460,17077,17460,6771,1015
2097,17511,1309,14561,6360,13677,10288,9504,15732,14715,8874,6155,9778,13678,18361,940,3100
2098,17776,2026,19119,18901,9823,2059,3279,5807,10959,14441,2447,12097,10302,458,16715,8207
2099,8855,2782,13109,12915,4733,17507,10307,3034,10122,8646,14129,10731,9796,14763,5952,8687
2100,5037,1526,5770,16186,11525,15843,9579,1865,16588,2239,10012,14889,4619,8128,13736,6640
2101,13371,468,7490,13386,15603,6671,12008,16928,14231,19507,11710,19774,19118,3739,120,5296
2102,18973,10386,7842,18990,2222,9234,17747,17616,10926,5058,6598,3427,15336,15054,867,19776
2103,2004,10492,2400,3122,8751,7438,11472,4106,16925,3021,14136,15199,14569,7506,1397,17097
2104,4985,2822,3984,3856,9615,8349,6557,12041,7302,13036,16786,7551,11848,7508,1400,7323
2105,3619,15955,17886,4194,9679,19825,10493,16711,4040,6925,9674,11670,2488,14665,16238,1558
2106,14660,11947,10830,14161,13988,3910,9344,13576,16139,8892,10705,13402,17013,929,1398,4373
2107,10011,8297,13248,13369,8511,19172,10736,1551,8838,17503,18748,18340,17598,6890,6874,5602
2108,4301,6761,4393,8920,6598,2906,14043,12688,11239,12802,10133,13688,104,14405,12817,11574
2109,5330,13972,7038,2176,10765,3706,3100,10418,16305,2910,13868,14131,19727,13927,9357,18858
2110,18523,15010,16808,12184,10220,297,15093,12202,16796,11617,17917,10488,11946,12975,15232,10866
2111,12185,3445,707,15973,13217,13681,572,695,18096,1405,7635,1801,13604,4779,5072,754
2112,13173,5426,11154,17478,14274,18772,5986,4188,14062,8806,12182,648,2805,11455,3765,6615
2113,4913,10931,2679,8087,12189,11118,2361,1007,10512,1771,15638,18314,12285,16830,8601,4549
2114,19645,8253,6401,4766,1171,113,15121,3798,6856,7590,3546,13251,16839,2093,7295,930
2115,12241,16683,7974,3014,1636,2942,13355,14269,3635,3703,1525,8388,14109,3151,2068,5872
2116,17727,7740,7782,14244,920,12892,6841,11448,2292,10422,9669,11224,5414,10254,11111,13991
2117,17774,4255,11955,2031,4104,2351,15109,19041,5861,4832,13409,16531,8440,10535,16757,107
2118,4235,18960,5703,1903,18754,7986,2864,532,14895,8533,5644,16352,10835,12524,11163,8798
2119,11137,4441,17388,4958,1406,4202,12705,18956,7519,6515,6949,14326,18903,17223,13245,12288
2120,13471,16454,14666,7499,2517,3723,1750,424,19748,4243,2092,18420,9888,15067,1322,13456
2121,16220,9531,18799,13962,6926,17016,12226,18360,1470,7534,13434,19913,10011,7410,19528,13783
2122,8708,7817,17659,12739,2835,3554,9543,1575,14027,7865,8832,3808,9343,9453,10581,3538
2123,7863,8126,17996,3642,8427,13618,4169,12302,16708,19810,12794,17090,1268,13492,4698,17149
2124,4335,10760,12529,4071,13345,6924,16665,13593,19102,3135,7536,14197,14522,14899,3251,15557
2125,13994,16012,7957,4264,12828,11761,147,13033,4966,13230,18655,1189,16891,9327,10752,1178
2126,2784,3218,1293,8233,19309,18449,18294,15277,18449,14943,12843,1725,453,8066,18288,8820
2127,18066,1181,14785,7536,1065,7931,10857,4935,1973,11176,14982,13626,2679,16122,12986,11990
2128,7914,19000,15451,17121,9340,16308,16926,13578,15676,17794,12400,2656,556,2997,8032,8800
2129,14481,17466,19780,17419,17141,18368,16441,3125,10181,3527,2412,19960,5046,13246,4494,4630
2130,7266,7677,7804,11573,19147,17113,8688,17404,1703,13601,2681,6592,13811,328,16688,11855
2131,5708,18743,14981,12144,16089,15269,6878,6535,5653,19793,17311,11393,3497,15334,16333,19125
2132,11257,10600,4915,5350,19386,5215,6832,10708,17723,7565,3577,8708,4369,17429,9676,19762
2133,544,5102,9900,12770,14854,7659,17107,7437,14598,7171,6144,13763,19153,7972,19100,2273
2134,18189,2836,10910,5656,18504,19410,14858,11078,18296,7649,1248,14723,12876,8794,1485,16508
2135,19449,10527,17119,9727,17710,13966,11428,4683,19689,19685,462,7404,14473,10664,15171,6749
2136,13746,3166,11838,4525,16111,413,11204,512,12824,19445,1409,17421,17413,11445,4339,14495
2137,12722,13403,10812,10181,16019,3937,5305,17750,8542,12632,1838,13647,1312,18867,15594,14954
2138,6046,8631,4415,12995,19948,16186,9065,3053,15663,2791,5182,8409,18371,6189,12958,15821
2139,17023,15060,8639,13978,12515,4439,7310,11481,14702,4908,15245,19539,13874,2913,9650,10302
2140,19061,9408,13245,16280,1686,837,9403,3164,4163,5400,2201,5875,18217,9425,18083,1206
2141,6278,5321,15141,4880,4953,6106,10277,9832,8666,272,1496,5886,9805,4493,3978,1631
2142,8980,407,1730,10094,19538,18586,14875,8388,16884,2540,5051,13776,12333,3273,2891,7743
2143,14228,18899,14402,19099,14497,6694,14598,895,19466,9533,19581,402,14718,19934,19033,7284
2144,6092,11637,3654,3223,5050,1789,10171,2692,18632,17631,13936,8914,13050,5637,15084,7397
2145,8726,19930,3340,5865,14279,3102,16384,17778,3454,7399,5546,1390,7451,16638,13357,2356
2146,10412,18136,15822,3090,508,16482,18696,16994,18521,12167,19173,9037,15309,10508,3331,9556
2147,6008,15895,16046,19222,3142,2898,10512,15069,5780,15266,4342,18012,2211,3981,14431,1700
2148,14842,2622,17916,16187,7068,132,431,18249,9093,18138,781,18692,19401,4801,6128,9438
2149,18033,8250,13514,15638,13446,7069,9534,16853,7465,11446,14742,6773,11193,5685,10056,13932
2150,9310,6848,10047,13489,16652,13063,17205,18381,6581,19177,16396,14247,14243,4740,16336,8345
2151,9983,3262,14049,15089,15091,5851,5595,15642,14189,15785,17283,6016,6380,12337,12598,16902
2152,6092,15827,2505,3064,18325,12739,8474,7718,6535,19974,16200,9052,760,9581,17659,14209
2153,19511,3476,15750,9536,16793,12968,17550,7784,14525,8515,11479,11074,19376,10722,18708,2744
2154,16566,5638,12742,18239,17511,10000,13602,2927,2087,6412,4281,5214,938,1150,1783,15491
2155,4124,3006,11269,1442,10720,2253,2681,11325,4228,11390,9096,7167,12439,14893,11316,4870
2156,1896,1898,15064,19308,18577,13323,11908,4379,16788,354,3655,5012,14544,13764,9741,1335
2157,6619,6399,11140,14253,11589,8246,18057,881,16109,2741,7441,12006,7621,6144,6634,16040
2158,3565,5654,18705,19839,3634,14704,10803,5505,2978,11367,8384,8863,10864,6497,14944,14459
2159,856,15757,15148,19795,12236,15061,19859,6228,11118,19148,11582,10843,13159,5545,15664,17096
2160,18044,12048,5222,19428,5778,11835,13629,15279,15246,3883,8723,1378,12276,2025,10923,17983
2161,716,6973,9290,4905,6211,10763,11367,14490,15476,18715,16660,19513,13211,14191,12000,18831
2162,648,867,14391,15785,6641,1717,3455,3787,10552,17049,2645,9835,14779,18887,16727,7005
2163,18052,6239,19575,12272,5585,17011,12823,4356,1395,18618,12704,10564,9271,15905,6118,11023
2164,18330,8551,18395,16654,4100,12305,1945,16383,4704,11413,11899,15214,17487,8041,7059,3158
2165,18413,2021,3396,17861,10697,17928,1632,7055,9501,9328,7262,1952,170,15257,15043,3812
2166,10255,5735,19733,2320,13925,1037,17376,1725,4606,12627,14557,6791,8273,10854,6645,14681
2167,499,5534,3162,12620,5052,6345,6192,2026,18002,1279,374,6923,14736,16608,19353,10889
2168,18431,19378,7148,8203,11224,13733,7483,617,19286,3636,7953,765,11724,2674,19122,8826
2169,18009,18587,6892,10033,14128,5149,15485,1638,9258,19830,8207,15853,17466,6883,14344,16478
2170,9167,11733,1824,381,8605,5704,6473,4973,7554,16900,1932,14975,11258,1877,7518,6935
2171,5378,13156,9526,19893,19905,1747,5789,7430,1389,2466,798,10553,11329,5443,9223,464
2172,10237,3335,19995,6441,19719,16144,11247,723,8621,11926,1845,14179,16689,2435,15233,16693
2173,17965,2554,1557,4516,8908,2215,12561,10682,3971,9507,1860,11066,18805,939,17581,7500
2174,11923,17286,14988,17361,7065,13858,19309,7223,11601,2163,5737,7601,4689,7192,2858,18463
2175,11332,7860,11906,8584,19713,15691,5038,7200,18400,11632,8498,11224,2096,10417,7490,6711
2176,18726,16153,3926,13416,3332,13596,5499,5814,2188,5883,9911,244,2107,1007,355,104
2177,11446,9546,3844,9500,8230,1449,16912,8229,10554,13114,18638,8470,2378,10589,9527,954
2178,18589,9714,18921,4854,6212,1040,1037,12121,19960,8600,10793,16751,19055,17444,760,5587
2179,18437,9665,9839,4320,3915,2113,6013,18980,7937,5019,13343,19079,8508,16213,1272,6366
2180,13193,12090,8648,5909,2904,19683,19823,17853,8882,9057,9366,4814,2664,19501,7856,5943
2181,18924,15876,12936,9690,3549,9301,16804,8449,819,3819,14385,18522,4193,3929,6300,1514
2182,11901,8847,1702,16566,6316,2551,3691,15580,1384,13520,3280,14287,3566,12111,5230,19576
2183,1696,6416,11394,15443,12482,3232,17912,16080,4054,13155,15555,6294,12280,9986,16107,2534
2184,6558,5090,1875,1530,19279,14253,16772,1638,4145,14344,12034,9301,19351,11820,14558,13542
2185,10322,11618,13929,15485,16589,18940,3176,2599,2197,7202,2533,13567,1340,7708,3809,15197
2186,8250,4326,9819,7161,12929,8426,7076,13388,1406,373,10921,11569,9295,2660,4504,7665
2187,4730,12792,7943,16801,19610,14833,18853,12930,1825,2467,7927,18070,19123,487,19931,3431
2188,17258,13691,7423,18702,1222,7216,18289,11423,8672,1887,6759,6544,16915,13365,6855,8146
2189,7117,518,6420,11834,19659,12754,3847,9183,5074,6639,13928,2744,11426,1875,3503,16992
2190,18131,328,5441,822,9253,18337,13919,4294,1735,3521,4571,1667,15753,2102,8462,11393
2191,17498,8546,17883,9730,7693,1604,11706,15490,8756,18643,1352,15842,18504,9196,3345,5089
2192,1895,2795,8139,2255,16665,5208,2573,15116,8562,16584,19379,6805,957,10824,19456,13128
2193,13904,17624,5464,5541,1558,14876,4328,18925,1583,15304,15056,14764,11816,12117,13092,13018
2194,11588,14568,15350,718,14735,378,9445,13301,4449,19814,12513,10700,17485,3924,8362,16228
2195,14031,16673,2209,19519,16652,17155,10433,4473,11642,6647,2563,19391,3910,2120,2963,9308
2196,14009,8408,18930,10357,6846,15355,15741,8593,17774,5968,12129,18425,8864,7207,8418,12484
2197,18852,16598,9207,1867,11651,630,2282,8253,15994,18067,13121,13446,18088,3190,7271,11993
2198,6024,143,8250,11042,13756,4331,3256,12573,13055,13809,11769,9666,4934,5747,4960,2953
2199,1416,5141,1176,17218,18983,18453,5527,6253,2820,19809,4753,2893,16036,5821,3503,1498
2200,9011,9004,4330,14937,17924,13720,6896,16032,12049,13313,13066,18568,18012,1765,12407,11997
2201,3180,12816,4781,1349,15751,3093,18671,11117,18462,11105,18364,10216,14782,3074,9263,2434
2202,3040,11422,177,14404,19139,16269,11043,9473,16846,15390,15704,19415,10082,10822,6627,8279
2203,5920,6139,4858,13929,3400,17288,9019,6681,17984,5319,8228,17081,1483,9646,3438,12465
2204,16388,1303,4946,18389,17312,7172,19085,14851,19180,7728,18234,14802,18738,3788,3923,1114
2205,10534,18960,11214,214,2965,15097,15683,18943,2504,19144,11324,18721,13538,6629,18573,12876
2206,2217,462,13659,10328,6867,1571,6197,3653,2302,1935,13583,1097,1635,4870,11999,5345
2207,13454,1177,18951,15681,3401,914,14289,3360,8268,2064,11883,13616,923,14610,9189,18288
2208,16164,5676,11450,18762,4018,3951,14350,10882,6517,4011,1127,16097,3206,17580,19279,12271
2209,18845,15822,9700,5298,8008,14718,6052,19385,6636,6900,3081,10775,1751,808,18986,15939
2210,15051,13372,14567,17027,15825,12636,4824,698,19754,13439,13636,7759,7894,7556,14317,10795
2211,6472,361,16207,7688,10688,14074,11907,9754,13029,14977,9466,4333,15624,10875,3279,3304
2212,12306,4427,10530,1011,2517,4339,6137,12471,2134,8364,3699,14355,18216,17655,19260,2100
2213,11371,9424,16378,14706,17445,14189,1350,19563,1944,14172,4842,12563,1395,13712,2466,18552
2214,3492,19394,16603,9529,8936,16304,14337,5333,11044,117,12616,5357,14307,6140,8780,3857
2215,18334,11682,8752,6055,2115,15495,11719,13666,18968,9799,11363,15485,18477,4511,3462,6198
2216,4866,618,491,14988,3057,3977,6501,16351,1801,346,14442,13953,16738,5727,11404,9698
2217,6611,12735,9384,11354,13844,6266,13545,2230,9047,3571,12237,1837,14276,9297,11239,17571
2218,10458,14637,1841,17625,11365,2472,7754,169,5048,13161,15700,537,3285,19092,7726,3935
2219,12930,18579,15369,13017,14497,5460,11492,12236,5361,12562,18371,13149,5036,772,11521,8794
2220,15523,12431,13559,8880,9923,14367,5381,13540,5772,12135,4133,9702,3548,14540,13222,17656
2221,1763,5139,2775,7019,16026,3654,10823,9833,5211,7475,9946,8185,18525,19647,9009,1737
2222,4285,16213,2896,18251,12345,3951,12200,4516,13055,3761,5753,17897,15276,19170,3589,17922
2223,6650,3012,8527,11483,19198,19080,16623,7485,12239,16897,13900,11436,10449,12484,7199,5008
2224,2616,5328,4918,17007,8085,7874,520,17576,1888,9142,18588,6524,2745,10266,16419,5206
2225,7082,8702,18750,10584,8763,10454,3467,9861,17810,3793,1740,8848,16244,8263,18626,16917
2226,10888,8227,8464,14026,16697,7562,12958,5839,16082,16056,8573,1095,12112,852,18504,16036
2227,11825,17780,15067,9273,1609,672,13616,7053,18014,14012,2221,3186,8781,7557,19727,16468
2228,9696,19933,12358,8481,7432,15114,11980,7229,17505,445,19548,6833,10617,18324,14941,19235
2229,355,2453,15039,17430,9196,17185,4272,16343,12414,2280,7549,15880,15673,6263,13415,6592
2230,14602,6030,10112,13353,16312,19907,136,16148,19532,2862,18749,2317,18096,3758,11164,10573
2231,19085,15389,19454,6672,7104,10001,3665,3294,18422,8134,8390,12801,1220,17183,4663,6964
2232,7072,360,17695,19263,9717,11348,14823,7160,13306,18303,17738,13587,4660,19830,18385,12568
2233,16570,17071,12009,15729,2317,5980,16951,1855,13116,13339,17680,6332,2786,9632,19453,4419
2234,7001,2876,19740,3531,6259,19645,14028,5960,18855,3211,8752,5399,15119,1316,7362,18535
2235,18543,12501,4525,7725,6295,9932,14907,19744,18787,18144,9086,277,19285,11009,4196,12158
2236,14845,9453,17311,17241,14146,14641,1824,4418,3168,4667,19338,18461,12845,14687,12367,2555
2237,10015,9343,14628,5225,3775,8615,9404,8559,8435,5447,5701,129,10743,8486,13256,1973
2238,892,7314,826,12546,2603,6768,8907,17050,17445,859,10914,17981,434,8712,8516,15186
2239,13854,8554,12216,7315,2908,4655,16755,18780,19202,13285,9964,172,15629,11359,1685,4984
2240,17269,12803,5269,9294,13309,9781,718,19624,12244,5621,18426,11634,5922,10624,12648,16452
2241,15262,14362,10373,16164,8649,4999,9706,6857,6919,7087,3348,2394,3397,16128,3697,12489
2242,1110,19362,769,5361,15823,2455,13189,16111,17897,10582,471,2128,16932,10605,18999,13806
2243,5974,6848,1223,767,7299,7025,9806,5992,17116,1968,11361,783,1765,19267,7438,18199
2244,656,14839,3773,16385,18601,9519,11934,3251,1345,15021,16794,19567,10021,5862,12103,6553
2245,1522,2619,18953,10132,16166,15667,15993,7931,17604,15564,10041,8723,16634,11136,3073,10700
2246,185,15389,7668,3513,8271,8236,901,1440,4586,18647,308,15772,103,8397,8849,569
2247,4049,16274,977,7517,8131,12753,12179,1924,15011,8384,5466,9821,5710,11361,10489,17174
2248,3393,17667,9677,16475,11384,6839,10103,14297,3561,685,13497,11927,3694,5788,619,10679
2249,5174,7353,2555,5079,10457,8855,2389,7915,17905,18748,7324,3775,8779,5529,9412,14399
2250,16601,17354,10512,17723,5947,4829,8613,17098,16326,4624,11711,8365,2404,2552,12595,14830
2251,17912,17632,14787,8537,16384,15314,2210,14428,11721,11433,18885,3641,2845,864,12423,9333
2252,16343,12072,13862,10902,9440,8809,10434,17460,3518,1444,196,11097,12357,1356,14008,1290
2253,18759,18549,2188,6102,557,15367,2245,688,8013,18381,10956,5221,11332,6485,16765,2670
2254,3722,19081,13730,14692,4314,19942,5526,7762,684,12173,8741,9693,14777,10040,5515,7631
2255,16725,9760,1593,17559,7460,12971,15694,15008,12188,2898,3813,18644,6744,10235,5780,7537
2256,4419,1986,8818,15601,8243,5889,5536,5816,858,550,16628,7728,18678,9444,2318,5528
2257,13091,6438,10595,12509,4085,1140,1837,5211,3802,13856,9623,15193,16036,12595,19726,2147
2258,11987,8445,3599,1795,393,10416,650,15155,1092,3408,7209,15904,18641,16767,7143,12846
2259,8319,12816,8656,13081,3856,3796,14943,10995,1842,8778,1738,12025,764,11911,1645,17537
2260,8502,5208,15924,13117,7672,12749,11099,13655,14965,17525,7658,12086,16344,5495,15939,16843
2261,8206,530,18715,536,17541,14699,8389,9754,2855,1483,6266,1848,13060,14843,18945,14606
2262,8992,5475,6893,10855,9694,15597,14396,9723,9547,652,7726,2028,19419,8072,11951,10794
2263,9965,5077,2429,16266,19576,15638,19489,8157,11732,16149,15255,16860,1167,3588,2897,7945
2264,10156,19995,7901,14751,2842,1073,12676,13388,14818,6843,12053,13231,4770,5938,10505,17673
2265,2626,11024,16041,2870,7942,13432,11915,16488,19263,10188,14409,4998,14874,18855,11710,10067
2266,17108,9961,688,17342,15808,18036,5210,10602,10619,19932,14620,5346,19982,4594,14142,15483
2267,1950,17552,6374,15677,15523,10008,11269,12830,1256,249,9407,17220,6444,11602,18167,9075
2268,13692,14051,18887,9290,19131,7948,2033,16760,7682,8440,18012,1069,16835,8029,669,17968
2269,1780,8372,6280,6584,19632,18828,17373,7605,4288,11713,13053,17441,19867,17893,2366,18103
2270,12794,14281,18735,2402,11472,12713,10265,15751,2001,7947,5100,17625,11496,2284,1728,16840
2271,12718,7999,5248,18227,8211,12019,768,628,12726,6984,5236,5405,4302,2572,10300,7689
2272,18864,3001,601,4339,6172,1395,4412,7619,16317,17590,1234,2655,18913,583,19403,18352
2273,5190,2650,7832,7701,16650,6895,17527,12706,4859,8748,11594,11350,11348,1174,17830,15180
2274,15487,18198,16668,7183,11463,11659,6110,1294,8957,16887,399,7113,5784,9031,1346,3707
2275,13021,18980,15286,3951,11012,17341,14535,4045,8181,7355,9407,6729,9338,12863,1143,3182
2276,5775,1007,12735,11481,5488,19098,10417,3809,7031,1311,9190,13879,14895,3397,5123,14874
2277,19721,16036,1750,6516,8995,2940,7956,4356,19438,10856,15930,6929,10443,1171,1790,18459
2278,18076,2829,19757,16608,9985,1300,2085,2273,13489,4252,18381,11752,17929,9589,12661,17014
2279,9967,12830,12762,1756,19216,6298,7995,4833,9371,9949,14772,255,15471,8689,8070,405
2280,14496,12665,2122,13486,11686,12212,14602,17408,15067,1013,1035,15432,15219,9828,15168,6917
2281,1912,5059,2083,17771,16011,11049,17916,8884,14324,4501,953,16887,4206,827,9270,15986
2282,7654,19196,17747,7601,18773,10215,18490,13500,15577,7776,15646,6345,16343,3366,17283,12351
2283,3737,2560,3440,2540,9484,1320,8673,1269,11816,1321,1436,1360,990,12474,9363,6897
2284,5874,12162,15270,1950,18744,12394,11045,9862,8726,2828,14431,6298,16474,5162,6424,13654
2285,3522,18687,2391,2153,4825,8591,4219,18386,1608,3471,1916,3328,3706,7854,6765,136
2286,530,1788,2411,1976,2138,4205,18835,10300,3369,1219,629,12909,10800,17802,3028,19725
2287,7732,17214,753,10749,15565,2492,16356,14931,3176,1250,5807,18141,4265,3558,15243,11970
2288,10460,14991,19773,18643,1800,9299,1507,4830,10520,10196,391,2750,14521,5680,254,2924
2289,17070,7177,13805,326,19874,6715,1940,239,3939,592,200,1749,11897,11664,19933,12995
2290,3443,2074,4878,6494,17072,6249,2714,15830,19172,6683,10903,11737,5970,9457,13948,10410
2291,14091,2497,6662,3296,8823,10133,7159,11007,9389,3354,6458,14179,12650,14821,15188,19545
2292,14003,15363,13346,8674,124,15906,13070,9640,14377,15443,12490,16103,6451,19075,215,18605
2293,6781,18401,227,17245,9439,11144,4656,1229,12464,4097,12261,19923,8143,16807,17290,10878
2294,11729,8673,5778,633,11293,6053,5993,17577,2615,19685,4225,5160,16236,15060,11883,13378
2295,15807,12437,1464,17156,1321,4809,2278,2799,13379,10713,13361,18635,12451,5816,8569,3653
2296,19436,5464,17216,11221,5723,734,5978,12512,15385,4838,15385,7222,10473,15104,14237,17221
2297,19069,6550,8918,7706,8139,6254,4070,10310,8912,14993,7781,1826,18223,2510,6639,3246
2298,6844,1993,12912,12077,861,18130,14613,4085,19797,9491,12448,15501,19418,15899,6287,12109
2299,6867,7721,12476,7274,872,2901,9928,12602,3136,9520,2735,3571,17262,946,18010,9476
2300,9610,19808,1550,1950,1275,12658,5840,19403,11891,7074,6557,5679,12253,10193,10455,10644
2301,3727,1963,17899,4415,6158,3102,8903,16694,12502,1231,17635,12039,7100,16939,1701,9636
2302,18957,679,14007,18784,2217,14480,4450,8051,3212,17754,5446,3386,5334,17247,8903,5315
2303,12132,6310,517,11954,1471,10251,11324,8957,6822,7791,10072,9225,2609,13504,1465,18872
2304,10805,12848,16723,2060,15225,3303,19883,12526,18375,2837,7356,4302,14443,3077,13438,3753
