"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
4949,11075,19352,946,15990,16587,18110,18358,3070,5007,7451,17750,3640,6443,19064,11545,1910,12114,1122,19748
4950,14200,7530,18618,18259,10379,2989,1878,18433,12260,1224,1853,3167,7779,8850,6527,10905,8975,2482,2547
4951,10445,1008,12509,7716,7552,19453,6366,13196,5998,1497,15156,11724,16903,14260,4035,5261,1904,3041,3541
4952,10665,19428,3091,15011,8992,5811,11646,12163,9886,1690,7171,3169,16649,5653,14813,2174,16140,10274,237
4953,14888,15998,3620,7067,19956,16561,19078,17174,17394,15366,15947,6029,14357,11666,11186,7958,15831,16587,13936
4954,9390,2540,7518,3998,13073,6434,10058,14169,19031,3262,18732,5283,16081,12232,12925,13776,5817,17340,15168
4955,19127,14887,7917,13685,2768,17261,2602,18555,16754,15014,18693,10163,16597,18834,14251,3873,18307,15803,5917
4956,6005,17838,12639,1175,13090,791,9381,7989,1386,6240,1474,18060,3539,1707,15204,2383,19222,8754,106
4957,11323,17386,486,16819,2643,17238,17557,13630,735,2729,2937,7763,2155,12419,18228,5867,3364,17671,2371
4958,14334,17435,2979,13824,17245,301,9198,546,12573,2483,10991,16228,8400,19256,11812,12896,13577,6901,11576
4959,12260,7336,9956,3124,10689,1867,10657,3541,17414,15410,4259,12572,17817,19188,15165,16961,18335,17529,19923
4960,994,14631,16735,4663,8444,11285,2545,15959,17925,6230,17519,1234,10267,1352,6291,4168,13493,3247,16452
4961,8208,6818,11427,14044,9524,2277,19471,10314,6468,18080,1814,10978,17344,12697,12868,4838,3791,13511,17032
4962,1759,1033,4036,377,11877,12641,16817,3799,7909,9217,15859,2805,9687,12979,19393,10793,13328,3511,8575
4963,9848,9944,4846,5427,9327,2214,8790,14247,17696,13458,12815,14741,18175,5437,13518,8113,2675,2112,1830
4964,11282,3905,14984,8104,10408,4615,14608,3654,13897,7412,4397,7447,4020,11294,2148,10105,14243,2843,8732
4965,5086,15075,12823,6382,10185,13007,13941,12186,16989,19657,15204,19324,16088,8195,10896,10915,13193,1909,1282
4966,19715,18933,19821,407,9721,10285,2888,2712,4442,15119,10275,9886,10782,4753,18891,19357,19466,4304,8434
4967,6991,16693,18141,1588,15366,13973,10940,18420,5509,9900,8361,11399,3899,9450,9319,18352,627,16058,18228
4968,8964,17518,12914,5180,10450,10353,9855,631,7374,19115,7870,15815,18619,1212,4860,3267,17662,10667,8591
4969,1295,10367,7991,15617,10051,4297,8408,16419,6676,15879,4654,15872,8125,12587,1201,8006,11976,3743,6652
4970,14364,5143,7172,12120,850,665,3594,19591,5001,5496,17572,5078,7909,3313,13996,3255,16953,17406,7983
4971,11281,16618,19556,5313,2733,15829,1083,18651,3881,7756,4863,15429,12269,7748,2561,11496,14127,3056,13589
4972,3992,11368,6270,2947,14336,14322,9617,5007,6407,17366,5425,7777,14841,18212,5349,15377,10337,5579,7929
4973,17688,11654,16535,7670,973,4657,3306,14702,6403,9060,16806,9446,19666,19618,3040,613,2785,1821,5842
4974,12290,18903,7644,16947,7171,19322,19616,16816,2011,16055,9372,7135,10098,9922,8476,6915,16525,18018,15855
4975,3331,8167,7775,14076,14211,9927,4090,19134,3706,15034,16589,18995,7627,8794,5102,4642,2661,18387,16595
4976,18822,1437,9628,6441,5354,15403,9639,9701,19970,14607,18534,4148,14961,9827,13565,18986,15224,19636,9851
4977,6385,17436,3213,7970,18454,9497,2420,19991,1559,10465,12351,7074,12389,14754,5169,6520,7598,9378,18726
4978,12901,12644,5478,12401,15954,1102,14617,17506,4331,15863,19605,16662,11540,13219,10723,11636,12002,14555,15178
4979,11314,14308,6682,2053,2322,19246,6887,17963,6790,17596,17321,19065,17038,13212,8012,16969,1188,19552,13056
4980,14198,13111,18670,15137,19231,18576,11849,3681,4535,16446,12567,132,19475,19949,13811,13981,6330,15691,19371
4981,5298,16982,19124,6142,12713,10134,15059,5971,17034,11999,9440,9137,16544,16963,990,9409,16575,2771,9077
4982,13894,13623,18238,14537,7908,3173,3656,13488,9900,7940,16160,18963,8397,440,733,19853,18453,6822,4481
4983,18650,9221,3615,3550,5933,5920,13020,5248,13824,6892,8236,4527,5691,10621,8309,19475,10991,9856,11402
4984,10875,15840,14704,11196,4075,7629,5688,2966,7219,14686,12506,915,18846,16060,14499,5290,18787,7842,18099
4985,3895,13370,15200,17056,13467,8164,240,7077,18954,19976,11566,4430,9182,4386,11321,3409,7234,11135,7673
4986,15073,1549,15873,997,8527,14153,14331,11557,10804,18822,3258,8981,2669,6078,17559,9460,19109,4222,18836
4987,1860,18740,14847,16922,1655,2781,16011,3148,2030,8341,2994,9119,5601,3350,13803,816,19942,14208,2761
4988,10942,13333,3693,18592,7939,14039,19776,215,10956,19826,16293,7320,4032,4705,8372,6331,3652,15678,10104
4989,9957,1967,1370,19327,17503,18497,15765,3289,10235,14226,13640,2192,14641,16928,19344,17975,4060,17552,19660
4990,14276,4152,15356,2013,14211,10531,17081,6566,11401,4704,15147,16745,9076,12027,17109,1596,15922,13088,5070
4991,18119,12252,4920,1487,15056,6918,1521,2227,18316,6483,6001,4565,11422,15862,9631,8816,4230,14034,17763
4992,6322,7092,11067,3339,4750,12832,13668,17144,4803,8931,16959,15728,19939,2976,9845,13550,8760,16007,3920
4993,8144,7711,7732,15014,19168,6021,14722,12319,9869,4672,12915,10082,12231,3296,14403,5066,6104,15755,10589
4994,9452,16894,14079,15745,3543,10754,16137,8223,15280,16719,3431,14706,15821,6145,6649,622,11129,19814,16293
4995,14563,1741,258,18201,11672,4697,6342,350,5053,9305,6734,16749,15631,7949,1266,16336,6444,19413,1959
4996,8658,14928,13609,17284,932,4766,15680,12335,16651,11359,4855,15084,15960,13228,13276,6035,14709,3859,2959
4997,8182,15905,9787,7048,905,11801,6565,7457,1310,13787,19644,14372,4300,16734,7783,11081,12286,13755,16430
4998,4130,14048,15063,6902,4516,1010,1302,4456,14913,4746,12543,11284,6426,7896,15163,18705,1610,13729,18218
4999,17060,6807,15962,3218,10036,5408,6251,3786,16634,8004,16680,10774,10451,9454,9907,4862,18540,15725,13399
5000,9048,1894,13227,14065,852,15112,17289,601,8611,19305,7435,17263,16898,3602,7584,14513,479,7557,8753
5001,3984,1909,194,15813,8416,11217,18888,9911,14637,9906,16650,7961,5651,18595,9143,15515,9374,8344,12310
5002,6687,6316,13641,12829,16025,2442,19004,769,13071,5955,5904,2715,4395,18252,7688,3426,6003,3183,14258
5003,16195,5292,15959,19457,6517,2381,4875,13854,6105,18398,14687,19836,16202,14635,7803,14923,9200,15566,1302
5004,2228,18747,14624,11157,12689,16994,18592,18062,16638,14752,19844,8969,16022,11925,7247,2790,4928,11398,9598
5005,11149,11249,15837,4484,18620,2759,10167,9376,6628,226,1998,11907,8808,19051,14000,459,17690,15284,17023
5006,491,10578,19837,13918,15581,7397,15477,12360,8393,14974,17900,18034,3886,6096,4453,8581,3132,5046,3285
5007,18027,4713,16180,10917,12263,17992,758,1984,1964,15311,3396,2374,17586,8839,201,5023,8102,14376,16380
5008,16255,14156,5564,935,18322,2098,5365,3176,8266,9157,11215,8021,4376,6350,10370,3125,8854,15344,6361
5009,8613,13587,159,1674,9475,4891,15143,8000,17816,6740,4823,3743,10771,10163,3975,7102,12307,8434,6893
5010,17198,5147,13757,8202,3413,4939,11582,18294,4213,1009,2520,7320,14060,13477,14750,2365,1286,11580,1427
5011,16707,8955,16158,8328,6332,12881,13017,18710,10713,10320,9256,18271,14497,5349,18506,5228,14857,5066,11763
5012,10681,18548,10117,13758,1626,7259,8364,9008,19536,3274,526,19350,12120,7650,7586,12992,19223,5790,8179
5013,14157,15878,6299,6714,13870,843,3068,2106,17243,9794,12184,3572,11638,11437,3076,8753,1665,7999,8608
5014,13717,3961,17042,14960,5216,18350,17988,12265,19018,5272,18432,15766,18235,2875,12991,17232,4222,6933,3272
5015,6669,4730,10784,11178,12566,15509,17093,14676,17013,18653,14397,11386,11883,1479,14777,9276,1247,18139,9664
5016,8263,182,7207,16346,15019,8041,730,16228,9796,11905,3997,19329,10349,17514,11826,2765,13952,17646,3234
5017,4968,12906,13504,10270,14215,19301,18057,12865,13440,9265,8782,1424,7887,13487,1314,18990,19518,12484,11507
5018,9672,4867,12865,11057,9709,16078,5220,2481,2162,4233,3931,14294,730,17546,14363,5121,2459,3487,5725
5019,1936,3187,15859,16608,4378,19424,11333,1925,8343,10087,19136,4447,2877,7824,5723,4148,17336,3721,12264
5020,5052,11284,2862,19379,13088,2865,4646,16580,16516,2172,17925,2331,1858,13129,19491,9254,551,12571,12229
5021,9749,6210,2874,15128,13748,13985,2184,15029,5816,13095,13277,6543,10756,5664,13595,3875,11829,759,4077
5022,13602,2097,11634,16771,14135,15274,5732,5437,6063,6188,2553,11418,7666,3813,121,15975,7398,19349,10813
5023,3700,1369,8559,16223,19433,9936,19377,17496,10852,17900,4110,366,13866,16180,1093,1706,3681,1051,8660
5024,13655,15316,12801,13146,9620,6966,8091,12797,1144,4995,452,600,13667,18427,6823,13814,4523,4799,167
5025,3909,17354,11153,12556,9955,16690,287,5391,10689,14697,7970,15175,1209,1623,6350,11735,17393,16512,7882
5026,3249,8505,13087,4381,730,17040,14077,15763,13424,13059,8762,14742,5704,9916,13402,10386,4584,1124,14280
5027,12639,3540,3014,2919,13613,13259,1959,19190,13747,10094,14424,13178,5846,6460,5754,279,16924,5652,7684
5028,19687,10527,19216,6170,16345,18984,13065,7765,9284,271,6522,4526,17538,15838,16542,7982,5574,19489,1847
5029,8500,9408,3111,11879,14680,13720,11075,8608,2924,10382,5970,13868,18723,14948,16088,5255,8765,620,17598
5030,10918,11281,5508,4061,2567,1999,14500,7658,826,4771,7552,16164,4547,19821,16532,1979,10826,944,13525
5031,8716,5726,16861,17690,14707,11223,15777,953,17164,12029,19489,6419,4612,13362,8559,10611,18822,7141,14308
5032,11578,465,17403,12759,8629,8754,10440,17288,16434,1495,17335,6316,14394,10585,11458,19399,11921,19122,18933
5033,9925,19223,6473,12435,15766,17716,7841,11219,19953,2927,4560,14140,11851,18248,5181,2006,8704,13100,4419
5034,10528,442,13971,15179,6695,19748,2762,3323,13479,13032,11984,13301,17600,3386,16322,4949,1696,8358,2492
5035,3874,256,7704,7608,1185,17298,16341,4561,8935,16208,6661,6029,8126,18088,1773,2649,16541,19957,1228
5036,8772,169,13512,18106,2299,1106,6978,3545,1666,11172,4750,3642,2679,15482,2969,12303,14962,5295,7203
5037,18535,14239,3059,16321,890,17811,6933,12989,2189,19793,17962,7662,9908,11189,6821,14474,1808,19050,6290
5038,13745,19688,1457,18951,13162,2974,1948,3018,7077,17958,14519,1927,16458,13851,8503,12703,9409,8741,5397
5039,16855,18159,14335,9285,4626,11180,7792,9201,8071,13854,4071,10066,13836,7720,4578,3555,6701,11831,6566
5040,1720,8249,11708,2950,17104,11748,12896,5125,13937,12154,1408,514,6817,11455,19437,7716,2856,2214,6059
5041,6074,11693,17365,17077,13520,6128,10873,1356,3720,14565,7251,13592,17282,14502,16036,7470,11630,14728,13259
5042,10128,4827,18346,18348,3834,15889,11605,18084,10540,13814,7908,17020,10313,6270,18539,939,10445,10014,2704
5043,731,8081,3469,2978,2116,892,11257,18858,4823,10495,15106,13843,1729,5528,17594,4173,5303,14342,4666
5044,14840,8599,5261,9289,8589,12285,6463,17875,9914,5999,13077,1762,16129,9718,18474,18002,18214,6687,924
5045,2868,12706,6181,3380,6660,7357,19663,8821,11341,226,10160,10253,5257,5342,10534,7011,11568,11177,1288
5046,9483,6765,7633,17712,18439,18996,14476,4425,170,13977,6248,7844,2809,410,8851,9579,18134,18599,2783
5047,13092,13248,7239,13891,1728,17856,17586,14592,8622,4640,9065,17454,17297,6363,13087,4273,17010,18393,13152
5048,1365,13416,2665,5121,2902,12999,15754,5800,16372,11058,19432,14626,19159,199,18739,18434,18175,2532,13011
5049,9570,13510,5713,6495,9624,236,266,19072,4593,18675,17909,7665,4621,1882,9877,1602,15169,17926,198
5050,12280,11975,15437,3411,6643,16742,15832,7986,2441,10782,13564,6104,4387,1862,18108,9655,1384,1208,19838
5051,15390,4518,9859,8296,1605,14700,112,19682,9874,11283,12315,9005,13513,14194,17650,13417,4208,10887,5938
5052,9457,2023,502,12902,19274,793,14328,442,6228,14773,15010,9863,9041,712,9848,18450,6770,6946,5196
5053,16926,15356,4129,14621,9611,8362,18959,8444,15984,4956,18651,1129,19392,9002,11362,18313,10692,10306,5795
5054,1202,4346,8687,3073,17117,12746,6720,10349,3933,16092,13814,1396,17980,771,8792,8107,12209,15735,2392
5055,3076,6767,15469,19432,1116,9802,7337,8242,4909,9108,9793,11616,6576,4671,14270,18896,7149,13857,6610
5056,13123,14694,19950,7334,12324,16499,11999,5855,11252,15571,15472,14420,2877,755,6214,1254,12266,6117,18883
5057,19289,230,1115,5844,4036,4507,5718,17856,5223,6078,134,10643,17805,14238,8342,19094,17251,5567,11542
5058,17493,17691,2897,18081,3412,13463,12918,859,13264,8101,8746,1006,9831,17015,12395,3286,19411,15022,11281
5059,6699,4368,16605,11360,312,14474,14698,17100,14402,13025,1977,1261,19614,2635,4315,12320,13741,16768,2697
5060,19392,16277,1297,683,19128,1584,15469,3398,8629,19197,19389,8557,9256,3635,4080,182,5844,14365,14644
5061,19216,19418,13567,14957,15654,14614,10158,9702,10982,1171,18234,2772,18325,14045,8878,5320,14386,17807,2671
5062,10914,15815,10744,16350,10531,14624,14579,7593,11540,15778,4051,7341,833,15348,12251,9085,3395,16324,2477
5063,11288,18565,12671,17475,9125,5653,5947,13496,16811,16838,17912,6885,8488,11135,2573,9107,7274,3980,7604
5064,492,4484,4274,11051,10484,19901,8463,16406,8266,7602,4693,7942,12117,10685,18867,12603,3340,1228,16660
5065,705,2732,15319,10265,19350,8309,11411,4425,1045,16202,11015,13076,6803,16865,8640,17418,1254,15485,4590
5066,18127,13600,636,16131,9784,8266,14455,11878,7204,18209,5984,16682,7750,421,18046,4283,3094,14067,6963
5067,5025,5108,18783,7380,12475,19542,10627,19402,1494,1366,4115,322,19454,13382,15495,10641,19131,8840,1276
5068,1851,14232,1546,620,4730,6706,819,16602,8010,6426,17124,1513,14422,15790,2796,15969,5805,7450,6631
5069,6101,11769,10497,19024,16105,4238,17745,728,8170,12221,14446,15028,3851,13429,6827,10846,18503,12085,16491
5070,9113,8585,12656,10123,10399,8802,5144,8233,19406,19482,3032,1560,18146,10526,14512,9683,15399,16235,4518
5071,7756,5874,5924,17484,9670,14312,18843,2143,1102,15126,15132,18795,14671,18610,11857,882,4240,11310,2246
5072,5448,4071,15261,1818,13002,18145,18053,12891,578,9382,6160,19582,5096,6840,11460,10135,7979,17666,5522
5073,13113,5606,17991,7174,19602,17727,6638,7444,2567,8855,12795,11529,7493,6223,5088,13340,14577,5087,13670
5074,15406,18264,873,243,17216,12297,9329,17651,17943,12160,8346,3456,5793,3861,10786,9850,3298,9068,8711
5075,13615,10243,1708,16739,9154,5106,1294,1511,8225,5720,14535,14955,8636,9526,11611,14632,7371,2253,10637
5076,19751,9349,13313,8526,9949,3450,8624,18921,7664,19189,6847,2525,11103,10359,11766,5083,8901,3405,9490
5077,5898,14692,7603,9589,3050,14342,11735,15848,12896,3054,16673,3243,9014,10167,8725,1473,17631,9249,844
5078,9404,6682,7711,9989,11480,18021,4386,7971,3708,12464,3763,14263,11995,6915,7224,12293,15679,2511,3992
5079,4614,15641,15974,18078,4234,19531,9115,9954,12413,4801,5470,3881,14356,19695,2715,5659,1865,19591,328
5080,17709,11785,15059,15361,11681,19005,12718,10053,2331,10168,16124,10436,19169,14838,9586,18177,18497,11219,8892
5081,16181,5639,12445,10967,13517,14407,9874,11773,2902,14725,7115,8367,1339,6868,14794,17698,2509,15362,6564
5082,6891,11207,13173,12263,4367,5429,18117,13017,2653,5549,12368,9156,18434,1098,13930,17941,10590,3020,19960
5083,6321,2134,18268,4169,6283,13703,10535,19589,18872,18071,5736,13157,15984,5865,10544,19907,15837,12664,16266
5084,6740,702,273,3242,2028,3663,9129,11442,14622,6558,12653,8869,19109,4492,17467,12451,3246,15386,9514
5085,18853,8368,2748,8310,14114,16223,3145,11804,18382,3478,6555,5054,388,10639,4284,5103,553,4638,4910
5086,1762,7747,6546,5617,2072,16504,15389,14420,14811,4661,19516,12056,19409,16885,18838,12314,10528,506,15846
5087,11721,7892,5226,409,18298,816,15247,13464,11661,2647,18543,15623,14020,8515,5112,893,7779,462,7149
5088,969,6932,5707,5329,4823,2808,7888,14001,4576,138,1501,12092,5975,3190,18165,4078,8258,13259,11138
5089,8792,7809,9712,331,5662,209,11380,7974,19040,10443,19474,10738,11987,8229,701,13335,15091,12246,1183
5090,18812,7343,4839,11006,896,17821,8862,14755,6152,16610,1419,15780,19164,657,2245,3047,18062,10908,453
5091,4524,18931,14836,2730,2804,6825,4340,9042,16935,16889,14591,18401,8729,13789,1014,10470,155,5171,16508
5092,4969,7711,9176,1338,17181,15323,10932,17237,8540,2454,12064,9139,17379,18461,5509,12004,11777,9407,2484
5093,794,6397,9973,15931,10618,7381,14233,19438,1229,17200,9905,7373,7043,15237,15405,6152,17346,19932,5834
5094,17188,9672,8871,10992,137,18931,7669,13055,3131,1049,10562,5325,5431,1683,11126,13995,209,6406,13370
5095,15715,18022,14110,12178,8751,15278,16644,19859,2488,2498,4836,17527,15105,10041,12914,7958,11591,9188,9994
5096,6261,19384,18953,11392,9772,10212,12350,228,15806,7627,13027,14586,2744,8306,11051,9642,5063,12358,17777
5097,13286,14360,3861,5461,13374,12080,6107,12627,16400,819,19981,14230,2991,8426,14215,10868,14946,13492,18202
5098,8548,15099,8741,18823,2730,740,1230,6326,15390,18276,9839,11920,9239,2545,15172,9487,15393,10918,13126
5099,6023,18049,1992,1580,6742,1497,18768,6151,7676,1892,11040,19174,14945,18183,8280,19359,10834,8602,13438
5100,18114,3869,5744,7346,17560,7876,3796,19479,14701,13187,5744,17291,16472,14631,4510,6487,7614,11068,19251
5101,14196,9113,19348,14556,14561,14164,6846,17961,14558,15410,10303,1736,2998,14206,5900,12790,9214,6321,3274
5102,2025,5312,17070,12269,4460,621,7623,19691,15471,14895,14416,803,17442,4145,13048,8908,18181,8138,12143
5103,2482,10571,17369,5830,17385,3880,13068,3649,9673,9022,1058,3113,3158,1852,14725,14325,6430,18143,15244
5104,7636,9919,2704,19607,6916,13431,3635,19200,1560,12693,17948,2704,7601,4811,15848,9171,936,16103,4255
5105,10370,9245,18275,7956,10883,13657,5374,9769,195,1428,10240,19966,16830,8600,16853,15247,11400,528,17118
5106,1308,12106,14671,15943,14496,18455,2386,17137,13830,10482,18970,8214,5366,9692,3859,14342,4861,9760,5718
5107,19212,9647,1790,17469,7827,5794,17660,2800,14307,8383,15693,6408,9758,7691,3077,13851,12911,6215,15356
5108,745,5830,3754,6686,7718,10221,358,2004,11769,9662,2700,17879,18481,4285,3641,2910,11436,18440,3995
5109,2270,10338,8379,3334,16377,2613,15088,14231,18881,5242,14621,9506,15238,13503,1966,19623,6425,15431,1704
5110,16837,100,12884,13329,18477,15158,11828,14411,7911,3152,1491,15429,6781,13611,5271,10083,864,7337,4671
5111,7364,13608,15321,19660,17025,8338,12468,5922,7747,19946,12501,4332,9034,4500,15349,9376,9040,15958,12543
5112,7542,12899,12135,18358,3571,2427,18310,11162,14812,3622,6324,3977,6794,2549,3138,130,18108,4903,2405
5113,11645,412,4009,14127,1516,18776,13717,9855,7413,9998,5240,11941,14655,6599,1893,2226,12463,16016,13545
5114,18223,702,10825,10278,15697,14891,11448,4479,11127,9064,1678,3808,4862,17080,2376,9949,7612,18803,14948
5115,2189,3205,10232,1405,1178,11515,12991,508,10925,18166,8911,8456,13645,5090,11064,9645,506,13922,1117
5116,12875,4798,5892,19538,15911,3655,5339,4486,16092,14104,13418,16895,11103,13474,13887,14551,15248,118,4573
5117,3190,9431,13820,17761,16370,1885,3237,12464,12850,10819,7372,5877,16932,17559,4197,15955,5421,14083,13777
5118,5273,852,16298,7323,9401,9295,13553,11653,11569,12500,5450,10144,2352,19167,13535,4075,18969,10510,14412
5119,10081,7139,13114,13543,4850,13163,13872,14538,6025,17235,4912,18617,17087,9848,10236,14159,2113,5910,1782
5120,2013,7261,17777,7758,16420,17144,13870,16922,10911,13815,11679,18030,10740,8421,15885,8077,7336,4224,11073
5121,4641,19639,13495,3727,12127,6563,118,3084,3573,6112,4469,7111,10676,10517,3808,379,18508,6783,611
5122,3760,123,8676,14489,4087,8646,14446,11674,8364,7094,3487,14012,3995,19613,19409,8292,18245,12491,10275
5123,8544,6700,8174,16416,14601,16387,18237,9879,9427,8405,4404,4959,1223,14406,7615,6788,18395,8336,7239
5124,8590,14995,14423,14054,19165,6535,18832,3005,7811,11652,19979,14505,5312,19898,4330,1417,270,11521,16015
5125,4355,7452,19949,19905,15678,9854,5082,10434,9363,5226,7014,7154,6509,8742,4956,2755,12481,10890,16679
5126,1401,19309,1611,5189,15530,13390,9862,10898,13496,4912,7344,15867,18664,12219,2965,13003,16820,1454,18453
5127,11198,17336,14829,2444,6946,17514,9892,18539,17187,10199,11538,3704,3934,6298,14519,6339,18707,12745,14175
5128,6631,16934,8824,10766,18770,12420,5462,15592,7144,5651,5658,1686,396,14146,11303,3037,4990,3947,11503
5129,4561,1691,14279,838,10257,15728,13366,10271,12646,16988,5881,17773,1075,12388,8302,2651,19478,19764,14270
5130,9344,1862,5852,11787,7882,13531,14367,16620,11359,14722,10022,7820,13324,8077,11438,4282,15807,13744,14219
5131,15574,19555,9059,116,10507,3696,17048,5947,16099,187,18071,9218,6109,17613,2834,1041,18124,5090,8074
5132,17630,7513,1641,8771,17281,12593,17699,13090,16690,10380,19575,2547,16224,19282,6065,18722,11294,15976,17829
5133,13897,11538,13698,1057,5312,5903,17382,10132,16732,15528,2954,3675,17891,17068,17163,19868,9782,342,3818
5134,12911,4496,1987,10329,3436,3511,6902,2149,18034,12597,4261,17663,17818,9724,17612,15396,2348,19587,18691
5135,12932,7094,18388,13632,9444,13806,6777,798,19696,17844,13942,13034,15180,9909,3853,10980,2812,16839,16996
5136,1326,9742,3316,13274,10412,1864,1526,4543,6884,17415,18774,3470,5099,19137,851,8777,14478,3555,10345
5137,5853,5926,12876,18495,19470,16850,12267,13709,18856,1601,8816,18136,5915,6558,1973,4894,10561,2936,17120
5138,15793,3178,5087,2311,2194,15838,9876,11195,211,12434,10258,1825,1986,8391,3737,12457,19856,1899,10278
5139,15506,1368,6020,12352,2113,9759,16193,15255,12421,4321,14930,8444,4936,16833,344,16329,18014,13162,8985
5140,619,9525,10084,2801,3666,17295,470,6551,1313,11426,15984,9691,8655,6498,8127,1588,19822,13161,16621
5141,14255,9435,12833,7281,17121,8075,5647,9858,9672,9648,11078,16501,10921,17333,17286,8931,11827,4729,14755
5142,6299,18464,10119,14352,17439,13842,3303,15190,17332,14428,15189,2242,18234,10350,4964,12075,5943,17454,3953
5143,18201,2691,13354,4812,18356,13371,8667,14642,16501,18423,12912,11798,12068,4358,10585,16486,4622,10372,16130
5144,7681,9619,2902,6386,12547,15128,15260,7185,14907,2503,15464,13852,7299,2323,15080,1566,14279,15113,18668
5145,2290,7100,17440,10513,18614,18577,6986,5518,1105,10290,10849,8449,12135,4970,17582,15731,1464,12096,10292
5146,7042,2099,7306,10593,16096,6477,13108,4666,16063,12219,12997,19193,16678,10746,14115,9751,3053,9752,12109
5147,3482,1335,13140,19481,3744,18459,4170,12534,2974,13936,8508,17180,12074,8064,14679,5928,16978,1388,10589
5148,4269,2850,17479,14160,5570,17645,12727,16271,18710,8731,9820,13946,751,15249,18407,2738,12500,4732,11921
5149,6365,15457,7121,6491,11654,5315,13019,4708,18307,19209,12342,19204,14063,19910,13453,14606,2258,19155,9518
5150,16737,6966,7258,2272,10083,5951,12025,502,3830,16085,12923,14646,19578,15569,15180,16363,8983,3014,10766
5151,963,5921,12910,4193,878,15919,11683,3339,14978,9053,10991,8540,18625,19240,1894,9183,5021,19947,2441
5152,9889,18505,19894,4438,18429,16310,163,18888,15301,4236,3855,4402,5588,10154,15445,15066,10236,8824,16838
5153,3159,5708,12855,4557,10792,605,10054,16965,13886,2248,18693,7131,9703,15550,14964,3659,4157,19958,8099
5154,5600,19492,3054,5280,9958,9287,17493,15620,6608,5799,18016,8002,5373,7020,19114,8194,5934,8798,8673
5155,16272,3898,5976,9653,18669,19235,7027,18340,17516,1081,17942,11642,8475,19328,8297,3699,13839,17888,17560
5156,12478,19744,6564,17294,10410,12044,14532,2393,2472,5521,7415,9175,12072,13986,4681,8942,2849,5031,4507
5157,6016,15423,5654,17567,14527,14937,9772,1026,7141,3400,16828,6246,5868,12471,1503,12758,7637,3150,4720
5158,12257,16872,472,5060,3544,13803,11064,11357,7249,1423,15900,15833,17457,7290,17215,2245,11782,14203,13444
5159,1461,1024,11832,601,8969,4341,17238,11901,15420,19661,3506,16341,11070,8088,11606,13324,19742,799,5959
5160,3546,17116,19340,3626,11279,3483,9977,9005,12095,19835,4662,2459,14658,6625,11226,17997,8770,5892,18984
5161,9806,8545,9554,10823,8251,15680,13507,2843,13186,1651,10480,13821,13082,18907,10944,13872,13284,1414,15754
5162,5985,5766,7855,13173,13995,17819,7759,13763,17970,900,8907,4470,7107,3536,17689,8710,1342,13749,497
5163,12095,2216,5000,18020,16065,162,17592,787,18502,9382,15201,4842,5064,10474,10176,9422,5040,15477,8821
5164,9790,7695,7404,2286,13307,18965,3437,16735,19886,7561,2799,19210,16333,6587,9045,17967,13131,14303,9445
5165,9158,19763,11673,2953,1361,5205,14301,9364,11028,15932,16769,8493,10797,5226,19507,8929,17362,18086,14471
5166,13068,4886,4995,5512,1603,17548,13379,394,9917,11897,4173,12023,15797,3070,8059,13702,14810,15550,4690
5167,16578,4857,15107,4311,16784,4105,14911,19096,12549,3990,7998,16259,17931,16458,4741,1791,10883,17263,14475
5168,18725,2415,8606,17785,5819,17491,5512,17487,11643,16078,6295,5777,5416,1010,2428,16519,1376,9587,16742
5169,4679,10853,16445,18221,12314,16091,2821,11481,13273,19430,16671,15850,2629,12348,2355,13375,1939,8415,15036
5170,3408,10376,1638,12763,13596,2478,19420,14932,17931,913,16785,2963,4620,15081,4393,966,17278,18452,19915
5171,17384,14799,15357,19099,10367,19290,17286,14695,18040,10458,4202,8592,3676,8280,4839,8006,4752,11385,4038
5172,5541,6742,16805,1914,8654,5143,5145,5920,13886,3893,14751,12901,4155,16385,17505,16199,10743,2915,2544
5173,2737,2224,1401,1873,17097,2685,13063,4518,7086,5260,12418,11417,10571,4781,6117,15747,14123,12306,6037
5174,6157,18964,14765,6176,4259,16570,3608,8052,18902,14179,8429,5569,2810,4060,13441,5570,4098,5912,3079
5175,1590,15988,17565,4861,10385,3077,19780,16452,19174,19658,14811,13459,10757,16793,3272,16433,1035,13585,12339
5176,16446,11158,12277,13677,14861,18845,14077,6841,10143,19269,4082,2613,16786,5878,17961,8337,9662,17619,4402
5177,3336,5343,12006,13580,6968,15806,12429,5675,19138,11260,13806,2938,1106,8048,10272,358,9328,3292,1677
5178,7942,18070,19275,2989,16450,12006,8363,2360,6119,3432,15942,13449,16538,3219,6991,4613,11584,8048,7359
5179,19321,16417,19526,18350,7055,13170,19668,7816,7345,10302,2790,15641,9401,3705,7010,3014,18311,2751,121
5180,4925,5579,522,8593,7664,3648,6001,13162,11379,12426,13030,18512,15262,12682,19242,816,17218,18430,7592
5181,10616,16012,7112,626,14661,211,12944,9029,11485,2147,11449,1235,9281,7717,835,14954,8580,1353,16163
5182,5037,16561,3608,13833,8083,19468,11215,12690,9925,15055,17192,14910,2818,4279,17133,3732,2062,14365,4117
