"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
6495,6180,5570,17300,1465,14715,15924,2783,17460,16305,13697
6496,7490,9376,10259,19380,6974,17607,12902,10653,12965,17752
6497,8543,10536,18263,8539,12084,7032,14243,19340,3888,13831
6498,9233,10157,5300,19525,17406,14375,10203,15844,3956,12043
6499,283,6134,18111,4350,13344,18712,11446,12792,5754,8595
6500,11380,8192,16842,7104,15020,5282,186,14847,9468,13885
6501,2672,525,15951,15093,16038,15503,18380,754,11155,6987
6502,3903,9174,16338,4465,1531,1196,13646,9264,19951,760
6503,15463,1097,14087,9508,3197,456,7323,4164,2518,5900
6504,6014,10867,9507,7457,11399,14504,7412,16764,14112,19766
6505,10279,9785,13827,5022,6575,393,5424,10460,12247,11875
6506,8380,14874,2638,3243,1637,2137,5183,1527,8315,10235
6507,4604,18058,8639,13317,13402,3465,10652,15243,9381,17927
6508,6222,9183,19503,18654,6476,12507,13573,9125,13436,15047
6509,11095,18300,2588,5779,18876,8017,4690,15261,11047,402
6510,1789,4478,14733,4018,10662,11130,17240,16359,5187,13024
6511,10066,15871,17009,14238,19381,4829,5992,14172,11704,5545
6512,16291,3801,14010,545,3882,13357,5265,18629,17425,2964
6513,16979,4143,1398,10092,3034,6733,4565,2042,15405,6644
6514,3999,3656,16035,17045,153,4300,12477,14601,10426,2717
6515,13617,843,1105,19008,1690,13054,4589,8012,10985,12066
6516,16771,17671,9948,7218,9016,1826,12364,6777,9849,14867
6517,996,10817,14265,5515,2427,11460,1028,12880,15465,3549
6518,13267,7796,13523,3700,10983,8496,19619,203,15231,18747
6519,16267,2201,1975,870,11569,16142,11424,9908,10407,9079
6520,10245,17136,765,18202,8467,2132,11045,13824,3411,6951
6521,5937,17457,14514,15387,5553,10897,13588,3990,1694,319
6522,11439,17276,4785,17229,4139,4267,7702,12696,11023,15036
6523,15320,7676,10179,730,19137,13079,6032,10904,9776,216
6524,19110,5732,11106,975,885,19042,1116,13621,11548,4448
6525,3222,8561,263,10841,10002,12659,4434,16629,17693,5426
6526,9597,4428,7410,13488,14494,12135,10230,2275,6403,11034
6527,16254,9695,18961,17696,10147,13832,1451,1848,3825,3637
6528,3296,15833,19568,17368,14803,4222,4694,563,7472,19279
6529,5903,301,11019,3287,4743,12488,13030,8982,4193,8540
6530,11324,15921,15418,6394,18596,14206,1506,6300,13567,1370
6531,4310,14621,11941,15314,12105,15253,10523,19736,11104,6459
6532,12011,13915,2677,14160,16146,19490,16017,11886,16348,13775
6533,9695,7555,8800,14218,9182,5598,12928,18146,485,3678
6534,1036,5033,10638,3445,6941,5010,8996,6716,12439,18324
6535,12187,19855,15972,7221,18589,5397,1349,15347,13659,8515
6536,14056,11805,17758,16121,1552,2043,1790,531,672,13175
6537,9969,14332,9094,6607,17860,11264,10138,17369,14703,2761
6538,2518,16550,8667,18261,7483,4772,3304,2801,12383,19162
6539,4975,9600,18908,9127,5819,17207,12498,15621,1299,527
6540,8124,7504,15889,3987,9902,19099,14679,10804,19955,14311
6541,1640,11822,5136,3286,16837,13597,12457,5999,9034,1930
6542,19384,10821,7612,6449,12882,5139,5827,9768,3056,8631
6543,8638,11947,8805,17062,9780,9733,15779,5221,14241,2061
6544,9454,19375,17326,8396,17013,458,15879,5009,7808,5511
6545,3866,1280,13150,16864,18620,13274,7563,11265,11446,12434
6546,3549,16650,4826,15044,1058,8351,6580,9959,18317,3176
6547,3316,1223,6032,4136,19583,9265,14803,4852,9761,3206
6548,247,15305,14482,18537,10170,16700,19875,11043,8404,17129
6549,7239,11392,226,3061,217,9827,14627,19646,19532,14394
6550,13291,11179,8381,19117,4968,3792,15720,11417,6359,19974
6551,6413,17295,7603,15827,14298,3945,5994,7542,12965,10255
6552,12328,9223,1090,13813,7338,12487,2995,7027,19314,10743
6553,10460,16298,3505,12220,8331,10398,12057,18001,6404,10787
6554,19983,707,8560,886,12507,15045,11091,3412,2628,4877
6555,12172,15320,15721,3388,722,5714,112,11337,6069,3218
6556,18225,14330,9379,19000,6830,19457,8610,19857,17671,2629
6557,16615,8995,8120,7415,3640,5704,17679,5894,8156,1258
6558,14215,14797,12696,5497,621,5961,3081,218,8508,16897
6559,4581,17575,6829,13511,1006,2424,13631,1653,13403,5492
6560,7687,11554,17123,13068,15215,18657,18335,3576,16720,9167
6561,13678,9801,15269,15369,2200,18929,11307,12574,13547,19004
6562,1972,13632,13297,10741,5848,6491,7035,4375,7159,13026
6563,11298,705,12054,8009,17413,16309,2217,12588,12439,4669
6564,1590,11127,4871,6652,12510,3765,5195,3642,6710,203
6565,10260,5163,8813,2865,9776,4855,4858,15198,8980,716
6566,11911,7961,8015,5633,9040,2099,492,3307,8654,4385
6567,11562,12483,6180,10002,4716,11123,2864,713,168,7795
6568,15706,5989,3679,9370,14720,17346,16261,1815,13972,19295
6569,19616,3040,11451,18124,8837,17323,3324,7098,8953,17669
6570,13797,18819,7642,10552,14183,1555,2122,1503,5236,19095
6571,17217,17846,15370,9786,10207,3027,16167,14257,16957,7432
6572,11720,17513,14983,13198,17365,2241,18660,18438,7293,19176
6573,11355,5743,15145,17880,6629,2138,11178,5720,13221,19281
6574,18090,4431,7563,14402,12998,19467,1511,16156,15121,11431
6575,15397,11860,1604,12935,1921,7858,1911,2618,4332,6113
6576,9538,14497,17881,11636,13124,2543,18439,19750,10068,15449
6577,5062,1780,6667,1107,1839,1817,15647,19121,5382,11926
6578,15857,19638,7531,9418,11962,11583,8977,16167,19283,5894
6579,5331,13912,7807,5908,321,4277,9068,5127,8828,2332
6580,7977,494,8573,10921,6469,4625,17013,996,12435,2573
6581,2168,17713,908,4339,15338,6884,985,13124,512,11641
6582,17433,5783,16562,2350,7656,16049,7726,19312,17520,11449
6583,16502,1678,12242,17689,9298,16931,14173,254,2966,13498
6584,15226,9384,6871,3349,1260,13659,18716,6907,13048,8027
6585,12657,15000,18487,19951,13448,10382,2204,8035,15215,15942
6586,16368,11045,16773,1053,16019,18576,6549,16584,14037,16508
6587,13261,19076,19909,3853,1671,18612,13449,19210,18013,8142
6588,17717,19187,6793,10910,7880,6324,8221,8279,7270,9701
6589,2660,16370,10913,1303,1356,14826,18275,3159,537,3542
6590,2539,18521,10846,6107,10493,10893,19301,18308,12278,6820
6591,1992,1414,1194,13242,5178,17547,146,15380,18621,8999
6592,4352,17505,4830,15310,17196,14037,19140,9679,17996,18681
6593,6022,2315,9084,4857,1238,11861,8477,14233,2630,14006
6594,6020,7184,6626,4368,17114,7926,6290,10333,9346,14744
6595,4231,14054,13125,18301,7407,14723,13421,10052,7808,9670
6596,15528,7449,7632,219,18742,3013,15125,16989,3236,17802
6597,615,14559,6286,12951,6075,8909,180,2865,6454,2379
6598,17720,6813,14685,16837,12349,5002,17359,15728,14612,1460
6599,2012,12211,17881,10448,19036,1691,16928,16594,4455,18706
6600,19900,14090,11415,134,10080,18228,15531,15586,9232,5092
6601,19482,7657,1409,11073,13102,10040,11228,18480,11982,9662
6602,1843,2962,555,13989,6819,11463,5017,5125,10426,2612
6603,516,7562,8786,11227,3992,10086,2162,11107,14061,6056
6604,4796,15241,14875,5022,16173,8323,6127,15672,12755,13092
6605,1764,11417,2920,1657,357,14497,19125,12434,9900,8110
6606,3294,13705,16492,19231,8995,15481,2573,6466,3993,9288
6607,18852,13376,10661,2148,16575,12726,17245,2759,16661,14524
6608,15454,9109,18824,6204,14401,490,16850,6393,10296,11405
6609,8567,959,13874,595,19094,3861,18037,8167,8436,11070
6610,18367,2036,303,10417,3005,12767,2937,4138,8547,15597
6611,5157,1769,8992,18182,10854,9527,4350,4632,13061,4156
6612,18620,6109,10389,13099,11209,8132,17295,4273,7134,4160
6613,9554,14997,3026,7498,5907,16695,7187,13618,11518,14779
6614,18128,7316,148,7173,5057,9666,19486,1288,11369,12848
6615,13161,8740,9888,7901,353,6765,2963,5254,2720,13257
6616,9221,16904,3560,4900,2335,15162,10206,14350,10096,16492
6617,13626,13575,3967,19844,6360,5928,4999,11228,1619,9968
6618,13278,775,12915,3132,5066,12241,479,10090,11278,11477
6619,16212,5683,14363,18426,12479,1287,17310,2146,5554,14299
6620,19374,5442,18547,7148,19117,15245,13614,16404,3993,1630
6621,141,13825,14181,19770,12738,13858,17817,17219,3085,1478
6622,1981,10664,2893,17196,18314,19058,3559,5517,15256,12756
6623,7294,2753,14400,5238,10540,19363,12644,16357,1568,6841
6624,8311,14687,4927,18485,12204,5883,16782,16843,18899,17126
6625,19407,238,17927,3599,8199,17820,19485,9408,447,14100
6626,5922,6365,11571,1271,15057,15914,7569,14551,18957,7965
6627,12634,14620,5088,604,10715,7732,1911,8646,10185,19960
6628,3821,736,8963,4665,19005,6536,16542,14651,1675,7315
6629,17348,16998,9132,9464,8599,5346,9212,15396,15769,7994
6630,3569,5996,2027,10433,19318,8846,19758,15376,160,881
6631,3414,15190,8256,5780,2399,16987,6590,17550,5385,8689
6632,9596,16341,707,18465,7978,6215,18527,844,10348,4975
6633,5811,9041,18233,18890,11523,3527,3365,18726,19871,8591
6634,16459,771,10951,2569,3889,5371,17946,19620,18313,3033
6635,7265,7531,15755,738,12005,13340,5852,18087,3724,3707
6636,2991,15775,16438,15803,14306,4308,2724,9670,6796,9426
6637,15177,4741,12228,17099,1457,12724,16754,10115,4915,4624
6638,1655,13286,12950,8103,10844,19635,7813,6746,16553,19959
6639,1334,5519,13671,11727,15449,8169,6612,718,5155,16414
6640,2577,10114,14099,14416,15358,19788,2526,12970,2856,4984
6641,10170,3215,6942,19002,227,9285,12960,19868,16438,610
6642,7792,12803,7230,9760,5725,8794,14440,15860,8178,16304
6643,5147,13703,6444,17183,6274,15687,9437,2570,6090,869
6644,11721,4639,13743,9685,3417,922,12544,2756,16030,12817
6645,12574,16894,18396,1377,5916,2258,12480,1925,4880,272
6646,7267,504,14383,4817,2235,13583,11677,11933,103,16353
6647,9614,11475,10226,6962,11477,12603,18686,13243,1711,373
6648,8066,11522,9734,2274,12232,9935,12793,18763,12570,17644
6649,16914,8699,19574,2004,19702,4046,10319,7657,14584,7886
6650,16439,12971,14499,2036,2950,10277,9912,13309,3452,17779
6651,11696,4703,10547,7001,8230,16829,19161,15539,11759,11424
6652,2399,4328,2142,14246,9105,15529,15310,16665,1118,13049
6653,5736,10223,9116,18110,1528,4290,14685,3369,13074,6982
6654,8261,7710,11165,8540,13546,9452,5596,6800,16792,7327
6655,18514,17029,19954,18480,378,14946,11274,1554,3646,16527
6656,8995,3861,3125,6171,17929,8122,297,8405,1031,15189
6657,1814,3877,2066,18813,6084,9871,8203,18866,10822,15051
6658,6820,3024,5990,4155,17630,10539,13987,10097,4426,14116
6659,3505,7496,8166,10632,12252,16859,5519,6452,1813,694
6660,7054,5498,7793,19489,16298,505,3109,12094,16208,11560
6661,2511,4415,15730,19943,19088,8445,4902,9401,16910,3258
6662,3609,17554,4460,13358,11034,9813,17047,862,17409,14326
6663,15148,2269,13927,10683,7597,17965,5268,11506,12176,16593
6664,3979,17768,15085,1297,11339,19650,3939,2624,18710,17561
6665,8495,18596,104,11557,867,3616,9079,9610,3632,13695
6666,15115,8643,15331,2111,3104,12009,17770,328,4593,719
6667,16176,17727,19080,16180,17521,12896,19881,17292,13320,299
6668,19115,6928,7686,5330,6085,9669,15608,12488,11086,9318
6669,2682,10317,15609,16334,12899,12957,8849,7082,9750,16306
6670,3873,4038,10756,5994,18682,2499,12639,15684,10661,5893
6671,19110,12752,17475,9381,6316,7909,12404,18063,9815,15115
6672,9168,5967,12943,18232,12549,5793,14345,15693,13179,19203
6673,14365,2357,8504,9371,16266,15063,2109,7436,5569,680
6674,11992,14999,1743,7611,19702,9359,4862,13515,6070,19303
6675,5883,16880,5355,8262,18079,13026,14857,16920,8815,15627
6676,18472,1972,14238,9308,9053,11107,6509,5017,4666,9431
6677,8341,15884,7663,15596,9014,7253,5548,5218,10572,10436
6678,3208,18001,9557,4457,8685,14136,3328,1415,6705,812
6679,12520,4863,10720,7811,16239,2889,11313,1596,4129,17120
6680,9026,12725,2194,11643,4709,4592,10346,11399,115,7455
6681,3123,6947,2473,12590,14795,7560,16018,13923,4073,14255
6682,8605,3122,1036,13869,4041,3524,4067,5529,3543,5948
6683,1592,18633,2385,15904,9750,632,18297,14849,7408,8602
6684,11770,10005,17155,10182,15961,2685,10868,16076,10370,19951
6685,6982,10886,13945,5050,17594,12560,18795,2136,10993,5124
6686,1908,16694,2174,11151,1494,1881,15829,7403,15810,13767
6687,11462,12052,9029,13310,14288,5797,629,9355,10149,14847
6688,8520,3231,10875,2001,1908,4944,3465,18616,14673,5005
6689,15941,13548,408,6795,11257,13600,14163,11721,12997,12857
6690,6960,4217,19030,7450,3468,1620,7101,4498,9177,1093
6691,3890,14821,19828,4016,6647,4751,1045,10908,11426,2415
6692,5508,14158,6895,16982,11580,6223,10113,15975,1178,14922
6693,14447,4133,15980,10844,16750,11764,9340,7227,11650,13336
6694,10654,15931,19279,16377,14818,2653,3080,6082,4079,14310
6695,10457,8368,10794,14056,15694,7225,1643,19574,16120,2900
6696,11567,15870,19785,15175,2330,4377,13064,3925,18370,11602
6697,12931,4595,4821,7365,4047,4143,17007,17883,12132,14223
6698,10564,19696,8932,1274,14623,4221,12401,14602,1973,8375
6699,10129,18511,674,17026,7539,17200,4034,17938,7501,17844
6700,18516,7710,14826,12458,15222,13738,12057,9647,6024,4289
6701,4486,320,13084,18974,9713,6894,1001,6338,15893,17319
6702,18752,15003,6733,14046,17277,7978,3106,13090,3092,19508
6703,14369,2813,8937,1020,11733,4420,7732,15827,7768,2639
6704,16077,15256,652,19755,2844,815,7072,11322,3042,500
6705,11996,14681,12103,2113,12021,14147,10548,10646,13773,4505
6706,16028,10478,10927,8874,12882,10693,15545,5217,11846,10843
6707,10631,2347,19207,19431,19703,18887,15910,16907,1853,12834
6708,16032,1679,7760,12458,1286,3127,15748,12690,3991,19234
6709,644,10954,15458,18792,12541,18112,7101,19711,1280,18826
6710,15909,4021,2568,17602,18260,19104,13864,7191,8976,3598
6711,8540,1241,10831,14621,6410,1042,19904,5248,6102,3551
6712,8150,403,17287,13654,9083,11446,17315,18202,7732,1530
6713,11818,6494,2478,9251,2721,6986,15902,18178,14469,13055
6714,2032,13806,5153,9115,17459,17612,17516,18362,17027,4370
6715,912,10123,17501,5633,9818,13831,5401,4828,8168,8679
6716,2973,9298,9321,18657,9773,13330,13763,13471,19273,17624
6717,17710,16501,8708,12709,17851,1644,4988,2002,2078,11217
6718,19198,15964,1091,12493,9091,12314,12186,11550,5692,19736
6719,15559,12170,18899,2617,2984,9530,3291,13363,9031,16431
6720,13664,3741,17537,235,10461,3345,6247,12356,6256,4020
6721,15954,2179,12658,10564,4428,6033,15117,11165,4769,7093
6722,15277,2744,16592,630,7071,2567,15396,7774,14056,14347
6723,5017,18729,7934,18035,5061,13148,8447,7402,11454,19651
6724,17910,15926,14929,12857,14702,1100,10408,19612,15277,13836
6725,18169,11117,2514,15700,10341,4715,12173,827,5456,2474
6726,10063,9921,3155,12528,5776,7766,2354,16447,15513,450
6727,15002,8580,10503,9403,11648,6017,16224,11546,6158,14800
6728,17486,9290,13457,11959,1141,8093,4169,15087,7317,849
6729,11244,4338,2254,18156,10197,13600,17198,6011,17668,12275
6730,3151,8653,13902,13645,12696,8159,15021,4420,4696,14785
6731,18695,1743,18238,15170,11159,9015,11703,7721,17258,16300
6732,4315,10450,5664,16195,19348,19460,2380,17087,10057,2247
6733,889,5179,15766,8435,9758,10971,13526,9324,18272,12002
6734,17836,7658,7089,11171,4092,11327,6374,9885,2672,10312
6735,17590,19435,3319,8095,18512,175,16928,19618,19303,8371
6736,16396,15796,15131,7873,18099,14948,18438,826,10673,19304
6737,1818,4163,15341,12014,3057,16714,6504,7278,18623,19439
6738,16269,8980,19052,3713,1627,19397,13967,8632,2630,966
6739,15512,17384,14009,14700,9052,6528,11524,9107,16505,15176
6740,16881,10031,9361,1474,17137,13937,12814,3163,8793,10155
6741,12530,6720,13175,5206,717,14661,11842,19231,2685,4711
6742,14922,17304,10694,14777,8006,6093,4995,6522,8608,10479
6743,15411,16243,12478,14509,18434,6596,16820,12012,7721,11064
6744,7194,18630,6897,10716,3674,17508,1041,16088,9746,6621
6745,19864,1512,13579,1491,18289,3790,19572,10299,11628,13905
6746,7528,9291,8652,3945,4328,13486,17977,310,19553,11419
6747,6726,1526,4622,15928,13453,7980,14351,7155,18391,8648
6748,12194,15928,16388,3381,11778,5239,2181,18027,6400,5373
6749,2704,12015,10389,8775,17117,3738,102,10205,4077,13376
6750,14158,11720,3126,14294,5984,9573,3313,13453,13886,19724
6751,7237,2653,10143,6732,12957,9395,4771,9866,13747,10395
6752,9314,8121,16213,4815,2203,19579,19274,15389,9026,931
6753,12076,8381,18777,15651,15896,10472,6322,13250,3775,19191
6754,11055,17063,15518,11416,14692,10014,17690,7415,8133,1617
6755,8110,15417,12254,1782,15237,4327,16642,3117,14087,16894
6756,11064,17677,11357,18828,17151,14004,5871,17617,14775,11857
6757,13692,10124,2723,19952,9109,2271,15186,18762,14919,7515
6758,9178,12251,15514,16508,14977,6251,5012,5294,3475,4568
6759,5452,8930,1353,3538,8332,8858,3134,17228,13912,18126
6760,7196,419,19251,3378,18869,17837,766,16430,10693,10629
6761,15708,3110,17835,8600,18116,18253,7324,10216,9128,2553
6762,5730,15274,2654,4172,6823,6133,6729,3655,5241,12425
6763,6963,3929,8168,7965,7259,13632,134,7094,1960,8975
6764,10560,5323,1069,14823,10634,8818,5333,16968,10890,9696
6765,1854,1908,18041,3412,11342,3074,16470,19739,5617,8761
6766,10760,18255,15973,12841,7470,5019,7162,5672,17430,6816
6767,607,4782,13517,14549,16445,16111,254,13804,7916,4812
6768,2981,4011,11508,5286,1771,18540,6789,12069,3355,11400
6769,8348,9745,12457,7518,2431,17002,15357,16634,5577,3258
6770,2781,10863,4996,11531,194,12428,19789,15739,6423,1412
6771,4143,19673,10442,6539,16387,17737,1470,16076,2322,9833
6772,13840,7017,4167,18023,16919,10019,15509,13367,4053,4085
6773,12177,5833,19664,18125,16177,4572,5647,18547,5578,9030
6774,16484,5175,1246,2861,4474,15682,16296,16753,15131,14053
6775,3124,8892,818,14447,9699,15138,12420,18795,6765,14486
6776,2869,13664,1733,6233,17691,6328,19997,11665,11372,447
6777,9240,5772,7608,2736,1906,13485,9177,11952,7383,14797
6778,4660,1011,16556,18394,2554,15096,10677,2243,2587,14169
6779,12945,16511,13317,8373,16883,16735,5424,8131,13979,10000
6780,14182,7820,5307,698,670,10912,5956,2401,4594,12827
6781,17744,15452,15994,15237,6953,17903,14362,19159,887,17265
6782,14906,16446,19758,19117,7527,10812,1863,11678,7647,16886
6783,2965,13947,4914,3978,4366,4961,13829,15166,15509,1549
6784,17739,8782,11913,13256,3229,11517,13702,3343,14908,8637
6785,10901,1162,9176,7074,16932,3983,9806,14671,14042,4930
6786,1218,5488,4803,7606,6661,14461,15711,12524,19608,2375
6787,18552,16257,5095,16159,326,4601,15824,13583,8329,16161
6788,9259,15537,14868,11902,10181,2158,5366,12702,15807,10272
6789,1544,8128,983,2561,11377,4963,1910,17897,6342,5728
6790,8185,17272,2808,6770,8154,6218,2185,5689,5438,8396
6791,10983,3588,9845,1552,14400,3253,12950,6905,15305,12065
6792,18255,7581,17248,3535,13211,16003,14681,9282,12221,12030
6793,3149,11277,12616,10491,1056,15572,12158,6323,10046,15579
6794,7708,4492,12544,14044,1326,1437,3005,14453,15771,6870
6795,13568,19500,18330,10961,3268,5975,4534,14117,14642,2963
6796,17730,7551,6265,3913,1354,4127,3596,5489,17049,7134
6797,15558,693,17183,7613,5062,6932,7666,2162,9948,19902
6798,10443,18884,1688,18519,3044,18358,5300,12773,17033,10419
6799,14791,12325,13623,18622,6406,14401,3860,13936,12090,13655
6800,19655,14322,10785,14635,18707,18406,2232,2498,11350,19821
6801,9647,17691,6590,8159,2016,17877,16713,15896,3071,8916
6802,11875,16704,8702,1135,12822,3258,2263,13260,6771,5986
6803,3349,2366,12708,9662,8622,1870,17344,14781,771,2090
6804,18624,13128,14507,3620,10920,4956,15157,6097,10827,11453
6805,1464,4541,3692,6226,3789,13119,6556,1116,14497,4243
6806,15152,9805,19706,9631,15793,6631,2889,15496,870,9687
6807,9800,19997,10039,2390,10625,6284,2926,5832,2662,12752
6808,9170,6663,585,17189,18591,4056,17687,13278,18494,11678
6809,5385,10001,1441,18568,16645,446,7607,13981,14426,2794
6810,15157,1706,5209,8647,10132,1088,3951,17560,17288,3875
6811,15670,17004,13719,3660,14289,4612,12188,12126,7351,18534
6812,8702,15369,12833,15750,14835,6419,15636,8694,7618,9011
6813,6395,18085,9757,18032,18511,18863,12277,11167,973,4422
6814,8484,7462,17301,1850,10785,15984,4000,9965,19826,5136
6815,7501,16173,14514,11456,9547,18822,14764,13622,720,12872
6816,15209,6902,1743,18158,3622,9645,1656,883,15775,15793
6817,2104,104,11448,8113,11671,378,14734,290,4341,12811
6818,4087,9767,6946,12946,5858,7979,17150,15990,14046,10944
6819,6028,9460,14955,16616,16007,16530,14229,12044,11670,16868
6820,15284,7908,13317,6606,16461,7989,13430,14331,17491,15821
6821,10110,1954,2584,964,14763,3726,10720,16533,684,17730
6822,13784,13947,4783,19689,16849,17964,9762,4981,387,9514
6823,12600,9652,1175,1948,18839,3607,5967,2307,5286,13726
6824,14829,13278,1685,6733,17318,16223,7906,15422,18017,16554
6825,10584,301,2772,9310,15840,19586,16437,1782,10368,19733
6826,2788,11898,441,16208,18809,7027,12230,16711,15389,6885
6827,1795,1430,6629,10310,19528,3284,11237,12456,10196,14238
6828,8832,18945,10532,2908,2173,1879,4096,2823,8089,6591
6829,11505,9627,19815,1517,10766,12750,18278,18243,18320,17970
6830,1836,16833,15005,6387,10962,8317,12165,11658,6774,13868
6831,12102,3887,12648,8658,3918,8607,15713,482,2570,277
6832,5659,7370,12884,3089,643,18725,13445,2507,3906,15866
6833,2110,16444,3309,12499,501,3291,2622,1184,15242,5748
6834,6607,16005,3820,17971,17904,8334,972,1511,1980,8565
6835,9880,3723,15106,14069,12311,14380,813,7846,18718,1755
6836,10047,12846,15957,2247,13804,435,5781,17100,17974,8147
6837,12789,15321,18489,9683,18098,18209,8459,6963,3803,2088
6838,10532,18428,6157,12064,15839,1007,7595,1862,4779,12816
6839,14992,13357,220,4189,503,7213,17240,13871,17030,4900
6840,19742,9378,3033,17129,7521,8316,15186,17532,10930,10739
6841,2939,6556,9570,11291,4860,17319,1534,10172,1728,6658
6842,1335,172,1054,7736,262,106,9837,12012,294,18788
6843,9144,3550,16812,11745,5950,6282,6976,16777,3049,7375
6844,9411,6078,3222,13725,7127,14769,15916,4962,1457,19658
6845,8941,18626,8516,6550,4884,9591,12571,14689,6096,2917
6846,596,17258,2993,6656,5038,9820,5136,16965,11841,18714
6847,14033,16649,19136,11694,3310,11343,18728,6024,15707,14477
6848,825,19259,1154,2070,8324,7515,6902,19501,1753,18796
6849,17589,5519,15932,3021,9293,11544,3864,6735,8381,6189
6850,5140,4426,4196,8020,957,19400,16524,9765,9794,10493
6851,12493,7675,4003,739,1703,7780,18326,15202,17806,12526
6852,8038,4749,4494,12008,16439,6913,15543,16327,14776,8023
6853,3503,4399,2242,8818,1870,17005,16044,9276,5475,2333
6854,13778,10241,8527,5218,19186,9532,17315,5616,17411,12691
6855,19498,16778,8222,5662,11710,16562,12180,18413,3576,8187
6856,4307,15451,14849,12865,10712,12342,16462,6236,12237,7915
6857,1489,10952,13772,14013,9466,3333,10120,5634,18926,10156
6858,8813,11954,18969,16198,10938,13540,10351,1225,3792,11553
6859,18554,10049,12977,926,13421,15762,17449,10006,18239,15669
6860,6513,5792,4562,10001,6224,6747,1518,17027,4643,17259
6861,6561,4552,15165,10540,12747,8930,12663,14763,8037,16879
6862,5681,10949,11191,16966,12116,14669,4334,6821,6617,11936
6863,8095,1449,1745,1607,1884,138,13144,2515,3178,11414
6864,2584,18178,19060,12992,10332,7581,13851,197,10570,15970
6865,10503,5270,4011,18788,662,5929,7885,9483,3556,15476
6866,3556,3870,10061,15636,11006,15938,19399,2128,2414,12247
6867,12979,17098,16743,7576,17706,9585,12778,887,5436,2004
6868,11255,19389,2316,6204,2886,14720,3291,19216,6392,19941
6869,10114,2604,8291,14822,12333,19812,7860,10427,15458,4942
6870,4424,11479,2339,14966,7453,5433,13179,13002,1275,12199
6871,12589,18641,8059,6760,15628,8125,18225,15602,10272,8527
6872,5335,13679,2709,3948,618,12940,18933,9594,19371,19681
6873,9201,12731,4667,2560,3993,4465,2412,5399,8603,5291
6874,2261,7739,12125,13371,15532,12666,11429,7084,1292,7685
6875,7707,14471,17795,4718,14478,14589,112,14462,2164,13239
6876,9047,2211,15727,108,7999,19064,11245,15849,15680,3040
6877,14907,1515,654,2689,3512,14095,7203,4817,9399,17993
6878,11797,7484,8080,19994,10998,6418,5883,12146,10511,15581
6879,8712,16475,5481,7319,7797,15884,12173,16905,1920,5271
6880,12350,19626,3686,446,12139,10638,14275,17100,5452,2928
6881,12373,690,8633,8714,9714,3313,6920,13122,8546,5520
6882,19704,9339,18957,7804,9191,3183,641,12364,6339,12136
6883,2512,2510,10151,15040,11447,423,12760,4199,13320,11998
6884,14649,510,17285,8234,10945,13313,13453,14378,2429,2434
6885,10276,19017,18179,4451,13170,7753,8169,9296,3316,11791
6886,14794,14571,13192,6161,2144,1773,6942,19796,11094,12443
6887,15000,2281,314,2366,15784,13384,1692,9638,15774,4022
6888,14359,19066,6633,18697,15426,18062,8444,5178,710,12055
6889,1791,3391,7095,9453,7555,3551,4624,5640,10988,16780
6890,4551,2065,102,677,3081,6354,6171,18798,16382,9901
6891,13759,14881,6469,7414,1301,7287,7232,2173,4470,14931
6892,11723,19502,17728,1491,16737,1671,756,5000,5379,15050
6893,19370,5989,7097,3061,907,8117,7989,12467,15166,17236
6894,922,14213,9605,6069,1112,3727,19754,16948,14912,1371
6895,975,3705,2601,1540,15727,18128,3772,14199,8234,7616
6896,17146,13383,4852,15840,11413,17854,13119,16944,15822,16538
6897,17097,12531,17484,2697,17862,7626,10935,6305,18888,12119
6898,18524,10878,18740,14484,4117,2210,4869,4962,19517,12089
6899,1298,14219,4839,7114,19307,5719,13765,19393,4534,3111
6900,5518,19422,13099,14921,11183,12176,13328,9866,10345,18054
6901,17873,7045,11334,11012,17412,16526,6546,11904,12661,11032
6902,18498,1049,7048,8949,12071,8585,11419,10490,6994,17058
6903,1752,16144,8474,10796,905,12973,9980,7426,13255,9526
6904,5874,7733,19005,4420,15887,15319,5734,4804,4873,12267
6905,4132,16933,8104,16991,1294,4335,13604,13291,15014,9021
6906,19844,14065,6023,2568,19325,12448,13524,8934,18506,2384
6907,7004,8082,11795,2969,160,9641,16604,18212,9467,7393
6908,12422,1977,18806,178,9285,11000,4338,9322,6374,13398
6909,17749,2982,19761,4881,8403,14800,19104,13725,4726,9714
6910,15896,11831,3123,9886,9367,7926,16373,4869,16187,15338
6911,4971,16055,10021,17791,1474,14008,230,13623,7744,5118
6912,17415,13612,4513,11291,5202,14848,5225,18320,12359,7929
6913,6706,14770,14339,1409,4300,6649,6645,12082,7248,19415
6914,5842,124,12909,8884,6507,3369,2255,2459,15059,11622
6915,16831,6692,5113,1075,11168,7078,2423,2268,3517,7080
6916,9895,19773,14592,10332,14043,4745,5395,7856,15095,1030
6917,2000,3139,19351,10764,12942,13510,7099,10565,11506,19801
6918,14331,2428,9929,12090,15580,4846,2574,16208,2431,6487
6919,15082,3073,5975,15582,1907,18227,2238,9346,19345,17426
6920,19480,1459,17241,12256,6318,19997,185,8897,19106,6746
6921,5524,11298,17941,18033,9242,3239,3080,4491,4282,135
6922,18613,11042,17531,5393,17537,14954,14368,15233,3578,14074
