"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
1855,13003,14476,14324,4652,6303,5068,18401,7444,15112,4399,3695,6508,10561,9792,601
1856,1575,2934,3694,4669,10724,16176,18318,16208,13911,7446,17378,3185,4572,8099,15425
1857,6954,5905,5940,17457,9714,9207,4389,5068,4856,17583,1808,12786,13634,15487,2185
1858,17142,18502,8887,4340,6808,16476,6205,14065,7709,11672,7698,3563,8256,8989,11121
1859,18724,2050,1529,6021,6746,16929,14665,3954,6635,13408,18711,793,19258,3626,11004
1860,985,5848,6337,6261,5042,13278,3497,4067,11746,6746,10349,1482,16131,14505,4596
1861,17521,18897,18205,14185,10367,12513,8086,13543,2461,10545,11997,3693,10792,10313,3552
1862,12483,15782,1994,11006,3932,11541,18171,3830,1558,7990,8539,12286,16058,13316,8868
1863,11228,12508,5642,13457,4777,9755,17891,2233,12264,17239,15166,8686,12331,1939,110
1864,14729,3317,4585,5489,10517,2060,11596,11253,6167,5058,15753,13174,14322,14939,750
1865,425,10574,2578,4869,9414,7510,19171,13885,18047,2628,8209,12811,15232,15625,6958
1866,12155,4173,18448,13171,17471,6735,4030,6093,9887,16637,9925,18739,16144,2984,12414
1867,5839,7124,17834,17522,1870,4940,13917,12806,10731,18353,19576,2173,13356,1907,4657
1868,8390,14263,10027,2756,1131,13340,15267,2950,13838,12261,13430,16963,8378,7142,18488
1869,18157,18833,120,14540,18708,18507,10647,4634,1511,16389,3169,14051,14599,6622,600
1870,10517,16472,16104,7774,18096,6201,2373,8737,10340,14243,712,5670,18184,10732,8891
1871,16001,2213,10561,14214,17054,3682,7045,13669,1029,17653,3620,9263,6130,15661,11969
1872,4056,19297,2012,14971,15889,6733,1959,13922,4783,19401,12915,16173,18025,15298,18403
1873,16368,1836,4472,17734,11616,13695,5912,2063,6090,11197,16010,14219,9686,5717,7469
1874,17603,7711,5986,5304,6220,13123,11381,14922,4562,18467,3708,7890,16771,1112,1028
1875,11907,13119,4431,7746,6472,11197,18388,8915,16586,892,11246,2243,13099,8797,5592
1876,3270,15146,11399,6576,19308,14463,2029,6358,14862,12259,5305,8816,331,4925,5180
1877,13220,3411,12506,4570,3968,18177,6873,14098,18038,13469,14889,5918,3941,4365,12232
1878,19548,17532,5852,13601,13402,17756,4456,1922,16982,15525,12703,16007,19201,6264,337
1879,5540,6869,17555,3074,14707,4255,18186,18957,15249,14170,5515,9336,11325,154,10905
1880,14220,18537,19611,19478,7678,6289,4337,7878,6594,217,3551,11372,4689,8896,614
1881,13993,1816,14981,5897,17180,3423,15165,19535,8378,17266,18039,5765,17326,11199,3790
1882,11805,9517,19906,14071,6393,9669,19855,3106,13085,14843,18328,4689,7073,10060,16189
1883,232,18256,12295,19917,15815,13253,5574,9444,10775,14113,215,17509,10289,15266,13929
1884,9333,19520,18354,5154,12818,10185,11974,7177,1332,8163,13665,16165,11038,3371,11698
1885,12421,14650,17887,5812,13604,9751,13825,5334,19959,16079,9006,5406,437,17683,19464
1886,19657,14061,9301,14039,18434,18671,5485,16796,1479,16232,3321,10099,11203,8875,14452
1887,14906,4802,19469,15186,15466,6540,4392,15699,3460,17314,14775,153,9339,1842,6856
1888,7492,14728,11280,8363,3136,10121,4832,11500,7113,15323,3979,8935,9469,15863,3448
1889,13902,12932,1609,13756,10370,19369,8566,13378,212,3994,1018,7052,268,1269,13864
1890,19091,19508,360,6471,3990,2554,13269,16014,18896,12829,10643,1892,4969,14383,19781
1891,237,622,16273,17446,10849,11761,14571,6444,9135,7479,4243,17608,264,2567,12342
1892,14100,7947,18086,16342,12127,1532,6089,19074,14197,9437,5937,1446,9787,3582,2671
1893,18769,7155,9707,17560,4519,1403,9610,6058,8952,3045,6028,2800,4830,14889,726
1894,14270,10045,10784,13285,12014,13779,8525,6020,19154,12141,5698,4542,14302,12847,1791
1895,9581,17334,17918,615,3373,7497,15437,10414,4900,4084,6478,8172,8646,1343,11692
1896,15637,16103,19039,5169,10779,16826,16778,6197,7821,2122,11901,6740,2347,17318,11934
1897,14613,16866,2667,3749,7241,15192,12109,15710,9627,15962,19329,7647,7947,3920,19939
1898,4093,7591,5886,16176,11876,4039,18578,682,16970,1837,14386,12307,5183,18207,18499
1899,8039,16224,17384,16307,4848,19770,966,12317,11299,14486,11885,10325,4333,16876,19751
1900,14787,13986,13707,5047,9767,5414,12661,19195,17610,10423,18785,2881,9292,13407,18182
1901,17319,2151,12280,16841,7475,19485,7875,11221,2542,2140,6802,10356,4894,10793,16974
1902,9479,1624,14135,2733,19383,15170,18750,9475,18573,7908,11146,273,3133,15198,18339
1903,12439,4217,10625,14738,15021,16098,12019,6277,17532,5095,17181,16227,2794,13443,6069
1904,14622,11272,8145,2944,6529,3665,9948,8081,14073,8712,15629,2449,11766,6819,4324
1905,5470,19461,1506,19163,8137,19927,1010,17311,13322,8329,679,4827,5239,1888,7594
1906,14772,3052,14101,10354,2521,14804,2747,15703,12057,1162,19840,13337,4331,7303,561
1907,11534,11331,8298,12166,1386,19135,17322,14034,1014,8336,15787,1973,6500,18432,4383
1908,16433,18338,4851,14975,4425,15551,1372,14052,10012,3034,9935,5076,3524,1484,4615
1909,5367,16197,15673,7505,19540,19632,6194,2206,3338,6559,3280,18535,10879,13960,2767
1910,15022,7152,3593,19734,11386,159,515,18288,2140,7546,19675,14543,7301,17966,12102
1911,7738,2535,2876,1166,17065,6527,14530,13733,946,15082,8587,3307,11041,2387,4789
1912,19377,4970,5731,17002,14636,16068,9331,9333,13433,12973,4842,7902,8636,1388,16646
1913,19383,13443,11319,6889,9186,6173,18450,2119,14153,19148,3427,4315,16712,10591,12677
1914,12297,3884,13182,619,13922,9830,6093,580,10155,12017,15687,13147,12623,2189,17420
1915,11150,8486,18640,2873,18785,657,17517,3345,12451,285,18162,12556,14869,15936,4140
1916,13614,6243,16634,8726,3558,14013,17481,8968,3490,18643,9877,11582,3450,15877,6943
1917,729,584,9888,16586,7704,16391,9935,5708,18534,11052,10122,19123,19378,14684,18560
1918,1138,8485,7236,13341,19905,18787,18782,11444,11381,6488,14554,12728,19104,9289,1368
1919,18708,6787,5275,12403,10968,14042,3345,10183,16736,13723,4582,14163,13800,6847,11548
1920,9896,8949,8289,3810,16137,15052,10766,3862,9973,10983,6600,18261,12262,9811,13728
1921,15045,17150,6213,8463,3819,10807,1737,5653,11685,14119,2995,11306,17517,8784,11563
1922,13330,19875,18698,12213,4003,1456,3402,3124,10360,8841,16258,8451,19941,5887,4941
1923,7315,4673,5629,3907,7361,14524,12177,18375,12284,5108,15314,497,14237,11745,10825
1924,3736,12020,5230,19965,18655,10739,19655,11115,17614,9640,7196,1845,10249,6319,12529
1925,15494,11562,3126,7901,9178,6346,13924,3510,12044,1940,8009,3345,16604,531,5198
1926,17775,4132,9281,11958,11198,9691,8858,4748,8366,15725,19636,16815,13062,5467,8395
1927,10882,13389,18293,2254,7262,7129,8173,12579,10541,8827,17944,1064,19200,10364,4514
1928,1319,576,11232,11095,2729,10891,3249,8093,10373,11311,969,628,6237,1609,18801
1929,5170,16213,3154,19145,17768,7087,4147,13802,5311,12492,8768,7536,5003,9391,7353
1930,12878,3605,7723,443,6763,16389,8933,17188,8229,14562,3519,19669,9744,12353,17018
1931,11668,16301,9406,13918,10000,1897,17915,6692,6838,13353,11784,10078,2122,2182,3684
1932,12034,2893,11912,8244,10081,17125,10893,3117,5038,19880,10002,10854,16534,4297,18003
1933,1811,17530,15269,1514,6539,9339,15131,14610,4283,15580,14457,10612,8381,11141,15895
1934,16021,7776,6840,3217,3515,8499,18445,12043,8278,5576,14603,10316,12843,3060,2840
1935,19803,5909,12177,8970,1613,272,11457,2321,18230,19751,1560,16673,10212,15557,12874
1936,5000,13222,10320,16229,17176,16955,12525,12608,13764,2995,11636,1461,274,6912,1731
1937,14295,14575,18793,4098,15015,9361,15385,13119,3315,5426,3709,16106,14415,5403,8067
1938,1190,14724,9273,13759,3984,6078,14231,1868,5779,8636,14711,5914,14804,9047,8497
1939,13186,18066,8498,9231,8535,5431,14588,14200,6703,7832,17040,12665,14181,17853,3469
1940,8332,19333,12962,13549,14776,6164,18057,17213,1328,17557,15444,12211,12559,8558,15632
1941,10994,3333,18220,2054,8778,5885,12982,12994,16854,7062,14280,10826,17123,7640,13753
1942,12812,3079,19630,9672,16000,6388,10911,6986,6661,10590,1238,4998,8683,18369,16624
1943,3126,4011,8984,15106,14190,876,15393,16736,19200,2532,3607,6947,19232,19307,15639
1944,3070,2963,3593,12549,11678,18218,4544,14223,9656,951,9744,3991,10807,18474,19707
1945,13663,15331,17641,17660,6694,2349,15355,6523,16413,19641,8779,12849,5548,8118,4739
1946,19919,6599,4526,12325,12420,11907,18968,583,8071,16292,19778,8490,10952,5728,12598
1947,10198,8039,15058,18808,16440,1143,3878,152,3678,10933,14608,13515,3610,3009,1916
1948,7896,5759,2964,5172,928,19519,14431,17525,17660,8970,5410,18380,16685,5486,9889
1949,5843,7840,14576,5505,326,18103,1635,14249,12571,10583,7627,377,15836,15649,6105
1950,9173,2850,3735,6069,14239,1664,11683,17634,7936,9442,2721,6435,16132,12598,1310
1951,11325,9849,10860,234,5890,602,13410,13048,14707,10908,10926,9750,10843,5769,12985
1952,12703,8828,15574,16395,499,4278,13148,14507,4955,13944,18981,12873,18424,13161,1396
1953,12758,17833,5788,7852,11675,15479,11798,12202,12247,8406,2348,16795,6079,8855,4560
1954,102,11888,2049,4533,450,14357,11932,15952,1102,631,5693,4030,4711,4717,1659
1955,1242,12852,19936,13272,9143,7970,18371,10027,8299,8606,9629,8866,3278,8732,12301
1956,8732,11531,18124,17383,7903,19376,4596,16310,7599,290,8401,9880,11689,11786,14212
1957,3348,6435,1461,1541,1656,6200,1998,3357,5555,14298,17420,15181,9355,8050,18929
1958,6743,18476,5264,18034,5054,2011,3845,11105,3284,893,13010,16092,14876,2506,11335
1959,7989,3715,14662,5811,11689,2936,13870,2228,16874,16633,18824,4270,4080,18002,1875
1960,13037,804,17709,10934,13845,8663,9739,17441,3889,7274,12610,4347,9742,15949,19763
1961,10851,2398,6253,143,17245,6073,11678,18953,5908,8800,2106,9372,1699,3266,12967
1962,8437,7357,5527,16781,7193,15786,6997,399,7932,4437,267,8222,14203,5242,7341
1963,7470,15710,10136,17919,1226,14938,10770,4038,13468,19711,7364,19802,17768,18716,12407
1964,1805,5939,13071,8414,2586,1913,2623,17372,3897,2947,18948,17969,13506,4102,7956
1965,11918,1936,18034,10367,10935,8590,5081,19824,2366,11556,17426,9601,18009,15493,12736
1966,2645,17760,10833,857,11920,1500,12066,8332,9643,5467,246,15646,1396,19692,14298
1967,19176,671,17560,7555,18004,3480,4940,4199,13622,708,7648,5720,7807,12709,19596
1968,8672,2673,11747,7737,13704,851,14378,4349,11294,17743,7033,14794,14688,7726,13417
1969,9669,13391,18358,6604,735,9441,12661,8338,2302,10304,13938,13808,9814,4796,11988
1970,17439,18123,11578,18984,7380,10810,10717,1167,7759,7879,11712,707,568,9818,5543
1971,11495,3332,9748,17399,7550,15151,1172,7080,16134,15668,4571,3263,17480,13601,2047
1972,11890,123,7248,13259,13458,18428,14072,3590,13664,9698,6817,14408,18503,3487,13601
1973,684,7318,15424,11632,7146,17978,15077,8330,15997,2361,15059,1422,17376,15980,16335
1974,6990,10384,2509,15793,1094,12167,12784,2886,11063,13063,4107,8598,15974,2144,8822
1975,14134,15512,9640,2195,18486,5328,18892,15724,14738,8158,19577,3213,15068,283,17452
1976,19419,13327,15640,4692,19986,1450,15454,10496,6439,14536,18404,6540,11612,6018,2378
1977,6465,3181,19796,6624,9513,2849,10388,6064,4495,4319,11336,3366,17262,17718,12433
1978,15612,10587,15757,1133,2364,1034,19069,15218,6968,9395,14683,17668,1470,17088,18544
1979,1150,19280,6635,4970,5538,12838,234,8076,5354,11036,16357,12127,15082,8233,3880
1980,13936,1921,3186,19624,19735,12428,8914,8948,1364,11848,2886,1897,3923,1405,8175
1981,6792,17874,3239,3412,11503,5946,11828,19736,15976,1561,14568,11857,19587,1040,5876
1982,929,17839,11907,5670,4051,13466,19424,19010,12773,15732,15546,17885,12344,448,7226
1983,18388,15004,2618,3657,2248,19763,19901,11449,870,3598,5014,8303,5844,19875,19641
1984,2901,14774,18807,7381,17388,7346,9607,4982,2442,10986,10577,15429,7881,4280,19183
1985,8214,18090,2040,16592,9689,1719,17636,18088,5284,12937,5264,10486,16014,17702,2703
1986,8490,1364,174,247,846,2814,19878,14712,17353,17994,6251,10371,6902,11808,11528
1987,2618,10110,6631,6047,10255,4966,12492,13550,9204,19867,6976,13518,14690,16976,12651
1988,5882,14328,2015,7978,16719,10524,13272,14084,9975,11108,10178,8214,8859,8911,19248
1989,12348,9839,3723,10538,10931,7655,4218,10949,888,12411,11203,15939,11360,7288,243
1990,11704,9429,5423,2555,10526,17866,11463,6247,11628,4003,6104,17247,1391,3166,10743
1991,10524,12234,1234,14134,19886,18203,14603,11445,16097,15495,19926,6564,6192,19581,7560
1992,13116,15364,7307,1961,14772,10258,10598,9754,9726,15114,13902,6964,17780,2678,5463
1993,7604,11597,984,18436,14811,17070,18510,19488,3757,2827,6143,16003,1153,10720,17832
1994,9436,11297,3643,924,10623,19153,10939,16844,391,7257,1349,15030,1796,12040,8607
1995,12314,5252,19425,9532,14097,5807,18816,17489,15584,9180,18218,18508,5594,5087,5446
1996,7284,5171,18459,9360,15514,13160,18740,16553,14401,10153,801,13415,6832,3339,11285
1997,6844,15934,15100,11034,775,14644,4855,2813,12440,5715,16318,17424,17268,17276,1814
1998,14885,9292,17247,10044,7715,19563,6535,8725,17335,1972,19215,701,10971,15944,10457
1999,17027,11095,6315,15426,1398,1827,19152,14958,1438,15440,9446,7199,9099,18637,19722
2000,9502,18740,18183,12039,4456,10916,19811,11535,13438,4570,11824,14903,1473,12288,16305
2001,11637,15779,1026,7877,4937,5534,19762,12067,10574,198,11591,15699,8208,11514,7084
2002,1902,6959,15637,218,11059,1460,12691,5272,15394,8677,10374,19015,19364,11990,9985
2003,5257,6766,14952,654,7066,19263,9225,8357,14256,12070,2088,19274,19143,17100,17881
2004,19539,11542,423,8787,19295,17130,18087,4894,13261,13016,5747,12068,14365,13068,15205
2005,8026,17336,12809,16626,16981,7270,11943,4844,12154,17326,9147,17803,3794,19850,18236
2006,10526,12182,19299,8327,19045,5889,9869,8925,15512,5227,6994,10994,4839,6616,6602
2007,3534,14980,1080,9831,12513,1367,8876,15322,8815,13261,2263,12049,19243,12389,1354
2008,17738,12556,7717,556,2394,13535,16900,13483,7773,19506,18708,4234,5578,6426,2071
2009,12450,9424,3792,3339,8125,12794,10742,5360,17375,6986,15230,8001,505,10881,4364
2010,12402,14048,10260,10790,7065,17930,15081,2215,4116,12608,6651,4653,7838,19836,6677
2011,10558,5693,13392,1121,16968,15721,597,11924,8444,18639,11327,15236,3261,14092,3600
2012,10195,4053,907,18348,13921,9075,11788,15764,10354,9037,7705,1962,19845,3448,12730
2013,12243,17038,2369,4506,2440,3873,1765,127,1386,12221,7558,8592,15561,13499,8207
2014,10960,5293,14937,19756,18211,16032,1246,14289,18364,14367,16849,11804,8277,18428,1875
2015,17916,12200,4271,13541,16500,11701,7134,7124,6556,11191,17239,342,5220,2536,6153
2016,14338,13007,1827,17059,19108,793,1554,442,6662,5522,7209,6360,3227,8122,17741
2017,19140,6420,14061,1521,12003,10438,15227,15968,11001,4741,9693,18589,2729,8001,722
2018,15467,13901,5833,8343,5835,18937,864,10861,2593,13352,10491,18693,2161,1903,5637
2019,14682,7054,3856,5567,17764,2511,12108,8040,2030,7171,5716,18858,13343,9562,12130
2020,13173,11825,6159,677,14064,10080,4033,3865,18136,18322,14670,9930,7108,15162,268
2021,18340,18292,1237,8233,5049,13800,2363,15661,7922,6322,6547,12996,949,1918,19498
2022,9075,915,17767,16113,11685,5858,7167,18146,3328,16408,9987,14122,18342,18924,3447
2023,4025,3676,14939,4801,11212,9281,13641,12374,19390,8525,13104,17300,8275,5837,2855
2024,5823,8377,19558,6663,1119,19757,12809,15771,16362,6125,4135,13940,15930,18407,6738
2025,19766,9083,17426,13198,11276,2950,10443,9912,6351,16345,14385,13191,15660,15078,12257
2026,14834,16156,9268,19478,19986,10834,2814,16650,6095,11763,18480,2801,18279,18260,5488
2027,4191,14896,17309,18349,6788,11084,5625,17989,4986,15192,19167,14331,17174,11605,17938
2028,10830,8786,18452,1818,4293,8984,5767,4654,9489,11493,10825,4960,18671,6312,1223
2029,18590,19111,13079,12924,2460,7956,11799,19633,12627,14228,13951,4447,3911,8520,13612
2030,379,18040,18004,5421,1512,10657,3936,10792,5687,5259,12932,18732,13512,4574,17999
2031,2341,16748,8404,5167,5289,18997,15346,4041,13207,16993,6404,11338,18831,9898,18237
2032,15675,6638,15958,12078,214,13773,459,17878,1731,2944,15511,17737,3745,17825,9961
2033,14762,15028,1723,17493,7821,17595,18935,16332,18961,1081,18244,3588,9383,19317,12420
2034,11838,16773,7794,265,10702,7469,5581,11307,19384,793,12998,18281,8180,14260,11814
2035,9976,2791,3739,9154,9555,8251,17403,1138,16633,16581,2228,2074,18584,18999,8470
2036,2470,6174,7283,3825,16598,18121,19675,19779,3095,12687,1825,6151,19922,737,10764
2037,7327,152,4519,14770,2300,17120,7890,1187,15117,9543,17163,9339,9610,8595,6184
2038,18680,1131,3924,16719,14602,241,16608,12370,1444,4920,17485,10670,14532,19014,16195
2039,4762,789,8691,2037,10590,8450,8217,15794,11175,15539,7201,7181,19720,14486,16652
2040,2071,3610,4785,5307,11426,5889,2429,1904,7584,9843,2825,3546,9594,1542,5334
2041,9523,6844,13451,15520,8900,794,12820,10355,17094,4835,17765,10947,1055,16882,222
2042,565,14568,13631,17763,6645,5426,4689,19310,8181,13021,3354,18253,8658,18985,10452
2043,9234,11529,7248,17063,17553,7814,12039,17839,18568,2898,17020,16411,2113,4718,851
2044,15338,18851,6271,18352,2875,18754,17734,6820,13180,2956,1642,3037,16677,10145,9734
2045,2909,3020,15119,3801,7655,12593,5240,6243,226,15816,11961,4560,13442,10931,5380
2046,14570,9721,2556,8337,17778,1493,1596,7610,777,10701,15084,10789,6856,1207,8297
2047,8952,16254,8677,16310,12077,4215,642,1354,10803,9385,3388,8500,5810,6694,1546
2048,18548,4285,11762,9765,14416,901,2991,17995,11370,10986,10219,810,9042,3865,13219
2049,18674,3045,7286,19910,10607,3206,16097,14121,10330,18277,12283,16740,14548,1663,18541
2050,2399,4237,5892,14731,2731,4049,12875,18532,9629,12489,6138,6397,11535,14057,5071
2051,7557,5587,178,19720,13885,17589,5697,10523,2820,10729,18751,13323,9586,836,6980
2052,7518,5644,12078,7298,2247,1203,5885,12725,3931,2970,18698,2265,3377,17569,10904
2053,8478,13743,10411,3287,18573,18334,11152,11131,11823,16905,14778,5291,9765,10961,14774
2054,127,4901,5545,2923,9712,19871,15253,380,19845,14211,10080,7140,14808,10539,19761
2055,3655,14128,17383,1530,12048,6891,11032,8652,11815,10797,11957,5573,15435,4835,14488
2056,14561,9170,4258,17956,11100,17236,11166,2811,13719,9818,7708,3931,9379,15314,16192
2057,15710,18684,10281,18243,1101,4541,10790,17890,2051,14616,13123,3278,10112,4262,18596
2058,596,18398,11006,10449,4080,4197,9403,3920,4114,19613,11962,6497,4249,13503,10892
2059,18189,227,13310,5603,11037,18644,19718,2655,4507,12213,12092,6033,530,16391,8142
2060,12192,11818,4698,13439,3270,752,14691,2441,14363,10622,8371,10016,10886,15321,11423
2061,3171,18330,11401,112,2961,5322,17080,12640,12478,1465,6548,11205,6104,896,5275
2062,1887,12039,9131,4491,5350,8863,8291,19852,11436,5547,7513,12470,3611,3954,15517
2063,10791,5297,3145,19352,5801,14078,1178,1793,4032,7527,12095,5228,19483,4680,3963
2064,6624,606,966,982,8437,3668,17734,19438,463,7716,13560,17527,14434,11166,5090
2065,1405,17926,2799,10076,19095,4339,7108,3105,11575,2853,17093,9962,4863,15170,11430
2066,10118,10389,11229,3903,8537,16917,7452,15939,1485,15514,10525,15820,19355,17530,15376
2067,9252,8845,12098,2792,17427,14401,4406,4274,6672,18316,336,9730,12474,11600,10836
2068,11931,4595,13515,10362,16505,11632,11452,9784,6323,17609,7104,16802,9740,4601,490
2069,2843,1900,2634,347,19670,1191,10381,2691,6239,4452,5853,11853,12983,5536,7880
2070,8279,11727,13978,2593,3806,10467,13557,13728,11340,18957,11628,10349,2681,1377,6736
2071,16910,14811,9485,2832,6526,19598,19258,18244,12249,8300,15144,4305,13669,12369,14806
2072,13517,4475,16210,17077,11409,11022,5179,1743,12446,4020,15353,15245,419,19502,9389
2073,6044,6950,6605,1979,14932,15300,7847,10149,10164,9314,12379,15059,10037,15978,3291
2074,3469,6750,2928,19980,14617,17149,5466,8529,14949,19844,3277,11302,7594,18194,9381
2075,334,4132,10877,2465,10582,18410,2852,18570,13332,15244,10357,17709,15471,15767,13824
2076,13294,3525,580,9235,7943,8425,3757,4424,14233,14460,17069,2419,4492,12035,5162
2077,16308,14047,4899,14215,4400,2487,3298,14045,6558,17340,8132,18440,13085,17315,8482
2078,6559,899,1522,15044,16506,9889,11078,13227,5723,9823,9256,16649,11168,9404,10236
2079,11946,15374,7787,10637,19445,2161,19174,525,6534,6758,12536,12820,13917,6176,9318
2080,17967,16838,3918,16778,14957,13912,10358,16093,2666,3036,8362,3967,8365,11060,4965
2081,18591,1732,11649,8219,12645,12856,8239,9258,11807,9916,17397,9479,11721,15730,17650
2082,15404,11650,15217,2838,694,6855,2635,8427,15819,15509,15119,1470,3868,11882,4050
2083,17155,3590,18009,9081,12674,7515,15498,1864,18767,15991,278,8810,17161,13492,17611
2084,19313,8423,11194,1060,11710,9785,10183,13277,1132,15601,12744,7596,5998,17365,195
2085,8270,4721,14424,18153,4538,10409,9961,14620,9704,5046,16531,10628,18895,17743,7061
2086,10695,14926,3573,13154,5166,1131,8608,3823,4689,16483,3637,14753,6228,8441,2327
2087,3739,5021,19954,19793,13536,16701,10533,5782,4428,10951,17922,5263,1643,1529,2706
2088,5923,3914,9779,5584,5089,5245,12957,10010,5210,7113,2839,11616,1302,16614,1101
2089,18068,5845,16055,3456,4494,11541,18170,8410,19147,2969,2081,15432,7316,8382,16757
2090,1459,16351,2533,10755,4885,10921,13569,2197,356,3434,8534,15629,17710,18760,17431
2091,9836,4370,1167,15481,12369,14716,10786,8254,15220,7858,15116,1413,11679,17926,6772
2092,9858,899,12241,14400,10264,19936,13879,13445,7707,10035,14306,342,18748,6793,8431
2093,2931,11359,9570,6167,18623,7805,8030,14199,3382,14425,13324,18663,6340,11721,16713
2094,16185,1888,16395,14689,13400,10501,7535,16785,14021,14676,767,8495,18146,2225,17300
2095,863,4274,18893,5895,5364,6766,7231,16139,19241,14261,14878,11044,9505,17893,11201
2096,18271,8729,12133,19880,6186,12258,8452,17075,13936,18922,18720,9565,5831,4106,4855
2097,8857,15120,12851,4656,10689,8569,9647,6995,14213,15631,12218,7667,10914,16635,7753
2098,9621,16453,12250,15744,3498,8035,425,14452,7057,5387,11342,9712,259,8201,10118
2099,15415,11331,19828,10484,13039,7730,18980,16400,18025,2762,5018,7242,19056,2592,9130
2100,7647,8685,11854,16793,15493,18045,8541,9289,15420,16694,4428,10811,14194,16778,2072
2101,6601,12974,5455,9482,9449,17156,15153,14363,8101,6370,8218,16527,9114,8292,529
2102,9576,8399,14538,1586,11428,17695,9606,17189,6320,17729,4651,365,8040,6326,11460
2103,17687,10368,9317,3956,8941,3957,19309,11912,10383,6892,6228,14067,14988,8535,6796
2104,1611,14071,13311,10184,10198,6551,19656,3806,13931,3181,5595,12772,16154,16967,16595
2105,11670,12332,11919,13942,12155,6251,8181,5502,4139,16391,5625,10344,3287,2522,5986
2106,5867,13676,1364,4379,2103,768,2635,2182,7378,7673,12974,2774,17531,14330,11424
2107,18255,9290,5609,3890,11649,7037,4661,18788,2650,7632,14444,12451,1685,11628,7015
2108,15256,9373,13331,2363,3571,8995,9831,4191,2163,8033,6580,11889,6247,14392,15573
2109,16994,18092,11200,15764,15284,11542,6293,17364,3229,7626,14728,15026,4961,6674,8090
2110,4298,5440,15594,1675,7507,981,13496,1038,16550,17276,8877,11553,11413,8361,5353
2111,6872,12418,2944,17109,14525,3151,6300,9704,10975,16732,15606,793,14752,4756,2630
2112,2639,11485,11543,4242,533,16651,16858,19277,18038,2649,18457,18395,13334,3851,13276
2113,8227,19008,17963,17475,10295,14591,859,943,1550,3617,19468,3107,19852,937,2865
2114,7040,19907,17961,13757,16946,14189,10009,3531,13815,3732,8002,16750,8710,12907,13748
2115,8923,14982,18420,6896,10737,4923,6670,636,15186,10839,5756,9397,17749,8625,18851
2116,1970,4755,8779,15283,2872,14360,10438,4572,14383,16910,16777,4072,16182,13056,7173
2117,6393,11506,3307,6239,9430,7219,17624,8075,858,1926,5137,3718,531,7757,4777
2118,11878,12384,12173,3865,248,19559,15431,4758,7518,10285,13315,3795,9163,15865,12383
2119,6664,17266,8836,9706,626,17517,9077,7083,15647,4758,15015,6082,6233,13541,15941
2120,12604,15554,5762,11364,17994,11573,14622,4917,9437,4964,5169,3153,12504,17432,18681
2121,13442,9519,16090,11081,10953,5270,5936,8951,10868,9187,4720,9595,8515,15487,2424
2122,9719,16712,6405,2266,5448,18283,12164,19313,9844,3591,18946,10742,3510,1004,1386
2123,17227,13060,186,18820,10169,8931,347,11736,1894,5736,12406,5447,1562,3406,13552
2124,16097,720,15405,2633,13956,2091,8432,4596,11356,545,2612,14679,17488,14342,7227
2125,196,18079,10338,15412,8571,10414,10462,5743,13859,8186,4805,782,13943,7308,19999
2126,16566,4587,4230,10245,16673,2548,3396,11120,16678,15289,7997,18081,12996,14512,18424
2127,11472,13583,14024,4987,9251,11837,7223,2308,7820,17933,16347,4434,3165,18697,6719
2128,9074,11043,9863,14993,325,8890,9744,9501,7066,5769,5793,18399,6961,568,18497
2129,3203,6511,10858,2674,4211,13217,18477,2480,6648,10248,4832,12997,15337,1850,11215
2130,11407,4279,9800,2789,9272,12214,1753,5278,18264,855,12078,9393,8654,1346,7734
2131,2342,15540,218,9686,3038,14279,11461,2968,14972,5898,17192,3381,9566,7863,3368
2132,5003,16055,2146,11351,13603,4827,19954,15898,8438,7876,1854,3472,14118,11323,2678
2133,7347,13991,6279,16734,9116,6448,17317,4690,16997,19636,13410,18267,3999,15757,8011
2134,9972,12694,1237,2789,14262,540,4520,3225,19180,13926,6600,7420,18783,8237,1694
2135,3970,10310,9789,1243,7130,1217,19587,4142,2260,12442,4315,19188,10243,6320,11922
2136,7308,16471,12864,5797,4733,16595,19052,9490,7039,6236,8016,10673,7926,455,4742
2137,1773,18656,5800,19514,2750,5241,1577,19821,3204,7998,14849,18090,2744,10833,16350
2138,8230,11717,6741,5725,1304,17584,10626,818,11354,1005,2611,1204,15954,14882,6861
2139,7141,8029,6808,14199,15256,5849,2367,6816,19929,4293,5191,9649,8250,17959,10518
2140,19116,11819,7350,4087,14181,2401,8959,19378,2980,5212,9905,7401,9426,4254,2300
2141,4717,2185,1934,19963,10930,14724,15062,15740,13477,4697,3413,13958,8699,211,16913
2142,18831,19524,18715,2143,11383,7612,3433,11045,2235,9839,19983,17019,18721,19299,5557
2143,8940,6307,14147,18195,18380,10420,5673,3970,8691,5619,3944,19256,11165,18744,18668
2144,3070,19340,5753,14580,14961,19281,13767,15842,15409,1247,7176,4553,18908,10941,19157
2145,5680,12161,15896,14360,17462,7787,450,11095,17898,18876,8404,8936,16865,18659,9326
2146,19923,13456,8552,12706,9406,13034,19540,19920,1504,13046,6254,995,18901,4924,16820
2147,12892,1175,19924,9143,5563,14644,4089,4611,18141,6406,4056,15194,324,9912,15392
2148,5367,18468,9608,10681,9390,19812,2324,10135,5241,7537,6726,11467,5263,4985,5056
