"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
1248,19053,10038,13456,9775,222,2036,14334,13586,13102,9035,11239,798,16906,9192,13902,13542,701,2665,4245
1249,13464,1735,14947,15264,11446,2245,9785,16570,1168,12564,287,16870,7813,4229,4015,16454,17381,122,6166
1250,8643,7403,4201,12093,6593,14028,4271,8369,14166,10124,4729,4394,8003,17619,7853,13949,19699,16214,18585
1251,17470,18412,1303,15543,11026,7399,15957,1181,18970,4466,9643,16240,19907,5203,3158,15366,8457,19293,7767
1252,14220,10215,10963,13137,3648,18691,998,11468,2897,10515,6593,18365,18858,12022,14016,9331,12847,15311,7891
1253,19848,19704,507,1151,6534,18240,11040,16060,7632,9552,10806,17310,15701,12499,4820,9814,18012,11523,9360
1254,15200,5316,13031,13964,14217,16112,4269,7912,7760,6832,1640,19337,13424,19689,14379,17342,15148,12612,13222
1255,10687,13004,4038,13776,1833,5830,17329,7399,18608,2255,8000,8455,18992,1036,11040,13687,9944,12125,2938
1256,1224,13827,3717,2517,16480,11022,14932,13743,12762,13687,5322,7841,4616,14235,15732,18382,11031,9650,16462
1257,17650,1123,14665,14986,9409,11043,4788,17497,1410,13924,19227,1762,18015,18016,4874,15567,5218,19349,687
1258,2576,8637,17223,8803,7985,1014,11261,9690,15143,13718,5332,632,9037,6063,16643,14690,9967,11210,3121
1259,11430,14440,16204,3187,7620,14690,1326,13422,9001,10700,5007,12519,5747,9012,7520,5539,3268,11818,14395
1260,1829,1951,4732,634,13103,11942,5649,17599,12170,1565,10301,949,3949,8583,10567,15849,4665,10298,4511
1261,8571,4373,7881,10685,13568,11497,11399,10315,9436,5314,6246,14103,8810,5113,1533,12277,10288,10111,6766
1262,2139,1050,6726,5711,12742,12289,6360,8074,11011,14426,137,6528,17387,19445,4996,7916,7186,151,19554
1263,5649,8654,18571,6741,4048,8019,18263,13055,19131,8076,18358,8295,8032,9532,4747,10139,6320,3336,14845
1264,3890,5338,13660,4917,13272,16736,9542,1812,19029,12247,9294,13082,1452,2868,2807,8713,2002,11749,14468
1265,7765,19808,12854,6643,2484,14027,12444,10645,13922,19063,17986,12890,15212,1647,3783,233,498,8874,18903
1266,11663,14136,7769,15354,3720,13422,19640,19781,13892,12032,18808,8655,917,9435,822,520,14454,1343,17011
1267,7448,19764,14371,5152,11641,7766,16555,18597,12090,511,8526,10469,18789,2587,17739,3307,14090,5154,18554
1268,6437,13572,4166,16773,12755,596,4575,6295,10087,9639,10029,8216,2001,1693,7476,7735,7375,15110,9229
1269,12253,2805,19807,8813,7474,2485,16030,19441,1925,8514,14088,5179,2196,15028,10367,18958,16081,11658,782
1270,2906,888,2356,9620,5560,12821,9274,19577,5086,2010,1554,17429,19009,4864,14392,19586,17050,1338,658
1271,14518,15103,17304,1236,9573,17809,17116,16434,16283,11440,18382,15235,17072,1538,4670,15495,5658,12219,12504
1272,16086,8969,12933,19924,10032,19585,19858,13021,18564,14938,19865,11180,8023,1440,11149,1565,2697,2019,18292
1273,6227,3149,8516,18510,8756,8690,7343,7430,3046,17934,5654,16162,13224,14356,2572,18056,10799,3721,11932
1274,1995,1474,18708,3050,18841,12315,14828,4296,14485,1513,12950,1620,16008,14035,12293,11067,300,11141,7995
1275,5289,14492,9894,18071,11024,5555,16032,4981,5658,2555,5713,12947,5272,3185,3350,4196,16763,11769,19108
1276,1050,11791,8667,8815,10456,2849,9188,9588,13358,17427,3169,14077,13450,8527,5724,1920,4972,16931,15372
1277,15486,10069,5161,6337,14481,3779,1993,14468,8685,12790,6855,7265,12383,15305,9130,7756,7182,15073,16785
1278,519,13694,5596,14626,17943,15041,1674,14117,2632,19115,15915,16801,18657,3173,19906,12715,2022,18972,321
1279,6327,16007,7430,19793,3885,16763,19528,16864,11640,13424,7885,8454,9169,796,6956,11111,10481,7197,5251
1280,17535,11992,12969,592,17872,13039,6934,12609,6472,5413,14231,7414,12369,1605,17279,6807,8138,16403,8948
1281,9703,1876,16970,16392,4405,14408,14678,6438,9609,15687,6031,5119,5285,12607,7195,14279,16876,2735,5284
1282,6062,15814,4934,2326,320,11484,12981,9835,815,1936,8995,9230,10872,9988,6115,9002,5960,753,1064
1283,19289,17171,8984,5404,19392,13601,11995,17297,2186,9340,12498,15099,1304,5660,18558,4376,15703,8174,3438
1284,18895,4352,7768,3510,14655,12472,12824,1983,4197,11596,6708,6544,18847,14834,17478,4616,4389,9507,13651
1285,12884,9615,8889,18910,13196,4498,15567,13687,10132,4922,10810,15184,6510,19000,7675,12891,1816,3336,8798
1286,8103,19312,14634,2182,4445,15298,2729,9632,18059,8080,1788,8445,3651,1158,6719,7526,18442,13826,8311
1287,10891,15958,6298,11709,4395,5915,4919,3834,1843,3574,3004,8522,1035,17992,16516,6625,4587,1309,8119
1288,17612,16082,14457,18466,4360,945,4605,278,761,4215,9622,8415,19852,7373,2372,9386,131,9923,2173
1289,16076,11052,5161,19043,15989,11699,15654,16728,13607,4987,2528,10800,12960,7908,11421,19954,6537,10945,12065
1290,2847,504,4225,5164,2155,3912,18615,13567,6243,15091,5752,8706,19460,3740,2808,4286,5967,15406,157
1291,17351,18264,17044,1401,18704,1153,11168,7915,540,14490,12131,17609,14308,809,14494,18077,1647,13551,17733
1292,15984,12487,9630,19002,1515,14250,19118,4710,12780,8967,1989,12481,12729,13447,1648,4792,11797,7427,6189
1293,5984,3477,6878,14436,6446,17649,16357,6758,2454,11771,17187,14157,14690,14608,3048,2117,241,16213,8345
1294,2261,14131,3085,12007,7652,8420,691,1617,1641,8597,4048,3542,5260,11115,4668,10473,1599,18233,10043
1295,13576,18175,6525,1350,4121,5372,19656,6869,5372,9494,10114,5842,15349,18155,17323,3636,9542,14270,6766
1296,10599,16538,9799,5360,10031,16168,13219,7970,1019,5376,1036,7572,19793,9487,6525,11425,13129,8251,4499
1297,6270,15045,4243,18677,7016,2742,16885,14278,6666,11837,5637,2719,208,9266,2652,7282,12116,1246,15557
1298,1661,5419,18631,17493,11410,7039,5802,1311,15707,6402,10741,19590,312,4662,4272,4327,19962,5074,3485
1299,18773,12574,7637,12402,16928,12415,8291,1255,5957,1714,5509,8132,7304,6405,11740,15113,16643,5874,2084
1300,15853,12860,14960,12500,10253,17939,5114,16361,18991,12544,16693,19983,7290,6061,4288,4060,12108,2520,364
1301,10702,4023,2845,6703,4957,19671,17731,5980,1856,7521,18489,1834,7141,2264,12105,11867,5542,17765,17442
1302,11340,6424,7438,16195,1877,6555,17139,12259,2098,5984,12614,14628,4612,15084,1373,1728,16514,1015,17240
1303,1897,3179,1837,15065,17249,3653,12954,11185,18439,6770,8239,13865,1628,4801,4090,13027,10768,6821,14788
1304,7639,12301,14681,11157,14310,12755,7288,17409,15824,19317,14406,18693,19705,10612,2818,19826,8855,7546,19786
1305,13321,17189,4163,4854,4531,2163,16337,18454,12579,13503,11914,17319,12974,6070,15608,13570,11746,1588,6881
1306,19132,9699,11668,14125,7716,19045,10274,11946,14297,12233,3072,18924,16280,17231,4206,16559,2848,18548,18204
1307,4728,17052,11200,19329,14342,11517,14288,19066,12527,13063,12229,7416,12283,12754,15485,2401,19470,10322,5424
1308,6297,15325,15386,4613,10368,13272,17056,686,5679,5556,6500,11511,13770,15077,15134,7559,13105,1370,3373
1309,18715,19158,5133,6552,6582,18996,11489,18479,7458,13300,5701,5540,6437,18718,6005,10708,8073,12396,15861
1310,10693,9705,688,10694,5431,8467,8440,10638,18670,12527,12084,2308,18084,5535,17934,17341,18832,3959,17241
1311,805,3507,6112,6220,4391,2660,10517,15149,12122,6221,10802,7873,19989,14474,6349,8555,16699,18254,14577
1312,12117,11215,9108,11161,16143,15978,13300,3928,10311,5469,12760,8512,6418,19504,2521,5939,9182,14163,2967
1313,9671,11479,19746,14158,18807,15594,10071,13896,12037,6663,6780,11407,9003,2263,7631,1914,18363,2642,19153
1314,4549,7089,4310,12575,16329,19606,4848,19556,18112,16077,10563,1013,8829,16690,13084,2779,12168,4619,19425
1315,5162,13201,7456,6063,16206,13894,13406,10618,8668,17463,17774,2063,17737,14034,1967,18140,16322,1503,12127
1316,2890,9370,10501,12577,9660,13129,12467,8331,18169,14083,14643,2241,12736,11109,641,9136,2564,9705,4834
1317,3715,8114,16017,10850,3402,19951,16220,10944,19206,14491,13715,778,6741,4065,3111,17546,10145,5640,19600
1318,15930,19212,11707,1042,13875,7433,16616,17139,4365,4290,2936,12415,12929,18942,18332,18810,5233,10289,13511
1319,4749,13973,8158,3674,4400,1851,17474,14107,18173,18199,18424,19804,12032,7564,19770,4326,19762,16385,2873
1320,13389,17165,1994,2754,19416,3288,537,19055,6406,11909,18346,7395,9977,14499,14282,16933,5120,18037,10086
1321,647,7530,7616,11178,16045,6320,18647,12959,6365,13704,454,17568,5920,2916,19530,8752,768,1052,15297
1322,19388,11865,1498,7745,6728,13563,7732,225,17910,19048,4056,5182,4368,2043,1074,4694,2267,8666,3324
1323,6146,15866,14487,17957,12783,8759,14616,18796,8636,11292,9107,833,6826,18199,11481,16074,3149,7881,11523
1324,19889,841,1423,15496,1404,11574,17714,11507,5567,12857,11539,16890,4283,17859,922,9400,17703,14031,16640
1325,5910,17676,456,5531,12846,13844,15662,19011,4757,8501,2468,5287,18760,2051,541,5714,1657,9485,15835
1326,10923,15003,11117,12750,3985,3780,15467,1368,7999,12641,15612,13211,6459,16462,1608,5108,4513,11403,14949
1327,7422,147,1780,1654,17422,4303,6126,8374,16231,2169,2946,5069,17809,19912,12571,13727,922,14376,16629
1328,13301,2960,17749,19714,1395,3191,4202,11633,3651,1604,15012,13374,14103,3370,16467,3428,10611,17864,4114
1329,10888,445,3925,6418,877,15222,11329,15241,17021,3624,5551,14427,6449,1177,17555,10980,10455,919,17886
1330,9366,13547,2510,16964,2482,18234,19030,12110,7364,1980,18307,9436,13132,6762,15933,10222,8103,11771,12779
1331,12167,13079,1909,7657,13117,784,18119,8622,11683,17278,19565,16456,18296,3513,15391,11655,8275,13884,14262
1332,5180,2733,15189,4967,7654,10933,16428,16640,13280,14542,8671,9247,13761,2795,19241,10139,2006,198,15907
1333,17217,11600,15044,11766,9778,6578,9562,13807,7672,17088,11473,5852,10486,19148,11726,19263,7135,9228,17375
1334,16544,19363,3845,7083,4820,8877,114,480,4534,14691,3339,8738,14045,1506,9913,3242,13094,19711,17284
1335,12133,17209,2031,18199,13209,8353,13010,2732,19352,1128,19970,396,6441,8770,8350,6885,17616,19263,19580
1336,16774,6213,18154,14008,8565,6153,19444,19545,6031,8799,3599,18145,4031,14262,15695,1384,4258,15100,12916
1337,1123,5781,11765,12918,1849,11796,19585,5777,8001,5259,2529,12825,14284,9737,14712,15287,3864,15308,518
1338,6245,363,4803,18854,18521,19845,14149,13944,19989,14865,7762,8215,17002,14339,6194,10807,14024,6385,16799
1339,3892,1955,14585,9734,1471,15090,8912,6729,9640,19944,8547,19235,5460,8809,5933,19823,6084,901,17395
1340,4449,1351,18458,9698,9989,5768,19942,9166,16533,12149,1921,11535,18414,10894,4208,1157,18281,11021,8527
1341,18162,12154,3902,2673,5849,11281,18812,18080,15163,3690,19049,11905,15543,6648,5333,11113,14473,10270,12753
1342,10860,19167,9565,505,19683,15608,5250,13038,16138,15827,13534,19564,5544,16887,6170,6268,8455,1896,4782
1343,12493,944,1297,574,9225,3864,6851,13467,15693,2132,2504,3194,5793,2130,732,5688,402,17233,2654
1344,8429,18231,9319,14781,18503,1972,15780,6749,12040,11082,7824,10410,19049,2160,4080,13442,5054,1470,4681
1345,12133,17332,14547,19306,16988,16226,16940,16028,4668,10695,11761,8172,10887,14449,17208,5995,9506,19089,10401
1346,4807,2202,7559,6192,8750,5736,13343,17079,5460,19913,7287,18756,17422,14182,9517,14724,7531,10302,1031
1347,15200,5968,8767,4026,16881,11299,3569,3876,2424,10825,17733,13981,14317,1530,17127,7351,5603,7940,5478
1348,6316,10091,16402,10372,1686,17621,677,16963,7324,5105,14650,16465,9197,14838,5922,4967,17705,3867,5708
1349,13211,11101,18709,8540,1119,6398,9695,8276,11941,9653,5021,8197,7766,15774,9667,12880,6341,8776,2534
1350,5772,18490,13510,1816,16879,12014,14332,2824,4279,6971,14022,14900,7020,17938,19965,4734,5751,17946,6212
1351,12809,14084,19618,11074,3561,5436,2001,9170,11662,10301,553,2226,2075,15134,18827,16063,18368,17565,12194
1352,15569,7536,12262,9296,9856,418,3886,15218,12149,5579,670,11168,922,5948,9108,8482,19653,10500,6649
1353,4214,17364,9829,6925,17978,13683,2630,13590,6525,17501,12193,2344,4610,1600,10772,8504,1949,10263,4902
1354,2997,17903,2033,12104,1576,10975,6007,17604,13185,12225,7669,19931,282,11850,16117,4728,2760,17873,12508
1355,3507,3831,19345,530,13144,15835,14926,16049,14288,19182,12096,18722,8618,6751,16063,16601,8770,9795,2032
1356,4972,4863,4930,13103,12200,18560,13673,15101,18603,8336,807,19157,17370,1926,510,18225,10948,14047,10800
1357,1093,13160,4570,2257,2662,8462,16962,7265,7619,8449,12934,8274,7968,15539,1933,321,14950,18795,19915
1358,14468,12626,15620,4886,10802,2037,10039,2670,11821,12453,14203,570,17347,18245,17426,1072,14541,9189,15256
1359,7700,17600,16675,4385,14079,3739,2701,11266,5545,3567,13723,14584,15896,6317,12173,18418,1016,10132,17606
1360,10512,484,15136,13782,3169,7145,18379,8174,5594,1678,3655,1769,4582,10877,15890,4451,13918,13096,4001
1361,16357,13675,17729,12783,7316,14064,13214,1302,11476,9489,6133,13395,14302,8835,7536,15705,3774,8897,15009
1362,16645,15653,9353,12579,4487,4425,2600,10075,17994,5247,3871,16497,5750,13052,18011,311,10635,12301,15346
1363,2109,163,18983,11800,14369,18616,16289,14567,3025,9944,9972,419,6024,12084,4770,1487,3769,3809,14967
1364,4525,18043,10125,16904,1898,16056,449,1983,15768,13557,8833,9419,10639,17732,2115,7105,10869,6786,3979
1365,3452,1726,3228,2115,4871,8164,4225,19552,16957,5149,10209,7792,1852,3424,4465,6957,6190,9248,3941
1366,4047,9562,15592,2695,13542,16957,15454,16629,2587,9428,12054,19642,8053,4153,2897,9736,6040,15711,13155
1367,7917,14634,7519,16482,18522,8545,13708,2269,14816,16967,19660,17933,4295,18447,5955,17833,9721,19030,5283
1368,7246,4392,12760,13147,6274,10640,10308,14599,3943,13948,17698,1297,14994,2108,5044,4396,2943,7591,3940
1369,2728,18595,10701,16617,15689,8410,17083,16272,3113,18075,18216,19732,2608,17021,16424,9271,9422,1636,6442
1370,2603,7854,9846,4436,17759,19003,13146,3942,3948,10315,15647,8671,6624,17255,1333,16713,3055,17378,17627
1371,3521,18751,2207,17296,2798,3269,18635,17297,16358,6145,13564,7393,18323,3316,5090,1887,2931,18950,14484
1372,1321,16009,9506,15324,14711,4478,2356,7611,14236,9272,8853,7331,15737,12329,16529,16761,18919,14655,1680
1373,19718,10006,10228,8857,12605,12386,19477,4749,10873,16285,6645,18507,6650,13360,7719,5957,11649,12356,1293
1374,11566,5911,19550,17962,239,14412,7257,14155,17048,3017,10511,7513,15362,3308,15470,1536,1403,16786,8581
1375,12461,7477,2467,17019,8353,7528,13592,7165,472,4458,2863,5411,9488,2470,17164,16857,6188,18341,16446
1376,11632,781,2748,4096,5757,7265,5420,16037,3267,6979,15586,10574,8353,19758,8118,9530,17584,4356,11490
1377,15466,14613,15231,18362,19537,3679,18778,4562,11771,11038,15476,7459,17104,7744,198,9220,16873,16284,14899
1378,2756,11388,19597,7490,8914,13183,18342,4018,12622,12198,14164,5182,6318,5677,10805,9741,17487,16452,4486
1379,15437,17996,8365,8015,2366,9407,19358,19262,8077,986,16900,16234,19972,9038,2978,13358,16461,13011,10373
1380,377,3448,12498,2034,8782,17940,12111,157,16719,3511,5335,1279,16407,4025,5019,1351,1716,4283,3882
1381,4312,2026,19329,278,10811,105,8955,15388,3599,12045,8814,3715,4467,15241,345,7988,2768,16995,19043
1382,7301,11824,10696,345,12714,13063,8940,1663,11177,11826,3483,12896,6266,4667,17701,181,12146,5830,2400
1383,10538,7177,11206,8306,17484,6761,6874,3482,11521,16137,17220,12213,17207,11454,16093,6753,10555,13666,1514
1384,5269,19566,15466,3427,17465,19020,14839,10824,19440,8737,1919,19096,1111,5325,18047,17599,15305,14247,13268
1385,2295,1204,6471,7041,7890,4255,18250,19712,9676,3379,6758,399,882,9890,1349,13494,7483,1280,17611
1386,4819,12333,1521,616,7902,12944,10674,7662,15032,10046,2510,6837,5179,10552,1470,16596,2665,6694,15595
1387,11271,16262,7310,10250,18524,3952,14755,1024,5430,12110,13199,797,17878,12478,14870,10356,8651,5029,9349
1388,2834,16308,15537,14459,12400,19629,9506,3216,17046,17435,15350,18287,12817,10806,2021,3112,12280,15611,4577
1389,15556,7063,16696,3438,17427,16882,2087,9551,4022,540,5831,825,12221,5208,143,8410,1597,18972,102
1390,5820,18981,15392,16435,1592,9658,18727,454,16830,4673,7573,6870,7111,5757,7649,3939,5402,17983,7043
1391,8882,10468,13752,16835,5432,11877,14142,10276,821,1399,2083,4641,16915,17785,10753,7822,7816,14430,13009
1392,18495,1804,4263,9969,11540,14093,7896,11281,17334,10245,16148,832,5401,9740,5180,14768,10682,2477,6263
1393,11069,14881,7046,14091,12037,12424,8511,18978,6406,11470,5600,642,19331,15252,5478,17460,3692,1356,19419
1394,11873,10237,17929,8965,12848,6682,16200,14497,2545,16479,11073,9301,14525,3863,8385,4134,12122,15108,14090
1395,6401,19053,2626,3635,15318,18418,13213,13424,14905,3490,9286,19826,7531,4209,17745,5998,12801,16036,17072
1396,11132,2683,12625,2089,12031,17122,4317,9774,8413,16248,2107,19691,16320,1889,1234,7238,1932,7290,3769
1397,11471,17061,5518,16110,17976,2038,7136,6694,9984,5612,8209,19794,297,17818,17235,7823,10237,5517,1426
1398,15229,2798,6560,6929,14681,10162,12553,19095,892,19159,4587,374,15084,5951,6018,10219,1233,4454,18693
1399,7755,17053,12853,7772,3495,6770,7117,16867,16689,1802,12382,3700,18375,2245,14555,16186,19044,3544,668
1400,14916,13671,12132,7540,467,19851,15275,8267,4944,12547,9659,6102,6404,17847,7621,2425,3896,4110,15798
1401,1915,3734,6496,14948,16380,8817,13457,2709,2122,6800,13796,4010,18699,18676,15721,3758,5871,19562,16099
1402,16227,9134,3500,1631,1768,561,8539,15345,9207,8042,251,6403,13080,15622,18613,4467,272,13918,5625
1403,5928,5913,6846,9136,19353,18186,9624,6722,12117,6554,1242,16266,16349,6099,13118,18037,18723,9346,3338
1404,5920,219,1383,12871,5683,17590,19999,13827,7844,5369,6093,12775,4277,6508,7288,17561,18040,8361,2273
1405,11054,7739,10695,12608,5171,4251,6503,2200,10017,6488,12665,16885,17559,3708,8843,13224,6595,19054,472
1406,11376,3104,17007,9896,7255,15182,7836,6750,476,16404,14568,14351,10312,711,15571,8803,15621,16575,594
1407,15796,2260,12330,16749,8217,18863,5304,7907,13468,3779,4834,2922,4111,17317,6244,19419,3037,12163,12042
1408,7410,12317,15590,16381,16478,2632,15353,5594,8087,1162,7913,5218,268,15316,15172,6404,10584,7165,16529
1409,13449,7422,8676,12684,815,19381,6987,2570,5337,18779,12031,1022,13965,18423,4442,9099,5831,488,1010
1410,11353,18770,12061,2085,14801,17950,14233,19930,11970,10704,18959,5354,4668,10480,15221,14551,15674,7890,19146
1411,14980,3166,2059,13853,18347,11385,17595,18968,16423,13303,16431,18952,16403,3403,3108,7982,19679,13100,7028
1412,980,13970,19590,1008,283,9727,16439,15268,6232,8712,18128,14989,14163,917,13479,11536,8344,15208,16130
1413,12568,14837,11418,222,8646,10176,6232,5895,4590,5339,3846,3104,6230,16176,11160,2910,5209,6399,829
1414,8126,15397,7038,12210,9085,13838,4997,14555,10364,14647,9880,9406,18416,14372,15601,17734,17976,13191,1901
1415,17293,11918,2821,18073,5280,19140,14305,8674,16098,10200,3075,10131,15254,14973,5873,10432,7121,6753,15320
1416,15164,19237,2544,8311,2664,7719,11222,2704,12986,9983,5609,1327,9596,15215,15413,12670,11965,11241,18466
1417,16838,1007,13319,15255,18447,13134,7368,15321,13335,1792,19557,8339,13318,19519,574,2742,17408,17165,12601
1418,5193,7200,16944,8782,6932,4014,18869,6464,636,16364,18634,10090,10478,7343,2914,14014,2653,7636,11296
1419,18884,19903,1314,2638,13590,8827,10744,2336,5781,3536,9333,5698,7322,15570,6369,1277,3197,316,13492
1420,11420,14000,1305,8603,12665,2448,14397,10269,1392,4783,19573,7087,17788,3354,15815,1514,4725,8226,2248
1421,17494,7483,13321,11074,3339,13896,1765,18348,11546,1371,365,18401,10890,19731,8017,2432,5541,5060,15575
1422,6177,1417,18147,9108,1775,4120,18422,3118,11447,1063,1428,9271,9250,712,12122,18826,1752,1880,19822
1423,19342,12401,10776,19090,4377,17825,2067,9032,12223,14073,18139,12677,9414,19730,15482,12659,9951,8241,465
1424,7714,8756,13488,17770,8864,19328,17207,4560,16387,11321,7264,2702,14394,12709,7000,601,12865,3326,6273
1425,16418,15013,10649,14415,13051,7657,2687,13236,16088,4848,9803,5659,12949,9736,1439,19722,732,9018,8218
1426,13572,9498,8902,12795,9892,1343,13891,10378,4940,1309,10310,17555,12531,6845,3020,17767,19976,1737,17734
1427,12826,8817,1337,9314,17186,15313,15622,4189,959,8382,7326,16222,12872,11691,10308,11698,12755,4406,6219
1428,14616,14731,6274,10815,10852,13995,2144,9235,15026,5436,2740,11993,13537,16953,4190,4121,1645,11520,5320
1429,14883,8330,19224,3232,15865,328,18926,9276,18642,7795,1839,6622,8595,7405,6863,5651,19933,13029,5702
1430,15933,10669,7245,19920,13696,19522,6894,18245,18286,13647,17466,14892,4064,17960,19785,6922,15778,19193,16708
1431,3687,19909,11406,10887,17151,12658,587,11336,3035,18306,7804,8788,13507,7694,17060,6727,1074,9585,1761
1432,6275,5914,16384,316,5460,5570,17747,19708,17922,13708,8504,3615,6626,19378,777,612,7111,1099,5764
1433,15122,5784,9325,5669,18446,7492,3182,8805,2129,5076,19194,957,6235,10505,540,17416,11141,10936,13035
1434,12752,4175,749,10407,17387,15737,14855,6390,10885,5147,4959,7298,11819,7476,265,11703,16072,16493,9481
1435,18316,19749,2427,474,2277,3411,4736,13784,14050,14113,2736,10716,17545,11777,919,4315,12027,3955,6445
1436,12788,9363,15422,9500,18349,17865,1746,6198,10848,3176,10407,17859,2467,14878,7629,12745,17750,4379,7080
1437,2568,7613,2521,8299,18868,6381,16421,14408,5536,13177,3406,11035,19061,16783,11788,17254,12140,16889,4683
1438,8736,1880,5944,175,4536,5179,169,9773,14018,6778,8430,655,6118,17673,18492,936,7463,18495,12332
1439,2082,8206,18985,7035,7420,16599,19795,4944,9320,9570,15328,17026,12514,11752,15462,8227,13179,2903,19838
1440,977,9259,7997,2301,9571,17942,8794,18891,13813,18970,5153,10398,1566,3128,6314,11532,15889,5578,387
1441,8303,15051,6043,14048,16912,6790,5545,6886,4887,3543,5607,19262,19660,10095,18748,178,18786,4173,18629
1442,10799,17747,6169,15057,7715,7978,5114,10597,2251,10203,11481,3742,14076,12363,19704,669,11035,4752,7331
1443,711,13108,8407,1273,18201,3097,5604,5407,14444,19019,2559,7212,9518,6348,14419,15263,15517,11048,6759
1444,17736,10822,10808,10774,18813,429,15758,16074,17887,11828,512,3301,19746,11165,6946,9989,19480,16745,12677
1445,3001,3995,16760,1875,10511,1599,15129,15002,16964,16401,3635,17595,19683,19225,10005,6555,13451,6092,1766
1446,3127,17113,15489,1416,7819,4870,11722,3059,1134,11265,8282,11393,18968,8233,6172,7333,15325,19495,3187
1447,13732,11234,4789,6431,19854,14098,11505,2856,12838,2482,19292,12236,6171,12670,2956,19512,12986,17337,11198
1448,19176,6045,14179,9230,7526,11577,5491,19233,16024,18211,5309,5682,1840,9148,15661,19939,6631,12863,7391
1449,18488,5262,1732,324,12791,5682,11873,6967,5695,7492,11603,13819,13108,3749,472,1493,17118,2916,10994
1450,17031,11084,1359,11466,10876,2120,6671,7897,7705,15991,15562,13534,19844,2803,7143,3604,7922,7271,5985
1451,11084,16192,8826,738,18981,3801,16636,12040,258,5157,15375,2516,2800,10578,12304,7286,15567,13500,5803
1452,8597,18574,16392,10337,15865,1239,1991,12796,15077,14727,15641,11826,6653,11932,10216,10576,16141,19900,8286
1453,14518,12765,5313,19233,9810,15773,2838,17131,10895,19250,18824,13554,9800,17528,16476,17658,14808,19814,16411
1454,2570,10373,15992,12398,15954,16402,19184,14430,2145,17807,5961,2279,9641,5103,8242,16749,14765,19802,5082
1455,5515,18588,5889,12289,4236,189,16596,10370,7181,16352,10028,10819,12159,18337,18144,3166,8560,19273,13098
1456,14975,18299,3421,9451,3796,16331,10241,14782,2357,1116,8294,1018,18838,7532,12949,12745,4245,12799,10192
1457,5635,16076,12691,19930,5968,14561,16105,19714,6830,17753,4252,259,4684,10400,13813,13551,7022,6164,13611
1458,18631,10450,585,9521,17746,9692,2754,15927,17559,8951,4314,15817,17753,10427,18166,967,18151,14832,9734
1459,3788,3651,14090,4709,11541,17284,18191,2525,18796,16533,16691,11191,1794,9723,7205,19999,14334,6089,17740
1460,5025,15398,10241,2402,12956,179,16340,19614,18000,17489,8722,5177,8726,5054,14788,13024,6025,18593,15038
1461,12531,1111,9496,14857,12150,10584,12865,2334,1227,5724,14988,12508,18370,12088,13088,15475,6404,13046,11146
1462,11005,17932,514,17462,1525,9214,5875,8778,2447,19484,5597,19977,9586,8968,11291,16091,2479,9495,9225
1463,4973,4897,10800,2120,15525,8790,2583,1487,474,2065,16237,17048,9043,5613,1332,2006,9189,6117,772
1464,2756,16832,7162,9867,9127,9958,14507,15837,5664,12475,11170,3746,15356,7954,11320,1570,5945,10779,14160
1465,12830,1940,1333,9051,13113,10661,18423,13746,16934,14311,4043,6164,10868,12303,15788,3720,13192,4318,3181
1466,5627,11515,6360,7927,1170,11117,19268,14708,9644,19359,10440,11816,3595,14676,12600,19184,15670,4847,10053
1467,18510,205,1152,2234,9839,9058,7204,6442,12151,19613,13024,432,13382,13928,1483,14351,2821,14160,6395
1468,3434,1726,15342,17929,7228,18847,7074,15364,16465,10253,12902,6164,16668,14462,11448,3638,12622,15629,11029
1469,8388,398,1953,8552,12995,14116,18867,2085,15974,6131,6460,5976,14406,3852,182,11351,4163,11601,12147
1470,18720,17751,1467,11680,6430,12578,11151,1833,6322,14326,19430,11254,13973,6564,210,13097,676,3768,12027
1471,2824,16514,17576,5143,17981,984,19108,2170,7967,19461,19529,17022,4478,19548,7746,17055,8873,14866,17534
1472,4348,6613,14921,17334,8800,11903,2063,11561,7286,17747,16453,18894,8916,11313,13892,7404,15129,115,3774
1473,4983,587,6160,8537,8036,11980,2315,18637,10376,17715,9762,13494,19330,17559,11899,19300,8085,6550,2395
1474,15976,7941,6372,3071,8057,3248,13519,1267,9291,13646,8564,15501,9736,9680,6495,2867,14709,19364,4249
1475,16928,10433,1392,789,5375,8354,7900,3041,5706,16666,4581,4406,7629,3886,2902,18366,5721,5515,15541
1476,17589,4720,2525,3266,6268,3223,15106,17793,3360,2221,6676,10094,17205,15157,12942,11373,17594,9267,19520
1477,19386,5931,5479,6367,19489,6492,7625,4910,744,16353,3039,15265,5043,18724,16358,14812,13357,6102,18764
1478,4623,7863,12491,5696,18236,13340,11085,14101,3954,15111,10601,9236,18347,12396,12481,8848,11086,5613,10774
1479,12950,3475,14929,11047,10526,2353,19599,17328,14881,4339,16986,5973,7710,16700,11129,14184,9875,11772,1220
1480,4691,7559,19748,466,333,14568,15607,7778,12433,19592,12612,12193,16723,13108,10927,11093,18630,7476,17143
1481,12197,3873,15618,8729,5588,14065,14793,10948,298,13691,14659,6632,19131,3625,7775,11330,18263,10742,5417
