"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
3224,3735,19352,901,11440,13351,14329,8991,1610,2537,8246,6696,6876,16765,683,18508,17430,1921,4319,5362
3225,8308,6413,13253,7929,11332,3439,18142,10509,644,12892,2378,13830,5249,14976,6694,17848,7405,13382,13654
3226,8482,5719,5159,4919,14107,18088,16196,3494,6015,16395,15119,9515,15010,11344,11529,10124,8742,12697,7661
3227,16261,13154,12125,5266,13262,19540,5259,9951,15071,6317,19248,7415,5430,17656,6115,11788,16189,14688,1862
3228,15919,7207,887,13859,15489,17342,2845,982,5053,15249,6511,16217,2872,12406,2016,9216,13211,10900,16270
3229,13854,11631,1741,16517,2538,388,8200,14913,15724,11977,7004,17808,18434,1583,8999,10694,1895,16930,2364
3230,5815,14135,4645,11815,4772,5312,17719,14047,16473,14897,18823,3412,16255,2286,3325,19474,6168,1639,5069
3231,12307,8492,17970,5813,17213,17086,18052,15032,7531,17033,15066,2993,12178,2716,9297,918,3479,4185,6644
3232,5777,8176,1349,8808,17325,3077,15287,14664,7681,11460,845,19562,1885,3706,10868,11304,5578,7257,19636
3233,18022,19375,16604,9150,9846,2065,2278,14897,9173,17033,6767,12721,10016,13186,19506,15878,11529,19128,19618
3234,7065,16561,18042,7795,4117,311,15412,15022,19908,4952,14622,8443,10721,16560,1103,429,15070,3702,3167
3235,15968,6067,617,5862,1194,17798,9043,11270,6192,8434,10438,8296,15655,355,5699,2846,9241,15308,10283
3236,12375,6171,9486,5722,15710,2330,11930,17208,16567,9699,8202,9330,12297,8918,19988,3200,9529,8897,18076
3237,15499,18305,7796,3142,7987,7506,4295,8023,9676,2094,1118,13755,16522,14347,2245,5647,19058,12282,6394
3238,13256,1576,4357,16023,5498,14273,122,13169,19664,703,4714,17760,17121,11678,7123,19659,17526,6816,1731
3239,15934,11938,5897,4675,602,10358,8375,8737,6629,18697,12638,12339,16884,7328,1647,16656,4332,13566,1005
3240,3464,1524,10224,9456,6853,4090,6655,12723,11293,7262,7379,10562,826,3941,5123,14318,17818,3392,16035
3241,4198,12928,12412,2059,18243,18558,17672,13367,17036,14436,1524,5904,1484,10560,16701,12774,4897,10674,2235
3242,18700,5417,9283,15150,6116,391,13819,19528,13579,16129,1500,9981,16179,8430,10543,566,7918,19887,387
3243,10368,2032,9390,2755,3756,10199,10952,1991,13407,18214,7103,5993,7369,11750,13716,16270,2879,1333,19820
3244,6745,9204,2716,9645,10595,11572,5503,11424,11655,1687,18214,19330,19347,7519,7859,2361,15214,8998,11525
3245,12374,149,4967,15449,12943,8705,5637,15496,948,18568,8231,10032,6660,14740,6280,18597,237,9549,4665
3246,17859,4960,11355,17929,18288,9410,4705,19792,2347,4580,16253,18112,12183,1867,9726,18254,1855,16909,18759
3247,8868,9567,12177,3941,19294,16501,11608,9486,10568,6588,5688,10894,16337,8776,4301,955,14406,17847,12193
3248,2085,7851,2983,8365,3226,18197,15997,8430,1969,11354,1979,17939,3149,9532,15309,15653,1730,2394,18573
3249,3489,18487,9132,3280,5339,14245,10224,16478,11729,4172,10401,5280,9645,11285,15549,3204,13911,14493,6941
3250,16465,10375,9688,16832,12518,17990,3114,12569,14942,15155,12632,1148,17031,16269,17437,10223,1558,3074,15744
3251,16814,16782,17733,19561,10715,3757,8252,12037,17513,9843,16298,4346,6350,8799,8349,5298,8155,9332,9871
3252,11035,11320,10685,18542,16744,11257,7975,4739,19076,6802,18639,1511,10898,7797,3540,1068,17291,5945,12320
3253,13578,14433,18906,7038,9164,5196,11787,4010,17253,10272,5437,12210,3840,15619,9918,6044,1717,17013,7827
3254,16891,11240,832,16031,3816,15267,1021,2217,18777,8175,7716,19752,16504,5266,156,1872,188,3484,360
3255,7910,16560,18219,19856,12926,18838,878,14387,4561,13570,131,15894,7199,9104,2290,14231,5489,18273,15868
3256,1341,14537,19287,15637,18986,19618,14143,3684,743,8773,13215,12048,6744,5716,3028,9225,17790,6210,6923
3257,12112,10348,14910,12342,12878,2137,12419,13939,10919,11306,14438,18500,17757,8297,1386,2549,13454,3706,6971
3258,12951,4647,6249,18768,9747,6516,11221,8283,14736,15387,10790,7782,18795,9181,12470,4058,8706,13951,5257
3259,6722,6904,5014,19714,19554,17698,9006,759,11786,15430,13831,3071,2680,12291,2933,4253,3681,17233,6911
3260,2310,11006,5577,14729,12879,11403,3019,2684,18950,9632,7896,3874,15229,2133,16287,5384,17547,1505,12996
3261,5184,5707,3606,10349,10624,5886,13216,528,4071,19466,9193,3245,15996,6843,19505,6816,8413,8662,1866
3262,15601,15041,17132,5356,14176,4945,19654,19742,4853,14871,17926,16831,17062,16836,6350,7633,236,18308,3919
3263,17692,3145,13384,274,4740,5151,11255,13870,13989,529,5812,18274,8500,14508,16868,19512,11932,10562,1631
3264,2433,16814,10449,12693,9150,1877,16998,19774,14228,16079,14739,16465,15365,12415,1697,4759,8751,16236,12561
3265,15212,3801,10444,2960,3412,6990,1545,7304,3521,6290,19283,7977,19224,6805,7118,12332,264,7031,1144
3266,5625,15710,11740,18721,1056,10425,18156,18008,15840,8449,17080,7559,831,15149,19102,13602,7263,9437,14177
3267,3631,8648,2982,8136,4389,7931,10948,6483,4957,6383,3810,11730,2491,451,6856,9170,12773,2645,3761
3268,7386,5502,15128,4059,17530,10218,8017,9238,5366,15854,7691,12093,16297,10144,1877,11726,15916,14200,14960
3269,4990,4786,1040,16161,16668,16492,6017,9106,13024,10212,15333,15109,6347,8516,14552,9915,6343,3184,4742
3270,17557,17279,4612,2331,16946,8887,5793,6885,6269,1687,18076,4848,17783,18793,295,16446,18699,10608,2597
3271,1108,16332,12938,17965,6457,7280,8021,19998,13186,7895,12961,5220,12718,11203,14222,15540,1569,2578,15488
3272,15984,18231,3454,16758,11031,19661,19875,12365,4428,2785,10207,11016,13856,17543,12958,15024,8181,17041,5200
3273,11496,16826,16939,12631,17644,3448,17612,14849,6043,8804,16156,17791,16283,13360,6447,14708,7047,13922,8863
3274,7870,12418,19061,1840,6040,11441,12388,17873,387,894,12246,8192,5625,12769,4550,1951,9727,19283,19351
3275,11049,2098,1803,17066,9017,19549,3496,1320,9015,13064,10357,16044,19716,4163,6726,1772,8463,10328,3520
3276,18180,5984,7687,12752,2362,19115,19516,19823,19824,3650,18056,19885,6646,9391,4269,1222,12287,15501,10404
3277,8483,12416,19772,8692,10170,10252,7104,2443,7961,4978,2207,18661,3079,17068,16122,15078,9090,5197,2830
3278,6498,8626,2701,9521,19490,7777,5230,10102,18484,14215,7125,9326,17419,15536,11582,19210,877,9397,18873
3279,18314,11168,16552,17643,15124,9523,14842,4076,2913,10761,14241,7609,18954,5704,11160,9575,12360,9410,19177
3280,12971,12503,12145,10509,9151,2981,9432,13945,16077,16701,8148,19536,18266,3541,18454,7312,6982,13180,11496
3281,1779,15318,6121,17220,18372,9237,13099,10951,5845,3526,4933,2966,6883,11086,7276,9221,17801,11915,15515
3282,13671,615,5256,7240,2006,1197,8588,19635,18484,13104,11855,15840,7154,7977,6607,4472,3310,1924,10280
3283,12799,7028,8351,15141,19517,13825,17325,9065,19871,10084,8193,11314,554,10256,1980,10217,7249,3133,12726
3284,7416,2470,3100,1516,19200,18864,788,3545,5398,1372,6440,16592,13419,9414,13095,1541,10998,11628,15228
3285,14496,5662,13753,12138,271,14596,13056,19517,8625,10267,9287,17295,9622,3122,12749,12662,19626,15155,13673
3286,2905,10219,19377,686,4870,5679,4477,16066,15497,8708,17170,11645,17886,15080,284,17020,3133,6499,9248
3287,11921,9500,9753,6510,10479,4868,19241,6771,15017,15898,8172,345,4751,17169,7959,13840,901,10537,12633
3288,1901,6970,16271,6803,10483,4250,18036,8358,16818,17955,14418,18055,1460,582,13376,10252,14520,8381,6862
3289,5596,7442,15717,13700,13903,12887,2313,1752,4113,11047,5899,11780,6924,5253,12100,16671,11836,17224,11497
3290,2641,19627,15110,7020,17378,15527,5105,9433,8850,5432,15457,9526,10526,12744,11443,5329,1082,19073,18033
3291,18297,9785,1633,1765,7864,18304,13692,18621,13419,5264,17026,2204,11571,5491,18049,12872,2477,9479,18133
3292,12971,261,17934,10730,10988,11978,5921,5168,11131,15228,4118,15045,1950,15041,8836,16400,16128,6645,7933
3293,7904,13024,11473,19251,10407,11757,18953,16388,6530,11890,12017,8947,16496,2605,8249,18552,18987,13595,11387
3294,5146,18417,17088,18391,8924,4624,17100,1293,1583,10665,17516,4160,6698,14218,4971,8018,16136,14254,11185
3295,15907,10373,9862,8559,15778,14055,11547,6407,12982,17222,12956,5088,10371,1402,3117,16208,3366,3351,11452
3296,12037,15399,11151,1131,13824,8691,4263,2883,2153,15540,16654,8165,15709,2641,8188,14462,16221,10898,18721
3297,6186,15724,7669,12292,6762,13408,5193,13218,17125,9635,11984,18591,18104,8849,2686,1942,7203,15167,16456
3298,4115,11898,12879,5836,10595,4894,19998,17681,8483,12663,285,1581,9127,20000,206,6468,2652,10377,19291
3299,18692,8777,13596,6790,12261,3448,10297,6740,10151,19037,3906,16738,9660,11671,11546,8378,7589,3541,13100
3300,14847,19341,11341,19688,11304,18507,16088,16571,17118,17101,1517,11780,10441,8974,1663,16905,601,5353,2458
3301,9581,728,16039,5959,17260,10995,13587,15409,10001,11797,2745,12760,4494,8027,13721,5109,16668,4101,8355
3302,17843,11208,3756,14457,7594,7089,11397,18739,13584,6208,17094,14608,9972,12085,19490,7586,1641,8822,4574
3303,6550,11655,13699,8227,8296,16186,6198,4498,7752,4017,5042,15645,12003,10248,12524,11360,7009,317,5751
3304,3261,17784,834,9699,5212,15161,6252,17426,1848,11873,15145,14151,1211,1807,18266,13345,9302,17489,1352
3305,1391,275,11629,3150,748,2273,18054,15837,5247,10576,11392,3304,8049,4723,5211,11110,11265,10996,11900
3306,14243,12935,274,10350,10501,4974,16426,8376,18742,18087,2190,2158,4392,132,18813,12882,446,3691,16263
3307,14375,918,15115,9707,15391,3704,7220,19665,15240,14048,3902,3731,13246,10427,18632,14903,10443,1132,12218
3308,10313,16535,13191,15962,237,409,7605,15093,14912,18155,3761,13627,16976,17947,4764,11838,11284,13352,13430
3309,14470,12260,4457,11378,1939,466,649,19840,8659,15389,3829,2263,12288,18648,18054,1764,7174,11722,18205
3310,4257,4421,18874,13623,19609,18343,18743,16979,15013,16894,16380,1553,7632,19545,16451,16071,14646,16133,19074
3311,18737,3985,19787,9869,8868,4709,15504,13095,18514,8266,9540,11046,2637,1715,18847,17693,12531,8681,13180
3312,19950,18850,7883,6467,1540,8309,4391,14316,9912,5400,11640,18764,1801,11494,14766,13315,5329,469,4217
3313,1815,974,17077,5685,5460,17324,13022,14185,7940,14515,7487,13870,1107,12370,15418,3367,17906,985,15733
3314,5798,15522,16944,9445,2359,7407,12387,18520,7159,3936,15238,5274,18275,9638,537,12884,15063,3447,14145
3315,1313,2365,11705,8792,5108,1469,14066,6376,552,3964,2975,4627,9561,9012,8258,14717,17964,9576,7698
3316,9308,416,13577,12633,3331,4074,3702,1252,18618,7249,7319,4182,817,13270,3711,13719,10967,1325,5748
3317,12164,2708,15891,960,17589,18527,11086,627,572,10592,13553,10976,12669,8974,19118,8895,7475,15064,6498
3318,9059,8311,5439,4084,9040,10684,14492,13470,13961,17358,13226,16915,11292,14919,16344,2577,14678,10826,9473
3319,11999,11034,12873,13654,11767,15196,18786,1357,10857,1681,9633,6800,10585,12746,11526,12375,19944,11449,19521
3320,19781,2322,11020,18464,13919,3337,15902,268,12389,257,19782,8757,4315,17401,12566,19857,15807,10569,2613
3321,5328,13208,1730,3516,17227,11357,2627,17444,19015,17490,1441,12170,7122,19553,15900,7956,13917,7422,7870
3322,18210,1274,11359,11074,8258,17245,5626,8977,4318,11973,1001,15542,13703,1086,14164,13096,17302,16541,11584
3323,1112,19126,16442,1786,4314,4931,3375,1119,3471,8660,10637,7551,8294,11372,10689,6277,18476,7217,8647
3324,11707,5918,15008,19952,18838,6895,16537,19812,7151,3094,13005,4348,12533,3560,5530,10920,14185,18269,14761
3325,1598,15569,5250,5225,3390,16424,7643,8397,4696,18608,10851,1677,13232,5625,15963,17584,16053,7711,5099
3326,12754,2127,4106,18789,18597,16842,2301,10862,9815,2731,8710,18036,5730,17277,7313,3559,18154,9055,2670
3327,18464,15200,3981,6921,1513,17933,5426,3685,11799,12716,491,14375,11553,6289,4646,16863,15178,18301,18634
3328,15824,8492,1077,8019,5842,16173,3935,5187,1363,6612,4390,14733,1180,16103,10929,4470,3350,10912,10504
3329,4435,17170,7771,173,16594,19617,12638,18814,14622,4538,10214,17347,2486,19951,18202,13362,17796,2071,13510
3330,6292,11673,5158,1831,9832,2760,18363,3355,17455,16389,16641,5079,19496,4288,506,14424,8742,12033,10178
3331,6710,8212,11393,2680,1749,4954,17637,7293,17836,12478,5741,9760,19664,16300,15116,4609,804,452,19238
3332,9508,3334,5872,9561,8488,2429,3924,11251,6350,14522,6995,9950,18309,14061,19331,15918,16290,14251,5275
3333,9242,3157,17196,7992,4540,7549,6839,11030,16131,5088,240,13355,2223,13758,13528,5634,435,13523,15908
3334,10772,2843,7661,12346,4571,1308,10742,9565,1417,18513,4939,6788,7128,5450,18119,16333,548,13606,15121
3335,12398,7077,15832,6887,18678,19881,12703,18110,13109,13603,15193,5828,6498,10971,17421,18620,3839,10127,10950
3336,19699,525,14927,3661,940,10498,19201,17032,17659,12554,3086,11966,18389,5445,12626,17209,1067,3986,357
3337,18943,14111,5845,13843,12354,5989,10946,6585,4778,13636,10888,2594,9414,194,12120,4243,5214,6342,19936
3338,11011,9392,7520,17611,5131,5544,2961,3976,7901,15770,18487,1727,5965,8395,2120,13585,13649,2189,7722
3339,19590,6985,8758,16455,3791,7945,10037,12269,5810,3835,3430,18975,1139,2827,5362,4488,16226,15629,3738
3340,11550,19638,7496,19336,16271,1866,14040,7548,14305,11339,15202,11745,2470,5391,17101,1218,16047,12559,18403
3341,5485,14659,16296,11906,13816,17296,4705,18048,884,7944,4986,6867,19292,6908,11775,15567,11078,11559,15604
3342,9317,17496,8867,15164,3321,19139,14343,11924,2248,4298,19973,5431,16189,1856,7377,2970,5864,13317,5271
3343,11024,13138,10768,12639,17156,16850,4888,6037,2674,3384,6484,5395,4529,11599,10932,737,11866,1082,19612
3344,7312,5468,3693,13356,10211,19527,19202,2939,16722,16391,2795,8960,12750,14391,11807,11234,18741,13790,15224
3345,673,13415,16309,8087,1772,13014,15893,3474,177,10463,13399,18091,16218,334,17047,16648,6672,12330,13667
3346,17746,7512,4831,16898,7141,4790,10525,3224,15808,7553,9440,1625,14683,464,360,8620,9071,831,232
3347,14314,5688,18437,12076,2837,14678,3829,14794,6398,9315,15202,547,5656,17552,9515,1502,15169,13612,17497
3348,10112,6587,8012,4620,7914,3904,16818,7508,7550,968,12015,1970,5450,12078,18295,13179,2753,19086,5298
3349,17665,4613,2646,10798,17035,6497,2072,14681,14405,1035,19790,4859,18103,16631,1965,8816,1348,6574,5693
3350,11463,1623,2089,16280,6294,2974,8761,5319,2909,7588,6007,6530,2497,1637,18248,15474,6685,442,16763
3351,15751,15793,4067,11806,19657,4766,2393,9026,13200,1117,2527,3050,2989,5025,15918,11392,18841,1658,13217
3352,8217,15646,12561,5727,12114,11196,16763,877,15800,7849,10022,16873,17252,8312,2525,14260,4533,14359,2553
3353,2310,4896,4801,17521,10094,9999,17055,6165,11032,4550,2468,17972,566,17049,5043,16903,19933,2499,9504
3354,3911,18952,18177,5136,11287,2330,15413,10863,4036,7870,12796,11121,4604,403,14603,7329,5055,3758,13738
3355,3368,4859,8339,17759,14289,19829,11739,9597,4608,12911,304,7186,6032,16745,7530,15683,5177,6470,170
3356,17833,19280,11407,14983,1702,1341,16443,387,5884,14786,6956,16777,15537,11148,10703,7110,8076,16638,3735
3357,18811,12927,9216,10893,18041,19036,14000,16296,4148,12920,5174,2317,15211,16573,18016,18346,10694,6232,16528
3358,10822,246,3481,8987,4425,13352,18024,17780,1431,19000,9537,19240,12502,1251,16180,668,12228,19829,16443
3359,4401,16944,2341,14549,19467,15307,18506,17325,5290,1270,7273,9848,8803,4918,15613,1892,8120,1913,3575
3360,5595,8669,6901,393,17968,16664,4576,1540,4401,4145,3561,8358,13420,4824,6432,11000,11205,7873,5773
3361,14403,403,5243,8937,3770,9550,12181,19170,8716,19386,3494,1215,12453,1101,19535,3617,16140,5750,3551
3362,2694,10841,19432,14550,11835,6097,7945,16880,12944,16351,725,15733,6259,8469,4076,572,13770,6364,12002
3363,15608,9631,5167,10370,4887,18596,9268,8659,732,4234,16892,19249,12314,2781,11418,15513,4425,16636,11482
3364,17177,3298,6969,19876,14425,3060,11920,1287,2442,14927,8524,2640,16411,10240,19889,4675,9856,15144,15022
3365,5731,19324,5386,12245,10757,19285,2541,6635,156,16021,15017,11207,5393,12845,10092,9990,8474,4258,9098
3366,19725,13673,18750,8674,15356,300,9887,10805,5687,14471,15950,8040,2786,7473,8825,18897,1275,2563,10979
3367,3027,17932,8482,16750,275,16116,7734,4828,6428,3951,18691,1273,4826,6512,19495,12463,5697,239,8113
3368,903,10334,6502,6763,1203,17390,4728,3029,2335,15331,19726,14680,15171,3490,13535,1473,578,14695,185
3369,4761,16137,19618,17286,6026,5305,9764,9620,6318,8730,4900,635,10154,12159,4604,8490,7432,17589,2693
3370,4858,185,18989,9865,5306,3204,6358,1210,9429,2907,15352,19667,8903,8497,4298,3254,16326,5159,14316
3371,17686,6245,4064,17739,3210,9196,13574,15478,8825,12377,8030,11097,10271,16890,18354,3232,8108,7872,1829
3372,11059,13453,1073,1107,12218,13765,4185,6740,396,12311,8020,18311,14981,3239,6741,19142,4890,9698,14184
3373,360,8889,13878,16717,10383,5727,3232,7969,10915,15233,2118,18312,14650,18002,10032,7199,13153,9837,6721
3374,11011,5297,10884,9252,10635,12853,9694,4004,12824,5259,16106,5512,15821,2355,15078,4740,7569,6608,3844
3375,2767,8621,15843,878,4215,1983,16980,9166,9671,2018,15892,2156,7553,2891,14244,15159,13831,9661,2425
3376,11918,9554,15512,6095,7106,8080,2200,5548,5435,2087,3004,5065,2327,18397,8538,5066,17203,4338,11799
3377,12046,8739,14518,10470,6395,11372,7441,1778,11701,6640,7452,14510,1780,13523,3688,1112,18688,4107,17784
3378,1461,16373,8430,2256,673,14222,10419,5693,1936,4016,17141,3693,16787,12193,15138,17317,2316,19035,7899
3379,7007,19296,8122,15098,17389,745,18260,12197,14991,6956,14679,11661,15448,5218,11830,10605,18973,6983,3851
3380,8175,12174,1564,14021,10546,4161,16335,9269,19781,9311,4239,13672,8784,8345,18776,369,9449,7679,1748
3381,1613,837,11785,4394,14989,7707,3645,16251,853,19905,19472,6058,14504,15359,13534,5312,6203,14083,18295
3382,11423,13162,10889,17766,9589,13327,11469,15293,6727,18301,8495,3757,11294,12286,5328,12991,4306,9258,18001
3383,8737,18529,19844,1913,2390,5372,12806,2790,13345,18245,783,6576,5390,19736,12344,1951,17591,5778,11194
3384,15728,1188,9269,9957,19653,13626,5646,19193,16244,3472,15852,9829,8482,17939,4718,1387,4236,19539,10020
3385,15294,8739,14814,14037,17962,9753,17002,15823,7310,16985,251,19227,15001,3797,1364,8967,10369,4390,4995
3386,2758,14856,5817,12354,2371,3084,8043,13117,3932,7713,19949,5046,12511,2121,18990,144,18798,4768,3316
3387,16235,16460,12014,11585,321,8146,7329,11616,13311,4752,13013,19697,6142,9209,1812,12647,18673,4792,17933
3388,1054,17421,9473,18065,3962,746,15433,14371,2616,14736,14987,12598,13385,17251,8767,3278,481,3780,7906
3389,4973,7406,8175,1132,3877,2635,5017,1672,601,10715,1054,16719,3475,14341,4612,2423,11833,16396,17886
3390,18766,11612,8802,14098,19210,16455,5140,18781,1321,13892,2470,15815,4374,10112,727,18159,15221,4491,14149
3391,2752,18598,14979,6561,19804,1804,10870,6322,18920,8858,12088,6829,15772,16874,3692,536,2550,14400,4183
3392,15919,10150,14236,5075,19601,5531,12029,12756,19417,10535,15758,2117,15699,19990,13509,8612,19926,6591,19227
3393,13320,13139,7435,10121,10586,16059,16603,648,19929,8122,4558,14289,2489,10772,5133,3635,757,11395,474
3394,16128,6592,8246,7709,9554,3335,11928,10227,7657,9966,1065,1941,4685,348,3517,5508,19590,8891,10508
3395,18472,12770,7181,7377,19011,11647,4485,348,17610,4001,2224,17848,14860,9910,11849,3588,1295,1559,1171
3396,14567,15218,10682,7630,3610,4703,2104,6288,4533,12305,14396,6414,17989,9771,14454,18184,9180,1158,2900
3397,10557,10360,7200,18102,6982,9874,8494,18517,11033,10049,616,15213,215,15331,138,7208,6459,331,2352
3398,13889,18384,3748,1664,15871,19459,17213,4546,17671,16117,3558,7481,12029,12129,7665,1133,16004,3197,18619
3399,11836,18041,9465,5818,5439,9185,17017,19899,17164,2510,2946,10927,2494,5744,10944,7320,18654,5575,11392
3400,17442,15658,8181,4807,11828,5317,17915,19704,8055,18638,15124,4121,2713,12610,6461,19784,3545,18894,16455
3401,11426,19214,687,13488,4358,17825,14876,10152,173,13593,1176,13524,16585,9254,19587,9573,5884,5662,11540
3402,2762,11001,6170,4318,10448,3846,19035,14801,3653,2282,11008,9448,18125,10443,12630,15897,5832,11536,6410
3403,1857,8967,6790,894,18211,18075,18835,568,1547,10986,5350,7938,3825,10286,19378,8144,16051,11480,13759
3404,6746,19830,10656,1208,5917,12974,16592,12821,4036,4925,2074,11539,14238,14723,15524,2424,17313,18576,19043
3405,17103,2403,3257,11656,1965,3475,19260,15026,6440,11616,18662,15088,15604,551,10848,12762,15114,10552,1917
3406,5014,2834,17524,10911,4167,14124,14151,11932,1176,18858,8311,8677,4571,625,16384,6151,3747,4824,2819
3407,13557,9023,4041,8216,8261,10344,7620,14057,7904,14632,1189,1541,9612,6168,6439,6407,19886,8258,6716
3408,2620,4846,19642,1545,7270,7765,12304,18052,571,12638,287,1566,16428,15616,16400,4246,6552,18207,16122
3409,11040,6515,8785,16642,14215,19010,7300,14856,8437,10690,19423,15733,15260,3196,19218,13975,5470,10041,10156
3410,12881,4001,12243,5380,351,10010,7051,6061,10613,13032,8944,266,15742,18094,1479,8254,19520,5491,2664
3411,17752,4102,11980,17331,14978,19781,8454,7591,16557,8657,6155,8648,13452,10624,4878,4796,536,2629,16907
3412,5910,15440,6046,19495,3329,1681,11521,1857,10306,16993,4026,5934,10461,16834,7506,16642,13617,7802,4864
3413,17749,591,902,3605,2012,14615,16158,16071,19215,16009,7805,9613,7814,151,16304,6587,8827,15798,2667
3414,4867,13563,592,5519,18468,16153,19027,1923,16458,19669,14344,5268,11589,11831,11227,18706,8526,10209,19969
3415,18570,8088,10899,10590,5388,14939,17594,8959,2139,15078,5783,9458,9112,8394,5208,3151,15710,1073,816
3416,16817,4835,12061,14178,19592,5008,6639,763,10496,554,1086,19146,2720,17843,10916,4664,16382,16433,14084
3417,8598,8398,5860,9464,1567,10912,13382,19232,5757,13261,5906,16519,150,3080,16433,16662,6657,13514,14890
3418,8026,9883,5169,807,2559,5520,11796,453,6729,7191,1254,251,19285,13937,18192,7910,3318,15017,19292
3419,347,18655,11456,17296,2486,11144,19476,19281,6322,10924,9672,15941,12301,11039,4876,1513,13187,6271,11548
3420,8748,15520,7730,14070,9513,6810,3518,12681,16873,16580,7442,7800,17244,5522,14542,2786,15226,12645,19074
3421,6556,2696,13696,18385,7179,17327,15378,729,17988,12433,6893,16080,6385,4073,13436,1441,4006,5876,10126
3422,13911,11873,18697,6733,15773,2696,9035,16605,4105,1105,223,16435,16887,6184,1114,8123,2417,18733,13706
3423,15330,9281,10081,13947,2043,14601,19009,885,9290,2662,3746,1059,1992,15299,10680,9208,3106,8519,1436
3424,13271,1672,2650,10093,9630,10605,6065,10572,19871,669,11044,11750,16823,6604,8470,701,14036,10023,2254
3425,9725,11266,3908,6655,2063,3404,6302,268,11763,8838,14717,6994,1503,13217,10818,19719,330,14041,3415
3426,886,11202,8247,3377,4459,14711,11713,12245,11411,17851,11669,18261,7189,1456,9048,11170,12825,8423,6800
3427,17786,2316,16982,19025,18888,11103,4897,12750,737,5763,17927,5370,17424,2173,1913,10732,4316,2890,19283
3428,3970,16298,10360,18928,11726,14984,9132,8704,3522,11324,3275,9134,15359,1423,6469,546,2408,3982,17528
3429,286,17018,1789,819,616,12568,236,4789,12431,15951,12532,11440,11796,17169,18130,12593,483,6306,9595
3430,9289,14634,18534,214,17074,7039,7006,6786,738,8174,19976,11915,8174,10134,8167,11454,17556,16549,834
3431,6116,8931,10810,11032,5155,10028,13505,3243,16472,5979,16896,4542,16701,9758,12554,7144,8101,16685,15953
3432,2852,3735,8846,18974,1011,6051,4297,19250,3117,15335,14583,16196,17515,18154,2314,5033,19249,19788,10531
3433,9278,12902,15111,10522,19689,11273,7644,5383,4655,19767,9635,13170,7477,19839,6052,17091,14469,2276,4636
3434,15516,12804,4363,353,13824,4571,14262,1819,10326,16390,13003,10484,6324,19380,7168,1169,5924,5792,7063
3435,6429,10888,16207,14787,14152,17175,19119,2325,12269,16273,2400,4713,1966,5015,5132,6852,1032,5350,18623
3436,1272,2876,12310,7353,15343,5030,16828,6839,2125,16311,6452,15182,14752,10622,8600,18706,17594,19461,16236
3437,11109,7128,14303,5804,984,19668,15929,11800,3627,8337,1471,9420,2582,538,13287,4711,10068,14711,12190
3438,8754,5461,9618,8265,12197,11037,1400,5510,8160,16875,3109,18646,12624,2639,10492,18081,5058,18450,8549
3439,5352,733,15739,16975,16265,14704,11722,10930,19107,4590,13125,17324,16075,9564,12584,15860,14079,13556,6914
3440,2849,10184,19253,10245,15436,5840,2207,13244,8949,10238,11946,2595,303,873,4067,13113,4099,6543,18852
3441,6813,5770,8266,14078,8399,19719,4147,8177,11330,11642,13535,1075,13432,16213,4728,1166,9660,6141,12031
3442,6039,2116,1966,1646,12479,2574,1543,4787,1967,15101,1369,5497,19805,8126,3375,17340,5227,19440,11892
3443,16095,18110,13977,6215,6530,2240,10265,5120,2700,19202,4036,17217,18194,7787,12178,10341,14492,11047,3544
3444,4617,15964,12158,570,14844,16861,8573,543,12720,15576,11490,2756,16918,7085,11765,105,1415,378,6793
3445,7863,17197,16070,3828,8231,9510,17590,16937,5725,17545,17546,13663,12978,9758,1809,8669,19650,6362,14256
3446,313,5849,9913,10931,7888,11380,3608,9994,10032,11286,17786,17938,17992,9275,1619,16412,2765,9417,11353
3447,10269,17727,11687,14733,6442,3638,9927,14113,19291,3677,12578,8729,7605,14178,11994,6477,14950,10984,9535
3448,15082,14082,8664,10820,8488,2512,2851,18193,6796,497,5934,3172,3723,12872,11621,9136,5512,12918,16301
3449,19779,13981,3460,5935,1068,9003,6427,2220,8186,7749,17213,5724,14965,1818,17942,4601,3043,6512,10667
3450,9876,6179,6706,17590,4624,7721,9551,8541,6390,8515,1409,9908,12341,3778,13006,6247,2443,12733,4035
3451,14862,925,4259,7736,5516,901,9446,13271,284,367,10068,7814,9201,11098,14637,8990,5101,3677,10465
3452,3204,12582,10452,19573,9737,18963,7243,11311,17220,7967,444,2269,17010,15896,18327,14878,3990,15030,5387
3453,10099,4058,1699,12208,17733,16345,4376,15899,12815,10274,11628,11776,18173,13311,17140,13110,16493,3106,724
3454,16698,14219,3212,9268,9924,7685,15981,15605,6830,2013,7996,3553,891,10262,9341,7559,10603,8277,17504
3455,3712,706,12624,8718,292,4076,10814,15966,18105,15876,301,1379,14391,19036,6054,6307,13825,817,3330
3456,5511,7763,1993,10057,18644,14669,2804,3200,1524,13208,5759,16162,820,2013,15486,7070,12360,18925,7821
3457,11759,11480,11046,13756,19175,8185,19297,2884,7469,1866,4732,5946,18524,10673,16081,12683,14108,13204,873
3458,9159,9249,1529,6407,10984,18966,17952,8840,4113,14777,15038,12113,5446,12392,1009,1601,11916,13499,18917
