"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
5401,2289,15186,12523,11117,11824,5299,7501,3843,9650,6977,12428,11091,4780,15058,11116,13476,2069,8341
5402,14820,3933,12979,18764,2440,6998,5646,18038,18180,16904,7553,3307,12260,8971,19337,9296,14463,3442
5403,7344,19471,10333,10028,12361,11553,4734,16534,15301,4039,3282,9865,8325,1033,685,19342,11808,1128
5404,5860,5845,3979,8833,12184,5300,13714,2093,2033,18359,17834,4179,9460,15789,11691,16390,1978,12773
5405,2986,11731,3484,17496,10989,15922,6130,17789,19999,7924,15569,7080,11748,9376,541,2441,3917,8754
5406,11197,18605,6789,3044,5717,11174,15217,11548,4004,4858,17896,1873,1244,8102,941,2448,17927,4339
5407,10824,19813,5564,7596,4896,5754,15854,17130,11661,9329,14570,3588,13928,1483,1634,15954,9411,2719
5408,19922,14142,16340,14895,12740,7186,17071,5783,19253,16293,5476,3880,10254,10741,18202,7150,18651,19540
5409,12898,12669,15397,10854,4174,13614,3817,11670,2269,8100,12913,7666,16117,13014,15596,19579,12024,833
5410,14356,12406,6716,18956,12876,16859,17477,2927,15702,7900,13189,16980,19869,2953,18433,8836,7666,11766
5411,18847,14410,13021,5504,16784,7254,3660,7640,13664,6798,8951,9905,1449,2991,5060,6337,18667,232
5412,19994,16956,8398,15861,2605,1312,16804,9043,10034,9327,18040,10061,15473,12065,12689,5020,14677,11051
5413,8315,3408,9188,3476,13002,9380,12058,13144,7152,12379,8080,1815,18804,12377,9059,13630,985,1084
5414,17295,13151,5539,1593,13204,6274,6942,202,11524,1662,16892,14896,15246,12968,469,11628,1063,12776
5415,13516,2606,2132,4401,3144,8811,12893,16038,19243,18440,2441,1223,7432,6699,9936,17589,6555,5101
5416,2084,14858,3426,9892,2344,3061,8524,18337,9838,16257,6439,12298,1411,12438,8341,18465,12369,3669
5417,6889,3836,4234,14992,797,5560,11610,844,943,11251,10794,17865,221,17810,5878,14323,207,6507
5418,9693,1696,9472,12438,8100,19580,16260,3483,17961,14069,9202,16576,16710,1668,12819,16978,2930,7950
5419,10372,4799,2654,560,5767,9117,1511,4356,12857,19404,19730,6463,10558,5577,10603,7569,334,8645
5420,13252,18671,17439,18927,469,10866,16174,14033,17289,12629,7364,9530,9618,19780,5980,9059,5381,3903
5421,12364,6495,5821,15226,19412,2469,1378,11183,15046,2540,2037,2281,1871,11922,1441,12129,5508,6469
5422,9746,11264,1879,3462,8278,15694,18015,2427,14146,14854,936,2700,6028,18766,609,17660,15587,11141
5423,11258,12154,17804,19298,11788,10721,14115,215,9614,4952,12241,4385,19722,7621,9180,7631,17357,7722
5424,15828,6700,10203,6263,19670,6071,1654,14525,8550,11253,13552,11031,18613,6417,5493,6179,7358,19449
5425,13297,2629,4753,17354,9250,18730,10151,16964,2257,9928,5107,6017,18724,9979,3710,9069,11286,2564
5426,15756,16576,8969,8131,11894,6689,17675,10941,14346,869,17145,14891,2108,9903,8891,1560,13400,10764
5427,16723,4123,1137,3625,12114,2606,4211,15388,17125,4458,2167,11639,14075,10707,7011,15329,15874,2321
5428,14197,2122,11580,13598,2234,14938,1499,10154,5047,5833,6495,2167,18416,17209,12535,17455,16740,5188
5429,19131,4291,6255,17074,13373,10831,13284,805,8574,11127,4901,9829,1420,17430,4424,11940,10406,7999
5430,13013,2037,3735,10539,19282,18583,19204,2560,15215,16389,8477,17079,19044,8511,13845,13641,18800,19923
5431,2387,14190,4352,14276,16073,19930,1357,1369,2044,14506,15707,9908,4000,9281,1730,15769,14681,13050
5432,8591,6330,15852,11731,3758,9003,3432,11783,19740,18338,17007,15156,8333,14159,9277,5796,18612,3344
5433,17931,15087,19449,11268,12649,5621,1507,17023,7592,4889,6075,8013,439,4831,10424,12154,18033,8623
5434,5041,4291,7166,8085,16457,18007,299,17711,8076,13528,7811,18696,16078,10901,3044,14677,19424,16985
5435,2879,14111,17348,3924,5821,12845,286,17152,14636,9321,15994,16457,9914,10920,17260,7954,12870,10515
5436,160,8548,1264,18263,9986,2775,1039,19967,2866,17806,2490,961,15969,2212,10527,10358,5335,5108
5437,11258,9234,11285,11656,3882,10487,3808,13544,6007,655,4445,3271,13521,14194,14117,1027,17768,19177
5438,19492,11649,8962,18771,8927,7089,11943,5316,11465,14778,662,15752,2582,17623,12731,7132,10819,6471
5439,9303,16582,17229,18834,12203,13708,2963,9372,2668,18908,4056,19583,15506,10553,17113,6613,12039,5447
5440,11700,13775,3275,8743,8054,8872,3941,6234,13671,14190,12661,7865,19762,8521,10337,17152,6896,11877
5441,230,12792,1452,15337,13919,19402,15414,17089,13827,1003,6953,11155,2517,3821,16499,5595,19929,3480
5442,5720,6755,1728,14098,1852,7584,8437,4313,8567,18743,713,14595,12798,19740,15111,19767,10832,19328
5443,8409,15516,12648,16764,2698,8968,7146,7808,5839,19596,14877,10769,2729,1878,9156,4349,11919,4688
5444,5335,18392,2616,16399,5484,15837,1936,6664,3362,2212,2364,16702,15765,4571,13579,3657,12034,15821
5445,820,3008,8674,14156,1761,2585,5515,10574,19916,7189,7544,4818,13580,11669,16525,5855,17464,3053
5446,19812,5672,17815,5281,12823,2759,18201,15453,19736,14085,18867,12279,19887,1184,4874,6622,16961,9478
5447,17524,4314,4282,8169,15702,17220,10968,12459,10544,7228,9395,3950,9351,4702,11122,4422,2397,856
5448,12600,16604,17381,14562,5605,11131,10018,18279,11629,4831,7393,19236,15240,12725,9956,8854,17713,4163
5449,17163,18648,14589,14145,1488,16739,13919,12090,7499,4770,5777,8625,6168,131,11723,7704,13120,509
5450,17446,2254,11984,19996,1500,15012,1944,18392,11662,11774,19613,1887,14492,1574,7351,4301,13990,2722
5451,13018,11420,6987,9845,17377,4233,18062,348,5681,14424,17963,19503,5902,8548,3732,1476,11961,3924
5452,15901,5735,19252,6954,7252,2030,10684,11279,19440,13814,19699,3042,10444,2859,1165,348,10743,19871
5453,15318,8024,6681,10355,8825,12640,14028,14072,10551,19433,12787,11040,16243,19157,11925,2289,19081,10085
5454,7339,19022,1637,2638,1435,6887,15184,3988,2088,16164,18280,2646,2974,6913,5571,10000,16489,1019
5455,18633,12138,15716,17064,18025,11188,5405,5150,12557,4829,1298,12543,10022,7640,10062,9602,5403,5528
5456,16820,7701,14592,16022,1185,9119,13382,19804,15256,15477,2731,9065,15168,584,3544,4584,6796,17844
5457,18831,10122,16909,3756,17267,16892,19220,13785,16638,3132,6963,16494,3881,5099,14177,19705,15902,4548
5458,3669,4096,9142,12244,4600,13069,8020,611,107,14823,8617,8608,18701,3103,10419,18813,10660,8296
5459,5160,14697,3427,10625,8992,2451,14947,3370,15121,16339,2295,14749,10862,17295,9994,18129,12339,17177
5460,3153,10896,15097,6165,7741,17060,17892,4647,10408,13847,18275,3969,16788,16561,12923,17291,4037,19364
5461,1190,14512,7861,1913,16689,10334,8881,16637,9350,10069,17899,8451,17637,2799,6358,3324,8786,19244
5462,3143,17744,16062,14809,13383,9846,5300,17724,4395,9484,11027,1762,12472,15092,6022,19386,6259,17123
5463,12550,1037,11265,16043,12300,11738,13192,12551,5372,8101,16198,15690,11169,19293,12460,18373,1436,769
5464,14308,10526,9791,3738,10168,12122,6980,2972,5905,16314,1509,14791,351,13089,8747,470,5781,4426
5465,14484,17856,2110,4741,1166,15958,6095,8845,14633,17886,17464,12635,2626,7770,16960,18432,990,14308
5466,305,15858,8037,2878,17084,11711,16162,3299,10048,3434,10128,9668,4502,8766,230,6056,3881,14591
5467,6235,19545,11567,2271,4052,10673,6489,1073,10285,3046,10147,10745,5828,9381,11613,11356,8088,7390
5468,2549,6608,7294,203,15409,9176,16202,14526,11534,8354,12046,10991,16550,5793,17200,7863,11139,6368
5469,9200,14330,9576,8401,11657,10370,16877,2278,134,2798,6263,14157,1521,10567,16696,12971,2134,5807
5470,12891,2689,18074,13981,11137,1580,18945,6515,16156,10783,6400,17765,15951,6497,15893,8901,1587,639
5471,8099,4301,16493,3744,13491,12731,10474,8441,8322,10111,1709,11970,15414,11357,14636,7245,7120,17932
5472,9965,16652,15115,17916,2064,18682,969,14647,9842,11985,12466,5904,4968,17308,13520,13921,17530,624
5473,8637,8799,4017,9958,606,12078,4619,17021,3740,5864,18457,15425,14830,5956,17939,3720,15467,8177
5474,15852,7050,19150,10299,13041,7273,7133,5914,11289,1982,17772,4912,19585,11319,3353,18059,15190,18043
5475,129,16344,12468,10610,16108,5286,554,17794,2989,10224,1019,8986,6723,19764,14057,16907,11623,332
5476,5924,5925,16113,3028,15816,7593,6613,9896,1724,18683,1660,2295,15755,12784,5858,14694,14492,16331
5477,15167,9249,5549,2579,231,588,1020,11208,9327,12644,1421,13765,7444,6016,17829,1515,9858,14663
5478,10399,12817,16095,19372,2651,15155,1936,6176,10030,7664,13203,18747,1134,8460,10732,15671,17974,2310
5479,11370,2016,2807,15921,4767,8704,10425,14793,804,17700,2863,11942,11340,4599,12134,5130,2330,1050
5480,380,298,14363,3105,2028,10006,19390,14364,15516,12423,4987,7405,8544,15437,7775,17720,8427,1105
5481,1330,15087,6689,18460,17207,17473,15902,16101,16792,14245,11818,17462,7850,10864,3572,4688,8653,2126
5482,19700,19661,5546,13176,10457,12908,8074,16490,7935,12931,9517,13570,2399,15609,19289,18277,7355,10778
5483,1255,6200,2065,7257,1633,2576,6563,3428,16880,18702,10893,16765,18255,7606,11700,5282,6480,16063
5484,12812,6203,10236,6014,11961,16711,16880,12289,8821,3259,19315,16907,17042,4309,10568,2575,7593,254
5485,1317,17365,12532,7813,11795,14091,7905,13283,10837,1647,10136,6394,16000,19152,9335,18896,16441,15864
5486,853,198,14819,6367,14368,2490,2223,15877,14773,12519,11107,691,13308,3984,6764,417,9611,15084
5487,7390,18290,14542,19826,4245,13462,16678,14319,5282,5354,15893,13204,5224,5892,17679,10368,18569,13494
5488,10795,2381,642,3024,13574,6672,12360,3284,3622,19089,11688,13825,11513,8544,1845,14721,15441,12277
5489,4239,19822,1949,18996,1562,13991,18001,1861,18427,2388,8095,13247,13191,7284,16321,17735,12455,3903
5490,2952,17040,17001,11509,1067,3612,298,15028,18737,4930,8631,6795,3162,4721,14479,5367,18251,15332
5491,12799,14382,4554,11586,16969,9236,9052,7973,2853,6698,18439,262,5359,3685,8511,5337,12385,17032
5492,3250,15593,8753,498,11979,6522,7240,1900,168,15819,18247,18848,16162,270,17484,18708,1049,13989
5493,5583,12045,7660,1597,3152,16921,10657,5941,5823,11251,7814,11458,1641,8541,18857,15583,14695,17219
5494,17034,17970,16182,2652,8629,9027,190,12782,14711,14447,16857,10678,6774,16746,16307,10358,19477,8546
5495,4959,5565,1376,11613,3421,14743,2592,6197,16638,2759,11541,1976,2942,19931,3123,10432,16815,7769
5496,11715,10193,15140,19879,19921,4828,17681,12642,18155,3841,10919,13424,1888,17790,9686,14638,10994,7105
5497,10383,9387,8218,1959,19436,18005,10244,3454,3309,19536,3853,11608,17650,500,13851,19091,6689,11221
5498,4838,7547,7439,10606,9100,9141,975,9577,13559,16835,775,12949,18751,10678,11902,8307,7257,2591
5499,1671,2707,7649,7158,16868,11198,15403,9053,10246,10927,10288,3656,9818,12306,18481,5413,3561,4815
5500,19520,2995,11099,17136,7823,1216,13062,4640,11664,12141,17426,2195,8069,6232,15471,8250,18085,12214
5501,16681,9500,6852,7774,10434,3759,15980,9666,8928,11064,11409,15928,12409,12101,4586,15611,14030,10570
5502,14994,7090,4384,7146,8068,8558,4519,19745,10096,17088,2573,9944,4426,7075,12946,10432,13772,1647
5503,15795,2082,17410,17144,11307,19490,16938,18611,8076,1876,9377,2196,16247,8248,16983,9985,7427,17575
5504,14358,19209,3549,14703,6400,11027,394,7330,5575,1605,19630,9859,18356,10532,19979,228,1807,19654
5505,10124,12610,13782,16963,14128,18550,13718,2231,8298,15278,8855,16935,2479,14173,6628,18779,4729,9727
5506,19462,14105,8471,17219,19022,19293,4251,6238,5398,6595,19500,12389,4542,16349,4978,7306,1159,6201
5507,17606,11212,14168,9777,15986,6905,3359,15063,19638,4960,635,17736,4928,8393,4945,14481,15205,13582
5508,2667,17713,14348,10572,8084,17637,12659,16850,7413,3761,1090,13410,15661,13309,8487,14607,4299,9231
5509,11058,8254,8959,3819,12645,8030,7191,16146,19772,15765,6131,14114,13601,232,1623,12010,9137,16608
5510,1133,2629,3311,2405,15052,8614,10631,16007,19754,9362,9744,9867,1129,11773,15538,12188,7009,9276
5511,8884,8227,17661,15911,4176,3668,5877,12878,19239,8618,19582,9259,6479,12230,18209,6683,15814,13982
5512,9811,3253,19876,18002,7754,13709,19897,9197,18817,17843,4905,16548,9707,17568,17746,6392,17462,5687
5513,1050,19817,8470,4675,363,18378,3405,17423,19457,10472,13714,15531,5046,8409,13497,19949,14251,9604
5514,3462,1211,2118,2559,19034,11414,5113,12347,15704,15368,9953,14686,5739,1377,3905,15984,5745,12318
5515,12733,19539,17050,2936,19725,17512,4937,2594,16872,13955,2571,19155,1736,12557,14308,18964,10747,15046
5516,18574,18186,629,16286,13461,8597,7004,18764,1375,18127,14343,893,13064,9743,10288,3750,2356,973
5517,11452,17106,6333,7505,16585,5866,9560,19248,14600,1164,6429,8545,12206,18107,2292,18366,18724,10098
5518,19600,3384,2819,13459,4444,18634,11870,2144,13989,685,6926,6605,8745,19650,11252,4004,9349,16686
5519,7934,16542,12968,7678,2677,18653,18260,190,16809,10515,867,14754,1798,6603,11357,3020,1384,13745
5520,17566,9145,15983,8387,3352,14848,18447,16653,12896,13902,9400,14111,7607,4035,3134,1786,7872,8276
5521,3137,11685,4441,6053,13574,2329,4534,15341,16316,3869,1526,15479,7083,5325,11792,4600,5797,2826
5522,12924,1519,6856,5895,4015,14557,19835,14614,2112,7034,19029,13959,18698,6748,18748,8053,10667,974
5523,14614,17106,3807,1467,2445,15907,14548,2235,14587,254,7025,9831,2091,710,1195,14467,19899,19592
5524,16261,19559,12385,2319,19188,10228,1925,10590,2490,2490,12083,3263,2603,17894,4347,14326,5535,11542
5525,8320,4605,6389,6265,7882,10523,6550,9880,5800,8067,16040,2802,18433,7569,712,15405,3996,8961
5526,10548,13572,10514,11162,523,19396,11383,1854,8753,9508,9130,7044,5095,680,387,13862,4585,5978
5527,1857,17932,8096,13738,12820,7845,9614,6187,15909,2536,8212,15923,11542,4252,555,14516,3026,10990
5528,3402,938,1748,2270,4052,12915,7405,185,13785,16348,6686,11352,15778,18536,18975,10035,10068,11659
5529,4564,7471,13772,7225,12423,12257,14787,10533,16544,19579,8175,13326,5442,5207,9716,14635,6155,3825
5530,7147,7578,5053,6212,5972,7536,12880,8218,15052,6532,11339,9125,7389,13890,15374,17596,4515,8850
5531,16602,19008,9825,7471,18310,6038,13424,8415,3485,2348,12396,1456,8484,16357,17241,1408,214,17860
5532,19535,2469,10652,6846,16891,10031,17941,2629,304,5232,709,19149,11942,17646,19085,5213,8549,19538
5533,5770,10345,18442,2863,9940,3524,7878,3636,16829,4323,7765,7411,17356,4472,1795,6090,11079,18404
5534,13534,15177,4906,18561,13068,3232,376,6843,5131,12147,9683,598,19977,16099,4712,10029,1894,1142
5535,232,17762,12148,11932,14119,8537,17669,14046,5252,14126,1573,532,585,4462,16957,6400,2423,19535
5536,376,15495,17395,5400,5362,19878,16622,5889,14561,18252,7163,2636,16131,17085,17618,19309,15416,5416
5537,15202,7404,7232,8260,17026,17797,11233,11406,19613,1034,12884,14372,673,16730,13959,2849,1291,5358
5538,16689,13467,3188,1915,171,284,1313,14130,4087,11445,6751,14902,1656,1284,14037,2287,17684,5310
5539,13281,9943,12823,10267,3241,8245,10909,6083,15818,19223,6919,19039,17215,14312,19014,16088,6922,1982
5540,1925,743,9602,7806,16193,7452,13072,19262,14632,19442,4879,13321,17539,8209,5819,11932,18062,18190
5541,11178,3954,6091,7879,1374,719,4037,11507,11426,12712,4066,3232,4230,11725,15965,5532,7041,17706
5542,16861,18740,8597,6107,10811,4329,401,1781,7823,15905,1197,10564,9670,7554,3716,19463,7470,10381
5543,188,2418,1893,19178,9166,4113,15836,3380,2783,11963,8512,18992,694,15246,16344,16149,14990,18073
5544,8668,17045,1841,15783,15398,8649,19089,3523,17676,3041,5116,6265,2803,8826,18446,7322,3910,6808
5545,19988,585,17782,3916,3694,14283,6971,15894,5070,8282,6243,17499,9732,12776,15019,16085,5344,6513
5546,19326,6247,637,11531,11094,1287,17725,131,1769,10142,6308,12510,18118,17505,9263,2139,4547,12291
5547,17944,12903,11869,19123,7280,10045,2075,3261,17974,10958,17160,3115,8030,8646,1659,15556,17765,6913
5548,2859,12819,1029,9513,8201,8538,9866,802,18905,13771,11340,12980,4958,8379,5795,17159,1294,330
5549,3448,5538,4455,8754,16672,10459,17543,7856,7251,10505,7507,17748,17621,10948,10472,8301,3189,6559
5550,13076,13867,12642,3751,5924,7982,8063,12561,1690,15164,10518,5053,19388,17066,12520,896,10284,7450
5551,10556,4440,6110,16843,13891,18270,7707,14541,4415,1354,16486,14091,9052,14457,2618,4764,8665,5723
5552,19352,13754,18483,11521,13858,19917,3638,1165,4738,19584,6197,8335,17146,6110,19514,12763,4840,11210
5553,14911,18124,8661,142,6057,6813,8158,14302,17077,12685,278,17303,15102,2112,6788,5235,7864,7071
5554,3565,2087,19079,12841,8206,1109,18134,19607,10645,1872,7744,110,7476,13440,1840,949,18999,7671
5555,19555,7537,8975,14803,18152,18229,7382,9020,14132,10557,18179,16155,7212,7701,3016,7405,15460,11239
5556,4790,12367,19290,13720,10495,9219,892,16964,19695,7768,6906,7580,14290,3458,15595,12696,16168,18705
5557,19951,6710,14019,16048,16208,2609,15883,2767,6203,2706,14543,9276,18381,3776,11941,2180,12926,11924
5558,17116,19110,1891,14047,885,15899,7008,10626,6724,14752,2975,8122,3172,11426,19083,10119,7101,426
5559,677,11404,6255,14585,13110,4169,13738,2957,16314,10041,3488,15412,13153,7001,15179,15218,12412,3223
5560,17665,3233,4674,352,1486,15473,10849,16922,9877,1496,9680,4020,19165,3284,7553,15580,7156,6714
5561,2971,19024,16356,8780,16407,12468,8389,17593,4527,3209,4270,228,13101,14004,18790,2021,4570,6050
5562,2961,2755,8047,8595,18579,1977,4891,14973,16713,11578,7233,12524,11296,19571,14396,17990,9443,13316
5563,7727,9206,4159,13778,612,7850,17913,16780,16022,14998,14944,17455,598,8170,7953,3803,10944,8738
5564,18606,3877,8265,13329,19564,888,13830,15864,12953,1061,17386,5243,614,10158,8968,18949,18393,1799
5565,13494,5411,1631,3993,5654,5735,6605,4419,13393,7073,18949,19869,3329,16650,19380,13859,1865,17813
5566,18294,7583,14254,18384,7782,10415,13084,4976,12537,10970,1934,11391,3992,3243,3710,17713,18735,11479
5567,3190,1276,11517,10314,7761,8725,16414,19762,1481,14347,19012,10061,6332,13461,17329,7219,9669,11819
5568,14623,5173,13724,7334,8224,16882,14157,6153,3821,5482,7257,14578,16353,17975,18723,19473,19818,5467
5569,11055,805,14967,15350,15862,19595,6067,483,308,6711,3819,7589,3596,8294,484,16855,10735,2396
5570,10980,3803,12344,2740,16780,6866,18932,9644,5825,17862,17724,17889,14971,9600,4861,9901,6126,1505
5571,8014,15163,2772,13244,11918,5872,19896,6333,7809,3643,2151,16067,11986,9448,5118,12546,412,6187
5572,522,4894,17849,3873,9751,10536,18453,8958,12410,11147,13262,18390,15097,13286,3002,11227,7756,502
5573,18696,14930,8289,4187,13129,14507,18169,11596,1377,8459,18552,8627,9638,6580,9562,10226,15926,10617
5574,19705,4693,1847,6196,751,1244,905,9373,739,17082,2350,9667,3977,17894,5177,9311,1949,10434
5575,14772,1345,15781,8028,3710,3491,11814,1431,15878,3587,10405,1198,13648,14801,8426,13529,3342,3673
5576,14750,12396,8546,12102,12411,11576,15846,2680,14400,13000,4578,3659,3169,3824,9591,7500,5959,5186
5577,5022,4550,5341,19746,16339,19042,13841,151,2650,18620,8713,7773,14146,3661,12442,10896,16507,14868
5578,16649,17106,18652,8753,9971,17201,19459,8981,19899,8107,3276,5721,6449,15100,14620,12544,2311,16555
5579,6085,12919,16188,1032,10369,1477,17300,9804,19628,959,13649,10831,244,5893,11473,4708,2500,15611
5580,13128,8258,1202,9113,1971,16179,17749,8984,5233,772,6454,13506,16125,17842,19448,15828,3368,9195
5581,18509,13789,18128,10191,7655,5589,11030,5808,1572,3139,615,17903,12718,17491,19409,6555,15378,16196
5582,853,18396,18385,6113,3727,16080,2243,364,17652,16841,8953,8535,4083,6243,12307,120,17096,17165
5583,17976,13483,8515,6127,10205,17372,12341,5157,17985,8004,6608,11731,11673,19564,3743,319,15755,17652
5584,2340,18199,17703,18866,7666,12434,6381,5030,16067,14278,14070,3062,15625,11593,4559,999,8279,12035
5585,4681,18887,606,7071,4778,5378,16421,14436,19155,16977,16445,1065,17406,9436,12395,3822,8046,4812
5586,4421,4049,1516,845,6986,4150,2012,16842,19132,661,2591,19747,13322,8331,6021,15509,8502,285
5587,9560,9158,1636,2811,10180,19460,4614,18623,9208,17468,17754,14754,939,5493,163,885,884,12037
5588,13025,11570,3128,6707,13952,7442,13179,1208,5184,773,6541,14509,19216,14901,13215,12562,924,5971
5589,287,14417,2151,12324,17018,7329,12355,11562,19167,2829,15404,7173,4136,13313,14710,17370,13902,19464
5590,11081,7504,7233,6639,18897,18858,8304,10310,10366,12260,18194,7209,2150,7785,9124,9075,10825,9022
5591,19689,8088,5880,12989,10299,3126,11389,19768,12284,13519,6365,12541,6871,2667,6784,11964,1474,4769
5592,13571,16620,4636,5677,19737,15807,14843,7255,11535,1914,9149,14712,6505,7141,17229,16096,6570,1379
5593,19463,7206,5114,14432,19992,9430,3809,12059,13447,18841,6985,1035,2088,4737,12876,14058,3224,16151
5594,16973,9470,7753,18342,5852,14774,16859,14117,308,9887,15744,10835,3657,8170,380,8793,12726,3516
5595,7019,18988,5706,1753,6066,16439,5788,13073,658,10294,4159,3838,15207,2920,4413,19932,9152,5868
5596,16151,2664,17862,6638,12493,15828,991,1333,13816,1243,11285,19127,13153,15328,19807,15948,10782,19372
5597,19926,9420,7229,10670,13676,18231,17010,10648,14576,15087,4950,8951,7347,4042,4790,7789,18323,15989
5598,14515,3233,19518,8587,10695,8675,6110,19418,5069,19788,5776,12171,18452,11053,11014,11224,8276,3058
5599,15717,2590,19006,1302,14055,16214,5512,8952,9824,9299,15795,12357,6789,2925,13851,12830,12056,1116
5600,10907,3782,4193,3145,9004,19961,11318,16257,10971,1165,2514,16337,17601,6179,6436,7782,19871,14367
5601,11931,12325,11348,19271,1619,1913,108,1601,17372,10952,8220,17776,8474,19702,7123,16544,5919,17586
5602,7906,17180,7460,15630,10937,6546,19873,16769,13384,6020,8563,12118,5119,17201,16169,152,11077,16507
5603,12875,6265,15721,4699,7186,6216,13030,1523,2662,5544,10711,12182,13156,13251,4662,3442,9607,18755
5604,8962,10309,7488,3212,5693,169,2224,14873,15517,10745,15539,14586,1413,16620,5918,13045,15585,17244
5605,18247,4723,16522,17101,19596,2302,2709,3791,11803,7285,14503,11413,10936,17513,11527,4529,4374,1212
5606,16258,12646,3594,6178,10303,7999,10979,10267,1055,10408,2777,5954,8708,1318,4289,8137,16414,7904
5607,3067,19112,16435,4581,10599,3655,11388,15050,16937,15029,15710,11858,19717,2131,6957,12832,9621,17227
5608,6087,8305,14884,14620,10122,3273,6479,1395,4355,15951,343,9083,3800,14159,7487,4253,2093,10402
5609,19189,12657,13882,15039,18635,1125,3136,13552,13891,843,6789,8333,3725,4061,887,18394,14365,11512
5610,14330,6149,6437,12926,8026,19875,385,15802,4845,14650,18548,19117,8340,9257,14689,19098,1700,1902
5611,1331,14824,6037,1256,8192,19578,16393,2938,4184,19645,14285,2150,12518,8856,4720,7128,5051,5607
5612,17124,10436,17458,15690,10604,12566,310,17539,2296,11710,1987,19275,4156,18752,5229,18315,17927,15763
5613,9636,17069,3145,12576,8507,863,15849,18013,17737,13503,13862,9576,3588,7732,1692,15673,15026,5161
5614,16286,17997,19567,3054,3161,19196,9811,17163,7909,17876,11012,19179,11292,17444,5841,16980,8127,18847
5615,12600,487,18114,19295,6632,7242,12703,3520,14495,15871,3051,4000,19640,14070,1835,3892,16790,12434
5616,19421,8970,253,14740,17237,755,3207,9293,4725,14422,11456,1209,19340,11849,4769,8240,6734,1177
5617,13708,7968,7753,5337,10153,8274,10638,2989,9992,12968,7646,10155,13052,4977,18281,13123,7826,2421
5618,9871,11482,17076,1614,11303,16610,4809,3325,12541,1290,12363,17445,4155,1598,11792,1469,4873,15930
5619,11271,5985,13016,11037,7429,5980,1411,14147,4350,12078,15065,1941,6751,12909,1703,4311,8481,4752
5620,2282,1998,19990,3233,12581,9229,2641,10980,12488,14663,11179,16638,8262,4584,17341,11459,15098,3198
5621,7302,2587,13832,14933,6314,18118,3751,17397,16953,10550,18932,938,6136,9817,10675,3951,1547,19352
5622,9907,10466,16413,14346,17683,17064,2778,679,232,5466,13140,10401,5700,2763,14661,14752,16957,13137
5623,19490,4325,1622,16110,15584,2873,13786,11872,14894,3589,1632,5078,11575,14778,10318,1013,2545,7974
5624,2354,13286,17670,18130,5759,4207,2666,10907,1522,18877,19887,9826,9061,13282,19710,7359,7936,10664
5625,18395,8065,17341,19223,8259,8888,5452,347,5245,4782,1416,19989,14917,4343,12216,19140,1362,16669
5626,19171,9500,8485,4908,17199,7438,16063,18199,10317,4908,13128,12155,9445,327,11641,17541,18175,10254
5627,1267,7146,13373,11729,3837,13892,7758,14940,1459,9191,6217,19392,15896,18139,17942,3543,10666,1966
5628,17950,12181,4799,8603,6371,3484,10246,3712,102,3705,10759,19846,4607,15297,19369,4623,12930,3414
5629,7248,15412,6735,11959,4177,19080,3327,2723,10049,2775,15179,8795,17519,19883,7666,18224,17476,10077
5630,6548,7422,11498,10286,12655,12255,1780,14639,17789,3254,10405,16741,16103,10900,15503,2306,15133,11129
5631,17151,1615,1549,6838,18145,19798,11542,19788,17253,17782,6111,7608,16342,10686,13403,1708,15842,116
5632,7191,17980,1912,2469,1744,19819,10705,4916,19217,15098,8337,9609,15543,8446,11807,8239,1144,19559
5633,12685,18696,6670,4459,16802,7666,2712,14139,792,10264,1136,11641,16307,16615,16901,7627,7839,12549
5634,5649,3225,7387,18490,10418,14018,13214,6518,851,10105,11367,11931,3353,13536,11326,498,17275,1907
5635,8975,10714,2172,14414,18147,1865,15051,7506,19633,17996,18437,11587,8727,6265,15978,18329,10699,1500
5636,14145,7530,748,8549,8367,14574,10578,19230,18122,1284,7461,14356,11882,8411,12478,8877,3787,2923
5637,18472,14778,15885,11864,3054,6321,15583,139,2406,7655,10330,6466,5418,14617,14185,600,6996,19133
5638,4566,2436,13879,14436,2044,1751,11894,2499,12998,9680,4214,2652,8765,975,6995,15274,16835,6315
5639,1571,3517,18741,4990,13944,1126,12048,6007,599,11423,10591,16942,895,3819,4336,17762,9536,14658
5640,19124,9790,5218,3822,2554,5473,19017,16469,11864,18401,11386,17426,11122,1243,556,7401,104,14153
5641,498,11987,16544,18965,7429,14114,10301,19975,6394,6286,15185,7068,16017,7049,2856,2718,18322,17499
5642,11397,8908,16494,2492,18852,7919,6696,17441,14293,17725,17902,17450,8652,12267,12251,13852,9092,3434
5643,5047,15784,14547,16551,8958,19325,19970,10574,6382,10345,11214,19542,1154,15759,15869,2844,5808,12568
5644,19956,19898,1329,8294,15115,16936,3345,10937,17293,19042,6811,6992,5160,14263,8929,18589,6296,4273
5645,9782,6453,4730,860,9557,19953,334,11135,1701,8793,6207,15933,2797,15613,2091,18691,1333,4262
5646,7806,6859,7126,4096,17735,16556,985,5197,5194,14876,6204,5980,4323,14383,9044,11716,17951,19892
5647,19379,11973,16650,463,17391,9824,10298,9100,10790,17057,15027,10443,16116,18549,2883,1279,16975,7026
