"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
7619,12029,17161,8792,16281,4048,9051,3371,5692,12456,8684,11428,10933,276,19668
7620,9250,1343,17386,7416,16965,8998,18959,3020,11834,17991,18791,4914,10816,19530
7621,19829,136,4267,11586,529,16510,19039,11627,2230,5407,1182,10779,18335,217
7622,11813,11290,8599,3893,4973,18121,13449,4611,14211,4986,1379,2070,19352,15402
7623,19270,17231,11575,1370,19737,10386,1049,571,253,10198,4968,10205,292,11408
7624,8679,13170,7055,5491,4042,17835,14484,16349,9755,17663,9834,18668,7347,13678
7625,19593,12754,3852,2640,3576,9501,4905,17700,14976,16850,951,10059,17820,4528
7626,4003,16687,5800,9464,3583,2845,10689,7841,15235,2648,13491,929,18486,16633
7627,10600,12631,13547,17861,13250,602,10655,5741,19112,13897,19574,15388,3619,18419
7628,18875,5837,19459,12609,15999,9966,873,7540,3190,3390,8249,16425,13976,7615
7629,616,6556,13416,4565,17032,16095,10830,7782,13335,5914,398,7043,9240,17375
7630,19281,582,19652,7045,19614,13802,5685,10857,11840,3621,15653,12166,4310,9999
7631,9258,19121,11692,5929,1863,2004,8977,257,16304,9974,16746,14699,1003,5663
7632,8767,15284,14842,4107,1344,3917,11352,847,19262,8244,5953,19175,15569,18643
7633,9936,9704,14042,13934,9374,484,11446,8000,17637,7293,9412,8434,7589,3432
7634,14101,10877,13141,4767,4380,13357,7133,18618,14855,17513,3024,18437,12320,6008
7635,14459,8728,1975,12393,15589,6323,19133,602,17505,19046,5240,3111,5212,6579
7636,13515,3414,16721,17848,5531,13148,7923,16948,4654,881,12925,13539,16112,10149
7637,1932,14690,7629,1325,19906,18860,6047,12949,11696,7061,14947,4695,1021,3682
7638,11310,16273,18766,16407,6022,18329,14854,10201,17646,7847,4845,6256,2421,17306
7639,6006,19384,3225,5381,1591,3609,15829,5642,14599,16229,13058,10895,15309,19952
7640,17502,845,10105,7331,17098,17181,17229,12737,15214,16836,1015,8425,4394,17688
7641,8011,14806,4795,14023,4044,18127,428,18301,10499,9504,12866,16044,18730,5338
7642,4529,639,2006,1372,12749,2262,141,10693,16990,2349,13704,14028,9968,16028
7643,4062,1479,11323,19482,14521,5759,9259,14508,5113,12229,6611,17355,16184,17740
7644,2823,14710,2115,6897,17517,7289,13677,12202,12636,6721,4245,19411,10803,4294
7645,16739,5252,290,3252,15832,12326,14225,14599,17698,15027,16134,15096,6500,19610
7646,2061,13675,4866,8413,11486,7658,8433,7674,3547,799,6061,4965,19148,3806
7647,10028,15431,1230,1415,12807,6508,13867,12540,14494,4807,12500,14913,19423,2070
7648,3940,12926,1561,19963,13887,9446,7471,5144,10028,3834,1957,17405,17653,12120
7649,12724,18941,16132,13409,16261,2008,2540,13309,3815,628,472,5854,4942,4882
7650,14002,19796,13651,6509,9268,19828,8058,11715,13206,19134,13667,3581,7902,14889
7651,11448,8138,6608,4345,2966,10549,5133,8739,456,13353,14059,10066,6900,8944
7652,3026,11607,1882,8959,19241,2230,15341,2905,12998,7803,2978,14256,15444,13414
7653,9936,2792,6518,9168,18842,10214,6304,12784,751,10528,18693,2917,16949,1563
7654,1347,3406,5377,11830,10144,14176,15317,10496,18487,3276,14098,11351,18788,4173
7655,8693,14055,3171,13346,15617,16027,4659,12213,2839,12288,7011,3931,3623,3422
7656,10183,17543,2735,5936,16283,8306,13669,12034,8088,8264,5264,102,9011,15040
7657,10745,16179,3774,302,8359,6660,4102,4965,15994,19709,16118,9585,16385,3286
7658,9799,11810,19312,11101,7647,18733,14675,13154,1531,11439,9752,1008,15490,7627
7659,13437,2682,5534,4686,17097,10576,2118,6241,13617,19944,15414,3335,15239,17368
7660,10878,2895,6741,4411,6316,11912,16636,9787,8726,2185,15514,4437,16390,8611
7661,16507,3130,15704,1282,3464,3812,2741,12999,7553,19532,7697,8649,9091,224
7662,8646,14255,9767,11055,14343,2058,10418,1376,15610,18594,13722,12411,18717,10551
7663,1069,3151,19195,18331,11297,13552,8776,16462,9645,3683,16323,10141,15638,9480
7664,10742,19336,2865,10034,17477,10907,2780,17023,12988,11230,3831,12520,15735,5866
7665,12086,8141,5100,976,17320,10194,9511,18263,13500,19174,114,8574,14140,2510
7666,7765,14522,8239,18060,15428,5373,967,12003,18015,1480,18417,16978,15930,477
7667,17439,6873,3165,16199,10522,7263,10662,686,10777,15579,6049,9567,981,7609
7668,5861,9994,14382,4564,5453,2588,15647,15466,8417,1979,12529,5205,2048,11838
7669,12861,15055,2135,13370,1106,11984,2213,13084,18336,12784,4553,10223,3738,15287
7670,14922,813,771,19587,12679,7740,1421,7538,16531,7040,12485,16441,16164,6388
7671,14737,19673,4400,10996,11748,8385,18032,6219,14686,9840,13993,17798,3615,14059
7672,19445,9886,4906,3096,11838,14997,15576,1841,16519,4014,14688,17008,1422,13880
7673,17708,6683,616,614,1731,16367,18485,10388,15693,18849,1259,1151,17225,16851
7674,3561,5500,14700,17487,1395,4481,13990,3301,17390,13954,11070,15498,5068,375
7675,19071,9082,7669,2808,9278,988,13363,10436,13856,5858,19048,5404,14517,11235
7676,15718,11457,2855,9813,2130,6661,4869,4648,6198,15839,1280,11149,14241,7738
7677,4845,10175,1452,16782,10441,6899,18879,1163,2499,19454,15723,2988,3074,16464
7678,3228,2648,1374,5959,2553,17442,15083,2965,16048,19549,18014,6947,9220,5424
7679,4273,12151,12661,19687,2342,16230,12291,13713,14006,17372,11321,8213,2461,4564
7680,11512,19125,4848,15465,12103,15179,4891,2345,14556,17995,13501,19770,7393,9002
7681,18994,279,7781,16614,3349,13588,7812,8336,14287,15553,5664,3212,18967,6338
7682,13072,4896,2549,2514,10595,7834,5576,1302,10850,17495,5799,19985,19660,11969
7683,2543,3880,10562,11778,12333,11845,14613,10678,9628,13894,8612,7836,2978,18578
7684,1199,16827,6561,19057,3286,1260,3801,14100,15287,3579,18308,19391,8318,3321
7685,13543,17554,12173,11115,12149,6553,3254,7964,4265,6767,1571,702,8825,17258
7686,10825,2035,9432,12033,12382,9673,5990,1054,8562,14054,1776,5489,15389,11502
7687,13744,14275,15051,11770,14423,13047,1974,13831,2984,14288,9524,6247,19901,12218
7688,15359,9028,1674,18288,6838,6035,5877,5332,18325,3626,14525,2070,691,1217
7689,10746,4415,6733,11003,5730,12783,13118,9164,18055,11348,2208,17879,6882,19576
7690,2898,6091,19876,6712,5769,4371,1921,3014,10781,5525,3552,12569,761,4979
7691,8425,2194,6954,13899,6598,880,16226,3985,12160,14565,19376,19740,12711,3670
7692,15213,9874,16952,2542,5047,672,11927,635,17330,15539,17049,15530,7189,2726
7693,12931,4795,19633,791,16170,7957,3634,18875,7964,11605,16031,5220,6011,10592
7694,8342,11747,14101,16796,4744,4613,1783,3306,284,7025,16973,6578,17013,19107
7695,1549,12915,485,12524,4087,19149,4984,7563,18343,18715,2665,17157,7103,14062
7696,19938,19643,12743,13919,16370,13104,2458,11756,8830,15788,16745,3743,16113,9935
7697,14281,10256,3098,3681,13509,2976,2924,2101,8479,7687,7016,17492,14211,16790
7698,8695,8966,2033,14635,5169,1805,15310,8181,5858,11018,9168,8408,9430,3567
7699,7116,12320,8025,7445,12392,13897,16449,3462,9823,889,11369,18671,5551,7961
7700,3610,1383,13709,5037,15323,13446,14354,9355,7679,10799,8569,11061,7411,10465
7701,13864,7972,12668,12214,13760,17487,19800,17041,3003,16729,8907,4142,9008,19195
7702,3145,18085,8818,14936,6208,15694,7490,717,16268,11945,13383,14929,16166,17769
7703,16706,19332,14271,6691,2948,15256,15607,8443,7048,1380,17391,6382,18411,17162
7704,6879,3134,19680,6363,16997,8234,5638,5947,11946,5949,5593,8811,12202,1110
7705,6229,9422,17060,19047,19624,16716,3376,17320,14893,18058,16679,11585,3538,13638
7706,13634,3689,3459,8488,7693,5761,19410,1322,16238,9067,13911,4800,13327,1760
7707,9325,17943,4818,7372,10146,10383,8024,13651,6626,9115,7909,4873,10210,19144
7708,327,9965,11661,19355,3671,17692,16783,18511,18771,13739,18051,3373,16599,4853
7709,11348,14138,15032,16627,2040,17028,5320,6506,6010,6653,1305,18520,8063,13619
7710,19002,15006,4733,16481,10672,9430,12003,11360,17025,12749,2938,7515,17208,1931
7711,4676,8974,3874,4966,1513,19099,13685,15496,18535,9678,12891,11737,13426,15321
7712,1672,10530,17083,16994,8216,17082,3607,6059,8514,7385,18679,10520,6970,1429
7713,18272,972,2289,11984,6863,2649,7037,6865,11579,968,19733,15743,3459,16391
7714,13036,18405,14650,17991,12193,17844,15032,10249,10593,4165,3576,16581,6809,14478
7715,13425,8043,6491,14277,13807,18637,4823,9736,13385,16686,13181,12000,16857,19403
7716,19137,5794,2770,1582,7688,16351,5719,1188,6745,15663,4012,10496,14373,5173
7717,18354,7867,5883,6291,11015,1189,8126,18818,12720,4318,8648,1647,13816,18322
7718,12595,6544,12168,15252,18867,1110,17265,6080,5228,9638,5750,1502,11253,9456
7719,3138,12736,13967,17268,4744,8352,15531,1247,11658,797,14417,170,18194,4189
7720,593,2857,7401,2304,19530,5952,7161,977,19372,9230,5993,8301,127,6506
7721,4656,6821,2084,13096,18170,15668,18131,6704,9746,6674,5997,9267,10154,17164
7722,4654,11416,14765,123,10849,13256,9465,7731,3650,8739,12093,15619,8077,8734
7723,7899,10215,14595,1286,13808,18879,16205,3805,5836,7887,9340,3105,11149,11832
7724,8317,17898,3017,14338,19559,13960,16429,6749,2216,3379,9189,7899,19817,3222
7725,19339,1792,1845,11376,16968,5211,8054,7003,1655,9254,529,10363,5889,5742
7726,7236,16324,19203,8297,5751,19110,6054,362,7532,8177,13924,4737,5152,14964
7727,2402,8983,4286,12110,8599,14700,8084,3873,1516,7539,12860,19194,4478,14716
7728,12261,1797,15845,7404,19707,5971,11914,4076,6984,1478,1970,8018,10012,3939
7729,5588,887,16117,17057,4871,9577,13259,16702,4249,12173,1868,7706,16936,16080
7730,7075,2720,18465,12830,14309,15396,7669,9858,5353,13126,15734,16437,15886,6028
7731,8411,18309,7873,6451,7065,18768,10563,14312,12397,12959,4310,4538,9410,14052
7732,18982,12956,16679,18972,16607,11088,9717,7081,7063,17259,942,4498,19959,3955
7733,17302,19687,16366,2342,8293,7346,10369,4713,11968,6181,9836,3061,11966,15013
7734,6071,9924,862,12698,7701,2487,14552,19762,1882,16967,5014,19537,998,832
7735,885,9104,9008,8844,4451,3133,7744,13372,12695,6626,17686,19262,6708,12872
7736,12873,13629,3028,14212,5066,11446,4549,17331,12473,1587,4040,4319,15743,14921
7737,3501,2338,979,19854,11443,10514,5902,6280,6952,7062,19182,1247,8238,6143
7738,14764,8380,4429,1766,10486,13948,4083,13079,15854,15397,9953,2192,13882,2832
7739,8753,10139,19354,6607,6258,12687,14295,2948,9552,6403,2221,5189,8384,5287
7740,655,6442,16349,4915,11860,5247,15599,2859,4387,18127,2049,10658,14880,13517
7741,11469,3670,13398,4373,14255,6445,15337,19274,908,8601,19946,16671,3602,9641
7742,11795,19767,10117,19679,8110,15722,11011,13162,15064,2759,15744,15659,7192,7748
7743,6306,1014,14597,14806,6874,183,7890,12375,3612,8137,9787,4676,780,5569
7744,7968,13492,3531,10203,14392,19768,475,8602,5223,18281,6395,16312,14834,6778
7745,18862,18004,3264,11988,8971,1395,5192,10696,10086,11360,1793,7616,4945,15670
7746,10464,421,6189,11227,903,844,9209,1809,10755,827,9841,11489,19050,18623
7747,15005,2266,2811,15375,18391,13937,15056,9731,15936,7357,12154,19286,10684,4819
7748,11959,4640,2550,10104,13656,3921,18085,5558,13145,17815,5103,11612,18651,1928
7749,6096,18494,10095,6783,11833,17326,16111,4184,8323,12644,11048,103,18783,15216
7750,16360,17452,12415,4653,8811,8913,13023,1278,17293,17533,3681,16466,2989,15942
7751,17984,4222,9540,6517,4768,826,8263,12809,13848,14777,2071,523,11845,1614
7752,1661,6159,12677,5387,7899,13220,4691,3294,458,10058,17375,10483,18432,16499
7753,8311,6961,11822,11243,11479,6052,3903,8259,10828,7528,9998,15970,16147,9068
7754,11016,6124,14311,18784,9151,5186,5887,15572,4263,7271,15517,4687,3737,12429
7755,14438,17604,2918,2107,2649,4300,13606,534,19752,158,12627,3687,11595,2575
7756,9938,14397,11861,1831,16510,6666,11749,2645,12354,12921,1217,16877,7701,962
7757,6734,16204,9522,2113,19887,1183,4048,3391,17528,13517,17708,6828,18847,13691
7758,10577,15401,3786,3994,2803,19782,4968,9637,19448,17461,14635,17441,11194,7919
7759,7948,12996,17088,11603,15344,16600,7524,17836,4217,5873,8474,12379,15770,2503
7760,11858,11663,19376,765,6122,14240,16993,19611,16450,9878,9797,16558,2240,17275
7761,6732,16309,13143,2345,11449,5924,3335,11872,6264,5282,16480,12896,19641,2799
7762,18895,10085,13199,17404,11580,18849,9941,10460,869,8264,7434,19030,10070,13884
7763,6074,17220,13148,13719,2427,6608,3492,8673,16677,1079,9820,17538,3549,7371
7764,5338,13399,15249,14161,5570,12629,896,227,4194,1993,15063,9586,12094,1144
7765,11314,6146,9308,2513,15000,14382,9940,3716,17810,983,4575,10900,9931,2756
7766,1619,9898,3071,7078,15770,17634,3917,13001,8905,16939,5344,9122,199,18610
7767,7756,8024,12819,844,19257,4106,2077,13320,19026,10205,541,17289,3751,9299
7768,11941,4077,463,17109,4762,14754,16749,18341,19732,3003,10951,3238,5776,16379
7769,2130,7812,2278,8994,17258,18792,10808,13049,1503,10383,10229,1153,2936,12552
7770,9983,7881,9169,13040,14088,13782,703,5566,12012,10670,13425,11413,18726,16428
7771,11375,18583,18322,18376,2727,4780,16535,10980,15026,9504,10349,12681,18638,14245
7772,848,4294,17274,2113,7998,12113,3985,7489,12541,745,10256,9398,9852,6088
7773,7735,9768,17033,2645,19210,8387,10333,8793,5116,13624,10944,3445,16801,8889
7774,1796,8494,17593,16955,5507,12023,14324,3879,12649,13698,17065,7731,8302,4879
7775,18268,5496,2575,8288,19012,16653,19141,10638,6614,7247,9816,8380,19417,12486
7776,432,10930,16438,12908,14388,10124,7389,18983,19646,17947,2238,8273,120,18665
7777,6372,17195,13593,11152,16769,13297,2001,4096,16463,2686,7772,16412,8779,13989
7778,5332,9865,10887,11196,19774,3158,12496,10545,3821,3406,6593,6040,16991,5636
7779,7242,14468,13283,14278,12245,16356,9330,627,8860,13609,5895,3707,16483,19250
7780,14729,7377,14068,9821,1244,18488,9356,7543,3866,4027,6710,1078,2489,7118
7781,1789,18126,4030,11506,17242,13596,1828,165,6588,12501,19485,11774,5078,8257
7782,13007,11251,7006,3173,17516,12711,11723,8154,13368,15663,13903,8133,9306,4276
7783,18483,9027,9132,14965,5267,6435,19580,6650,2119,2679,8451,16365,8514,16275
7784,15171,18733,14576,12621,18271,19981,1409,7654,1323,10351,7844,1222,19139,1589
7785,17188,13778,13975,3823,4660,19083,17657,429,16261,17926,13926,2711,2284,8757
7786,10986,13297,616,14354,9357,9752,14593,11996,14979,15280,18540,13960,16940,4777
7787,700,10924,16225,2281,13617,14731,13740,9143,19326,12885,11186,11150,10076,18463
7788,8634,5291,4728,8952,16537,10295,11624,492,5891,2914,10019,5677,3912,18349
7789,11643,6602,11336,6260,3384,10629,7906,9319,10339,9704,11515,18090,18802,19046
7790,9341,10367,14581,10384,1374,11770,16126,16070,14907,3989,13010,8134,13505,10448
7791,502,19671,7598,10847,6032,581,18421,7420,2558,11620,16150,19883,16414,18286
7792,1726,739,18793,13152,14488,1544,4036,11065,8058,1973,12715,17011,14864,18676
7793,6088,9018,5544,9205,685,18853,11416,18114,3201,14867,8160,8660,3124,9965
7794,807,1459,12811,14514,9861,6941,15935,8990,14284,18423,19024,2007,11128,15130
7795,13784,17869,16140,6385,3483,1233,6921,18636,7698,8641,10629,15611,5143,428
7796,8367,2263,5664,18494,7085,1734,7197,9864,16790,6083,19746,16274,11972,9808
7797,17387,7000,15919,8057,2430,9239,13088,1136,9452,7683,10233,8313,6555,12282
7798,12896,1366,12163,12720,7102,7394,5906,6817,18031,2297,19923,4725,1748,8899
7799,19686,8368,18375,336,9549,18308,10683,14843,5115,2246,7453,6815,19837,390
7800,14064,2344,967,386,8341,4838,7037,9031,18985,11931,4930,14765,11153,9971
7801,2466,14623,10522,3589,11069,2301,12103,13424,11526,14233,14245,14140,1155,5406
7802,2121,15544,14959,10578,6151,482,8324,1582,11531,19721,11834,15653,11271,10758
7803,11745,13272,11799,4405,17630,19304,16307,2968,19220,12075,10049,8131,11225,19766
7804,18168,2301,19931,12273,6964,13860,13735,5109,2261,148,11688,16056,3088,13452
7805,12379,12656,139,5541,4896,1394,18364,7189,2489,938,16101,7637,18910,7748
7806,1145,15295,16374,19055,5987,15483,10909,504,16561,2960,12048,17281,5911,11195
7807,11029,4317,7193,15243,3674,739,7596,10618,4262,4465,18419,18908,16414,1288
7808,14421,2466,5645,18314,10040,5428,12290,13319,19281,9165,13868,2841,7859,9865
7809,1218,14882,13614,10461,16673,4443,4335,1117,13601,8186,7697,15587,10571,8004
7810,7785,12380,4804,15710,16733,8772,7351,5618,1126,13335,17860,6611,1759,16836
7811,6321,17894,18918,2156,985,5207,330,17576,10112,16992,5041,2149,8970,16875
7812,5079,4646,13358,13540,5714,18291,1437,19644,5834,18468,9288,888,9721,1629
7813,165,9065,9482,14582,18955,6391,1890,19093,12966,14419,7439,2774,2795,18593
7814,16960,2356,2018,7270,4762,19680,5027,15740,4648,8269,15597,16471,13622,13694
7815,3219,12695,6719,14266,16799,4255,1957,1437,11206,18735,6929,469,14961,15847
7816,9274,14313,14427,6714,13734,3348,13682,10702,9091,978,4336,11023,4449,4273
7817,19130,19524,7544,9351,4050,6712,2276,11144,8437,5622,5758,275,8495,4205
7818,10572,19738,2419,10887,13679,1894,8453,9388,11102,8399,14220,8094,15647,2775
7819,258,8227,9489,4744,11422,19509,16243,5641,769,13047,14550,8800,5074,7456
7820,13119,16843,3535,16948,8660,6826,12694,13224,14037,14143,13758,11507,14641,12686
7821,6656,5522,11454,791,4886,520,18974,5731,4379,13995,15831,19993,9541,15333
7822,10119,12157,3739,10484,2480,18601,4671,1685,17624,8744,10403,11368,10534,13205
7823,11236,6826,19137,17220,18724,7946,15512,6297,6477,1511,4666,5064,14473,13776
7824,6724,10380,15256,17625,9702,5685,13248,18962,14861,19027,8821,11283,8127,7078
7825,13459,16664,1450,4152,15564,9444,5738,3043,4961,14297,5810,3651,15964,9837
7826,19870,4338,3112,7208,11867,14518,3006,706,13544,9033,853,7147,975,8023
7827,650,14362,6284,12986,686,10048,15322,1413,5931,8421,19768,9643,8867,5158
7828,6796,19162,15942,5266,2555,6284,19663,2692,1716,2680,19550,16557,13109,8859
7829,2155,15977,19796,5254,7443,1015,14205,9692,13208,4046,8594,5094,8082,1030
7830,8235,13727,3798,221,16540,1925,15954,10509,12872,10356,3903,3548,1995,18497
7831,3357,8000,9738,3226,18605,8916,5839,16991,3914,2499,18265,3905,17619,3457
7832,12674,8487,4152,19026,3273,16409,15479,17532,1642,18734,13219,14156,9209,16378
7833,1807,18627,17861,19217,4698,2823,11908,15974,4523,4029,5230,8907,9328,4130
7834,8875,350,15189,18590,17532,19097,158,8064,19271,16888,7694,15633,9557,14564
7835,15023,10221,15885,15226,16943,17958,15337,4592,16839,9413,4123,17208,1421,1232
7836,13181,8220,14229,14122,7275,17844,4259,14308,15299,1170,11622,6767,7498,9536
7837,13770,1827,3629,8538,11929,12103,14351,10592,12714,13659,1903,2768,19591,3253
7838,7606,12495,5640,19426,18540,12391,11127,17299,4817,8364,15550,318,19287,8449
7839,10454,2330,4626,5250,3203,12663,3149,14437,11660,18667,6178,14690,885,13128
7840,19394,8043,5028,6307,11459,13140,19137,7714,8815,4016,2982,10470,7875,530
7841,3642,17234,6596,13062,9791,6562,18091,9221,6608,1188,6146,8398,15618,19967
7842,18275,9789,16403,658,19247,16351,2606,10062,3549,4395,16953,9398,4983,19563
7843,2415,19123,12764,12584,18932,15692,18655,666,14945,10325,10868,18960,665,6091
7844,1121,17240,14910,2597,9668,8763,7673,10086,4464,12484,5478,14090,16622,8087
7845,7022,18726,5128,7309,6185,15640,1929,1018,213,18714,17752,10598,18852,4316
7846,6595,1666,12206,12440,14807,10737,4245,611,2693,10373,1121,1102,6622,7739
7847,15218,557,5147,13373,4229,9161,13579,6622,1524,13807,11944,6840,2756,2529
7848,8362,4132,9816,19865,3289,16435,15640,14841,17516,15447,4050,16252,13405,6545
7849,13699,19719,13344,407,14879,8514,8236,18685,575,544,6422,6562,5570,5635
7850,9212,13477,3269,12685,1274,3818,14396,775,12393,355,12343,16655,19668,10690
7851,4310,10756,15796,18403,3661,8181,6372,14930,7832,3256,14580,14153,7523,7218
7852,12628,772,19043,5199,11237,5994,16627,16660,6708,9450,3477,18620,12151,19330
7853,14370,1118,14315,7698,1534,10692,1669,18233,7621,15472,11694,16968,14831,14197
7854,2346,11494,8877,15217,15015,7686,10154,16248,365,1681,6830,8481,6341,5140
7855,10796,3377,17927,188,18930,4738,4578,16203,17971,15332,12315,13801,8067,10774
7856,8289,4541,6896,16695,19776,15628,8612,2098,977,8974,3653,7756,4833,11373
7857,16755,9288,6237,11617,11540,13922,7255,5443,1787,3059,12350,2034,11762,7036
7858,12690,5450,6124,17498,19410,6584,7517,18029,14548,18241,3004,12429,19505,2515
7859,9075,9159,13445,19636,13113,5540,6424,19586,13399,18081,2645,12212,14998,16295
7860,2548,16811,6537,18654,3983,3871,2055,16625,15589,19223,1937,3659,3394,11037
7861,4109,15839,8534,15912,10451,18240,11770,18882,3143,5759,14849,17345,5827,1800
7862,15223,12214,1673,17773,15245,7031,6002,8308,8727,13795,10940,12680,19373,12935
7863,5740,7644,19478,1214,9351,11634,595,3955,18587,10368,4587,2508,17917,9320
7864,17447,14606,8302,17017,15586,11019,8142,9466,10914,14028,17918,1033,17805,5062
7865,4651,4263,19168,8656,4352,10474,14857,7778,4571,10409,5874,19096,11824,1580
7866,8449,5581,16649,16865,2163,4018,10518,3689,9008,19491,15055,4459,14518,6976
7867,12335,4413,19905,15787,1375,3468,1443,18928,4030,6236,2568,19890,16876,6252
7868,2261,18786,12954,18495,14023,10943,14882,5445,13318,3943,10420,11309,2176,4821
7869,9150,1524,7876,12670,3721,8278,1215,1970,2068,7028,1376,6436,2268,11378
7870,1160,2346,4751,19566,5178,19886,7414,6537,18013,10824,5289,15489,11687,805
7871,5661,4633,19343,12140,1389,18101,4706,18839,1064,14759,13333,10134,13898,7497
7872,5941,9257,3348,10922,11657,12103,5014,1245,16336,16448,9017,9731,13044,14725
7873,139,12084,1711,5870,16695,5907,7569,16625,15997,3972,18155,8920,14807,4052
7874,14609,12820,19235,11788,7445,737,8780,7982,1840,1904,17218,17619,7564,10964
7875,9092,5166,2752,19002,10593,2186,17035,19416,16285,5011,16642,15634,5834,7048
7876,18067,11836,4117,7143,4908,485,11139,3336,4895,4108,3234,18579,4246,13667
7877,4935,3495,19193,8345,11530,15271,5912,16657,2351,15031,16355,15449,1120,13135
7878,13980,11115,15628,4294,14819,17524,18507,3428,2441,13393,3042,200,17146,8354
7879,6452,4223,19300,8129,4279,8169,1661,6209,13211,10040,3822,10829,9565,14754
7880,4859,19004,1144,18602,11758,9720,3161,10017,18621,14256,18981,18169,641,13115
7881,15757,4924,7838,9927,14150,14745,3653,12319,11973,13425,776,11731,2778,18977
7882,16218,7510,18031,629,1205,9392,9940,8912,6860,5582,17002,16092,8592,19964
7883,18365,2091,19882,843,13149,5339,14964,18437,10875,3644,1928,16425,6494,16592
7884,5253,11474,19824,820,13025,9467,11390,2966,3640,18334,4433,7905,19794,12056
7885,10414,16512,19492,10392,12238,11767,11863,10391,1004,8274,6364,9870,18534,2471
7886,18502,8443,6999,17853,17161,17606,11617,15623,17541,5705,3258,15030,2721,11844
7887,2570,3582,3056,8572,2330,5161,4643,18506,2031,19368,3688,4706,19518,7415
7888,758,18830,12338,11704,5245,9355,2939,12388,9101,11826,5193,13302,6507,237
7889,14263,8765,6212,7608,1317,2007,4020,9266,3291,15085,17437,16184,6830,11255
7890,15050,7365,18001,10206,14987,19184,7096,562,15541,9889,3914,16049,12499,6090
7891,2222,176,8413,4497,11393,17414,9048,208,1113,6299,16218,4774,1608,10105
7892,1308,3211,11798,7997,695,15999,1230,1255,9048,12628,12557,14248,5338,18524
7893,5901,12124,13858,1708,17449,10680,11377,11359,15965,7219,6464,6467,9957,5094
7894,18717,13712,7434,996,19576,1403,7459,11973,19085,999,4928,11340,13242,17602
7895,16653,12833,11706,16188,11705,5624,7624,18084,16273,200,1165,4819,5638,13599
7896,1020,9074,16671,10491,15618,19459,11523,17483,2735,15120,16720,18694,15651,5634
7897,287,16752,9075,11348,586,15413,17156,17321,14016,18113,10572,16034,100,10915
7898,4216,8436,19162,18781,17943,1732,9672,14795,1514,13832,12181,15566,15131,1880
7899,14387,6506,439,1169,1200,10815,2994,19382,18161,9158,19595,7825,6730,15982
7900,2397,12328,1886,9548,6144,7210,9664,12185,7820,9484,8689,9448,12599,10828
7901,6224,7515,4921,6313,13591,16410,10840,18217,15535,1340,18040,9946,16938,9255
7902,13735,2565,19089,11166,4017,10881,7849,2771,14819,2180,15694,12456,9002,8511
7903,7842,12697,10593,9222,560,11578,401,13181,11449,2372,16964,19682,17349,19709
7904,3930,17411,7105,5427,2088,8969,12704,14247,1462,8231,10302,18990,8902,2366
7905,5409,17369,18014,5098,1018,15881,6504,17929,9669,1098,1599,17563,7746,682
7906,460,3890,19912,13464,5708,17019,15901,11933,19790,19717,16696,17022,629,14357
7907,15174,12345,4852,10842,11348,7031,10541,8979,2057,357,17109,16815,14966,16162
7908,1590,17963,19296,4614,3974,3371,10721,7469,2387,10224,7526,19857,2252,7082
7909,10502,14200,1950,17315,166,17896,11627,9387,4971,9442,3172,15877,11439,330
7910,1101,5565,16881,6457,8551,12589,1596,14631,7912,6388,6728,7488,674,15305
7911,14360,8907,17627,11397,10899,19162,4577,13945,19392,11011,16286,11148,11159,3331
7912,12711,4599,13667,17135,17762,13508,15261,2123,12725,4932,12107,18231,16462,13515
7913,15836,5059,16402,2400,11907,213,11863,19984,3459,17559,1445,18161,2554,4387
7914,16604,11589,19557,5361,6942,12099,13804,11932,9054,7508,15932,7746,11725,12530
7915,8180,9655,16929,4167,5215,13895,493,3165,3062,4875,14473,11532,18402,952
7916,8740,9048,14062,14821,3989,12010,8306,17567,12962,8846,9782,1842,14084,15208
7917,6267,14945,1061,5011,11923,16094,11848,5333,7762,959,4953,12220,2143,3642
7918,14720,13983,9276,416,16022,3106,19042,168,187,4314,15362,2690,6842,8675
7919,5410,1253,13612,113,7590,6337,19897,1719,1600,5639,6021,19302,13942,1202
7920,6538,2289,9884,17782,2462,13050,10567,13156,15544,11028,6103,19999,15591,1711
7921,736,15590,2518,18559,17787,10641,11364,16726,7678,7165,11354,18989,12349,3233
7922,16260,14691,16016,13745,13783,17821,18743,18632,8876,13404,5053,2921,13502,2156
7923,5032,11691,19564,15467,12550,2194,11566,11588,3761,7168,8879,12670,16277,13567
7924,8761,18468,5246,13949,9500,11935,16957,17215,11753,9499,4237,16629,5102,9949
7925,19377,3616,18206,5370,14365,14324,13433,291,789,2130,19568,18152,9554,11293
7926,9393,15098,5361,5306,12171,9975,5426,4215,18027,5502,9967,854,10717,4404
7927,14535,15076,9085,13872,10607,2385,8449,6851,16529,16118,8151,5535,5422,1762
7928,19124,9117,1899,16182,6332,14765,9070,1385,9732,978,18522,12507,3424,7159
7929,13525,3162,14958,12165,5378,7424,10420,16458,4627,14526,6940,3664,1026,4276
7930,16530,14080,10183,15000,2268,11412,13740,13111,15818,13751,14070,3312,13657,10172
7931,544,15291,17133,12858,1145,15258,9108,8002,17037,15416,449,7329,19349,7115
7932,4337,15303,6461,7707,2851,11785,18395,15619,1769,1385,789,14633,17910,13219
