"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
3670,15810,13361,12415,5429,1698,16780,2895,7273,1976,18827,3316,16678,8285,12269,3642,8110,8685,7402
3671,16551,16792,12939,5558,13018,5318,17036,1783,398,7992,12431,5881,19708,5625,11108,2744,11505,12451
3672,8405,2800,555,5701,18585,8929,6257,12693,11263,5114,12595,15658,385,10592,3474,13711,13283,9131
3673,2876,5455,13192,10787,6255,18728,11848,17943,19532,12059,10561,1685,5404,15597,16501,3873,7408,3689
3674,9260,12133,4847,8588,7615,6803,7989,16998,8813,6771,6013,2327,290,19067,1740,14003,7445,4123
3675,2266,14857,2702,13274,1251,12990,15849,16106,19164,5837,5390,8722,13746,12441,14344,3792,19784,19767
3676,11681,7705,9499,19062,13055,19635,2539,655,16778,16432,16267,14471,13457,5912,13574,18408,7081,11469
3677,15874,2882,8531,18159,3799,12062,15866,9656,17824,9668,8383,15002,11418,17889,6844,17752,105,4824
3678,18007,15802,5668,904,1593,7001,15392,19026,12917,4360,9952,13364,4660,5630,13114,16197,18848,10909
3679,13798,18425,13685,8690,9256,8227,14196,12511,18133,1887,14694,15080,14679,10102,997,1455,7916,9325
3680,14510,12598,3709,14586,10690,16905,9806,10375,4325,18838,15652,3342,574,8287,14070,15109,17194,15412
3681,5389,12940,6279,14508,5961,13033,15672,9747,4583,10044,5627,3010,15295,2221,13127,8242,17379,11932
3682,10654,16702,8979,8960,6824,10766,19951,6804,9334,10450,13433,17674,10512,9811,19076,8647,15859,13760
3683,10396,9807,7071,6701,17446,4189,1202,11037,6698,3782,6217,10505,8783,5650,7774,10514,7191,4191
3684,5305,9706,15980,19575,12366,12045,5971,15840,2252,7207,11200,2413,666,18520,12506,4648,11559,9261
3685,14605,15371,17861,18277,2055,19524,2156,9458,10601,1331,9315,4894,12143,2583,13674,6754,7486,15183
3686,16275,16347,3262,488,6361,16617,4759,12112,15852,12956,11453,2264,6883,12990,7538,3842,6744,9414
3687,3330,817,19115,12638,4260,2973,15599,14511,16816,10541,16413,1865,3518,19964,12451,8118,5043,17446
3688,7756,3485,12246,3196,8032,8625,19517,10695,14851,12772,18545,8058,11396,17093,2740,16009,149,13601
3689,2920,3266,1672,1683,1562,13068,4079,1580,11028,2767,15506,13302,18170,18359,7759,18303,10378,11164
3690,19858,4630,12387,16720,811,11657,17145,16702,17041,16547,19529,16909,8080,1451,9286,13487,1468,19259
3691,14181,19744,2637,2732,9061,2726,5017,17051,14606,1204,15296,9950,10408,17300,18328,4644,8013,1987
3692,12199,7852,14143,513,19576,12699,13980,7072,2505,15009,7971,4153,18576,16034,6468,11974,5805,18110
3693,1204,18504,13593,19564,2482,3619,14695,5801,12788,18027,4515,17107,12776,10622,4149,15726,5602,11093
3694,16878,7679,12992,3998,18521,11735,12562,12861,4616,18292,13015,295,1240,18471,8679,10672,7206,5305
3695,15722,12668,19061,12853,10408,541,7131,11381,18663,13047,10770,7032,4147,8665,17250,8940,1372,9130
3696,3802,1878,5904,10021,14374,16103,5449,3475,4080,14624,5337,11771,9065,1180,14707,586,1939,12999
3697,17758,5213,4271,14154,12168,12639,7769,15199,12855,16539,10304,3282,4313,14441,402,17131,1816,16980
3698,15109,12051,427,3915,8247,18339,18881,2477,11774,10206,10286,17201,6700,16182,612,8547,1346,5598
3699,10229,16118,2683,12107,5036,3850,15816,5571,3701,10483,12546,8161,7828,5911,19858,1179,12128,14536
3700,16794,3242,10420,3057,7715,18762,17244,15296,8331,11134,13784,15943,14477,14956,17069,1478,7914,9092
3701,9602,16247,6115,17673,14470,11531,12926,13394,9825,6108,17867,11663,9224,11835,6228,17757,1609,7912
3702,17636,12209,13251,5335,12214,10384,2530,5756,12978,873,18293,4979,12797,14650,16872,13952,18510,2801
3703,6681,11066,16509,13055,17668,5163,3175,3283,7218,4357,11996,7179,5820,16796,13951,7134,12397,9246
3704,12046,11949,9745,18738,18278,14891,2627,7375,1291,9233,7596,18092,18696,5725,2237,10570,7703,11620
3705,993,1999,1560,252,3138,12057,2951,4673,8499,17827,18708,8044,10032,8458,2180,3073,19322,5206
3706,9154,7599,6640,10444,5308,13940,4275,1440,6436,6298,18882,15333,12001,7085,1214,3739,16033,11182
3707,9310,1039,6820,3938,8019,2224,6953,2968,12494,13547,6747,2245,13594,7776,13223,19022,11575,17889
3708,6226,13419,18833,7298,10292,1411,331,8356,7315,15512,13826,8518,593,19618,6168,18338,776,19709
3709,12978,354,11017,14769,19256,723,10571,19554,8496,7801,644,16744,10181,8181,10695,4650,16915,16555
3710,6063,7508,18015,18813,19425,12885,7929,16739,16903,11885,13743,19132,4852,19384,11765,6794,1594,19617
3711,18338,15620,5590,18321,5239,13001,3746,13202,11656,12241,13977,19732,904,2047,19720,11967,13493,2370
3712,4576,11679,2715,10610,11300,212,12864,3126,13409,19478,1901,14038,14888,9921,18758,147,2577,1187
3713,14780,15705,15396,4902,15108,7091,18419,4573,14561,17439,12389,8107,3861,9504,6644,13559,18304,12398
3714,447,6132,6733,10277,6739,13149,16819,10759,10977,15677,9482,14116,16961,11022,17548,5160,13886,17276
3715,9911,1111,4936,3446,3158,4050,12656,11764,1150,8490,7680,18242,14822,13449,2048,6552,16808,6552
3716,3764,5955,9007,2432,17990,8782,12296,19135,11262,15213,5157,14149,19043,16810,11075,4135,18593,19020
3717,5800,1614,16139,144,6788,19774,13060,3508,7859,7438,11557,18324,2820,1300,11097,10292,7326,16342
3718,4359,10568,9487,13094,8075,16710,12745,18431,19808,19932,3032,12356,13561,8767,10833,14332,9432,4614
3719,8001,4388,19218,6117,19487,10543,8750,15798,17496,3289,3146,5506,499,17043,281,16719,4984,13290
3720,6549,18258,3478,16320,6222,17832,12139,1539,17293,8203,19918,7323,6096,14862,11882,16891,5295,19261
3721,19317,16827,10819,12267,153,1661,12596,2447,18818,9409,17782,9070,5613,19933,6265,19211,10896,10998
3722,4506,6295,13565,17001,5071,19665,278,19001,17561,9051,16196,2871,4521,16033,552,10225,245,8972
3723,13863,11370,16193,11097,15110,16399,13565,233,14668,2298,3785,13425,2629,18736,9327,19598,4017,8832
3724,9968,10637,18933,1279,13322,15531,8674,17428,15560,2284,6788,19299,10295,7481,3667,1640,15502,13597
3725,12397,19994,1681,17575,7638,11094,10931,17366,5023,17022,4165,18043,17100,19099,12330,9997,12807,8543
3726,5567,19529,5302,10187,12379,3409,1177,11277,17771,4207,5552,1046,2638,2018,5410,9868,837,6695
3727,16522,6486,16697,12162,2175,10779,18880,5011,16054,8504,18876,17630,13917,15609,13074,3353,19016,4926
3728,12711,18005,14976,8902,2265,18593,10277,16044,14170,14095,11295,13325,7912,5026,18614,7370,8455,19203
3729,16915,17789,13347,15191,2590,15159,4032,18495,6604,9426,11174,3325,13286,12488,17090,12581,7522,15567
3730,11924,837,1057,19011,5793,18802,10325,1904,2240,7448,14604,2860,11493,16295,2740,17625,11338,16326
3731,14102,5997,12909,11966,13507,11051,15850,1049,8967,10417,325,6427,15464,19405,5963,10270,19249,14708
3732,13228,8943,17290,3029,1696,19162,17958,2399,5965,805,9250,16692,1057,12792,7958,9500,6042,6682
3733,5684,7841,6603,5941,6907,18225,18361,4552,14086,1190,17426,19107,7827,12897,4160,10926,10400,7563
3734,2522,4782,6011,7197,416,12680,19081,3641,2054,12477,1957,17273,19988,16066,9041,12571,7888,2587
3735,17530,3831,9421,10142,1765,3145,3023,18869,8669,3449,13471,227,13198,2344,388,10509,4592,11724
3736,13755,10314,5033,881,19156,6142,16553,17967,4825,1026,16808,7043,8894,1380,13152,12457,12876,14211
3737,11211,7701,16823,18110,10632,13914,8460,3339,2102,17285,11689,4744,16805,12452,14742,1976,6697,2807
3738,3191,12289,2883,13820,18036,3088,15176,10239,18716,3555,4367,5243,11141,8590,17985,4052,8485,1457
3739,13195,10840,3270,17563,12176,16445,6277,11803,7304,7050,2127,10032,9192,1623,6146,7801,10659,2808
3740,10131,8541,7307,3296,14957,19243,830,4621,19365,16939,8251,17887,15943,5275,8605,8655,8322,9767
3741,6058,5378,1350,8145,13633,8281,603,232,4806,11037,12207,15667,1756,17989,5795,11668,6353,12845
3742,18778,2967,10558,11567,16399,17869,14218,12515,1929,8405,19953,12906,15664,1271,2460,4963,1195,5731
3743,4477,6955,17259,17199,7154,10411,9897,166,15529,12281,1699,19557,13088,14312,9686,17878,14683,10015
3744,19500,4767,5067,16642,7356,4125,19367,4934,8933,14699,3586,10759,14339,10026,5578,3247,14330,9317
3745,17204,18058,17475,16689,16872,18824,7753,8609,3497,6029,16318,10282,9847,7018,14508,922,5343,13937
3746,11612,2149,11459,8342,19859,12745,11871,19493,19472,14012,9953,5776,18290,15226,13000,4179,17438,13985
3747,19546,5091,13703,10562,19312,15306,16746,6017,7544,18820,17513,6201,15351,672,1736,3960,6639,14709
3748,18338,3888,3976,18971,18420,2576,14157,3361,11620,5686,12810,15939,5259,5169,11218,14402,6562,6848
3749,3666,5150,9159,8604,19808,2903,197,13981,12215,4818,13651,558,12727,12886,317,15387,11054,19708
3750,2145,2904,1164,19609,11980,6896,4868,6703,13053,1564,379,6121,5741,17750,9229,6575,1275,9324
3751,17211,7821,9592,17068,18171,5472,17560,1501,19844,19522,15453,16542,16623,6724,1619,11987,654,6165
3752,4838,19665,17472,19268,17628,3413,12517,1769,11047,15105,12944,2692,10607,7229,11308,18402,16839,6056
3753,10468,8692,14234,19527,1588,8826,14146,1554,10463,2710,747,2496,14503,10319,18019,9364,4525,2870
3754,17554,4613,19536,17082,16784,15609,12986,11992,5994,4827,3379,17233,15207,4646,14190,8544,6441,2298
3755,7533,684,6293,1114,12229,7521,1870,6297,2392,8305,10867,19712,17785,8148,6542,11155,19390,707
3756,6756,19707,9381,8037,7815,7008,10813,3148,7193,6958,8026,6563,6235,16210,3277,8761,5951,6514
3757,6473,6537,7357,19527,13449,15602,18092,16699,5820,839,1137,17408,17428,7717,11244,7401,2052,19501
3758,4395,9680,15524,9449,7796,14211,16158,13499,17744,3554,11997,2815,17017,15268,16211,14789,14059,15285
3759,2232,371,9310,13041,11131,7261,17487,17929,3092,4608,9537,19029,5469,19675,10925,15164,8189,8555
3760,14499,3284,4476,575,7401,8847,1111,4438,14906,801,2040,17724,11323,14394,1816,6826,3257,2006
3761,10925,17758,8552,1685,15782,13733,3014,3478,1050,19221,17629,3710,9551,894,16408,1462,17018,16765
3762,9360,2615,8968,9228,8119,18287,4333,1985,10509,3629,10456,4387,4659,5242,889,18920,10566,17909
3763,19416,6828,7262,7100,13624,3547,16288,9986,12535,16277,15865,17979,16341,1055,1090,6235,12437,2177
3764,2950,18499,18263,6631,7757,1330,16103,15520,3035,2192,18145,17587,13735,5950,1362,7437,9838,18802
3765,4510,4111,1730,13284,9991,13825,9000,15946,16171,3940,6446,8578,18469,1876,14456,16724,7430,4453
3766,19119,12538,7910,6696,7018,2847,4192,6957,8656,12066,17709,16769,8403,12112,15898,10071,14814,5719
3767,16970,6082,10552,9504,1812,19831,9950,13546,14153,754,13372,3721,499,16108,19891,11797,15672,7909
3768,11140,17657,18308,19493,9135,10891,13359,4312,8108,7658,985,3336,3431,1275,14714,19341,4056,17610
3769,8300,4446,4446,9489,6676,3731,13534,15152,17079,5780,11215,14202,1277,2321,17589,9318,7817,16770
3770,16733,2213,8311,11409,18888,13333,15256,12816,5371,6488,19193,18599,15537,13815,15928,19381,4390,12027
3771,16179,19308,717,10189,6236,1747,10052,6891,18706,909,1633,7314,5776,13814,11022,13652,1272,197
3772,10932,6398,177,2176,4384,3818,13444,3011,16960,18224,758,9650,19978,2339,16080,18448,8615,10111
3773,11031,762,589,1870,3423,9922,16024,13366,12792,10414,1244,5288,17251,1996,19420,2033,19674,12676
3774,6853,1524,14260,3323,13211,1329,17132,9143,9952,3165,6859,12471,15319,13208,12197,16626,11180,9941
3775,7696,15315,14767,19924,12377,15789,13111,4798,16779,13904,10554,2927,9638,15337,10559,15664,18857,18723
3776,12160,5638,10034,5174,4572,19644,11317,16012,12313,16383,1688,14146,17332,16397,15038,18543,15236,9679
3777,1719,18010,1956,4271,2833,10441,809,19428,655,6226,11240,12723,9799,17473,15156,8748,1252,19446
3778,7165,7949,7750,15334,12463,5108,17074,5312,14905,14033,2992,1714,15066,10643,9952,14420,199,8531
3779,562,11528,19977,13629,6087,16280,574,1829,1753,17438,6352,5987,15696,19549,7877,2155,4039,18916
3780,13337,14421,7220,9490,10049,5589,1252,12659,11177,18028,18667,7014,10412,8515,19882,11739,5825,14669
3781,9856,1312,17312,6398,18239,9004,8589,1425,10653,13204,2454,12909,4594,3420,14391,7270,5535,17622
3782,4077,10281,17584,19142,9572,11399,2559,508,16023,11288,6154,9232,17175,4288,14746,5836,9112,3907
3783,13986,5030,7948,12094,5952,15860,1814,7285,16256,15305,8927,2985,17556,8555,8216,535,3669,19658
3784,7701,8240,196,18211,12341,13786,6943,7881,10732,5395,4798,14999,11096,9465,9208,12310,12618,6003
3785,5529,11801,19174,14508,7699,2749,14775,13763,397,17676,8199,4404,10983,16843,9512,18266,16158,18188
3786,19506,9999,589,3163,2815,1390,18455,944,6760,4399,2511,15558,12366,16428,12351,15415,5926,14080
3787,6830,1271,8593,12027,5056,10868,3192,7887,7024,1573,12277,2489,2357,13204,16003,9786,11294,14955
3788,12901,9236,15987,1722,14440,17574,6651,5181,15535,14007,3084,5458,7072,7208,2092,5625,14334,1955
3789,14014,7524,18844,9435,17658,2425,1514,14506,14969,16031,7339,3085,13389,17083,9208,6032,12990,12033
3790,14012,18703,15853,4780,7899,17285,10197,252,18811,9926,12270,9329,4990,12370,11627,9514,4694,9998
3791,3697,16339,1090,19536,15211,17798,9817,15353,3851,3097,5334,13555,1546,13504,17892,13759,440,18511
3792,5120,14666,11114,3144,3293,16852,15607,19959,15364,13980,18351,12235,13748,14136,9833,15543,117,4352
3793,8440,19019,11096,7764,1813,3653,5754,9945,14609,15581,5175,6479,15814,14966,14042,16472,16949,16230
3794,4422,1904,6574,3591,10153,177,1841,3354,4909,19746,7591,14285,12998,7355,8365,1817,13334,14780
3795,9007,12121,18753,10764,2426,7980,5420,15902,16084,6767,10588,467,19889,17622,8752,11947,19502,15868
3796,6146,11303,3648,11598,17399,1174,16977,1744,7435,494,16748,7309,8765,18643,6490,14709,9129,13886
3797,17850,11259,3888,587,8555,17704,2574,10467,15881,6889,7474,9333,165,6402,601,596,12080,2465
3798,2251,9232,17990,19594,12912,599,17324,14993,7144,9588,17707,3798,570,1542,15454,3174,4871,14974
3799,9419,2136,5259,8214,2886,2994,11326,17067,667,8308,1419,17477,5114,6714,3873,4492,4187,5084
3800,245,6473,13236,2841,13468,8319,18547,8501,12907,7490,7466,11169,18330,1398,1788,11382,7186,9632
3801,2850,18658,1345,16118,11623,6015,4572,4536,19385,9444,9095,2098,17989,9020,7653,12056,3878,13980
3802,6933,2214,1580,4044,12451,13512,2086,15128,11128,4022,19548,3921,12471,11647,414,18003,14040,4908
3803,15363,1389,17950,8605,6114,6995,4995,19049,17647,2654,11627,4618,1852,19528,14470,1999,14433,5463
3804,17534,11790,1703,11216,18456,1101,14329,3944,17454,8716,14718,5486,7584,8081,1930,11313,647,17362
3805,10503,5087,1048,1589,4990,6846,9821,1519,3629,1997,13929,368,13538,6143,14885,9699,6201,9685
3806,10122,10693,2898,8466,10002,8860,4202,3418,16804,3870,18084,10081,681,8285,7358,14785,9479,176
3807,8118,10441,16899,7544,13201,4588,10444,409,211,685,9179,15200,6479,11265,2294,17039,18874,14783
3808,3520,13365,14296,10433,14694,4814,19215,15443,10025,18842,6745,6755,18685,8551,320,4718,12226,9010
3809,1021,4410,14614,11788,16700,17551,2056,13059,10288,15743,8825,8068,18293,19176,3219,11857,7974,9916
3810,1629,8088,17068,15977,11624,16775,4570,17619,12323,9619,12033,8020,12347,17862,13149,1838,1116,7241
3811,3660,2088,12729,8209,453,19886,307,15004,15490,6178,7072,14606,360,15666,2338,15778,2229,4500
3812,19974,11769,13448,2419,15893,8341,4188,6518,3884,4672,807,909,18773,4766,5497,1652,7496,18700
3813,14710,2737,9066,234,14402,18073,15809,11187,15048,12319,15630,6256,8150,5220,10014,9431,7360,12399
3814,6096,7850,4690,1014,17897,17904,4935,3313,17062,8422,11659,151,18240,1387,19386,5572,18402,15533
3815,16771,4010,4011,2825,4222,10778,18253,6670,709,14585,15242,13008,8256,13293,8914,5598,3530,16242
3816,1599,1969,8653,4659,16334,13319,15661,9516,16024,5247,18593,6327,17703,17344,13462,7386,8063,2574
3817,19524,12589,8966,982,4342,3145,19864,18480,4532,6819,12104,7055,17400,13934,17817,12577,3829,14730
3818,16062,11803,1475,11174,17229,17458,8967,17385,18118,10288,19916,18978,6465,16111,19306,12567,16152,9273
3819,17860,1393,11268,7597,13383,1147,10944,3912,4145,3390,3667,10621,15967,14541,15112,14688,6342,12035
3820,1246,1068,8419,7490,12949,17638,16949,3643,8527,282,2563,10441,13058,13897,12315,6001,8581,17371
3821,10500,533,1085,8645,12871,5050,12836,15814,3549,11537,5577,15960,12193,2405,8421,424,7233,3699
3822,2312,17802,17043,18775,3014,3323,7141,547,8277,15701,3906,17540,403,11149,1999,19585,13507,11497
3823,13537,4469,17649,1779,15240,17327,16372,17186,7869,16487,2550,13630,11728,12263,7715,10694,16225,17551
3824,13651,17696,6859,1881,18819,13469,9500,4955,18976,3669,19955,19149,643,9433,1259,8119,11101,9604
3825,19282,17164,16947,12345,1446,4203,665,13785,9798,5266,13181,10376,1274,15290,4801,12885,12408,7689
3826,18455,7526,18239,12138,13452,12180,1474,15305,18357,9339,8041,6080,8976,15289,9492,977,12775,16244
3827,4988,11545,3570,3922,18722,5590,16621,9771,19333,7594,19664,19983,8086,7381,2713,15946,14634,13887
3828,5083,9615,1962,19045,1968,1325,7062,10856,7691,19842,19699,2135,2066,3859,15522,12974,5956,2505
3829,12268,16880,1043,10881,602,9789,14118,18912,16143,14811,426,8002,8760,19890,12981,2158,15858,2095
3830,15334,5826,11860,10715,6192,5697,2756,19319,3921,6214,7441,18790,13141,10953,9660,5901,137,5208
3831,6442,9913,1334,13433,10803,13451,17662,14333,3575,17359,5141,8074,16041,14966,13002,14297,6963,15152
3832,7359,8061,4177,18797,1691,18523,19944,5253,2707,11744,19114,9925,19218,1063,4668,16934,17167,19191
3833,894,1590,10017,18454,16556,12176,14199,17063,13719,17573,1693,4182,15745,7534,9924,16595,19147,6878
3834,17055,7608,11051,3965,18140,10764,18937,4217,16954,11548,9151,7698,13839,5501,18558,16810,14322,15670
3835,2718,2159,9226,19622,10744,18369,15709,9770,17324,18953,10022,9537,18398,17674,5311,15358,19847,13197
3836,15633,15375,7078,13378,11559,16529,3726,14617,7988,8458,16500,1094,500,6154,12952,15451,2630,100
3837,2687,18087,5786,9513,4538,5033,7028,10720,5309,6644,16613,13885,4989,10620,18845,4895,18974,17254
3838,4087,14731,17543,3613,1614,19942,14214,15471,8456,6013,9189,13374,15793,18645,986,14098,15423,4921
3839,1008,3462,4691,14785,16253,8186,16581,10178,17737,6572,14034,16933,1456,3867,624,11519,15027,13482
3840,15223,14651,1608,15330,16841,11475,6094,18698,5845,17387,12985,18053,6166,12533,4616,13822,6064,18859
3841,11397,19192,13298,15184,12283,19816,3922,9333,1141,12173,1820,17777,15798,4172,15173,16669,568,15317
3842,9766,18466,3031,10677,19128,12807,188,15815,8219,6990,16450,5876,12093,8121,17810,781,16444,15329
3843,2501,414,10727,2059,4000,13945,7448,6134,5050,18990,18534,5121,12573,4246,19377,1845,12914,16036
3844,9458,3972,9746,3184,15969,6388,11801,4401,19572,3311,18942,10786,5424,9512,13002,6108,9252,16030
3845,5806,8192,11315,19111,18999,2372,17859,15709,3500,15853,4672,9166,7138,17384,18632,3258,2251,15681
3846,595,4406,11242,8132,7012,7749,15228,6837,19961,7156,13845,1181,17578,2790,6595,3882,19939,10736
3847,11548,16374,15996,18838,1383,7783,4182,5194,11104,12960,17018,7841,10412,16084,4429,12476,421,10212
3848,8877,13918,6455,18618,3155,12517,9179,7472,10322,18263,19060,12917,10328,12740,11603,4187,4320,16967
3849,11377,11016,7691,5634,9235,14157,13974,5409,632,18389,941,11498,15057,13766,3772,7622,11145,13916
3850,8745,7708,2426,8078,19878,6623,7953,17733,9566,139,3254,210,15661,9795,7579,3337,8915,5953
3851,2567,18688,13416,3304,1084,13232,13491,19737,1316,3468,13638,14541,7300,6397,1498,15829,6710,16114
3852,3047,9134,10348,2559,5897,19001,437,10147,6331,6573,18086,6848,2784,13043,18254,3316,19098,7997
3853,14492,19398,818,17232,5713,7230,4110,13619,4587,11199,17030,18701,4813,7329,12984,3962,10723,12564
3854,6008,5261,6567,8380,12849,1215,1528,14432,17773,1873,1572,5334,15577,3183,815,12963,8981,18788
3855,5154,12548,5622,8576,2767,10169,16561,10465,8727,2300,14622,5739,11915,11736,15473,9142,3763,19836
3856,5600,18601,13906,19563,16187,6301,17108,3327,2950,9625,6801,16606,19411,10550,18329,13075,7802,13970
3857,19323,16633,5913,17574,6508,9415,15037,2120,1562,9324,6986,586,619,3485,13132,6015,5435,6007
3858,11579,927,11105,2772,2102,9057,7279,12661,776,3982,6305,17805,2329,4205,4377,17896,19444,7520
3859,6331,17092,4779,10325,8233,4503,6225,19131,12146,18293,4871,11597,13294,2101,17356,9700,2731,6489
3860,18904,2025,17867,564,2618,14206,4126,13373,18473,9822,7343,14038,16989,9558,5227,15305,19811,10123
3861,15984,11262,1196,974,9757,11489,10979,1046,15676,15310,13363,7937,6108,8452,6079,17588,7405,7642
3862,6117,6500,2749,3876,8362,216,6891,12694,7273,703,7664,4973,8304,11805,3037,2122,16334,11442
3863,9154,5103,4257,10440,14866,6839,19665,19229,7025,1539,13585,4757,17297,2759,17328,16760,3360,287
3864,1805,12586,6800,10073,17765,2173,14266,10570,3626,19314,19450,5457,11255,1254,18247,19659,14109,3698
3865,5931,9717,6821,17176,13501,19842,4435,15789,4721,17183,19039,9104,4716,2568,17128,15179,3916,11385
3866,5322,4787,1838,15100,10836,5745,18951,11703,16545,2071,4174,9357,15182,9073,8247,7495,3077,5312
3867,12903,12760,12354,6030,9760,6390,1734,12020,19181,14900,17400,19018,9744,4835,10484,14940,12209,11010
3868,18878,10703,17896,6674,4984,15603,12791,9255,14347,2578,2561,18218,15842,13775,9894,10371,15545,4101
3869,10728,13136,1911,15222,15607,5262,13615,10145,16961,10635,14111,12076,2946,2793,918,11295,2159,4199
3870,393,1050,14457,6231,13524,5537,7183,3100,6552,14186,14913,12915,1044,13541,5059,11012,14436,5789
3871,17770,13210,16595,2644,1479,12932,1422,13066,13122,4935,9732,10710,17630,15501,16672,14196,15495,12168
3872,12490,18293,16755,7747,2377,17030,11876,16383,3796,12092,7221,16603,574,17436,4033,11337,4649,2152
3873,11349,13796,11802,12170,9843,616,11862,19682,871,10858,7140,2597,18169,5873,14646,12290,13413,8208
3874,15607,354,7059,14640,2874,1621,19492,18086,10382,6831,12890,2974,4559,8573,16704,12482,11669,6649
3875,17839,410,9378,17364,691,18901,9350,17423,109,2059,13746,8261,16156,1436,15733,7243,5110,2786
3876,5461,7171,317,18490,15308,18270,14550,11463,16693,11800,16576,10305,13084,12167,9894,911,19405,12331
3877,13101,9417,14380,439,4942,16657,10317,14502,13253,12864,2033,8466,5061,1133,9966,11639,11143,19948
3878,13685,2808,11392,13691,11578,5536,1664,12531,4646,19072,1032,7067,16008,7432,17907,11572,6803,15424
3879,14547,8932,6159,10977,2509,12500,8237,16580,11357,2720,14046,10231,9973,10235,3566,9955,19007,18492
3880,17217,19137,5500,12160,7957,15490,9179,6515,14907,4170,12730,6863,2714,18642,15154,17599,8136,1412
3881,11104,8246,7001,5732,1986,10939,12341,19896,1803,6290,11554,19342,10315,719,5573,19263,4361,19158
3882,8173,8266,15110,9402,10062,203,7707,13940,4046,14860,13480,6909,967,5686,4938,17837,844,1698
3883,19381,16410,2431,9619,1852,15996,11674,12997,7998,10204,6395,9578,7268,14190,19055,17808,13592,16280
3884,15028,8369,6572,8967,15850,14670,5015,2127,3466,15396,17044,5684,18210,8511,17089,17437,13740,5992
3885,9046,12460,2984,6856,19524,15531,13526,13959,18560,2645,10095,12076,6576,13646,12147,19579,8724,19958
3886,16417,17024,1421,13267,19206,9899,2735,8320,19266,3355,8437,16286,1245,15728,16391,12359,2704,11061
3887,14248,6202,4848,380,15421,10372,12577,5156,19614,1989,19859,12237,18494,13429,19196,5428,14438,2785
3888,10835,8811,14529,18432,10962,19612,16858,8434,13630,188,1467,7629,5545,13243,10231,13404,8345,11858
3889,18256,4579,8570,5895,2150,8709,18158,2866,11320,457,10090,1019,18950,2709,19286,19998,8649,12361
3890,6347,2095,6364,16652,8047,17755,12063,5014,16133,6281,17840,10890,13315,3245,2261,3384,10836,2482
3891,3044,11224,8187,18917,8233,3968,16977,7468,19712,14410,15109,7064,1448,8018,15288,7361,5856,14684
3892,6405,9769,15648,11997,14725,7043,7396,16524,1124,15199,10758,9383,7265,19053,11455,6995,456,9173
3893,19697,11911,3568,3827,10405,5263,11289,8665,18095,2350,5116,11414,14825,18939,13168,19924,220,16070
3894,1186,9001,18289,10483,258,18928,3741,12349,8625,3208,9477,5253,17090,661,15379,19032,9020,17833
3895,13722,18025,15555,8206,14374,3725,13871,17139,13737,12249,6534,15123,12473,14855,19427,2055,15274,2454
3896,4376,10766,17965,2821,8690,18722,15632,758,13401,8567,5073,15180,18568,11227,15917,13155,2398,16256
3897,13722,16434,17976,5000,16765,19732,2565,1489,9951,6408,6530,19177,17423,7275,5742,15866,13725,11387
3898,19483,1171,2496,1955,1950,9816,19235,12207,5921,15450,13628,1673,6682,19160,14181,12825,17808,12461
3899,16645,17773,4583,10398,6068,19689,10595,10372,17031,8226,4555,19526,12814,12607,8382,11507,15448,19555
3900,3042,2258,16700,481,8330,6947,12757,1214,19944,3214,3058,2831,11958,11674,3879,9705,6799,6649
3901,12479,6322,16980,16637,7476,19614,2510,2755,19879,16943,11241,18626,2072,16879,620,977,4384,3759
3902,8977,17648,6842,838,16258,11131,15364,7072,5184,6131,15352,18171,19117,10054,4715,13333,5722,19034
3903,17957,6599,16017,16762,9876,4860,13262,6377,18401,18884,3627,19684,10880,5739,14402,12775,10120,19139
3904,493,12594,709,1665,18952,16504,1208,8162,17509,19024,12071,13635,10470,15271,19822,11816,4593,7960
3905,7065,15557,1266,1824,13473,11913,15121,3358,1169,13221,9055,18635,1972,8149,1348,5987,117,12372
3906,14509,7910,1981,17153,13387,14681,11413,18944,5592,2753,8360,1325,3750,11971,16864,15303,16024,19897
3907,14606,19712,11722,7906,16777,16528,19142,11836,12216,5413,17971,15721,3573,9752,350,1855,18440,7867
3908,19797,16224,15812,5194,1211,11118,18996,13977,6261,6293,8008,10186,5303,15031,7283,5157,6513,12982
3909,4037,2294,301,16569,6957,8765,7505,1733,6887,14922,11259,8208,4594,12543,9858,17091,7524,12789
3910,16832,19854,19973,4252,9553,4939,5831,4449,9294,2850,7266,5290,13730,13156,7503,16331,18979,12797
3911,12513,11164,14662,10604,12938,8532,7555,9876,1091,19866,14962,15222,3625,2570,15143,3176,14899,7328
3912,3851,2027,15062,7151,2232,13119,18666,10421,6487,3452,2299,4175,5902,3959,10119,15858,17816,833
3913,4732,15103,5167,11356,4687,17545,14535,11916,9407,6910,3710,12211,19721,9979,7273,2373,9681,16508
3914,8893,6195,12229,5830,1747,8626,6578,13500,14657,19861,3987,4174,8497,6467,17774,13374,4654,9012
3915,11485,4013,12759,2555,9490,13295,2158,8517,17882,5923,18373,4453,1794,15114,6858,11050,11432,2356
3916,7011,1246,3214,14316,498,19131,3130,1606,14979,11522,2532,6676,638,14214,1888,17193,8023,5969
