"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
6044,17403,14991,16611,8184,5892,8966,9278,8903,4879,7420,11741,18184,7291,13477,7402,5129
6045,14192,17910,17149,6014,16868,4973,455,17277,13875,8867,1887,8406,11943,5523,19971,2804
6046,9285,7386,11486,13665,8464,10731,5107,7461,3105,12588,12555,19308,17841,19313,3087,3484
6047,11386,14474,368,15777,11521,2511,6017,14754,18506,16923,7996,6974,3888,18563,345,6625
6048,389,16013,7848,17904,14539,3224,8790,14822,15412,8089,9027,15426,3366,12439,11099,17266
6049,7365,1992,13543,19144,7498,5798,19182,16901,1174,18098,1800,6075,4350,13637,8479,11926
6050,3321,13893,10192,14375,1780,19688,5715,8145,8703,16997,17815,4500,7802,14154,18881,11428
6051,14421,7809,7206,1043,18685,11150,16016,7990,1975,8845,2107,14027,5504,7716,1440,18791
6052,14930,13189,8881,7299,14837,14376,832,9623,2108,5512,664,17268,18610,16653,8291,1182
6053,19262,18041,15171,11581,2565,9106,13241,17440,1513,16274,10455,684,16092,11985,19066,1379
6054,16347,13500,8643,1061,12753,16357,10839,4689,5419,10321,12164,19247,3683,19557,338,4968
6055,8517,15033,18622,3138,10190,540,12439,1627,13701,8057,19349,12735,14022,18671,1016,9834
6056,8772,16779,7501,3947,16874,1604,639,12318,8758,7490,5937,2361,17790,4820,6968,951
6057,2669,15043,1864,15047,363,9155,9590,16321,14476,18124,10999,19189,5563,6525,6613,13491
6058,9188,3081,8483,19128,3359,18000,13869,12001,5922,3966,4825,19134,2449,18858,2771,19574
6059,12295,19197,18556,5145,17984,17806,2122,18478,15026,7574,1467,2746,9013,11388,9806,8249
6060,8591,16949,2115,3467,13525,6075,11636,14009,11269,4603,4402,3556,18412,18680,11186,398
6061,2232,2150,12376,105,11326,106,11674,9652,10082,5821,3289,6171,4284,1744,15483,15653
6062,10655,8561,13312,19972,11868,6512,15403,2565,7241,15162,10433,13978,12072,4907,18821,16746
6063,12432,2200,6452,4126,18724,7464,12521,16652,6027,7157,5119,12704,19032,9556,16365,5953
6064,12603,3043,19303,4539,9287,13487,17465,15109,12510,13535,4254,13600,12414,6055,9437,9412
6065,7905,2588,4549,14890,619,11935,10341,11607,13023,13023,18432,18691,8549,1230,2032,3024
6066,9579,19101,4655,7546,10679,8774,5792,15534,6124,702,3934,100,15383,7089,12009,5240
6067,19599,7866,905,7222,19188,1201,2874,1288,6891,16135,16435,3573,4790,10484,13987,12925
6068,10531,12814,7357,6522,12919,4806,5930,1443,5611,19328,765,6926,18216,18976,11347,14947
6069,16159,4377,8899,4726,16626,9801,839,9367,3461,5159,3251,13714,10258,13694,2722,4845
6070,16412,12228,10628,13671,18974,14866,3392,13051,150,13643,19813,18818,1774,2391,15512,13058
6071,18283,12152,2297,18702,8287,6741,6873,980,15328,8463,16421,15526,13126,2282,5116,1015
6072,12046,9907,7440,4448,1702,18566,8251,11596,12151,5855,7663,18350,8768,14962,10549,12866
6073,14919,12561,15683,13711,14218,1851,5252,11963,19895,4969,13505,7050,7926,19116,8429,13704
6074,4776,638,1839,9835,7461,4008,17947,3629,19219,4469,16462,6838,2003,15540,12332,6611
6075,2589,2228,8969,18238,7996,5784,2940,18203,8218,8024,11748,113,9536,12752,19948,4245
6076,1728,15580,15548,6836,6727,13236,17441,13184,13217,12295,6654,494,8685,17635,7842,16134
6077,17277,10056,4004,1843,19085,5209,19972,10180,3253,138,15865,13003,1022,15853,1917,6061
6078,9446,1660,8182,1224,3739,12783,14175,17488,7729,3969,13464,16663,3585,6012,6067,12500
6079,7143,18322,16644,3229,7138,16633,7534,12295,1596,12511,11481,13299,18902,17634,13955,1957
6080,19513,6926,632,17119,19293,11159,9400,15080,3885,14877,8536,6522,10635,10570,15123,472
6081,17459,14487,2011,510,6160,1020,15904,12228,9234,2518,4552,10781,5125,8205,17214,13667
6082,4589,6451,18336,19373,474,3404,2561,19094,18808,8436,14853,11389,5258,17910,2015,14059
6083,1516,18550,499,11415,5425,14805,14299,14255,8567,14612,12103,11390,2972,847,13229,2978
6084,18247,9546,10719,11104,3065,18801,4294,12932,3230,19143,15767,859,12041,2310,10769,18693
6085,19282,5858,6535,2343,3950,10004,137,15697,10894,8311,1999,16326,11320,7027,9570,14098
6086,7636,8936,6701,3247,15696,9883,8078,18224,6824,18988,716,9832,1842,2060,8250,7011
6087,4752,3791,6418,17318,7016,14336,7140,4108,2684,14848,104,8099,18929,2576,7722,5264
6088,10779,16788,8512,19568,12588,17182,8903,9615,4305,9198,8312,18868,4047,7906,6549,16118
6089,8561,690,18849,7348,1494,1031,1389,5242,8951,2830,17133,11589,13221,15777,7848,9752
6090,697,1903,11728,18505,15973,10879,4675,15466,9834,9618,17958,6149,4653,13309,6676,15414
6091,7362,7968,10875,9205,2357,8350,5614,3730,15543,10632,18710,9296,8739,10508,9811,15514
6092,657,12547,15301,8174,9964,14387,16682,14225,19167,2775,10837,11849,5965,705,12579,7697
6093,6489,19187,3998,7101,5041,1707,18658,16964,10677,515,6658,2794,3852,18289,18363,13722
6094,9381,16142,8648,17114,3067,8943,4530,379,2632,16669,19872,520,17657,16374,14325,16323
6095,19147,8110,10376,18707,18816,19523,15013,7956,16655,7398,16912,16680,13469,5472,16998,3831
6096,6534,8003,6537,17809,13990,13050,547,2143,17821,17621,1833,8167,3641,15040,11061,114
6097,10663,11116,15259,3385,462,6269,7396,1179,17171,7129,12795,14977,4224,7433,14148,18417
6098,1861,2081,3161,4207,15230,127,1703,13902,9719,14421,5778,17282,12946,15425,19620,6049
6099,12012,4386,7086,12472,15384,5145,17676,6714,13725,18387,851,16061,5573,271,524,12529
6100,17323,4401,2514,18971,18932,5500,5927,15319,7163,9664,4684,5841,16518,6581,12021,4553
6101,2359,11066,14091,749,4420,13088,10174,1789,16559,8214,12539,5248,1829,1566,1014,12485
6102,10308,10133,4254,13511,10007,5665,6911,12981,10068,19149,12931,6902,14677,1667,11018,13993
6103,3531,1556,16438,12808,1527,10951,5549,9119,14311,18061,10698,6578,4979,16719,7016,14688
6104,9407,5533,11463,7950,12691,19415,13075,13298,8648,4916,3481,9325,3037,16690,10652,1259
6105,13379,10816,2128,14838,3687,9131,12284,12063,2216,7861,14981,7422,10932,15330,15906,11070
6106,16106,17667,15658,16365,10856,13906,4544,5384,12162,800,19140,19897,17581,3631,4092,19048
6107,17131,6527,5259,6551,14260,15031,1794,11198,19795,4341,15339,18358,3476,1199,7624,1280
6108,19168,16111,8189,14848,18937,720,4693,5806,16557,11783,10622,11419,16892,18273,11098,15723
6109,11915,1534,12976,13293,6400,5720,4363,16834,6661,14157,13765,8664,3237,13621,12478,18014
6110,12008,1057,16258,2672,5683,16640,9665,9905,8745,16446,3915,7927,441,6948,14018,11321
6111,1545,4538,16079,15570,5840,4393,19088,14695,1288,7713,2836,1313,1240,3083,2795,13501
6112,11836,16611,5218,13071,9455,8029,11511,1888,4522,17114,12145,2234,4699,844,15976,5664
6113,16498,8132,15991,4411,5003,13247,15451,7354,5448,17771,6489,10518,11202,1291,849,5799
6114,9491,11400,10480,12766,16033,907,18484,3074,2368,6098,12438,3493,7288,19158,7499,8612
6115,17614,9630,14876,16463,3888,13557,18478,4438,4920,12288,7459,3931,4610,13593,15670,18308
6116,2646,5443,18274,11544,7115,11383,15829,7301,10437,3771,18722,19718,10402,15530,8789,1571
6117,5662,4981,14714,14430,18518,1528,19358,12215,17446,1347,9834,19371,16509,531,900,1776
6118,14043,16773,2184,9808,5969,19922,8428,6429,1064,3846,13331,6661,2244,1279,16777,9524
6119,3102,14310,15449,12010,19221,15062,6364,17734,5742,5656,16767,4492,14640,1835,4114,14525
6120,11736,13712,5014,1207,13477,15303,7337,16227,1989,4363,19279,1267,15920,12227,6674,2208
6121,8230,243,6616,17254,12051,430,17910,9381,4738,14954,13168,5246,13673,19467,11215,3552
6122,3524,16991,10408,17539,1392,19821,366,4066,17397,13238,17098,18338,12379,14662,18598,19376
6123,11477,13258,10603,3677,1708,1282,984,4930,9635,6452,19153,2384,3648,17858,5625,17049
6124,12528,18561,16459,9181,11113,19767,6864,1709,9508,531,5954,3362,13149,9128,12332,16031
6125,5424,4561,13539,5090,8948,13844,11649,5663,19390,17977,6171,18746,6981,6641,17447,16973
6126,19094,19028,14029,10374,4935,8198,13449,16275,2201,2959,17417,14559,3433,3726,16102,2665
6127,17378,4138,9210,9687,2646,13132,18500,13353,19483,1524,9782,7202,1392,12438,7068,16745
6128,11039,11248,17506,5075,15627,13369,14517,2245,13092,3688,12794,5317,1297,18812,6620,7016
6129,14742,14035,18587,16562,11561,9023,19609,3885,9147,5138,4975,3612,15231,18539,8379,9168
6130,9690,13319,16697,5827,13006,16116,4672,12750,18574,4741,4018,3913,8115,4411,5276,11369
6131,8647,15801,10132,2425,616,6435,14690,2509,3253,19657,5821,6570,17129,7604,17009,8569
6132,2181,1760,13779,9210,15703,6551,8771,10222,11995,8672,9863,7502,13318,12570,9451,8907
6133,555,7108,18224,15303,9023,18627,4858,13173,4317,6909,9151,7898,3443,141,13800,13383
6134,17277,8032,6292,19383,3344,11066,5843,10334,2816,3540,10807,13913,17524,19136,19349,17391
6135,8262,1965,6567,11731,14365,14409,17106,18521,5379,12155,11175,11141,15830,2850,3490,5593
6136,13279,10895,550,5968,3620,13282,9521,5526,15241,10494,9534,9900,13189,2684,19236,16679
6137,7998,4964,12277,10920,10072,7473,1699,2594,13271,10869,18994,14499,17930,18751,2284,13911
6138,19831,19489,12408,3696,4987,11252,19940,1969,7671,5726,12514,4827,9931,10194,6646,7909
6139,4842,9123,15017,6751,11411,2850,8099,9371,6244,16504,7010,11381,8570,16545,17502,18051
6140,656,11542,17317,7669,16055,12631,11461,14557,12988,19574,2410,15159,7792,16761,15093,1305
6141,1014,378,16442,8907,1196,16744,18706,8892,8376,2755,2958,12602,12110,18624,5755,2938
6142,12488,2787,7479,9423,12382,18244,5780,3978,11533,18198,16800,1972,13337,18151,12039,12891
6143,15194,4405,11480,14796,8009,4276,18670,11335,10358,12102,4633,15766,18237,18440,18197,18679
6144,6676,19411,503,565,18846,19918,2522,10367,11711,3497,19571,19061,14488,8524,4656,19733
6145,5029,9561,12012,17961,11274,1594,17779,14971,19864,1623,1719,11136,4711,1209,792,3576
6146,1980,19621,12634,3710,3571,2299,5764,2308,15707,10519,9615,6228,2664,17682,804,13181
6147,10392,14550,9550,17399,13686,12171,18072,12241,19308,18252,19671,10060,17752,2940,3360,4012
6148,9511,18102,19926,1500,11435,2543,8280,9250,16624,16028,12597,11900,14969,19429,3105,8648
6149,3020,3619,6785,6310,16924,16686,7562,16233,12918,2311,3065,242,16072,14753,9078,5750
6150,7470,13687,17453,7281,9439,2867,6875,7033,1694,14016,17765,2452,16993,8697,1222,14417
6151,6982,3002,10684,14582,3333,18821,14899,1998,15552,2780,10441,15856,1312,12305,14728,5993
6152,13048,8519,5610,13336,14565,9109,12436,13062,2215,17432,10459,13668,2129,17255,3915,5997
6153,14586,12860,16954,6001,10816,8495,5790,19525,15446,12366,9673,3385,3160,9595,3581,12093
6154,5296,19451,2994,5668,14065,8657,2151,2488,13164,16949,10653,6375,5021,4052,12027,9340
6155,19598,4835,8853,8992,4604,9345,4693,18186,12769,16628,16712,4345,19181,1028,5349,9189
6156,12379,11296,2111,18941,6975,10656,3268,19564,13385,11993,3962,13902,13698,8320,18291,529
6157,15538,18523,6229,8517,4079,6149,6986,10510,2467,15595,7548,18129,6783,16438,4138,13924
6158,2661,13541,7801,17611,1257,13628,9976,15385,17535,12357,10242,18783,17906,12905,4043,12860
6159,19844,8630,10884,4905,14732,11294,6564,8547,4278,3226,19815,12867,13030,18785,4334,1970
6160,9553,17863,19070,8942,7230,11698,7490,1571,10818,16234,14137,7670,8921,12782,6865,1868
6161,1654,1518,19547,16617,9983,7319,12289,7204,17454,12057,2930,1800,10018,11009,7447,15734
6162,16005,6827,7739,18954,15697,3880,2159,2734,15758,5919,10699,7268,10458,19073,11670,4310
6163,14205,8926,10977,18675,9741,11921,829,10341,5136,10744,13168,16175,16326,15842,13178,942
6164,16807,2158,8033,16598,7057,19052,787,9377,1538,3258,4175,9774,18160,11450,16565,9836
6165,11945,5061,1767,1030,2852,13906,3964,18748,9889,3407,18355,5753,2723,4744,18743,5014
6166,8607,16172,17472,4291,4630,12172,11689,7020,9305,16840,12273,14165,1236,4078,1785,17686
6167,14282,6386,2865,12729,15854,4682,12692,10747,17094,5127,223,19609,1507,5601,11685,4040
6168,4921,18209,7261,4360,11530,6076,4865,18920,8387,9428,16282,11982,3831,8596,6849,19182
6169,17950,19814,5053,14894,8982,6767,19837,5607,8114,1554,3812,699,2209,2212,5572,9953
6170,19769,16111,9915,13343,4654,11269,13661,3864,8986,7261,2683,15888,9388,4732,3280,2221
6171,781,12028,10181,19384,9588,5421,12065,14754,18396,3365,16792,16293,17370,3610,15202,2049
6172,6116,12528,2856,7988,1814,6024,18240,13283,6935,6217,12574,19411,16496,8511,8488,19946
6173,2456,7396,14325,17385,5514,16737,9193,17821,17435,6510,10027,13876,4467,11635,9220,15744
6174,16285,16369,5314,731,10133,3748,19820,6870,17526,9546,8113,14936,18474,13124,8807,9787
6175,2377,15625,7299,6703,5467,6887,18498,4794,17504,14795,3288,11638,4866,19963,7389,6395
6176,10445,3341,8113,16596,2623,18194,1470,13508,18009,18649,8294,3813,2232,10032,3534,1793
6177,2418,6247,1444,12113,12711,4561,8877,10517,11877,9566,19872,12034,1335,15611,8840,9841
6178,3848,13477,15952,406,6127,6966,2603,3509,13477,19766,8926,6915,7657,8937,8951,12154
6179,19129,12166,2861,194,19860,17440,9772,11895,1844,7731,5527,17088,13750,11924,5251,5103
6180,3920,4723,8353,11721,9752,8689,9002,15251,3744,12813,6218,17486,6494,17326,13807,11048
6181,18263,11304,7702,16164,17750,11192,15086,12308,16453,18750,14136,2965,11273,1869,1419,3681
6182,3690,2302,2435,3363,2675,4490,10414,17826,16685,16733,17090,4693,2791,13657,12424,2071
6183,6569,8503,11268,11792,2948,7788,2518,18356,17690,1849,5536,9652,14769,2468,485,17375
6184,18537,18833,5546,11183,10220,5712,19706,10946,16762,19197,3444,15659,15562,4667,16314,9998
6185,11441,154,3525,4361,11875,18698,17358,19894,11424,1749,17832,12892,156,14425,4796,15517
6186,8626,12170,866,8069,13380,15948,9415,3318,12496,13195,9185,10622,629,12062,9812,12627
6187,5308,6993,4096,2423,12662,2548,13513,18818,18876,11653,8154,4641,8160,5273,4580,1217
6188,9636,5231,3964,13962,18816,10015,8153,3575,16211,14971,12639,5963,10010,4321,16778,17708
6189,7122,16696,6260,15517,11830,8148,18061,13803,14554,8458,19390,9472,14461,3102,7476,14635
6190,3622,13316,15244,12463,4528,6760,8230,15171,7020,9376,18205,9539,16335,5259,6656,8474
6191,4479,7870,16633,9413,10133,8128,6267,19845,15878,19451,14401,15740,18992,10716,10022,9797
6192,2711,2594,8313,1866,2261,2150,7614,943,17886,13746,15707,17419,16314,3937,11383,16480
6193,11007,9466,10591,5151,19083,1794,3396,9356,15434,1264,266,13726,17026,1068,951,7434
6194,10751,17679,9658,4093,2655,19238,14382,8601,3489,3588,1306,15638,5793,15761,7198,9820
6195,13720,4243,16942,5684,325,13199,16142,5689,18814,3636,19834,5019,1963,8262,792,15063
6196,14616,7147,3484,18566,18856,2111,2143,591,1416,6811,17483,8068,10178,6180,8050,4575
6197,1067,17533,7030,10646,14314,7571,13715,130,5024,13206,1285,9735,4717,19255,18891,5344
6198,13145,12216,10169,5285,8438,18438,1858,924,5686,3239,17375,12173,18809,13392,4103,541
6199,12931,10343,19672,19730,817,16128,1484,7446,10683,2206,11915,9468,2622,6655,15882,10951
6200,8837,8706,2940,7030,17028,18563,15774,12796,2233,12895,12904,11426,9888,10909,5715,10229
6201,4383,7996,7776,3974,15796,4765,12875,6641,12102,10566,14275,7024,8398,12004,13504,13425
6202,6306,6840,19785,18718,1140,2334,7572,17669,19397,4821,7749,16375,9821,15411,18981,10349
6203,2878,13953,1480,16614,3496,13050,599,16520,13849,8925,18003,7197,7560,19594,12956,10256
6204,487,2576,19605,5127,9602,4866,6884,9549,13368,17551,4284,441,18637,6550,6457,10944
6205,10075,7639,10731,10874,9476,9052,9099,9679,17877,19219,17010,16418,5685,4264,3632,17065
6206,5978,4322,7729,3151,3923,9341,6453,10545,12737,11351,10224,15410,1468,12456,9205,9816
6207,10457,1942,3793,3489,12318,9588,4044,15008,3451,7592,3753,8437,1654,438,4058,2238
6208,6548,12689,18810,7977,14618,4987,12314,4428,9254,4394,6541,805,10191,8299,7153,7772
6209,2552,7177,19600,14014,3026,1005,4499,3769,18801,2794,12170,4788,15201,10607,18156,6593
6210,3838,19212,19284,4345,19365,9276,17825,5272,9990,13386,5013,7294,8163,10913,17538,5895
6211,17763,917,7589,5982,8864,18562,3083,11794,3569,10876,5765,16941,5224,16081,17095,6710
6212,9309,1713,10881,10336,14235,13773,19986,10511,18786,3897,19452,14512,12434,12544,13788,19485
6213,1899,10318,18849,18118,8182,12356,19197,11248,10925,13912,2611,2442,4377,19582,4259,13903
6214,2032,3739,16240,7048,7289,10894,2459,19162,10932,12770,10781,10999,8858,15154,14943,8451
6215,8747,18993,9846,14297,1208,10202,13922,12362,5376,2016,16422,863,12074,14255,822,7844
6216,7660,2242,8181,16294,18003,5433,6935,13316,19847,7235,13215,3926,7993,17288,1472,13926
6217,12080,8768,2112,4247,14431,9008,4702,13548,7265,4750,16536,17439,14497,4152,2600,18540
6218,10465,2087,9870,3288,17077,13156,3797,6610,7338,2022,1866,8667,15540,11980,6223,11186
6219,4238,2527,12174,18775,2399,16699,9136,16706,18346,10115,3694,6887,5645,959,11228,10019
6220,8694,14461,2162,3057,17494,309,13329,2228,8992,19536,8424,17731,2442,4752,19737,11515
6221,4399,2920,4914,468,1423,691,5355,9945,1115,16981,12655,5330,9899,15933,18142,13010
6222,6152,16206,11318,3544,17462,9063,13754,2141,1166,18790,16085,12782,349,1053,11012,16150
6223,5409,4402,4158,12366,2980,17147,5073,6126,8954,15966,792,12415,8084,511,12048,12715
6224,4981,6494,483,19659,974,17021,8649,6988,13741,8809,12694,5844,5697,9863,16360,8160
6225,13136,8486,1580,18415,17164,16806,3675,7088,2807,4946,11985,20000,18641,2552,4307,19024
6226,16007,9791,18912,19444,8838,9578,4316,3873,1146,1568,3289,17494,6554,5930,15536,10629
6227,19631,7880,3631,4666,9509,18072,10686,17274,4059,173,15740,14692,15552,6390,16388,19746
6228,3402,12304,17386,243,11908,10283,16610,12825,17524,2758,18594,14274,5417,14090,17311,10233
6229,17724,4822,16670,19877,12220,2738,3528,10526,16165,2690,16115,1929,11710,4523,17320,19923
6230,3426,19832,13994,11823,11243,2783,11438,6358,16101,15000,7089,10987,14220,6611,5201,7453
6231,17084,3845,6342,5843,4939,16194,13634,6009,11282,18269,12137,4312,3547,14822,15989,4930
6232,7047,605,4420,7504,13636,109,7174,9549,2792,18370,15990,16762,4448,10214,114,14245
6233,6121,2087,12587,9258,11712,17233,14602,2508,11508,17868,12935,8129,5110,13067,10697,11834
6234,2047,14701,19783,18044,13414,3021,4012,17168,9553,10301,9239,9942,16050,5872,10329,10049
6235,7571,4437,712,18243,6079,1608,15842,4440,6044,8854,12328,12928,16040,7696,5889,11688
6236,1813,6611,19570,3819,2261,3206,7530,17259,8062,13161,9257,8952,9875,8782,10700,16101
6237,7873,9490,18649,18319,13364,10251,1346,19372,11586,10598,8418,2493,17499,6896,13880,12048
6238,9159,983,5230,10136,15715,17675,6507,9139,4345,10890,8874,1720,1998,15065,9748,18419
6239,12470,8310,12754,8889,16318,13751,12743,5730,18864,19125,9669,18174,1114,19583,11678,13868
6240,2204,17333,6486,1897,8761,2495,16558,13253,173,7487,14139,10150,2552,10194,7260,7697
6241,12134,724,19243,16082,808,12976,1279,3616,13786,5388,16506,13543,15788,12125,10773,17860
6242,12979,4948,1769,11423,19460,15361,19435,7812,17953,7924,6952,7650,318,10660,17760,5041
6243,5185,13804,16632,16310,3103,2799,9096,5547,13541,4904,11279,8438,2186,5014,13847,9288
6244,8450,12388,17273,10717,17700,14209,6859,13648,1262,16892,5779,11891,9993,13687,18831,7439
6245,17365,8095,12700,6903,11307,17848,17472,2371,15769,2517,4203,7688,19509,18791,3652,15597
6246,8431,18178,6525,6018,18991,11003,10681,8292,6918,5232,19423,976,13921,4166,2970,6929
6247,14058,1505,15297,1875,8333,15509,19067,811,1346,14472,1561,17294,9877,7927,10381,4336
6248,14852,17757,15810,6560,18566,11105,9399,9987,402,364,7908,17389,4183,1176,18694,5758
6249,12356,4103,9445,18284,13403,3955,11256,17981,905,8283,17045,15036,2002,7313,17707,14220
6250,8988,4018,876,15612,9160,133,18390,7613,11685,8879,11192,17424,8927,15148,7144,14550
6251,11209,14378,9257,7727,12124,10745,11772,9423,3972,3371,6336,14089,14606,2482,11700,13758
6252,126,6689,18184,300,9471,16805,4975,12189,14569,7939,3991,16414,11528,17501,17654,15831
6253,8699,6838,16717,10693,8746,14858,12682,3231,19050,7156,11021,18533,10039,2731,15424,10403
6254,19377,9829,13124,8295,19327,13839,17339,430,10149,9761,2264,19185,20000,13108,1406,4666
6255,13512,12620,1078,2369,8623,1521,442,378,8657,16932,5396,3133,5513,18258,19209,8821
6256,6061,6331,3250,13284,8558,10317,16564,11234,18595,7768,15871,16645,5992,13459,4798,5810
6257,12806,5820,8921,18223,16291,10866,8541,17497,17166,6571,3604,9359,14086,3748,17360,853
6258,8493,10541,5308,15992,209,19963,14527,11264,6877,14370,18685,18478,3362,10553,11495,19768
6259,7365,5418,13347,1148,8039,17156,14250,2568,17502,13164,7337,5481,1170,16398,15386,19550
6260,11257,975,2918,9949,5959,11072,3660,12268,5316,10445,11838,8854,5286,5319,15474,8594
6261,15492,18504,19823,7542,12888,7994,1425,1639,279,9620,6250,123,16618,925,565,3903
6262,17822,18844,17360,17248,17455,5322,384,15483,7954,10635,12220,16996,16032,16408,18220,18265
6263,12420,6709,5854,928,10964,15909,8921,9641,9013,14285,6561,16742,16564,10473,14641,13219
6264,18983,12197,16967,14618,8198,3078,6147,9122,1686,244,9028,15135,4499,16523,9366,5230
6265,13954,16464,14648,14349,13426,11070,2810,1848,1281,8896,18294,9932,19281,5872,9225,7694
6266,3067,9696,7562,3840,5289,15347,19147,6531,10735,16296,9061,1986,5527,11913,9310,4123
6267,14308,7030,5519,10421,17333,16979,7663,6781,8624,264,5511,12436,10052,2123,10250,11622
6268,4052,7169,1584,10762,13451,7984,10395,17168,5690,11282,19832,13814,7518,3646,11280,1903
6269,12590,16683,17255,1298,15916,1946,200,5713,1688,14868,10076,10403,10132,6293,10729,15550
6270,3987,9146,10340,14884,2905,3730,902,18715,2083,17459,7122,11670,2377,7973,5705,6178
6271,13854,13786,5629,14461,16600,13310,14775,9674,8453,7379,7297,17297,17509,3041,18374,2982
6272,4890,17355,9567,252,655,18256,3354,6079,15454,3021,3097,13296,5718,6606,10926,6146
6273,19672,11435,10832,16082,802,10346,184,10766,5296,18980,6960,9136,1034,18096,14943,16953
6274,6356,2222,19496,11942,17857,10197,19366,5343,16669,11231,7074,15818,2047,4659,7191,10868
6275,3494,2878,3914,5913,881,17673,10816,412,3749,9922,14473,17335,1102,4580,6671,5478
6276,12742,12491,713,6504,18078,3726,14824,4547,8457,3946,9103,3779,4062,3740,5722,17752
6277,4744,12601,13800,1280,11656,14024,19498,14513,12184,7148,2275,13882,10942,5604,4052,1121
6278,18448,11163,12601,13259,16035,865,2476,8878,4353,241,11179,19582,15210,3723,17916,11944
6279,12680,7954,1202,13529,2355,13502,3225,9673,8609,10307,9052,4134,8822,11421,10799,4050
6280,18688,5123,18991,6269,6250,7698,3107,13720,6162,9966,14562,3025,15018,8140,16780,6422
6281,13741,517,896,10177,18515,13573,6275,3722,7282,14573,16624,9194,15244,1482,8382,12343
6282,14507,18448,5565,18959,14809,19624,731,6318,17078,13221,1619,16898,15384,6936,11918,14580
6283,10933,18405,2344,13221,11894,7952,11651,4334,14001,3143,18297,8669,661,8422,195,3477
6284,18685,12382,17251,19877,11821,1792,18066,10152,3137,10981,15188,13026,1565,8317,15365,11694
6285,12731,17844,17283,13024,4877,18789,12266,525,16199,4726,18980,19601,11524,13882,1260,6830
6286,5707,7240,9907,5297,1606,11329,19322,17858,18072,3114,12817,18486,2430,4521,11776,12315
6287,12863,8007,4384,10653,13961,14179,2196,12265,11932,16282,18994,6466,2068,2226,7272,3653
6288,17084,15064,9191,19648,1653,13402,8524,18058,9751,8282,10590,14152,5826,16096,6159,12350
6289,11680,15027,859,296,1304,1678,9499,3175,15144,6106,5484,7666,7777,9954,19147,3004
6290,2945,18466,18057,2281,5603,19289,10722,3855,18100,3837,9178,7708,14819,12457,18180,2645
6291,3555,4075,5154,10212,3679,5097,2790,17975,2407,5754,10480,5543,1232,11268,839,1937
6292,771,13433,1974,4796,598,12571,9905,8547,13896,15660,10946,13286,8856,13425,1967,14849
6293,963,16111,12611,8173,6651,13628,10066,16598,4371,6212,6771,1893,17761,5013,11500,10940
6294,8165,19847,5774,16360,16493,3120,19850,12864,19421,17556,16433,8575,13625,14849,15045,4587
6295,9081,10398,17379,1761,15582,8704,18406,13826,13325,9881,5077,12415,12557,18893,18738,17918
6296,7328,16548,13441,12578,19933,3658,106,11598,17170,7316,16133,548,7474,11765,6269,5874
6297,6855,17454,1720,13703,6279,11137,15645,1163,953,7232,17705,1782,17536,7726,3672,15055
6298,3120,4954,5230,7260,8789,18325,9043,9963,12520,19571,2590,18241,16823,951,8744,2568
6299,8198,3450,850,18164,12817,2403,1758,5116,2313,19743,8435,19381,485,1027,17055,10420
6300,17467,13878,18533,17092,14730,19882,9058,3032,1561,19461,4362,6349,7991,10556,17898,1376
6301,2841,18067,1673,11639,17657,16937,19489,4362,11172,286,19529,3920,13462,8366,8797,5289
6302,17254,18301,6379,1436,7711,11358,3805,7978,8877,1563,16563,5455,9988,2511,19251,13333
6303,948,5180,18866,15653,19411,13777,9465,17382,11341,4558,17159,7628,2682,2395,12379,9017
6304,556,19876,15743,18569,848,19542,4292,5562,4991,1701,11968,9829,10172,9273,15484,18155
6305,475,17877,12328,5943,19069,17058,4154,14152,2532,6666,5703,7649,3012,15876,12874,17218
6306,9903,6666,13217,1644,15724,16842,102,16379,11581,9951,19335,19518,18628,9885,9938,16642
6307,2195,17236,7747,18605,18310,14775,2409,11188,5215,2482,1037,9476,11946,17168,9322,3234
6308,9306,11511,17000,3466,1197,14619,3879,19275,1620,19274,10187,11585,4927,6007,9576,16355
6309,16388,5690,17291,18202,8177,9418,15924,13205,6035,2246,15926,18433,11435,1599,17596,3042
6310,2591,7685,18201,11610,5903,7194,1585,12708,5092,18216,11365,15192,13301,11166,3231,3822
6311,16544,18164,11623,7813,2491,7664,10521,4155,2896,12561,11065,2096,10290,7002,7959,18981
6312,5978,14521,19921,6766,10171,12680,1296,3126,11375,9363,5748,6180,3446,18139,2473,776
6313,5400,15806,4292,9773,11847,10120,5135,17859,3301,13057,17876,15553,12440,13147,4543,17002
6314,2527,12149,12444,18413,120,17327,4753,6926,1941,4326,3716,16628,13126,12111,16520,1928
6315,680,310,15799,10785,6005,8219,18426,16829,2946,10664,897,8273,13506,16866,17859,4433
6316,19178,18498,3857,4799,8788,9765,15294,3601,10911,6311,7691,19199,11450,13183,14089,6364
6317,4656,18412,13388,12218,9233,7294,325,3815,7063,2471,18299,11116,12006,10964,3561,3258
6318,18653,10469,12503,16271,7582,19498,3233,3601,3146,6625,17449,13653,2738,11754,191,3688
6319,14224,18489,17981,18642,1742,16463,2636,15781,6489,10027,4304,1917,12844,19681,7609,5193
