"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
9236,11940,4253,12398,2599,1353,1017,8576,3833,3487,19893
9237,18973,14479,8314,5007,4237,19067,13717,2838,5870,7320
9238,2048,1944,6480,2014,11519,9922,6032,19508,916,7720
9239,8127,9395,13017,14111,6607,19917,12678,4417,10725,6782
9240,19831,19395,13875,7346,15726,3262,12214,19359,1557,12810
9241,12593,3038,18151,1173,11076,12025,17722,3578,10604,4319
9242,6868,3375,7405,19066,19260,18434,17132,386,8003,2116
9243,11582,8494,2414,10805,6356,16125,5263,14361,13565,5138
9244,17344,12729,17460,13525,7888,5251,3600,8672,6208,3788
9245,2806,11258,16445,18592,19781,5131,15408,19787,9907,10629
9246,8639,194,10957,5470,11966,1410,16438,11154,8642,13689
9247,3207,3838,3810,1798,9546,16288,3486,370,3267,12371
9248,4831,1319,16517,7552,10172,2053,11670,11236,15107,993
9249,8392,8689,14141,3887,3214,17552,17681,19974,11294,18714
9250,631,17547,18784,11958,601,1702,12968,14909,4164,4630
9251,2573,1958,7674,2295,6953,11607,7013,19056,12519,1074
9252,14944,10910,157,5729,9933,19796,17993,8645,942,19736
9253,18994,11686,19473,17830,4906,13625,9125,8395,15652,10594
9254,2180,2482,2936,17175,17524,3052,8833,15029,5369,17720
9255,1726,12200,6105,5262,16954,8179,5635,15789,16034,3713
9256,9122,11402,13157,19491,8736,17931,19325,12051,2143,19721
9257,11301,16053,847,4614,533,13391,4218,7077,19904,18133
9258,10405,1203,14998,4380,11257,9580,6763,17553,10736,17390
9259,19097,8060,15939,2728,10806,13706,6792,15285,3134,12970
9260,2105,889,12233,16500,12439,16302,5065,15768,17620,13771
9261,19652,4299,8493,19066,2834,8564,1845,10703,6554,4221
9262,13474,16187,2022,6707,469,15824,17768,126,4710,5797
9263,14092,16871,9089,3818,19948,5948,3813,17504,14335,10902
9264,12411,3129,1024,9764,13429,18532,12814,10777,2739,9591
9265,10150,5171,6812,3587,16634,13031,13953,15251,9828,9978
9266,6213,13478,2396,19374,10699,6695,5077,9202,15250,13370
9267,17275,18620,598,11105,13391,1939,282,5426,2011,10726
9268,7085,9925,13491,5736,11810,19185,11455,3320,19215,4056
9269,4509,7859,4102,2769,15632,13023,5173,13294,10304,5175
9270,17772,1047,1661,8336,3502,19572,2483,5271,1875,11303
9271,16008,15576,15068,17767,4428,11415,8214,2869,18431,2402
9272,1841,16521,8633,3271,5959,4671,19559,4327,14216,11987
9273,17838,2309,693,1458,10758,252,7027,3393,9049,13294
9274,14923,12412,12006,5685,14703,6398,6794,13258,14674,9398
9275,386,3028,14937,9957,16340,6519,13288,10092,11734,5391
9276,1833,9379,3543,12384,17420,9519,1830,12361,17739,14226
9277,14351,11483,272,2616,19578,19604,5463,8463,14192,6429
9278,18845,2021,803,12156,3425,1604,17660,19293,2355,6131
9279,19433,16198,6696,4589,12050,8608,13444,1799,8288,9921
9280,1863,6938,5031,6348,15813,12107,14058,3635,3355,3648
9281,5578,7373,18574,432,11944,8570,1330,5026,1770,7261
9282,11242,3427,2345,16904,6336,16315,2408,18773,15258,2534
9283,1574,2198,1899,4613,4953,8144,17403,11679,17942,4071
9284,15806,5783,8126,4999,18310,12833,15915,7376,8383,15618
9285,7192,2712,8783,13520,2643,6321,4888,18017,3728,10894
9286,2440,10072,14442,8588,19050,11619,2584,5511,6812,2238
9287,9289,12559,10694,16422,5978,4918,18513,8313,8323,9181
9288,9135,17795,13082,3858,15688,13023,943,5101,2208,4882
9289,10903,2485,17112,17931,417,17799,18733,10574,13651,15993
9290,14868,15636,11059,16467,10528,17150,18837,11760,12611,5722
9291,5451,5010,9290,13907,18544,318,12553,9029,15462,15028
9292,18007,12473,6253,3457,3949,7098,10227,8971,9858,12176
9293,2649,357,6626,9948,6043,6892,571,12355,6155,8347
9294,8246,10012,9859,4067,3908,385,5483,19890,5446,5231
9295,10161,6510,9659,15211,9679,18932,1680,15833,14316,10096
9296,16159,10770,10806,19422,6020,14314,10746,16718,11044,1550
9297,14635,13729,2347,3523,6347,18594,5790,9296,9769,10811
9298,11586,14696,13147,14780,2279,11149,11712,5212,18964,8869
9299,6170,14084,4353,3327,6017,18986,6151,9131,462,905
9300,4146,19792,13161,14162,19052,12863,463,18001,14453,12734
9301,9823,4403,225,8010,13322,9104,11400,6272,2605,17112
9302,18394,17644,18055,5802,263,6604,18515,19923,11864,2668
9303,13160,7649,19187,14644,5861,17186,1643,13225,2943,13103
9304,5287,882,3921,3254,2907,15197,5590,5286,19170,16371
9305,10469,5965,8805,11445,18026,15297,15182,15583,14896,6468
9306,18167,7284,13370,7958,2272,17718,3543,12173,14392,7668
9307,10367,15431,10323,17714,14272,1124,8139,13493,13240,11193
9308,9855,14401,6719,4569,14824,16528,10972,13013,18696,12204
9309,15627,1958,19145,1246,17546,15311,16976,7783,15563,10589
9310,11483,7394,5489,680,14429,19137,6357,8595,2653,7632
9311,12895,9640,14247,5612,6094,15031,14060,19942,14936,17255
9312,11986,10863,14364,12717,3982,11811,1359,2206,1840,14742
9313,19065,17192,8185,7913,4170,12460,18295,19366,16141,1221
9314,4805,9599,14112,9710,16155,17643,10605,11477,11471,4317
9315,19493,18769,7757,4625,474,1285,3659,2457,8435,12283
9316,5686,15623,5126,8542,3544,15866,7084,5317,10553,17592
9317,14341,7791,14682,14583,9142,12808,17523,9659,7326,517
9318,12369,9590,8309,8590,6281,19358,14977,19227,10183,7890
9319,4098,11641,7976,2590,10154,11898,5024,16249,15956,19791
9320,14170,8089,8884,137,9458,14395,17604,7171,8322,2319
9321,4669,1524,15781,7170,2635,14599,5030,1127,13610,2726
9322,10146,14732,3903,13366,8762,10729,7330,18999,18356,11399
9323,3650,13657,5016,1571,13516,17673,18440,19974,19826,3590
9324,12244,19659,12174,9295,18466,12478,7030,17535,18182,6278
9325,12531,18777,11337,7230,6504,15269,7581,11049,7101,14477
9326,11158,1300,5174,11783,12450,5621,460,10202,4220,13119
9327,19999,19888,13339,10569,13865,6068,15206,10924,5194,5810
9328,13064,15062,4274,19424,7846,12177,4149,9261,11583,1447
9329,1102,16328,18730,6941,15778,19747,9117,15642,3516,12413
9330,1478,9581,9846,10861,3899,818,3591,8182,3933,12310
9331,8448,901,13660,13018,14747,7798,8448,5809,14056,17562
9332,9292,14522,19980,7172,4416,18180,12300,7741,5695,8196
9333,18156,1666,8613,8880,7191,2921,7550,10556,14254,10895
9334,15645,6364,13195,16403,16226,6529,6794,4484,14874,2952
9335,18761,2874,6879,532,11929,1733,11778,2289,4203,3991
9336,17185,8754,10630,15664,17510,643,16756,14597,9191,19539
9337,3205,3593,19114,17484,14220,11043,3370,17901,11310,6107
9338,15195,4389,14534,1553,17686,13292,3631,3556,8187,784
9339,10174,8487,12575,18118,17596,190,9781,7050,8822,10152
9340,17075,2054,10951,12928,6547,19662,16056,6676,279,1361
9341,14848,8391,6016,1126,12325,359,11607,741,3187,10631
9342,15085,4158,15576,18512,2027,867,1925,2432,16673,1568
9343,1435,19821,5804,7465,12077,8612,15349,10656,15962,4647
9344,6692,5107,3790,13923,11594,11865,10214,11995,3516,15466
9345,14877,680,3149,11965,8629,3509,15973,12820,9264,15797
9346,18285,1516,2477,6710,8732,9558,11432,12061,4335,10272
9347,9102,6038,11686,11087,8355,10731,11560,2336,18822,5158
9348,276,17730,2480,10135,8357,17017,10530,2591,9130,688
9349,18985,6907,18892,11134,6968,13338,9038,5745,18218,14875
9350,18644,490,4275,16132,1141,16723,10684,10168,13375,8609
9351,8310,3068,5019,18425,10810,13921,2264,14164,10885,9523
9352,3209,12656,6200,15380,1376,13103,16278,5416,1885,18321
9353,17349,13417,15147,4099,16764,16656,14605,16621,12735,8814
9354,2583,3558,19080,3240,5336,2899,2629,12478,6323,14343
9355,6039,3309,18020,19328,19086,14209,3541,9046,14719,12201
9356,14982,2938,8619,14058,4761,12413,7354,1285,14765,7319
9357,10016,9617,18669,13231,2923,11913,19740,13507,17263,13613
9358,6009,11694,3645,15156,15045,7800,10901,10221,13464,4752
9359,13894,1816,9010,7531,11404,3477,9137,8283,10334,4313
9360,11084,6767,5251,11725,5164,19726,8470,6676,13505,3571
9361,946,1569,7647,8006,12612,6769,14631,3094,18527,8488
9362,10353,18781,974,14220,11199,18937,3870,3425,11083,16257
9363,10047,2136,17360,7841,14504,3332,1134,15699,12580,18518
9364,10967,17697,2079,1495,18514,9088,4183,16891,19499,18893
9365,15661,19805,11704,16958,14139,6668,15260,5612,14334,9756
9366,11620,14012,2073,362,15442,13178,2914,13952,9750,4702
9367,12038,11508,11672,1339,1721,13430,11910,6611,16116,8410
9368,768,12849,13456,18188,16192,6374,15555,16351,14334,2128
9369,18670,18338,6685,6177,12907,7421,1517,17266,8516,14604
9370,13511,15184,14834,3924,111,7003,6145,17401,8285,18140
9371,5620,11269,12191,7328,12300,17172,18930,5466,18607,396
9372,18259,2898,13728,16866,6493,17920,5999,1305,1255,15669
9373,19205,2269,17877,667,11023,4969,2398,1196,3973,14538
9374,2279,7570,4320,10934,18946,5610,10453,19622,2750,419
9375,1353,11170,10799,15930,1006,14825,14269,3919,11073,13928
9376,8440,8942,15937,10662,17936,15118,3835,12951,14152,8776
9377,3048,2274,6334,18093,11971,17611,10368,3682,11207,7313
9378,2378,688,3001,1188,5768,4086,2230,8740,11103,17647
9379,18199,337,15873,991,16829,9663,17328,13145,3698,8589
9380,16688,12527,17403,1405,15123,4990,4535,1085,9677,10495
9381,8371,753,10781,19929,17428,138,14465,7801,2555,3775
9382,8771,14949,7816,1475,8778,12308,6467,10415,16794,13934
9383,4607,1999,4250,5504,8650,17848,14129,2277,10663,14594
9384,17265,15755,10245,6908,2620,7529,1946,8287,7141,3000
9385,1882,14370,2173,10970,1417,18906,14105,5258,3085,4759
9386,5191,19802,14156,18082,5181,12593,9545,16889,15735,14257
9387,17848,19269,8969,7173,17714,536,19920,14265,17211,1039
9388,4739,1032,5330,8487,17506,7250,357,14224,18879,5031
9389,9482,3390,9099,15852,11198,10281,11539,6980,4955,18559
9390,12225,17328,12027,3738,16751,6061,5801,8013,5208,2387
9391,4390,3775,6538,9959,19372,1633,16668,8219,16803,8248
9392,7148,10715,867,16848,19456,18752,12883,12661,9250,6529
9393,7116,10500,16884,17503,16741,7111,3973,11709,11087,5816
9394,18356,7008,7548,17902,3616,12580,3517,8208,17421,13216
9395,8487,107,138,7163,19592,9972,10028,6980,12420,5496
9396,19807,1842,12501,5237,16463,15181,5946,18895,19646,2461
9397,3502,9423,19362,16268,12951,1730,13203,5774,17393,4555
9398,2267,12974,157,6298,14471,11690,15199,835,546,13379
9399,3802,9297,14816,8264,18932,17209,15050,12031,5576,607
9400,19141,17320,9913,2258,11928,3969,7497,2058,5297,9459
9401,7538,16333,12343,14254,11558,10206,12914,15493,1993,11074
9402,4790,3210,16301,1955,3859,13070,19632,15975,5365,18643
9403,167,7192,13670,19002,2742,18149,4016,3213,8168,11466
9404,10544,14377,2377,16450,19921,1536,14008,752,1442,9166
9405,17229,8467,3746,9060,16915,12010,18035,3067,19445,7800
9406,2837,13519,15409,12179,4756,12168,12902,8784,3382,14544
9407,1987,19842,9911,15144,17817,4624,4397,13779,12402,6510
9408,5171,7901,17166,9562,3503,14679,12417,15958,12482,10445
9409,2096,18769,11913,4224,9831,5592,7104,17402,11056,3289
9410,8861,7776,7417,18277,14171,10512,10131,17701,14308,13613
9411,6872,6162,7826,5676,17270,502,3307,13911,14727,14385
9412,15683,12287,696,4712,4759,19515,18217,1925,5674,10438
9413,13331,10976,10748,13181,12681,17142,8594,18557,5581,14757
9414,9902,3559,17100,10623,1493,14479,18093,16733,7109,7718
9415,18797,427,10760,15092,12461,18562,18750,19259,3142,3472
9416,11159,9367,16042,6431,1779,8414,13240,14484,2935,14070
9417,10915,6570,1486,19004,2300,2022,15690,3573,16855,826
9418,15506,18953,15171,2004,3611,11641,13405,7254,14049,1815
9419,1787,15990,9448,5589,15532,14210,16808,10461,15609,2574
9420,13453,1094,11358,18261,1192,18986,14924,16103,1827,9746
9421,11814,16339,16401,15446,2414,1949,14968,1262,9058,420
9422,5202,11314,16824,18612,11089,19039,7462,19718,8976,14423
9423,12628,15940,6208,13038,4381,5701,5805,7431,9939,3414
9424,8802,14103,18153,11142,10795,12497,15445,15589,15518,17620
9425,805,269,12029,758,12758,19327,943,7222,8192,18884
9426,2585,10560,17626,12433,2274,3536,7378,205,12586,19167
9427,15779,3658,14154,825,5673,6011,8960,7141,7646,2769
9428,10790,8001,2530,1512,19787,18821,10598,6267,15786,19050
9429,18782,6127,13477,14839,4637,5799,17157,17908,13176,16927
9430,9892,2474,19079,14547,15010,2630,16127,9771,14835,9034
9431,8957,14779,3838,17035,10608,17324,913,5433,15258,6935
9432,8407,2417,17434,14694,11897,14874,5429,12090,9757,4384
9433,17342,3372,8628,1164,15523,5958,8001,13051,1347,8648
9434,7905,16994,19980,15925,1381,10894,8506,15509,7544,9646
9435,3185,1026,11123,5182,12088,5293,15218,9391,8838,17457
9436,13544,705,7294,18434,9288,7712,2061,3460,11381,15348
9437,13359,4084,11662,5791,422,10448,15651,12015,5344,12024
9438,10458,14779,323,16389,8566,5816,1264,10244,3528,1703
9439,4774,15745,1581,16773,10155,13454,8972,2461,18923,15227
9440,9095,10662,6258,9559,12311,2869,9642,12979,15458,13546
9441,15992,8091,8330,15684,6860,14675,2509,9789,8862,16010
9442,12849,3025,8304,5600,9526,6791,13027,5113,16800,10277
9443,15341,8350,627,11752,5826,433,1150,7115,13703,12924
9444,18725,9547,11965,5595,3588,14657,10673,19841,14232,17530
9445,1356,18873,589,2093,12523,14053,10502,3624,1563,2675
9446,3714,9324,5694,11834,19406,9804,16875,4719,11886,17113
9447,8354,2664,15640,14885,5900,12966,11549,19367,13558,6456
9448,14319,6641,3225,15934,11350,10924,18543,16404,13126,4944
9449,3396,230,6130,16531,9505,1943,10197,751,3339,3208
9450,4648,2947,12988,10170,6596,13547,11981,523,12479,6762
9451,1573,10178,5455,11930,14893,10156,15192,4017,6238,11269
9452,17886,197,9640,9939,5332,2906,11850,7872,14366,3498
9453,291,17649,9552,9384,4370,13343,10551,16245,2060,9773
9454,16754,15309,2452,2654,9696,18345,9848,5520,11865,17241
9455,637,2185,8026,8095,16190,15881,7442,11852,13086,2159
9456,15873,2949,11830,10473,16206,8746,4481,506,15799,15795
9457,12230,9068,3798,14194,822,7733,18670,4870,3891,9257
9458,17362,19228,221,9953,6641,9137,8422,5776,5359,1998
9459,13008,9227,13952,15797,18457,1431,14857,16679,12132,430
9460,19355,14282,7050,3235,15202,8137,5771,9158,925,142
9461,8392,18176,11239,1601,15433,7001,14781,14841,15431,4799
9462,7318,18470,13614,10269,7729,6222,4019,18462,16067,9504
9463,16922,3478,19275,11397,17031,1939,17159,4700,4434,18759
9464,3580,6339,7457,16542,16654,8884,12579,16303,741,12421
9465,1443,1591,2532,17533,16502,6423,14381,17420,1720,15126
9466,1565,12502,6048,12706,9395,14913,14782,7742,3926,11019
9467,6226,14866,10323,16827,18868,5091,745,1642,4374,7492
9468,11748,6917,19542,17101,16242,1834,5762,18503,7857,18095
9469,1388,18340,14610,11867,2289,4258,19477,11877,13087,2855
9470,10985,14408,17859,1088,12318,14620,18847,5980,14761,19658
9471,5514,13408,7205,17378,6508,13645,5290,14089,15036,15687
9472,9692,9326,2901,10362,7043,13756,7531,1386,12171,3398
9473,13947,13464,12641,16113,13292,2560,11144,16545,11442,2268
9474,9002,1318,12499,8688,2528,8122,7103,5108,4850,18735
9475,3805,11841,247,4473,4069,2973,7193,9447,16672,7203
9476,2428,14313,7429,14492,12123,13394,7207,15619,6846,12560
9477,9547,9789,5513,17803,9147,10978,12601,18563,11718,16015
9478,11616,8152,14858,7938,18232,19429,16523,754,17931,19525
9479,16883,8471,19265,1914,15766,3624,7959,16759,12786,340
9480,1237,19404,15361,3086,8981,8389,17653,1782,2833,1156
9481,14310,10168,13194,1712,19588,19297,9196,15934,15930,5463
9482,3480,10148,6985,9613,3053,15447,6558,17952,13347,2298
9483,9962,1638,16171,6907,5477,2999,17192,17994,12438,15626
9484,4882,2793,2844,735,2210,16494,19780,11351,15484,1300
9485,11418,7560,17452,8415,6041,5541,17822,3219,2475,15486
9486,16625,4519,8503,11448,5761,9932,9114,16625,19898,8147
9487,18636,11334,16238,1054,1210,12148,19182,10149,1640,6532
9488,17437,6457,6989,17783,4561,6236,5672,850,11806,15077
9489,9694,15641,10931,3678,1254,2903,11804,8634,10959,16886
9490,19101,7463,6322,7647,12743,923,14414,19946,11717,19359
9491,13672,2160,16588,5736,2404,19992,5252,15899,12648,4277
9492,19784,9502,2563,16374,4277,2305,13813,11980,11878,4564
9493,16799,14124,2331,5740,7735,5247,13531,4495,11716,5523
9494,11127,2210,4497,4526,5466,9178,325,5015,7230,18431
9495,2377,19669,17703,2955,17462,12166,2104,3517,14445,3437
9496,11523,178,6601,18150,8097,16554,11395,3111,18514,16258
9497,5794,12664,11847,6877,18796,19965,8322,762,4908,17759
9498,9586,5172,10778,2347,5259,7080,11817,11925,9005,716
9499,12010,4673,13071,1734,8393,17727,3044,722,3792,1811
9500,17430,15429,11526,1704,4318,16182,14904,12138,14478,13040
9501,9098,16454,19794,16524,8683,13523,13933,15581,9611,1238
9502,2813,13497,8615,10711,8862,7953,9070,19471,1420,4984
9503,15976,4000,6288,548,14730,2376,5184,4239,5779,8959
9504,2436,6265,18825,7990,18778,19209,2304,5872,4031,10032
9505,5668,1705,1349,9099,6250,12576,259,10465,1760,12135
9506,18725,8015,3854,8593,16033,6242,10673,3813,15521,19120
9507,2182,14942,5262,8469,16512,477,9236,9627,16676,7992
9508,540,13483,10634,5983,13026,1159,12323,5112,16471,6185
9509,2376,13461,9457,16850,13523,14312,5285,18378,14695,2330
9510,11918,18767,11211,9254,19668,9798,10108,4044,13846,8064
9511,14624,12441,17503,18777,16208,6511,11131,16085,15081,19493
9512,5563,697,18371,13917,18223,16816,13850,11365,2392,3436
9513,2444,12995,11307,675,8784,12854,15437,19275,19759,5962
9514,13848,16267,17050,608,2201,9749,10280,16755,14464,16746
9515,6123,11848,6002,14897,16692,3251,4196,3932,13537,15341
9516,17522,4805,15824,18433,8487,4463,7470,6576,17192,12093
9517,19106,8489,14911,9181,980,16049,5457,5277,7067,13522
9518,7439,13499,3327,9203,11720,12575,14626,15507,667,293
9519,749,2099,8471,4028,11533,486,2903,16665,7855,4746
9520,9219,5810,14938,5073,15736,19163,14320,2436,14773,2684
9521,1559,17251,12561,13567,10423,6884,7657,6483,10851,2313
9522,11955,14343,19097,13894,16801,8989,2886,19903,11474,7367
9523,10081,4314,19920,14514,19320,17151,9674,12225,1597,1267
9524,19496,12571,8585,5835,124,985,10810,14298,17709,17529
9525,4620,2678,13074,18135,8669,4904,11393,16068,14431,11627
9526,18891,14313,1346,245,16290,9831,4052,16369,6977,15504
9527,19232,14517,6284,1847,3339,9149,5119,15753,510,14496
9528,13804,15089,19119,4548,9613,18536,12546,10128,19553,19924
9529,15223,6668,2716,14206,5644,13517,7852,5517,2075,7450
9530,6255,17587,1960,17993,3457,10145,4388,8286,9196,14059
9531,11461,1709,19595,18398,6537,10458,5895,10325,5045,10989
9532,3151,1572,16677,5236,6007,17147,4865,9602,7356,8110
9533,2359,9106,8808,6248,179,18441,1362,4886,13018,2094
9534,4050,2260,8179,5685,6520,1995,16122,6016,6356,1484
9535,11129,10511,18133,3999,18065,6946,19640,7295,15296,13717
9536,6491,11594,15156,13476,3706,8629,138,11452,116,102
9537,11816,17537,14592,3730,15186,5077,592,18440,9610,4454
9538,12922,1154,10404,4798,1413,6926,14504,16338,19470,1984
9539,5845,4053,4933,8504,18267,6491,1611,3576,9299,7125
9540,16809,19176,1808,14700,15950,12593,17876,17564,15549,5302
9541,4513,19837,5635,11205,3297,5014,12295,3393,6951,11064
9542,17429,17642,16490,16814,9721,11000,3042,17670,4481,8932
9543,6910,8747,1160,12650,19152,6423,1589,1687,8092,12376
9544,944,12593,6833,18604,2443,13326,7504,11950,19231,17942
9545,9187,15609,1328,6813,17712,10064,8807,13498,7364,10453
9546,2635,9874,571,12214,19195,3394,15670,952,11702,14019
9547,18984,2185,9779,3401,9595,19106,863,10134,18875,1145
9548,16945,18306,2088,7695,11896,16305,8717,2843,15710,14698
9549,8039,11788,13194,10877,15028,16994,16522,11471,10378,1220
9550,15249,8321,17722,10278,2550,278,18309,17864,17932,10584
9551,19886,2837,17510,1085,2426,19318,17706,732,10708,10969
9552,2830,7488,12660,12527,7207,12813,6165,6591,11469,15443
9553,19630,14235,5508,3580,5900,6200,3409,9434,5374,18005
9554,13197,9813,3229,17492,7041,5556,15460,3234,19417,4437
9555,12474,2263,2123,9740,6357,16430,11627,5578,6252,16804
9556,4651,13592,19813,4682,18482,17762,9463,4491,4633,2571
9557,15626,16007,10559,12492,8057,1886,701,10264,3246,4493
9558,4412,19753,6971,6077,16695,12189,19802,9975,19917,4376
9559,389,16735,10581,13659,8545,3086,15348,13517,6355,19536
9560,16868,2219,2742,6377,1712,2473,3971,11486,1628,8141
9561,16920,8779,13082,2769,5639,1299,6513,9795,6525,8406
9562,17626,9593,15300,12410,11617,11067,2789,19933,9311,636
9563,18891,5934,8276,1152,18040,19556,7071,13198,1428,1203
9564,15119,17684,18165,12657,1394,6425,9758,8979,17632,11118
9565,19029,11916,13028,718,6170,12023,5370,18976,14808,16542
9566,2520,8811,599,9308,8637,10802,19516,3254,4234,16846
9567,1373,10415,11841,6003,8963,8218,6169,5063,554,3865
9568,5444,18614,19330,14488,1425,14219,2955,18104,12997,590
9569,18404,10394,11036,6286,9583,16144,715,18346,9390,10957
9570,13403,1938,14874,14947,12057,14596,8644,18174,15706,14041
9571,3017,19368,1740,3917,18176,3676,8629,11106,17153,16528
9572,10380,9081,17289,16227,11617,8342,5752,2225,10354,11811
9573,12874,7919,6568,1768,6920,12530,5032,11495,8778,2720
9574,1699,5020,6410,19782,3005,245,16018,1975,6030,5574
9575,16816,11144,10772,16372,1027,10429,5756,14718,13484,17104
9576,5910,11210,17853,9586,12682,19579,11421,5478,4960,6279
9577,11576,15933,19551,3883,14862,16877,10956,11389,6612,12758
9578,8314,6115,14429,10260,17440,13435,2125,6015,19672,15729
9579,9379,4313,13343,18744,9015,1766,13707,4746,11871,15058
9580,3113,19873,18929,15346,1009,19407,12690,15864,731,6298
9581,3141,9243,3848,13944,1454,4231,10284,475,10599,12818
9582,18915,9316,10444,8185,15785,6975,9210,4339,1546,2661
9583,6709,6470,17792,2231,18256,15895,6370,761,17958,14808
9584,1879,18698,3170,5615,11258,5461,15919,16518,5502,2098
9585,10358,10315,8939,16175,1122,4438,12664,6548,13959,17086
9586,1858,13273,12929,1163,19380,18238,8974,17199,9764,4951
9587,6350,4647,16745,19557,15773,15748,5522,2551,5465,5616
9588,11452,16844,13593,10835,9315,9692,14867,1968,11502,4985
9589,12841,14131,17857,9907,15171,863,7239,5243,16463,19240
9590,5020,19196,4180,9638,9273,13287,8815,17093,6438,14881
9591,113,8881,2376,4059,3058,11269,7378,9250,241,7688
9592,10709,7546,1304,3308,14134,15743,8893,9277,13420,3439
9593,7456,10651,14666,12202,14114,11121,7934,18615,18531,2143
9594,4702,15149,19228,5592,19780,13569,1817,19439,10761,680
9595,11571,3666,3407,13943,19501,12804,12669,7289,17392,5467
9596,14177,2687,180,19703,19984,8782,13188,2996,13209,19973
9597,5100,2398,11628,11495,9970,13051,7030,4030,8954,13144
9598,9777,13896,18476,15831,7092,6570,2972,17630,8797,2407
9599,5917,2627,15309,1065,19627,11102,18361,7729,14082,7215
9600,472,14201,2745,11029,286,19777,2916,7842,15003,10531
9601,8226,17069,4268,19539,15811,6948,454,8960,3159,11436
9602,18645,15001,6714,5335,3695,14709,2753,15509,17945,2374
9603,7017,14681,379,16876,16902,14844,898,2099,12939,16691
9604,6635,11484,14148,8878,15364,4257,16512,9121,16217,4409
9605,1073,14836,13337,12601,12222,17324,5899,10078,8434,6048
9606,18482,2602,11985,17139,3394,12517,13214,15221,17490,6942
9607,15663,11679,4777,13603,11286,2185,4048,3645,4820,12455
9608,9569,17919,7168,9250,8489,7356,14585,10122,13129,19817
9609,9267,11388,988,14809,8001,4250,741,15767,7604,19012
9610,13792,7602,9931,7575,11710,9590,15049,16464,13030,2102
9611,13025,10431,9225,17621,7533,15270,9320,16626,6058,17089
9612,4820,13570,18653,18030,10241,16286,4447,7899,12157,5610
9613,8555,4309,6879,11560,2309,1557,7890,4229,16608,18136
9614,2707,11234,15746,9293,18684,2488,11199,11494,14631,5300
9615,6530,15491,14632,4105,8433,15402,13865,11725,3301,4049
9616,13132,11108,2673,16796,17095,14007,8108,1581,5417,7939
9617,10344,4142,8259,8304,6060,4789,13117,17337,2501,17154
9618,6829,5319,6155,14697,9223,17648,19045,11735,15851,2131
9619,14667,226,1832,11952,8958,17076,13219,13695,10481,4480
9620,7422,9821,8214,14809,3977,15677,3762,9548,1706,4375
9621,2689,1961,9387,15606,9759,9485,17727,14504,19794,9061
9622,11467,14868,17612,218,2283,8846,3148,1330,16444,835
9623,14424,4877,4190,4282,9198,4739,12574,317,3978,2974
9624,6210,1964,5619,17666,18466,3465,1362,1447,6620,17496
9625,675,12807,15214,14906,7433,7886,3285,6490,19337,12576
9626,17455,16899,18837,12491,17865,15559,9827,19070,6057,9291
9627,12475,2097,5130,763,8579,8757,19538,8596,5296,2039
9628,7170,8488,8806,3755,5120,15914,5169,14012,18301,6888
9629,10949,15980,11710,16410,4619,17395,9945,848,650,13013
9630,17324,15195,13278,3079,4325,4959,15902,16509,2697,14073
9631,17667,18335,3627,12631,13640,13082,17912,12666,5541,13285
9632,5463,19186,11785,6490,5588,13929,6981,12566,2794,7505
9633,2337,5384,17126,7537,14107,10216,16345,2839,12764,17149
9634,4555,17400,8611,19862,15404,2820,2230,6808,9240,2426
9635,14235,1995,4008,19596,8151,2025,2946,2155,15984,5670
9636,9864,19076,7716,11829,15995,1969,18136,11707,12543,19003
9637,10049,8344,16454,18216,622,764,6528,9571,12522,15931
9638,10481,1736,1467,15594,3027,9612,2253,6477,4968,12520
9639,13939,3583,15288,5304,2349,13022,3008,12490,5712,12989
9640,15019,15213,6255,5759,3412,12823,15476,3731,12075,2014
9641,15483,18597,14680,12714,4856,13533,9840,19799,12684,10228
9642,12944,3526,15067,15105,2298,10798,3593,7632,19827,661
9643,11759,1963,8120,10799,6621,8619,3392,11659,1848,5746
9644,18626,2928,11164,7962,2758,9689,12556,5145,17149,5399
9645,17434,2125,3546,4835,15949,15011,7102,3274,14372,19330
9646,6118,8777,8092,8365,1847,13075,10656,9544,12568,6438
9647,10690,5515,12822,5637,13643,13130,9438,18660,16828,12913
9648,16954,10535,2830,14089,6704,14729,16796,2709,14944,1290
9649,9780,4217,4877,15767,6188,4342,1455,9642,4425,7088
9650,4876,2725,13509,18054,6514,8846,15683,12468,19849,14769
9651,5561,1341,12736,793,7224,4477,17950,8685,986,14885
9652,19905,12211,6046,533,16488,5447,122,19758,1492,4954
9653,12564,11039,14126,12742,16614,10609,8037,18298,8390,16006
9654,3252,17028,8607,9568,9186,2290,16469,4542,1200,17431
9655,18461,4554,15852,13426,3717,4370,19945,13434,18294,1698
9656,7584,9056,10151,1100,3179,1481,16326,7114,18810,12698
9657,19981,9419,8206,18283,14714,3753,11956,303,17843,17499
9658,4063,10777,1444,2535,11554,18939,4934,2006,16969,7820
9659,8375,15079,11017,16713,16360,7749,9259,19863,12926,16396
9660,3965,18828,16294,10104,19098,2273,14846,2127,2639,16888
9661,15400,12213,6293,8758,13815,11795,6252,14147,11928,3458
9662,7163,12713,16935,4942,6343,1830,19480,17548,11407,11406
9663,19326,917,16349,8164,15957,19545,13442,11921,16448,12202
