"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
2262,2015,17995,9759,13249,826,592,14210,3763,13474,19735
2263,18973,11070,15898,8118,3542,145,12378,17321,14317,4147
2264,14063,3917,5562,7834,873,13969,2952,18058,9415,7715
2265,18133,7473,15675,3244,18306,7180,19385,5109,19297,3141
2266,19194,19715,4911,17254,14887,15388,14457,6872,11309,12298
2267,17144,7337,11224,12221,16281,11350,15181,3777,16283,18927
2268,7171,13188,19934,18404,4845,17640,1958,349,14999,11010
2269,17843,9675,13658,11167,6088,14206,201,2129,15942,14349
2270,13928,9443,19273,4973,3258,10952,5122,12640,3187,18371
2271,7116,2195,13842,18086,17408,5181,471,14050,3195,4885
2272,19853,17606,1563,17910,17194,653,2341,5374,6795,12813
2273,5289,7317,14286,18310,15283,759,17977,416,6699,4574
2274,9037,17613,16195,9020,8644,2226,12187,7014,17621,17061
2275,3773,17515,928,6053,14609,8631,19452,18976,8092,11100
2276,2111,1399,1066,12564,19161,8788,14902,585,11014,6395
2277,19812,6765,512,5849,14989,8873,14871,6450,18448,15762
2278,11738,1433,13891,10324,9774,17657,15677,8048,5837,17089
2279,1040,15061,11269,9820,10525,10648,13476,7655,4891,14334
2280,3234,10498,14922,5012,6325,18656,12059,12368,10446,13205
2281,13468,5748,6057,13943,3436,3591,17679,3480,14474,14890
2282,5003,12533,11169,4391,2875,522,15057,11555,18637,9146
2283,8278,3475,7492,9271,1868,13231,4680,860,12586,4847
2284,4118,15025,17021,3997,18727,16545,8248,10273,13215,17568
2285,4818,2505,9387,5325,7788,2007,7483,7833,12197,5700
2286,9918,14674,14046,18123,13641,15702,18800,14514,8841,12995
2287,16127,12170,1491,7182,7064,3544,2654,8414,17033,13840
2288,248,14853,6273,9792,9760,15907,3543,12604,10403,3958
2289,3209,7941,10524,15985,11444,10791,2893,9579,9424,1447
2290,16312,18797,935,12274,18958,10900,15202,3970,13343,4905
2291,18762,19151,6566,2704,9548,8183,14174,2257,3827,19395
2292,2894,2061,9145,15956,18814,16329,964,4254,7091,14612
2293,6215,15332,882,1725,14042,1592,17263,19006,13350,15083
2294,12325,213,11443,9615,5126,17761,7385,17613,12785,17407
2295,18298,13793,6109,5567,10951,8781,19926,16396,13183,12764
2296,16345,15093,10224,3277,12433,16740,18216,1121,1273,13804
2297,10991,7269,3149,5293,12511,7038,2773,2711,15311,16390
2298,10248,5978,4247,12739,6762,19184,18350,13593,18771,6859
2299,16621,4477,10217,11887,14178,1444,5031,12913,3634,7015
2300,8109,9037,16213,13757,15413,3951,16805,14059,9575,19694
2301,10019,8643,2396,15281,3208,452,3191,5961,9514,15765
2302,8754,5759,5684,1789,5834,11595,16999,8508,1872,14466
2303,17278,7079,10840,19628,5360,153,677,14500,10218,758
2304,8372,13568,564,19234,15124,11368,14148,1280,9891,14930
2305,15300,17617,5193,13861,1370,7379,6419,19638,3626,13474
2306,10484,14628,3305,16015,5364,6002,17226,12246,4819,6987
2307,10698,11971,12087,18613,5325,10902,11468,13425,18449,1047
2308,8278,1417,16019,9130,7433,14857,6766,11473,18624,17555
2309,1086,19571,10333,19743,17579,683,8736,11781,9910,16013
2310,2934,15916,11428,7636,2638,13467,4433,15280,17120,8494
2311,13714,7341,1865,3038,17677,12738,4028,4741,6082,6118
2312,14220,17176,7084,10433,7071,16886,9573,467,18171,16964
2313,2080,6545,8601,2569,9022,14981,13455,17732,8929,14021
2314,15642,7209,10078,2623,14934,10717,10575,6608,11279,7706
2315,17826,8556,19162,2032,14303,17840,12315,2996,8180,13883
2316,13480,10540,19878,4941,13826,16843,10177,4009,18860,5506
2317,11135,3967,6464,12004,6910,2734,8463,686,7546,14952
2318,16314,15058,16665,13542,12747,9403,1298,4591,8761,7243
2319,6674,14992,11763,15293,12956,1948,8882,365,5589,3944
2320,15773,2382,4057,3458,14485,10365,2050,756,6250,13688
2321,773,11490,13510,8859,11497,7760,9557,4017,8819,9326
2322,10522,14678,13566,12938,19142,8164,4691,17118,10712,2322
2323,6861,19557,16499,1052,9447,15585,5184,13765,19852,10820
2324,12805,7264,4735,6399,1841,16217,10128,10271,9910,18259
2325,18003,6050,7571,19720,10451,2820,5742,5042,18102,4577
2326,17077,4718,3837,3279,6724,3676,5229,1783,14782,4637
2327,7696,19245,18345,5230,7931,15667,18058,1572,2912,4793
2328,9743,11197,19098,7706,13835,11377,3425,11532,6259,18942
2329,15945,13241,18246,9750,18637,18336,9803,15884,11661,18551
2330,12902,2514,15556,3161,18692,2587,13572,15770,5703,18369
2331,6032,12126,11660,10368,9119,14183,12148,9998,3931,319
2332,12455,1970,7955,14708,15332,4998,3309,8493,2798,1043
2333,2385,6301,7278,15280,7288,13108,1965,16764,13082,5381
2334,9195,14287,5571,7791,11975,14495,4709,11221,18337,13105
2335,1811,15036,2599,2783,15348,4534,5491,18340,5471,691
2336,502,16188,18257,6486,8216,2641,18911,19779,10407,16511
2337,17149,9230,5433,17503,17669,15168,8691,16201,8054,7395
2338,13828,9947,2385,982,8820,4024,15351,12328,5659,4750
2339,13163,13558,3782,18143,8448,19649,1750,7522,8633,11701
2340,9211,18054,5235,7760,1564,9523,11137,1759,7690,3325
2341,8407,18842,9159,3999,12868,9819,9716,9178,9583,2554
2342,7486,6595,6254,9218,2284,14845,14262,15525,15123,652
2343,13813,14100,18374,16012,10294,12422,11042,14091,5039,19878
2344,14437,10220,14490,11961,2854,15391,12856,6227,6479,10308
2345,17669,9660,19980,15506,17946,10548,5881,7578,310,10398
2346,13837,362,14896,639,6462,17881,18819,14917,8800,11905
2347,12121,5770,9134,19060,14590,1571,3862,1986,12054,19847
2348,3994,12546,14673,16079,19327,5546,12913,11259,3885,10539
2349,5001,11656,8722,8140,4338,18588,13772,18215,5708,18382
2350,11743,11171,9673,3230,3095,19218,19826,19310,6152,17136
2351,1391,3116,19942,13666,3124,3039,15196,14482,13681,15026
2352,1121,7421,12483,15845,17792,16231,18556,14849,17236,8546
2353,13282,4782,16164,11899,539,4640,5389,4437,7294,15899
2354,17551,18020,10638,16773,10872,7782,16703,9538,1089,218
2355,2799,17080,8485,18903,2649,4559,6632,6438,2935,2396
2356,7753,18730,5676,15021,9851,14498,3748,19108,11886,12976
2357,1628,15647,8072,15916,16951,7102,162,4775,5258,11846
2358,12551,8921,1275,1379,11008,10951,14273,8412,17468,11082
2359,5565,3256,8543,8716,8672,9344,11240,17113,18008,4612
2360,3168,3044,10771,17976,11796,6773,1006,12201,514,675
2361,9737,3429,10491,9047,8406,12646,5225,13489,8743,17610
2362,4271,17878,16414,2883,1728,4800,8505,5201,14992,11724
2363,15830,4122,11254,16385,2442,13143,17733,12651,10576,3366
2364,6169,18840,8259,12187,13159,11305,17188,8055,14764,6741
2365,17512,159,12304,5938,13465,411,10224,10582,8556,18781
2366,6755,14165,18144,2220,14035,11929,966,5304,5424,12187
2367,15422,18305,6163,13063,11999,16166,5963,7173,8808,17753
2368,7176,18839,16030,396,501,17312,11090,3507,2082,10171
2369,17941,16988,4817,14721,17410,7956,9781,17704,10095,12403
2370,13730,13605,4525,2850,5290,3411,18335,16435,860,16013
2371,6802,8059,18797,18690,10026,17872,19127,8506,313,12433
2372,3974,4361,18365,995,16453,3705,1007,5797,18902,735
2373,2865,1667,11977,6300,8872,8838,6454,19604,13807,18248
2374,17499,7347,3441,6957,15680,3699,1924,15886,12511,18669
2375,19164,16211,10058,13143,6121,18271,7442,12499,6667,8481
2376,12598,16306,15686,1791,7638,12338,8797,10864,10849,232
2377,5808,13210,10163,15610,14803,14361,15101,11453,16637,14446
2378,18699,9445,15201,12034,2230,5152,6025,2753,18575,9869
2379,2152,7682,2747,16435,10390,6424,13877,14636,15095,16993
2380,1882,2508,19107,14150,3743,5199,4789,13510,333,7911
2381,12256,4290,15473,13005,7267,14676,3804,9538,4382,14741
2382,19059,6846,19433,1125,15270,9949,18825,18427,15041,12266
2383,6997,5627,6579,18939,14895,15970,13438,15846,6309,8264
2384,15239,3336,10095,11754,10653,10011,16565,15087,7215,1388
2385,17633,7530,506,8835,16724,4569,8395,4677,17565,6037
2386,1723,9640,1474,8626,3609,1834,18867,18874,12591,10257
2387,2402,11580,5116,12120,19794,6386,4729,3498,7670,5561
2388,12421,18563,4677,19254,14045,18354,2803,9265,12403,10151
2389,1243,5358,16554,4930,1906,12465,6387,17691,9397,13149
2390,8808,13802,7421,6719,14134,6197,4231,6089,366,10926
2391,10405,6002,17035,8104,3059,16533,5278,18226,13461,1609
2392,13457,3512,11345,8416,1754,1161,17362,1667,1471,3145
2393,18809,18997,18496,1322,16316,1317,960,11403,358,6875
2394,9722,18811,3640,6927,3485,7755,14506,5581,9370,17778
2395,4896,4933,2607,824,16337,4346,6599,3265,19571,17944
2396,11369,7420,336,15516,9000,13074,19671,1526,11196,2289
2397,12659,3840,3553,5343,11834,4002,18084,17426,19159,13259
2398,4455,4503,352,19595,12711,7391,13557,7263,6493,5022
2399,8121,19422,19060,9457,18243,7225,16461,7707,8234,9759
2400,458,5957,6147,15473,10967,11788,14695,12593,17658,7703
2401,10255,2286,6405,13845,9444,2054,10548,15917,7375,6534
2402,13067,12284,5959,6130,1364,7752,3332,1731,6680,4071
2403,12313,18497,12978,17087,7097,18609,14265,6863,6775,12860
2404,1740,9818,11318,3820,8853,17985,841,5527,12076,246
2405,19136,11941,10197,255,1490,1711,19721,18319,6333,9802
2406,19908,14027,14874,9135,18870,8479,5038,11466,6520,19894
2407,10848,817,17281,6951,14399,2880,18494,9541,19824,8176
2408,3289,2523,14772,13992,3036,1542,18164,14054,2091,1406
2409,5947,12453,9499,6791,8358,9198,1288,10371,1469,16033
2410,15486,2902,13563,16337,17926,17427,15922,12116,13793,13435
2411,13074,9211,13175,2058,18767,11035,9792,3107,16639,15959
2412,16675,17337,10939,14772,10318,18075,10229,556,15953,1817
2413,15273,14932,11191,14282,14460,17615,381,11597,16589,5477
2414,12972,3157,13954,19668,10465,7887,11148,4811,17673,17800
2415,6937,14873,19140,2301,8008,9416,12204,9575,4664,654
2416,9639,2674,5599,5111,10284,6427,10349,5286,415,13727
2417,13326,2471,18468,10442,1778,9576,268,8366,19027,2136
2418,14379,13712,9898,3385,2450,8530,4998,2239,17182,8575
2419,13303,16912,6692,13543,10074,3370,768,7514,10663,4673
2420,10182,2632,18095,18419,10012,8225,3652,14424,16548,7478
2421,14252,1584,18248,3489,16742,18986,4071,15331,8846,18682
2422,2655,6948,280,14088,15212,19971,6714,14521,3056,2107
2423,6232,5871,5563,5093,17298,2156,10812,19006,2179,6874
2424,9015,9738,2917,593,2693,1633,19592,5467,10125,14215
2425,12982,2891,19880,11454,239,16039,11129,6938,8118,3945
2426,12060,19627,1957,3492,6343,3556,3067,6032,6426,2839
2427,16486,16414,7815,12846,18612,19597,6676,9095,14454,7589
2428,12670,6417,16489,7101,10208,16122,8922,17036,7954,18281
2429,1310,13813,15382,19497,12396,6111,12126,177,3740,11690
2430,489,18385,6947,10375,12726,7748,150,10871,10842,5200
2431,18968,4023,2205,10117,13067,12882,17963,17684,13903,12236
2432,3452,18471,12319,9147,16334,18552,6413,18004,15063,12535
2433,9745,16954,7536,13082,9291,14478,19886,3816,10916,18835
2434,6137,9023,19222,18465,18119,2877,13378,2992,4326,8211
2435,19419,6686,16603,17165,12889,6787,15913,3499,6119,14338
2436,15807,15052,12500,17004,14774,5999,12343,17426,12251,3778
2437,18363,679,2831,19819,2806,5464,12755,6194,7966,2419
2438,8535,5150,398,13337,11769,3138,3831,6494,9757,5201
2439,17248,7571,17252,15811,15681,1833,7706,15683,3085,13588
2440,17160,10251,5375,3962,13742,2650,18070,10347,12454,14658
2441,1495,4157,17580,14609,4944,17331,13374,793,3008,10747
2442,13446,18828,6374,6169,8217,4686,15783,6225,2685,7303
2443,7898,15064,6319,1199,6764,11364,17732,11546,4590,12175
2444,18486,9648,2967,13182,19904,7176,19269,4028,13505,10736
2445,11756,1975,12519,3497,4011,9593,14456,17022,11836,15347
2446,816,19283,13760,14274,5247,15276,16325,10450,9791,4980
2447,18319,2752,2710,14472,4911,17466,10165,2309,13861,2895
2448,1401,8918,1713,6356,9820,17795,11637,18403,2734,4404
2449,7317,15656,18153,17470,2784,2258,18557,6059,12195,4056
2450,5351,14943,11888,5916,961,389,2922,9553,286,5278
2451,6213,8527,1302,4298,4298,7523,3357,18347,9861,17713
2452,16167,7669,11004,5913,1066,1218,3037,16840,11650,19303
2453,14961,10576,9404,10639,1472,14094,3899,16654,17430,11480
2454,13725,5490,3159,2878,1504,9315,16058,7209,7935,7873
2455,1769,11615,173,14519,4358,746,16801,7470,6883,1525
2456,19540,9316,14128,9879,15677,13059,5110,9166,15506,11354
2457,7560,11417,10310,13987,8041,11166,14978,11163,9877,12401
2458,3165,18884,13686,15830,8378,4535,6313,16678,18518,3184
2459,19063,12612,8460,17157,8237,12563,18665,11265,1211,1721
2460,7727,19704,921,4006,17101,14330,13520,16552,1197,3667
2461,19853,8646,12195,14573,17859,11767,5710,11790,3296,13197
2462,16730,11793,19060,4592,14787,10722,14334,13827,1538,13189
2463,14257,4226,10584,17651,5295,1253,18663,18527,15363,2746
2464,19629,2951,13246,11980,9303,11110,8596,19487,1541,9005
2465,9257,9835,13111,9043,3596,1089,19609,14111,18440,11832
2466,3596,4254,8348,755,14111,1318,17572,19300,2093,6539
2467,7350,16627,1590,2498,8587,13395,17106,19236,367,19107
2468,9880,19281,6096,12902,11824,8181,16726,3041,2167,18193
2469,6221,11122,10821,16985,8943,8713,655,6962,1888,15792
2470,11462,19238,2062,601,8118,5787,4121,10126,8584,18740
2471,16482,2980,17412,12086,19675,9677,3500,13318,5720,6769
2472,2867,6101,15976,12485,10401,2884,18856,16020,16733,3345
2473,6752,2399,13750,3811,17059,892,6939,9340,5621,2159
2474,8446,3032,4929,11215,14012,1095,8081,17801,19807,12133
2475,18370,579,18895,10624,19396,13129,19774,9785,16683,1053
2476,5889,2556,8268,880,16748,18329,14352,9390,15962,13190
2477,12118,11187,429,6156,18866,8794,19840,8236,1111,1317
2478,2149,3780,7861,17290,11712,15375,19714,9391,4083,16213
2479,5121,7670,18469,5727,5191,747,12909,5277,3432,4299
2480,2007,14637,6101,7808,12310,4504,11974,1139,2900,10334
2481,6485,6122,2438,11987,13579,486,16297,5829,14750,5103
2482,17513,15212,2291,2490,18966,5844,9890,19666,17582,16814
2483,8576,8927,17978,4435,15053,5824,14452,3190,4744,14439
2484,2933,12359,4181,1836,1270,14748,18085,6525,12349,9406
2485,724,15033,18092,6281,2966,12583,16136,4234,4752,3404
2486,9098,4028,19611,2515,10801,12830,12321,5085,13603,6310
2487,11576,16325,8144,7158,1126,11980,12225,7388,6742,11407
2488,16234,3989,19010,5441,17917,18667,916,480,16535,11883
2489,14072,17908,3269,12882,956,11421,13160,11529,19779,14680
2490,386,18933,16407,7330,5281,14912,725,18598,2837,19299
2491,3944,3209,15855,8538,14246,2857,3038,5818,13537,19600
2492,19761,14606,13350,3062,15221,7418,1816,12503,15020,14986
2493,14447,9877,10914,305,5782,17549,17608,10636,9200,3107
2494,627,19503,14948,13507,19943,7977,1444,5119,16627,3733
2495,4722,6369,10006,8222,3214,6501,7706,19475,15410,4717
2496,14700,1890,16807,14452,18639,3681,11128,7288,4686,15722
2497,12193,7620,19888,8920,3699,19561,6943,8047,11032,14273
2498,12584,14545,15284,19007,6645,8715,8507,5992,4940,11244
2499,8266,11063,19804,2709,10719,2230,16544,11213,1406,4861
2500,14798,610,14295,11384,13537,401,1908,424,15841,14285
2501,1352,16077,551,7497,8145,19142,15552,14738,17533,2607
2502,6600,8856,11088,2630,6753,745,11600,10588,2025,14128
2503,4113,2539,291,3356,15624,5749,7514,14038,1955,12451
2504,13979,8476,16336,883,5784,17693,1340,1733,11700,19782
2505,14093,1717,8362,19843,3080,9929,11284,18134,15179,19589
2506,5123,16377,7077,19280,17285,17845,6661,16299,15311,4659
2507,8009,1278,15936,9238,13096,11021,10934,7463,12097,12383
2508,607,7968,1353,9266,16349,11815,1275,10791,3089,6948
2509,11923,7140,9704,4349,14431,18581,13324,18846,8795,12463
2510,9369,13786,17690,12011,7396,13758,12372,3821,3065,12072
2511,16282,16911,10927,4925,1999,7612,17076,9710,19458,14808
2512,2944,17882,5894,19328,2201,5360,222,19509,1583,225
2513,13805,14986,12297,12727,18737,14250,11481,2947,17478,2726
2514,1655,18343,8539,18839,4903,3893,11891,7325,8284,15338
2515,10570,18705,19349,8081,12363,2581,6534,5033,104,19371
2516,17701,16345,8406,16931,17604,13052,1919,12186,499,16173
2517,3975,3373,15408,11965,2233,3208,634,2589,7151,159
2518,7177,6459,17771,18792,6052,1409,5749,19597,16703,14506
2519,11221,2039,1540,10637,4404,17008,4178,19055,5981,13795
2520,17664,7393,11912,14202,8346,18346,2064,14296,4316,6561
2521,3925,2310,9054,8113,1882,17977,16995,5559,1686,19798
2522,2055,15519,12513,19176,17643,632,12383,11439,4575,2743
2523,14506,17533,12608,18373,17937,2112,10941,16021,6858,7540
2524,9948,2894,9939,11700,4816,18616,14451,8127,5995,3123
2525,666,1072,822,14627,7284,16500,15202,11435,6919,16882
2526,778,6652,5077,7598,161,15533,19157,15269,17349,2000
2527,13251,423,14943,10692,12495,3625,16697,15401,4229,11632
2528,16285,18804,13248,12062,682,12972,19906,14997,1183,4530
2529,268,14706,4570,11628,14692,12751,12182,18527,1168,741
2530,4147,6713,7102,18268,13341,1235,19230,3901,15682,4805
2531,19210,11991,11127,1270,8809,19422,11949,8651,702,8661
2532,12293,19343,10345,19772,15915,12699,10951,11854,4490,15857
2533,643,2149,2563,18782,4938,8430,585,16471,1286,18796
2534,19979,926,669,13262,11280,18237,11794,9170,3628,4717
2535,3992,15192,16157,11428,1357,6393,426,4359,16678,14880
2536,5986,7803,19560,8501,7651,6749,10616,8689,775,19392
2537,4711,11078,3054,18778,4381,7553,897,14316,18149,11663
2538,5565,9081,7406,2352,16739,16475,10967,7091,128,4579
2539,8976,16089,19419,15021,19987,10824,892,2999,4193,11778
2540,16698,12046,17169,3087,14947,14482,764,13965,16526,18521
2541,10314,9830,11427,19461,3341,1795,17554,18727,162,19165
2542,7274,17652,6530,13131,5630,5610,9748,5150,12491,10199
2543,1577,17877,7410,4067,16872,11841,15661,3982,8337,13116
2544,5036,13600,1309,803,1027,11708,13792,11734,4267,19427
2545,16839,8677,9332,19000,16623,584,8741,10940,11288,6994
2546,5727,8124,7575,17652,6799,17336,1311,5522,3851,16868
2547,13144,3152,12304,19489,17583,17888,14240,6592,2273,12051
2548,9019,18591,15952,16898,13394,5002,14341,1850,9040,11172
2549,14876,6080,15995,16476,2794,16399,12894,19289,7936,7246
2550,13882,19560,11675,11760,2674,18115,7551,10223,8808,8836
2551,1117,129,19978,17090,15846,12230,6326,5742,17717,9848
2552,2737,177,18355,17620,6111,11455,5332,13099,11612,11341
2553,522,2954,15679,17678,10954,2654,8620,3476,17434,13306
2554,9957,3516,2852,3546,11270,14745,7011,14853,13435,19755
2555,5771,10287,8679,16288,14441,7992,18569,16036,269,8869
2556,13916,3640,3727,6515,9218,1450,15138,14730,10095,14921
2557,17464,8983,19699,11544,831,12249,12310,10088,2575,9242
2558,8057,9597,12909,2378,5414,16537,3409,11503,13934,9420
2559,7722,1597,16631,18989,10623,14333,9229,14763,10214,5816
2560,3813,17867,13542,11698,9580,11130,5862,19526,12305,18768
2561,4586,18870,10568,13150,7346,18688,1486,12839,9346,16694
2562,15618,570,10321,10259,1537,19351,13162,10330,3450,6086
2563,17379,3084,11441,15692,6938,16561,6896,19685,12785,18686
2564,16523,18110,5029,13882,1307,8018,8306,12799,1959,8082
2565,930,2838,15755,3535,18030,5706,170,11302,1262,5731
2566,16070,9437,1828,1986,16146,12301,4176,16071,14820,17523
2567,15260,15989,17398,10266,10526,7514,7453,10719,12923,1677
2568,15565,12321,6901,560,19283,7070,8007,16870,19119,9369
2569,11222,16364,2117,19796,19070,14124,17536,1934,16017,7375
2570,12458,7222,17359,17928,8379,13393,7815,1091,6244,2280
2571,6073,16027,16858,3648,5804,18822,2533,5922,5874,16770
2572,13935,114,10497,9467,1092,14367,8177,16735,12545,2175
2573,17383,12341,1853,15546,8009,15522,12769,15117,4364,10005
2574,779,14547,16924,9080,1566,12066,2326,14259,3364,11253
2575,6008,19929,2673,18836,15324,5366,12544,5270,12609,9792
2576,6845,8768,16310,309,10750,15980,18304,2375,484,4696
2577,9850,1588,472,14707,17258,15039,3084,2590,1765,17939
2578,9767,1539,14652,4206,9118,8375,3015,8678,13400,17735
2579,11491,5220,2884,13969,12518,2986,4377,11406,10682,3516
2580,11339,402,7507,11947,317,19866,13364,7172,10428,16739
2581,2148,6475,2358,17962,5969,19784,10163,18468,12662,2281
2582,6148,4236,13916,3600,16567,12570,12719,7776,4731,989
2583,12217,15906,7117,927,4509,8649,14333,5751,1913,19412
2584,9584,11763,6410,9778,4090,1233,1468,9680,19400,1694
2585,5088,3925,17696,6505,9680,13946,2626,5131,13121,3951
2586,6322,2435,16170,12087,16697,13387,1176,6000,1510,1422
2587,9284,12034,15841,11896,19741,1809,15371,11268,2202,6646
2588,12744,4550,12635,7476,4969,13746,2104,16680,10881,7024
2589,10689,17851,1520,13443,13438,10170,4592,15650,9775,1888
2590,11562,680,11548,2371,11259,14948,7543,1647,7081,4225
2591,2744,12297,18349,14342,920,2562,7736,220,10030,17110
2592,460,3151,7912,7980,10453,4213,19713,2336,3577,19991
2593,4951,3562,10466,5190,8171,13026,15993,17841,10289,17829
2594,9423,2729,8837,15518,13492,2765,7332,2447,15327,2935
2595,13560,19013,12061,895,4397,4707,14422,2846,7222,3643
2596,11573,9703,11371,2202,18592,4766,11648,14427,9891,2923
2597,11411,4066,10321,7029,16795,9716,8118,17611,6490,8967
2598,19564,11605,7622,1262,17859,7569,18048,2267,11558,13406
2599,1737,6968,14649,12717,18242,2870,11959,9882,16312,2818
2600,14267,12416,1418,6078,7914,4844,2614,8553,3176,18513
2601,12705,9983,1186,16182,5583,16673,6452,14402,12747,18424
2602,12892,12583,17269,15011,12138,10613,3269,10442,6573,1692
2603,19597,956,5622,2672,14704,15719,505,6242,3335,2161
2604,6122,14613,17942,9033,14227,8415,5878,13966,4869,5161
2605,18783,12649,2310,14595,2940,7692,8359,14208,6388,19812
2606,15900,15822,15490,2320,11803,8527,13917,2521,12012,13803
2607,10403,17299,8611,13301,9902,8269,7005,2707,10174,15870
2608,12287,9077,9876,17096,7976,4231,5721,15686,15584,9460
2609,2158,632,13885,11317,16941,13577,1944,1814,11395,7346
2610,13652,18369,6677,11269,7794,13909,19817,6821,19782,15019
2611,364,7431,11044,9815,19917,13654,11478,17912,8165,18223
2612,12764,16322,15316,4814,17526,10642,10949,4251,11799,3804
2613,14246,19460,18681,3064,1589,16636,11757,7364,19166,7069
2614,8218,10767,19639,14982,4428,6388,6561,12759,13042,14240
2615,9244,545,13063,14793,19685,1050,9322,374,10392,13284
2616,4246,18490,5822,16422,2265,17988,8794,3181,18423,17150
2617,11580,18951,4250,19876,14137,9815,12688,13221,687,18872
2618,11307,9782,4801,19654,17917,9322,7919,2094,9685,3844
2619,17371,12580,19442,18753,9765,6126,9256,1742,2732,12478
2620,10127,10751,19152,590,9931,19531,14654,4120,8428,1838
2621,11118,15744,19856,11233,5941,8872,18782,13699,14060,5310
2622,18857,9763,13101,16550,12053,3237,19909,3868,2514,730
2623,17220,2391,7917,13379,2590,5073,12216,12919,17313,19358
2624,17862,18701,18076,1065,18372,17409,17921,19839,2393,18666
2625,4667,17812,7929,2885,13908,5064,17960,19354,7902,12604
2626,2695,12458,4306,9982,3202,1069,19209,1965,19867,10341
2627,19128,8680,5180,15302,872,849,5580,8273,5005,16414
2628,15460,6062,16884,6659,3499,6124,5853,5765,17640,17467
2629,4023,16631,1760,19040,19801,4608,19271,5115,10326,12575
2630,10334,10818,13376,18288,4743,5062,7744,11713,4485,13557
2631,2381,14187,8538,5319,17401,15268,19543,10594,14931,11599
2632,4175,15248,4956,6146,11739,10743,3196,6835,18012,10696
2633,5858,19564,17440,8936,10011,7811,16338,5361,12940,11631
2634,16203,18545,1411,18223,16860,15424,9446,3821,4253,15893
2635,14713,7169,17715,12820,19837,12107,164,7606,12113,10679
2636,11106,18584,7397,3888,8380,5661,15780,9009,1032,16838
2637,18382,5979,5515,14998,8559,13373,12108,6644,6864,445
2638,14390,6003,13038,4834,14488,13916,8400,8096,7530,9176
2639,6982,8151,7851,19349,14678,14964,5949,17908,16692,4228
2640,7667,4822,11466,2777,15715,1093,2895,18598,14974,1409
2641,9938,12343,11702,8721,18555,15134,12444,5698,19155,14995
2642,1612,10808,2257,16256,18269,12641,10979,10185,2250,17325
2643,7594,17321,11024,508,13193,12305,5094,4846,3538,14762
2644,1463,12855,17220,16519,9680,15157,7413,3368,17805,4092
2645,2544,15112,11787,5348,8036,17149,4058,3865,10632,12223
2646,12508,16771,16511,3122,5498,9621,10132,15543,4137,1488
2647,18373,10001,16313,5598,3617,3838,16969,14709,15453,7064
2648,2401,3039,11503,17738,14266,2776,266,6487,13954,7649
2649,9282,8641,15881,12329,19845,1934,13490,5046,3323,10164
2650,1935,17554,14728,8516,9853,4738,7967,12396,7895,15711
2651,9801,14035,17906,18428,12986,13979,17506,16785,17182,1473
2652,10141,12886,4902,18561,8824,15543,14238,12766,3288,12116
2653,12743,17612,10411,4794,9639,10593,2409,8803,9108,14060
2654,3190,3048,1159,10072,15257,18145,14968,12090,15919,7757
2655,18695,8578,13658,8499,14736,4781,8116,1641,480,11280
2656,15867,14836,16250,9664,12152,18162,4952,9322,12275,2905
2657,12564,19621,7477,14581,9739,7618,16236,15341,15668,13571
2658,17961,3393,2679,3312,16380,17267,13098,6010,2739,11378
2659,17760,10535,1781,15801,4405,14046,2985,11204,18941,19488
2660,14306,9758,11083,18481,17400,739,2298,1283,686,13719
2661,16387,15351,17268,2036,8500,15818,14862,6054,13518,10532
2662,11018,13160,2515,8840,14367,17194,3796,4814,1110,5996
2663,1469,493,259,7912,9617,11735,13064,10426,966,3057
2664,6830,1182,10679,8900,13880,2198,16742,6744,19473,10712
2665,7882,15008,14868,818,7828,9330,13310,6634,13690,19503
2666,18981,5612,8288,6176,1757,18047,3206,11841,10516,6574
2667,673,4102,8441,873,2883,7073,4486,19683,17567,18647
2668,5455,19538,5895,13930,18679,18936,9837,17639,15340,6433
2669,18051,8956,5406,13114,2426,1253,15315,14958,17018,18601
2670,8085,8861,5590,832,11090,6770,11873,7278,3247,7527
2671,5858,14725,8248,6412,8696,12929,9886,10725,2312,8501
2672,7074,6534,19909,12399,11791,18157,5272,11582,9043,13580
2673,11713,17428,13617,14610,18313,248,5399,3980,7417,5277
2674,19758,13855,15556,17202,3495,6506,11066,13965,674,19008
2675,15200,14514,5438,13376,17832,8888,8410,8559,13487,19790
2676,6922,6702,15475,5467,5036,16132,14594,1832,1629,15399
2677,843,10166,16596,7710,9524,15642,17335,18697,2603,7516
2678,18001,14451,6657,13358,14451,12979,1481,5761,13951,3274
2679,18423,5894,14852,12007,6273,13287,9828,15751,770,13542
2680,11695,14187,13326,16445,17180,19611,17446,17910,10455,9501
2681,4732,11826,11749,13056,17170,757,17927,8048,5425,11744
2682,9214,5388,19400,10398,2179,16832,18324,3117,8571,17264
2683,18238,6359,5052,6480,17322,17521,1601,14797,18244,4492
2684,4477,18771,6255,9629,11327,16632,11570,10116,6749,11984
2685,13400,3627,686,1456,17332,17099,4798,12814,19542,3762
2686,14395,13965,13179,12865,5387,2605,15967,17778,19140,1552
2687,9807,10668,758,16374,16956,6282,8698,2749,7405,17408
2688,4215,9691,9675,18786,9809,18773,7334,19118,15657,7987
2689,12654,13639,15751,14357,371,6615,5288,6711,11829,8949
