"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
4882,16648,18083,3318,4806,17397,19235,4094,14121,13361,4792,19597,1315,12803
4883,3814,14201,7330,18638,9913,14404,15602,12232,13780,18199,18936,2260,17218
4884,16237,13491,5031,9310,12218,13337,7749,4430,1288,19855,14365,19449,3793
4885,12831,3669,3539,18007,2481,309,2954,1053,19985,3338,19726,269,2484
4886,12081,15765,105,1952,18943,11573,4618,948,17466,2190,8387,19023,13971
4887,12680,17682,3998,18650,1975,7335,1016,5755,9070,13974,7296,14176,17923
4888,16713,2308,2091,2869,19148,19100,16915,4790,4069,16890,17417,7256,16343
4889,5136,16811,5884,16881,17561,4066,9470,12469,9177,5342,14482,13644,19188
4890,16470,1544,8586,7981,19754,6857,1150,19035,1319,4817,15841,3827,901
4891,14228,3508,1044,12552,11081,14105,10964,13348,17916,7545,15097,4172,8465
4892,19242,5046,5315,1672,8394,11510,6638,8666,19007,18663,8163,9852,9336
4893,10948,18145,18011,12420,2201,5929,2022,15024,2689,6333,12889,18337,7746
4894,5670,7613,18566,10306,6469,10893,7014,14260,5988,18410,11809,1346,6127
4895,9976,16879,5992,18870,16879,19440,13339,1101,13321,11486,985,2771,11295
4896,14296,5598,3587,13839,16651,16340,11178,16989,17646,5268,18586,3041,2807
4897,15373,8788,17750,4428,2917,579,16787,9268,5646,16160,11282,7045,2903
4898,14726,14124,16594,2479,1658,16273,7702,5393,19858,13016,14186,1002,14253
4899,11071,6554,9349,2221,18703,16552,5727,17014,658,16043,19604,14136,4900
4900,10754,4205,4516,7550,15925,1104,7985,8173,11384,3631,5179,18921,9620
4901,9648,674,3352,13113,1106,8659,18583,10353,518,7200,18389,16159,15024
4902,10740,6912,19702,14809,4639,11857,8638,19049,19957,19071,14278,18831,5743
4903,870,4407,15032,2397,5996,6679,18770,19302,13083,16713,15086,7522,6085
4904,13506,342,5628,14659,11080,4072,14753,1626,13175,10209,9176,16639,15607
4905,7670,19183,4217,7738,17034,13227,19704,7323,1183,13297,725,13743,4405
4906,690,16960,14621,17904,178,4515,17516,5425,6512,864,1684,19814,13859
4907,10717,7303,19097,18600,15530,18211,15363,13253,6141,11744,17671,8663,15080
4908,6175,5085,3387,17983,17101,12869,1471,16150,11005,16318,15648,14171,16184
4909,8258,2572,13048,12684,10255,15913,12421,1397,17080,19252,11703,2334,12465
4910,15359,337,8905,19240,6899,6241,17400,7874,1988,13988,8361,11886,17352
4911,10856,11697,13711,9974,15811,7329,8071,187,2927,17713,9136,561,16858
4912,3491,11167,4487,5781,2298,11859,17025,1438,7540,4620,16692,9759,2621
4913,16913,6549,12441,3577,11801,12482,2517,6402,10980,11208,6053,17919,16378
4914,3776,18731,1087,8257,12018,10316,5154,5302,562,712,13670,4190,6096
4915,4158,10856,13997,6194,8148,9054,15243,2498,7605,17551,12303,16524,13430
4916,15432,2471,3130,17477,12307,6197,15331,703,9712,16239,11544,12347,18840
4917,10239,17127,8359,17434,9524,15033,1763,16345,8169,13331,3464,11500,5663
4918,18058,2914,15887,12465,17962,386,15029,10570,7366,5913,14212,3054,7167
4919,5671,19768,3312,9898,4598,18185,14276,4148,14171,19617,12166,19500,11871
4920,17780,9367,12013,5499,11303,16745,4626,18296,17466,6382,9022,9889,14817
4921,6179,15055,18425,16617,12918,16505,1184,7565,3793,8196,18582,10858,16153
4922,4855,13657,3347,19081,9554,11736,7533,19800,1134,15832,19949,7080,13483
4923,2849,3270,8852,15644,5841,3195,2876,13004,16479,1894,17749,9422,709
4924,4874,12695,16009,445,10635,6170,7261,4361,4534,1309,7726,17700,10000
4925,2816,16743,9287,4986,1745,6890,10879,14578,7109,19832,1181,2653,12223
4926,14727,790,12859,17766,440,11715,13499,15358,2668,19747,4166,1807,19185
4927,10207,5321,9948,9337,3612,1691,12393,10580,14469,9185,14454,9802,11525
4928,11483,8861,5547,5119,10109,17717,1083,4333,7438,6130,10875,15029,16737
4929,13577,5766,14085,17551,13668,1216,3422,7328,3943,19305,4016,6564,14702
4930,4655,9439,277,763,19923,18425,12275,10990,4313,15386,11561,6669,15036
4931,6428,17170,7141,13029,3058,5470,11532,1785,6016,6860,18572,5864,6049
4932,17938,2034,19843,12317,7595,14869,3129,2164,19769,6944,11556,4363,1667
4933,18224,5272,1769,18289,13172,8060,16905,8151,11991,13639,11318,19175,19700
4934,17588,5713,19140,12499,7570,11943,8565,3902,12127,7302,6188,6321,15650
4935,19520,19996,15015,15576,14459,2419,3425,5757,19327,4544,6057,15921,1023
4936,1719,11791,17678,17954,3242,3095,19025,8065,2716,584,9093,2478,17531
4937,4168,3538,8966,7944,13624,15605,3449,12361,18946,4789,16978,13272,9551
4938,9008,17408,19256,19332,3293,13876,3498,15298,6910,6591,1705,8599,16479
4939,3812,888,14206,4387,14895,1602,309,2867,11763,3354,13233,6451,17013
4940,2827,941,7381,16956,11385,18126,14420,16227,18841,14485,10431,15533,11955
4941,18823,18384,2602,11553,13155,16142,9380,19799,3572,13575,12762,18622,10629
4942,16842,2977,4310,19656,5870,15996,6988,6697,7231,15127,7465,14405,8113
4943,975,2429,5292,12995,5970,14658,6136,9300,2021,4817,9815,5958,19735
4944,16048,2016,9222,112,1479,19255,13265,4805,2244,7276,2343,8665,9595
4945,18894,869,18758,7231,14390,8640,6500,17897,1153,15727,19023,11507,19858
4946,5182,8470,11022,1692,10415,129,15582,10808,18115,4745,13598,11772,6401
4947,10587,13628,7576,18620,13278,1816,17783,17885,1890,13273,12418,4926,17605
4948,11791,13658,13022,8834,7549,5199,9671,15707,2592,9291,19196,5389,10364
4949,7257,14915,19378,12542,16796,19792,9607,18619,16729,4372,19552,12207,19711
4950,5377,4828,4648,17310,14607,5736,18928,12610,9292,14120,11575,6588,7398
4951,10961,15406,8142,3681,7080,6698,16363,3378,9810,12144,13301,17261,14801
4952,14197,6402,13164,13231,4779,6934,19625,16727,867,3316,18365,3287,2310
4953,3858,971,18687,8674,5172,8171,12081,13673,5329,17944,721,18419,4596
4954,19945,2818,17442,16337,1149,18057,18073,13074,8709,9183,9571,16272,13545
4955,12554,12319,9277,1900,15144,17031,14097,2399,19095,19786,15226,707,1431
4956,13855,5147,6868,12440,3536,4174,5978,7386,11923,7101,6465,4202,15440
4957,2316,4628,5997,3402,5021,5554,1167,2538,14877,2503,12540,13882,5547
4958,7276,16950,9510,9008,8983,12218,16544,1529,2102,751,1444,3714,3270
4959,18606,3494,14323,13707,5163,6080,3573,4836,9944,202,10265,17395,8375
4960,6761,9744,15264,17660,16312,2287,15372,12193,2163,8046,14142,16726,6118
4961,2520,2857,10100,5255,17752,4452,16783,11065,16932,16049,13045,11022,15164
4962,10249,8498,12259,6052,13702,3921,5029,7902,4201,405,18666,18648,11592
4963,13697,8302,10363,2511,11820,4715,312,12563,12772,8714,14710,5421,10409
4964,14934,6401,7009,849,17146,4351,4544,19302,18385,6851,1836,15182,18167
4965,14580,5519,16928,7892,17558,7263,1630,9132,6248,10109,10929,14104,17332
4966,17587,11918,13999,12734,577,8562,3144,8843,2396,4678,6252,14458,6580
4967,7424,5716,9708,13722,467,3985,6169,12891,2389,5270,19495,7003,8880
4968,184,5961,12590,2659,7498,17226,4922,17497,8886,3102,7643,12534,8820
4969,19106,17033,11532,10204,14560,4105,12393,2643,14712,13847,19012,15890,12932
4970,3955,16083,280,15984,8823,16747,12059,598,15469,15115,6144,10549,3947
4971,17619,2807,5406,10378,3138,4785,3209,12347,16551,2536,2896,1141,12819
4972,6182,15589,19969,7739,17597,14404,12842,8632,16144,4102,14942,12246,15391
4973,17497,8836,13490,6449,7981,12097,18420,2820,9890,8146,17373,8911,5042
4974,5670,15692,4699,9355,3237,6489,16650,8741,13744,16617,8315,18893,8246
4975,12970,4696,16557,9014,10978,8899,11655,766,4197,13110,12244,11395,7540
4976,12764,3946,14691,3664,3622,13039,7524,7111,13698,6055,18265,6657,3739
4977,8199,6355,1461,11833,15328,16874,19943,19768,9339,2658,18284,6838,2514
4978,14634,13415,14271,11434,4617,9975,8486,5975,4338,8250,19746,14058,19016
4979,3354,12879,12939,10793,9265,6679,8245,7927,17660,15957,14370,8082,15441
4980,10222,18594,8326,1502,17254,8229,16491,4245,9837,8507,14052,12650,8693
4981,18325,1160,7425,10642,1704,10261,10215,7845,13283,4522,12445,5172,2242
4982,1981,997,14190,6184,14725,15477,16979,1335,5852,8894,14154,14718,14307
4983,5492,14052,1467,4516,12461,13376,7158,2220,9524,6901,11450,416,3279
4984,4266,16734,12643,2747,1247,13289,11853,1431,8948,8644,17302,5825,14434
4985,9050,9521,13028,15716,18104,2787,16687,13603,19427,14196,17514,9849,15801
4986,283,734,6526,18559,13333,5169,15025,9778,15465,18011,9233,6825,16690
4987,19698,10589,4203,13509,15646,2291,8839,5315,101,4736,7015,15737,10571
4988,1410,5545,10709,1899,16191,307,14640,5692,9034,19422,19022,14292,2005
4989,11722,6436,10189,2820,7434,16638,4407,13797,3914,7693,2836,2208,4016
4990,7476,17493,4130,4904,10814,2556,772,13230,2678,2900,13328,3322,13351
4991,11852,4752,8043,7772,3651,16881,17611,5238,1299,4415,6294,5434,5830
4992,9167,2755,16165,19437,10271,10605,10606,1701,15166,12292,9841,9090,15976
4993,12046,17576,15507,13654,10303,13066,17731,15553,10559,13004,7667,8427,11566
4994,13315,19816,18468,11956,10388,18311,10037,18282,18902,6726,8124,12970,4194
4995,4187,12868,4398,7628,18501,17149,12024,284,5511,16193,14539,5816,14601
4996,16296,1432,13782,4196,14771,8265,16688,19255,841,8063,6130,3176,4227
4997,140,15331,7341,11457,9976,2884,16178,2315,3555,7632,18121,7803,18815
4998,11862,10500,17002,4100,17579,14127,4526,17436,12565,1953,16953,11880,9054
4999,19312,19690,5386,3415,3676,6449,6261,6034,6955,15367,5558,18488,449
5000,9125,16102,951,4100,16787,14794,18204,15035,7196,1726,2461,19825,16633
5001,7124,10303,2728,17440,9390,19690,14118,4593,6106,17853,5273,15618,16385
5002,8333,13628,15116,19349,8456,19838,19353,5886,7158,11646,6491,3985,13318
5003,2737,19551,18629,3470,12061,7730,16564,16286,12638,2847,10006,16238,13050
5004,13442,9938,19583,996,4241,9987,13386,17980,15964,14995,18056,8165,6866
5005,8414,18212,19882,11620,1897,18525,17969,1642,1825,6430,6268,4097,3159
5006,9938,15274,18736,2437,2095,16361,4096,189,18975,18832,14831,1668,13512
5007,15842,112,2085,11887,10534,1106,521,15574,4616,2789,8725,16829,16081
5008,3696,12301,4900,10773,3758,14945,10382,15230,1273,10860,9505,9485,10410
5009,10626,4579,1837,19527,2962,5647,19438,9387,13774,16607,6685,18574,16020
5010,4713,12732,11247,11125,19096,18982,145,6116,4306,16759,18158,15208,3662
5011,19335,19042,10849,4685,17334,16492,17038,17208,11891,2113,2554,3872,9442
5012,7605,5237,9901,9613,4341,646,2121,13472,11137,266,9416,4212,15309
5013,1199,8663,327,11119,4746,14364,14693,10765,14411,19424,17823,7077,5613
5014,16384,8541,12772,5223,16712,9520,6549,16835,3064,5134,5244,4293,17886
5015,8827,11327,15670,4715,7003,12345,8884,17280,15113,14410,7859,3972,16992
5016,8088,19288,19911,12611,2856,13188,8187,16556,2571,19530,14133,1138,13958
5017,15386,11442,10850,140,10449,10832,5245,14040,17936,15737,4291,10247,9326
5018,7620,17011,4346,12934,8057,7141,8094,16971,479,18465,10236,12614,18173
5019,5035,17470,12352,12326,12140,5595,2199,5428,11860,2506,12024,14305,9521
5020,16799,7047,16969,19135,19658,15537,3813,18621,16548,18681,224,9662,8249
5021,1325,2210,1047,684,8422,11296,12425,2839,3754,9053,13949,8265,1898
5022,7119,13798,199,10864,6063,16369,11876,5636,2483,10157,18912,11408,1419
5023,16622,14390,5498,1535,9150,13854,11231,17644,14015,209,4096,2980,3965
5024,5418,9364,10712,6092,16727,7599,3519,13562,2213,16275,17790,389,9463
5025,6172,6828,10679,5526,18956,15056,19305,12832,16986,16200,3849,15779,14233
5026,13568,8056,15384,13045,5680,13923,14728,14833,6362,10768,14379,6910,8139
5027,5796,7724,13840,4847,13746,13416,6047,13736,19650,6625,1025,1294,4470
5028,12797,8787,10527,11847,3937,14098,19693,19583,1771,2087,16441,8058,5071
5029,14465,4929,8277,10678,2348,8013,7181,5489,17191,5191,16048,14800,2333
5030,1368,7335,12945,16982,14381,10472,238,13398,8053,17961,10418,17661,2355
5031,15615,6471,6752,8760,2604,4099,10293,8161,19015,17284,17188,6024,780
5032,9876,16657,803,15336,2887,13107,12217,16055,4528,1565,16415,2137,13213
5033,4664,6372,3162,8014,4685,3956,12887,3508,10611,5517,4576,12973,15535
5034,7448,18196,3987,11732,2451,16176,2857,17769,15577,9837,12596,3037,6935
5035,5186,14037,17164,2807,19042,7655,4827,17821,7685,6079,15174,8481,9709
5036,13336,11279,9905,12346,4681,12987,8945,565,13385,13095,5528,14592,10852
5037,10468,15416,2853,13834,15050,618,19067,13768,19147,3105,14160,6261,10510
5038,6444,14504,5270,12900,18511,14703,5826,6439,5002,19436,2906,5686,10155
5039,15881,16609,5915,12858,11194,6631,13286,14428,10134,17254,2874,7526,2784
5040,6165,18455,14983,5451,18014,6710,6468,16547,1765,8962,6612,489,305
5041,18819,15316,11359,15394,19546,2521,6197,1547,7565,8746,4619,11905,1971
5042,4681,5802,3315,11560,11501,18663,16182,6420,10968,19728,5260,10051,8318
5043,16890,2470,17382,7725,3923,6480,8421,1451,5501,11384,18828,5370,15540
5044,7807,8711,18006,10355,16165,19671,9921,382,12085,4499,15789,15038,1857
5045,19173,5442,1104,1239,8760,13406,983,11327,10457,12819,13996,18615,13502
5046,1553,14285,17675,13042,12113,3249,12204,5529,11390,4887,5499,4843,6419
5047,14911,4264,2009,18596,617,18811,11138,2254,18750,897,18066,13383,11560
5048,14543,7269,7579,7388,13745,16823,6241,3958,1226,12518,19849,17300,5324
5049,15760,1513,19706,838,5789,8783,18947,14435,8983,16773,9213,12075,18462
5050,17480,11084,18651,1695,14674,14146,7248,4209,15769,13588,11344,9634,3314
5051,14176,15867,3815,9222,2353,13459,16588,11071,4248,9038,9335,5280,19204
5052,19229,15083,9077,10607,4163,19988,1669,3892,16326,930,5260,551,15277
5053,5356,12097,17322,4615,12746,16328,11975,1045,5113,7901,9028,18447,4821
5054,13461,12359,19543,16976,6312,702,16757,17793,10958,121,2240,11142,2217
5055,4967,4858,10758,1097,7300,8360,9964,19680,6264,14650,17181,17406,15140
5056,1782,19049,18445,15023,6079,2276,942,16920,10557,7306,7642,18187,4844
5057,15695,9478,4608,595,11529,5539,10873,12464,11372,19766,12549,3158,17652
5058,10276,5784,10863,18007,2783,1667,9323,3248,9289,12412,5280,2461,19332
5059,13938,1189,14714,2876,16305,13781,5963,2169,7060,5115,18312,19648,14008
5060,14048,2457,1289,16316,16050,1804,8497,8888,15179,5374,15477,4432,9424
5061,3241,962,16362,13033,11950,6139,5281,16294,1842,9623,2839,12787,17807
5062,12631,417,1972,18965,141,16201,17957,12869,10186,3220,1197,1265,11525
5063,1004,7650,1242,12168,15849,7725,19075,3726,12560,2659,8580,7393,1551
5064,11912,20000,13883,12020,5323,1613,14118,1870,2362,9827,12846,2050,13105
5065,19311,12637,2543,18266,6950,13234,13906,5022,2827,6477,7847,8843,2340
5066,17247,19278,14274,17390,13532,10286,6658,17129,11096,10178,7193,19638,11618
5067,19952,10523,6733,15128,4384,12945,6176,3869,10312,16621,12652,5298,6408
5068,4298,19221,15275,227,10992,15559,9389,4334,18774,6368,1164,996,14495
5069,9391,6950,8415,12351,7225,17074,19862,7045,738,3716,16064,8401,1960
5070,13956,6063,2286,14549,1568,1601,13060,5649,6029,6859,18977,120,5799
5071,5451,170,18602,10131,10491,14469,6327,3682,13046,150,7265,16788,1260
5072,15500,6696,1419,14554,3674,8209,9434,12838,13282,3008,2004,13318,4602
5073,18445,5024,14331,10407,12782,7255,4513,13159,12760,3402,6204,15169,2419
5074,12517,6736,1047,137,16633,17438,16651,14486,3043,1270,19068,6007,10259
5075,19652,17263,4468,16819,16539,5855,8370,13081,2366,1411,19413,7179,16666
5076,6071,19851,11230,11894,6789,13006,13617,6365,2291,1967,13732,5359,10269
5077,2730,18259,8096,12976,16757,11200,14168,6500,14506,10852,8443,17301,1292
5078,15070,4478,10908,10121,17856,8563,7085,14956,17592,3740,2202,8035,15488
5079,16521,19844,19676,19554,19422,16159,14499,11730,7521,10462,4853,16651,11563
5080,11125,10011,12391,11394,15958,3222,16486,17742,16030,13750,16117,12377,548
5081,6996,9927,19570,7273,17212,17586,4861,7216,10159,18044,11189,15621,19454
5082,13457,14744,8843,15912,623,13052,3921,13789,17971,10629,14903,10081,18498
5083,14293,18442,3718,4174,16192,1620,18721,17759,8444,15150,18138,7819,10119
5084,5967,13903,11795,1018,6278,15035,4242,15128,12027,13447,15879,17710,13682
5085,11554,16842,17774,177,2421,4108,16200,1311,1904,12802,9324,2985,1895
5086,1851,851,19234,14176,4124,3658,10817,5760,3140,2172,4538,15185,11324
5087,12032,17223,2336,19704,14796,4652,4001,1740,611,10216,15427,12902,14160
5088,14497,8600,17533,9280,3480,19038,9526,5534,17289,4062,2466,12524,6805
5089,11169,1021,8989,9190,3517,18562,9368,16210,2662,7403,1264,13434,6828
5090,11645,5144,16944,13544,12771,18750,18281,9170,1850,6423,3242,12458,13880
5091,13031,8428,14038,17859,6914,18615,4964,7025,10227,15214,17437,8639,16082
5092,15771,17072,19638,16928,19333,19025,3788,9627,4455,571,12715,9988,17929
5093,13274,12463,7257,17558,5856,1200,1018,3880,12978,4551,11660,11209,9567
5094,7750,13610,3438,4916,13128,14131,12441,716,8007,13873,3112,10939,2096
5095,935,15227,11227,11574,13780,9184,2130,3239,18454,835,15177,14389,4145
5096,5923,3421,4215,16877,1178,2143,8720,5262,18303,14428,2780,986,4774
5097,13573,5611,14593,9973,16706,8748,12259,17166,13780,12404,17662,13489,12159
5098,7415,12409,10764,11476,6431,201,4264,8637,15268,16146,153,14130,5418
5099,5399,10887,3049,2909,11993,15535,5407,295,2465,3390,14409,14185,9718
5100,11206,15763,15113,6399,13316,18906,16434,3306,6708,18474,3175,9153,1481
5101,330,19410,1563,4892,4456,7171,2934,9081,13757,2387,17005,8487,13180
5102,16233,3937,13638,9506,17072,18045,15587,15762,9284,7182,17988,12894,6365
5103,10589,16163,6074,9384,18934,10614,12336,19295,2721,1387,11929,17610,13074
5104,6557,1877,3233,17147,12310,17883,11031,8980,16747,7449,13791,9766,284
5105,19424,8851,15669,1411,7560,4915,18769,8088,10847,7870,14392,19004,15753
5106,750,13910,6998,10006,10916,2230,5901,364,1582,18239,10789,7179,7102
5107,12647,13167,11188,3082,6590,5747,3660,14384,13517,7285,2692,4026,10210
5108,9735,16189,13507,13702,4182,17647,12551,3223,7086,6703,12855,7397,17320
5109,7190,6795,5554,8054,7469,18152,19467,2940,6368,14855,2335,13618,10966
5110,4553,12666,4964,2198,6104,3010,14206,19732,17212,3423,6441,15251,16215
5111,6831,11595,4580,14752,16964,19180,4802,19976,16088,13281,14113,13740,6620
5112,16728,4388,14900,12344,15008,10726,1233,12667,5788,15075,13917,16654,4114
5113,4909,18342,14512,6282,3854,17673,10321,206,4873,14873,8307,14637,16044
5114,17984,1726,13025,16762,7265,17427,9156,14329,12848,15091,2156,5946,4504
5115,11932,11899,9162,8403,7301,10876,17727,8108,8587,9766,9594,16925,8033
5116,8679,3479,18647,17159,13990,14020,1394,4017,3272,12140,11857,9626,18042
5117,18298,10540,18336,1104,5007,14774,10776,14563,5661,1372,12759,8947,18601
5118,243,7838,19606,18504,8478,18190,17086,18584,4257,1997,13172,4383,6135
5119,10568,11254,5412,19433,7879,10785,11230,12627,2643,18075,18150,17102,14035
5120,10964,4562,15458,15611,3698,19881,12244,3142,19849,2426,3852,4060,3409
5121,10689,3745,4511,7998,6761,4705,14101,7612,5108,9259,3269,18012,9748
5122,10240,17716,3402,3427,11694,9372,16556,15426,16466,15334,17770,2589,13144
5123,17073,19873,7913,17890,16990,6990,2944,13653,3990,14255,10884,19089,18289
5124,15353,3704,10337,5645,13103,9375,19278,16927,1297,13152,12592,10707,18315
5125,13397,2187,13525,19953,13459,19048,13033,10464,4679,1853,17434,8717,388
5126,1250,5478,11031,5356,2178,8311,13028,400,17320,8981,4925,8453,2789
5127,15720,12908,16594,7393,6323,11509,2777,4167,5464,3041,4265,18337,12825
5128,3379,1746,6949,2067,8942,10094,13325,5134,7858,17897,17962,5497,16491
5129,4508,14278,3339,1646,366,18963,9949,12737,8719,17364,6372,17201,11900
5130,14907,14314,8742,3291,19167,17611,19572,12423,10936,635,6378,9037,2310
5131,14287,10898,19605,8953,924,12941,16325,10663,2870,2368,929,433,4878
5132,6396,4248,8652,12591,2029,2429,15355,12027,12404,11531,17168,19391,13542
5133,16696,3685,11053,10008,11691,16773,5561,10160,11182,11285,7670,2910,7192
5134,13780,2627,4372,5493,5530,14151,13588,9434,3173,7706,18577,16660,10254
5135,10845,10240,1111,214,19781,6974,8378,5534,14294,6643,14360,17327,4120
5136,16165,18864,13747,17400,3943,18736,6931,16023,2234,8847,14757,3336,14424
5137,3666,11761,17797,3921,9443,4327,9909,7016,10992,13157,18247,5628,11152
5138,7056,14781,9312,1114,1072,1774,17055,15950,14557,8793,10566,1433,7512
5139,15393,6484,10516,14670,7351,6536,14100,6090,14379,1664,18248,7753,2680
5140,4430,11966,948,15409,17716,3992,5172,9243,16565,2093,13001,3298,14209
5141,309,9641,5956,12027,17936,9410,19695,17051,6962,16651,10013,8357,9401
5142,17176,13491,14214,4151,6450,3895,1755,14169,12938,5504,10586,6196,3182
5143,10588,3388,4885,3847,12325,1389,15065,9091,11762,12328,12964,18465,13795
5144,16580,12020,11679,3573,5307,17489,15704,16387,2928,19781,18176,19477,13388
5145,14538,16037,12432,19911,16640,16038,10063,1105,12927,9508,16644,16052,14027
5146,7942,13582,3869,2162,2521,5697,5950,15400,10696,13484,19916,2786,14648
5147,15116,1684,8166,14506,13078,12246,4006,490,17133,4151,14203,10785,16257
5148,9437,15505,13588,14792,4739,3367,2599,17680,7148,12582,6357,7595,10161
5149,16864,6387,9268,15936,3517,2609,5486,13900,1335,7929,12347,17966,16874
5150,5122,8078,1603,3439,19066,16541,9898,7374,18916,2935,9775,451,19040
5151,14758,4242,9089,11644,17473,5134,17429,5918,18716,8322,8066,14162,15206
5152,1319,11385,17294,13870,8721,3697,9185,5876,10480,791,2978,475,2357
5153,13133,17342,11595,853,2482,14698,7219,18668,3933,12005,339,5789,12353
5154,18953,11705,2218,3896,6061,5659,8959,1471,2929,18223,19498,15630,11598
5155,6120,11019,11880,13134,17162,2339,19619,15614,7845,11914,17670,3100,19355
5156,6182,8901,10247,13172,14187,16065,13235,8164,17472,18432,15767,12103,1129
5157,9037,12930,3047,13072,11919,4098,16980,8310,10965,7952,10743,19245,11979
5158,678,11205,13592,11021,5377,5264,5200,14508,572,11121,6855,17187,6983
5159,4815,15926,1736,18106,16471,11535,5328,7237,1806,13847,10246,17837,12249
5160,8530,16600,180,14464,9450,17427,12008,19033,15619,3022,7443,15243,14179
5161,11756,11590,4365,125,1120,7564,2931,1460,12643,9354,3342,7753,11732
5162,12653,3373,11842,2071,3081,10253,12751,10579,10344,17393,6941,3403,2175
5163,7518,2687,411,474,11439,1593,17062,8798,15673,17061,7498,17976,19249
5164,11251,389,12774,891,7805,531,17081,14940,16159,17868,18940,3352,3555
5165,7419,2805,11982,16916,5840,12586,5795,10041,19949,615,4273,14471,2901
5166,16321,10825,18047,18999,19013,2155,16273,11237,15678,10723,19978,10452,6765
5167,523,13571,17264,11324,16919,15001,5422,13751,12185,19803,3126,18062,5116
5168,6391,16793,725,19781,11417,10364,11219,14402,6901,7702,11548,1665,4194
5169,380,7940,11458,12998,10094,984,7480,3967,13877,4037,17967,2628,9473
5170,18113,3636,19092,17470,6362,939,8836,1507,17914,11495,19622,8090,11078
5171,17759,4248,3430,1184,6175,2963,422,10240,13279,17301,2299,10308,18360
5172,10521,6246,484,16640,16737,7498,16725,17265,11206,16786,5869,14355,14257
5173,12402,8891,5052,8728,11401,11633,14980,7766,5048,13678,10438,4932,723
5174,8227,689,1033,14157,11611,15673,7178,1867,10637,14745,16636,15243,4091
5175,832,8250,7247,14791,19379,19631,10283,4164,14104,13842,3268,8469,19663
5176,11375,869,10501,5906,13695,13690,2423,1154,7448,3880,13057,2870,11374
5177,18246,7440,6357,566,1209,3930,14001,7633,17497,17732,5200,18795,14134
5178,2672,7451,2144,11441,3607,15890,16750,11324,19634,14212,3472,8785,17615
5179,15073,13740,1848,3160,18289,2592,1790,374,17779,2200,19865,8263,3153
5180,19509,5304,575,1394,17453,10007,1877,11838,18920,17953,19860,5878,8212
5181,19462,7675,11228,11470,9108,5412,15149,769,6494,15674,1016,3635,12112
5182,15128,16104,2150,12272,11510,18089,16743,6422,19747,1108,19095,8163,8611
5183,19531,17871,7251,3297,11115,7778,10710,4042,5953,13715,15549,11606,3196
5184,18700,10630,2132,5416,15562,15033,12370,17100,1605,13675,14819,8857,16716
5185,16396,12078,551,7831,7410,4604,16583,15359,9427,1600,5542,8351,11686
5186,14494,4221,14646,12110,1590,15632,2762,350,14071,11575,9519,11748,19489
5187,17187,576,6682,761,6891,15210,4418,10322,6086,15445,19149,11310,6633
5188,17375,13518,1320,1642,7443,13914,10029,6664,9729,16665,3167,4674,3252
5189,9851,12977,11524,3524,15048,3758,7440,15192,18592,14911,15658,4107,14628
5190,8401,16486,11198,16387,2464,6160,3720,15299,5319,12961,16775,691,12793
5191,15164,2961,8146,6370,18771,9365,8698,12032,11905,14189,6299,7816,8166
5192,9789,11226,1234,10329,9254,19298,11976,13310,4659,19591,7790,6011,8953
5193,6174,3173,14293,8944,12871,4962,13325,8238,16220,6227,284,10419,17829
5194,14099,3266,14801,10228,936,9291,13496,14912,11576,16914,8460,8486,6953
5195,11441,11505,3233,5427,8713,17190,8004,10126,15241,2240,6535,17394,11147
5196,4222,10764,7343,7400,11999,17704,2722,13606,2327,16210,1331,19558,4046
5197,650,12446,3960,9770,15097,7775,8074,12564,6906,16571,16065,15746,17694
5198,15646,9135,10806,8582,15275,9121,12194,10603,4421,13414,18614,8473,7296
5199,1208,18112,17783,5964,11955,5994,14502,6276,17099,18884,13735,19252,6678
5200,15769,809,16080,17320,7546,8980,13645,14310,16877,1507,16815,10192,8293
5201,11947,1963,19771,14809,13534,14087,17795,15771,9412,7004,11603,10073,4693
5202,19970,15728,5493,4576,17098,3131,5515,7084,5483,18782,6173,6521,19512
5203,5841,5557,6052,3195,17996,14188,9303,14425,7049,2897,8631,12454,15678
5204,1867,18944,9125,8265,9354,3664,1486,19079,514,3639,14138,2809,7042
5205,14919,15454,12339,5268,18832,5289,16563,18806,19172,16204,16873,5886,7653
5206,17209,12478,16214,1828,9835,5675,12422,3460,8430,19616,12257,3944,16662
5207,8334,6272,11846,4186,15409,2520,13785,3248,9119,12135,19910,13491,8001
5208,8897,188,17621,11748,8965,7189,11215,19421,7782,13319,11242,17299,12099
5209,9458,5279,15050,17281,15891,9645,14953,1900,2573,3912,13679,3016,15592
5210,16756,5419,10552,6084,10483,136,4388,6928,5396,4648,11105,14238,11227
5211,4492,18582,13238,13911,9571,843,6501,8776,1871,2820,11923,6663,4578
5212,16923,7382,16153,12299,863,788,18498,14285,17983,8944,9731,17513,19586
5213,4171,10891,18865,7287,9173,7813,17772,19681,12904,6765,3989,6096,6146
5214,7581,707,15964,8761,1975,14132,13762,11107,1832,13458,9542,19768,4305
5215,14724,2886,6643,6128,18729,17296,18440,1738,5354,18465,497,12797,18829
5216,13672,7352,11133,1390,9360,7100,341,16870,6998,1446,7559,9261,8617
5217,559,8033,947,9624,3001,12936,9607,1295,17804,19259,9221,6398,8463
