"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
5030,11422,19291,14395,6966,983,13924,14474,18082,4102,8774,3699,6890,1406,6485,10091,11234,3522,12758,174
5031,7599,17907,6784,4274,11949,14646,9360,1865,17871,8892,9930,16927,8780,3730,5090,14774,18720,6829,12567
5032,6141,12141,5899,8323,4508,1022,6836,15561,883,733,11125,9375,10956,9672,18383,2435,5879,8642,6398
5033,5901,14544,4680,1379,7384,2211,4691,16709,10621,11348,7662,17182,8603,5263,13689,11175,3870,18069,3991
5034,4963,8932,15547,8474,4687,18407,10076,7854,8072,18618,17836,9634,167,16123,3226,15043,3803,4535,10701
5035,3267,9450,1581,19679,6788,15151,4279,2902,10915,7036,6876,8848,16347,12540,14231,15132,3610,10168,16184
5036,7010,18016,19016,2833,5094,12352,4348,5855,16237,2159,10575,17552,18417,11559,18180,16773,5137,19988,17535
5037,19752,15164,9868,2666,814,17685,16529,8008,3870,11181,12486,2557,15805,4001,16060,17314,17089,973,16305
5038,19617,16843,12134,15244,14649,8334,14202,4815,15802,19691,5858,17177,10816,6871,8822,5329,206,11210,14309
5039,12015,14721,9246,6043,5334,8971,9131,6280,8072,19884,12215,14759,10056,9710,2137,19318,11278,19441,13873
5040,11660,16138,8153,4638,9964,18747,15776,10942,6661,17977,18620,3496,11909,10022,2464,6711,16824,14518,14324
5041,15510,18312,14364,3522,5201,7356,13019,13443,17227,10591,13722,10989,18529,15248,11755,1317,7873,884,6008
5042,2471,12935,18591,15808,18827,2078,4178,942,2032,14845,2192,4555,5869,703,1940,16524,7402,5382,9437
5043,17747,4785,7436,5446,13513,13750,18721,16838,5300,5339,14486,4918,5963,10880,6926,7198,7700,17436,13082
5044,19822,8137,17153,17459,8161,13087,3208,18423,18373,9152,7799,1303,16534,16653,7415,12438,6603,1315,8735
5045,17691,10426,15384,10108,8359,16689,16267,5309,14424,7147,12328,1691,16185,1754,6404,14358,19030,18542,6279
5046,2610,7110,12844,15302,9456,11121,19012,1724,12851,2481,17213,6808,14006,15533,8410,6902,12300,5235,11499
5047,8872,17668,4135,10331,4042,5578,19096,17665,12968,17809,14099,12825,5483,7793,10848,6603,13053,8563,12645
5048,7231,9530,3230,3022,18607,19860,1958,7823,11961,15965,13436,3480,8086,16547,8837,8475,10464,12479,15139
5049,6743,7683,1353,16545,1373,5841,16238,402,17292,593,5191,13558,14754,12065,1388,18817,14105,14495,18308
5050,17597,10238,4332,13348,14163,4721,16173,6686,19309,16653,156,7802,4084,9697,18887,14050,16289,16343,14445
5051,15971,3826,2839,16634,1022,13898,7079,9943,3176,4027,19644,16459,8987,9492,4148,2795,6968,10186,13441
5052,6865,16039,10204,6805,13885,1622,15676,11033,14423,12158,10577,19373,4847,7245,13329,10625,7356,14515,12690
5053,17713,10251,2399,7759,11225,1589,14536,6442,6640,9827,16686,8414,5791,3336,7575,11047,9819,8832,10306
5054,4785,2938,2270,9109,17651,16076,755,17967,5517,16572,569,8706,15306,5080,13363,11304,11924,14314,19994
5055,19576,19713,9861,2441,10120,6346,10315,4201,1999,14768,4856,1751,11236,18495,315,9727,18506,10659,16627
5056,15019,9310,17907,4519,12535,2013,4570,15802,5630,17277,10685,2235,19064,2307,14026,4632,17498,4865,9695
5057,3649,11547,7088,3173,13658,6199,18647,19000,11597,2009,1979,4443,3637,5195,1311,18189,1005,16016,3546
5058,9343,3788,12311,11623,1006,8725,17226,9251,1940,9617,11335,19967,15373,15293,10813,2222,19096,3327,8068
5059,19930,11321,1424,9299,4596,14951,13086,6138,1419,12790,13415,19843,16925,19525,17780,2597,8641,10938,6427
5060,16679,9106,8988,9955,9672,2877,7236,16852,11839,3461,12774,2297,3630,18789,1859,7115,19628,1962,12523
5061,7333,18438,7011,17964,12026,17925,5730,18641,14053,1915,14208,3734,5355,10590,19410,17998,16254,6264,17694
5062,6215,15615,14666,16218,4625,3312,9235,6211,16807,9213,2413,16568,16774,17562,11104,10482,9953,4144,6444
5063,11578,8937,4960,967,9059,3377,7172,12902,1310,3705,17604,3643,12202,12023,9854,5999,14515,5962,1037
5064,16916,420,14969,2076,2500,12879,16822,7507,9773,9333,2299,19556,4686,17719,7353,5482,18224,18994,1530
5065,19983,9776,15989,7105,4880,19157,7932,4232,15631,7401,14208,1370,9824,15048,13772,9539,15409,443,14850
5066,16127,17443,451,3813,11583,459,16323,15153,3978,18378,14176,11850,6974,2874,11587,10850,7720,13268,2099
5067,18748,12002,8178,9118,1528,5369,766,14150,11719,11282,2238,1200,18161,16913,3504,12793,11347,11098,19746
5068,15531,6079,5638,9639,5785,3944,9345,7611,10618,13027,18102,1425,19806,10848,16357,11567,5965,8187,6344
5069,18269,2164,6308,6996,15540,9970,19328,19418,5689,13574,17371,10246,10171,11405,9640,17569,18388,11723,2237
5070,8514,5064,14651,15598,2633,17089,19978,12423,13281,16215,17590,11911,750,8872,14337,15610,10433,9798,15898
5071,9471,19989,16547,19353,11414,8833,5234,838,5968,4328,1214,8756,14785,18806,10409,3130,14700,13202,18932
5072,9068,17858,3042,17346,5500,1334,18058,4473,10170,19546,4431,15689,12318,16973,18210,19123,3777,1997,18387
5073,12148,10588,829,6166,6162,6172,1127,15920,16382,8857,6325,6611,18954,11582,16132,10099,1713,15673,14664
5074,3638,4491,12884,14233,17905,700,9967,7381,9456,14502,15471,12372,9752,1943,15299,1476,13458,14060,5560
5075,1614,19680,9165,4633,6305,6231,7855,17977,918,10660,1316,2454,15346,7356,3468,12694,5485,6652,7426
5076,9302,5830,5650,15155,14774,11981,8728,12956,17423,3730,14367,275,16639,2802,4272,143,3433,4955,9765
5077,977,10627,15797,13703,16555,9565,8542,7146,19822,18224,3327,1229,6855,12636,7461,17728,9820,15555,15632
5078,5729,13076,19178,6368,4151,12158,18697,12606,3814,19471,1923,2354,10881,17487,6969,9894,6121,675,11825
5079,15371,15486,2129,9648,8112,11075,15289,19688,17367,14990,8330,15854,2625,17779,2343,4641,14743,2017,15661
5080,19434,11485,11081,5145,5383,1051,6242,9410,11200,16575,1474,14689,10175,19049,17178,6107,19051,2879,7435
5081,3984,12281,18549,16310,3029,4195,4470,8210,8252,10694,187,19544,10565,18224,4294,12608,18637,15072,17099
5082,1791,2640,19682,8345,10017,16380,11537,3431,6071,17833,8010,19672,10853,13138,9609,16580,707,6786,19823
5083,5389,1049,11687,9504,10432,17047,1488,4741,7154,19964,6006,5526,15172,437,12960,8883,14491,4870,5897
5084,11575,10884,8670,14741,13151,15250,7764,1382,587,1740,12575,8926,6262,17845,11874,2848,9888,18710,15009
5085,11502,14136,6315,8169,1473,3211,17337,18410,2581,10048,358,12239,13575,17548,14895,8418,10424,8760,3983
5086,16202,5546,12090,15253,4780,10626,1547,6743,16475,2329,18377,17641,5284,2629,6996,14868,15511,7210,2352
5087,11464,6267,4568,19063,15258,17437,2596,18472,10194,8842,14750,11925,6948,19946,1533,762,15570,2846,6697
5088,2717,6348,795,11532,12065,14432,8764,17256,19782,4796,3511,15944,18732,17649,9711,18324,19071,19311,10900
5089,18144,13474,17927,5072,1913,5737,19238,17401,3118,19685,9341,15667,9891,16900,13500,19826,13645,14597,2716
5090,5469,2907,9596,4400,17860,17946,5127,5890,14843,6235,9769,7732,18192,5753,862,18792,5658,8970,19696
5091,9199,11924,17316,4115,16744,1040,701,10634,15742,19435,5012,16372,10584,15223,1198,17917,15178,10187,9894
5092,3713,4091,1218,11835,15191,1557,3923,16358,16039,11429,2913,14782,7494,16728,2994,13536,14686,9061,4097
5093,13739,18383,17252,6793,1373,17375,11081,18539,13372,9561,10947,17077,17863,2349,5069,5268,14267,6772,3836
5094,7139,1385,5601,4653,11764,6203,9066,12407,13538,14988,17989,6180,16830,2495,18750,1403,19072,17090,2704
5095,16659,1718,4980,2602,7665,7028,2091,10434,11582,1929,12554,14511,14437,17293,6881,494,15685,15670,14211
5096,1774,589,2234,4309,15324,8927,9628,2371,9865,3246,12281,16421,18759,12051,16957,12879,8266,12177,3629
5097,5102,18095,5143,10781,19277,2340,6670,2218,18813,4966,6317,1139,10936,12628,6104,17805,1211,11803,18150
5098,5976,862,17735,5385,1640,18673,12407,8963,7833,13561,1409,811,7491,19861,14977,6153,14728,9694,8533
5099,13276,7664,12782,2959,10653,6625,6815,18739,14248,15791,17564,10012,14165,967,12629,6607,14033,1748,4516
5100,18709,5270,19077,1170,2143,9655,15300,14930,11108,14146,13110,19397,121,6140,13008,7846,6784,4428,17596
5101,12618,1399,10284,13151,4589,5598,5889,11963,142,14181,2405,15806,5394,7248,15076,9989,17590,9534,12660
5102,18303,10269,16037,19611,10504,3467,16507,7522,5670,8111,8690,16829,16829,4736,5888,2869,7836,4968,14513
5103,18590,2895,5411,8363,6860,6014,14244,12296,14119,6251,3271,19987,10110,16586,17789,2806,17576,16446,19126
5104,7733,1504,4535,10223,13144,962,13381,4480,3163,12384,15470,11389,7628,18002,13408,17060,11081,19452,7910
5105,19593,11853,3953,17221,6490,17085,6358,12150,1302,12385,9855,8234,9700,7705,17425,18956,1184,13478,12393
5106,14690,13480,319,6308,7799,1791,633,10029,12138,3674,4865,6693,3953,5034,10004,18156,14525,8413,5948
5107,11674,19931,10919,1488,4596,4855,6143,14092,15682,14981,14296,6063,4459,17897,15594,915,15127,223,10691
5108,10724,14268,7264,9373,2174,14164,16227,15322,9434,13723,7175,13293,5362,3166,7442,5663,19591,11537,19354
5109,16004,16964,4104,17361,10774,15464,4581,11465,10681,4813,10691,1162,19353,12267,7289,9720,16968,7094,16278
5110,4690,7073,11380,10946,12098,3830,19519,3815,16399,7850,13066,432,12557,3914,6428,18252,5945,18509,9218
5111,5783,4306,17647,4426,8429,7785,4729,8705,5634,17667,905,18492,13520,17822,8086,3940,10144,470,15808
5112,12138,12107,10931,12735,4018,12805,10121,927,389,972,4005,4463,4067,10619,10346,1591,4230,19196,7232
5113,4465,7070,15643,18742,12292,3873,18952,17119,10756,17636,15643,3861,17138,14466,18304,1990,18831,5600,12528
5114,6447,8143,16101,4508,15932,5496,11588,10381,11966,17770,4500,5275,788,14374,17108,8692,10494,8381,18316
5115,1526,4172,10330,18834,11333,8160,14529,15899,4699,2417,12923,19530,10917,12975,7737,12830,6482,17115,18083
5116,13504,2406,8925,19420,3786,9419,15137,14810,220,3384,19694,9243,12334,2706,16429,16382,6372,14792,14453
5117,5424,15033,12121,8865,664,6728,17714,1349,17491,3611,17165,13675,10155,15400,1170,9751,12358,7254,11224
5118,11397,9909,10392,893,16452,11482,18825,5002,12216,3172,10567,14964,9796,5655,1343,7063,4402,10494,11411
5119,9895,1195,11305,5007,680,18817,18248,16848,536,4483,17913,6546,2642,12295,12209,7502,12352,15166,17583
5120,15571,7893,12484,8481,10775,15721,12077,19374,5042,12138,4118,17564,14876,14177,523,6425,9626,3870,2053
5121,6374,5384,3193,13612,17556,2166,3286,14068,7525,8916,18196,5044,5048,17989,16600,5920,15647,5969,13307
5122,14807,7545,19326,7933,11283,15766,14620,2095,11183,19298,17412,9973,7353,2296,15443,3465,10333,9922,4102
5123,7689,11468,7409,2707,12971,1101,14506,8714,15596,16113,18749,2913,15118,11155,8023,5533,12463,6729,13466
5124,5276,13980,18078,16148,12831,2134,15368,10196,16375,18647,4435,18158,13653,3770,583,1572,510,2010,7347
5125,1926,13428,4202,7212,1326,16461,9551,7005,8906,4659,3523,17862,14705,5879,13551,16468,17444,3712,3636
5126,10593,1575,5494,17310,12417,17035,6184,5652,15875,12148,10699,5874,2424,437,13355,11915,15320,6539,5504
5127,5519,19829,19698,713,12694,12882,18634,9183,4284,7324,8917,16783,13087,14662,5176,14236,18690,7383,14443
5128,5319,16880,2496,7791,14626,15897,18178,15809,11989,18932,15807,18691,7822,12867,4639,17039,10769,3155,16820
5129,15367,7710,11017,13958,870,2738,16073,717,12876,13036,9518,12612,15341,3835,15361,7108,18468,8554,12887
5130,19889,2805,16677,4943,16220,17076,3508,19626,4298,16338,15097,8240,5595,10990,19388,8249,14512,5445,5380
5131,129,4279,10347,6754,9641,1467,3711,5494,2966,15381,7019,6592,16926,9972,2785,17377,12068,5153,15689
5132,18830,2916,15722,13421,4517,11378,12374,15920,5296,10176,7248,2717,13518,10103,14361,16273,16482,1110,7621
5133,4111,13399,19912,12285,19455,19119,5183,13299,16779,15256,13063,13890,1567,15289,5119,11022,10348,18058,2833
5134,19647,14245,17663,18808,13885,6552,18999,9313,6341,17221,5099,8291,15307,5498,6486,9111,6237,8606,16161
5135,288,13383,15104,5527,6606,4652,8754,17340,16457,10387,9256,16034,7517,17109,9203,7345,15716,3089,1430
5136,17635,7423,10666,3378,8813,16273,3714,3158,4979,14779,13147,13437,7952,17883,8176,9221,7845,14138,3028
5137,7324,8209,4581,3680,6018,5624,17732,16655,7487,2926,9778,10491,8906,19898,5425,9328,15533,8041,237
5138,2147,13662,10290,239,18342,11754,4457,8913,19288,16263,15086,13207,8669,8675,4813,2352,10107,4889,17152
5139,18091,18075,6309,11409,4212,10349,9180,18807,12405,18376,12074,7019,15496,11078,11777,2190,1146,7548,5904
5140,6048,3351,15016,16713,12569,13378,18837,10463,9722,19408,17409,9028,4176,15373,18610,5697,8825,16269,2867
5141,4523,469,9384,7098,5548,5382,10480,2960,1841,18530,5992,12587,14393,8805,4582,2227,15465,9861,19858
5142,5195,2283,8279,16294,14842,1992,5091,16650,16992,12837,1410,10721,827,15607,7178,18754,16477,6191,10998
5143,19039,5144,9820,2999,14560,5649,10758,5613,2487,5193,9354,18228,19294,9585,1772,17017,13727,6334,14397
5144,6481,2379,4899,18220,7603,1107,13599,12030,4251,17915,6385,6524,14059,7356,15700,1268,7606,10962,7100
5145,8368,7167,2811,19110,8856,11729,6811,5348,12214,18781,14576,12589,6998,8815,19574,3611,4944,13339,15667
5146,16275,6493,914,10175,17364,11549,4336,19601,4083,9214,1309,5546,13530,7463,18892,8742,5866,15140,11727
5147,7989,4020,11399,17672,6460,19426,1523,16024,3231,6619,19684,14423,13754,13779,13162,3556,14117,16322,16534
5148,3143,1424,11755,2076,4053,10927,15322,15440,1507,10453,12430,4038,5232,8375,12518,6521,5647,13213,13283
5149,577,17013,7855,304,12001,9708,16439,8760,15846,15318,11213,276,16305,440,15823,16537,8821,5692,4181
5150,426,14218,3148,16360,8299,899,14109,16641,6827,7176,11146,3137,11638,17551,1569,1515,18816,2979,2492
5151,8926,4125,7589,16282,14184,1624,15898,7725,8798,9152,11444,776,14245,6892,13281,7418,10765,6126,15554
5152,9351,2820,5612,14247,18039,11494,18691,8794,6739,4739,11555,17951,19447,10822,19642,5819,7148,19459,14167
5153,3805,8213,13685,5599,19162,2915,7164,19359,14192,8714,16759,2794,2216,15937,12732,9723,14063,576,7734
5154,15526,6180,3861,2551,4002,11435,19589,5787,7612,13866,10852,18319,2433,12284,9198,4570,8446,3402,18965
5155,5086,8849,17758,8961,7888,17115,13963,15730,11067,9934,13863,7164,18038,4304,6133,4283,15270,7600,12029
5156,1723,19547,8486,999,19786,11913,18875,15888,3343,16757,2314,12614,1323,17593,4048,15475,5157,2791,226
5157,11259,836,19342,6566,10241,9136,6847,941,14743,9169,9809,17794,7054,2889,15499,18875,6496,16218,19546
5158,7213,4728,4901,7511,1048,13292,1027,10733,8106,1978,13589,13112,18073,1926,2567,1226,19600,19353,2861
5159,2144,4694,14751,7074,230,11514,1116,15813,14036,1921,4624,7625,12117,14690,16009,9033,4610,6500,17139
5160,18359,10756,3088,5511,19036,963,10667,5687,3407,10809,9184,18383,19299,18390,17880,4157,9591,16000,2187
5161,650,1781,7310,13893,2623,7063,8342,15063,12706,3986,8082,17348,9772,13752,1911,5106,5555,5855,9510
5162,2378,8571,6096,3705,16072,4410,5399,15909,8484,9635,357,5392,19706,4769,11264,12310,1298,7647,14965
5163,15753,14521,5371,11729,420,14998,7984,7239,16676,10467,5316,12872,18243,19658,1308,19687,16321,15948,15488
5164,16739,10043,11009,19100,2252,18728,17489,17262,12661,15079,2747,7932,18198,12164,17628,7316,5807,2095,10105
5165,8253,8295,13458,5646,9527,4623,6704,16560,654,14585,8550,5766,4261,8691,19788,8079,9803,3690,15030
5166,17796,15884,10244,4002,5974,18132,16253,8152,17444,11736,4388,18437,16960,6369,2771,5843,5622,17610,5280
5167,5778,15622,2526,15308,9981,9905,19886,16207,2455,18034,3816,1499,710,17153,16799,7356,15769,14963,17544
5168,7718,5843,3626,16138,8082,581,517,3106,11997,13231,9340,2858,6615,15326,10256,17062,8226,6583,7684
5169,2723,18062,2732,1113,8353,16978,10732,3343,3090,19863,8233,9452,7639,11900,1782,19672,19242,3823,18849
5170,17567,10100,12507,12879,1603,9015,10907,3302,14556,13010,1754,5342,13430,6904,922,10228,9356,5786,7483
5171,7208,9270,7681,4236,7066,4809,1217,6955,8172,12733,2980,1460,18861,14572,13556,9269,17557,17847,6348
5172,6859,12333,1729,19360,2869,8534,11063,16823,7900,2399,11239,2382,17428,19034,13331,11990,11760,4096,7802
5173,3964,3893,7030,1426,14157,4587,16829,12689,4992,13820,17331,4124,15430,18964,3108,13953,10605,3041,10864
5174,4369,15460,3138,2134,8670,7549,6831,10434,2903,7194,7074,1719,5791,10031,13518,1534,18817,9613,19417
5175,4693,12449,10536,13764,2679,19389,6702,17768,19630,8495,9290,17122,19604,4691,7895,17640,9335,1655,5081
5176,8298,10868,292,9856,6054,3447,13845,18029,10968,9324,17705,17608,7780,4834,9921,13962,8118,13470,1225
5177,11205,14644,13527,7052,12954,6944,12718,9733,19304,6881,15663,19388,17039,17200,10760,4669,12828,3279,13967
5178,4643,16023,1060,11426,2021,7269,19564,8909,4899,18082,3609,8682,10391,11092,4454,19258,12894,18369,18563
5179,5866,7816,1464,18352,17979,19105,8235,4944,13433,4792,10645,11228,14519,2887,4980,3603,16092,3068,17757
5180,10851,11490,17614,2881,7240,16012,9542,7775,1523,14514,12490,2497,3903,12360,18638,18375,13489,9056,2627
5181,3481,15052,2194,2890,11190,3606,16223,625,7722,19981,9506,11319,1517,4176,12471,5217,5800,970,7778
5182,18739,5217,18448,19352,7136,17964,18302,19451,237,12800,8288,2378,17271,1953,10449,5602,3296,3297,14439
5183,1916,18707,14179,10771,11809,2500,11557,19143,4199,9022,5883,11843,3073,3494,3598,3342,4138,5219,3999
5184,15474,2465,2691,14958,3553,2450,10432,10134,12561,668,16655,12199,12320,12065,9134,13599,12191,16133,13049
5185,16833,5564,7516,16786,17188,6617,3801,18678,10267,15111,11825,7969,8840,2803,8411,4129,7918,12605,16142
5186,8798,2207,7068,5663,11933,6926,934,2513,16759,15464,11315,14398,9869,19786,7407,12012,13886,2860,244
5187,934,9330,14402,4046,19757,18455,9817,7801,1062,3155,761,17365,1284,8176,13546,9320,10004,3188,15138
5188,15791,1131,15003,17722,11299,10978,1407,8665,2394,4512,13813,11971,5257,1559,2104,2263,13455,12241,9416
5189,19446,2831,3712,7496,13047,3970,6726,12636,10425,19113,13311,2065,9966,1144,8366,675,3233,13859,6268
5190,6280,8668,15792,6717,7419,5898,18999,13070,17624,11515,4682,12690,11415,2684,784,8917,2148,1399,8637
5191,12341,15315,6995,18127,10053,7714,18088,9619,12569,1757,9084,14163,2337,10688,7915,18948,5813,1600,11423
5192,1164,4901,7589,10913,6813,3910,3666,11618,1103,9081,7798,8209,3192,9643,6371,9685,2957,970,4912
5193,12586,19215,2853,6660,14817,19956,12880,9132,12469,2951,5609,18497,3785,11572,10095,4292,11363,4521,11884
5194,5280,15766,12920,18295,7700,11116,6381,15824,19445,7012,18299,7098,7258,18835,15504,11545,7321,7228,3316
5195,16605,17504,15278,16844,4391,17933,15460,5804,5215,16294,10540,10338,11787,10983,12674,19340,11232,17620,15043
5196,4440,11176,9108,4857,13660,2662,18508,12479,15601,12198,10060,5571,13168,18979,2879,10025,13602,7737,10288
5197,9042,989,2339,16415,19409,5808,5137,5334,16992,15354,13663,15259,15983,14911,7467,9498,13822,3481,1151
5198,7664,9621,7659,19508,1303,16452,3209,17299,17947,18715,4668,7260,179,13768,16872,940,18241,2787,9906
5199,8134,12149,15383,2991,1646,17755,11655,17377,719,14390,15640,3560,1411,16029,17456,18512,1959,194,9408
5200,7918,14474,1333,4821,1072,9709,17032,7564,18535,223,11465,9428,9075,9806,7293,13338,5294,11418,15346
5201,6402,12068,6550,8504,8608,6988,19620,13719,5536,5318,9584,8944,15882,1897,6505,1934,18321,15065,18530
5202,19262,6052,10441,14474,19554,2287,7141,4231,10288,9184,6467,4618,362,9247,15769,10590,7527,8576,19848
5203,5133,18708,12152,3098,3808,8624,2008,10142,11946,10843,13674,5951,2084,1583,16726,3246,6634,9517,12618
5204,5548,13867,12658,5565,6743,8186,5762,15287,15065,169,1794,1357,18615,2006,113,19992,16554,17130,3961
5205,15669,15319,1900,12176,2991,13357,10653,4246,14342,15378,1138,13401,8045,19263,8179,12875,7742,16376,19071
5206,14582,18427,7510,102,3553,13096,5564,17515,4089,19050,1726,19051,11067,18588,16006,12947,1541,8700,14740
5207,1904,18895,17468,241,8906,3592,15758,15074,987,5730,7514,13024,18258,9477,1710,15267,5505,8299,4694
5208,15518,4870,8961,12353,9838,11155,19544,16225,7212,17407,2454,9935,4770,2640,16044,15351,11541,15635,11226
5209,17113,18687,18250,17503,1162,1803,12864,15867,19422,18650,1890,12819,6521,7643,11534,4978,3516,1138,19277
5210,3139,5507,1879,2048,402,2506,8408,8224,18790,7686,15134,1857,10311,12037,18043,16983,13060,11065,15322
5211,14484,19805,12325,16070,6479,13964,2379,18768,19141,19438,14845,13548,13632,3422,10114,12708,16896,10668,6248
5212,2242,781,3472,11475,11040,2354,6661,3223,7776,9675,17159,5634,3086,909,4949,12746,4131,14691,17280
5213,12491,8875,2330,18310,13185,14239,18171,5077,5613,331,11541,533,13800,2964,13551,176,17602,17432,12311
5214,17900,1293,16184,17212,19311,13497,11680,2390,3946,14517,4843,18131,15642,6111,1853,13294,12837,15043,8128
5215,15499,4971,17904,12487,4579,12128,13563,16228,2613,1679,11584,14375,19966,7376,7492,13193,18358,18097,12942
5216,2323,11173,8450,11048,15790,15075,3833,13739,2214,1876,9671,1916,1999,12476,18314,12030,3980,11439,14078
5217,12918,12592,8203,8181,3820,18135,19423,12891,12126,7898,17088,3646,18907,1024,11140,12007,14405,17754,16935
5218,2066,7632,12885,10223,6729,2239,1091,1053,14745,17230,6182,5859,9005,18260,976,1580,5461,17385,7768
5219,1515,18817,6537,9875,13458,5784,15310,980,4164,15253,15741,3572,10840,7865,10048,9719,15823,15661,8817
5220,11679,6154,18335,11176,14957,17596,19126,2243,8091,1809,16004,1930,15579,10550,7426,15502,1805,14907,19465
5221,9005,9475,9086,7391,3694,16156,2491,16060,3819,3796,10218,15704,1344,7809,5987,12193,13830,3405,19384
5222,2580,11949,5718,11970,9667,16897,10855,5723,5082,3695,9689,13066,2110,7400,665,4063,252,6523,11853
5223,14657,4423,9505,16498,16324,16234,3887,3180,7824,11075,9281,8207,10286,15062,18540,6639,1915,18582,2512
5224,7582,9390,2859,4935,18578,1667,6476,19963,11406,4608,6134,8692,2130,9068,5277,19047,4639,15492,9869
5225,16928,18124,18301,13237,1740,3850,11367,1003,2183,19203,16561,11951,794,9487,16266,18819,18454,12476,4003
5226,13847,5670,15197,10713,10406,13979,2643,7188,15047,12345,11834,7788,10468,19298,17999,14799,6554,11135,1237
5227,6515,14377,17903,13536,19053,4571,2788,11515,2988,7675,8093,10963,5262,2328,8612,16625,10823,5464,4298
5228,13236,12978,7904,18304,12521,8802,2649,19671,3144,7509,2006,19982,14234,17243,9213,14500,6127,9467,10439
5229,15101,6008,11821,19474,13663,19455,222,10090,6945,5843,15318,10210,16094,19506,5678,7411,6361,17841,2672
5230,11833,5433,19347,9800,5092,13253,4579,5950,7766,18498,8304,15189,18959,1222,9004,19192,14272,890,3760
5231,18161,7801,14105,11059,16760,1690,3620,12640,6042,15817,13761,7354,17455,11035,1652,16792,3793,19841,8889
5232,8824,11450,3757,2503,8656,10083,11783,9775,10973,2775,996,11715,7041,514,18055,12862,3956,19735,18785
5233,3683,16002,15124,8117,5871,10697,8603,5679,1390,14550,18356,15553,14682,138,14497,1676,9823,10471,16346
5234,11845,2420,2605,16916,5840,18654,13204,17513,16246,6676,14197,1188,18627,15754,6735,15848,10830,18122,17223
5235,14726,9881,8049,7868,19896,997,15382,7276,14336,7172,8832,18307,4102,18983,15191,1917,13077,12431,1611
5236,11929,13083,12136,12753,16482,7908,2806,13036,7913,7777,1202,8297,16551,5228,5423,17837,5449,1815,10491
5237,18224,11588,4607,2886,12659,4954,18168,10478,6489,5448,899,12482,19013,15367,9637,19424,14044,15927,19919
5238,15908,14635,9893,6011,16041,15595,2690,9306,13273,16610,847,13497,6311,10223,16813,15570,17663,10334,17096
5239,590,10677,1950,14224,18287,16775,3436,18728,17871,3409,10646,18660,14661,591,6244,14191,10645,1588,3774
5240,7700,6049,12844,11124,3019,732,13441,5455,4146,13929,7299,3302,19373,18567,400,5761,5280,7401,265
5241,18860,7730,5961,16061,17038,6247,3176,14655,12926,11028,13140,9714,1926,8570,12244,949,8316,2891,13912
5242,5587,2213,12897,14925,2691,10673,8394,6157,3738,12416,5602,703,11275,8581,2448,6049,13182,14290,4440
5243,2409,7949,2465,8233,12667,5957,12329,14024,13864,10532,3829,8645,9331,12121,1247,16582,8192,15952,15360
5244,18043,16106,18007,10890,17684,10767,15736,1330,4891,12830,17857,12900,13380,18360,10591,2345,19944,13803,12695
5245,3107,12020,11952,15818,240,6147,12649,4961,7068,9001,17805,5609,18711,2199,3427,4847,17494,15357,2186
5246,15629,8764,3247,1004,6541,8250,14205,9476,9794,3996,10459,9261,17334,12236,6887,16465,14354,14918,7637
5247,15100,5446,924,13359,18698,19366,16123,6300,16141,12830,2993,14853,15122,17802,12737,19189,10266,3062,19964
5248,12329,561,14575,17462,11144,5023,1434,19120,9663,13589,9431,6465,17161,5154,11207,1326,7955,8990,17903
5249,552,7850,14498,8898,16769,11276,11446,2582,18700,5559,1038,13607,14069,11713,3694,9198,651,11702,14040
5250,12992,18667,1011,11983,5160,6471,429,16036,18018,4451,9974,3719,10438,16354,1814,2000,7743,12963,12451
5251,5889,16093,16940,18781,2244,8755,14602,4107,5055,13026,19572,14421,2115,1932,14989,13852,278,2743,16293
5252,19424,8128,4182,14720,14768,18000,16609,6997,15032,3071,14854,1407,4199,749,9862,3970,2760,8868,10742
5253,16994,15686,15022,14397,8575,11635,1691,3060,10415,11683,418,4675,1887,423,18182,19036,16915,13215,18835
5254,12547,8020,19387,12935,9254,3802,2224,3853,14650,6337,4181,8759,1906,1005,7024,18087,9730,2383,5918
5255,1638,16219,18620,13194,2851,13307,459,6883,4496,12390,19899,7985,13394,10771,16620,10072,5499,12461,5841
5256,18802,5518,5347,14358,16186,14974,16821,10372,8346,19654,3873,10319,10718,5751,12066,4787,19674,16893,15162
5257,1624,13130,289,19198,4793,5861,14163,10319,16618,2608,2945,5618,18764,2494,9384,18922,266,9423,3611
5258,5705,17084,14679,19027,11980,16522,19747,13864,19453,7213,15930,10589,14456,9241,3103,6230,2000,947,17799
5259,10740,4512,13234,1426,17784,14983,15163,10106,1820,12267,3098,10709,11340,11305,16149,12424,18309,2701,17613
5260,12444,5480,19029,15126,3151,15118,11407,13217,17298,17000,14613,16333,7843,18335,5032,12756,15326,17451,19213
5261,5520,9458,18524,17409,7019,7196,5351,10782,7182,17764,2850,11489,17078,1746,633,8101,18585,3635,12400
5262,9136,18062,8454,18674,5208,7440,1104,16186,5334,10412,5546,10113,16584,13081,17520,13290,17322,7605,16525
5263,14253,9942,14608,14983,15607,16319,2119,19134,19911,18961,12125,19679,6280,17076,1421,16024,1375,4044,8497
