"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
7960,13470,13823,14534,8857,17847,18200,18530,9016,13503,2070,2133,9692,2225,7312,12923,10890,8312,19302,17425
7961,5249,12972,13115,3756,16195,17314,16061,16955,15487,15583,736,16067,17980,3856,16571,1251,10361,7793,3703
7962,6662,12416,5028,18312,2235,11964,14799,10626,13661,12777,5538,15917,9195,1182,9906,1470,1817,1070,6266
7963,13423,12231,2622,4064,16171,12781,12670,11250,4330,12893,7567,14022,9427,12264,9276,19742,14423,2047,12016
7964,5171,3633,4809,5511,19531,17166,8149,19912,1926,13991,13177,16376,17122,1452,3840,13003,16028,7936,3188
7965,8627,13345,13683,8317,8796,1183,15283,17254,13637,3386,702,10836,10083,16935,1309,11696,11640,11145,19114
7966,818,9187,19873,7724,3414,11776,15385,5255,15842,6229,557,2735,4846,19166,8948,16192,1612,5957,1277
7967,18654,15957,12060,13031,1652,3056,14456,10709,14025,3738,14983,14921,13422,13601,16313,224,16130,11291,11427
7968,2986,13480,884,498,15299,13845,9530,1828,1819,6177,5922,1462,7678,2440,6231,12246,3886,14657,15898
7969,8410,15869,5924,2985,18743,12208,2223,12538,4210,9162,10721,3396,19312,5719,15147,3899,14970,9325,15092
7970,4630,487,12825,1073,7393,1849,1942,11805,8385,6010,19193,13950,4441,126,19912,4330,2039,2484,14523
7971,1520,737,8625,13765,9494,14032,11348,5888,6600,14707,5110,18083,9604,8079,11916,11309,12402,12270,2549
7972,2748,18576,18099,6101,8950,2091,19789,10213,17920,1663,12166,12585,8363,12985,4859,5145,14961,9837,5428
7973,17010,12825,856,8702,5499,2698,16831,4945,4298,17853,4442,7376,11483,13667,12684,19329,17726,17315,19487
7974,8768,12164,16700,8152,8432,3563,4196,14930,4988,17312,12723,19191,1387,4033,2770,16683,9300,15849,6893
7975,14781,17758,18358,14607,17460,19400,13458,5927,14542,2599,17058,19353,8862,19684,7440,14082,7673,19286,5018
7976,434,14128,5251,14110,6787,17815,10761,17809,16977,7863,16585,822,2123,17443,14038,2812,12631,3389,19667
7977,3042,11249,17075,19825,3012,9354,17125,7967,9250,1729,7716,19397,8054,8577,3505,14606,1415,12020,3560
7978,18479,12050,8321,18149,15041,13892,19667,12421,11197,15906,8039,5819,19807,4477,10152,19385,13536,5122,10873
7979,8364,6511,5204,5654,19815,4008,18456,5753,8964,5811,13608,18312,18215,9017,12614,10934,7071,859,5018
7980,19987,16137,4156,13549,8017,14614,11877,10650,7432,15143,16293,1420,12274,11822,9601,16779,14724,4541,12987
7981,499,6398,10647,10976,2933,16183,6407,313,7826,16091,9864,18328,5258,17156,14041,15721,5767,11125,2731
7982,1107,4508,15532,16791,16342,7336,8497,15549,2116,16793,3917,875,4447,10742,5648,8332,12074,4526,2870
7983,5715,7195,18559,2419,8144,14144,1243,3359,14406,7337,15006,8322,17464,5011,10095,496,8720,245,11374
7984,17246,13691,14735,7741,8542,18248,16759,1478,16218,15026,12777,13823,14831,17677,5850,10831,7692,18288,2695
7985,2017,1809,1728,8638,337,11530,6731,10660,7059,13918,12386,10475,15229,607,14783,19954,17189,17910,7712
7986,18761,16923,10090,11120,12298,2651,11895,15889,10132,7042,7825,9384,12575,2720,7777,101,13960,19769,19803
7987,18008,16531,1461,2399,16366,9911,8841,17730,3984,12557,10044,7835,16059,15498,4131,19292,13424,1632,14793
7988,1916,1978,16083,11036,19795,17458,18026,16005,13957,15711,5472,7770,14240,2620,7388,15682,13618,8330,13338
7989,625,13259,10105,17103,945,18138,17539,11992,2044,16530,515,15453,2054,7055,6450,2926,10059,14634,840
7990,4853,12088,15392,281,17068,3848,1261,3380,795,2384,3700,4863,19283,13104,4659,5162,10528,14582,10639
7991,19416,18981,10011,12993,3157,7246,7726,7728,8811,7010,11276,9653,6785,18442,13528,19260,5885,2684,11495
7992,19450,16758,10364,10534,14639,4376,19852,8774,4586,14729,16188,19025,2427,6677,6752,9645,4763,11562,6642
7993,14810,271,1461,14679,2745,12638,12036,11147,12813,5279,4705,9940,3718,15889,925,5487,19433,10925,16365
7994,1754,5880,17458,15454,17816,15019,11603,4928,19006,15852,8622,1915,14618,13955,17626,18558,17275,4872,6740
7995,7589,6533,6604,6149,19307,1707,12752,19314,16296,15715,18173,9121,8619,15597,12275,14370,5659,4648,19747
7996,12858,4626,9084,14922,8487,15940,12345,9678,10958,16196,18398,11311,8213,15816,9475,16924,14052,5754,19632
7997,11899,1462,8677,3183,8216,17457,8590,5792,11343,996,13097,8814,19523,13644,18366,883,15124,12307,9393
7998,3197,15713,2648,16846,6579,3463,6464,5741,12175,10746,13749,3211,752,2599,4079,2932,4029,18543,10079
7999,591,12124,3991,5294,11258,13306,13444,6580,19289,17981,6346,1206,12306,17322,2493,19741,4802,12833,4663
8000,5386,16678,8282,15056,19723,528,5709,7982,19981,2337,19381,10835,1159,8303,11483,4031,11267,5101,10234
8001,17075,4340,3440,6964,9371,11345,2900,18484,18469,1821,13620,2927,14041,12122,9776,14607,11991,5679,1833
8002,4798,6725,9984,2945,11047,18259,14084,3568,13075,16479,1327,11782,15078,17223,572,2748,6358,10724,2712
8003,15465,9534,5611,13874,605,2894,10761,3438,10117,8190,16108,14136,230,349,17106,14598,3630,7215,9249
8004,980,5401,11578,10730,16223,5430,11389,16564,10279,10078,1243,3930,2364,3215,17148,475,8043,12438,17775
8005,11778,15797,7946,6127,17144,11166,2889,9254,2406,9026,7454,8860,2702,14095,14241,4443,14621,6606,6018
8006,10435,18058,15680,3607,15001,18722,15415,9279,15782,17475,2391,12148,10048,11739,948,18874,9141,7813,2269
8007,5347,2620,9067,374,10107,6678,2908,15545,14054,16850,12819,15220,2403,19253,13500,8479,6792,6938,16704
8008,11614,14750,5848,1093,4685,16184,2417,16141,13966,5345,7374,7664,14929,17232,8105,16774,6486,5418,9586
8009,1558,19635,18975,16824,8084,6029,4355,16223,12587,895,14190,10915,12284,4352,16868,13968,14021,10449,2589
8010,16045,9139,5834,15148,826,6579,13504,8287,19279,3890,11223,10271,12786,1115,3618,7903,16339,14151,2832
8011,14751,1552,18937,10947,14972,174,14848,1310,15590,14658,12037,788,19403,11319,11804,19462,11459,13909,2664
8012,5874,8064,16186,14373,16718,17665,11561,4186,4321,3746,15101,6660,18080,2890,4530,8961,1522,5014,17364
8013,7264,1448,7141,1368,3782,5930,5650,16117,13510,14857,9487,1478,19118,19600,12168,14339,12168,913,6013
8014,11058,11697,16655,18590,15164,9967,17033,11771,19525,19345,3524,233,4017,9351,5687,18985,12110,11092,19249
8015,8459,7830,16262,5882,5406,8785,13456,5886,11333,12193,13081,13632,13279,4158,6704,17806,2338,18713,19005
8016,958,10339,4057,12351,14129,11158,11684,15513,10257,7069,4067,2167,6463,1455,7104,5852,3867,12587,2965
8017,13573,15738,2624,10228,18500,643,1100,14704,15762,17543,17264,2077,9192,12272,506,2229,12847,5047,2683
8018,15000,13121,1558,14708,12154,8640,14309,18857,720,10937,11492,19588,17128,387,19189,12698,6502,6772,18705
8019,4654,15806,2471,12898,4208,14437,15367,9130,8697,11960,10059,9939,14282,11515,15206,9378,17350,3821,5273
8020,16565,139,11371,18208,7683,7755,9265,5920,4878,2538,19166,4048,5767,8846,15923,16243,5825,3816,16378
8021,13206,4291,3822,14589,14420,17607,19493,13928,14729,12067,17554,9605,11899,11556,17925,4625,15987,4147,14368
8022,2275,9171,5840,16527,18470,16759,5942,17519,8661,16471,17197,4929,16902,10384,8633,15256,15407,15400,15994
8023,9584,12434,3827,13593,6400,11333,5280,13452,12154,9070,11841,6857,1225,15781,4605,7936,15966,7104,1311
8024,17339,9934,6367,3224,19552,19885,18685,8243,18354,15865,16601,7336,3114,15993,15501,9443,4270,18949,5159
8025,1565,19606,13833,19912,600,10611,5090,7206,11013,6218,4640,2896,6912,9729,11137,3419,15675,10646,19353
8026,3079,10873,15555,18526,18535,11087,19171,18360,15543,9532,9473,9545,4257,2476,19251,13892,14383,350,19756
8027,15295,17638,6089,10261,9507,7925,5831,17436,4269,8601,13708,19556,3438,4696,15443,1169,15235,16771,17182
8028,17999,10766,4170,10297,1006,11951,7043,10223,13471,5969,16127,13828,16943,6575,3636,15687,10829,12961,17507
8029,7280,16095,6923,2535,15297,1437,9300,11125,17072,19484,2456,13438,14333,7857,8474,7545,5362,16033,18757
8030,7465,549,7192,2674,17756,4009,1516,8493,11024,5839,12186,12073,17072,5647,6605,16737,8516,12407,19925
8031,5623,19742,1681,7305,13436,17088,8766,5820,10282,13255,13856,19849,817,1843,11570,17524,13408,18139,10680
8032,1876,281,14921,8765,7763,7785,7014,6517,15127,6075,19737,9560,4506,18721,18632,7274,15259,9940,5728
8033,6006,1000,13855,10578,10188,10519,10000,6295,16611,395,17452,2557,5468,3484,792,14920,19752,4000,3976
8034,18073,15679,18911,19820,17166,19107,14950,19923,16633,16169,19597,4362,3857,19419,5575,19527,3837,921,3846
8035,9741,17441,6091,15801,13649,12869,5331,15196,14276,17646,14484,18700,18141,4083,9232,15575,13780,6218,14651
8036,18062,15491,9886,12618,17203,2672,5135,1450,4267,17221,13965,13250,3284,16464,5350,13977,19465,5812,14621
8037,6167,18987,11499,5105,3877,19729,16843,14900,12569,9123,17486,11223,17653,682,12557,18146,7210,17279,16795
8038,5939,12831,548,19578,16734,5250,8084,7462,15325,10404,7239,2826,15687,10097,2553,175,15515,8971,9838
8039,19101,6580,16016,5272,11068,3820,16429,19254,13193,716,16713,5299,2123,15484,4685,11368,9199,9301,4085
8040,17805,18747,6505,5506,547,8656,7730,6366,19099,11712,16936,10330,384,14247,193,4328,6139,11140,5525
8041,15585,17311,6059,15011,10817,18682,1967,459,4484,15757,6112,15300,686,16380,5998,8945,449,3607,17918
8042,5992,1465,14114,8962,16329,2741,7559,2089,1700,1128,12676,7681,16028,15812,9583,9951,3482,2338,9336
8043,2208,8224,11176,6271,11796,18122,12404,3376,291,3053,9390,12880,6005,18805,16381,5360,6829,1147,19338
8044,13102,178,16879,16511,15149,1732,680,4657,6634,5203,12330,11682,9861,13467,1220,15467,4423,685,17315
8045,279,6833,16111,3999,17334,2221,3284,7222,10749,17838,10920,3403,4670,14032,1650,4487,19548,4643,12470
8046,7383,15246,13197,12415,12120,17329,8866,7751,10965,2379,7328,203,14726,18868,5646,10503,13535,7986,19091
8047,5381,6373,2249,19182,19032,17099,2814,6759,6823,5218,11840,8807,10468,19191,4180,13354,12120,10684,14367
8048,8562,2383,6112,6201,5839,8598,13249,190,16405,5015,11298,17552,15436,7857,6113,19456,14045,5694,10826
8049,15429,9603,18564,18334,18532,12605,9532,10879,14931,15035,7639,3761,10970,3676,12218,7017,4800,13677,11155
8050,8528,10941,972,11775,19446,17517,3449,14738,17214,623,2739,12318,1026,18902,13349,15360,9370,19164,9592
8051,7879,8919,2873,5763,18120,17120,14565,11363,5068,15171,13120,9733,9914,12243,11938,15537,3081,18796,10362
8052,14128,137,4847,13713,13465,18284,8342,14472,7141,1667,17003,1635,19115,533,1243,8318,12474,18458,14129
8053,6371,18380,1309,6153,6357,1338,15341,1443,13410,18466,10137,18778,11610,400,5468,2137,1153,5525,1461
8054,5614,8531,4038,10951,1647,9220,15130,18503,14786,9962,307,9315,15749,1841,5663,12368,5741,1403,5047
8055,16570,15938,6216,11711,15138,846,4692,9713,5374,1817,18361,11142,5665,7819,13014,2759,5542,17719,4289
8056,14241,16077,10096,14863,12811,15506,16500,17514,16761,18343,5308,13246,8309,3873,1452,6299,9641,10959,17046
8057,2861,14825,3351,19472,17959,2880,8674,11884,7483,11478,8163,9052,5811,10462,14036,4309,7223,16614,2329
8058,11917,18282,12086,14062,17516,234,6713,2973,6847,11903,7278,17701,7472,131,11525,17546,14109,3183,14293
8059,2879,5754,17601,7954,7195,15204,7630,14177,8444,6299,12376,1126,6802,14528,9219,14402,16070,3080,14388
8060,16379,328,15925,2051,8085,13418,6848,1957,3211,12464,9671,8560,17598,8179,5182,4351,7918,11466,5198
8061,1051,7616,18205,14138,4505,4581,12596,15524,13984,3424,7389,17908,16299,5127,8510,12769,3260,13156,1519
8062,7628,590,18735,17755,15347,13352,14212,16374,13669,2433,2983,8775,12919,19659,3915,288,18462,19407,9914
8063,14697,4336,13442,16735,3161,10227,6992,17748,19990,18799,18056,5850,7917,17271,14082,7809,11742,2423,951
8064,15655,2694,18166,13655,19031,18376,16660,939,12232,13700,16262,9397,10581,1611,7817,9789,9987,2092,5886
8065,16381,14952,17286,19017,17487,4471,13601,10461,16883,15611,4061,17027,2824,12647,5635,17996,10682,2348,13130
8066,2230,12736,9446,1662,12192,2573,8590,19528,16187,8288,13156,3857,1738,1637,17534,1105,19594,8707,4056
8067,11048,12576,18826,10436,3993,5737,6864,14861,13470,5415,6796,18503,18433,2021,16368,5720,6354,10341,10969
8068,19902,11176,5460,16991,2839,5058,2960,7512,11112,1824,12119,7863,1764,10103,19725,9027,19746,8845,10022
8069,17625,12937,183,13592,1827,19378,12140,17944,10819,19714,14845,6873,3349,4598,9682,1950,8157,9445,6517
8070,13747,9085,14818,1207,11795,10691,15992,15706,1402,12292,6704,3352,11894,14763,307,10413,13657,1589,17913
8071,4010,9900,12436,17846,8142,7039,11731,3845,14695,5973,11284,17183,7767,16711,3293,4711,19301,1493,18408
8072,1138,16283,18375,7264,12174,4522,17661,1573,16693,1285,2846,14427,7198,5887,9261,10871,13075,9432,18185
8073,7550,6900,337,175,18532,9459,8947,1515,1529,6383,18376,6861,11629,14622,16778,17782,5156,3880,17437
8074,19623,8484,17070,16189,3956,5658,15982,13582,19875,3219,560,1061,16323,2508,6687,1996,8676,391,2712
8075,5068,17406,124,8911,8175,8181,16440,17562,1430,10222,9369,6912,301,7136,13600,9993,1496,14113,5763
8076,15758,16999,4667,18356,1922,12189,606,2264,5873,15770,16090,16964,1285,19363,12516,11018,15872,19134,11016
8077,2085,4642,2188,12412,810,5273,5866,3131,2549,4560,13593,2982,2936,19309,2371,12625,4814,4516,17853
8078,360,15567,13145,17998,10939,19158,6298,16652,17126,15298,10492,15251,18401,4505,4945,1933,5038,176,11755
8079,6203,12820,4327,13316,12871,17834,3035,5989,18766,3289,6276,2187,13307,17178,5573,15130,10565,7178,1621
8080,15091,7068,9579,4202,10345,12558,14471,19069,12065,12919,9161,13957,12905,7869,17300,4898,17984,5222,8069
8081,4828,16030,9802,8102,12858,5472,848,3929,6863,14340,18523,17490,1765,10765,10797,6132,2154,10971,9725
8082,10689,18416,19646,5454,14571,1883,2979,13121,14617,9413,15434,9840,17911,6849,13082,13648,16051,498,4343
8083,14903,716,14907,11178,6774,16083,17277,6790,12716,2073,5692,10704,3313,8219,12116,4730,12407,3601,5684
8084,13269,12714,10298,10522,2213,1032,9269,18322,11060,9197,909,15078,3351,12220,12375,7540,19799,13934,7504
8085,18825,1226,12950,16327,12504,4854,10330,9506,6817,9595,2985,8425,17469,9032,17333,14044,2975,18711,2946
8086,10507,9271,3349,6128,18974,17644,6645,3957,13366,14200,3760,8694,6646,15010,18862,15253,16606,12406,5907
8087,19161,5876,6372,4602,4038,6792,3805,15718,9904,7992,8870,19950,5876,8663,14450,13652,3467,15113,444
8088,13913,13429,17077,8179,164,7180,19030,13266,16919,6833,5333,16005,4035,4704,3207,10827,16668,19839,4462
8089,14138,5813,11989,9988,5356,17814,7729,17858,7266,17526,14812,1381,1640,8508,12486,17444,11716,13865,19946
8090,10905,8168,9861,7002,3845,12471,2154,15315,8774,12784,8008,4176,9825,14625,7192,7888,13508,14244,2684
8091,16462,6320,17593,10101,18806,6388,7874,9687,14499,6388,18583,8465,19385,5905,14272,17899,16862,16663,12833
8092,19518,7434,1167,8738,227,17906,8558,4780,432,15412,10001,8402,7087,5106,17071,12545,18354,4868,3910
8093,982,8767,8191,7658,1084,18815,6928,16636,2068,16906,4005,16110,16122,5106,445,16093,2503,3023,16365
8094,10022,10471,3365,4633,6410,18837,13136,5522,6263,3471,6600,15569,9471,10341,2040,12698,18955,15757,19925
8095,10636,17794,8323,6350,13339,1205,19556,15982,19122,19321,6658,13119,8132,3212,19944,10516,272,15557,16201
8096,14069,17289,5732,17504,4571,4032,6546,8018,19874,9769,14323,11312,17755,14611,4752,12091,3806,1677,17190
8097,17564,4689,1795,2960,5262,13314,6586,10839,7733,18345,18176,8340,9978,8141,6598,14120,18135,4589,9561
8098,5771,9416,17398,14450,13791,4912,287,2456,14067,19430,15512,1036,13844,5744,8589,4045,17300,10067,1133
8099,14669,9659,16362,18931,6999,4141,17232,16293,10714,18789,4111,13902,7931,18764,5421,19827,16035,10296,3075
8100,8878,16951,9921,10186,4180,6297,16947,4000,4255,2348,7323,11146,8999,8096,9486,1321,8956,5058,3689
8101,14172,5863,358,1236,12183,17622,19228,14731,17664,1999,12953,1235,15478,18689,933,3518,17706,8732,12323
8102,1470,18436,15934,18090,11495,18669,11584,3648,6593,15449,10975,13514,8364,2431,6637,16989,18232,16396,16852
8103,5166,9576,10041,18099,8469,767,4657,9043,19496,7586,4762,1960,14890,15453,18789,9317,9927,10467,16379
8104,8800,19884,11603,11795,12471,13699,17387,7382,11597,4047,17946,19141,228,17663,7792,9727,17958,3785,10673
8105,293,7917,11425,6917,3250,6400,3009,5640,12261,9029,9583,12951,14226,12247,17797,14358,8360,13834,3243
8106,3674,6162,9302,1087,5790,2875,10751,19237,13680,1802,5384,3831,2199,607,10677,11592,18750,9202,13543
8107,16822,7275,12184,17924,2330,4747,3485,5580,9940,15274,11223,137,17093,15853,10672,10954,13551,18972,2091
8108,6776,6020,5075,2172,7403,14292,5570,5266,1744,9640,8602,15497,5432,4561,5039,4535,17924,2953,3729
8109,1121,7100,8082,1617,7975,18858,19645,2606,16991,1825,17553,3971,1200,14462,7103,1951,6468,6407,17109
8110,686,11563,9226,4811,15572,16010,3465,19481,8290,12147,11583,15927,6956,16612,13266,1246,7552,6322,2522
8111,12475,7473,12042,11161,12774,3162,17500,13150,15707,4890,1598,1307,3403,17090,2705,7562,6346,15530,3821
8112,11289,15876,14016,12792,15012,18532,10886,19038,308,16293,19522,3044,15791,17622,13521,1040,13884,728,9014
8113,3015,13661,5341,3113,3896,19827,11397,1446,19337,18736,11695,9249,7218,19791,2996,18681,8589,12828,10865
8114,9997,15035,1194,8008,1256,13497,14537,4322,9374,13188,18014,14095,13269,15964,3673,10124,12635,10558,14969
8115,7920,2124,13643,4623,11154,18298,19360,13259,8967,579,1453,10722,6292,11663,18873,10129,3842,13048,11866
8116,9546,13256,8125,4096,11634,5650,17029,16648,3062,5529,14088,13387,15086,7440,7584,535,3107,3324,2718
8117,5663,16887,15034,15777,15655,5135,5721,9755,886,1125,17486,18616,17803,19068,15271,9706,15931,10138,4259
8118,10945,14150,7989,8421,14481,6234,5181,17884,10679,7374,17654,14908,1763,12359,12064,16285,1253,15786,6899
8119,18187,18441,8314,7493,17531,13128,3176,19551,19439,272,18928,9683,4395,17900,8349,7782,15944,3447,5891
8120,17414,15229,15825,3168,10329,9401,2480,19568,11451,11815,2385,16861,3783,18244,18838,10154,5188,4651,5819
8121,16828,10231,1408,15705,19257,2031,8513,10980,10087,6361,16297,12995,5780,4134,866,8512,2806,3595,10963
8122,4717,4198,16418,15482,7302,9597,18018,6265,17069,13185,15259,15996,13711,18730,9477,2221,16441,436,4929
8123,3221,15166,2324,413,11079,3518,8417,2637,12251,4403,16875,13303,15894,2196,2453,4665,13883,13434,13392
8124,1722,12628,3004,11632,12418,2125,1517,1339,1617,3855,3698,6739,12362,13076,8473,15241,2538,2925,6736
8125,13766,3163,16571,16673,16144,5794,15762,16053,143,15081,8069,15982,13768,1097,7259,16685,731,3331,2779
8126,18021,18015,8250,7729,8491,19579,3776,7007,5030,18235,8824,16554,8108,4078,19441,17807,3785,19524,915
8127,11370,5777,10213,12301,3543,9682,14205,4643,6394,18276,5236,11394,14787,7478,19060,3503,227,1254,6446
8128,2968,3236,12748,3773,11486,10352,13119,6503,8703,16227,11358,11875,6119,18594,15319,18412,16011,3719,5129
8129,4869,5492,760,10097,6761,11266,17867,16472,17969,15907,557,16296,15122,851,16136,16652,13163,5846,7432
8130,7469,5311,18800,2582,15522,19281,17573,8316,12138,3477,9205,1126,4913,13979,523,7651,7465,19667,14158
8131,735,9634,11238,9170,17246,15120,15106,1796,19681,6184,7674,19070,165,6115,8598,2551,6949,2563,9438
8132,16679,19240,13265,10584,12605,9383,7364,19920,15657,3274,12878,6278,9348,3368,14377,1670,16355,13766,13544
8133,18587,17483,12152,17839,16302,10705,5594,3427,7528,12066,8280,3768,933,3992,18796,19927,1847,5065,17749
8134,5285,18138,17803,14490,16662,6043,10059,4441,11008,11933,10386,16517,12595,5017,5852,11690,338,17839,14921
8135,14057,10224,8518,17914,13555,17879,11600,13078,15779,2153,12810,8605,12999,10407,11737,4850,8944,6146,14279
8136,12540,9984,5812,1135,9117,11636,203,17142,5086,13817,10213,18606,9786,7766,13566,2349,7473,6881,8857
8137,754,4392,11786,10239,5413,17286,11684,9496,14572,13123,11184,4461,5680,2022,18152,2769,3171,6605,9163
8138,4095,7816,17071,4890,16327,15811,10444,14036,19007,5208,1489,15332,4934,17010,2215,8546,10660,13790,19792
8139,1933,401,15312,422,18352,14771,4385,3322,352,16925,19548,8580,14501,3434,11452,9914,17687,11493,12393
8140,5364,16866,11179,6679,16718,8953,5223,2692,4851,1760,11674,14748,13837,13366,16090,4391,3683,11964,12128
8141,15115,8835,256,17372,15119,1863,2757,10890,1683,15901,11602,17568,4071,11850,692,3434,5821,2065,16714
8142,19155,18758,17702,19279,1694,3059,16764,9814,5197,10335,8401,9403,6131,10177,11791,5420,16052,13597,12377
8143,12891,8685,2983,17313,18828,11051,6034,19919,15264,2941,2598,18403,16369,14425,8220,5863,10113,7142,10644
8144,19395,1705,6623,4309,5029,4042,3962,19808,8003,3362,4558,11795,15167,14934,10595,12349,13331,5118,8606
8145,15661,15051,16786,13866,12068,6361,6761,13029,4708,11722,18674,5729,6395,15443,12822,11526,4271,17662,11360
8146,14591,19753,8691,16619,13678,19810,15408,12122,12169,6285,5800,19359,3912,14386,5637,12174,1089,16836,8326
8147,5969,12100,5444,4901,4780,6085,1334,1618,13093,19758,9421,15522,7007,16883,19512,11351,10538,749,764
8148,713,1927,13254,18707,16170,18968,1276,19307,18896,7253,6074,15574,12848,1406,9216,189,16135,9808,17149
8149,19455,15470,5084,10227,9573,17038,1932,13600,1467,11725,12635,14277,18420,5929,18471,16653,14870,19090,10877
8150,4296,10202,4064,3931,700,13747,16763,13114,12200,7538,8522,4754,19918,10835,5239,2223,17068,12142,17122
8151,4577,16910,11554,17865,14707,10305,2994,10617,14062,13522,1330,6707,16154,17451,7170,10296,16899,6228,6742
8152,18048,13469,19612,13040,12874,9797,7819,17149,13041,7179,4974,719,6618,18381,13887,19580,8374,4243,19491
8153,803,9031,18431,19683,11538,8722,13106,1179,1452,15122,8744,14532,3338,7082,13579,17300,19877,5506,11380
8154,3297,8498,17589,5082,15657,8182,14666,18720,18677,4954,18100,12337,494,11754,1017,15973,11464,16641,14332
8155,2299,170,296,11357,931,4847,3969,1036,11154,13362,1768,15416,1754,10433,15404,11342,14300,7270,4193
8156,2093,6233,4675,1674,9948,15282,11295,6244,19061,4807,7652,18712,5244,9338,11035,18141,6427,14131,7800
8157,14039,9129,12548,1628,10756,14763,4240,6436,18291,2625,6219,5847,14059,9758,19096,18519,16078,17106,1011
8158,15949,18053,4570,19185,16234,7296,578,1276,8695,7259,2187,6305,3747,15197,12333,3810,16329,8434,4580
8159,11723,4535,8005,1930,6891,6240,15500,10193,11445,14222,9051,1281,3625,5906,1955,9348,18070,7638,6763
8160,14562,19320,12502,3049,456,9191,9536,9934,2980,15007,6198,1870,7493,4125,10914,19216,13040,738,3067
8161,6765,713,11626,7749,17753,18276,9667,13673,7811,9608,8454,3151,6064,18619,4287,4841,16413,7038,12069
8162,18390,6531,10763,18145,13553,19851,8158,11831,16915,4299,4781,7221,3401,6393,16957,17631,3440,17628,17923
8163,9602,1505,8224,19646,3420,8029,16201,5211,18627,19571,6560,17528,13152,16284,2477,13701,11343,1400,6068
8164,12185,2646,8404,18067,971,14675,5396,17746,10647,12788,10713,15662,15389,3089,2124,11455,8451,14096,6933
8165,8278,18805,12189,7114,16417,6437,8199,9978,14043,15426,3992,17773,12250,3494,3370,19080,19158,7157,15308
8166,8757,8882,8593,9899,14809,10834,8422,285,6088,16607,7322,18573,9060,18141,17718,5114,18892,1697,16550
8167,16028,4513,3291,8632,13530,17016,10295,4876,11596,13336,13045,18872,8784,6624,16994,1754,8738,13548,2913
8168,5683,12282,12469,1741,16119,7207,933,11598,19795,19598,1005,16956,7593,12434,393,12610,18266,12010,18414
8169,16871,1381,2342,18447,16901,4650,8025,3703,11254,16529,7191,6055,5721,13093,14841,3831,9208,423,5274
8170,9393,3293,18067,10942,561,19344,8920,16147,2096,9541,4943,2014,13381,1460,14019,3953,19485,17965,3712
8171,10632,9574,5866,15569,19492,9206,8166,9561,14119,14244,12253,13575,1368,6543,15197,10978,8706,4387,6599
8172,19581,13785,11470,1716,9546,12560,10572,10194,19977,118,6726,9739,5857,1062,8190,1518,16570,15187,15719
8173,7352,2411,15161,16246,742,13855,16558,2642,3118,13815,1791,16016,12924,19672,1998,2695,2998,3355,6800
8174,17702,5650,5412,19446,18181,14640,302,16586,12370,17760,10120,13916,3805,15543,7945,15951,15682,15145,311
8175,15349,11453,4303,19720,1981,12690,18090,18200,5074,9457,8549,16624,9336,5192,1865,10818,6071,4268,8050
8176,6720,1188,5922,2810,14547,14823,397,1902,14290,10861,14901,4443,10128,14651,18091,13924,15160,6478,15322
8177,18236,18055,19950,5376,2422,15138,5512,15216,12869,18573,1605,16964,12061,442,3828,18467,7719,17086,14122
8178,16152,18653,13170,2665,14282,18933,13279,6729,977,4492,8241,11113,17629,3296,5191,3992,16822,13167,19272
8179,19549,9523,10829,17601,9033,10308,711,1621,17774,16479,3426,6166,13048,10777,679,19406,5578,6782,2796
8180,10347,2020,18889,9701,15681,2383,11171,9938,19635,11738,15598,4077,19759,10876,10133,12846,4182,15269,19278
8181,16825,10885,1181,2323,18075,12484,1946,3740,9325,10211,2205,17529,6051,13252,16048,10992,3731,7022,18800
8182,9769,2958,10615,5229,17524,447,9869,220,10578,10763,7508,8303,2383,930,11691,7383,9857,19870,15368
8183,7793,6888,18911,15309,6988,14046,16236,13586,5968,502,4522,7653,3008,4869,6260,11337,8030,11411,11753
8184,16644,12569,13643,8856,15493,15343,11389,7430,18071,1160,985,18150,16624,18924,201,7223,6652,16272,4015
8185,7165,17126,7399,4896,5641,1913,9145,1217,16333,15170,15533,4555,13044,11201,18315,15296,587,6889,18831
8186,11746,16213,12844,7830,10584,3431,5536,9137,314,14345,14929,19378,6420,832,12351,11108,641,13229,5024
8187,17885,13323,15632,9142,9372,698,9826,6656,14603,14773,5822,863,549,15000,17537,16408,9122,10969,1967
8188,3814,11096,3263,12140,7643,18472,15998,17762,7268,5901,3364,16164,13182,11265,19458,17484,17052,18547,17636
8189,17899,13140,14435,14919,2088,8764,5846,17191,7728,15863,832,15213,9269,16573,5823,8518,17651,18345,1386
8190,5264,16031,13614,18562,6698,1148,16118,1731,6302,14631,9013,8389,5194,13106,11266,12407,5676,16834,7815
8191,17296,17769,15241,17339,7340,17041,14271,1096,6849,11618,19058,5162,11936,8997,4926,4957,6467,13359,920
8192,1554,11494,5928,14488,19000,3126,16450,3742,17497,3914,11224,11798,3616,732,19540,5990,14129,2205,5488
8193,13305,14748,7189,16411,9939,5599,4141,3200,11773,12209,12082,15915,19968,9822,11379,3199,3707,18265,12039
8194,19207,12865,15416,2312,2651,11475,15458,17123,7258,16443,11467,19683,9937,4934,19278,11582,15631,2219,19696
