"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
9715,8577,7128,8383,6448,11388,4416,271,15644,7555,4520,15895,8975,12481,6393,6713,16984,822
9716,19004,8060,3533,11385,19022,18379,12628,9890,10000,5790,16097,1894,15304,10715,10922,18038,13793
9717,13906,15862,12625,19584,800,12355,5800,4134,6499,14027,11044,10370,7279,170,3277,10540,4823
9718,19262,2432,13499,9763,6014,4120,3647,16213,9001,15592,8482,16946,17511,6774,457,829,10342
9719,15852,16945,17999,9638,10718,8851,16996,3966,888,16416,10381,8614,10347,3486,12064,18560,17109
9720,15885,2676,11252,18345,19744,16002,3358,4581,3012,10624,2533,4614,4073,2228,6038,7718,14211
9721,10862,9123,1341,19007,19155,8736,8106,6912,8871,10193,2187,6759,6625,9772,163,11400,16716
9722,10904,13612,3740,13845,19837,3887,11092,13859,15239,16064,17106,16521,13010,13085,339,12751,19374
9723,12661,10239,18137,17383,618,18057,822,4549,9086,13778,13290,16228,13797,17396,6030,6836,12395
9724,18069,10333,19956,16322,7194,5903,5495,7316,14155,19776,15985,4300,5617,6323,16005,10346,18774
9725,19620,16359,18481,6420,6841,6596,7341,7007,15890,18870,13622,10671,11459,4314,17799,3900,19032
9726,1399,12502,11124,12904,12749,5255,7879,19962,19022,17370,2275,5313,17804,11318,16650,10624,17186
9727,8453,753,3921,14243,16993,4529,18757,11762,3829,11890,2015,6163,18638,657,7504,13181,11793
9728,5482,17444,692,1671,13997,19114,12243,13615,6555,4271,15253,16333,10172,9068,3999,2340,15457
9729,1784,5742,18555,12357,11976,3029,7505,13409,17976,12943,980,13182,10510,5911,3340,4147,6322
9730,1033,13304,13468,9114,7337,12253,6192,9474,6311,1867,7342,7684,19165,10381,11510,2196,409
9731,4975,19178,9998,15629,11948,13180,7943,7144,3755,10688,13384,18101,12170,17783,19418,7206,1018
9732,2829,13927,9274,13478,7543,16608,14262,15090,11167,17034,13800,1810,7220,7033,19386,12131,19939
9733,4525,12756,13715,10708,2926,14292,3938,12473,19689,14960,19526,7847,14666,2990,5388,18814,5832
9734,5846,2531,10769,12324,15357,5228,15823,6860,4459,1419,17108,15841,16966,17131,7537,611,15822
9735,5851,13269,5000,3562,12846,5843,7403,16300,12080,5280,11389,12899,3883,14524,4145,13667,15734
9736,18453,14417,12682,5755,12128,6208,11372,10404,3876,13141,4650,1618,19326,12427,2938,3158,19171
9737,7276,19105,4089,11584,12476,12452,5585,16811,19916,14552,13900,11594,4820,12424,13495,689,17897
9738,17560,19923,12419,15133,16260,17837,3858,17503,13472,11797,12201,996,5258,17807,18732,1196,7499
9739,11370,11886,4984,18333,16581,7089,3169,15237,2536,18148,10644,9496,12138,9636,8094,10262,9852
9740,17698,15881,6874,6850,10443,13668,13380,2523,921,5816,18162,8908,19092,11733,1483,5805,13231
9741,1849,16146,1953,5569,1837,19519,2498,14580,7514,19595,16890,12583,14393,15148,5777,2327,1084
9742,772,19378,12119,7190,1375,310,7185,8774,453,405,16717,5336,3885,16135,7038,7477,11295
9743,1014,16286,10356,14082,6140,5742,15771,11703,13232,5439,7993,14634,5703,1817,15017,5271,8178
9744,12427,13530,9066,10914,11318,14023,12953,17682,18336,16195,2904,15922,8150,15944,14157,15463,7762
9745,13302,982,6707,11689,4352,14185,2807,7262,18854,6169,1632,3348,18724,8897,11305,8705,3371
9746,12886,15225,8191,18193,3318,4423,4557,19324,15496,13945,17915,8738,17468,14762,9562,11909,18074
9747,6190,16263,19920,13630,9246,14316,12708,7636,6320,9036,6671,19785,12749,19702,8176,945,17074
9748,5981,8793,16680,18338,6988,7028,13653,3818,1063,17083,13497,18906,1873,8960,17474,3219,1265
9749,17006,5813,7392,14386,1902,680,17039,17101,14628,19267,4603,16204,2843,4998,10425,3204,4583
9750,471,18147,2327,14879,3610,6804,14037,7054,13070,930,17074,6445,8284,13453,3520,12350,19381
9751,5087,18185,4561,17349,18416,10810,17505,11961,149,10928,5138,15207,5950,7766,7507,12136,15740
9752,3633,9382,1883,15692,279,7257,11857,17156,10971,9767,17235,18069,7008,12355,1700,10921,12334
9753,9547,10021,13500,19083,10582,12966,9985,2900,19677,17672,14372,1149,2751,14888,13883,14131,845
9754,6365,5904,14502,6666,15642,5419,9435,18130,16045,19869,4827,17675,9280,10193,9180,17184,6045
9755,15833,4913,10442,5439,4302,9356,7029,18778,11573,12732,5200,17339,1525,685,3582,12832,18054
9756,4720,7663,16938,17824,2119,3353,11807,17073,3197,15254,1382,3770,12444,1516,1882,15494,9309
9757,540,2600,11641,15481,11308,2992,11870,3976,6236,10315,7199,18258,8321,10374,4319,184,3286
9758,13204,14853,8589,15116,17668,3950,5260,2112,9693,16878,1661,8286,12694,14075,15357,18035,1206
9759,13390,16307,8645,2175,18293,9680,5746,12140,8216,15820,12153,7107,3885,1841,15486,11104,16533
9760,409,14499,448,3629,14822,14623,17739,4891,2482,4382,1227,11626,2972,6311,11307,10586,18172
9761,6121,4632,1138,7025,17078,2725,7837,4581,10070,18613,18736,6025,13282,15432,14967,4922,16679
9762,18704,578,13677,11363,1809,13266,15735,8928,495,558,14949,14137,15235,3191,9017,5836,2546
9763,13587,10730,10817,18824,7356,18167,1997,12852,14106,12849,932,13405,6826,14417,12472,6735,16935
9764,9461,8887,16901,6436,18830,14541,11850,14205,7280,10892,11747,5434,7981,13241,2076,4636,10980
9765,19146,12155,13670,13721,14406,18040,11862,19231,5137,19854,17595,18621,2149,13352,18764,9769,6351
9766,10713,6311,2567,17782,14187,18941,18127,14762,2927,10612,18250,11418,17278,6696,2096,12290,11100
9767,5753,3709,16377,18993,17700,1293,19185,2251,10034,19839,431,16555,13970,8879,4505,5544,13722
9768,786,7336,7688,18064,19697,14810,11647,12264,13370,4294,14226,14010,5190,17817,8053,11528,19898
9769,442,18620,16435,9141,9516,2940,2466,11913,15969,15373,15236,14675,1529,11197,18029,17135,19574
9770,19331,12629,14666,563,15330,348,10226,8701,4872,6455,8301,15713,13345,5505,19462,4131,8819
9771,14601,5537,13397,5179,5922,16306,3188,16857,5277,15340,5332,16865,2685,18587,18116,8875,19202
9772,566,5302,12310,1287,2520,5751,18159,14300,16213,3866,2879,15267,19558,5697,15756,11559,12208
9773,1973,9651,4964,14694,18445,13799,871,18490,7236,18908,7564,3079,6366,18088,2410,9444,17496
9774,670,17409,7988,14057,9914,5247,7106,9183,18142,19264,516,10635,6494,8988,19934,16111,15554
9775,6436,15492,13765,5854,18997,14557,14692,7381,9499,11742,4523,13054,3847,17254,8447,15430,8519
9776,5598,9986,5761,4689,17988,5831,5470,5969,13920,17494,11122,11925,9511,2485,15718,13011,1034
9777,10305,10112,4120,6135,12644,14324,11314,3977,164,3129,17914,16740,5289,6260,9703,7861,3649
9778,15421,3034,1461,377,6930,8430,7271,18413,8452,5608,9389,5775,9197,11842,19563,17752,7372
9779,8522,18174,862,5420,9089,7807,16838,6819,13675,7712,8427,10128,7267,10807,18277,8951,12543
9780,12561,15780,14000,6418,11311,3860,801,6918,17342,14592,12451,1137,14596,3563,7857,19445,3418
9781,12126,2531,4641,9534,1253,16589,619,6118,9106,4688,19107,9415,12562,18521,19216,16455,17931
9782,6238,13774,6024,17905,4494,5768,13903,6239,1295,2950,12387,13462,10571,14117,9749,11202,17604
9783,3435,7841,7279,2215,530,7222,9612,141,2520,1931,12040,16211,18754,7968,7637,3383,10915
9784,11167,6178,3338,7505,13401,302,18416,165,4436,17592,17182,13463,8727,17476,16909,8730,5916
9785,10701,1574,3803,14447,7960,17467,15426,10915,6333,6075,10673,19143,2413,4448,3676,12939,18468
9786,19126,11300,16644,19698,9530,9681,1085,16435,3633,14082,18254,8294,509,6192,3957,2409,16516
9787,4648,9756,17349,11204,12648,356,8063,4219,10072,18473,8857,9707,14839,7603,14564,8988,6087
9788,14158,15602,4144,1496,15481,531,19176,16122,3103,12037,3630,4805,2585,2300,302,10637,1489
9789,14697,2460,7788,3477,12439,17819,3137,986,18916,11017,8552,8224,13513,17071,15934,7556,17696
9790,13103,17760,6751,8215,12133,15190,9574,11217,7932,10673,12433,5945,11116,619,9193,10841,647
9791,7719,7429,8286,5192,18331,1199,1696,18395,7384,10666,12644,5314,19584,15166,18988,11178,4818
9792,7337,5454,12744,16534,7856,15677,2933,801,6556,4945,10525,2181,3375,14713,11585,1315,9080
9793,8520,17393,14500,16073,9761,5233,19647,8537,7621,5027,2384,13605,1858,18778,941,8297,1294
9794,5991,15946,5898,6693,15343,7603,14847,5717,2025,2875,1520,5785,5624,833,18634,3927,11233
9795,9359,6906,3066,14646,12043,7011,10101,15777,14922,19336,8630,7060,2925,15670,11780,3189,15152
9796,16232,10129,5954,3562,4874,18812,14481,5924,13223,18025,15410,5136,2473,8880,6062,18901,16102
9797,419,13174,1382,13382,17111,6781,8882,9820,10390,14523,3450,10992,1820,6365,4891,16327,4748
9798,3305,10297,18472,4214,7992,2933,9717,9029,10398,17520,4128,1443,18285,8390,16567,11517,4431
9799,2475,6741,4748,13070,19678,19839,12934,3522,2387,12219,7939,2842,19765,13458,11536,6617,6762
9800,16121,15615,10334,2697,18872,5676,13381,13558,15066,8177,13430,558,1801,6706,2231,18920,2783
9801,2828,11122,12854,18193,9757,14849,7223,18802,17397,7601,16708,8295,1797,713,7814,7574,11881
9802,2254,10054,3412,2179,4349,10302,1589,9143,18887,10559,8196,1708,14673,6043,4080,1990,15353
9803,5932,18546,16255,10706,11992,11516,13586,15738,4655,19620,17029,8509,2973,7809,6510,18148,2649
9804,6403,18014,115,2313,350,11802,17355,12177,16305,19232,5019,12863,1966,16152,3935,1232,18329
9805,5781,18819,1473,5781,9152,3092,18453,17668,8763,12926,2630,2420,18207,900,3294,4359,7556
9806,15919,14461,10042,10702,8330,11999,16146,3481,7055,16457,5804,12087,3357,5072,19963,9795,15303
9807,4490,3329,1895,9232,5597,9508,15460,3919,4825,15210,11730,14303,1060,4581,12612,17888,3664
9808,6421,2632,10298,4224,10502,19349,13501,5812,16922,17594,11188,4605,15796,3976,13936,18324,15729
9809,10852,8910,10046,15146,1747,10936,17948,4157,19914,13005,10409,5872,18657,18497,1273,19401,8950
9810,10451,15097,3889,3399,16461,6423,3414,2126,11159,19160,11349,17596,12242,8129,6256,11459,5805
9811,460,9491,7356,4368,10898,19668,17841,5646,10859,9503,569,10861,1534,5146,837,2391,8844
9812,7464,10176,16746,1321,17917,17904,10937,3179,5354,2196,5255,16002,9426,10107,7297,17178,17920
9813,13314,2968,3798,18664,19569,18021,6941,7912,8153,4472,4139,19897,13827,16911,13879,4187,2455
9814,6075,6545,4399,4082,6087,16962,9528,6619,7871,9359,7461,12806,10889,3129,402,7838,6306
9815,287,9049,4256,12488,19598,10953,8418,16866,14973,5489,16061,19737,19325,2527,578,1209,16779
9816,17757,15337,6324,11357,4426,13577,11794,13401,15603,6989,10789,12770,4017,19793,13399,19247,9454
9817,7770,18728,17481,19735,12381,14482,4008,6987,9331,9641,1259,2075,5060,8463,2659,14597,15757
9818,8795,15354,17666,17706,5571,5273,6256,11328,18625,8368,1384,2239,10435,12029,16011,426,18984
9819,2276,19004,7426,1237,16887,12576,5258,16805,2378,8605,5810,6588,9033,7565,2955,7547,3705
9820,660,14967,17344,10442,17903,6232,9925,14521,3535,15264,3988,8507,13402,1312,12459,18391,6001
9821,18751,13401,17286,10939,10629,1572,6300,14299,1977,9512,11040,18947,16589,1285,5945,3264,2858
9822,12056,7232,9990,3070,3191,4772,3082,15368,13641,8378,10756,12415,19874,17773,18046,13699,8404
9823,14046,11571,11955,18254,10011,1259,9048,9597,5247,4121,5567,13673,17595,5275,4203,9128,9728
9824,1015,366,13308,15241,214,2396,6821,17147,19389,12563,13917,735,1085,14534,15709,16773,6491
9825,3515,8678,12427,2280,15631,18511,10595,17993,4879,1053,8804,622,5884,384,15837,18165,3940
9826,5047,1742,18746,14417,12992,15622,16087,7753,11963,19347,13130,1217,4490,5474,3914,12969,4883
9827,11396,3025,12537,14601,7903,18909,15271,18293,2129,7381,15883,13321,4793,756,7057,16766,10037
9828,19094,12221,10654,17995,14719,14698,14196,19965,6679,12534,4722,11851,16158,18457,8388,5631,7476
9829,19205,9586,14089,7617,10307,16007,868,7440,14574,15884,4749,5878,2712,10332,4262,9209,16989
9830,7707,19934,8677,5092,703,2563,9570,18024,10697,9628,6679,14860,13811,4263,209,8152,14954
9831,14060,18383,13327,16654,18806,16241,1593,4438,11141,7950,7073,19334,11743,12558,2791,15029,1794
9832,16890,6624,16411,3965,16579,9385,15132,16679,11165,11211,13976,7818,2231,11162,1889,3347,11507
9833,14117,15034,19363,16082,4778,10385,7259,19263,13059,9801,11389,9403,6890,5701,9184,17288,16947
9834,19054,1080,18046,13294,18277,8177,15820,19109,12698,12514,4971,1973,2785,901,4000,1913,9764
9835,2372,8109,3542,11752,12207,5876,5274,15999,1220,14968,15660,7066,7970,17580,2545,1545,1089
9836,5950,3059,7257,19963,313,331,13664,18680,8936,6675,16429,19571,14704,7242,14649,4337,4664
9837,6735,18703,18677,4276,2413,7563,13319,18037,10423,19279,19040,17010,9778,14916,2750,12583,10117
9838,6856,16527,2466,7239,16755,6135,9433,11848,12464,18938,12971,19011,14452,13140,16040,3403,18563
9839,5637,16179,5099,12874,6888,15567,16777,18548,16763,12085,249,12219,12093,10587,6398,6587,1347
9840,2432,11262,10559,2920,10188,2384,7913,9075,19065,3811,5005,7670,2544,19419,4183,463,4160
9841,3087,19515,16605,15061,18934,7603,5044,592,6229,14708,17880,16218,18094,8299,17940,10377,12313
9842,13650,16015,12848,13580,16291,13355,4459,1429,17160,8873,10684,18974,19205,2098,3574,2836,2082
9843,18532,17251,8462,6924,11347,5285,11328,2904,11078,5036,12817,14441,7214,16475,19823,4179,2352
9844,10329,15957,7640,11264,14066,6644,2060,6378,4591,18292,3841,18593,19868,15426,5759,18192,504
9845,12467,191,17693,19963,11124,16293,18379,14907,7034,18518,11420,9066,2643,17925,4495,6127,7483
9846,13684,15332,18707,12001,1131,13459,18144,18848,18800,6905,16745,13869,6100,11267,13112,6710,11669
9847,12648,931,8150,6141,19903,16741,3665,11828,18506,9087,5604,12139,10348,16850,12209,4718,2936
9848,2891,15936,6834,16501,10321,11823,2986,12491,19231,1382,8722,7019,15299,3323,19721,4574,1955
9849,10658,11341,8410,1072,15757,19337,7708,3560,5254,9142,4197,16273,17418,10942,13060,7084,4103
9850,6147,12050,6878,9848,2172,7158,2072,6780,6730,1256,690,13053,4236,19314,6768,3042,6570
9851,14862,13940,19164,7874,19667,13896,19918,19823,15598,19097,16608,5528,11906,6657,3110,8174,15022
9852,19297,1850,15619,16824,8767,19534,4762,1268,19136,2116,18039,670,10021,942,12121,3650,7363
9853,12827,5535,15789,2306,4384,2928,15608,13511,19329,18831,18476,18823,15382,1039,8163,7189,3671
9854,10741,5316,7714,10645,17763,7179,12696,9494,6170,2798,15701,160,10204,14402,16970,13182,15693
9855,12743,2420,5097,11179,1137,16598,1583,11644,13476,12784,3589,3774,2922,14787,4958,10134,12601
9856,19982,8989,6847,17908,17579,11662,13776,7457,4361,4383,2022,14183,17506,2989,1241,4499,12403
9857,17942,15760,6518,10564,17531,15580,158,16934,17597,16926,8772,16852,4783,5152,11894,18679,15294
9858,12306,2958,11392,10809,5308,3199,15328,4187,3429,9494,14377,11865,653,12009,16191,16223,10115
9859,9769,9359,4161,8114,3003,7298,16305,18171,11573,5185,14066,16304,2663,1787,14998,13930,7915
9860,15625,8549,5778,4073,16280,12614,12874,7031,8190,10497,1335,16088,18275,3706,16640,2072,5571
9861,15698,728,13473,4974,18006,3645,10543,2942,17290,1273,13433,10167,17947,4444,18953,9447,11834
9862,8577,16357,2076,8818,11066,7765,9735,5084,14819,6078,12833,17607,1517,13412,3932,7650,10776
9863,11722,10128,4571,10192,9528,4340,3632,8508,13070,3434,6589,2842,13405,6778,2159,6183,6679
9864,18558,15174,8197,11550,19055,6033,1965,9797,12808,10891,3337,11554,17522,17622,15739,10530,10106
9865,11360,4837,6393,9870,10156,2167,10223,6817,15147,14956,18309,10318,3885,16760,12128,5781,1885
9866,4616,8218,19705,1716,17741,12311,16295,13818,2657,16226,17014,3718,2274,16850,4545,336,19178
9867,5094,9595,12098,149,842,537,3095,5914,5050,18411,3375,14589,17189,19192,18214,14086,6236
9868,13899,2155,16336,6434,15110,5579,12830,4541,6291,15136,3272,17584,8256,10545,13260,3594,3104
9869,1133,16478,15402,8786,16463,4401,10965,5192,8989,19933,7430,8503,6139,15270,1834,14121,7610
9870,3333,14285,7454,12386,9207,13197,1776,15666,19108,7863,14449,15222,14557,11085,6861,13291,11885
9871,19313,1596,5888,11974,18092,15407,5929,5907,7303,16463,11823,898,16179,9377,7184,5050,2581
9872,1964,4291,13630,14753,19786,4323,1529,8990,12877,4688,7939,18448,9610,19722,10998,18894,12681
9873,3746,15121,13140,12522,8602,6896,11608,15127,6958,19404,6050,2357,15417,8985,7860,12065,7175
9874,17328,5353,10275,14465,3363,14508,13382,4216,15863,4855,17199,17455,18377,5702,4135,2350,1136
9875,5460,3770,4701,7693,9575,6032,10142,5316,5334,3767,6838,15189,1472,15428,4500,10578,18370
9876,5149,5568,14366,16835,8777,11791,5688,3049,8784,13220,16133,828,9953,16120,2158,13069,11903
9877,17347,6881,8551,5625,1868,2957,17202,17368,9287,16504,11467,269,2338,6504,15394,6288,17236
9878,281,17618,5414,14874,18054,13321,12340,10042,2509,13365,14098,14262,18679,9111,3036,3196,9295
9879,392,10811,5384,11636,7847,5009,552,17517,15921,18900,8788,5416,11452,11839,3683,682,8212
9880,11893,16413,7153,16837,10941,16196,2272,1322,17403,18414,12039,14859,9964,9063,3030,15662,19598
9881,8739,5068,14218,16742,2938,10446,13366,15928,3202,15930,17323,15815,9088,3290,14624,3225,17894
9882,13888,2502,7413,2210,2205,5125,1210,8930,9197,18722,8004,1133,17533,18497,9610,16510,13930
9883,14901,7201,8900,2810,16390,16297,6109,10232,17447,17431,7268,8602,9332,5483,7149,7229,19351
9884,16626,13645,1709,12833,8685,6243,5500,3234,17287,10138,4851,13667,13601,11668,3560,15182,15517
9885,19236,12659,13521,4097,18614,12538,3823,10146,2952,7236,2564,11843,10250,613,8353,16634,14968
9886,3363,2121,11795,17664,3796,19655,9392,2502,12659,13095,8340,16336,12332,17853,9222,6268,10117
9887,899,16091,9952,1056,11251,15526,1066,14217,11657,14702,18446,6290,1048,3092,6850,4932,19848
9888,3498,10845,7765,6874,5699,5000,12200,3501,11252,19671,13136,17673,8037,11534,7073,3021,8830
9889,5582,8377,11153,14012,1197,9801,19766,4033,12689,10818,18660,14740,6993,12877,182,457,18319
9890,12770,5910,10216,12184,16377,16350,7541,9887,3056,14167,11470,8840,5966,5734,14695,9620,17110
9891,15692,15000,11764,12346,12930,8288,15577,12856,19249,13279,6391,13064,16603,5724,11448,18993,15201
9892,15940,13033,7949,7808,9101,12622,8350,18116,10841,8254,13504,7559,17697,112,2761,691,6259
9893,9246,7465,11253,10589,12280,18362,6967,8881,4147,9325,18290,865,12791,19819,2103,16775,16097
9894,19535,109,7756,256,2999,4818,19784,17239,4219,13240,4224,17159,9532,8638,9694,2216,18688
9895,1380,13268,4297,910,14392,15821,17894,2504,12005,19801,1621,15788,12473,11584,4232,3449,7503
9896,12755,1419,15981,13066,7177,8984,1330,16590,15757,4639,15494,1220,2077,572,5410,7842,14367
9897,1288,17301,15616,14845,11307,19518,8762,333,6718,5305,6730,9202,1919,11836,16047,1588,19413
9898,2051,13708,19905,8952,2266,19085,9261,18528,241,616,16834,3344,14793,8602,18421,6259,1147
9899,9015,15406,14188,8250,5904,2608,4787,10339,14207,12946,414,6658,19321,4797,18136,16461,1195
9900,6643,11521,3029,5359,15476,13643,5052,17527,5044,4026,6029,8569,9505,4530,9662,14036,19941
9901,3936,7500,5377,16459,16122,14559,3615,1403,2540,9757,8835,7835,16320,9159,18018,10715,7478
9902,5386,7090,6537,12183,6548,15894,19782,16894,17133,8549,14876,14173,758,16316,19907,837,7479
9903,17087,14091,10189,1940,12627,18063,6410,5999,13930,15528,7989,9856,726,5189,9744,11668,11504
9904,17122,3866,12434,11599,9394,5459,15685,3660,13541,17958,19177,7392,538,5446,18707,18920,15695
9905,6248,7731,4031,9761,841,6048,14599,2073,3613,273,16622,3959,712,6786,13193,8828,13080
9906,13152,7515,3347,19987,5238,9176,4186,17880,3807,11911,11182,2592,2088,13725,16728,14223,2297
9907,3073,17603,2313,7041,19896,4210,13280,18519,14845,1890,14639,16757,2550,10217,7285,6953,13853
9908,15899,17475,1533,18534,17862,15914,2677,5994,8921,14252,599,555,16120,1916,11748,7987,666
9909,10982,14002,16036,2450,10086,3087,5234,16935,19742,6563,3871,9786,8693,18922,14309,8284,516
9910,6764,7926,4980,3791,9719,11176,17235,16758,15726,18922,15093,9380,15296,4050,10855,16968,18068
9911,19978,2951,16189,10759,19407,10520,17254,3961,875,8728,15900,11066,2099,15875,18643,8411,15529
9912,12693,12195,10348,13838,17944,6841,9670,6655,11482,10709,13516,10586,9532,15650,17681,9423,19521
9913,302,13983,159,100,2747,4886,10080,16186,5424,17817,4922,19965,5232,5434,10017,4549,4999
9914,15097,17492,5380,1345,19801,6881,13893,15628,5140,8439,1643,10132,7741,6102,11193,17931,5669
9915,8433,6901,13927,15563,5395,12938,7794,7652,9183,9634,14259,7076,7202,15661,10161,15748,16633
9916,1196,19860,10622,2643,10696,12095,9466,18642,6865,19438,7928,17956,18217,2381,17481,9725,2961
9917,14807,6621,19485,15194,9995,9215,859,5479,13713,10813,1976,755,5966,4921,16744,14552,13735
9918,15527,16968,368,7964,16183,11348,17195,5719,9632,19081,13922,7080,8204,16976,121,9834,19333
9919,9235,1366,18404,9391,19934,5939,4434,846,3560,7763,10138,14360,3856,19383,9582,18153,745
9920,5835,7586,1386,18444,16396,6229,13773,18296,7152,9923,2669,5114,19365,4015,6791,4168,4614
9921,14916,3251,18048,1840,19051,15981,17773,16594,17100,2018,12774,11739,2215,16854,2644,17927,7743
9922,5929,7788,8262,18446,12723,5249,8794,18824,1383,12467,15716,18460,3429,4261,12298,4454,14338
9923,17675,16752,370,4227,7983,1540,11806,16470,8940,2014,9948,14400,6712,19452,19327,14826,2977
9924,19539,3273,6992,10079,17750,6820,11782,3928,4895,12738,14545,803,17947,9022,19392,16702,1312
9925,1769,5122,9086,15815,6314,10204,16637,14027,14000,10184,13620,5248,18873,18914,4021,4779,8233
9926,2398,5320,17879,8933,9245,10191,11969,10679,9319,19270,5555,16245,1272,10482,2484,6287,2871
9927,5346,12087,7691,19235,3492,14684,433,14808,11474,3035,11718,11211,15289,12449,13219,3827,9793
9928,11891,3485,11299,16623,18085,17722,15042,12376,13496,9608,10192,8984,4384,8253,6903,3510,18706
9929,244,6924,17056,12143,19186,6571,12932,988,15595,12336,11069,3174,2478,14251,10046,19458,11939
9930,2130,9449,7072,13359,10841,436,7927,1768,7682,7034,10091,17962,18895,11686,7122,13901,3449
9931,8707,10249,12564,868,1515,5625,18020,13768,19026,12849,5458,9079,1660,11649,7057,4094,16422
9932,4546,7360,19824,9243,17931,1858,7150,5019,12544,16154,2625,14049,114,11868,18553,6781,12260
9933,6834,8054,15859,17975,15559,4581,10168,2675,15207,3067,520,13409,11488,14689,18281,14199,8489
9934,17928,4539,13061,8648,16439,7489,901,11493,16518,17544,19702,17583,7264,19490,18015,2970,11656
9935,7387,6629,14264,9593,2430,15414,559,10353,11136,5029,11850,1536,17080,13535,10416,2885,424
9936,10964,13632,3775,18807,10654,222,18117,373,16497,5501,1867,10908,1476,13214,16030,5190,4339
9937,12280,12607,19458,15100,13860,5500,19820,4624,17522,5830,2078,5915,4846,3718,2382,4049,18667
9938,2988,15291,13223,13355,16233,7271,1780,18736,19616,8058,355,14162,1349,1484,11124,10673,15637
9939,15611,6918,16587,6124,13222,16285,16847,8212,12994,16615,11456,14997,9427,7189,9576,10529,838
9940,15204,8627,11428,14548,3053,9599,12642,5934,12625,8817,2056,19746,6200,3492,13153,11413,7314
9941,7248,4038,15168,4736,8593,19917,11594,18149,3719,10131,19991,1882,12507,988,16859,5064,14400
9942,6327,2776,11018,5425,1675,14351,19317,7273,16540,9481,17539,8125,13389,11797,16596,8416,5193
9943,1532,12563,14734,7395,17382,9441,1474,11404,4417,1801,8412,16898,13890,12832,478,12786,7477
9944,9137,12229,18708,6219,748,7894,10032,7581,10233,18796,4076,13011,11197,1745,19865,19274,16096
9945,11422,711,16624,3254,7186,17635,12869,6116,8139,2546,18394,16320,9223,18781,10869,8929,9549
9946,3184,10459,17299,13683,9662,3942,18169,304,7375,925,15439,8813,8432,2121,17035,12229,12385
9947,15130,12274,9006,9065,10545,9322,17517,15895,263,10135,13444,17582,18450,9318,331,9711,5224
9948,18161,6393,12587,8391,19024,14071,9249,14693,13012,8668,16649,4464,18285,4161,13113,5433,19472
9949,9142,15841,16078,15776,10922,4453,17019,11219,18377,658,3190,3370,11946,14127,1703,1143,18509
9950,3463,12006,446,10157,4221,18887,9209,6396,19919,16589,10597,5393,2206,1707,2568,10166,9550
9951,14671,17664,3294,2829,11695,10972,17504,13155,13482,18954,18824,1076,13638,2316,8684,13237,19067
9952,4788,14230,8492,5801,15960,14120,2467,2354,10823,10165,3293,2652,14748,16684,9562,4868,17365
9953,10831,17337,14814,8100,1997,14131,733,11964,19189,16539,1864,13527,8491,16781,18472,5963,11173
9954,12594,1070,4134,370,15239,19181,16813,19905,10945,19308,17225,2025,7931,7941,3819,15511,12533
9955,2386,16720,5890,7180,689,754,6417,11615,13098,15922,15074,10948,13507,6051,19735,17604,18070
9956,7553,8026,17428,8608,13682,17955,18903,19867,19421,8022,11920,17036,517,5843,12634,3839,12168
9957,3668,4953,17057,2139,5932,898,16151,14239,4045,10392,11934,10791,19183,5591,15105,18773,17525
9958,18263,13682,9061,10947,11441,3730,8676,4779,17953,15164,215,10788,5233,16173,19544,6817,11640
9959,6784,14288,571,17610,12282,13415,16239,4820,8034,16868,18653,19884,6267,7952,2073,7666,1262
9960,11317,14146,18749,3873,12467,16283,16828,18537,11835,12046,3473,9651,16724,7204,5834,17904,8209
9961,6510,11518,17705,18937,6635,301,8502,10528,12509,3733,18770,12798,3407,4029,3707,2117,2016
9962,6690,1417,15393,13435,16524,2273,13369,4898,5099,735,5168,5510,11148,3447,9956,18793,3685
9963,2782,4370,18894,8255,7090,6518,19363,16618,918,14401,18477,10867,2363,3761,2928,16305,8932
9964,11682,120,11838,8372,3041,17968,1598,490,6563,14180,16812,10784,6845,12860,4261,14671,4409
9965,16375,3645,6975,12194,11965,2549,2506,186,8023,17481,7182,10845,8384,12510,18490,7612,18702
9966,19555,9011,13660,19331,16261,7697,9244,19837,16124,5678,8654,8320,2996,2657,15018,10930,12604
9967,19560,3619,14170,10011,1592,1632,9464,3932,16838,10265,19913,18771,16024,686,11432,4130,19464
9968,1224,10759,13489,2855,7567,8187,10953,13260,8493,17491,19354,16798,17414,9828,15013,14470,15405
9969,12941,7342,2806,17410,9050,4031,12443,7124,5623,16865,13548,15480,16031,13277,15776,16924,12429
9970,5680,9795,2450,7113,10460,19326,9616,10931,1519,19885,19831,16918,2115,3127,16762,15641,15512
9971,3481,6216,13954,16030,13785,3030,12402,4230,9257,3936,8897,8375,507,15077,5519,18534,11515
9972,4838,10213,6952,6970,18053,537,204,10712,8235,18080,18884,4821,5408,3871,17792,17696,11237
9973,10021,11311,6537,14627,16479,10953,15516,17345,16320,4782,892,13397,6013,13864,16374,11295,4664
9974,14312,17899,11321,13372,19918,18277,8933,10105,4545,13711,7725,322,15788,9962,375,12414,1435
9975,17483,6708,7802,13482,7348,15962,14094,17485,2969,17253,5793,4826,4375,10734,2879,15326,17843
