"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
7491,6021,19167,8790,14395,8265,9891,13031,19012,688,11127,17114,16132,4493,3664,9508,9387
7492,937,7009,4616,5291,14181,8175,4985,12961,19115,19910,12965,5674,9637,1188,18273,1525
7493,1797,6782,11288,19106,7564,7764,17881,2728,8897,4139,19174,19710,16495,19368,14852,6807
7494,19150,16866,10249,1055,17969,14944,660,16200,18937,12155,11708,1235,2779,9176,10862,1999
7495,3275,5284,18928,1099,10518,6156,15219,825,4205,3493,15588,7580,10766,3334,19380,14945
7496,7472,9734,17628,15776,5612,13532,3948,10918,550,15517,1082,1798,14320,5073,3229,11061
7497,2884,10495,1834,19687,16665,9259,7997,6310,9038,15151,1141,5328,15883,7312,12333,1281
7498,1151,5696,17089,11451,1506,19411,4553,7318,16525,12349,2769,4559,17879,2004,801,4188
7499,14379,19117,11043,2645,5556,6183,19166,19882,16733,16089,232,1707,6386,3527,15127,251
7500,18162,1439,6987,10909,4442,16571,5330,2376,14939,7660,19189,9475,2542,4181,9098,12021
7501,16681,16282,4778,4020,3077,17995,8772,1678,3510,1608,12563,17412,13448,13939,9609,7510
7502,8066,8734,8255,7700,5167,3256,9057,16558,14728,4513,4848,16443,3025,16253,14368,13111
7503,6964,18555,9887,5961,3326,15922,19987,15992,10769,984,11296,7258,5456,2525,9764,3217
7504,15222,1651,10606,19146,13813,9116,19896,1949,16173,10485,16340,11633,4602,2732,15515,10498
7505,14575,15863,3692,12409,12148,1298,705,16667,19371,8031,2726,14512,11666,18785,5042,18819
7506,3446,12509,10443,6870,10349,388,4602,6994,3016,6715,4304,16642,10255,11038,665,17136
7507,8010,4716,465,2269,8818,1746,1098,1848,4263,19067,1650,17432,9953,5122,4579,4566
7508,5941,4513,2121,12927,1031,9179,13007,14203,11249,17715,17632,9893,17313,1254,14759,11283
7509,3529,8371,8841,19983,1277,1815,18457,8482,16738,16165,1537,10711,19764,6366,14107,3326
7510,18202,3691,17150,6289,15900,14432,17362,13267,2309,16892,5106,11857,14143,19577,14200,4213
7511,13381,9747,15627,14649,11841,1070,15816,17127,9135,13141,4958,17513,1465,18942,3141,1248
7512,12095,18056,2729,10712,16433,8011,19480,2208,7817,15992,2341,16818,17242,16485,1585,17108
7513,10381,12289,9380,14460,10026,11514,18986,1465,7386,10284,16521,19837,2717,6841,1383,19351
7514,6482,18957,12807,18465,6856,19168,12717,12553,10554,16983,18692,10583,6644,18334,11156,14319
7515,13654,723,19754,9409,3440,3770,11712,17369,9441,13700,6621,2880,5435,19221,12909,17530
7516,676,14326,9069,3914,2234,12123,7402,16342,16006,15879,14875,19010,18728,12172,13343,12415
7517,7187,12737,7172,17640,10130,1134,7294,9702,14932,4653,19712,12534,18242,7642,7261,9084
7518,5992,2486,7156,14919,8636,19980,3057,18554,14112,11366,7332,11348,1587,15895,14969,16759
7519,16478,5311,14412,3754,4875,8715,15086,5853,4869,18533,8858,8676,7995,4031,8904,3647
7520,10739,5085,3133,12080,9174,18398,17258,2273,12229,4021,1807,5773,3183,15056,16948,3231
7521,7868,5364,13179,12741,991,5736,1984,10693,8206,17515,15942,2864,10842,7297,12009,18951
7522,2550,15960,17239,6564,1612,10618,15650,6932,6122,2237,9919,11459,6097,9794,5821,15509
7523,6435,14831,10874,11941,9177,4668,4505,8474,19258,3066,3435,15185,4510,15165,12640,7602
7524,14884,16598,15950,1628,6991,10758,15685,586,958,4670,8092,11776,16045,17808,2689,1669
7525,12803,12294,10021,13379,10500,14695,4317,7512,12194,1780,13823,10655,14731,15137,11948,17280
7526,17214,12180,1336,7505,14532,9002,10750,12064,14515,5202,5333,7256,15074,16187,16429,6288
7527,11011,4292,10940,13895,1524,15019,16054,5334,19655,5887,15579,3906,764,9226,7044,8459
7528,8686,9928,17000,19391,3188,1125,12735,4127,3486,8756,7482,2796,13569,16589,12834,15396
7529,14485,1849,15456,19057,634,5396,3471,5751,19718,610,6751,5085,1907,10655,19124,6155
7530,10421,16702,9690,16060,1268,15807,936,7762,15960,19756,15767,12839,18899,10302,4798,1106
7531,13506,4726,16637,1541,2919,604,19062,14169,17014,369,3077,2880,10611,4416,13232,18862
7532,4807,14180,17771,16200,15940,1640,1278,15287,13219,7519,16555,6881,15988,18665,17860,11628
7533,18426,8225,5243,8820,9536,2054,13683,14912,5978,16338,3240,16289,3667,18767,2133,11127
7534,8791,15528,8093,1948,10888,2860,5097,7831,6920,1451,12504,18536,4206,1677,9930,4725
7535,17475,10114,12507,16809,6029,3593,5943,10904,15933,5857,654,6849,5870,2865,1963,13583
7536,10028,8319,2745,19714,17682,16164,19481,15014,18942,13881,11055,13181,15411,1320,2918,17321
7537,6617,16003,9708,5239,10673,6882,5107,14002,14244,19151,18940,7630,8343,2932,17219,14625
7538,13960,4065,16179,821,7804,7492,19177,15232,9022,16278,10159,4493,5859,5254,11028,12026
7539,11719,18177,2159,13698,17758,11031,5249,14342,9923,3383,1755,5283,14661,16585,13091,137
7540,2577,7293,14866,3251,3223,6382,1774,16602,18763,19421,7212,7038,3294,1260,18671,8345
7541,18857,12442,489,17111,11440,18279,19341,15624,8956,17928,17796,11235,6390,9504,4251,6535
7542,7692,11269,16477,16986,13375,11923,5482,1799,8131,11080,8381,6333,8874,11809,18314,13131
7543,16176,1027,11774,16664,13977,8944,1377,3374,14607,2699,17834,13853,16638,8176,16523,11629
7544,15818,1063,1806,3178,6819,14682,17918,15883,7921,868,14204,12636,19132,9106,4601,3342
7545,9622,6460,4385,9840,4874,6804,18453,18275,3358,3721,7151,7348,9878,19894,16204,12392
7546,370,6960,6590,19145,18039,17647,18111,4815,5665,174,1001,15938,14815,19576,7969,469
7547,2054,18914,19286,2977,9806,19934,15791,14458,10036,1370,1848,16402,12370,3353,2658,4964
7548,5802,13127,16409,16979,553,2932,5128,3798,16365,3096,13304,8193,19395,1086,5709,12077
7549,8534,15831,5962,313,13681,19498,15150,13170,902,2757,12017,5116,8258,12764,1493,19647
7550,1777,15355,3542,18731,7493,9207,14485,7561,8810,3548,9204,14370,9949,14102,12129,8648
7551,17031,16018,1416,7635,12781,12344,18534,13244,9963,19075,7713,9415,1779,14331,5833,18807
7552,1705,6785,6012,9661,8913,15243,12373,19093,5452,1339,3459,15126,5938,17774,4702,9247
7553,1018,3943,6984,3602,3748,9489,13772,17052,4378,10375,7236,2625,10385,10479,1944,758
7554,3391,4439,8508,19679,5281,661,1523,17559,18925,15180,476,13665,3132,2336,10213,15843
7555,5407,18833,5461,7124,9141,16336,11332,19290,5706,9958,12506,9849,6574,3235,18172,17096
7556,5859,7319,19417,13955,2897,663,17094,2811,8973,3575,11950,11289,15253,17900,6075,16047
7557,11067,5763,2814,8046,12716,3923,6578,8112,9858,12439,11638,6504,5909,18843,9685,3292
7558,18215,10111,19102,5453,13299,7902,666,1832,8567,925,16289,16421,7216,1000,11935,3818
7559,7902,7511,7399,1074,2236,5762,7783,3346,18434,1641,14860,5541,3887,12730,16897,15343
7560,9051,19110,13899,6297,5235,12476,14005,16853,9839,5534,11986,8262,1064,18631,751,15340
7561,5827,17201,6109,10407,1297,14088,13522,495,19107,12415,19765,17005,10294,2793,16899,10658
7562,479,17326,13853,5279,2280,3476,11410,18676,11691,9321,3334,10105,3536,16539,17359,14275
7563,3291,991,10179,709,10888,5296,9931,2310,18372,8626,18796,7245,2338,16403,9771,18850
7564,831,1017,18439,3204,14687,8548,10467,642,13686,15851,17851,4571,2090,14985,6688,14443
7565,15264,8052,18846,18285,6358,17372,6965,2515,5479,1683,15356,17287,19704,14926,19382,10672
7566,7915,12602,5982,7917,16831,1271,12220,11691,6489,1134,9499,8273,10917,14066,4316,4438
7567,8339,15382,13172,5826,6742,6583,6484,17265,6679,17202,7055,6941,4445,10044,6191,9287
7568,4332,8033,11803,11685,15357,1905,10324,17490,6593,15661,456,6246,14938,2670,15637,3905
7569,4912,4449,5353,16686,19403,14207,14609,17221,925,10499,5030,11705,16500,18042,13070,7496
7570,1412,9680,1235,4430,4843,14275,9044,14910,16595,11584,18189,14808,6214,405,13699,19178
7571,13127,6329,14515,13285,18288,1049,6100,5595,17430,7355,9933,653,14753,16928,3033,11970
7572,7647,19049,13543,9477,7878,4357,18022,345,1547,9184,17436,15122,16585,15728,12326,17934
7573,16064,14498,14242,525,11233,17706,2731,3964,10376,3219,11174,3843,11092,9495,11900,19107
7574,773,11219,9636,6628,1317,17895,7539,7301,424,9332,11357,12688,1041,11597,4202,11366
7575,16636,4553,16849,11696,11653,2882,13749,150,13333,6171,11841,599,250,1240,9637,4161
7576,12396,7116,4141,3269,9892,10995,16776,16646,11365,19831,3408,9208,9931,11683,7439,2138
7577,4661,9585,595,4795,18205,18051,11211,10463,11715,13998,17673,17111,16391,19328,5266,12032
7578,12236,2773,10715,6153,15126,4551,19164,16129,7794,1215,10425,12765,5429,4981,6380,16599
7579,742,18388,10106,19281,2738,15515,11024,19240,19231,15125,9684,16672,2985,10502,5835,8234
7580,17067,17443,12282,18797,6022,14065,11631,7088,2771,16657,11542,11011,1003,16390,15355,16799
7581,1987,17601,17219,18402,4172,16082,19136,17925,7426,18317,1829,17041,15435,2092,8542,10036
7582,5957,6460,11200,13261,5698,5642,8603,13330,2685,19260,15453,2497,13511,11549,17470,7584
7583,9908,19488,12661,2230,17476,12459,4836,13493,5564,14415,12160,4264,10052,11432,14288,10590
7584,2615,7060,17775,2889,9164,15234,15751,229,11739,17267,13770,19698,14569,8281,10722,12657
7585,1576,13359,3500,3795,3096,623,17268,8497,1875,9752,16197,8717,16547,15172,6831,4255
7586,3883,10117,4222,3166,19918,6307,19421,449,16077,6848,11998,12854,9572,14370,9534,10752
7587,16341,1261,19718,10375,13319,18769,12186,1242,8004,13283,7159,10224,12565,18226,4919,6164
7588,11328,9551,14196,14239,16992,15556,16933,14712,3598,12478,913,16507,7232,592,6915,6638
7589,5542,19973,19898,18128,6892,5678,9478,14953,11036,3268,17087,301,3224,11528,17622,4335
7590,9246,5528,17925,3551,18357,13279,263,14813,626,3073,5461,580,855,5818,5619,4612
7591,12270,14913,14766,5134,9387,11393,13078,16763,3516,8401,10259,10894,14227,16484,15693,6256
7592,4835,7056,17972,4868,12638,11328,13407,3894,3046,19018,6641,8919,8678,12338,3443,18347
7593,6714,8011,9761,2771,11156,14343,947,5387,5000,11720,3086,19545,7336,11000,474,9553
7594,1291,4559,12655,15717,562,11694,9535,9069,2338,967,14116,7645,16794,12344,4112,11602
7595,7144,14455,17107,2999,1635,15762,7262,13535,11189,17489,19183,1958,12391,11685,14652,13457
7596,14726,18504,5864,6957,1718,7867,10047,10110,16711,4921,9791,15022,3122,19144,10042,18494
7597,19815,8004,18099,4112,19876,10520,15991,12194,14309,7635,11859,8286,1625,8705,11102,14801
7598,9262,2236,3520,10355,18691,5124,6042,17205,5226,3119,6904,10509,19570,6805,10099,9282
7599,16589,18587,3157,13689,1244,1905,1221,12726,12249,6563,8467,8989,695,4639,4352,11457
7600,1761,4520,19805,3031,13013,14100,5102,19060,16166,12642,13427,15990,13795,15142,1835,19629
7601,12791,18124,3472,9753,3530,18335,681,17390,2507,3991,12991,12158,9274,7376,16261,9793
7602,2351,7095,9964,14500,17183,11969,9782,13854,10120,14697,7434,9544,19943,18398,5524,16528
7603,10195,18810,16740,16495,15513,15323,3673,10983,14383,13333,10980,4802,19900,1030,7083,221
7604,9061,5498,14270,3328,18047,701,7528,227,12869,12602,14808,6218,17745,2465,10443,10918
7605,1404,665,15322,6799,6009,3095,15208,9266,3306,3418,7354,339,19729,7949,11940,5382
7606,18714,479,15232,1566,15868,1818,6847,6882,3567,16380,13327,3814,16444,14729,5961,12648
7607,1234,3502,17896,14762,8147,8071,13520,13926,14879,16540,1253,10459,2369,7415,6201,9660
7608,1741,335,17763,6724,18527,10816,6768,8657,9893,8747,19581,12310,4487,15711,7892,2937
7609,5661,5105,8238,18681,4195,3867,1215,1253,7805,3002,12400,6950,7210,6067,3284,11512
7610,14684,8001,11243,13118,2831,5896,3686,6194,13655,17624,6723,851,14547,16846,746,18994
7611,12124,16740,8994,16331,17792,13120,7920,19391,16279,11554,8444,13371,16806,5494,11539,12122
7612,12365,12246,5243,11971,18639,3745,14197,14321,19445,9289,19618,8571,1246,16696,6043,19473
7613,17661,19326,6980,5468,18227,5156,19092,12257,3160,15889,6754,5638,7084,19502,14909,4691
7614,941,13501,3892,7805,6995,5255,10943,6912,19300,3710,19116,14234,9869,18888,18965,19166
7615,6672,17280,19256,16788,16331,17621,13745,11317,11107,8118,19117,14299,15629,13210,11168,6642
7616,7523,2265,10050,10111,18872,17377,9474,6402,4102,6600,1964,16653,2174,17145,12410,13667
7617,16825,586,16177,17953,9896,3305,3481,12459,6422,12261,18692,5043,10247,6475,19421,8412
7618,7204,15701,12335,11333,17439,12642,12851,19938,14045,1107,627,14450,17107,1941,1931,15295
7619,13749,1678,1595,3808,7898,3874,4265,17667,12695,13082,15251,3617,8048,5688,19254,18897
7620,5333,1369,17351,537,8799,17885,11912,10203,5500,8049,14818,5933,10760,17954,10385,16660
7621,10568,6406,291,14225,13038,3963,4774,10546,18293,19945,2815,19260,3698,15113,4478,6797
7622,16622,12858,15413,7872,11252,16448,3649,1766,7401,6194,8570,1162,1990,19643,7382,17374
7623,3784,2914,9974,14165,8889,14503,11062,3965,5812,13219,1387,4096,14004,16161,19953,149
7624,744,10901,16341,16897,3294,19364,18965,18894,10499,10267,7382,18999,11299,16864,10433,4461
7625,7369,1370,5683,7466,12768,7548,15017,15610,15150,1781,18895,5820,17911,12165,13533,3795
7626,8393,11744,11810,14902,8730,16986,2613,12767,2183,6933,4393,18818,4346,8267,2993,9843
7627,3965,328,13150,8605,19150,17882,5440,5319,5873,8525,10664,12106,7125,2995,18513,12250
7628,4153,16986,14568,9108,6483,3824,17689,13112,13143,17788,10148,5032,5794,17252,629,9978
7629,9736,14267,14147,600,11050,8214,5262,17364,14520,9108,16065,13091,16939,12723,12726,9215
7630,9999,7511,4545,17769,8364,7495,3575,3045,2442,5842,9359,5868,18811,16858,3574,14799
7631,707,14164,11255,5029,9498,19824,657,3154,11440,2705,11868,15749,7279,3352,3054,15493
7632,3813,11598,575,16568,10404,2319,12633,11410,4117,13153,15679,17742,14346,3701,9871,7208
7633,6129,5841,4596,13282,10845,17152,4348,18808,6110,17669,5608,9287,1253,5810,8605,549
7634,19120,7655,9657,8575,10250,3249,19729,14030,8681,5332,18626,1619,17113,19056,13845,17252
7635,14156,19292,1830,11650,15317,13760,12220,7978,13061,6743,7919,4580,12725,12351,1812,7296
7636,10192,8363,5740,3852,7973,10172,2030,14470,6649,1596,10136,7400,6027,17349,3216,9006
7637,239,285,16469,7513,1944,9160,6711,8214,16339,9199,6094,7920,9013,18582,6977,13576
7638,2064,5175,17236,6871,2172,2392,18892,15949,3480,11962,17423,15363,3111,19270,4895,17854
7639,4306,10101,5515,13922,305,1774,13805,17759,11289,6927,5957,7414,16616,16359,15572,3268
7640,14183,8143,1239,913,962,3830,7792,11080,16026,14745,8846,4143,10684,18856,19352,9614
7641,12831,14640,11851,11800,16304,16639,11627,9183,15512,16522,14925,1094,8452,3212,6998,16729
7642,16719,14653,3680,8771,8333,18392,147,512,11336,2471,13650,19012,10385,18812,13455,3660
7643,16534,18031,2780,11528,5526,17081,9127,15448,419,6339,10418,17330,11595,6895,9357,9309
7644,2652,8604,14163,3377,15303,17067,9160,12906,4888,16662,18663,17006,8157,19936,16045,748
7645,2279,13902,19261,19336,12526,6608,13134,1511,6028,16186,3710,10381,11595,12418,13390,16062
7646,9889,5101,11729,13864,11038,10163,19706,12943,976,19526,16849,17575,7206,10350,10099,4662
7647,4427,6090,18968,18009,19067,4026,16938,19512,8219,17412,11484,16145,3348,9947,12368,12970
7648,1490,14460,11833,3135,3321,13616,11186,19678,7466,15034,12689,14814,5559,12623,15127,13481
7649,11971,16925,3955,14585,12326,1678,17787,3376,18601,6046,1045,15262,4392,11105,2456,19370
7650,539,19170,3886,13346,10821,7895,10903,13284,13561,15558,475,11821,14491,8096,18952,6997
7651,17291,17850,19183,11510,1645,5164,720,1755,5461,18949,18497,18476,19003,689,15971,3118
7652,8293,8194,19596,18498,5703,2377,15617,977,15361,12518,1500,11380,12197,15398,7755,16066
7653,9791,14885,3537,19020,677,12300,149,16673,13274,14442,2377,19410,15804,9707,13690,7512
7654,10881,18243,19552,5072,473,19439,3122,5561,5901,780,19802,7173,19636,5446,19547,5006
7655,2006,11460,3698,2637,6077,1867,15327,12868,5178,17286,17564,14434,4371,15111,631,16962
7656,13306,14749,17305,9283,14670,9302,19377,3669,17565,924,18151,2219,14683,12684,5236,7783
7657,10900,8463,3776,15815,2453,18479,9322,5650,10867,10507,7340,11177,16910,13372,8652,11890
7658,9217,6230,9149,317,11059,11232,4775,16194,14688,19850,15505,18798,19278,8114,18184,5363
7659,103,14616,5168,7717,2451,7109,4876,10652,1565,12244,4956,6235,18646,14633,4440,15504
7660,13802,18613,13471,6388,6621,2683,5218,1171,7536,15635,17939,4557,11401,10655,10183,8129
7661,4019,6092,14116,6735,5734,10789,13777,4958,14244,17724,12264,14103,6889,18542,8222,16473
7662,4824,2560,5279,288,11475,2312,1578,10121,650,14299,10502,6293,9525,14852,227,11757
7663,8043,16345,364,7757,3527,18051,979,16817,19597,14307,18273,12128,12617,1433,6030,1452
7664,11174,19828,10132,2644,5490,4578,5596,9841,13030,16923,3397,4307,12221,1161,4200,11109
7665,16635,15347,18493,14564,988,3614,5241,3878,5116,18485,8575,3371,3615,14703,1954,15039
7666,15381,3636,2996,11998,2545,12387,16812,11191,18741,3480,11588,13980,19976,16112,18061,10183
7667,7341,10892,2987,3797,6895,5203,12959,5213,6858,10429,19044,16415,6729,18086,13835,1380
7668,11761,2297,16304,12750,18570,9805,13846,15663,15044,11942,15054,17050,1204,4875,4117,4193
7669,19011,14735,9567,19789,6534,15442,5616,2985,6998,16334,12697,14683,2996,18498,1702,12627
7670,10111,5639,6088,13747,3864,14031,3165,17974,11128,4976,11806,7604,7472,5913,10281,4540
7671,787,8367,3470,19044,5958,4424,17534,17850,14422,6029,18547,7546,9859,16175,6760,19560
7672,3576,17805,13444,16136,7719,8973,2011,4629,3624,15090,15799,2025,19291,15109,12168,6006
7673,19157,11557,8872,754,2802,12650,3816,714,4679,14129,8780,17971,6896,3503,17986,2418
7674,4562,18463,8646,6971,7118,18046,6781,4438,12370,17900,3195,6949,6793,1139,18172,6359
7675,19132,614,7006,4891,10075,14936,11562,19627,17197,13551,19891,18284,10782,13203,16037,12202
7676,6102,2872,16974,12404,9641,19560,2827,18650,1425,1004,19601,14624,13908,18366,3390,5896
7677,19643,7203,16318,2883,11715,12802,7872,9225,7052,350,18454,15109,8318,2517,8138,13750
7678,13341,1007,19352,6651,10807,14015,13133,1502,6257,17015,5934,14679,16130,10013,672,8634
7679,17959,3138,3845,12926,6511,11761,19207,4386,7375,9018,11370,11140,1245,17273,12537,1830
7680,17694,7269,17417,18156,9142,18400,8908,4264,8237,13603,8971,5396,19843,5466,11522,7415
7681,8379,14639,12461,8939,3557,10205,11146,4041,7980,269,14345,15525,17366,4928,13010,5019
7682,2393,2259,10505,14937,3969,9494,15093,16108,260,3565,3495,19347,10141,15363,15640,3695
7683,19817,3443,18895,10510,12482,11809,724,1500,15585,12612,17180,14040,7015,6109,5526,12321
7684,9423,15928,8232,9624,4993,4325,7172,15811,14901,8576,17102,11465,5754,4870,19822,8551
7685,845,14409,11353,1368,9494,14993,3685,16879,663,12500,8033,17287,2206,3102,10162,14477
7686,4554,8357,8412,2302,1719,12964,716,4092,9632,8272,315,303,9201,6315,11127,18894
7687,19246,10925,4009,17025,11815,7629,7716,10379,6648,12228,6687,6693,11257,18010,2916,2706
7688,5492,16593,6835,17039,699,8307,7288,14165,7514,3555,2540,11223,15552,4401,17142,2586
7689,5353,18972,16595,4457,19654,3162,19365,6894,11655,6785,14995,7352,8654,12002,16833,17968
7690,2583,13816,16492,1072,4426,19406,15534,15160,13369,14915,10870,7985,11625,1957,10749,3666
7691,6930,18289,11516,11851,15703,11307,10052,16678,16138,1644,10577,9966,1868,8347,11993,11914
7692,10784,4432,16109,8320,5699,14393,4415,17855,1626,10192,19833,9403,7723,3773,5835,17678
7693,15950,16853,6697,15798,11771,12005,16231,16851,10296,9033,11138,11476,16217,7884,5461,3008
7694,1119,10150,1560,2148,6344,6067,10763,10216,15343,10335,12071,4014,2067,6344,1674,5411
7695,14841,11994,4476,17069,13562,774,4948,17821,14058,6104,7861,8351,15968,4857,5171,12695
7696,10554,16644,13909,15751,682,1083,16488,17868,11180,5776,5834,8592,18952,6414,13605,5478
7697,6099,3041,11487,2698,8744,7915,5896,11827,10044,6106,13355,10921,3789,15800,18027,18983
7698,6228,2146,16509,3005,10424,11952,8174,2830,279,16454,19970,8908,1647,2468,3914,3792
7699,313,16068,3985,2863,6229,14825,19310,15400,3826,19968,9046,5644,16439,15580,14312,11523
7700,1769,18111,11970,1038,14260,5153,15180,16980,8369,18246,18275,14764,6356,2843,5657,14282
7701,12020,14311,13108,16227,6047,3303,8540,13230,11936,9880,9031,255,4962,4054,14076,11637
7702,131,9521,16432,13297,1198,15876,3553,10054,745,15025,853,12729,5443,18146,11209,11187
7703,1135,17498,5303,4864,6357,13872,19521,8164,11486,12944,605,11530,9951,16364,14357,4808
7704,11113,12191,6122,10066,19151,3038,6414,19029,2167,12922,17576,10722,4959,2632,15101,9875
7705,9170,3863,6871,15815,9575,4941,13976,6077,8990,11936,358,14852,16382,19561,17278,5228
7706,9963,224,5598,1092,15336,7180,15676,16942,6811,17286,8009,15074,16156,13805,17555,15879
7707,4606,1189,1691,17355,13016,13107,388,17419,7694,11219,18168,15107,3351,10973,4973,14124
7708,16571,897,1203,3317,1023,15581,14550,14217,18777,13427,9483,9108,1432,13695,13066,19762
7709,7453,14022,1176,6928,11272,9103,1257,12720,7832,15993,2104,12234,2106,18044,10722,7691
7710,19832,13887,2571,975,8194,12197,15520,6362,1995,19623,6756,11814,12939,10529,15347,11703
7711,8774,9681,16855,16623,10255,15568,16797,3373,14530,1459,6948,6882,16934,9580,6786,809
7712,5079,14775,1636,865,3372,13076,11497,12548,10725,17686,15741,10991,8537,2462,13601,17246
7713,5451,4116,17495,286,10612,4463,19315,10518,15010,824,18819,15034,204,10890,16071,4231
7714,15598,1531,7472,18952,4926,298,2450,17386,15052,19562,11635,7710,18689,648,1336,5203
7715,6497,4156,2170,7030,119,17608,19563,12784,9361,13664,3645,12047,16635,825,7089,2874
7716,11829,4327,14238,14579,7547,1620,846,10251,6996,5899,7769,17813,19942,10124,458,6894
7717,6214,10530,6095,7495,4954,13994,5610,11195,7762,17107,1837,5918,12801,2943,590,5468
7718,17165,7384,15430,7663,19780,7733,3087,164,3134,14932,17408,11221,2203,244,8150,14418
7719,15233,17600,14437,17815,2083,5665,8244,4527,4340,13340,10306,1933,1818,5133,12718,15952
7720,6530,8979,17525,19480,1868,18938,7920,13474,1882,15773,5189,16798,15211,19567,14670,348
7721,1090,8578,8780,3570,16202,4638,2122,7345,2294,19477,12373,19405,6888,1779,7717,5577
7722,1419,5024,1194,13282,7203,2382,17505,16769,10551,6886,18080,9645,8851,5136,13446,11378
7723,4881,14253,8624,9188,19837,5884,15439,9146,13605,8167,6192,10228,12813,9033,8083,13780
7724,2771,13660,9342,3261,17078,8929,18250,10196,9968,6067,3259,11444,12678,3535,158,14213
7725,12150,2996,19042,10468,10629,14103,6127,2408,13729,828,12465,11668,10321,9024,15652,13155
7726,6922,10759,8759,13468,15048,15130,1235,16343,18238,15090,17503,5803,14367,18262,6837,9470
7727,3068,1383,6636,10197,4454,10760,2733,9608,15788,17201,17012,18791,17878,7462,15804,1895
7728,705,16849,12824,13583,15825,12187,8726,5463,4200,1271,9358,2361,19352,7482,9895,8655
7729,8151,2568,10932,2596,4252,15471,19626,9718,5467,5643,2346,4480,2919,4593,7321,15839
7730,4884,15807,11971,1266,15487,10605,11874,8828,604,17898,12616,6075,12641,2882,3115,16279
7731,15064,10042,12164,18515,1147,19568,7022,17196,12448,19600,266,19290,13328,10798,14620,1193
7732,13614,11169,4571,17393,11043,19912,327,7411,7677,14513,2883,15026,4207,14291,10131,533
7733,11044,8980,18847,16170,16812,14152,15407,4897,2255,19708,19125,17842,3026,11835,1423,6942
7734,1647,15031,13489,1383,15144,19774,12913,1416,16357,10743,15667,15317,5582,4345,3195,17245
7735,9845,15190,3359,6795,10910,19059,14878,17289,3652,17747,8255,8531,2180,10339,4471,5368
7736,15829,12212,6364,8316,15595,3870,2823,17467,4428,3253,16822,11219,1541,301,10756,371
7737,817,2841,14966,447,4993,11703,3500,12911,10081,10513,577,8611,14139,18459,18238,1451
7738,1454,10280,3613,18125,6877,19193,14427,11556,4294,7595,18136,11982,13933,6191,9530,17288
7739,17615,16939,548,7988,19594,9137,6376,16402,17065,2877,3733,3920,4203,12811,8626,1072
7740,12934,2470,7446,758,9987,14322,10934,4360,18069,7856,14306,17234,9373,19194,19294,4162
7741,3040,6705,19277,18901,13599,16170,7319,10536,16321,12059,17276,8251,745,7642,4492,16687
7742,4119,9967,18764,8226,8340,11781,12379,12198,6668,8489,3663,13428,17347,5097,1816,16271
7743,3596,3694,19764,2605,1257,7314,16099,19904,14178,11860,19068,4240,15226,15883,2086,14134
7744,17882,13201,11480,9742,18645,14429,1283,1412,16377,8172,18467,13384,17359,6888,13654,4450
7745,13386,12306,823,11519,13811,9231,11510,2341,1382,17143,14933,14125,2786,12310,2390,11879
7746,4739,7218,16316,1566,9181,17905,737,8562,15581,1678,6755,13326,14076,11501,6844,7265
7747,7938,5508,1281,2262,10601,14461,1257,14042,17224,16698,1803,15990,10223,15703,11591,14025
7748,4746,3485,1706,19828,8699,4352,1740,17179,410,9251,17375,14123,18487,17580,5578,18193
7749,4721,10610,19689,7399,12650,18540,348,19866,10218,18469,793,4812,287,3564,2492,19977
7750,6032,1307,17952,5602,2686,2366,10296,16424,504,9937,15017,5095,14158,16045,18899,3192
7751,10855,5267,5164,6719,18027,13777,7051,5298,3163,13843,19629,19307,2276,12331,14536,10553
7752,4631,10915,16361,5061,16376,15144,17963,18939,9609,9181,10342,9613,14104,19710,19180,10221
7753,1750,18694,5884,16297,13675,18396,3055,10772,17037,1133,7576,14889,14686,15970,15859,13175
7754,13940,13657,8657,4508,10706,6783,16104,18079,8086,18894,9461,6864,18438,4586,13581,9837
7755,9791,11677,1124,16232,4911,17813,6198,1308,1924,9420,17498,8893,17539,10508,16211,1505
7756,10431,19173,6473,6367,18902,5161,18800,3140,15444,12054,12664,5064,6707,18657,16086,17546
7757,2766,10581,7338,6910,158,5565,1804,14829,10258,3135,15462,18602,16575,2572,16765,2371
7758,15406,3363,18359,13672,4735,11488,1926,1300,7482,15663,19604,10231,2145,4324,5540,13151
7759,16286,11048,5953,14194,12107,17921,6739,11893,16073,11760,2764,13463,19960,10737,2329,17797
7760,18154,3242,14968,17492,15693,5661,18776,1373,799,8210,4840,18036,5153,19822,9441,8414
7761,5409,5119,3911,9634,206,13445,13472,3004,7872,1279,10109,13659,561,4194,5121,1742
7762,12145,15120,8603,5168,9007,11418,692,13433,19370,16663,5553,1112,8990,6843,4001,12601
7763,680,7850,1014,18789,2941,6818,2045,2378,9385,1672,6654,12684,7960,3110,8012,8638
7764,7959,16172,14507,6717,6305,17444,14759,11005,14381,13643,7910,2081,7589,15979,12701,4522
7765,16274,13104,3125,7471,2763,8813,7477,6768,863,15668,15234,15567,4266,16442,9932,3573
7766,7966,7278,15418,19966,5888,3955,2375,17484,15087,7554,13550,10816,7296,9529,4142,12578
