"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
9859,18885,6003,17095,11616,18052,18870,8729,11773,2646,3030,18038,2559,12396,3065,2172,595,5722,15819
9860,15756,7916,1006,16439,5610,4854,4371,6430,3805,13240,6644,16293,15557,9537,17902,12975,8576,17191
9861,16876,17636,7166,4746,17269,2254,18814,4185,8389,18851,13163,15600,13365,2467,13918,10771,19854,5003
9862,5851,16237,1402,1131,18392,16252,9960,13354,17785,2183,11858,12501,3026,17926,11989,724,7544,13722
9863,14722,8951,9909,1203,1379,10205,6927,5737,19002,8744,18394,4664,1816,16732,8784,6162,5158,16984
9864,6325,2976,8524,6265,16013,12982,11470,11159,8322,8867,12612,17318,5672,7504,10799,17938,19063,13508
9865,11620,598,6179,2874,13253,5413,18660,11817,17742,5495,2277,13793,19373,15609,11711,7802,4335,9275
9866,1237,6634,11413,5057,6802,1150,12676,17920,798,15444,7326,7784,3085,10094,11674,306,11262,133
9867,8867,7505,10010,10816,3316,8948,6735,2064,1245,14232,3010,14646,496,12584,17377,3949,16176,11133
9868,9876,14326,8514,5774,15092,7493,18143,7367,14002,674,17622,14255,15160,2664,6491,16363,7171,16209
9869,2116,18680,6460,19399,3716,2035,7304,8731,2635,4647,15809,11609,18927,2676,4265,17331,2765,14526
9870,9834,8892,8284,19643,6850,13376,11815,13362,11155,14779,12087,13608,6409,1454,2228,10278,13336,8920
9871,16088,685,3056,12658,8549,415,11539,18047,18106,10512,18504,11344,2244,12332,1164,17764,2231,16092
9872,12189,3054,10072,5001,3707,5836,7731,10487,17587,11866,2460,2106,6823,12352,7257,14212,3505,12616
9873,8936,7054,12076,9883,7688,17899,1384,8656,16847,15929,16169,1728,471,164,11639,3373,8628,17025
9874,2125,17143,16063,11378,2060,15870,919,2482,579,7210,4232,6675,11980,11105,7128,1196,5166,10735
9875,4752,11891,19928,7159,5641,6792,12437,12364,3051,3523,6669,12365,12725,19237,4884,16572,3585,16618
9876,5519,12675,3311,11880,3798,15832,8848,8697,1283,6995,12940,9251,15837,11669,4541,14174,3693,10188
9877,19606,2361,8175,19835,10142,19961,5496,14212,16672,4232,11357,3449,9156,1003,3763,4729,6072,18040
9878,18686,3204,14492,9538,11036,10960,12115,16491,16405,2023,661,13920,10535,10292,4451,13161,2152,706
9879,8900,5726,1376,19779,18735,19415,10590,12477,9900,16510,6001,10243,9665,6447,17298,14764,11644,12512
9880,9527,19188,15305,17557,1449,11852,10431,12110,2792,17029,4487,18307,18003,17787,4295,2619,6279,11889
9881,8327,16163,8636,6458,6623,2023,6454,17934,18256,18787,13456,15640,15006,6212,252,5371,4814,2326
9882,9984,12433,14772,7130,3187,4068,10021,4587,12741,8213,1084,4023,6076,12103,4381,15945,19488,1204
9883,16128,18263,15517,15476,951,11476,8989,2557,11257,10060,6172,17977,6485,3254,10684,1609,1800,2442
9884,8823,1453,2937,6853,1953,11544,8435,7904,16470,9934,11080,9826,6190,12715,579,1892,1918,16835
9885,14739,2591,5326,7935,5368,13566,16157,4964,14621,9120,14477,9477,4664,6109,364,2452,2458,5515
9886,18309,4387,2843,13066,9835,17223,13742,1876,15674,6294,18535,10201,5178,9366,17723,14156,1116,14474
9887,8725,11210,19035,332,14206,16513,17964,7702,3093,3834,1280,4606,16702,12355,16402,13501,16778,10271
9888,9429,10579,7411,12527,5483,12555,4488,8072,2532,4496,5134,6855,14214,2020,14866,6298,18983,10296
9889,4801,6545,11056,19757,302,387,8736,12445,6697,6062,15190,476,3814,4275,16809,10163,1300,16627
9890,19926,11046,17414,15224,19329,17883,13802,5478,7509,16426,1134,16024,13272,5778,2487,9639,18376,12044
9891,10563,16372,14820,16396,18527,4686,9854,2177,3528,9841,16888,448,16875,9821,7730,16613,11343,3813
9892,3888,17596,647,10057,2827,5583,17320,5305,325,8965,10737,5145,15432,861,10566,6667,12238,19916
9893,18967,12624,19168,9858,1526,13055,17407,18217,5494,11127,375,4094,14876,4765,16712,10230,18501,18269
9894,9777,5067,10014,5711,1815,7179,2643,17048,2472,8429,7056,19285,6670,10508,3228,4796,11053,14422
9895,7161,13399,16934,11790,10402,3110,16601,5877,9060,10989,7511,12382,9317,16148,4634,1257,7805,3032
9896,2128,9208,4502,11676,7573,11960,16686,19045,6491,13295,10116,11946,3895,6392,7865,6004,18151,15590
9897,9981,12362,9866,5972,3181,12187,13476,19875,19893,13560,10191,17524,7592,17362,165,11367,4048,14803
9898,4125,18662,18647,4229,19193,6673,14960,6247,19470,399,3915,7328,4751,19166,10234,7349,8268,3288
9899,1928,1041,12312,12593,2575,14872,5000,14398,6256,5258,451,7497,2744,16717,13120,7486,12473,18515
9900,5877,17777,17016,11545,9775,1018,9710,18259,9040,10693,16593,19280,17099,9726,5162,3438,18431,16864
9901,5645,15841,18503,15093,13943,7916,5091,213,9048,5360,16195,13749,1804,7906,14274,4184,8505,11051
9902,13304,2310,11239,12768,1988,11275,10754,13508,18087,2073,17145,6308,6036,17118,17877,12097,2093,2064
9903,3632,1706,9563,482,12812,7663,13522,3319,5996,15912,5761,16914,7086,11739,3230,4341,18047,13242
9904,3597,377,6183,15733,1918,703,11137,7658,167,16214,16723,7866,15348,13589,4045,18416,2179,12580
9905,14657,10033,15271,17340,16579,9640,18699,14089,12676,7436,5080,10946,13620,10819,18178,13255,10186,18439
9906,11362,15158,18005,17907,3797,14872,8266,13285,12296,1496,13894,13202,18174,11375,16766,2107,13264,18526
9907,6476,1987,9444,9675,4479,1513,6100,8243,10725,1876,19595,2538,2920,7095,16410,17100,9923,13309
9908,9527,3653,11789,17779,2777,18976,4618,19526,14674,2629,15037,15347,4972,9433,14564,12403,16332,10843
9909,18447,17040,14712,5566,1083,10537,8783,16304,10352,14736,16772,14187,11880,1835,19392,3751,2372,12439
9910,10429,6114,11527,8136,4019,18243,8985,15587,13194,17620,5911,1640,4921,19642,12823,16897,3775,2246
9911,11506,15957,218,4939,16613,19817,19732,18481,13710,17450,7526,11308,12545,7627,12235,3156,363,18474
9912,15464,4253,801,10050,16984,13236,3352,17637,14713,11031,18756,6874,9443,10158,482,11640,7738,8644
9913,8988,6956,721,13575,14400,19788,12295,813,5909,11880,16802,11901,11696,9795,8850,11398,12924,2813
9914,14967,3900,15537,6866,833,14658,18547,10805,1057,6834,976,1735,18394,5029,7099,720,408,4554
9915,9328,2100,619,16585,12610,2036,15512,7194,1573,14875,15743,4733,10967,14414,15007,18253,5301,6201
9916,8034,8932,5458,4447,2335,4912,11989,16179,5707,408,15868,4675,4822,10194,13965,10197,11775,8942
9917,15069,19296,362,9969,4839,15153,18794,16415,5340,14733,15857,1557,2096,19699,8640,13212,14839,14313
9918,12832,15846,1132,632,18297,9077,11058,2602,10912,8291,6301,19169,8410,4859,9638,6988,6031,19570
9919,11040,2193,14250,13656,16078,10750,6761,17996,5591,5844,15845,13638,9051,11868,5008,10446,837,5387
9920,7186,12662,3901,10400,4191,2544,15497,12745,13808,5939,18239,11391,10271,1748,19368,12277,19364,13074
9921,8645,9919,6420,5071,16156,16629,12065,15381,8534,19945,17029,1009,13522,16174,11678,18349,17948,16815
9922,11294,4665,2527,9219,12636,4565,15146,3073,3202,6153,7135,357,1114,14143,9739,14664,15219,12190
9923,2533,12605,8030,10266,4150,3403,13646,8936,3944,10978,14361,18556,11971,10430,19823,17750,11952,14171
9924,14201,2053,13279,6407,14307,7348,10532,10750,10598,10594,19994,15942,993,16508,18377,1355,3348,13337
9925,10654,2868,8773,3468,12430,12917,17805,8988,2580,10680,16732,2861,12388,17978,19246,7822,17690,12550
9926,12592,19202,12334,15454,2348,7796,17395,12536,7267,14167,16231,10708,7404,10130,801,6665,6625,3829
9927,14119,11931,16330,10106,15066,2776,10529,5269,14634,597,9180,5911,3404,4390,12445,19270,17840,10227
9928,8234,1207,5756,19248,3161,14893,8277,19842,16748,11126,19354,13659,1387,5161,18056,11946,10379,6636
9929,7933,815,18003,8698,17436,11030,3611,10282,14355,6859,4474,19983,18327,4058,3645,2501,3700,18681
9930,11336,12053,14737,10625,15904,699,16302,3016,18799,3810,16908,4042,14895,14937,16294,7384,18556,2313
9931,14887,18646,16979,19028,10748,1033,19792,6128,14650,8113,16155,12443,19068,15255,13080,4075,14244,11822
9932,4985,13546,10686,5741,2067,11948,14221,562,128,14520,15221,7599,16760,6517,11325,12050,13062,19498
9933,6449,13932,12315,9387,17933,13948,11365,17112,8452,13195,11162,3128,14019,9383,926,11029,14439,2410
9934,18401,892,16587,12718,1827,16276,10808,9386,8128,16444,14579,12186,4398,3111,14423,14330,4569,2710
9935,18294,17987,14446,11667,11056,3305,10609,18937,13491,725,6983,14575,955,10924,11968,9091,19282,819
9936,10294,16858,5949,12365,7698,11943,11015,5736,8232,13821,12127,9048,615,13834,9088,19860,18760,4334
9937,1098,19867,13475,4091,14407,15218,7902,8350,14699,14411,7230,14882,7535,10723,7967,6865,18535,2449
9938,11159,14714,18726,10281,17366,6745,9714,11662,7295,16573,10641,264,16760,2144,6138,11220,19980,14613
9939,4864,12655,6844,15319,124,17598,10291,9332,791,8835,9203,6839,18217,17554,18713,18489,19071,5438
9940,1337,4208,10245,6797,5989,16924,3696,5295,10815,10369,13684,16574,5951,940,9104,7837,17014,10845
9941,8717,6565,10398,14974,7092,9801,11483,8326,7428,11406,18465,10202,11851,9730,9518,8962,13075,17147
9942,2891,16294,14495,8777,14776,18009,16796,15375,10112,11327,12500,8432,19797,2883,11223,4020,8678,3613
9943,8969,12306,9936,16434,17583,3699,15864,2523,8553,3775,4704,9009,17991,16255,15580,8815,12870,432
9944,13103,8970,12036,7411,17588,3647,9199,15856,5693,12057,3449,11967,13425,11088,1902,18297,15201,1338
9945,11651,8329,1396,5144,2991,16169,19428,17451,7316,12247,2263,17139,13789,17404,6488,12900,2004,3995
9946,15610,8535,10695,3762,13531,7970,4000,19553,12909,4323,9488,7624,16274,17044,222,13168,16405,4056
9947,9852,15487,6501,12036,19289,4375,14773,10089,18577,10839,10324,5811,2200,8345,8151,11290,6655,5201
9948,13739,164,7132,3522,1481,4086,16574,11433,3840,947,340,6980,19354,19208,14916,16829,19636,16118
9949,10718,10753,7764,4639,2499,17617,19548,15579,19198,9752,5973,8486,15500,857,1728,3022,3270,10873
9950,10526,15292,139,10420,2546,10974,2851,5996,12072,2323,9186,9711,12227,4556,3394,5513,1341,14310
9951,2234,6708,14727,4896,2775,18653,6299,14329,1727,5231,11162,3204,6549,10534,1361,3131,19423,4495
9952,7521,17474,11215,13027,9228,5420,7176,14647,3415,1861,7619,12442,13667,11960,2586,19339,6491,5298
9953,5168,843,17251,19604,1500,14754,5541,15056,16276,15322,11727,3353,10439,10145,4694,9383,806,15109
9954,18640,14796,15350,11640,19060,967,8274,13518,15409,16867,11538,18414,7872,16834,3381,14479,2327,8838
9955,3266,18087,19807,10482,15593,4080,12189,14427,17533,7559,14837,7485,15719,2342,14682,9772,18757,4572
9956,4913,15777,155,2677,16851,18628,18105,7585,2153,4172,19690,18758,19953,4402,4864,14990,9337,17003
9957,4597,12801,17916,12748,15133,16243,18181,11144,1132,2116,5232,6727,16033,1914,4392,4228,6966,7319
9958,14514,6396,16194,6152,13450,12540,2338,5284,19426,16265,3456,15969,16757,3615,1831,6426,4227,18022
9959,19046,8449,14849,10939,12117,13712,16284,5055,11846,18611,10876,10807,9119,5036,15135,16166,11873,16804
9960,18916,7442,1983,10728,12838,4839,19344,9652,16072,9998,2734,5710,7641,19077,1429,10733,5391,15079
9961,18922,10204,7634,14538,4655,454,16065,6317,19016,1197,16874,2759,964,9422,4405,17673,16050,1396
9962,657,16888,7334,15058,15505,9001,12836,19872,6148,8893,6732,16310,17850,5069,8329,8007,7457,16953
9963,16997,1372,7710,17271,16404,18441,4640,6486,6875,10853,6863,3088,10884,12092,16137,4664,19172,5886
9964,2203,16020,19188,8986,2164,19470,13500,6119,13357,16613,14427,3510,18682,9965,19840,17783,13519,17948
9965,10982,14922,12814,13372,3190,1090,9363,8654,4121,8712,13579,8141,1695,12573,5374,17157,5527,13423
9966,18574,15369,19953,12162,18569,1213,1326,7125,14431,13614,15753,4382,6350,16324,14711,2842,12721,17793
9967,17603,12623,2450,17223,10677,14584,19083,5527,5730,1346,1323,16824,2863,2688,7986,10373,7314,13258
9968,4737,12344,646,6570,10335,9283,7654,14931,18722,5285,3786,18013,10220,15839,18046,10875,11698,1148
9969,9064,4118,335,2380,12838,16821,5722,13634,12601,17788,9025,4623,2496,8313,6871,16291,8634,18082
9970,14340,1494,4186,3397,19619,6060,18103,3303,14838,3185,413,11696,2423,15823,11698,592,18155,5375
9971,1740,3250,17702,1679,9405,9085,15751,14323,17904,1856,4413,1279,3785,15251,13268,17695,15017,12168
9972,6941,12294,12715,14362,19731,12121,8608,10704,3699,14943,10648,13300,5192,15168,5245,5306,13574,10859
9973,189,17636,1373,18789,17428,18156,11246,18897,9101,19223,2918,15267,4861,14194,18132,12216,4114,4294
9974,17450,6574,14658,7384,13039,14667,1951,17715,6105,4969,2378,11770,18154,1260,12379,13740,10090,9630
9975,19606,13513,15229,9550,16489,4947,10768,14689,4651,15983,8449,7114,13190,12761,866,17923,8592,16352
9976,13092,13289,12949,19656,12881,4227,14312,17301,9114,15614,17017,12738,1593,17715,5977,6075,14189,14294
9977,13177,15925,6701,4546,11517,10541,6832,1548,10997,18255,10730,13944,14497,18667,5378,11731,13031,192
9978,16090,12954,818,3480,12980,528,2540,13503,18952,5327,7987,8490,18285,16887,5494,8503,18889,1692
9979,3974,5912,19290,8208,4572,2663,14851,19078,15607,14287,1423,19300,1572,6837,10678,3509,10322,11352
9980,11640,15945,15504,7956,14491,282,8244,2367,424,4740,8584,5768,4640,17090,15695,18732,13045,18267
9981,9129,1544,12252,6852,14006,7507,10508,5714,357,4027,14165,12809,4240,14358,16467,5405,17204,17364
9982,1056,19171,10332,254,10276,7356,16522,4807,3843,19775,1043,2991,15321,5730,1250,4534,19368,5779
9983,13927,605,4763,19455,14662,12074,15621,4724,6109,2570,5574,14355,8936,873,3444,11953,19337,9895
9984,2782,15371,1804,14714,14531,12657,12901,9191,3969,16822,7006,4646,142,7911,2710,19568,1534,9693
9985,15760,14778,13774,15914,2164,9132,3273,13337,4474,5992,11567,6675,5780,11792,19260,19050,19181,15977
9986,10871,9448,19363,4189,7771,19101,13980,7708,5114,5195,1385,911,2982,17799,12413,18578,8073,16381
9987,770,810,12028,19100,8899,13827,6176,9163,7823,2231,2951,12692,7165,9011,17448,5837,4214,13337
9988,19722,15337,7826,728,882,10689,17055,1221,19656,2558,18138,13742,16220,9962,7083,5593,15390,1052
9989,6924,7207,587,18103,13462,11379,16141,15957,1006,6135,14569,16563,13616,1890,6697,17111,14289,14183
9990,9879,18189,12698,16771,1361,19707,14899,552,5713,6079,12158,15769,3263,15079,8154,1893,15828,957
9991,16771,11409,5167,14932,11158,16661,3351,18680,9595,10962,18892,117,6006,4954,17895,10666,12142,9895
9992,6559,4631,489,18170,914,6198,15558,5167,16327,6325,1961,11325,291,7550,8429,6438,1704,7892
9993,14539,16492,8750,4984,6965,8080,2217,13303,15422,12690,16517,16992,6456,15195,19127,11554,18556,19208
9994,17365,470,9773,16913,11531,8160,5332,6428,10390,11813,18105,11509,8184,3830,1930,11891,3184,4287
9995,12341,9279,12223,19724,6642,831,13357,16032,19025,1149,10537,17389,8288,2181,2759,3235,16319,3973
9996,2406,7954,6618,7946,7042,2509,2872,9799,10026,14786,12647,2969,8892,16062,7253,9463,19725,11015
9997,5584,15634,6786,3993,14782,15657,4825,15010,15899,9126,8935,19269,2939,116,3035,14922,6474,9761
9998,13841,3900,2813,1059,9655,4336,4972,9244,18943,16308,8639,7341,3997,2865,12752,5471,8560,14946
9999,8717,9185,2643,18799,17231,5252,19951,12213,18450,2630,17617,11166,285,10630,7039,14463,4278,16202
10000,17610,12776,7594,2644,18644,19931,10261,7130,14809,2323,3142,8247,7048,7206,13623,9366,4956,15462
10001,13930,10536,7317,4423,12507,3021,6273,11279,17625,7188,12588,2695,8580,7210,2091,18862,18941,6840
10002,11074,13810,8811,14749,12288,12706,13957,4905,9526,1128,3274,3695,16660,11470,17134,19471,10948,923
10003,8424,16414,12313,340,16981,2079,19830,745,10514,15506,9904,7942,15224,15082,12213,6764,15600,341
10004,6824,16633,12723,3879,685,15825,17098,5402,7574,5177,17867,13360,994,2083,18185,6053,3931,5214
10005,1189,3133,17450,2916,17317,9080,12866,8564,9956,7646,18999,3702,15040,6025,8099,3690,3324,10215
10006,18346,5759,12914,6281,7807,12892,4313,2003,6055,13067,16510,8770,4906,1079,14960,2145,5690,14387
10007,2373,15544,7435,15799,18212,1578,8813,1888,11211,15079,17811,7773,9116,15971,18237,7144,9915,7506
10008,5922,15095,6562,18846,10745,17951,10148,16486,4378,9521,18646,17656,4175,13711,10915,3350,6605,15512
10009,4698,221,1794,7707,2242,7176,16473,11582,12657,1473,1160,18372,7606,6228,17757,10702,10790,1600
10010,11597,12402,17862,3995,11783,7134,6231,5923,4851,1853,7408,3810,18990,13325,12051,3261,16668,13596
10011,3510,18965,18391,16031,4743,18141,8608,18993,12659,8331,8436,19109,18292,19718,10345,9986,6878,5462
10012,15859,7914,9657,6318,18681,12667,12296,18897,9985,8610,10718,7756,2809,10203,8261,1554,17943,15362
10013,5688,1875,12426,18966,4498,456,19898,19843,1958,17958,7500,5500,7002,10589,9145,16407,12522,2536
10014,14862,2309,5771,254,13241,5940,1324,11832,10505,5624,12749,5082,6574,3014,18641,3769,7207,906
10015,9824,17267,4596,16324,13802,13766,19144,1118,8496,8857,9985,15187,4395,15511,16798,5419,16709,15526
10016,8283,17294,3347,2380,19605,8771,13504,8536,10483,19143,5035,16124,15956,11027,12235,2851,16740,17931
10017,10242,15897,17895,15810,6260,18309,14332,17724,4195,14021,8131,14481,8428,9932,17840,19573,18853,567
10018,19905,8459,2920,1530,12736,874,16455,19767,11161,8368,11661,9182,18604,3556,19078,14244,12232,16492
10019,15979,10212,17930,9372,18372,2707,16741,377,4551,12464,15431,2155,568,16858,15720,17035,9094,12942
10020,19688,8609,14734,6655,18675,18297,18842,1157,12507,1528,19948,15905,9846,9155,12704,17068,3483,9600
10021,17115,12568,2685,18698,12529,10029,1739,19950,1197,4560,15048,16562,18476,11456,729,2051,10693,17148
10022,15259,14965,15794,2389,11892,12453,14106,14262,5327,16748,9979,5063,6216,2318,10288,9488,10969,11909
10023,12756,16480,11985,5860,247,15747,6060,824,14263,14679,19531,15778,6731,3098,18048,13801,14738,167
10024,10996,1478,12616,12194,18102,3337,7375,7987,6819,6537,19874,3378,8173,468,8901,2626,1209,13840
10025,1006,17984,11235,17816,10473,13386,5776,9586,4204,7144,11235,16764,18423,939,9000,2209,3296,9080
10026,17872,16100,6280,17297,5864,3724,9175,10257,13905,12976,17591,1832,2734,15938,3051,777,16696,13576
10027,3973,5229,11146,7532,9450,16447,2014,5947,13188,18800,12648,15049,7322,14689,12818,9382,15659,11833
10028,4138,3004,8442,3820,2789,1314,582,14392,3646,14882,306,9398,4862,19674,17840,7654,12689,1130
10029,10793,15701,9021,5506,4891,14645,5279,2110,4932,11821,12096,11751,6095,131,12586,9627,12654,714
10030,3595,15198,13457,12481,17490,5902,19854,16891,3386,10723,16063,15059,19830,13190,12018,7818,12456,16763
10031,6334,14214,18518,535,15373,7435,10035,12091,11148,3216,13770,11336,7603,9089,5187,13443,8144,12986
10032,6282,332,4930,3683,10632,10565,12694,14367,18752,1287,14863,13661,4401,1314,19900,4340,16158,9244
10033,15772,17105,10405,2055,15022,3719,9285,17006,11333,3891,2031,8805,3312,12394,8530,7368,14514,5019
10034,12054,9124,5405,17064,6833,15961,8470,9492,5439,14884,9059,12962,17428,2412,4219,6133,13944,11501
10035,9818,5783,12046,9797,18065,11932,6187,15077,12702,2987,7771,10623,11094,10527,15352,10866,12993,17817
10036,9394,2166,7204,13654,18741,9056,16829,19627,19662,16665,10940,17901,2030,14622,12385,8190,16655,4867
10037,13103,10344,6007,10034,13773,16996,8656,14356,13386,725,9889,1091,19427,9141,796,12138,11716,17951
10038,2446,12077,10362,3958,16160,13809,4177,13017,14777,7710,18639,9319,13832,19228,6282,9653,14328,9105
10039,7242,7517,3527,14960,18573,18996,17217,11935,15195,15289,7466,7100,4339,11587,16727,1252,14138,6860
10040,10956,16739,1859,14468,2564,9627,7998,5160,3222,2931,19905,784,1903,13380,8158,7453,13999,634
10041,18991,14961,1533,3120,6450,1061,17449,11764,3232,12169,7947,10317,11010,5837,7804,8059,15054,10168
10042,593,11044,19184,13154,19954,15910,8546,12453,626,13348,15956,16370,1284,12258,9196,4381,15478,18996
10043,6805,2449,13961,16015,14386,1131,1666,5453,18184,13324,14049,18709,3274,8223,17069,17152,4543,10275
10044,9335,4654,4085,13333,16355,3899,16361,8960,2996,4722,15734,19614,6011,1132,19214,11511,16473,16620
10045,16309,10902,14621,17880,12323,9315,16020,6447,14635,9325,157,10688,8329,14245,10287,11111,11927,3102
10046,1518,1245,6568,11232,10058,17977,3734,19002,5390,3360,7890,18463,11089,17380,9882,10841,16670,16695
10047,2356,9383,2134,14525,4034,12760,12727,12567,3278,18288,13477,10336,12225,10872,7714,3305,1130,7327
10048,8716,15740,3201,5934,8075,19267,8326,8924,16842,780,7672,9605,7538,5898,3431,1378,7086,6347
10049,19565,1888,15940,17886,12950,3875,15906,8888,11089,1755,2964,1629,6353,8204,11973,16041,8469,16066
10050,10383,7725,12120,11336,5132,5810,17518,872,12113,8264,6303,10311,15272,15690,12336,10295,13773,14051
10051,11242,10654,11937,7181,9782,8233,13738,15122,8533,3489,856,12260,8533,15247,10132,10431,9860,18836
10052,230,13311,19074,15755,6801,12776,1980,17721,1909,2616,8167,12938,1773,8106,18141,13743,2487,13574
10053,9568,17908,11847,19877,6597,258,2756,3635,18155,5936,2941,2068,2463,17435,9446,14016,17531,6399
10054,9943,13382,15000,19764,17349,17636,112,6594,1637,5113,1864,10850,8463,6009,16445,491,10391,11343
10055,700,2214,5673,2988,2583,18317,8448,5289,6401,7711,11283,4126,13911,13044,19932,3473,9067,12225
10056,2740,3636,2386,6366,3046,18153,1366,13611,17324,7108,18953,16867,14087,3604,12805,2531,11586,14134
10057,7216,17990,8068,7769,10500,13011,18892,1827,17212,825,19220,10335,14517,9024,15114,257,12706,7396
10058,2678,12093,13765,14456,2277,14836,3105,7294,15338,10992,13518,17256,5985,6819,17602,11296,12032,9915
10059,11609,9493,1114,16497,3106,6493,134,5062,17832,7843,6790,2638,10209,9547,4848,10049,13920,2213
10060,12529,1969,17904,13180,10738,639,9696,14444,15962,13098,16993,4045,9678,9310,11670,2453,19546,18523
10061,6437,1265,11855,17997,5034,19600,17668,1887,17376,9771,17919,17636,998,2893,16713,2813,11302,2555
10062,5726,3676,6011,4710,2785,4409,1947,2904,5296,17165,7727,18023,3021,18790,4052,1288,9752,1474
10063,10994,9579,9035,5298,7547,11494,1233,10527,4926,15619,3861,10293,6429,10858,6109,17759,5474,9606
10064,5881,7483,8978,6865,5229,4846,7746,13268,9310,13601,9564,7338,9904,2202,3363,10617,2290,7183
10065,10815,9637,5562,4061,13647,5301,5516,14831,2842,911,19898,16401,13307,10130,19599,8056,1824,13172
10066,4956,10110,13141,15402,10755,6499,15283,19328,747,6259,15893,1358,13919,7255,7204,7390,16025,9517
10067,6168,2138,2641,13171,12283,5185,19833,15350,15251,2790,6742,9142,4483,6306,18719,15131,19280,19422
10068,10193,10082,6606,5973,5924,7169,2075,14219,15849,7812,14995,3882,17816,14950,12381,10586,10020,10363
10069,8923,12652,16332,8462,2387,2586,7219,6023,6024,16466,11749,6186,9184,8473,13056,1265,7772,14382
10070,731,19478,10034,7310,13751,8771,1346,1118,10781,19838,4296,1043,15876,8374,16751,9179,5366,2132
10071,15895,17238,5993,12846,11042,12315,16985,1505,6189,4576,17446,2624,15570,5335,13400,7182,3127,1241
10072,10298,14365,16559,14307,11438,15423,9245,13742,13444,3912,9078,12174,6092,154,19521,15179,2027,145
10073,10048,2076,10337,11195,14470,8607,8876,3451,547,4233,4586,12130,7112,275,12907,9136,5288,17507
10074,13037,18906,4222,5170,11015,425,2707,9287,15019,13771,10634,15548,14292,8448,2512,8554,13796,11064
10075,8171,6225,3267,15843,10986,151,11670,2423,4074,6382,263,1887,10786,7755,6418,1669,8726,14993
10076,7973,19120,10040,2462,18380,9117,14902,9938,13974,17345,13457,8752,15701,7080,13614,18767,14148,4515
10077,19365,579,19778,8870,106,4742,3179,16305,9458,11556,19195,2530,9492,19164,1120,4094,13549,11428
10078,9834,9062,6357,13945,13101,11101,18965,2213,5964,9300,13401,3969,8608,2258,10286,3919,4961,3808
10079,6327,16211,2028,16723,19647,5946,16861,9908,18946,9061,4426,14007,3619,2321,1100,2365,2867,648
10080,16749,4224,3051,11365,1275,12096,9249,11518,16444,17030,19800,11547,4478,719,2859,15883,2376,16066
10081,19910,8527,16154,6193,8502,1482,17790,14120,14058,15434,4031,14690,3091,17975,2130,13172,6689,14090
10082,11216,2512,18724,6162,12608,12589,5482,4466,7004,5032,2867,4129,1528,13788,1453,9780,3925,3843
10083,17621,19130,5304,18395,10955,16183,2080,12177,5135,4998,4979,18641,13395,8527,3146,13186,8019,8881
10084,12966,6159,3967,15067,4167,9555,5703,15232,6399,6819,17570,13940,18555,4338,15240,13630,13659,14081
10085,13005,18930,1006,12222,9984,3000,4614,17212,5085,12234,8444,15898,14541,15885,10764,1604,2227,12837
10086,13431,4214,13109,19400,1204,17341,8733,10098,388,4732,5801,10100,13309,16732,2828,105,19458,10171
10087,11212,9427,18999,15053,14041,12995,10607,6059,7750,17592,7564,18026,2842,3299,15337,777,6033,2588
10088,2439,11093,11838,15436,135,18201,11311,9646,16532,12807,5745,16047,1788,16198,14744,9018,7174,13550
10089,13569,3283,17037,10661,181,5246,4805,16633,17608,700,9659,1416,17085,16237,3492,4929,8514,18635
10090,14352,17798,7343,4203,5352,18119,1174,19305,1050,4847,1529,17059,14807,5703,2466,878,2836,1280
10091,9841,1562,13276,14907,11179,5368,14011,14671,17519,7865,4704,8402,13832,16821,16361,14466,15320,12633
10092,16077,3834,14911,9169,18439,7050,3242,15012,17585,9114,17426,14308,19466,18998,3135,18343,11585,5781
10093,14154,14783,11373,15968,15449,14689,17272,2557,2308,10295,2753,1720,18379,15294,1135,8335,10977,4149
10094,3398,16840,5647,10584,5618,4710,560,18303,4842,17150,19152,5010,12924,15041,1095,19295,16348,12936
10095,19943,13425,16154,12763,4844,8986,4306,10947,12657,9665,6499,5307,1558,19791,10668,8747,5167,11998
10096,18472,1334,12765,4934,18546,12581,13774,8072,19406,8659,5199,237,13115,2711,9355,15274,2601,19910
10097,12609,16285,18463,14756,16529,8760,17263,9511,5544,4389,4937,7207,4417,4418,5580,15339,2555,151
10098,4896,15569,10579,11227,14425,10965,764,3216,7243,9925,11349,17922,1402,16016,3335,4355,10799,9644
10099,11640,8681,14254,18668,10675,4570,12479,10415,5094,7609,16234,11911,12714,9998,16280,10912,8324,19106
10100,7342,18740,17842,12043,11332,15201,13747,11218,2477,6058,17945,15334,13086,708,6050,8901,14640,7175
10101,15196,151,6624,19378,7063,14673,17873,17662,14820,18584,18732,19488,16883,3154,16414,15675,3707,18410
10102,18254,19387,8150,18923,6336,7863,2782,8558,977,12759,10618,3041,19606,12547,6176,4601,3584,4727
10103,8330,5837,14037,200,3971,1415,18270,13279,18431,9828,9971,15606,11024,5966,2615,2390,1819,13027
10104,8765,14958,10159,12404,14042,15495,18017,19027,177,17094,9916,4589,11304,15921,1102,13088,12616,19326
10105,6211,6364,1852,7910,9055,16031,2628,16959,18812,9939,19746,15251,11382,17040,851,6001,17166,11084
