"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
3880,11553,17914,1678,18325,15161,15194,17553,11921,10336,5291,2772,8044,12160,1801,16720,13288,6709,5317,17149
3881,13680,16921,16903,17926,19654,4048,10074,17268,7754,1990,14540,19030,1698,6236,18387,13905,12777,10507,2755
3882,1094,15542,9342,11273,13622,687,17210,17259,10597,6680,18950,4685,6147,19758,15466,6843,2172,15383,5960
3883,18456,16130,537,1670,17414,2846,783,5375,3817,16813,5678,19637,6751,6622,19728,15592,7574,8581,8351
3884,2191,7114,5375,1779,3672,12975,13608,7675,262,3582,8935,17486,15105,18889,15295,17150,16510,6977,9101
3885,10812,7094,11742,15024,19820,4843,1967,7564,1982,9714,8859,4245,9791,4617,18588,745,5898,19901,5400
3886,1377,1993,5125,6868,12171,2109,9776,8286,5497,7298,12385,10466,15052,3584,7592,9544,8406,3938,14906
3887,12516,1989,4666,2780,15751,7815,19375,725,1280,9659,11126,5403,10600,187,9861,1376,4363,8138,11050
3888,5025,2699,10838,3761,12462,7383,4753,15488,4467,1926,17051,19093,6946,10399,3109,9219,4728,13858,18523
3889,4713,8271,10459,11957,9222,9457,5946,1124,5679,10684,9498,17192,188,12479,15391,4834,1865,6096,9502
3890,476,19149,18937,3801,18710,11442,7474,11288,12624,12338,10668,17800,10021,11093,17457,9219,12931,16873,16004
3891,19362,10228,19301,6319,9184,3079,14876,14186,3313,7665,12029,4803,6949,7328,4559,14344,4906,17186,3873
3892,15444,17954,112,14712,8008,306,8314,7487,19562,9036,5608,3567,7450,17902,4038,9052,4587,10160,12355
3893,12452,10813,14956,7187,17695,110,17280,10075,1351,3634,18755,4124,19841,4571,6031,1812,3339,1065,3367
3894,8549,12521,832,3232,5305,10396,8229,5882,1566,5904,15766,10088,13143,12225,458,9159,18848,4456,10676
3895,13755,15089,1236,5540,7986,5783,11237,2823,14938,18348,1821,5374,7067,4065,16715,4593,10498,8770,15156
3896,3357,15307,13581,12635,8357,5062,16155,308,14544,7949,3703,11027,14059,3734,17177,2083,11819,7802,14956
3897,3439,1540,16596,9500,8529,4619,9498,1070,16683,5691,6651,16306,3306,18053,18687,19976,2364,19013,12709
3898,11972,868,2074,1737,10760,14377,2345,159,7293,1373,943,12697,6392,1170,13427,3553,8017,16924,13865
3899,14300,7034,2131,13077,10334,16911,17190,13281,8001,10335,19745,1130,18936,4557,8041,18600,10381,10208,16316
3900,2793,9612,14006,14691,18273,1497,15499,17919,8042,6746,3487,12302,3838,14874,17802,12366,6614,2076,11746
3901,9968,5289,2923,7337,18893,15550,10848,2062,18482,5475,8865,5175,7361,1230,4394,3314,644,18592,8066
3902,16791,12297,15572,8462,16474,5639,1105,18144,6763,8351,6324,10927,16983,2184,2333,5587,15564,9997,316
3903,12964,12699,11196,17329,2757,9335,10836,15668,5538,7325,19109,5458,18066,19032,19255,14089,611,18008,10688
3904,16510,19906,2498,18560,5003,16249,15311,10276,199,17115,13900,8035,18849,122,7586,1714,4830,15755,11262
3905,14587,6276,10153,11844,9432,6858,5143,11502,12197,16914,9807,14847,15211,3071,8120,19962,12456,19345,4531
3906,16434,11361,555,6793,17439,17375,4507,9248,9564,2611,1940,2118,6282,8337,14944,4012,4795,11857,15372
3907,9312,11145,17088,16041,19840,6595,4082,3653,13654,2188,13755,2978,19272,8367,6495,19224,8799,18080,389
3908,17565,10638,16193,12092,15499,17361,10806,18955,17067,10568,16407,9329,8864,2977,17798,8071,1878,14249,6722
3909,15802,8733,894,15978,5845,12508,7343,369,5865,18553,1492,15631,4391,12355,11599,1851,17920,12091,6412
3910,9571,706,12119,1529,4356,11531,13882,15048,4893,18708,12507,12148,9801,19251,7192,7642,11238,14006,3220
3911,3645,7592,8676,352,16505,6432,4117,8657,17734,10865,18994,17257,3980,10400,16685,14970,2789,13413,11314
3912,8937,6134,5167,3362,4694,9222,2951,18185,8034,1113,7035,4251,18851,12386,11272,6406,16607,145,11523
3913,12564,4988,5572,3868,11617,6148,16071,17425,9837,7231,3615,6910,4621,14012,471,3779,14963,15757,11879
3914,4444,970,16449,5872,12932,19147,2234,1387,17844,9569,13182,12670,4014,8456,16310,3607,13651,18447,19466
3915,5774,10348,17275,19818,11567,3345,1049,13215,17494,966,6683,14914,1859,16302,6280,10880,17312,3412,8895
3916,10247,7601,15563,18456,4213,13359,2314,14899,4972,5875,19400,6435,15262,8490,254,13706,7779,5897,136
3917,4982,18057,14180,10318,15570,16435,4595,1041,1344,1368,13040,341,11716,14616,13005,10847,5711,19938,6265
3918,17355,11279,18354,17578,14402,12907,18326,14308,14415,8973,6917,9075,7030,3159,9282,6976,12207,6621,12536
3919,7218,19516,3328,1657,18656,4146,288,19404,4149,14852,11808,15061,16866,17260,15485,16179,12228,13840,18288
3920,6074,4944,12239,3245,19996,4535,17379,9044,2480,13072,13779,2374,4708,6332,15588,7047,10413,19959,16896
3921,6270,8538,16123,6077,11368,9487,9153,6040,8885,11874,16530,2848,13166,17335,5253,3984,19570,13821,19590
3922,10211,18120,6993,8321,18302,17367,9412,1418,16819,16214,6339,12536,4028,3798,250,7431,16005,13247,17252
3923,6610,1737,6190,7028,5267,1732,15347,10924,16161,18881,1995,13070,15931,16818,2915,18730,8135,10184,5610
3924,4596,9258,1073,19497,15303,12467,11106,8608,16956,3468,5912,3398,4552,18001,11830,7253,3336,17090,6146
3925,19821,7800,13811,17401,14722,7600,7505,15539,16255,6302,19459,12970,401,2744,8120,17715,2732,13084,14736
3926,14333,8333,8836,6562,19219,5486,6097,17713,14437,12301,4599,15465,15529,1615,14171,9566,19002,2381,6743
3927,16268,7418,3127,4300,8622,12602,12298,13449,3502,11803,11901,16420,10038,8644,4444,16951,3160,5609,4889
3928,19521,9638,11928,3088,358,7309,18595,6442,2474,10691,2132,308,6764,675,2888,11299,345,6464,3989
3929,10781,11673,7044,3870,18908,8122,17146,6027,2020,11314,12716,8677,925,5242,9776,2699,1003,3531,9036
3930,11170,10056,933,8572,6800,9021,11895,15766,6966,7675,5590,14763,19406,19026,18605,14556,5764,5538,3641
3931,15267,15234,284,19546,6003,12911,7793,19083,14105,2984,3521,18045,843,16307,8111,11782,11453,15107,10182
3932,8465,12501,4804,1322,350,2203,8377,16357,5015,5836,7977,9579,9826,8972,8680,17218,4003,7934,18732
3933,1069,16678,18245,14259,1087,5643,1040,2039,940,5285,8762,19826,865,1859,17622,2674,6699,8636,11028
3934,10417,10048,14217,16477,7372,9812,14957,492,13573,3404,5799,8797,15581,19380,4669,19671,4576,1181,13577
3935,1344,6494,2039,13226,10550,10831,12276,12935,13877,7485,16576,11453,5823,11812,12501,17336,14779,2484,13592
3936,11133,1266,8019,14959,17466,10343,4587,17032,4324,9444,12329,15803,8653,4088,15831,4298,10150,16493,10313
3937,12251,13551,3953,10196,14805,1340,2824,4337,1066,5214,18042,17160,3342,13827,14307,15044,3256,2048,11112
3938,8187,649,10547,10305,8399,12949,9087,9096,3474,18651,12039,6380,18443,11050,19091,13371,16113,17354,1316
3939,3558,19340,19444,13475,16703,14781,17253,10257,3491,5530,1188,17616,11138,19502,18343,14605,1331,7419,3309
3940,10562,8082,12388,687,10535,4225,10216,1910,12491,13517,13664,3693,13067,8169,8751,16559,10529,1759,12512
3941,17990,11111,1671,6859,6822,11345,3729,5136,1684,18123,8654,5007,8800,18587,18983,19575,1450,7001,9813
3942,5957,6016,11273,16267,4820,2900,9073,7783,13261,10500,12967,5246,7851,13641,5334,18805,5380,5704,2292
3943,19647,15973,17878,10007,6009,1637,10392,4472,18916,11999,13249,8065,8713,4529,17416,19170,17487,6255,18915
3944,15040,19102,5356,3371,1407,13899,13873,484,431,8805,1389,6194,3324,16678,16470,524,12684,8044,19889
3945,6244,15146,17349,3639,19370,11878,2404,2787,6331,16150,18445,11887,2389,474,19244,10076,11887,13510,3673
3946,14681,18486,18022,18194,15680,7773,5915,4895,6398,6697,17158,18163,2494,1643,13502,11912,5990,16961,17832
3947,402,10888,1104,5613,5546,13106,13574,8212,623,5593,6409,19383,9886,15942,13422,2490,5455,9530,819
3948,10581,6531,8246,9149,4536,18878,3189,6615,16649,1804,7949,6386,9576,8766,5906,13829,8128,8778,1098
3949,16085,2145,9924,2407,5753,18251,8568,7549,113,17995,8452,1846,13420,4557,10668,14736,17942,14636,15294
3950,12292,7926,18833,6182,5652,7860,13745,3101,13039,13558,7534,19503,8849,18767,2229,18531,9356,18775,7067
3951,19657,10244,3648,3907,3690,16244,8189,7355,2371,17198,9791,4324,17890,11486,15419,16285,16529,5153,7851
3952,2943,10461,8183,13915,15130,8574,1797,8591,5885,12194,1042,15176,13573,17006,2574,7760,8131,19276,17657
3953,8722,6295,9939,18628,3355,4256,1340,15088,6661,1583,4558,9206,14101,4981,1497,15270,10875,19443,7720
3954,8173,5165,1038,10327,15862,1517,10612,16632,13743,18910,11206,7163,17801,8647,14776,6140,5740,3399,6894
3955,8481,3570,18139,19416,14565,11699,9308,11062,15295,15174,17353,15171,2984,13637,15882,17484,13278,18225,15356
3956,10438,6341,14312,8513,18041,8527,3069,13804,18894,19790,16242,2678,11951,701,11146,16438,1002,5432,13044
3957,1517,4860,17214,10927,6821,11594,15691,1957,6203,1806,17498,17622,4826,1989,14345,381,1305,6384,2564
3958,6061,14361,1835,19039,14373,3609,4081,5854,17362,15640,10806,18190,5151,13176,15669,13590,12810,11805,2572
3959,5102,8745,815,7191,9672,17201,10494,8610,15561,4709,6046,15633,16276,12516,2173,12718,19437,2564,13787
3960,2406,19175,4992,14405,4115,19545,19190,5772,5611,7095,380,10462,16105,17585,17339,13168,15380,13771,17853
3961,1682,12028,7573,18908,15973,14910,16707,19740,11654,17356,12250,7804,9005,9794,4646,19883,14650,8006,18733
3962,16310,2691,2593,13300,15980,10026,4018,6757,12902,9613,7280,3510,11320,2319,12585,2675,3457,8203,844
3963,6862,3882,5952,19986,142,12675,11933,14635,7087,15930,19184,9238,18394,19092,182,9592,10783,3887,10594
3964,18749,7850,16001,13006,932,2020,18886,7205,14507,7548,2525,10841,3595,19177,2583,17304,12382,16308,5535
3965,4176,11714,13872,10772,19895,19113,18361,17622,18118,3336,17565,9976,11932,2958,15518,130,16631,9367,8645
3966,10677,4945,16740,7790,8443,2973,13246,613,13592,599,14875,18377,8224,13705,7573,1111,10212,5390,3129
3967,6736,16219,6909,10950,6901,196,12107,443,18799,7762,19355,18189,12768,10073,5993,15715,5634,12857,6925
3968,17889,12786,1109,4939,15154,1634,11071,10419,11021,14369,12863,7117,3064,17980,6676,3045,7007,8440,12018
3969,6565,3422,16648,17935,19483,13676,16298,19621,12603,14833,7385,3629,2943,7665,5347,9217,18365,13447,3744
3970,9166,8965,4360,13631,887,2637,16884,13438,555,19886,13639,17349,9129,18059,14327,8160,18389,3984,2594
3971,17801,15874,1037,6772,19696,15882,18738,6978,7932,11597,651,16777,3353,8856,13706,16961,2872,8213,4577
3972,4436,16170,18429,7566,15088,6822,17052,7529,1784,14958,4896,16841,13674,12903,3875,4541,16593,16856,2722
3973,5697,190,17252,17777,15317,4552,14418,9654,5899,14045,4740,3184,18080,10840,1464,18778,19200,8946,149
3974,4641,18079,5684,9880,11758,4347,3615,7600,2411,4501,2987,16846,8077,124,15687,7747,10529,211,11299
3975,6391,14323,780,11211,2564,17360,5762,12305,8037,11072,19812,18718,8477,9708,17524,1331,17484,19798,17836
3976,18397,19350,17967,15979,8807,8374,10922,5431,9221,6431,14185,12510,9047,8592,14493,4373,8807,6585,18977
3977,8514,608,11175,15869,19717,12384,15200,14388,7652,3223,19794,8623,16505,860,14511,12876,11502,16549,18785
3978,18881,11055,9257,5361,17219,5705,14112,4194,2095,10027,10863,16061,18006,15772,8489,14401,11915,725,15014
3979,2490,13394,5692,5538,15561,15564,7194,16185,6295,392,1279,2582,1638,3289,502,1221,855,1954,14001
3980,12132,4875,160,2333,3993,8160,8042,19609,5305,17645,12872,4272,7565,15730,3129,5821,782,2457,18031
3981,3318,15302,19554,11122,2311,18174,7466,19918,1933,585,3541,10629,19127,3109,12483,14913,17153,1731,19151
3982,13582,9305,12977,10202,5415,6135,4217,11296,9508,15816,4716,9396,4700,13666,18278,18360,12379,9652,16480
3983,8984,1676,12950,13906,5514,12799,3710,19323,8148,15378,17159,15643,3073,263,470,16690,9406,7682,1105
3984,14513,13713,902,9524,10271,15360,13700,15880,18396,10895,7598,3868,19355,11830,10197,10159,14163,402,10196
3985,19976,16967,3667,1433,1514,14413,4148,7368,16096,2201,11715,19117,2626,1040,1853,9594,1271,19609,16462
3986,4171,8984,7927,1090,2502,6104,1741,17355,5489,7301,6529,16386,18108,15003,19831,18947,12081,6797,2180
3987,6590,9068,6443,17967,14970,6470,1049,17923,11728,17822,2645,11100,124,757,6073,16357,12206,952,13458
3988,5012,13676,18677,207,19820,17966,1864,8301,8752,9606,5910,7650,15019,11363,9066,9768,12174,7856,14278
3989,10217,18778,12564,4180,10569,10082,13687,6294,7451,16379,4539,776,5464,17569,9983,8577,14508,950,2013
3990,3131,18934,12576,249,9132,2962,11305,4668,13112,5314,10202,19786,447,10184,10590,8816,9778,11302,1719
3991,3544,6639,2728,16729,5379,18649,19626,16131,9337,9849,1307,11717,7374,19977,1402,5752,14751,2115,7848
3992,14646,17689,15201,17740,2457,6253,10470,14836,17047,8110,14974,2931,16490,4602,17128,8164,700,15392,7017
3993,7587,4196,18145,19198,9976,11988,12205,16734,782,19885,5960,19484,3256,17427,8901,11885,4530,9666,4974
3994,2215,18640,2934,5966,17170,19478,4444,16969,10499,3159,3535,12939,5218,295,17025,2191,10418,10172,9628
3995,6099,15213,14031,7395,8945,5499,18241,3762,13595,5850,16727,2643,19369,12524,19059,350,14861,13691,9749
3996,13588,18511,2131,3882,14728,6823,7150,5207,10796,12069,8328,2889,5282,10515,8499,11770,10402,1360,11936
3997,17302,11710,10301,13940,17539,555,2906,15204,15224,5581,17843,15120,12717,9403,18832,3555,8843,17456,3235
3998,228,8066,4415,1795,18227,9673,15117,18461,2001,3188,2185,8472,10175,1361,3768,7903,17199,5004,18808
3999,1236,5436,18773,13117,14538,9748,15492,1666,14050,2669,8405,6999,17669,19090,8184,2408,6792,9037,18308
4000,2855,15831,3089,14605,2983,16636,4436,1062,15441,9597,3423,19373,5900,640,965,8342,4358,1329,16126
4001,19895,10072,2014,9715,11320,3193,2944,19093,4657,14571,18939,12250,15786,11234,15455,9759,18638,1235,4862
4002,851,14104,15996,7559,803,2223,16390,2983,8472,4642,1816,16310,11919,2939,9652,3961,2179,16339,14429
4003,13904,1458,10602,18806,14828,13451,10812,8446,9081,14557,16848,15159,1137,6228,18401,16709,9972,18212,5370
4004,15718,12183,5652,8072,4479,16201,10197,16995,16903,13392,11947,16875,3087,19757,5524,12899,19790,8369,2947
4005,5467,13732,8123,3549,18138,15436,11574,11022,1518,11144,6628,17608,14945,18786,5850,9054,13788,951,11652
4006,342,16097,2345,1151,6462,15095,4597,9218,15809,14136,9066,8591,919,3643,6441,5917,12940,12105,16556
4007,3752,10797,12772,10071,7351,14881,16365,15606,6213,19985,11281,12403,4587,13850,14938,2691,13427,16324,14702
4008,4106,1947,14082,16051,5634,3301,11266,13214,1010,15698,18882,16970,8079,13140,9659,8262,8425,15221,2238
4009,5786,10923,11300,11494,18209,10686,14818,18842,19851,13610,9388,12795,4896,17682,12850,12324,16927,15678,1883
4010,15229,12180,19176,6167,9782,12760,3829,11787,14650,19638,4055,12264,3020,970,17143,18451,8284,18121,8932
4011,9944,6312,2168,3257,19172,5673,1839,3449,11321,19020,17074,17112,9351,6778,15237,15277,19455,15371,3873
4012,12235,15642,13087,16396,8558,848,12780,4636,7305,4877,12160,5599,10067,1122,19830,11365,4254,390,15029
4013,1738,19774,10492,18842,14865,9622,4969,14462,9343,19691,14999,5748,15291,6085,15226,12290,12156,17432,14526
4014,14746,19517,19018,3207,12101,4588,8453,2020,3363,7010,3524,17980,2826,15733,13734,19979,5850,5969,1482
4015,2543,5553,10417,15478,19106,4544,4977,13980,1016,4447,19608,581,6086,13479,7335,9848,14021,8222,17210
4016,17370,2580,8496,10009,2406,10142,8347,5124,9551,9923,9809,10530,18098,18405,8205,2503,2162,7607,14121
4017,9034,13787,8812,9989,6195,9632,15871,16676,5784,1385,5522,3192,12367,5117,17597,13616,9337,13443,17551
4018,14960,936,11807,10536,6367,4143,12409,199,8379,19553,3503,6099,5405,15855,2886,5469,16353,588,4899
4019,13024,19477,14629,16516,6079,6787,18175,349,5365,5834,3712,13552,2322,2700,7149,9737,11987,11937,19952
4020,18119,3598,15491,15483,18467,6412,16197,19206,16347,18635,19522,11354,6767,3712,9979,6101,7724,1840,16482
4021,3130,14844,9402,7136,10491,132,6931,3767,5898,12020,13836,4798,18728,1094,7914,4107,979,15188,16271
4022,427,9904,9105,8160,14129,5908,12619,16569,19700,15700,966,11828,10466,1165,3886,6693,14056,10080,13043
4023,11541,7183,12617,14993,11506,16473,12690,9288,19581,7097,12844,3813,2256,13043,3366,7087,14065,11577,14541
4024,5670,9232,10042,19205,2274,5644,17578,13869,1499,4603,13463,8013,1409,17449,9368,4003,5129,13966,18256
4025,3065,7589,17804,1780,17428,9377,17333,17608,3686,8960,9471,7859,18863,5914,10474,18396,9193,1662,14965
4026,809,14327,19906,18137,6828,13561,14674,9298,9339,1059,9916,8664,10253,3718,7440,11430,15628,4901,5869
4027,2975,8636,13006,10429,6934,6760,13174,9066,1647,15882,8531,16986,3907,19373,13543,1557,18105,17869,1145
4028,14665,2748,3056,5895,10370,2002,4165,8666,13578,4489,19856,6576,13581,19803,3872,4710,10189,8139,3609
4029,7518,3594,17393,12482,19751,1930,19483,1480,2570,1623,10767,9178,7324,5774,9142,12992,15024,3069,4381
4030,10743,7666,8372,8439,6614,3586,19515,5140,17738,12245,9304,17289,9213,13770,6475,15964,19743,16639,7633
4031,4130,739,3310,5166,4792,5192,18042,7775,9350,13032,9489,11945,11968,18387,12403,9434,4443,11633,11116
4032,12049,13585,3856,7546,17272,8169,18112,14279,13874,5259,7080,14287,10116,17731,1804,16148,11245,7267,15104
4033,10799,8260,16688,10224,8261,16352,11282,17572,10706,16955,15231,10634,15393,14536,16283,18278,9879,6822,4220
4034,16101,2067,6248,14068,17929,2723,7134,18850,471,16025,5846,14976,10748,17533,18092,3002,10140,9485,823
4035,5635,758,11308,15442,10903,8052,5987,1019,9381,14057,16037,18771,16705,13539,3846,18024,7220,1116,12678
4036,7716,7061,11190,2991,13077,3029,16535,1810,10586,1001,9041,11778,17835,3830,3547,17552,12059,7527,13779
4037,15399,2064,14010,14308,4489,10455,7171,5713,15541,13803,19431,16178,15591,3792,9813,1863,12276,6720,8105
4038,9082,18684,5048,19147,17834,13238,12525,6441,1743,11337,2287,16057,18992,16844,13807,7636,12519,14351,4904
4039,2180,9674,4945,3796,12307,18710,9224,5961,991,8255,16236,2940,19735,14191,244,3445,11108,4638,8082
4040,19654,8695,7153,12831,6598,6906,2934,16750,10488,17728,11875,7138,10909,3863,13132,9549,7769,18638,15840
4041,17929,2413,13231,3095,7343,18306,14747,3798,7733,11461,8937,15278,12177,3499,14768,15426,17335,15366,11899
4042,10840,14271,7610,19033,18900,1405,14797,9286,17225,19341,4100,6294,5035,12096,19470,4501,15932,8651,12991
4043,4469,12296,15773,3563,6827,1479,11552,12744,14557,15596,7556,2977,17971,9937,15232,9235,11281,6344,17926
4044,18201,1427,2357,8793,3627,14197,18103,4394,15157,9442,2119,13644,336,17546,3051,7256,14552,12480,9708
4045,13171,5990,8147,14331,13671,19612,15821,13965,18851,11028,10497,5252,7786,792,5830,4843,12113,19587,3043
4046,5994,7076,10238,12615,14162,12872,5084,932,524,10477,15037,6145,6568,4506,10574,17789,18488,7565,12992
4047,3579,1935,16774,6364,3482,3893,9725,314,1589,16825,11687,763,10027,5388,334,8447,15878,10188,13694
4048,16449,14227,18254,8678,6977,4391,10082,16179,1578,2753,17747,1604,5142,13210,7931,2637,5134,15804,13496
4049,19698,8735,12528,16961,15965,15221,9482,15950,6289,6730,14995,396,14358,11885,8353,3012,19826,3669,8180
4050,9665,13875,16247,10437,6280,11999,1061,9670,1089,12439,16239,5170,17978,9785,8763,12015,13255,3998,1460
4051,7850,4215,15887,4102,18790,12697,8615,5485,15549,16142,17873,741,14091,10049,13326,12440,8596,2091,13076
4052,7927,15115,2244,12194,18612,10646,691,7105,19459,16973,8864,4678,16469,149,8217,14179,18583,13750,4149
4053,19014,11176,15240,7024,2944,6258,18715,707,12162,6696,5276,19096,10961,6735,6618,14040,2983,151,14187
4054,1678,6024,8822,13412,8021,17910,15961,134,9358,9695,17219,15203,8079,17377,4455,9630,2947,13693,856
4055,14311,6808,5086,4214,5705,5653,9292,2266,1853,410,12986,8539,10675,19316,14187,17278,8593,10580,5949
4056,6757,11714,14462,1298,16057,18736,15288,8746,17010,9538,10383,14592,5120,6621,17947,4060,4184,14088,13617
4057,5769,5858,4224,17258,4731,15867,3914,17586,14361,4795,4627,18595,6637,13577,5156,634,409,15871,1705
4058,9921,6480,14367,926,17895,4732,14182,7867,18630,10732,13125,15025,9114,12796,12940,15957,7263,18083,17159
4059,16186,17014,11410,9124,5601,19730,8098,17183,9575,3690,12096,16142,6363,9062,13711,11839,267,15388,8513
4060,19819,14124,19911,12666,3611,16843,13641,8211,6819,9132,5548,9518,5903,16989,19274,13084,2900,5132,18638
4061,4406,3101,13352,12102,8143,1080,4036,3949,2657,587,10636,6974,17756,17132,10948,3353,10194,11812,13925
4062,11552,7046,19896,17363,18854,10310,9925,15543,14972,3284,7968,2843,4035,17250,6916,17826,4980,11254,7732
4063,15252,12082,19661,11920,2744,16621,15717,15073,10181,5644,19976,16875,19522,9932,2753,17636,14788,8995,4050
4064,19978,2495,6471,14103,18028,14563,4615,10045,17238,7472,19980,13883,17028,9719,5199,11649,13592,10599,17041
4065,3813,279,13029,17361,2886,3214,10470,13030,16604,14065,7089,19963,5858,260,3485,2098,9685,7753,1506
4066,9893,12798,15014,12439,1777,7709,4430,9435,15120,17369,12746,3231,8171,6132,10278,16420,11570,4691,3546
4067,11198,2230,4682,7709,12135,6227,16595,3308,1806,4932,2610,15293,17668,19553,19143,10354,19538,8213,4897
4068,16110,14368,15331,18990,14182,5107,2627,4197,4826,16725,12198,11180,10844,9472,7848,14149,16332,14585,5620
4069,7008,8300,8924,11753,16657,4549,13140,598,9888,13956,7736,10371,18076,14625,6620,19825,7648,12076,10570
4070,14468,13328,842,12754,5629,10247,2090,3945,14657,17786,7263,19258,2814,1993,11104,17202,13559,14907,15179
4071,17977,19379,5734,9021,6131,8775,6891,4080,423,4789,1040,14984,2055,2679,14870,10172,4406,11134,1715
4072,15386,19356,13515,2320,17961,5967,12818,14438,16189,10877,15572,19692,14993,2431,15701,6195,17127,14823,19205
4073,8768,12405,15605,4259,7140,19009,9543,10284,8854,19394,16484,19450,3033,16757,11108,11599,18808,960,10286
4074,3600,2432,19300,9162,5225,7910,18101,14153,7980,9209,2704,4095,13844,1003,12517,12647,9866,14851,2315
4075,17332,10756,12034,8493,16191,15253,16214,17285,15562,10349,19620,16501,16842,5159,15116,1517,5030,16975,2315
4076,9293,7599,13787,2216,10395,14472,10240,19013,2488,17547,365,4426,9352,13432,13011,18816,6389,6044,13889
4077,4448,408,8882,762,17978,12349,6522,17747,14844,5136,15040,637,14401,19242,18394,7156,2154,12501,16602
4078,12095,5933,18544,14015,4900,7054,19800,3909,12160,16005,13921,10318,2785,3596,10276,18533,5184,166,9513
4079,5731,18378,19656,14938,317,12256,7775,6908,15093,7787,11732,10543,17662,12930,17345,6669,10264,6504,8105
4080,7397,3310,2240,9394,7161,19173,7121,17911,898,17402,1345,19070,7885,19460,3724,4669,983,16596,10634
4081,8550,18462,12770,12665,18068,14622,12406,12648,18460,11958,14771,12921,9998,2748,15045,8833,11518,5899,165
4082,14303,14478,18354,5786,876,15131,16382,8160,17761,7024,7343,17933,6115,15163,6501,11910,14367,5265,7598
4083,11473,5682,7126,13434,15590,17888,14042,1798,18873,15493,18120,6577,9084,12389,12486,9374,15110,10148,9785
4084,18528,11975,7776,4791,1404,8792,11460,5094,10100,5726,7292,786,1291,11360,17991,9550,1730,1889,10351
4085,17174,4513,11928,18711,11336,16738,11467,4565,12916,480,12714,14169,8568,16873,14395,14822,6493,5853,16230
4086,12671,6618,2455,11565,3695,6413,10024,9130,15254,15778,12081,9716,777,4879,11949,17344,1481,4366,5206
4087,2298,1795,7125,7020,11352,17504,6969,18076,17536,4522,13106,6295,12779,6301,11694,10305,14147,11797,15341
4088,9539,12626,3717,12466,12369,11867,8270,11452,2506,7519,454,12524,15447,3356,15656,18781,17997,4865,3526
4089,6204,14727,8457,15154,7552,13995,17257,11930,693,7059,10357,1401,10428,7372,2638,15009,3617,1245,9747
4090,9842,16175,4718,19226,13345,445,3067,3505,6133,17962,279,8095,14599,5224,16726,7130,17161,188,19874
4091,18594,4598,6722,10027,7762,2237,9951,10335,16573,14515,5535,9047,5405,3319,13676,12652,18540,2336,1325
4092,7116,16245,7408,19999,9603,7576,16403,9672,8589,1494,8836,281,11323,18240,2744,7032,14251,7387,617
4093,6940,6027,4765,9143,13933,7370,1306,12404,16963,6410,10184,5578,6369,4148,7394,14746,6988,14888,1598
4094,17115,801,6620,17679,2000,2803,1083,10826,10741,1752,4446,11010,13985,17137,16437,11942,12127,13596,18982
4095,12392,208,15748,16956,19130,6540,479,13606,8731,14342,531,5026,19511,12229,3349,18348,12437,12591,6818
4096,2679,4103,14677,10963,16575,12158,1374,11670,4328,6689,19490,15518,12810,1080,6424,5366,11917,17679,15717
4097,2696,19022,5169,15399,11498,11263,782,14671,3532,7318,11033,16587,4826,18061,7018,16720,5917,8260,938
4098,1160,7003,11439,9363,2517,9390,18536,17561,18590,16376,7270,18275,2675,14367,17208,14973,10696,7328,1855
4099,14958,7367,959,13777,6410,3573,6389,9050,7252,17350,15139,9225,15641,8732,6752,3732,9005,7491,10573
4100,444,7441,4127,482,15411,10212,14619,8184,18843,19374,16242,5287,19086,10621,18845,14196,3113,12022,9180
4101,19477,19455,12419,9625,17683,14183,7548,4221,10293,1605,14854,828,13939,1171,5082,8407,19458,2043,18033
4102,625,2276,2821,17689,18173,19186,11888,14761,10760,19261,4586,14320,19322,3418,10521,15042,7514,13947,19070
4103,1120,8272,12875,1252,13191,15346,6465,6453,3665,17867,1233,8424,9794,14914,2359,2876,11149,8711,8501
4104,14442,2461,9801,10793,7984,6299,4834,14265,6903,15510,16772,4404,12723,1493,14203,820,12835,15672,14340
4105,18007,13478,10560,1213,4693,10910,5070,17375,10685,9472,4164,9986,14445,8018,19716,2932,1584,17810,14338
4106,17753,11133,206,15098,18532,3459,14136,19226,16313,5217,220,3999,642,19086,6332,8147,4452,1324,15426
4107,941,9125,11942,570,8003,15079,157,6826,845,11439,4591,3705,11773,14025,3060,19701,8876,16017,2913
4108,18759,3428,14237,7371,7915,19178,13535,2527,11308,9649,12590,14831,16949,4645,4720,5902,17398,11737,17380
4109,19787,18330,5536,11640,17756,8669,11121,16050,3988,17627,7026,6221,2471,1917,3424,7237,11559,13502,18957
4110,4644,19945,4961,17731,2076,12448,3615,15914,15098,15944,15437,14464,10900,13461,14188,6547,16939,1619,678
4111,4578,6063,7695,6815,16727,537,7912,2175,354,19915,5032,11330,10951,917,10352,2426,13338,17485,6750
4112,4445,7505,6754,12073,19045,3577,11683,3222,15801,9454,19548,4600,17999,10223,18955,10048,17196,1838,15251
4113,3845,8696,11634,14847,8598,15356,2406,19152,16684,16530,3770,10828,7553,4538,4052,8026,18382,19134,19582
4114,11233,10320,5908,18139,18164,1536,16259,2869,12141,15443,594,4798,13817,3488,14830,1280,18017,9396,12301
