"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
8652,4611,9261,181,4777,17590,2493,1350,17606,8023,8023,15893,17550,12210,15837,15409,10027
8653,13031,18006,14856,5045,2224,13906,16557,16602,10532,1467,15346,13754,19574,7764,6903,8969
8654,12661,4160,5763,2578,10190,3815,15185,13241,7464,18225,9115,11494,6602,11899,3190,10333
8655,13937,12382,10086,7409,15958,18465,924,1849,187,19125,5351,14175,17007,18193,17160,3415
8656,216,17397,6462,1586,6090,3597,7314,12060,13862,8637,1499,3168,10824,18343,8512,11631
8657,17876,2709,15347,7753,15789,2896,18020,7744,8162,10071,14392,10609,11008,18967,17837,15481
8658,3102,15424,17794,4403,15315,14010,16243,17302,5353,2109,14767,18014,13091,19922,4844,13782
8659,10242,17393,19345,18267,11311,8451,16855,14713,8736,1954,6166,16405,5422,13986,12096,4296
8660,1040,13199,7464,15966,7983,3263,5198,19201,3604,6780,18875,4406,19643,5654,10786,8309
8661,5427,17658,10208,18403,17309,14569,2515,6453,3054,9081,10366,15871,10658,3561,18408,15764
8662,3395,1854,3072,1137,2387,9469,142,1827,13703,2065,6686,17842,9134,4133,5354,1245
8663,2672,2956,7827,10293,4695,9439,1048,6107,19787,11528,178,19741,6708,9582,4384,19004
8664,3795,1903,9902,17439,9220,7268,10551,13755,1820,1578,11432,15698,18493,17221,17815,11785
8665,14141,16326,2576,18264,12712,16850,1781,8601,9179,18215,7502,183,17374,10377,839,18239
8666,437,376,7509,11528,16166,910,19700,3173,14858,9135,3880,5125,8304,10336,12609,14207
8667,7778,7038,12137,17058,4588,4397,1550,9526,6386,1368,17008,19222,1072,9730,7137,16541
8668,15305,19926,17770,14233,12802,676,8778,7299,6885,10815,4142,11570,17026,14571,7970,8704
8669,10767,8924,4202,19294,15614,11597,7570,12640,16201,14446,2501,8551,17172,14874,9709,2294
8670,17865,2676,6756,729,2022,1446,10462,410,17323,10582,10959,8288,12378,1462,6029,171
8671,1656,14539,15555,17212,7206,12466,17829,6984,15283,18225,17166,17499,14059,16231,19438,1675
8672,771,7237,11711,9442,14753,5680,13096,8564,11900,11309,9790,13167,9028,13571,14862,18685
8673,2410,18325,8083,8038,16201,4956,17977,13667,1465,10626,7652,18055,10410,17028,13267,8689
8674,17845,7283,12981,4591,7526,2128,5272,8386,15544,15474,5174,14873,514,8687,4262,8137
8675,11126,3113,14813,4716,13783,5443,8553,11690,17550,1786,180,9626,2072,17492,17093,3240
8676,12419,5836,18239,350,4290,8078,4954,5312,11663,339,13538,1442,737,5721,12451,4802
8677,15640,2220,2736,5605,4090,7124,2614,11613,8446,1819,299,15960,460,18823,17345,4013
8678,8335,4480,17909,11816,11819,405,2530,3166,7639,13073,18647,14326,14125,8145,11540,1153
8679,14592,10215,5666,14257,19289,17848,18580,19858,15364,12313,7057,318,3296,17191,2854,538
8680,5663,13257,2831,13976,2687,16664,6251,8231,13868,2798,15279,4427,8569,13839,14672,6945
8681,10832,7286,13311,15395,9196,19425,15587,19231,14520,212,14959,9044,6165,2214,10838,15724
8682,12458,18144,10497,9685,11376,13615,12112,865,12231,15656,6072,15072,4443,9257,3528,10052
8683,18843,16774,10552,10288,16408,9011,827,16832,2467,17570,19063,15016,9795,2542,5146,788
8684,11003,16740,6709,14774,14877,15434,7817,569,10252,3611,14785,19343,7538,13373,2939,11266
8685,19027,10074,15115,2908,12543,5268,17985,11541,18960,4837,6374,4126,2422,3965,10692,17445
8686,6851,4183,5331,600,3365,15715,8876,10640,12938,4516,6424,2919,317,8756,2417,10619
8687,2645,17225,19634,16139,1081,9192,7079,13267,18225,7719,1705,16465,302,10048,6276,7167
8688,6995,19960,18550,2875,19912,2974,3325,13571,11800,18707,2308,17957,18557,7224,11761,1404
8689,3024,12904,18645,1547,9067,16442,17396,12119,884,13135,6053,19196,11315,12981,15352,9263
8690,17233,8863,14132,15391,18039,12617,1932,10645,15060,6985,1089,12135,4017,4155,11378,18650
8691,18207,2312,8266,12171,18909,5777,4380,13439,15499,15371,9688,10137,4576,16311,7750,4233
8692,16161,8313,8428,16671,4671,7932,424,5815,13448,17366,14741,4415,17911,1977,13088,9680
8693,13484,13428,1070,9120,3079,7730,13693,150,10439,10528,18308,12600,7875,8598,12253,19863
8694,3447,13621,15061,9887,10766,10237,18098,17642,19974,6709,13399,9562,4094,13194,10740,16833
8695,12071,13655,4184,11958,14052,14515,1000,18116,16927,3433,1347,17631,2778,12861,12458,14690
8696,17504,9742,6062,10964,13542,19692,6271,19267,12792,16959,4353,3088,18234,1013,18763,10647
8697,13448,11324,5578,4710,18097,13598,3948,966,10522,4624,1214,19836,12904,13885,8996,3191
8698,8637,11840,15861,18446,3513,612,15184,6805,4749,17111,1838,6815,11378,2804,2013,1474
8699,7689,13917,10326,19995,12104,15084,16295,16926,156,19578,11050,6756,16908,7850,7864,6794
8700,6833,15937,12211,1833,17042,12941,11709,13463,11773,17540,9197,3308,8127,7713,19186,13086
8701,380,8440,16223,12684,7760,17354,1106,8968,15275,16672,1509,14386,19822,7445,19745,2010
8702,1846,12229,589,16712,16907,10804,356,5192,6762,6104,6241,614,18711,4600,14096,18873
8703,5160,13850,3071,10799,13167,8931,16020,2775,5793,14392,5090,11619,9316,9188,7572,11007
8704,10188,757,17057,16331,16890,15876,501,14059,13189,5024,17195,17275,10256,18627,16236,5215
8705,13154,6252,13352,15187,13446,1420,12503,11996,16070,13485,15034,14439,19181,4160,8369,12857
8706,4303,15765,11000,15425,16855,6390,1023,7626,1412,2226,9735,6742,2720,18734,15246,6882
8707,5796,15156,6675,16603,477,6000,19323,18122,14647,1413,17640,5495,4367,17351,5560,13176
8708,17120,8268,3980,2846,792,18110,5460,16192,11099,18410,16812,8563,8874,10455,4312,14261
8709,7046,10049,11241,15548,17867,6389,17311,11521,1899,15571,13836,7447,12250,1519,15371,5001
8710,1439,10965,4596,13276,14567,14200,8814,11269,5297,15691,2458,16746,15280,372,161,15256
8711,18682,11199,15044,16635,10844,17621,10007,6420,14332,369,16342,14073,15488,19533,8316,19822
8712,4897,7603,18963,6886,7078,3004,4348,3531,3535,18932,15915,14599,3391,3927,18231,10042
8713,13528,15520,16669,14934,8236,15939,7319,10374,13468,19916,2197,11125,13898,14484,5720,4687
8714,6968,248,433,9855,14328,19109,17308,9275,833,7603,17842,15325,8029,15533,15822,19992
8715,7444,3271,18696,9930,14137,2272,15164,19984,14020,1503,3857,5547,4323,7885,19455,5262
8716,14262,15818,2454,8070,4433,2100,5311,6898,671,3903,2799,15409,2644,9433,13553,8952
8717,5921,6931,8865,13163,15394,5314,14035,15529,17371,9979,15923,14544,19712,14356,10626,4697
8718,6460,17589,15041,196,2232,921,17558,9020,5205,7179,3633,2046,13654,17543,15548,6636
8719,6449,18602,241,1175,10243,3424,4320,1116,14014,14908,13135,9378,12798,13488,4461,7797
8720,8146,6326,19560,15337,7256,16292,4349,5028,5960,17538,3149,5915,13996,7683,15696,16140
8721,19214,7667,13482,3544,18293,17758,15396,14446,8150,578,8019,9033,5983,13967,16978,18327
8722,14394,18741,10416,10640,3405,7848,16547,17265,7557,12657,1032,733,5890,5765,9647,17919
8723,11564,5929,375,16081,12950,3300,11312,7255,4747,1404,6270,13297,14551,8282,14122,12009
8724,9209,6633,4728,3935,17227,14804,15736,3351,12977,15239,587,17805,8818,17289,2035,11182
8725,17633,10819,11288,7880,14644,6513,5901,17300,12086,8436,12680,13624,2354,7144,2244,11321
8726,11564,9004,14285,272,17059,7089,1216,1265,3880,2432,5029,14484,151,9815,12830,10246
8727,19026,6058,4729,14777,16260,18991,11901,16963,16797,6788,2087,17669,12665,19341,2836,9958
8728,2266,4457,14693,8380,4241,13432,13042,8999,4416,10767,8172,4158,12197,9751,11750,18628
8729,14721,16985,3340,6679,2818,11690,18183,4149,2338,18925,12438,15608,8627,264,7443,11862
8730,15248,7210,9684,8689,11671,18135,15149,5674,6289,19850,8777,14864,18877,18601,1397,16095
8731,861,14996,14333,6258,1225,15755,18881,9696,12880,11938,8399,7408,2811,11849,9211,11900
8732,16219,16857,375,12327,7348,14798,9748,2793,19859,17007,19693,2807,17561,17622,11107,8442
8733,9860,17107,1977,18212,15265,3236,18187,7728,9783,6269,2959,15860,1582,5174,464,6648
8734,5947,14509,2461,3524,8942,1453,9770,2380,14696,3485,18568,13745,18089,1346,6853,16274
8735,891,7817,6926,11776,1580,2395,3646,9176,18276,5367,18677,3334,15425,10716,2625,14746
8736,18503,10215,4492,16045,13629,2348,304,18799,8549,450,16880,10285,9457,169,2828,2781
8737,9957,6205,18700,382,7972,1455,4160,1874,4759,320,18097,15187,4215,3460,11686,6673
8738,2360,3178,13001,6434,6694,2505,11514,3393,13808,7312,18615,770,5949,17623,1503,16034
8739,12771,7391,7493,15615,3580,8297,4525,19359,3734,2726,3195,10066,4727,11196,2408,18393
8740,16225,12418,3332,4062,1899,11087,9697,16199,19048,2524,1569,13583,13209,7611,4468,9472
8741,4860,1132,1475,16020,18484,18763,19552,10017,19940,10022,14150,15508,18876,19339,4958,13622
8742,1585,13856,3070,13411,2265,13352,14669,6623,7090,7600,17924,2269,13414,8146,10593,14756
8743,7127,19229,6292,19778,1067,19911,6665,8749,753,15125,13868,19425,6124,3103,10915,12314
8744,949,11120,9141,11387,18677,4448,11341,11833,5601,8545,1966,7915,13353,6027,19685,2723
8745,8217,14738,11718,13977,16672,5541,6056,11661,1004,15460,18611,1200,5351,4580,376,9563
8746,2002,7311,8420,15437,6557,5852,9928,16971,2766,4685,2757,15317,11272,879,18113,10941
8747,1158,4106,7003,9000,12694,13393,15316,4056,19322,3852,14350,8433,16248,2829,2040,6493
8748,19010,5450,635,18169,18213,988,12677,3999,5362,19999,5278,18100,4836,10715,12988,14262
8749,730,16519,4831,16066,7812,8682,10438,5266,16990,4680,10482,12628,4104,7625,6286,7004
8750,9760,11486,8552,4264,12347,4295,5314,15610,19942,5585,6596,6172,14564,3406,2202,3285
8751,17152,9796,12168,15231,139,9130,8990,8805,5312,4186,19701,18792,12978,15259,1000,7587
8752,3232,2508,10676,12976,5285,11763,3648,3947,4539,2411,12427,2638,7900,5880,2737,15277
8753,8423,16964,870,4674,7305,10245,16344,1973,3795,9856,9425,16172,16143,12703,10225,11503
8754,8665,15486,15656,1342,19426,6770,4279,14293,19129,5846,1638,11938,1966,14194,16930,17978
8755,4447,12947,10023,2640,19095,11484,5989,7861,4455,18378,10947,4731,3436,14336,3019,2835
8756,6035,6786,9421,12235,14101,10401,9624,8589,11127,2999,9109,12998,17750,1856,14526,3211
8757,15317,17103,10359,5014,3573,14645,8079,2783,4789,4757,14857,8903,15762,13325,9021,607
8758,16291,1327,8831,8105,3904,2759,9105,16977,9055,10761,15352,13202,18904,3758,1538,6414
8759,5433,19945,13639,13214,2463,6885,15632,14894,16361,11848,19873,3838,12599,2151,920,13417
8760,3729,559,11170,1544,19228,4431,16829,13958,17736,10942,11689,17345,19898,3773,15482,12773
8761,11359,4478,358,2973,5205,13195,10519,15988,1200,15014,8482,12108,6768,13986,6287,15649
8762,4226,16157,19427,6617,5873,8390,15014,5914,697,15955,5399,16432,11485,12571,18989,5011
8763,16374,17520,17191,5025,17519,8312,14579,6502,234,13987,9306,5797,7414,1088,12755,11060
8764,7864,5850,7204,8682,17869,17649,15156,6966,3820,2236,16465,18452,11589,11406,3905,720
8765,6449,13297,4015,14291,18127,11760,9817,12352,11285,19980,5912,19849,9227,3114,11273,18154
8766,16827,4958,5384,3710,11864,802,3547,13651,18943,265,16129,9488,5192,18202,12357,8958
8767,7490,16457,2902,14816,12649,18812,18388,12299,1230,17073,5701,16560,5449,14247,17255,4663
8768,16360,16476,10017,13500,3704,17365,12150,18450,3636,10398,1373,19949,1964,19831,2485,9344
8769,18319,18912,15784,4588,13143,2100,16298,2898,19458,16831,2685,11018,12030,5779,10900,19177
8770,9473,5021,5194,3359,14162,10883,11538,10474,18118,9557,16403,12140,19487,11924,18590,15971
8771,1687,15196,9296,11200,8021,7851,2477,19830,5911,17559,11093,2774,8907,17745,1263,13361
8772,12945,8004,8791,3535,280,4301,17912,4173,10627,3730,2255,8148,18086,14761,5922,14572
8773,19092,9176,15273,6750,2374,12332,10926,5278,15173,13331,10397,14718,2855,14093,13803,5337
8774,16242,10396,6909,7703,8200,5969,574,17057,7888,1562,10771,3228,6807,10357,14129,7881
8775,7433,12376,14313,18138,4230,4530,5347,18234,3683,16467,12243,5099,13662,5405,17290,18528
8776,2449,11828,11258,3950,2530,9570,1740,17443,1260,17278,11505,7369,14250,2771,9472,13026
8777,1041,7058,14401,4479,17529,19291,9807,17103,16175,18219,461,13162,5491,8233,15127,4328
8778,2761,430,16814,9184,17351,17460,17732,3878,9353,17970,18869,14966,16739,1958,5352,9241
8779,1007,7206,14487,335,6535,17946,8492,15943,7507,19723,16626,13767,3342,17988,3396,17704
8780,7324,18576,10221,9594,13514,1093,16336,11758,16447,14846,6999,6693,5972,2693,8428,18393
8781,7457,13306,17503,4074,613,11279,8125,6574,18697,11057,11416,2686,1644,18834,8906,1598
8782,8802,14940,12800,5053,251,16102,545,8311,18011,13550,18448,10217,9467,5040,6757,13247
8783,1185,2453,18220,991,8277,19263,1520,18823,7240,13224,3239,13274,17721,12614,5836,19072
8784,5571,9843,18972,1029,2792,17418,1619,11366,7069,11545,7435,16695,954,3549,5726,8294
8785,13402,11770,16289,7435,3138,18250,6533,320,15909,4813,19083,10339,17852,19649,7158,16238
8786,8413,10804,1554,492,220,7789,1067,6378,7048,339,7657,13269,2696,5560,10540,3033
8787,14753,13720,4153,13195,1626,14252,16457,11137,3678,2938,9076,17175,10191,18837,18174,7204
8788,14801,19600,7475,13095,16443,10945,6408,18340,4945,11143,2525,9132,217,6874,13443,5874
8789,18094,17692,7638,7069,5219,19702,2132,759,4815,11735,14685,9100,5383,3002,3907,8553
8790,4521,12073,18092,5525,6627,579,10155,4671,12681,2324,6589,9452,8963,5699,5690,18103
8791,8456,3012,3626,4368,16231,102,10338,14953,11510,8607,4913,16365,14505,13546,15708,17298
8792,18058,4484,11826,5012,1616,17813,14107,18429,6842,6173,1525,18171,16812,13509,19282,3771
8793,3905,5254,15991,9665,17396,974,15988,5305,14383,19820,18559,19566,9129,17538,11625,15536
8794,812,9636,921,2993,7297,16113,5543,17369,4186,9518,16711,1514,16089,3669,14629,13260
8795,946,11718,18403,4158,7440,3279,14675,3343,10547,16855,18126,10150,19447,8208,8085,4453
8796,5687,11723,16789,5532,15409,3761,7420,17250,19807,7403,17226,15881,12655,4091,10356,1629
8797,2887,2604,18779,3427,18352,9514,12087,1017,9716,10313,4321,6931,8024,13415,8638,7398
8798,19289,19731,18813,7013,4900,10625,2479,6532,15571,14813,9045,10511,12325,2172,4162,4563
8799,5263,9086,1266,11987,15124,7699,18647,5124,4860,6967,4080,9331,6134,16937,19431,11643
8800,17778,6806,15959,19513,10474,3685,8902,13203,192,7982,15645,9590,14002,4315,911,18871
8801,5035,4330,14942,11901,12273,16836,6734,12284,17559,13815,15889,6717,19023,2208,19970,13756
8802,5971,12627,6898,14257,12695,15359,7274,11492,6582,9874,10160,17356,6134,15393,1766,210
8803,19449,4994,11090,11261,14877,14933,11130,19223,7526,7413,1535,4460,2545,17911,8128,14479
8804,6568,16681,1628,706,3131,11770,18350,12428,5365,11819,10115,11222,436,7530,14003,7252
8805,9416,4228,5824,10982,14809,11133,18567,9538,8201,18878,13900,8410,11435,7438,16128,8925
8806,9980,3584,13063,15366,19245,1595,14474,12936,1959,5433,918,3219,7250,1398,16760,16179
8807,13901,14037,6626,7514,14985,15003,6253,2673,2358,3249,18914,7303,7961,19255,13460,1197
8808,16445,3413,17470,14940,11573,14124,1779,5323,6798,7382,8330,7645,11582,10410,10135,3786
8809,9407,3486,18405,988,2037,5094,3758,19830,10741,13433,16762,15786,6629,2881,3000,12567
8810,12521,19726,521,3842,15354,1495,10820,14025,16433,7813,15437,13555,2227,12498,7105,18307
8811,15758,8855,13866,17467,3067,2340,10673,2599,9640,7680,17893,3990,2589,411,3139,481
8812,8815,8745,10279,14812,14456,12730,2105,1337,16993,3950,407,5818,19739,4725,5849,19122
8813,6131,14197,5836,16100,18109,6118,4172,19213,14730,7290,3255,13178,2843,6116,9018,16016
8814,7981,10283,14349,16760,10494,12367,4742,4694,4360,15712,2554,2829,12262,17185,19833,14759
8815,17304,5145,9974,884,18381,3510,12306,896,6547,11756,9587,9636,16124,9801,9044,8365
8816,5446,11326,4047,3084,8961,9097,519,8054,14534,2997,15566,8512,9985,8882,10660,2190
8817,8099,13720,5746,15596,13021,14002,16189,10252,6580,18798,1579,421,14805,19717,17172,3632
8818,15845,8501,6588,10847,976,10360,9127,7160,16506,13558,5919,15391,13486,14148,18807,17003
8819,17072,18407,2071,698,14981,4049,13308,4905,5864,10676,10089,11612,9813,19566,7064,16432
8820,1689,8129,13488,13613,18704,12958,15362,10425,17393,2962,2270,16610,11124,18137,19765,5831
8821,2971,15157,10810,15345,19508,3086,18350,9641,11645,3607,207,14902,11440,2524,636,351
8822,8694,12989,9599,4315,5375,14129,1125,16122,4460,9493,16117,5288,12551,15858,2032,791
8823,4714,9953,6111,16270,11212,2272,3162,163,8136,13194,10236,2621,654,17416,8327,6313
8824,15825,7448,12012,17686,19626,386,13270,8562,19400,3362,18915,17038,19710,18425,11633,13111
8825,12221,3230,2202,7029,3308,789,14609,14297,9883,12139,13563,7339,9091,2241,1135,11860
8826,4431,5052,13004,10401,3774,9699,11715,12239,1899,10700,11154,11752,12059,13817,158,14123
8827,4381,7790,10223,1739,7181,14220,15346,8713,1238,3407,7081,758,11516,12071,11487,10493
8828,9081,13132,1173,17162,15239,7293,6882,19273,12684,5445,14728,12640,17878,5881,9342,1439
8829,11782,1998,12723,9998,4424,16556,11872,16241,1853,18153,9129,15437,15992,9459,11358,342
8830,7749,7300,16197,8118,3270,13558,7092,4139,18527,17965,19824,16273,7686,2862,5314,6805
8831,19598,5639,18690,6883,15008,14392,9819,8447,16146,17870,17243,12115,18425,9644,17414,15791
8832,619,14667,16844,10475,12878,17446,7814,18801,5540,19260,8345,7551,14684,7067,17336,8556
8833,15026,15873,16647,7734,9454,18434,11834,12115,3210,1247,5416,13791,12749,15761,130,14084
8834,15934,11095,13777,4951,18141,8760,4488,10939,12088,12862,292,3110,1180,6731,5838,11341
8835,3780,6790,6254,4774,19172,18523,19004,5824,9443,7857,7216,14807,14574,16696,1177,17658
8836,2923,14907,4226,13707,5032,9511,6665,12778,8180,19623,16584,17793,13693,5216,11722,6042
8837,7807,4728,14458,10818,11319,10608,16625,9341,8835,17457,12918,11120,7928,12456,12650,16014
8838,7190,12254,9304,4170,1338,3232,5034,1378,12417,15644,6601,3452,19920,9593,10985,7188
8839,16594,1249,16203,1518,11179,17113,3858,7203,12288,7326,6457,6570,19882,17624,15203,7064
8840,4326,268,8949,14772,9431,1928,13041,7017,5176,10888,4617,17961,15933,18082,5550,5965
8841,3602,17123,18977,2406,9346,11715,2188,14048,573,14742,10753,3050,16966,13890,18451,17389
8842,8442,16491,4242,16621,2211,19675,15925,17700,9091,8539,10651,18108,11740,4983,14777,7310
8843,4472,11652,5194,12848,15248,18616,12296,16116,16745,5383,15573,5819,5112,11327,11757,19919
8844,11306,5976,9493,8314,13880,12792,16414,8063,11158,2959,7453,4537,8935,7882,14357,4602
8845,12324,12451,1008,6798,10033,2518,8988,19180,11953,103,9962,1738,1507,7647,16092,10815
8846,12035,11138,18164,13276,7341,11576,12847,988,6233,19692,4544,7049,120,3564,19330,7886
8847,14302,9487,4601,7822,3829,4536,12086,12862,2478,19334,11189,3583,5784,18822,3188,1175
8848,12753,18685,1303,4538,5961,18853,13658,1057,4772,19893,6090,16654,17703,3582,3821,19484
8849,10261,5301,18934,950,12154,12070,8488,12033,9701,13065,10493,12228,1004,14293,1759,106
8850,15534,11000,18598,15828,17541,15271,1856,7289,19201,17297,7144,2280,4969,6312,1322,15961
8851,5665,14290,5077,4767,15826,19156,9286,13482,5937,4355,10693,9521,6654,14022,3722,16960
8852,18913,12005,18512,385,4041,18426,2948,12340,13637,13107,303,1403,3406,11198,6464,12927
8853,8028,15379,5056,12437,11878,19624,17615,15717,4743,13092,3755,12538,795,4218,19648,8739
8854,6445,8147,17989,787,16166,10814,1174,13419,5346,5771,19877,5453,7541,10993,11947,2040
8855,8321,17456,8338,951,16970,18372,13118,2030,493,7116,6460,10811,14070,17610,8739,19695
8856,14818,8108,17989,19744,12814,12719,838,16138,7923,17129,14685,17830,6759,9745,16377,6966
8857,19154,16260,4724,15180,14314,16234,14722,10235,12908,3466,12736,6441,17073,17459,2598,5195
8858,10436,10525,13876,8261,14958,4050,7911,11601,496,7364,15829,19560,16024,3401,5738,18226
8859,4363,14764,13547,17103,2208,14159,1529,19175,11156,6246,18748,3378,9536,11442,16987,10865
8860,5600,4676,14195,1378,7115,19779,4360,11779,19424,12552,7726,14749,4194,3108,17895,17862
8861,4768,11071,13191,8486,8825,15743,3691,5674,1086,10672,8833,12827,2613,3109,2088,8973
8862,9485,11642,4616,11816,15479,2121,3420,3322,10756,14025,7539,7303,3730,12620,12857,676
8863,10649,10628,16608,7810,17200,2002,5079,7160,6129,15122,5009,15478,11780,3413,13136,4845
8864,10342,7634,8192,9230,12204,17526,16978,16382,4407,14979,12585,13239,447,11442,14267,320
8865,4369,13612,13404,5914,2101,552,9187,15299,17776,13888,7416,11237,1495,7733,11480,16469
8866,7623,12138,13164,15562,18083,14072,2572,2314,19720,9272,11682,9178,19166,11829,16050,6087
8867,11605,2316,4887,5624,4950,15943,10538,11243,7767,7031,3645,12028,305,264,9087,15851
8868,6533,14169,7019,9284,3539,9083,12830,4794,8218,9902,3256,4858,12442,138,11450,10887
8869,19784,15042,11238,15877,10920,18989,459,14004,17085,8091,9704,19798,5205,10841,18724,15620
8870,1449,7100,18442,19920,5731,12090,6384,9798,6224,12593,2324,9541,18292,7624,3315,10178
8871,5168,17520,11924,17969,17186,607,14549,9506,4032,15233,16290,11485,8377,13561,997,3739
8872,11844,5823,9036,696,4092,9283,9017,9934,19663,15219,14446,19397,6326,4433,1355,17603
8873,5093,15806,19400,15992,13566,15035,15240,14842,14304,11465,6678,7039,1804,19609,17518,17392
8874,8784,5807,9748,6482,2232,1775,4013,4929,8234,11047,5174,14768,7772,10057,2936,6746
8875,3321,9456,11988,10158,5925,2184,16279,7539,5362,12466,4866,19534,17821,13145,5698,1973
8876,13353,3551,19569,19636,1283,14021,16758,820,13271,6881,721,14347,18841,4931,8753,3321
8877,12037,11615,7205,11277,6816,19258,4310,10273,15048,18272,676,16804,12866,15073,4257,6116
8878,19119,10226,10662,15199,18046,5000,8782,7936,1723,7074,6461,1566,6352,767,10138,5641
8879,11385,19838,5679,14720,6352,870,10779,9943,10128,18702,1531,18980,14723,14240,1815,4130
8880,17119,6946,8403,16388,8478,10438,1849,4234,14035,17284,15353,13714,17662,5905,11419,2872
8881,9807,4869,1222,5902,16990,9967,13897,4506,6621,2423,18352,17787,15497,12282,1541,17726
8882,13809,3678,4728,17114,16598,18758,9141,18795,11347,11224,13812,591,19563,14119,1546,9784
8883,18755,5017,1922,11713,10330,5908,15026,11516,7805,18809,7951,8471,11361,4983,7404,15406
8884,9574,12208,15332,3592,5682,15769,10975,10404,13558,11140,7816,11038,18760,12531,11718,3621
8885,7225,756,4396,11620,2029,9327,7976,15163,9542,6078,7832,7650,16737,10903,6590,7797
8886,6687,1072,16508,4132,17139,8620,15599,9079,9551,7210,10145,2350,6494,9826,19002,19466
8887,10016,1208,17772,696,7504,18337,10030,18417,9401,14537,13129,19113,3976,15114,5775,5385
8888,17119,18278,9681,12790,8876,14191,9265,10612,3360,1039,2495,6361,9786,355,4292,13627
8889,5136,14732,722,17107,4550,12661,14470,17393,943,10977,1675,11308,18334,16070,13224,15364
8890,9207,17529,8251,3344,19228,18821,8420,1100,5915,18187,14308,19330,13724,16571,2895,10735
8891,2904,11924,4644,3280,11329,14547,3963,18039,12817,18054,1866,13666,18322,6769,12181,5591
8892,17788,14092,11113,7307,2655,6705,17853,8548,11667,9125,6053,15480,19979,7643,1209,1781
8893,14119,3490,10671,19483,5802,8597,17725,7777,278,12909,894,5470,4649,1300,691,3337
8894,2903,4337,2994,10518,7521,17740,15682,9552,16332,18173,2480,19882,19586,5460,19979,13327
8895,4519,10069,19896,11706,6729,19182,10992,17924,17242,18771,18634,10536,19485,16359,2773,13326
8896,10411,2903,7981,10465,19011,15300,14275,9743,930,13735,12423,15814,15816,905,8671,13038
8897,8210,5895,13687,9256,2663,15244,10999,1862,9082,13696,6871,15959,5152,1253,1205,4844
8898,11724,7147,8892,3768,10626,11722,1655,13644,16279,11261,6513,4347,5611,6007,1803,16309
8899,17886,8560,6703,5985,3498,13973,3466,3651,19289,12155,16113,10769,8559,12576,5419,298
8900,15763,16025,14279,17527,6789,3868,8558,17569,11168,12481,14158,4161,12530,19412,12020,14148
8901,19936,12435,360,16692,12787,4632,6508,19507,14814,1956,12575,759,6883,7934,17609,5789
8902,3664,17534,16278,10844,5545,10384,15086,9718,11850,18813,10870,2333,6028,6780,11331,3929
8903,18549,17780,5753,6088,19902,18375,7600,10466,5967,7591,6552,1200,8324,19854,6758,7280
8904,19357,6437,8874,2182,2416,18926,10834,18628,5178,7848,7457,6244,16745,19067,7995,16359
8905,9718,19186,17515,19873,7165,14734,17589,2859,9653,12395,5850,19939,11663,19398,19530,19978
8906,17627,1785,16696,10150,1282,918,6693,667,1908,11994,17940,3773,13698,19390,12932,410
8907,6696,18190,13203,11583,10158,13513,3000,8537,7858,17107,5355,8147,11113,2539,14464,4953
8908,1837,909,5495,13487,19207,1278,16521,16772,18705,5099,11743,4960,6504,6058,10298,855
8909,4783,218,19363,3941,7999,9307,18272,8275,12143,7151,5877,13731,11954,11234,16730,17409
8910,9494,424,7914,10297,17512,14425,13838,849,19123,2993,11100,125,16645,2114,13478,9195
8911,15890,19651,17753,4782,15760,16192,7280,6452,2998,2561,6288,2716,3387,789,19298,7985
8912,17450,1737,19121,14085,12163,5476,3682,17669,14083,5584,16363,3653,5356,4003,2391,10264
8913,1908,15943,11152,7207,609,17531,8775,9343,1599,2370,7392,6450,14136,622,17585,11397
8914,16654,7148,12854,9077,7337,12139,18210,2262,16174,8451,305,357,9496,8512,4384,4109
8915,3247,15303,17184,17590,13405,8020,10964,16815,10586,17535,2294,3355,14567,10464,13718,15614
8916,1447,7988,17906,10451,8968,10783,1720,6724,8222,1222,10361,3363,10573,11633,2374,9114
8917,4351,16286,1698,12965,641,7838,1307,11273,16084,5325,16279,7348,17200,9256,9396,10190
8918,4850,7821,15625,11195,10889,12164,10521,3374,4519,2755,7714,3229,8498,17050,6184,14325
8919,17648,16773,7932,6882,16742,19214,9969,12588,16145,9587,16092,15563,8783,8731,14795,11653
8920,18062,3302,13062,13707,938,18807,1739,4830,16696,17812,3948,2207,8122,5658,9904,1089
8921,7913,15017,17525,5077,12393,4171,18679,17998,11645,9894,6208,690,8804,4971,6615,3891
8922,5729,19766,19720,13662,2633,10389,10359,1958,9314,14013,1975,8789,4281,5605,12177,11330
8923,19367,17441,15072,14254,6030,4688,18176,16926,17809,15441,13277,9527,17081,18542,9866,15566
8924,12069,2520,16401,8300,13775,687,4210,19365,10831,5189,2667,19413,12030,694,13671,13209
8925,6917,6402,1938,641,15673,8747,13908,4502,7799,17854,3479,8322,3123,10986,4349,2089
8926,19118,955,10384,18643,18021,16469,6381,13438,9460,4159,9885,5275,17496,17468,2551,11780
8927,13010,12945,15787,17394,13209,14273,3738,15750,3357,17687,2006,11472,2151,9573,4663,1919
8928,10658,13670,16876,16073,13734,14753,5939,15628,628,576,8065,19800,12873,2108,13274,14614
