"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
9072,1993,15773,6601,16519,6973,5479,1030,18323,7503,4125,13913,16652
9073,17659,17913,6397,8978,5936,7118,4946,15450,4300,15157,15515,6363
9074,18331,19779,14510,15513,11884,16256,3163,11432,7800,475,1840,9369
9075,6406,3686,1834,15384,4022,13974,16205,11214,4759,1147,3311,12452
9076,15278,16975,5285,17443,10331,6246,18361,8775,10995,1518,1199,13164
9077,19920,13231,6559,11769,7351,6080,12678,17336,3847,13403,6075,1933
9078,2386,12744,11942,9916,16351,17117,3883,12800,4524,19975,3827,12007
9079,11545,16604,12840,8763,5958,17681,1383,4785,1717,7086,3653,8516
9080,7892,19640,8903,18849,17881,5442,1388,17951,2860,10777,2880,13549
9081,19579,16892,18474,8717,9054,15570,18339,19354,18982,3735,11481,2369
9082,14126,10167,12133,16126,1186,14674,4476,11066,2056,1099,7086,9155
9083,19122,17958,10375,10455,11522,15168,4403,12157,8708,17368,1249,19478
9084,13929,15106,13713,8170,12014,10497,19300,12778,18216,14394,8314,18462
9085,8756,12113,17932,1931,1758,1589,6866,3488,6483,1969,15715,8860
9086,9698,11124,18445,16920,13787,15080,1242,1034,19169,8131,2472,10319
9087,5910,2501,823,4642,14307,12330,4663,8130,11144,16599,1288,14356
9088,17290,12825,6387,15935,506,9553,8773,9420,11302,2885,480,14283
9089,13653,881,14495,9527,9697,13543,18932,4704,18912,4309,148,1416
9090,18139,17225,8770,6878,5528,10007,10502,17411,4480,3629,6510,6874
9091,12897,9424,14555,1506,19888,19427,4603,12633,9232,8608,5178,10397
9092,15845,2363,2997,9878,618,7829,9035,8531,10007,19467,15289,5688
9093,10820,13362,10602,4594,2999,11507,4551,1933,8889,14519,4442,18127
9094,9698,15530,3795,13163,12279,15619,5782,8601,17562,1391,1627,14127
9095,14551,6616,5552,15126,3300,1436,18855,17880,5832,10402,200,9006
9096,19711,9246,14606,14255,16414,879,5702,15373,321,12791,4087,2027
9097,15428,6899,19771,14109,3835,7534,17207,19741,14402,8723,13218,2048
9098,16208,10378,300,11358,13880,6427,13357,12204,10752,17348,3590,5919
9099,19907,17558,18701,2104,13143,874,8169,7085,15538,4722,6504,4737
9100,6600,10676,5000,16268,11442,2090,19995,15832,7228,14955,11020,3133
9101,2012,6674,6967,6585,13247,16029,19943,14193,14712,11469,1327,8850
9102,12176,14605,11134,1141,335,15790,1325,8586,323,16458,5499,16787
9103,18950,3867,833,13172,17249,14731,14060,3595,15113,14682,9228,18636
9104,12859,5890,17617,167,2843,19981,4127,4577,10708,8067,11966,17084
9105,10324,13638,7553,12517,10730,1345,11469,14744,5476,13572,10952,18291
9106,7299,16763,9393,16505,19034,8446,13408,16129,13401,8145,249,3180
9107,1174,5073,13593,17017,6741,16089,2009,9767,9175,16583,1020,4940
9108,18585,9899,16461,14123,10032,12782,17547,5875,11700,131,14444,17472
9109,8147,6329,13109,13568,6095,10630,14522,18634,13479,9008,16442,7316
9110,13614,7597,4865,9118,8126,11190,17219,2652,2302,6741,13781,9407
9111,8289,17150,10950,11699,15315,11596,2911,18088,3099,127,11242,6323
9112,15437,5792,18432,6445,8557,16322,4762,16013,16349,12305,382,1735
9113,1486,18992,583,14744,3325,18107,6013,16879,16609,17292,8676,9208
9114,17861,9340,1523,8883,9953,17383,13330,9938,11871,17856,6403,14689
9115,15602,3120,13389,19037,11903,14860,19637,9317,18027,10418,10828,18010
9116,9034,15842,13517,2482,11314,18483,4189,226,7618,13517,5476,18505
9117,8899,5918,14574,1184,15966,17705,5610,12969,10364,18301,6518,7132
9118,14044,10824,2364,9163,7797,616,6230,8400,9025,4394,3506,18700
9119,10966,10904,9348,15389,7776,17722,10015,10794,14402,922,15725,7663
9120,19633,19829,18892,3296,18606,13881,5191,11194,19538,12592,8603,17741
9121,6079,2346,19121,19437,5416,5861,8751,14970,11088,14918,2943,2080
9122,661,10836,19073,107,18221,16889,8323,14811,8101,9450,8670,2496
9123,8605,3548,2744,3507,9431,16410,10135,16314,18292,15103,15692,12792
9124,16535,5859,14700,8321,7809,12543,9745,10009,18076,15585,1760,18018
9125,3678,12649,8738,6693,1662,17130,8310,6808,8871,19513,7926,10453
9126,15410,16829,8263,14303,9934,5968,11728,8886,8295,11349,4547,3522
9127,6082,3724,221,1325,14510,7954,16431,10402,18094,9701,11383,9868
9128,1956,5093,5970,4050,2136,2451,15418,6556,7117,129,19511,18964
9129,2293,3447,116,3535,5110,19332,13831,17881,14296,11769,19007,2745
9130,19922,14120,9103,10623,11433,14018,1696,3898,12848,2479,6115,18657
9131,17886,15846,10172,19574,1701,15252,14628,12566,446,12285,15602,14859
9132,13275,10006,18326,488,6783,9072,3902,12518,19080,11758,19640,16620
9133,10334,6541,2183,17334,4180,10131,5117,19668,15226,3937,3616,5816
9134,9569,3259,9769,18822,2539,8480,18216,17366,17398,6536,18938,19588
9135,19853,10204,14201,4915,16389,6384,2584,2927,19001,17248,2628,8385
9136,7668,6162,9273,6131,2246,8389,15797,6060,17893,11439,851,14089
9137,17225,8696,9476,8892,13933,12610,4232,5528,11468,7669,3085,4431
9138,10209,1749,7537,17323,4841,19766,6781,2403,9046,2750,1508,18649
9139,15671,16354,15837,8166,2698,298,12634,13084,7367,1714,11335,1195
9140,6430,17037,992,2524,11169,14726,15045,13558,8654,3381,16940,11673
9141,4905,13030,12291,12271,10877,5404,9924,920,4814,10815,6128,10463
9142,12180,4360,8715,19295,16880,14956,15422,13855,8933,4095,3655,14989
9143,12289,2278,5771,11611,14066,15628,10129,9997,15974,4779,13913,19559
9144,16746,3968,14587,12500,7960,3279,11370,12572,16871,10890,3511,8849
9145,18118,6834,17102,15505,900,5141,13940,12716,2146,884,14101,4712
9146,6226,16272,4353,12826,3918,6134,19733,13549,10649,4576,10326,5594
9147,13387,11025,390,7001,17776,16527,11313,13155,2046,9607,13107,12659
9148,14431,4723,5081,10649,19166,7107,17958,1004,15708,4420,18265,10986
9149,19868,906,10024,4620,2175,14265,7318,10808,5560,5224,16773,17845
9150,8139,3150,14387,11803,6518,14349,8764,15499,5164,1311,9146,12350
9151,4397,9610,6111,15069,14062,3337,17467,13871,11020,16385,15300,8844
9152,17998,18226,5512,18700,19660,2820,2299,5109,14643,12398,10935,1130
9153,13452,567,17496,4362,16493,17313,12214,15649,16059,14257,12627,9049
9154,12356,7188,2033,373,3954,16917,630,2797,5920,13868,19722,9331
9155,18224,12044,7779,17706,12168,15115,18982,18685,3143,4945,16961,19693
9156,13131,19648,15171,1196,3898,8948,3654,14726,14936,14254,1471,12304
9157,6612,18704,4457,9839,6813,11131,14737,18662,7218,10582,15867,17444
9158,10691,741,11558,17498,13683,5339,1311,3505,16567,13239,7960,12122
9159,17357,17029,12870,6752,12117,19963,8254,3380,17689,17117,10502,17587
9160,8951,11424,8851,379,4917,19687,6094,9828,3224,18117,10084,1820
9161,2829,2096,17756,19361,9651,1528,18294,15878,18387,15675,11720,18774
9162,1773,8717,10859,19845,14620,5427,18992,3403,7293,5307,8542,7343
9163,3631,3918,1387,8706,1304,10329,16308,18621,871,9878,14891,3129
9164,15770,13685,2432,8625,8655,4600,1038,17017,1799,7384,10801,19194
9165,19942,15108,6245,2948,11318,19503,18671,10806,8694,6381,19350,2294
9166,8264,1053,16686,19266,16091,4274,316,15182,15166,2902,15276,19555
9167,10793,11429,15758,16135,1219,1639,16432,3557,19160,9639,10534,5358
9168,8293,1344,12045,9671,16385,1639,402,17370,8188,17585,9718,13526
9169,10978,720,12994,9995,12610,3113,4943,13799,16666,4963,12371,9164
9170,8390,18446,3327,18409,578,7722,3382,17721,8984,16069,17571,14695
9171,10767,15209,9095,15324,14859,7289,18806,17183,1156,10177,4927,17784
9172,13862,1701,16486,18368,2814,7789,14818,2898,1063,14309,2588,17313
9173,13747,9808,13663,16755,5220,9004,17456,12239,614,17316,14483,7500
9174,7862,11320,1405,6838,3984,10503,18341,18067,149,7588,172,10887
9175,271,9256,10214,19997,1179,5837,4256,19861,17589,8259,13010,7217
9176,5674,16564,16867,19738,9326,15538,9578,11639,6185,2840,13166,5729
9177,18247,4439,1228,7032,15143,9506,19155,6549,4775,2241,10728,15271
9178,8330,17481,13269,2040,839,6560,19380,17998,12596,16212,19152,7471
9179,12616,8618,18804,11272,12438,17354,16211,17080,18616,12912,5794,6229
9180,7518,17678,1299,15612,1100,12331,6835,2285,4745,7708,2397,12445
9181,16662,17113,18552,11731,19762,9780,3259,18216,5119,13035,3932,3619
9182,10930,10901,3336,13893,8026,5706,7833,2373,2001,17856,2001,9139
9183,18180,12550,1014,15898,7424,9929,15860,8169,10227,12950,18478,5525
9184,17925,2734,397,8562,14395,15389,1678,19210,11195,10898,12326,10466
9185,5259,6541,9434,2282,13046,8166,11608,16049,18274,2009,6216,2274
9186,19201,12923,19792,9019,6424,18203,15480,13964,17796,5860,16623,2723
9187,7697,8473,3334,18025,6112,16308,2826,14055,15951,8462,11505,6268
9188,16900,2553,17989,13380,17738,9868,12549,13687,12149,15396,13929,3280
9189,118,11947,16929,3688,12602,18154,5413,18149,6386,3498,8391,2667
9190,13304,15964,13976,1718,7967,16046,6697,12557,13792,6410,12605,13355
9191,12831,19307,15307,10140,15805,10543,17494,10689,13100,14900,13327,7974
9192,17177,12205,15813,12025,9021,227,1088,9119,17715,14093,421,16562
9193,13101,4249,1635,198,5048,6622,8992,8156,7322,5874,14049,18998
9194,17868,5657,1508,13413,469,15455,14493,18103,6699,5258,19972,6818
9195,11927,6611,10614,19774,11006,1157,16986,12252,7727,15060,4243,5459
9196,16657,115,5520,14644,16235,17534,1580,14412,17733,15711,2494,18455
9197,17859,10837,5906,15228,17260,9038,5545,19375,14751,11536,6022,6935
9198,14856,18635,18543,2675,595,12428,17221,17653,9806,9549,4724,1243
9199,2136,13230,5587,3405,13145,7627,13177,13035,5423,4925,15500,17455
9200,4792,16722,8331,7507,16732,3099,8893,8864,11155,949,1655,1348
9201,5486,7791,18850,9817,2555,16861,15414,15353,14159,7742,6397,12608
9202,7159,17171,16203,10599,8633,17958,18264,1062,14791,11334,1071,19962
9203,19017,326,3801,13274,18934,10284,4432,5085,8521,1648,4304,4058
9204,5060,5548,5942,538,11725,7989,15850,2101,5172,12222,16152,10891
9205,15862,11930,9976,2327,14343,17273,16400,15587,17564,3611,13246,18983
9206,13616,13280,1364,18385,8218,4236,16672,2484,3197,8315,1344,11171
9207,16008,7656,6833,6663,10504,1066,939,593,479,11766,13921,17569
9208,14523,19045,18197,10690,17799,16439,2911,8088,17718,17538,3580,10636
9209,17667,15459,19315,10935,13421,1288,7876,7573,13333,4967,10905,15242
9210,17532,15637,18524,3242,17861,6560,19876,11402,1312,19454,6159,2971
9211,10468,3548,1333,2318,9938,3660,11055,3486,13658,14165,12039,12117
9212,16698,11100,5966,19207,4146,10583,8247,7816,6310,16884,11683,8569
9213,10648,14062,13733,2738,6770,17865,15466,1713,2723,15102,12317,2428
9214,16392,1757,11244,8829,18252,12554,5754,9588,13894,10677,14953,6001
9215,399,4091,9512,8395,6621,10275,10107,17451,18339,4911,17847,6535
9216,16334,4761,5000,1304,17698,8331,718,4993,15027,14733,340,14459
9217,4116,4400,646,8118,19807,2976,16451,2554,18866,17314,11032,18675
9218,2444,4792,16249,10347,3802,16489,1407,4196,12693,2143,19478,18424
9219,11280,17130,10938,11453,16239,7755,3952,3599,6763,11066,6228,18435
9220,6694,6947,19975,18489,11719,17598,14347,3866,14998,16899,7443,14184
9221,16331,17401,15187,17294,10589,16166,355,9641,14753,6961,2042,17896
9222,11758,17005,19720,3754,4482,13084,18299,16768,15702,18096,9483,12826
9223,12676,14511,7157,14652,18739,12420,5936,5570,2226,8557,2108,18622
9224,17045,15734,10211,12257,15842,16681,14427,4124,10454,15116,15820,17963
9225,13694,4868,3603,3347,2528,19146,1586,17317,16948,13770,4887,1204
9226,18068,12325,13633,7691,241,5489,1675,3342,15883,9033,5549,9856
9227,19685,464,4016,3602,13015,6957,1812,563,2282,16460,12937,5427
9228,13172,17503,13848,6977,4228,5754,13591,14497,6369,3915,11097,12279
9229,2950,18831,7785,3337,11568,3176,680,719,3233,17434,14374,18143
9230,2471,6971,13184,12177,11904,16457,15979,2799,9996,14372,6923,19599
9231,10137,209,3770,420,18664,9474,13942,14638,1889,8558,9798,6771
9232,715,12226,9691,7420,3040,7360,2942,4907,11518,12418,3767,2823
9233,11931,14608,4147,7383,12019,16521,9410,12749,19140,10093,3914,6625
9234,16297,3395,16241,16338,7252,17199,14142,9618,15536,4061,14742,14985
9235,16283,7788,599,16473,2475,16784,6319,15853,12333,10700,19745,13674
9236,11045,5209,10099,14174,13213,4164,6770,8350,10257,12117,10711,9823
9237,12921,18391,12921,5842,17920,15904,3292,4627,3673,1689,8933,11766
9238,456,9274,13888,17621,8097,15791,16896,16799,3627,12455,13955,16603
9239,6906,4256,7896,12224,7399,4017,8222,16207,7400,482,7196,1258
9240,16200,6289,8265,3549,6027,8339,10450,19200,12546,4689,6947,17742
9241,15839,251,15568,4271,6834,9102,17279,15707,10058,3288,5941,12517
9242,4942,15261,7754,11287,10778,8729,6291,14452,7313,14760,3138,15195
9243,6460,2157,17384,9369,7215,18216,12780,11602,15810,9379,5970,19960
9244,10943,11132,8974,18666,1622,7298,13891,12625,8843,7584,12095,18224
9245,11337,3221,4018,9138,18942,3602,4590,6130,17004,17912,19650,7559
9246,7436,3258,1671,18380,18953,18697,15084,8425,18643,19631,17682,19629
9247,2976,14618,8008,12406,3742,12153,18431,8797,1977,4196,17896,15268
9248,8332,607,7283,5178,9313,12996,18587,9032,10748,19417,7560,12798
9249,11247,19708,11655,3502,5471,10889,6932,3911,12148,12783,4528,15613
9250,18306,4622,3565,18759,1434,18704,6886,3408,4972,1590,3455,8685
9251,3590,9198,11796,14653,6272,13030,13990,4604,2596,11298,14905,6156
9252,560,2169,1691,10857,8688,4731,18660,13198,9522,18414,8880,11629
9253,2482,14350,8205,9667,679,7327,18679,18454,1863,6211,16060,8335
9254,14506,16903,12578,10311,6088,18766,5798,5482,2771,5286,13045,16799
9255,18713,12862,11292,13868,4335,12163,18701,18499,1190,7207,1420,5613
9256,4209,19408,10349,16742,3187,8806,12480,14265,10067,14271,17052,18888
9257,7767,3129,11823,10863,9166,13421,9631,3834,6690,2607,3920,12003
9258,4440,19788,10651,18382,4611,15142,16107,10551,9213,2327,19089,12893
9259,1577,19625,1122,14428,16120,531,1306,968,19255,12326,13441,13870
9260,12783,10340,8999,2911,9763,13329,11551,12223,15004,12281,19327,15104
9261,15885,11051,5929,6360,18050,8449,17163,14286,11920,7637,19876,12039
9262,19596,14048,18061,2468,19730,7213,17987,16161,19147,2345,11800,3875
9263,13113,9072,13953,8303,8743,5158,15836,18576,8936,3731,8030,15638
9264,18220,6253,948,12268,17873,4198,16564,2542,13194,7490,19849,6077
9265,19385,11982,16958,15166,11642,3129,14390,1014,8077,1421,18303,13740
9266,10078,18379,16736,756,1517,15974,12040,19103,9792,11973,17222,16950
9267,19242,2873,1899,4710,3621,4922,14780,18466,8396,7044,10929,19968
9268,14211,1024,19077,1206,2580,9052,7916,15999,8219,3731,18053,18370
9269,6701,14381,18177,8951,3822,16524,9398,5004,8798,12567,16963,14285
9270,13899,2310,13172,19395,18715,19363,1863,13775,9278,7123,16167,16302
9271,7478,13971,16023,15336,19207,4208,6167,1559,19616,4717,140,1077
9272,11302,19855,4899,17579,9647,19635,5377,4505,6114,10422,4228,9847
9273,3497,16776,2131,4010,10766,7432,14976,7548,15088,11735,13351,375
9274,19385,4622,7781,14700,13426,9919,12498,6469,11242,8473,13247,14566
9275,5398,15021,4556,15526,11835,5497,6834,19155,17707,17269,8885,11372
9276,6586,4545,6216,13698,10659,11748,3646,5727,5021,269,528,8885
9277,1267,11647,121,7240,2959,9022,7029,11870,19922,10500,15312,4950
9278,2218,18333,16843,9438,14897,16344,9393,3910,16348,17808,11417,15877
9279,12579,19778,5145,1093,2027,6477,6713,12139,18099,7867,11185,7092
9280,11360,9775,19929,19449,15219,18286,3117,14728,17437,13767,4023,4743
9281,9953,9030,9496,4537,12406,15641,7994,11978,18604,11121,5337,8672
9282,6033,9410,15814,10926,3170,3871,9507,11992,13019,18051,10628,16729
9283,19688,9945,17337,266,10013,16090,11860,12796,12571,15602,18985,4240
9284,6725,5588,2084,1810,17575,1941,2082,3698,14477,11662,6764,7660
9285,14055,16685,11798,14466,2526,16443,18072,16059,4427,1836,11937,14529
9286,2051,7474,10637,15592,11825,5197,11558,2233,19862,13967,16849,15738
9287,4018,5910,9895,6513,8293,18192,1827,1831,16871,12888,16634,18873
9288,12852,9630,9121,2939,1190,940,10110,4195,6085,1521,17377,9617
9289,13909,12930,17069,12757,7550,3519,10649,7436,788,17724,15424,19643
9290,7069,14801,16332,2856,10259,6386,13327,7247,12817,4935,14699,15395
9291,9863,12307,19333,3723,11262,10753,4901,396,6245,9850,13295,7147
9292,5114,14647,10161,5916,17641,14983,12970,12691,2837,7778,15546,8894
9293,1184,12851,10829,15577,16911,15566,13086,13249,6130,11864,10217,16913
9294,4080,5184,12305,3774,17303,3866,5399,15403,4615,4597,677,11594
9295,11175,19290,14174,4760,1917,1029,2557,2783,10040,19133,4631,15579
9296,17170,6590,8295,2965,11933,3336,4419,13872,5241,12079,6908,6993
9297,16380,14637,12176,3388,5496,7032,13429,6237,5426,2144,2672,11278
9298,2857,16639,13474,10389,10079,15827,10322,10518,12204,14292,223,19869
9299,6574,1393,16119,7635,8024,5060,9459,4867,5713,7781,6788,2391
9300,1299,8517,16054,7089,14112,1961,5600,2299,3056,18885,5850,4210
9301,6948,6979,203,3459,16555,6244,3722,15108,246,10685,18325,7073
9302,8996,13725,9792,9322,19730,3505,9868,8800,8874,12652,13586,13143
9303,13725,7170,16253,13797,1409,14821,19991,13417,10156,1984,5200,12225
9304,9546,5402,2600,13911,9859,6295,6848,4292,3250,6294,8107,4785
9305,14034,10935,10399,1214,2700,18325,14845,6003,17396,4870,351,4708
9306,17747,10262,7650,18356,17680,1817,1178,217,18883,10825,4793,15699
9307,11706,4891,3421,13199,11279,6594,14139,102,3136,17442,6503,11112
9308,19682,5647,17424,6688,16911,16239,16067,9229,3241,4397,6890,1467
9309,9029,6542,9959,10391,8343,16278,1830,5779,12414,16355,3322,14826
9310,3540,1938,12903,17542,4376,11706,8311,6439,15382,16802,14735,15813
9311,634,18656,9188,3167,16414,11852,3523,5809,7102,1691,14239,9776
9312,10643,4908,6647,13285,18962,7265,8810,9812,6626,7088,1828,16964
9313,6638,11138,8450,8839,6010,480,17871,7735,6688,4046,13094,6774
9314,5164,1460,19920,18863,8011,10425,9624,645,8927,9925,3688,12521
9315,14971,8306,18888,337,19335,10867,14667,14762,6258,16472,4717,8685
9316,18928,12691,16674,9448,11124,6304,10329,2611,1513,5323,2974,8376
9317,16440,14450,10506,7728,3494,19856,8825,16820,15458,6355,4810,8601
9318,1452,14788,11820,16026,7057,16380,5159,1143,15255,10823,17767,2401
9319,6369,2169,13566,495,19706,8080,11099,6228,6240,2579,12720,16608
9320,5437,5411,8635,13113,19472,15427,19780,2550,19945,2608,1723,12819
9321,16249,10188,8310,14235,8867,8518,2634,18877,2642,7966,14666,4527
9322,15863,124,10169,8481,2780,784,14981,11868,6450,5577,2078,15481
9323,12411,16837,3838,1903,4055,5715,10389,11870,2219,13970,16798,1138
9324,5333,11711,16958,13217,1155,8704,10798,19138,16959,229,15648,11137
9325,10547,13384,7941,14098,19225,19367,8344,11446,479,6115,14235,18971
9326,8155,17476,17769,5046,17288,676,13437,11405,16918,8489,14661,11039
9327,18419,11057,2167,19786,7303,18967,11041,13131,18077,2317,17366,6655
9328,2414,12238,5386,3134,17700,8571,7486,6840,7582,2137,14170,18138
9329,3930,12139,8006,2000,16312,4766,824,18580,13812,12364,5262,8423
9330,2433,5736,15152,2327,1907,16994,18381,19931,17483,9839,10903,17405
9331,12179,434,12102,1880,18707,2106,6187,11066,754,12922,16631,14296
9332,5913,16959,11233,3425,8147,17601,18104,3792,17761,5082,16506,16624
9333,18843,10496,11468,1593,4819,4789,15653,15244,12269,5144,3859,5767
9334,9768,6891,5647,16119,4043,2919,176,13972,2382,14137,9979,9974
9335,11630,1506,11004,11142,16441,19395,11572,9566,297,2070,6614,424
9336,8530,15813,10189,16718,8241,5206,5273,9506,8338,3005,10232,9563
9337,12926,6600,10897,1190,15930,13615,7631,8135,16179,184,7827,2678
9338,10551,12737,14423,3555,10940,11678,16766,3831,3083,7808,10391,9909
9339,14697,5248,7721,18773,15750,10294,11935,17372,18453,14629,12086,7924
9340,12827,14827,7704,11885,10453,16563,5601,18148,3835,9549,11956,12563
9341,15955,14223,5454,13375,19321,7824,15479,2347,18385,17191,10479,14298
9342,8282,12274,17013,11069,15143,198,11874,19809,11301,4074,19272,9253
9343,9045,5436,10206,5401,15569,6199,1815,13760,9245,2396,17605,4679
9344,18712,7474,3197,1866,9758,3494,6116,8344,15777,12654,15881,13689
9345,152,7287,13452,19709,3158,17730,15599,7885,6258,18628,17161,4014
9346,7815,2283,5308,11965,5109,790,14980,7049,16499,5019,5677,3374
9347,5971,904,7154,2669,3523,2885,5031,16747,3102,17962,2926,9099
9348,8461,6665,183,8138,1251,3799,16368,517,16763,6893,11905,7530
9349,12682,9403,7411,4757,6282,8403,8652,1447,17845,2349,1284,989
9350,11778,9395,2072,15213,17682,7041,15479,10950,6393,1754,19317,6278
9351,6420,3675,16389,19976,6370,5745,3979,18086,7206,7398,2877,15621
9352,17675,15088,3737,15482,17704,1268,12515,12850,12724,2111,13644,6781
9353,2468,19427,12377,10146,2456,18596,17363,16959,14812,14363,3948,3962
9354,7579,12616,16283,4700,14976,14971,16262,5907,2860,15722,3034,5481
9355,3183,772,15088,4784,8726,10536,6844,9896,16247,344,15361,10548
9356,2745,18406,6394,13758,7603,5925,5620,15868,10945,7727,6922,729
9357,12581,9890,19116,803,3792,19608,3814,12432,4762,10992,4278,14807
9358,16228,8005,13996,6020,3251,6577,19755,19413,13336,276,13623,10384
9359,19711,3146,6634,3621,11420,1462,15495,2342,17950,8328,17619,3536
9360,9283,15996,9133,1619,12562,3113,2860,4677,7475,6199,8908,9502
9361,10256,11262,2286,9658,13324,4431,14928,12695,2455,7039,15960,2866
9362,4983,16103,3527,10690,10487,15398,1185,5526,15650,8910,17935,1973
9363,16150,18320,549,19560,19583,19853,11630,12619,9243,663,10384,15059
9364,10202,12542,11679,12453,18368,8877,1113,9380,5129,11854,17593,16264
9365,14321,437,9287,19629,5959,16434,5805,4492,6929,14509,15158,7145
9366,4407,12309,17984,4322,6567,16898,8977,13915,11728,809,10175,13120
9367,3371,4250,8704,7478,12174,5161,17831,7530,9209,15811,6976,11413
9368,1122,2833,2948,8032,17137,3207,18441,9095,5907,18098,6458,9362
9369,11114,4729,14783,15098,2557,17333,4725,4821,16998,9165,14146,4987
9370,13415,4438,18306,11811,3101,18478,4807,161,19253,3303,10744,15588
9371,3474,18131,6285,16329,7593,17794,6004,5664,722,15053,2367,1491
9372,19365,12271,106,4069,14295,16371,9525,7896,411,6444,16626,17678
9373,9510,13148,17674,5904,1855,17412,12112,7697,2760,18964,2777,10433
9374,19272,5109,13905,14067,7138,18681,2901,337,5285,2769,1110,3990
9375,15739,3407,8848,12715,8802,11514,2764,14589,5889,3741,3374,17811
9376,12680,19571,10815,17168,10002,15167,4422,669,404,13915,17684,16499
9377,3513,13646,10542,17667,16793,6414,2047,6690,16057,17378,18360,7352
9378,14711,7944,9082,14378,4496,15927,15484,12615,8630,7749,5969,4718
9379,17767,15859,4902,7128,7793,4671,2952,1440,14489,7171,16073,3768
9380,6798,12474,16942,16883,15221,2412,12147,5873,11278,17220,15769,7893
9381,14436,17815,17212,4631,8953,11471,9676,9299,9005,5410,6789,14120
9382,6064,8247,5203,10210,19860,12284,11594,17941,12374,7381,4418,18020
9383,1930,419,10868,14443,4753,3625,5837,6865,13808,18472,8765,10863
9384,12136,15124,14109,19431,12562,2549,5531,18594,15374,13784,17351,15398
9385,17647,1496,4927,2518,810,18421,5424,3629,6019,14360,15627,17907
9386,9435,11291,13557,16625,7405,12425,11994,9051,3944,12325,8757,9181
9387,12305,8360,16960,6908,8253,204,13321,3385,14812,3235,18418,16403
9388,13072,7415,10628,9624,13954,13084,13948,18263,15716,17166,13447,3071
9389,13427,7480,8330,18651,2988,5742,11761,2947,19136,5840,15193,9599
9390,6568,10799,11311,12554,8824,6028,9203,18536,3877,15014,8098,16973
9391,5753,11118,17843,14562,18525,5439,19234,4225,5742,15029,9715,3936
9392,19951,223,15062,9784,4081,12477,2012,10375,1236,11268,19480,19909
9393,2382,10639,4699,4164,5433,281,3247,7060,10193,12523,8066,10463
9394,737,15813,13597,144,16504,4031,8431,13476,11061,10673,17306,13776
9395,11879,3462,14899,7029,16270,9080,2651,6918,7168,6809,18887,2958
9396,12847,1108,10432,15544,4230,8551,4349,12510,2146,12902,8900,9082
9397,7814,5341,19002,11048,2064,17716,15501,9767,17500,9980,12449,9929
9398,6893,14554,11455,9852,15417,19240,1652,19383,16916,18337,9236,15266
9399,12420,5172,15947,14509,14053,5014,6739,3323,10840,12416,10260,4986
9400,8799,10029,13773,17708,8604,1908,4598,8163,11365,16104,3249,16873
9401,13351,3634,19103,12832,11635,16702,17094,14469,3243,15356,12780,19511
9402,9059,3161,15152,13768,11266,19036,1853,10543,836,967,9165,19679
9403,1439,4819,4641,2839,14158,3733,12900,14314,17056,1001,1163,18365
9404,8771,10488,895,19895,6746,12822,9747,1113,15982,11603,6204,19472
9405,11027,3952,468,1095,13404,4952,12223,15167,2772,5311,13369,1640
9406,10696,16468,18248,8345,246,19525,17877,16634,12160,7411,10076,7416
9407,5954,10457,17577,3910,3980,15766,2183,17377,18374,9360,8836,13024
9408,16562,15904,5244,284,2645,854,18931,10295,11331,9242,14916,11921
9409,6392,14168,17993,3139,18782,14075,19465,9986,2858,7149,3584,2460
9410,13234,492,5828,13199,12558,1235,9424,17199,16598,2783,5936,8421
9411,19811,8776,11308,18686,3632,11925,118,13465,13646,14142,9192,15270
9412,16964,2639,11010,7302,1269,13874,15528,19153,15936,17169,12850,16133
9413,7779,16771,18869,2373,7524,10919,6315,4527,2972,14051,7311,13613
9414,10077,3473,15239,8991,13355,1672,16578,1234,10255,8875,16888,10813
9415,11912,7880,1472,13746,11880,11263,4350,2056,10374,2642,13123,16987
9416,608,9900,7591,13704,7913,10021,14795,12057,9078,1662,7016,6013
9417,15827,17765,14608,5889,15987,1331,1236,14445,18869,16062,7866,16482
9418,14496,17394,19643,8552,4027,19087,7357,15119,15393,14095,3799,16982
9419,8563,19757,7032,14971,19480,19060,2819,14063,8239,6289,12398,1623
9420,12355,19215,10615,16979,2799,7514,4762,5350,7846,13518,150,8603
9421,18678,14714,5832,10529,5159,389,994,7112,534,19027,306,10969
9422,3465,10483,12228,2642,8142,15509,8392,4178,11461,11951,2673,3439
9423,12718,137,13170,2864,16625,7216,19176,13273,6372,18013,14601,5757
9424,11959,4146,16293,586,6246,18895,14128,15100,12247,16765,2165,16157
9425,2382,11104,15040,11810,9037,5639,12258,11865,9711,4078,9982,15495
9426,7371,5921,18570,15671,15203,3729,2246,4117,1630,12933,18623,1558
9427,789,235,11191,961,1415,19708,18503,18625,12033,4449,9920,12008
9428,12015,8092,4438,16650,14419,7799,11141,18803,240,7701,8686,4525
9429,18212,5579,12086,4132,6531,7281,15354,9283,6506,728,5443,530
9430,16201,16923,6530,12816,15612,2929,4425,12259,14266,11490,4894,9938
9431,2299,18500,3459,8139,250,2073,8594,2032,14542,11726,18549,3355
9432,16531,11599,15486,18811,3318,17219,18032,19233,14325,4490,6218,10193
