"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
6293,16677,5571,7945,18963,15102,13952,14726,12220,3036,3751,4841,17678,1277,19602
6294,9505,11088,18742,11666,14209,5234,3538,4023,1552,19677,417,7174,16298,4197
6295,5862,13503,8013,3494,16186,5909,4575,15830,19295,11069,4263,641,18155,19797
6296,7059,12703,14593,17572,3203,15742,1057,4603,8693,11930,10218,12823,6208,5030
6297,4978,14411,7537,7349,4083,353,17028,9536,9081,16527,17807,9657,13886,15610
6298,18272,17985,15278,884,3362,10635,2219,17994,6101,10867,11248,18168,539,13525
6299,17477,19702,16881,17916,19663,1893,13662,12574,16649,5266,16605,18298,2678,7814
6300,12534,19251,15200,2560,19440,19615,9923,16128,11400,16371,12282,19516,2081,2931
6301,13783,4026,3933,3578,8388,12238,8399,9348,7160,18471,13538,1305,7909,18486
6302,2859,3888,19636,11247,17127,14552,18081,13596,13477,12717,19575,11527,12172,7656
6303,8187,11574,11642,8995,7576,4310,15891,2916,3095,17883,5720,1133,11625,13695
6304,10862,12299,3682,4678,1932,8567,8075,6702,7699,16744,3457,10869,16090,1815
6305,13155,12951,4894,3646,1822,14803,1653,14903,8325,156,6191,1996,11491,12891
6306,13168,7566,15502,2338,19144,14984,1644,10530,5467,3434,5018,19605,19611,4408
6307,3236,7995,7294,225,18129,10308,2314,15457,18367,6869,2893,17270,15419,1342
6308,11586,17125,5192,14589,7435,19881,12288,14998,16063,4695,16072,9439,8281,2514
6309,6481,1869,6802,8279,12527,17644,3071,7656,16588,2241,9772,1236,932,10356
6310,7953,1157,14296,9923,18457,18351,13936,7193,7718,12632,10550,17317,11892,8303
6311,8313,16100,17079,6660,9555,3332,13208,12204,16452,10488,6502,5010,9470,1139
6312,15421,5530,8823,8297,2910,11229,1498,7853,8243,13051,13640,14422,577,17812
6313,7329,14820,16192,2022,2010,19727,1519,18872,5814,14296,8866,10488,4489,14630
6314,12652,16587,17693,10287,8029,19540,1398,7067,11859,19218,12965,6041,11262,7166
6315,16008,13557,8213,4096,17377,11072,5448,7791,17426,10057,17327,19634,16285,2157
6316,5562,3657,15232,16812,13067,1097,9078,13713,2597,8829,10090,19030,6058,5730
6317,7137,15092,17159,12698,12852,14682,11012,8990,17923,7793,17294,1898,16286,13841
6318,4055,12996,11602,13524,3871,19930,8914,1479,4705,16866,3960,10648,18037,19364
6319,15231,1787,10840,5275,13027,3957,16832,16322,7351,3413,4662,9615,6755,16534
6320,11917,2014,10441,7399,18941,15857,4512,10580,571,19970,19909,17412,6603,10414
6321,9433,12995,5576,14532,14630,1129,861,14358,15987,4408,18820,19349,14739,15337
6322,13351,4598,5535,354,4522,5369,9750,16258,5305,110,19744,16762,14066,9317
6323,17144,5313,3543,4286,16801,13619,19065,8201,10674,7449,16333,10293,9381,19604
6324,10325,10817,3486,5735,7538,11593,1674,7283,836,12973,16459,14529,19484,12765
6325,11226,7642,9738,16892,9940,5556,4753,11667,19701,2473,18142,8947,8756,16928
6326,14831,9567,18769,19046,19968,8017,12236,18882,15450,18963,3518,2204,7349,11525
6327,698,2683,8117,15729,14544,3469,19658,11685,658,4136,4651,17363,4255,1676
6328,5876,3966,1324,3648,9529,2404,14719,17185,11293,4508,10407,1246,14297,12370
6329,159,13075,7522,15983,2637,5234,15549,7232,12364,17818,2851,1839,19747,2526
6330,13557,6290,5927,4309,15476,8740,3160,7013,6188,6025,701,12474,18394,14006
6331,16479,2260,323,15192,9533,19842,7974,11678,5091,19366,18068,13962,13690,147
6332,6640,6268,19403,6137,2828,3245,13131,6911,15204,1136,10487,3669,6655,5761
6333,19854,11873,7359,4606,3977,14448,14465,16941,14691,3523,3093,7095,15691,12299
6334,2979,18325,10981,11264,19570,5399,10424,12452,3960,11249,6810,630,5455,8289
6335,3155,16718,9862,5016,6279,1022,13162,16549,14846,1662,7136,19337,15115,9408
6336,4846,10633,17675,11415,4152,1185,10505,16935,13072,12383,13672,2116,9165,17744
6337,8736,8284,6107,10129,8624,7830,5910,11219,2589,4317,6704,10032,8022,18519
6338,6686,13183,19453,4712,7241,13615,3159,18068,13445,19228,5862,15107,7512,8091
6339,16407,13208,15938,12490,14711,1407,13065,9880,16536,18418,178,17679,16444,14523
6340,3653,16435,17079,5146,9700,6935,9440,7791,16798,5775,5618,16637,9904,16381
6341,9549,5594,11514,10834,19741,1460,11669,19132,15761,1875,11334,11621,1961,12531
6342,4598,9544,7873,5228,6007,15435,4924,2053,17443,8234,13219,11068,3752,3387
6343,11232,5305,7033,14769,18318,13097,10574,6432,13566,9613,9927,4999,10599,5945
6344,7287,19256,2629,15071,17427,14702,10275,17164,608,11525,8205,14238,3465,1892
6345,17936,16128,6898,3363,19365,5011,10232,217,19317,19568,16973,7902,11899,15880
6346,9348,18197,9285,4806,9444,10309,14321,16661,12686,4677,19969,17277,15516,5601
6347,11925,14066,18509,11502,18831,12529,18262,10927,10710,145,10412,16166,9064,17944
6348,18607,2912,6376,3021,5228,5881,13691,12397,13425,10616,14008,18772,7547,6305
6349,2079,15800,18579,3547,13581,10988,6231,12364,18511,14814,8650,7755,9482,17182
6350,17630,14590,10774,13396,13747,1933,15576,7870,12197,14925,16134,13787,11893,14347
6351,2347,17439,14129,18704,19516,11716,1641,8432,9241,17771,14477,5373,17038,7472
6352,12759,4178,15768,4048,18464,5987,17628,19509,6643,442,1594,16302,18703,3897
6353,11082,19386,10624,8635,785,15200,18313,6913,3702,10556,5381,19711,7225,8581
6354,7924,3869,15362,3417,7773,13510,168,19271,4595,5449,4751,12895,1796,17296
6355,2440,14144,11543,19260,19679,6282,1780,6062,11985,12972,19407,9369,3244,6167
6356,19100,4572,10155,16448,12533,12092,12747,9711,19555,6292,17668,3275,11423,2358
6357,7676,12109,6633,12144,13169,7709,8615,10185,12142,14128,4902,6146,10446,988
6358,15656,6913,19498,2394,11834,10627,2643,19263,9407,8784,17056,16242,19233,15484
6359,6209,4832,9713,13419,4980,8125,14845,17619,10496,17261,7675,8331,6742,14288
6360,14567,8604,11397,9930,11965,14317,2740,10420,16915,3624,7071,15240,6319,10205
6361,15013,404,16795,11095,7963,10431,7005,15540,16481,2013,8501,6683,16473,8826
6362,2202,13225,14987,19305,17502,4155,9476,11272,9648,16232,692,13506,12803,19915
6363,1714,8929,9940,8610,1766,4211,19138,19857,14957,15718,15837,18047,5369,16628
6364,19046,3212,3324,11885,5420,7313,2854,16791,19086,7841,5530,16291,13456,5320
6365,17926,10673,3596,19863,7975,1695,1475,6842,12189,1517,3502,16432,6388,11778
6366,8776,1569,3983,1732,16078,5180,14662,17318,13507,8038,16002,5393,12513,4053
6367,12919,12438,15790,17499,15969,15407,13091,13166,4999,2443,3559,7068,15455,8830
6368,18097,7276,15950,1335,12155,11497,19516,8344,14940,17435,7278,965,2536,7834
6369,13641,17748,13495,5302,18143,17103,17509,9617,5387,5865,5028,8531,6281,17832
6370,2010,12344,4686,13796,18158,3585,9056,4228,17439,13221,15929,14388,472,9126
6371,14842,7265,9755,11995,3798,11742,15451,15928,13499,15349,10473,19967,5773,7096
6372,8198,6977,17516,890,17767,17741,4232,18450,8101,9470,4408,10083,19447,19975
6373,4016,12265,14622,16552,11480,1871,1912,10570,16172,6728,1608,16895,12354,9949
6374,925,13094,15077,9410,15242,15117,10344,15628,14538,16524,15113,1772,19713,7560
6375,5305,5247,3929,15762,16509,10366,1453,14252,8836,13615,399,8305,15579,8979
6376,13189,7880,329,18389,3943,2657,7296,15536,5885,4068,6134,3593,7888,7987
6377,3075,8242,16153,11416,15141,11099,8021,1079,10097,17204,13850,7690,2965,11275
6378,2135,494,12739,9122,1949,14285,18105,3606,6713,244,14299,666,9549,18195
6379,19380,1721,13918,13083,6578,4848,14591,6024,8301,8116,15454,9729,2646,19877
6380,10842,4593,13899,12079,1123,7975,15852,17072,7981,16493,16873,12131,4818,9111
6381,14413,15056,19374,4059,3679,15664,1483,733,15866,10338,1565,19132,16011,14582
6382,1350,7249,17672,9431,11432,14312,15487,14147,9354,904,5866,104,2498,9036
6383,9139,15079,8018,10181,7625,12214,4170,4628,8258,12684,15138,5510,8964,10427
6384,4552,5913,4051,4290,8745,11514,7519,19759,10449,17961,9206,829,7814,17254
6385,3844,16293,13202,13961,11948,5308,9650,9636,12799,1387,8552,10336,3682,1960
6386,8894,223,2718,19775,11528,6655,1681,1762,17748,16351,5101,19352,8786,19439
6387,4691,18564,9597,8659,7700,5314,5350,2816,4643,12718,1254,3240,315,8959
6388,18606,4237,13210,7473,11461,891,17685,11324,19777,17736,10576,11800,14082,6961
6389,5946,15339,2038,6021,18179,18907,9186,18575,1656,19327,6933,16635,13730,13771
6390,9155,12539,15672,862,4030,11565,19796,3208,18511,13976,11217,12429,5559,11282
6391,9811,10845,16159,1240,4919,7310,16201,16899,18839,8104,4694,8809,10151,7977
6392,18426,13012,3468,14051,1231,12064,1403,19813,8501,16854,13070,7620,1056,13027
6393,17315,13233,16128,19614,7335,18374,11699,10683,16943,10493,15594,18887,12558,13877
6394,14372,9364,7923,7618,17378,12351,9933,14843,256,5280,7854,9679,16395,4444
6395,5588,9539,10305,9061,12610,1610,2174,3108,9184,2136,10770,2358,1755,6283
6396,8973,9263,13456,6625,11231,15137,693,5728,12816,2946,6009,17575,12430,3098
6397,13704,15448,3906,17912,19134,15359,15880,6710,5614,7638,11980,18224,2510,15609
6398,18802,1720,9982,11164,14181,908,6035,3939,5289,8818,18722,13237,12309,2985
6399,11922,3662,18948,18061,13773,15518,13988,18794,9186,14779,10854,11533,15125,1609
6400,10266,1875,9811,3653,6641,4848,19392,12980,6350,10944,3769,2611,14382,924
6401,1610,261,5359,18263,10104,7660,9997,12259,12038,8052,11698,5136,11872,5082
6402,18169,18521,9045,12770,13264,12669,16909,11282,19234,14494,5756,17767,4117,17703
6403,5675,17064,1274,14306,3877,14600,8655,15023,5021,10690,1429,2336,18131,246
6404,1832,12402,8818,16748,12030,7376,11488,7839,18659,19391,4496,7480,4984,8765
6405,13522,17759,19840,12456,5459,6730,15202,7501,8633,4515,4869,11924,10559,18956
6406,17358,4057,2504,3389,9117,15061,19801,5103,5780,4633,10971,5030,4356,9615
6407,1889,7508,16869,19707,7364,16532,997,503,12807,12448,15525,12896,6783,5549
6408,7050,13226,16929,5870,15064,17608,7488,3954,5751,16724,8936,251,682,19159
6409,6588,180,18865,6927,17147,591,5765,14766,11342,15801,14998,10475,1405,1159
6410,1564,15272,5912,16605,19458,4288,7049,19552,2276,7784,14513,13733,16240,14599
6411,6409,12302,16446,4970,14123,17531,19088,10406,3649,17852,4438,7230,1823,5085
6412,3090,13848,598,15297,16266,2986,10340,18531,801,9363,17570,13638,1800,12630
6413,19297,13544,11282,3039,10653,17575,4367,9608,16817,6815,4555,15349,2531,2280
6414,11655,12261,4674,13778,7827,14761,18944,7073,10297,16125,8407,17298,8798,19295
6415,9697,10766,9203,5622,13673,17552,6201,5469,16982,17598,7280,199,5896,9285
6416,186,808,13701,16134,16001,18328,12157,9849,11365,11784,7507,375,16420,7120
6417,18120,15924,17294,5622,5751,11652,3638,16764,16437,10975,2775,12291,9356,8393
6418,5769,1680,9733,9382,18194,10181,6189,18410,4601,463,17363,9899,8012,7037
6419,17084,14962,2023,7077,2917,9703,19931,18332,9982,3442,19456,9983,14806,13400
6420,19260,9584,8287,4047,7033,15098,9409,1706,7115,13086,14864,15503,4995,10991
6421,10749,2005,19792,19919,19112,15770,18953,1377,2331,9832,1463,17181,9238,4824
6422,14301,3099,9434,5087,8135,6009,19518,10148,14917,3329,14929,7679,8134,519
6423,14985,15768,8611,9761,10827,14845,7419,3119,5075,1495,11925,9957,13781,19523
6424,4591,10317,8031,9125,9123,18240,7444,7340,8602,7881,12995,15312,11779,8538
6425,14839,8472,2345,7586,7076,14554,5271,16049,15939,6658,2968,11635,14317,9740
6426,7392,14449,4606,18907,3138,3825,2461,3604,19886,2832,11038,1865,10530,11210
6427,5529,5111,6367,925,17122,587,13937,5380,1452,8928,10814,13213,5071,7421
6428,9240,5831,7147,10956,8558,8972,6233,17529,8652,18720,9142,18011,4540,11402
6429,5424,5342,2417,11728,11223,15740,3243,8104,132,14279,7682,11702,19547,18766
6430,971,13223,1559,3885,5301,15146,13083,6591,1569,2129,3021,10495,17644,7750
6431,5214,10316,7042,5794,9767,4187,13238,9233,18256,14771,13969,6656,6200,8833
6432,1634,4976,9505,3906,12356,8281,18352,9198,12909,1649,10262,10250,17952,8313
6433,10193,10105,12167,524,12374,5070,4112,14634,16945,6990,14282,13186,18378,15169
6434,1924,6649,18410,6824,9770,5274,5217,5056,1210,11782,16954,10309,15617,18546
6435,18682,3643,15413,6584,2646,16125,5853,10500,5530,1057,8865,9399,11050,5168
6436,3802,2491,13363,2116,19866,17769,15101,2175,17362,9116,11737,6051,9193,18729
6437,11141,15877,9583,11179,8212,11212,16805,18672,17948,14294,17064,19072,18787,7816
6438,6206,10658,19119,14903,2469,17995,11627,2376,18137,7311,3137,17509,7894,18534
6439,219,15437,3079,321,12200,14976,7528,16031,10491,17746,18924,7581,17695,11243
6440,9119,15454,2113,3064,6931,19643,9805,16588,18578,3701,15288,9026,2887,5762
6441,19977,8685,6475,10944,12157,9481,19192,4458,11857,19875,11263,11018,4744,17238
6442,12661,17958,15092,6520,13783,2526,7786,13832,12017,12709,7214,10949,16128,3212
6443,19582,3017,772,17941,10545,18341,7074,10121,3626,10523,11826,2772,3983,19734
6444,18532,9084,4311,19081,7935,10970,2875,4323,3677,11598,14816,19368,9212,8326
6445,14179,16120,17114,16742,3211,13206,10792,17953,2390,15418,14786,13211,6962,13790
6446,17341,13075,16267,940,3390,18751,18597,19158,13159,12438,13217,4711,9738,19905
6447,11878,11439,568,11296,11869,17522,2815,19071,5999,5500,1048,3058,4432,19119
6448,12148,17131,4218,5287,12006,15203,1238,12076,18642,15574,2807,3563,15916,12084
6449,18916,17051,3856,19266,19044,10639,1518,5706,1593,857,18804,6279,4536,8205
6450,7619,18543,19305,6898,18347,9787,19572,4147,12529,6428,7535,18981,651,15718
6451,15016,11824,5268,9528,6218,11225,12874,15605,1491,10591,13167,18916,12101,8099
6452,123,2270,15513,18101,1712,941,5811,10268,17837,14947,13561,8069,12043,17444
6453,12938,19731,17301,5767,7235,8672,18019,12551,13369,12635,15758,4008,17275,14193
6454,10246,19965,13759,18739,12842,13990,8570,7747,11732,6988,16573,6127,5801,3498
6455,15755,6667,1280,5401,8994,17289,11968,16087,12436,18913,19528,2270,13671,5780
6456,4394,17598,15750,6871,11964,10513,8391,13176,7676,18998,6954,9929,10221,6442
6457,11961,5338,10198,9519,19854,9156,1035,2608,4749,5866,16363,2955,6001,9934
6458,11916,18274,19675,2791,1679,10119,5923,13780,9904,2765,7710,18494,12481,19017
6459,15818,15648,18076,4008,1673,1419,4736,3878,5316,10907,15093,4665,6896,10708
6460,6419,3531,4218,17375,19729,4758,13777,18540,1030,15361,14075,17873,19213,17306
6461,9247,6368,3505,4295,2018,14925,8446,12095,5344,8970,3933,1848,9435,6774
6462,7863,8240,4167,14695,14677,12722,4203,3431,1351,16267,2462,4489,2429,12952
6463,3651,5480,9066,12071,10975,8624,16607,19041,16254,19928,3403,582,13079,11708
6464,8522,14051,10123,10761,16294,535,4895,7911,19326,2394,9550,11351,10445,13242
6465,4378,1094,18814,14637,6204,15385,7061,6914,8670,1638,7078,786,4747,6478
6466,16599,15505,12616,825,6569,16345,8621,19207,12604,11257,15930,14620,1001,18479
6467,15762,18417,18639,19425,146,16140,13163,2454,15152,9097,12979,153,11285,8474
6468,6413,16909,13281,18514,6205,17115,16788,10581,11935,4940,1725,3465,3790,13457
6469,18821,16779,4833,9557,9871,1957,17258,14490,6837,15992,628,19863,15076,12724
6470,5391,13788,15788,8293,16795,1180,14681,13206,15176,17521,13537,15991,9040,15463
6471,3901,3976,541,13752,3495,7131,679,17082,3002,14839,11056,16014,985,18968
6472,929,517,12084,3625,5399,2172,15570,11301,9880,2608,3866,11793,4398,9013
6473,5366,4119,10761,11026,10045,5769,11641,2685,17977,2626,11052,1913,4513,19472
6474,10944,2392,8996,1286,4638,7372,14033,16390,728,19585,7439,15497,16433,2289
6475,15981,17044,16652,5698,1490,2959,16867,1557,2494,18491,1484,7677,12251,15148
6476,4337,830,11700,8274,1733,4418,7774,15890,18859,6405,13205,213,11903,5408
6477,2162,11766,3294,12665,9768,2480,12039,18464,7045,19548,19070,3266,15307,13106
6478,15384,9712,4890,2476,14970,2781,18363,16431,10357,8314,15576,17094,9289,10013
6479,16890,12961,9449,8515,6572,3179,11795,4921,4830,13926,6378,4218,1008,1000
6480,19722,16436,7818,16523,7759,1677,14308,17018,9894,14448,7998,10168,9607,19194
6481,268,18077,4220,979,18120,3860,11534,11893,320,933,3170,10659,14014,11140
6482,13821,19602,7162,14106,8940,10712,19032,13584,15932,9741,8601,19396,6974,2010
6483,13592,17127,2802,10808,6812,2775,1465,14036,12388,6790,16066,4110,2179,6755
6484,8288,18391,2131,9895,781,2260,1449,4959,17541,5662,236,5258,10027,578
6485,8632,19338,3947,12835,8100,12713,15047,15004,9767,17006,517,6150,1067,12229
6486,19848,14446,7622,15611,11476,19275,2989,4656,5669,17550,11146,5373,17251,7542
6487,13491,1803,7043,13597,9396,18897,13289,761,10668,14588,6686,14777,15801,9269
6488,4863,16566,18105,16954,8539,14181,19610,11669,7421,2499,8474,4823,9287,9562
6489,15437,6756,4707,15043,6950,1866,17707,5184,6655,11898,13602,6374,8555,10770
6490,5502,3525,17268,18210,16272,9977,6795,7240,10438,14034,15413,4834,8062,8828
6491,9399,5025,16175,13817,6333,15430,16494,8949,8419,2807,6540,8575,16077,15478
6492,16635,5667,11633,19509,13976,11812,5006,127,7119,9466,1656,11942,4431,1613
6493,6133,16462,15223,3690,10581,12142,11374,10777,6711,9185,19515,17252,7682,19799
6494,12407,3738,12127,16244,11388,10656,14825,19663,17574,3522,7450,16502,4313,4584
6495,2974,7331,18397,14632,6734,14819,7724,6696,17009,18111,9923,11902,10919,9858
6496,7805,18139,2170,364,12675,3794,16424,17282,9345,12205,1912,6885,14198,16613
6497,13218,19191,4341,8516,17984,5877,17623,3786,16133,13347,7696,15279,12397,14513
6498,1252,10531,15658,2137,1934,18196,6087,12750,11955,19326,6637,3943,15945,10892
6499,4015,3146,9849,18475,19612,10361,16947,13959,11084,1486,9285,12846,4034,11387
6500,15019,6984,14163,2400,2218,4933,8106,19530,17120,5804,12934,5185,4178,12239
6501,8566,13756,19243,5866,8411,10406,14841,3729,2480,3261,3367,15041,2545,1532
6502,6834,18932,2964,6198,19939,848,1530,4585,18684,16671,12860,4164,5002,16829
6503,6798,816,11815,14846,4245,4486,14963,18253,12103,11147,3570,6051,8242,4096
6504,13925,13582,10822,8980,5475,8857,14100,11622,17385,2382,18783,17681,5609,2887
6505,16049,15484,9901,9695,17966,395,12053,18166,561,17519,1539,5679,11398,15908
6506,4477,19248,10579,18193,10633,18790,15847,18491,19064,18473,3196,15725,14181,5469
6507,5185,3190,13011,3997,2008,12642,2034,4286,4400,10138,9809,17839,18213,17687
6508,17568,17470,6130,15035,4300,14594,3266,16062,4640,13006,2117,6716,11400,4071
6509,15877,2261,4854,9003,5154,5862,16908,19380,14748,7760,18982,10609,7163,4295
6510,12638,7454,1023,1443,16236,15154,6738,15624,1341,9651,10168,6367,16143,7019
6511,19789,3168,7951,16373,14203,14871,11701,8113,12681,12742,5974,12840,16639,5058
6512,7307,19959,18621,6135,15077,2286,13968,15171,13891,4587,11606,18952,2968,2187
6513,16724,18307,1969,12763,5886,2400,8405,18283,13909,12373,2808,12014,8811,14521
6514,4539,11741,13440,12769,5281,13777,13795,9206,10007,8992,7778,19624,18298,8280
6515,2687,2113,8358,4350,16571,18045,1143,2608,6132,14057,4745,11861,13240,5940
6516,13375,15559,8219,1443,13170,6824,8908,1223,18397,17779,3438,1181,7905,16075
6517,7664,10231,9416,5864,6355,7539,14484,3518,1013,13572,14979,10830,6455,10715
6518,18384,10098,1155,13328,4962,4545,19168,16235,6831,4053,184,1062,18292,12658
6519,4674,792,9507,8468,12420,3304,5810,18771,15174,9729,16196,7349,14872,13788
6520,11994,12136,6433,11152,3295,6325,10539,18102,8894,4291,14510,7434,7798,16830
6521,12595,3591,4822,16812,12723,4736,12707,2878,18098,6253,6137,12868,7486,8156
6522,7653,18178,4819,16640,19925,13488,3399,6721,9522,5797,10821,10578,6432,12900
6523,6884,2106,13112,5646,12042,13116,15345,4064,19580,16183,17827,10655,2559,17018
6524,7997,19217,6601,4985,9490,7303,4378,5993,13400,4844,12062,10693,16479,3695
6525,10869,14265,15299,6242,877,8386,19186,16899,15840,18828,7385,7308,11115,9817
6526,2760,9290,7579,6284,11767,10084,17890,5555,4766,939,3984,7191,18037,10702
6527,9900,9785,7530,7966,10735,7570,2528,18040,14061,11363,11285,5718,8415,17969
6528,1555,1582,7176,709,4586,17273,2259,11729,9011,5334,19174,4112,256,14584
6529,12596,1377,11619,19667,13703,10877,8913,8089,18311,17497,12809,9300,18864,9078
6530,5177,14199,3168,13314,2555,7033,8477,16754,902,2972,2151,19692,8362,16439
6531,14462,8711,12240,11669,2195,360,7874,10593,18783,15906,2914,16798,17143,16677
6532,16778,5155,12843,15851,14529,14899,9389,4266,17244,8366,12701,6003,5743,2899
6533,14613,7767,10930,18436,15226,19948,18885,1245,19870,9546,17761,7413,14902,14151
6534,4769,19056,7417,18995,16013,13217,10936,7329,7079,3854,16365,14478,12975,12696
6535,497,17053,12993,15477,120,6387,7477,2460,10146,17262,2368,4996,1496,13474
6536,2303,14894,1460,5635,15590,16250,15336,436,2486,11104,11057,9721,12354,13030
6537,9674,16616,19760,4015,9783,6296,147,5173,19343,11129,15764,6460,19832,510
6538,5584,11637,1890,18221,4698,8374,16826,10236,17251,13148,14439,15763,16711,19563
6539,18642,16587,16182,17991,18170,6284,10877,1164,13507,3712,8466,8008,5435,10579
6540,16589,7108,16045,11088,18741,10648,19057,13856,9013,11144,721,10745,6554,1123
6541,19998,2946,17383,152,2278,1090,13217,12566,788,3108,15768,13087,12976,7551
6542,3899,10114,3787,3949,15088,2747,5554,9859,17331,575,11137,18642,9041,1050
6543,9858,451,8384,17123,19865,18632,9855,17683,8117,4424,6659,9311,5688,10677
6544,6176,12398,969,278,19022,7037,7806,14577,14264,2184,9391,13994,2634,3913
6545,5459,10722,16606,10827,13897,10689,17573,5502,7886,19068,4640,5896,10994,5921
6546,8675,1443,12995,5276,8149,13344,1759,15238,13440,15646,5467,7969,7182,3749
6547,3603,18621,2397,1998,6855,6276,7405,14955,19600,19899,15004,16261,14212,4228
6548,18027,14248,16558,6108,19891,11052,650,15859,2149,10080,16736,16683,7226,2829
6549,10719,19714,15612,8547,8302,7208,8358,13386,19047,12883,13271,13008,7550,18815
6550,4110,19834,3650,9317,15574,8709,13853,8204,2131,10199,1687,3139,3427,12695
6551,9479,8622,500,14631,19489,11412,145,16876,8326,6974,1555,9907,16598,5875
6552,17122,14071,7520,16541,4569,19596,16857,15101,13145,13425,8577,6307,14108,12033
6553,16577,5282,1434,13056,14938,10715,19515,13263,5262,8956,1997,8841,8304,11516
6554,8358,8630,5958,1843,2565,8998,4153,17062,8417,7425,17824,16193,5404,2945
6555,5032,4582,3783,5901,13606,6645,15348,13173,14130,16013,6211,18428,17589,11221
6556,6656,5288,11221,6918,12734,10482,19925,17645,5915,13260,4751,14148,15896,16639
6557,19009,10475,7537,5262,13564,1020,6204,18348,3905,9907,12550,14529,160,6256
6558,15646,5312,9037,1092,7637,13509,14237,9325,5581,11980,8266,15586,10463,11324
6559,2331,6094,17800,6621,8833,5279,5104,4689,19678,4509,16684,13050,13978,12891
6560,3038,19909,4777,1222,11164,17766,17672,2187,4755,3894,12244,19284,13900,4511
6561,5367,105,8811,11127,11779,19923,17113,9388,8278,11768,6791,19940,6673,8561
6562,2307,5092,5207,12539,1998,16991,2460,9938,4546,6972,5692,938,12043,7870
6563,4660,2617,10838,910,16637,11220,10513,13715,5842,8472,12443,15880,10201,15759
6564,3272,4112,13817,9594,2708,1915,4826,1256,13747,9755,12652,9897,16770,19493
6565,11101,19730,11895,11374,10148,10659,7085,18357,6904,13510,18020,13831,16984,4556
6566,14250,17394,19170,1432,18266,15802,10557,4580,1477,15278,12257,13299,17217,15909
6567,16334,18086,1148,13713,9755,12758,17169,4127,1793,2154,16218,2387,3707,1589
6568,8209,12761,16032,19735,5050,10547,14440,11733,9292,17858,9675,19817,18410,16646
6569,1013,7094,10251,1112,6849,5601,15175,5397,7044,15344,8040,19623,10052,5826
6570,5191,8664,4042,759,1351,17780,14470,2925,9229,5154,9877,12844,14844,11525
6571,12565,10238,7628,3039,4541,817,17891,4571,11745,18325,573,10112,15508,10546
6572,19777,14186,16608,1704,1558,13871,14796,9529,15807,13861,3384,8712,11568,18579
6573,479,16029,10237,1730,3553,14418,2168,6898,1620,4642,10910,15436,12110,18774
6574,8732,6594,9686,5725,9872,6857,794,10354,2639,7924,11231,848,11433,9376
6575,15213,5369,10674,14892,17991,5896,13498,17592,8104,17736,8858,14552,16963,15265
6576,9569,15583,16869,19035,17148,18511,3910,5392,11470,12263,3195,16020,19448,19147
6577,7034,2022,5489,12774,3456,17760,7177,14248,13299,6878,4779,9797,16181,4080
6578,12189,3776,17395,6297,16105,1911,2704,2970,609,1157,4623,19047,11268,5109
6579,3744,10896,5917,274,19393,5500,18237,10014,19976,911,6040,8244,2761,15790
6580,13258,2428,17964,685,12589,6969,12977,17770,11707,17146,14471,12561,3518,17243
6581,13350,14581,9638,3287,2995,17711,3707,14054,14173,6471,7742,13366,13525,15605
6582,4668,6820,3455,13251,8403,11486,11307,9957,5289,11925,16289,1158,8606,5768
6583,16420,18520,7714,8387,13121,8293,7615,8040,5204,11068,16065,3253,7929,16680
6584,625,799,18920,11986,5036,11284,17395,793,18791,17380,521,9471,8125,6617
6585,11126,11461,1156,10635,9671,6090,8538,6668,2070,9687,3924,12485,19767,13086
6586,16604,5572,19659,1436,6184,8107,16071,14624,15883,3246,778,2773,7684,1479
6587,3873,17995,14979,12652,16025,11068,13117,7261,3572,10551,5142,4726,19098,12829
6588,6943,1176,4557,18242,18272,10489,17438,10571,13820,1469,10386,16030,2541,7157
6589,18656,12871,1759,6008,5945,856,8223,13253,13369,5944,16280,16812,18563,6889
6590,17794,12254,13468,5378,240,4659,19327,5011,13722,10696,404,15728,17987,267
6591,190,17146,14186,19840,3282,15879,19758,6007,7137,1811,14565,2335,16210,19113
6592,1723,8922,5283,16919,19944,13457,9122,12383,10472,12374,13689,9962,7448,9506
6593,17180,14260,19390,15080,15685,10692,12283,11837,7387,1392,4361,15751,17983,7762
6594,11533,11243,2636,882,17675,12536,2439,3432,2176,13706,14538,19883,13264,3522
6595,11471,10446,8737,11836,13953,15321,6710,12741,11043,2484,12151,6219,7769,17938
6596,272,13202,12456,11742,9520,4141,9759,6042,4039,11127,1476,6980,15193,4001
6597,3685,386,1989,1497,6409,10428,10817,10075,4127,12712,2682,9434,6906,6170
6598,12686,6114,17724,8740,17623,13617,16354,2341,17906,12033,12411,13935,17896,9631
6599,8036,19913,7529,13480,10447,12836,11121,13123,2576,13721,6036,14447,12137,1909
6600,1910,18483,16579,14702,14764,9658,6815,13460,4868,19496,5152,1369,19069,16035
6601,15282,11256,5991,2744,16881,6296,14240,5678,4083,14783,11134,9819,17126,8417
6602,5212,12682,7675,15929,6163,14173,1861,8525,9154,4322,15210,5928,18009,13416
6603,11666,18062,9797,4243,7420,14587,17853,7527,1950,307,11087,17613,5366,19666
6604,1977,9396,4370,1344,15310,17925,13226,8188,5031,410,6126,2918,13722,11469
6605,12293,4142,15411,9663,4139,4012,7699,15938,16072,7231,4600,9990,13269,13391
